"Gemeente";"Gemnr";"Gemeente";"Bev";"van_datum";"tot_datum";"Totaal_Absoluut";"Totaal_inc100000";"Zkh_Absoluut";"Zkh_inc100000";"Overleden_Absoluut";"Overleden_inc100000"
"Barendrecht";489;"Barendrecht";48643;"10-11-2021";"23-11-2021";756;1554.2;7;14.4;1;2.1
"Barneveld";203;"Barneveld";59992;"10-11-2021";"23-11-2021";1782;2970.4;18;30;9;15
"Beek";888;"Beek";15875;"10-11-2021";"23-11-2021";375;2362.2;3;18.9;0;0
"Beekdaelen";1954;"Beekdaelen";36065;"10-11-2021";"23-11-2021";680;1885.5;16;44.4;4;11.1
"Beemster";370;"Beemster";10110;"10-11-2021";"23-11-2021";162;1602.4;0;0;0;0
"Beesel";889;"Beesel";13450;"10-11-2021";"23-11-2021";226;1680.3;4;29.7;0;0
"Berg en Dal";1945;"Berg en Dal";35010;"10-11-2021";"23-11-2021";576;1645.2;12;34.3;1;2.9
"Bergeijk";1724;"Bergeijk";18754;"10-11-2021";"23-11-2021";259;1381;8;42.7;0;0
"Bergen (L.)";893;"Bergen (L.)";13108;"10-11-2021";"23-11-2021";249;1899.6;1;7.6;1;7.6
"Bergen (NH.)";373;"Bergen (NH.)";29715;"10-11-2021";"23-11-2021";333;1120.6;3;10.1;0;0
"Bergen op Zoom";748;"Bergen op Zoom";67514;"10-11-2021";"23-11-2021";869;1287.1;21;31.1;1;1.5
"Berkelland";1859;"Berkelland";43846;"10-11-2021";"23-11-2021";604;1377.5;10;22.8;1;2.3
"Bernheze";1721;"Bernheze";31455;"10-11-2021";"23-11-2021";448;1424.3;4;12.7;0;0
"Best";753;"Best";30216;"10-11-2021";"23-11-2021";356;1178.2;14;46.3;0;0
"Beuningen";209;"Beuningen";26157;"10-11-2021";"23-11-2021";379;1448.9;6;22.9;2;7.6
"Beverwijk";375;"Beverwijk";41863;"10-11-2021";"23-11-2021";511;1220.6;4;9.6;0;0
"Bladel";1728;"Bladel";20529;"10-11-2021";"23-11-2021";304;1480.8;6;29.2;0;0
"Blaricum";376;"Blaricum";11954;"10-11-2021";"23-11-2021";138;1154.4;2;16.7;0;0
"Bloemendaal";377;"Bloemendaal";23478;"10-11-2021";"23-11-2021";386;1644.1;0;0;1;4.3
"Bodegraven-Reeuwijk";1901;"Bodegraven-Reeuwijk";35278;"10-11-2021";"23-11-2021";678;1921.9;13;36.9;1;2.8
"Boekel";755;"Boekel";10959;"10-11-2021";"23-11-2021";246;2244.7;3;27.4;0;0
"Borger-Odoorn";1681;"Borger-Odoorn";25598;"10-11-2021";"23-11-2021";257;1004;2;7.8;0;0
"Borne";147;"Borne";23668;"10-11-2021";"23-11-2021";287;1212.6;7;29.6;1;4.2
"Borsele";654;"Borsele";22818;"10-11-2021";"23-11-2021";437;1915.2;1;4.4;0;0
"Boxmeer";756;"Boxmeer";29609;"10-11-2021";"23-11-2021";477;1611;6;20.3;1;3.4
"Boxtel";757;"Boxtel";32973;"10-11-2021";"23-11-2021";485;1470.9;8;24.3;1;3
"Breda";758;"Breda";184126;"10-11-2021";"23-11-2021";2786;1513.1;22;11.9;3;1.6
"Brielle";501;"Brielle";17439;"10-11-2021";"23-11-2021";231;1324.6;4;22.9;0;0
"Bronckhorst";1876;"Bronckhorst";36087;"10-11-2021";"23-11-2021";648;1795.7;14;38.8;3;8.3
"Brummen";213;"Brummen";20884;"10-11-2021";"23-11-2021";285;1364.7;0;0;0;0
"Brunssum";899;"Brunssum";27670;"10-11-2021";"23-11-2021";673;2432.2;16;57.8;1;3.6
"Bunnik";312;"Bunnik";15341;"10-11-2021";"23-11-2021";171;1114.7;4;26.1;0;0
"Bunschoten";313;"Bunschoten";22019;"10-11-2021";"23-11-2021";379;1721.2;8;36.3;0;0
"Buren";214;"Buren";27009;"10-11-2021";"23-11-2021";366;1355.1;5;18.5;1;3.7
"Capelle aan den IJssel";502;"Capelle aan den IJssel";67319;"10-11-2021";"23-11-2021";876;1301.3;19;28.2;1;1.5
"Castricum";383;"Castricum";36086;"10-11-2021";"23-11-2021";491;1360.6;8;22.2;1;2.8
"Coevorden";109;"Coevorden";35317;"10-11-2021";"23-11-2021";341;965.5;3;8.5;1;2.8
"Cranendonck";1706;"Cranendonck";21001;"10-11-2021";"23-11-2021";323;1538;3;14.3;2;9.5
"Cuijk";1684;"Cuijk";25404;"10-11-2021";"23-11-2021";494;1944.6;9;35.4;2;7.9
"Culemborg";216;"Culemborg";29121;"10-11-2021";"23-11-2021";394;1353;5;17.2;0;0
"Dalfsen";148;"Dalfsen";28901;"10-11-2021";"23-11-2021";412;1425.6;4;13.8;0;0
"Dantumadiel";1891;"Dantumadiel";18943;"10-11-2021";"23-11-2021";387;2043;13;68.6;1;5.3
"De Bilt";310;"De Bilt";43384;"10-11-2021";"23-11-2021";507;1168.6;5;11.5;0;0
"De Fryske Marren";1940;"De Fryske Marren";51778;"10-11-2021";"23-11-2021";867;1674.5;14;27;0;0
"De Ronde Venen";736;"De Ronde Venen";44720;"10-11-2021";"23-11-2021";746;1668.2;10;22.4;1;2.2
"De Wolden";1690;"De Wolden";24374;"10-11-2021";"23-11-2021";253;1038;3;12.3;1;4.1
"Delft";503;"Delft";103581;"10-11-2021";"23-11-2021";952;919.1;10;9.7;1;1
"Den Helder";400;"Den Helder";56582;"10-11-2021";"23-11-2021";692;1223;14;24.7;0;0
"Deurne";762;"Deurne";32437;"10-11-2021";"23-11-2021";596;1837.4;4;12.3;0;0
"Deventer";150;"Deventer";101236;"10-11-2021";"23-11-2021";992;979.9;11;10.9;0;0
"Diemen";384;"Diemen";31334;"10-11-2021";"23-11-2021";383;1222.3;3;9.6;0;0
"Dinkelland";1774;"Dinkelland";26606;"10-11-2021";"23-11-2021";381;1432;2;7.5;1;3.8
"Doesburg";221;"Doesburg";11064;"10-11-2021";"23-11-2021";125;1129.8;0;0;0;0
"Doetinchem";222;"Doetinchem";58270;"10-11-2021";"23-11-2021";1073;1841.4;11;18.9;2;3.4
"Dongen";766;"Dongen";26368;"10-11-2021";"23-11-2021";391;1482.9;3;11.4;1;3.8
"Dordrecht";505;"Dordrecht";119115;"10-11-2021";"23-11-2021";2018;1694.2;22;18.5;6;5
"Drechterland";498;"Drechterland";19838;"10-11-2021";"23-11-2021";314;1582.8;1;5;0;0
"Drimmelen";1719;"Drimmelen";27325;"10-11-2021";"23-11-2021";399;1460.2;3;11;0;0
"Dronten";303;"Dronten";42011;"10-11-2021";"23-11-2021";434;1033.1;3;7.1;2;4.8
"Druten";225;"Druten";18991;"10-11-2021";"23-11-2021";317;1669.2;2;10.5;1;5.3
"Duiven";226;"Duiven";25066;"10-11-2021";"23-11-2021";292;1164.9;2;8;0;0
"Echt-Susteren";1711;"Echt-Susteren";31751;"10-11-2021";"23-11-2021";602;1896;14;44.1;1;3.1
"Edam-Volendam";385;"Edam-Volendam";36268;"10-11-2021";"23-11-2021";514;1417.2;6;16.5;2;5.5
"Ede";228;"Ede";118530;"10-11-2021";"23-11-2021";2269;1914.3;27;22.8;8;6.7
"Eemnes";317;"Eemnes";9362;"10-11-2021";"23-11-2021";168;1794.5;3;32;0;0
"Eemsdelta";1979;"Eemsdelta";45587;"10-11-2021";"23-11-2021";375;822.6;7;15.4;1;2.2
"Eersel";770;"Eersel";19528;"10-11-2021";"23-11-2021";216;1106.1;5;25.6;1;5.1
"Eijsden-Margraten";1903;"Eijsden-Margraten";25900;"10-11-2021";"23-11-2021";509;1965.3;7;27;3;11.6
"Eindhoven";772;"Eindhoven";235691;"10-11-2021";"23-11-2021";3003;1274.1;46;19.5;4;1.7
"Elburg";230;"Elburg";23429;"10-11-2021";"23-11-2021";449;1916.4;6;25.6;3;12.8
"Emmen";114;"Emmen";107024;"10-11-2021";"23-11-2021";1295;1210;21;19.6;2;1.9
"Enkhuizen";388;"Enkhuizen";18637;"10-11-2021";"23-11-2021";275;1475.6;1;5.4;0;0
"Enschede";153;"Enschede";159732;"10-11-2021";"23-11-2021";1707;1068.7;28;17.5;1;0.6
"Epe";232;"Epe";33198;"10-11-2021";"23-11-2021";443;1334.4;11;33.1;0;0
"Ermelo";233;"Ermelo";27016;"10-11-2021";"23-11-2021";382;1414;6;22.2;2;7.4
"Etten-Leur";777;"Etten-Leur";43869;"10-11-2021";"23-11-2021";648;1477.1;10;22.8;0;0
"Geertruidenberg";779;"Geertruidenberg";21770;"10-11-2021";"23-11-2021";309;1419.4;3;13.8;0;0
"Geldrop-Mierlo";1771;"Geldrop-Mierlo";40066;"10-11-2021";"23-11-2021";568;1417.7;9;22.5;0;0
"Gemert-Bakel";1652;"Gemert-Bakel";30760;"10-11-2021";"23-11-2021";457;1485.7;7;22.8;1;3.3
"Gennep";907;"Gennep";17035;"10-11-2021";"23-11-2021";279;1637.8;6;35.2;0;0
"Gilze en Rijen";784;"Gilze en Rijen";26723;"10-11-2021";"23-11-2021";317;1186.2;3;11.2;0;0
"Goeree-Overflakkee";1924;"Goeree-Overflakkee";50589;"10-11-2021";"23-11-2021";537;1061.5;11;21.7;0;0
"Goes";664;"Goes";38594;"10-11-2021";"23-11-2021";795;2059.9;14;36.3;0;0
"Goirle";785;"Goirle";23952;"10-11-2021";"23-11-2021";378;1578.2;7;29.2;1;4.2
"Gooise Meren";1942;"Gooise Meren";58524;"10-11-2021";"23-11-2021";926;1582.3;10;17.1;2;3.4
"Gorinchem";512;"Gorinchem";37410;"10-11-2021";"23-11-2021";658;1758.9;4;10.7;0;0
"Gouda";513;"Gouda";73681;"10-11-2021";"23-11-2021";946;1283.9;16;21.7;0;0
"Grave";786;"Grave";12486;"10-11-2021";"23-11-2021";214;1713.9;3;24;0;0
"Groningen";14;"Groningen";233273;"10-11-2021";"23-11-2021";1646;705.6;12;5.1;1;0.4
"Gulpen-Wittem";1729;"Gulpen-Wittem";14206;"10-11-2021";"23-11-2021";290;2041.4;3;21.1;0;0
"Haaksbergen";158;"Haaksbergen";24229;"10-11-2021";"23-11-2021";387;1597.3;3;12.4;1;4.1
"Haarlem";392;"Haarlem";162543;"10-11-2021";"23-11-2021";2447;1505.4;14;8.6;4;2.5
"Haarlemmermeer";394;"Haarlemmermeer";157789;"10-11-2021";"23-11-2021";2075;1315;20;12.7;5;3.2
"Halderberge";1655;"Halderberge";30430;"10-11-2021";"23-11-2021";344;1130.5;1;3.3;1;3.3
"Hardenberg";160;"Hardenberg";61357;"10-11-2021";"23-11-2021";1109;1807.5;17;27.7;3;4.9
"Harderwijk";243;"Harderwijk";48726;"10-11-2021";"23-11-2021";722;1481.8;8;16.4;0;0
"Hardinxveld-Giessendam";523;"Hardinxveld-Giessendam";18413;"10-11-2021";"23-11-2021";477;2590.6;4;21.7;2;10.9
"Harlingen";72;"Harlingen";15807;"10-11-2021";"23-11-2021";188;1189.3;0;0;0;0
"Hattem";244;"Hattem";12228;"10-11-2021";"23-11-2021";246;2011.8;2;16.4;0;0
"Heemskerk";396;"Heemskerk";39191;"10-11-2021";"23-11-2021";672;1714.7;9;23;1;2.6
"Heemstede";397;"Heemstede";27545;"10-11-2021";"23-11-2021";511;1855.1;5;18.2;0;0
"Heerde";246;"Heerde";18776;"10-11-2021";"23-11-2021";344;1832.1;1;5.3;0;0
"Heerenveen";74;"Heerenveen";50650;"10-11-2021";"23-11-2021";926;1828.2;10;19.7;0;0
"Heerhugowaard";398;"Heerhugowaard";58387;"10-11-2021";"23-11-2021";827;1416.4;8;13.7;0;0
"Heerlen";917;"Heerlen";86936;"10-11-2021";"23-11-2021";1878;2160.2;29;33.4;5;5.8
"Heeze-Leende";1658;"Heeze-Leende";16243;"10-11-2021";"23-11-2021";260;1600.7;2;12.3;0;0
"Heiloo";399;"Heiloo";24144;"10-11-2021";"23-11-2021";339;1404.1;2;8.3;1;4.1
"Hellendoorn";163;"Hellendoorn";35932;"10-11-2021";"23-11-2021";512;1424.9;8;22.3;1;2.8
"Hellevoetsluis";530;"Hellevoetsluis";40312;"10-11-2021";"23-11-2021";485;1203.1;4;9.9;0;0
"Helmond";794;"Helmond";92627;"10-11-2021";"23-11-2021";1181;1275;18;19.4;0;0
"Hendrik-Ido-Ambacht";531;"Hendrik-Ido-Ambacht";31258;"10-11-2021";"23-11-2021";564;1804.3;3;9.6;0;0
"Hengelo (O.)";164;"Hengelo (O.)";81049;"10-11-2021";"23-11-2021";1150;1418.9;18;22.2;0;0
"Het Hogeland";1966;"Het Hogeland";47834;"10-11-2021";"23-11-2021";471;984.7;3;6.3;0;0
"Heumen";252;"Heumen";16569;"10-11-2021";"23-11-2021";209;1261.4;1;6;1;6
"Heusden";797;"Heusden";45005;"10-11-2021";"23-11-2021";685;1522.1;8;17.8;0;0
"Hillegom";534;"Hillegom";22197;"10-11-2021";"23-11-2021";262;1180.3;2;9;1;4.5
"Hilvarenbeek";798;"Hilvarenbeek";15698;"10-11-2021";"23-11-2021";209;1331.4;1;6.4;0;0
"Hilversum";402;"Hilversum";91235;"10-11-2021";"23-11-2021";1156;1267.1;5;5.5;2;2.2
"Hoeksche Waard";1963;"Hoeksche Waard";88047;"10-11-2021";"23-11-2021";1547;1757;17;19.3;1;1.1
"Hof van Twente";1735;"Hof van Twente";35040;"10-11-2021";"23-11-2021";525;1498.3;6;17.1;1;2.9
"Hollands Kroon";1911;"Hollands Kroon";48583;"10-11-2021";"23-11-2021";476;979.8;6;12.3;0;0
"Hoogeveen";118;"Hoogeveen";55603;"10-11-2021";"23-11-2021";520;935.2;9;16.2;0;0
"Hoorn";405;"Hoorn";73619;"10-11-2021";"23-11-2021";956;1298.6;7;9.5;0;0
"Horst aan de Maas";1507;"Horst aan de Maas";42487;"10-11-2021";"23-11-2021";918;2160.7;11;25.9;1;2.4
"Houten";321;"Houten";50223;"10-11-2021";"23-11-2021";966;1923.4;5;10;0;0
"Huizen";406;"Huizen";41090;"10-11-2021";"23-11-2021";525;1277.7;4;9.7;0;0
"Hulst";677;"Hulst";27575;"10-11-2021";"23-11-2021";595;2157.8;5;18.1;0;0
"IJsselstein";353;"IJsselstein";33819;"10-11-2021";"23-11-2021";609;1800.8;6;17.7;1;3
"Kaag en Braassem";1884;"Kaag en Braassem";27541;"10-11-2021";"23-11-2021";367;1332.6;0;0;0;0
"Kampen";166;"Kampen";54474;"10-11-2021";"23-11-2021";822;1509;13;23.9;3;5.5
"Kapelle";678;"Kapelle";12882;"10-11-2021";"23-11-2021";254;1971.7;4;31.1;0;0
"Katwijk";537;"Katwijk";65995;"10-11-2021";"23-11-2021";1306;1978.9;3;4.5;1;1.5
"Kerkrade";928;"Kerkrade";45442;"10-11-2021";"23-11-2021";992;2183;17;37.4;3;6.6
"Koggenland";1598;"Koggenland";22940;"10-11-2021";"23-11-2021";335;1460.3;2;8.7;0;0
"Krimpen aan den IJssel";542;"Krimpen aan den IJssel";29410;"10-11-2021";"23-11-2021";589;2002.7;9;30.6;0;0
"Krimpenerwaard";1931;"Krimpenerwaard";56622;"10-11-2021";"23-11-2021";1002;1769.6;18;31.8;0;0
"Laarbeek";1659;"Laarbeek";22805;"10-11-2021";"23-11-2021";361;1583;4;17.5;0;0
"Landerd";1685;"Landerd";15817;"10-11-2021";"23-11-2021";241;1523.7;1;6.3;0;0
"Landgraaf";882;"Landgraaf";37262;"10-11-2021";"23-11-2021";960;2576.4;14;37.6;2;5.4
"Landsmeer";415;"Landsmeer";11565;"10-11-2021";"23-11-2021";175;1513.2;2;17.3;1;8.6
"Langedijk";416;"Langedijk";28335;"10-11-2021";"23-11-2021";316;1115.2;5;17.6;0;0
"Lansingerland";1621;"Lansingerland";63363;"10-11-2021";"23-11-2021";1042;1644.5;6;9.5;0;0
"Laren";417;"Laren";11398;"10-11-2021";"23-11-2021";156;1368.7;2;17.5;1;8.8
"Leeuwarden";80;"Leeuwarden";124481;"10-11-2021";"23-11-2021";1517;1218.7;24;19.3;0;0
"Leiden";546;"Leiden";124093;"10-11-2021";"23-11-2021";1497;1206.4;7;5.6;2;1.6
"Leiderdorp";547;"Leiderdorp";27377;"10-11-2021";"23-11-2021";345;1260.2;2;7.3;1;3.7
"Leidschendam-Voorburg";1916;"Leidschendam-Voorburg";76433;"10-11-2021";"23-11-2021";938;1227.2;9;11.8;3;3.9
"Lelystad";995;"Lelystad";79811;"10-11-2021";"23-11-2021";1112;1393.3;12;15;1;1.3
"Leudal";1640;"Leudal";36045;"10-11-2021";"23-11-2021";561;1556.4;16;44.4;0;0
"Leusden";327;"Leusden";30544;"10-11-2021";"23-11-2021";329;1077.1;0;0;0;0
"Lingewaard";1705;"Lingewaard";46822;"10-11-2021";"23-11-2021";822;1755.6;10;21.4;3;6.4
"Lisse";553;"Lisse";22982;"10-11-2021";"23-11-2021";338;1470.7;3;13.1;1;4.4
"Lochem";262;"Lochem";33948;"10-11-2021";"23-11-2021";419;1234.2;3;8.8;1;2.9
"Loon op Zand";809;"Loon op Zand";23504;"10-11-2021";"23-11-2021";418;1778.4;5;21.3;3;12.8
"Lopik";331;"Lopik";14456;"10-11-2021";"23-11-2021";243;1681;2;13.8;0;0
"Losser";168;"Losser";22888;"10-11-2021";"23-11-2021";335;1463.6;6;26.2;0;0
"Maasdriel";263;"Maasdriel";25452;"10-11-2021";"23-11-2021";402;1579.4;0;0;0;0
"Maasgouw";1641;"Maasgouw";23947;"10-11-2021";"23-11-2021";476;1987.7;11;45.9;1;4.2
"Maassluis";556;"Maassluis";33567;"10-11-2021";"23-11-2021";401;1194.6;2;6;0;0
"Maastricht";935;"Maastricht";120227;"10-11-2021";"23-11-2021";2234;1858.2;39;32.4;10;8.3
"Medemblik";420;"Medemblik";45165;"10-11-2021";"23-11-2021";763;1689.4;5;11.1;1;2.2
"Meerssen";938;"Meerssen";18661;"10-11-2021";"23-11-2021";465;2491.8;5;26.8;2;10.7
"Meierijstad";1948;"Meierijstad";81647;"10-11-2021";"23-11-2021";1167;1429.3;16;19.6;3;3.7
"Meppel";119;"Meppel";34386;"10-11-2021";"23-11-2021";345;1003.3;7;20.4;1;2.9
"Middelburg";687;"Middelburg";48964;"10-11-2021";"23-11-2021";781;1595;5;10.2;1;2
"Midden-Delfland";1842;"Midden-Delfland";19414;"10-11-2021";"23-11-2021";251;1292.9;0;0;0;0
"Midden-Drenthe";1731;"Midden-Drenthe";33381;"10-11-2021";"23-11-2021";274;820.8;1;3;0;0
"Midden-Groningen";1952;"Midden-Groningen";60726;"10-11-2021";"23-11-2021";410;675.2;9;14.8;0;0
"Mill en Sint Hubert";815;"Mill en Sint Hubert";11004;"10-11-2021";"23-11-2021";163;1481.3;0;0;0;0
"Moerdijk";1709;"Moerdijk";37185;"10-11-2021";"23-11-2021";517;1390.3;11;29.6;2;5.4
"Molenlanden";1978;"Molenlanden";44130;"10-11-2021";"23-11-2021";891;2019;8;18.1;0;0
"Montferland";1955;"Montferland";36031;"10-11-2021";"23-11-2021";522;1448.8;7;19.4;1;2.8
"Montfoort";335;"Montfoort";13896;"10-11-2021";"23-11-2021";264;1899.8;3;21.6;1;7.2
"Mook en Middelaar";944;"Mook en Middelaar";7909;"10-11-2021";"23-11-2021";91;1150.6;2;25.3;0;0
"Neder-Betuwe";1740;"Neder-Betuwe";24648;"10-11-2021";"23-11-2021";751;3046.9;20;81.1;0;0
"Nederweert";946;"Nederweert";17171;"10-11-2021";"23-11-2021";308;1793.7;3;17.5;1;5.8
"Nieuwegein";356;"Nieuwegein";63866;"10-11-2021";"23-11-2021";706;1105.4;9;14.1;0;0
"Nieuwkoop";569;"Nieuwkoop";29151;"10-11-2021";"23-11-2021";482;1653.5;2;6.9;1;3.4
"Nijkerk";267;"Nijkerk";43600;"10-11-2021";"23-11-2021";622;1426.6;5;11.5;0;0
"Nijmegen";268;"Nijmegen";177359;"10-11-2021";"23-11-2021";2651;1494.7;29;16.4;2;1.1
"Nissewaard";1930;"Nissewaard";85440;"10-11-2021";"23-11-2021";1115;1305;13;15.2;0;0
"Noardeast-Fryslân";1970;"Noardeast-Fryslân";45481;"10-11-2021";"23-11-2021";767;1686.4;19;41.8;5;11
"Noord-Beveland";1695;"Noord-Beveland";7581;"10-11-2021";"23-11-2021";100;1319.1;2;26.4;1;13.2
"Noordenveld";1699;"Noordenveld";31214;"10-11-2021";"23-11-2021";301;964.3;4;12.8;0;0
"Noordoostpolder";171;"Noordoostpolder";47583;"10-11-2021";"23-11-2021";914;1920.9;12;25.2;0;0
"Noordwijk";575;"Noordwijk";44062;"10-11-2021";"23-11-2021";559;1268.7;0;0;0;0
"Nuenen, Gerwen en Nederwetten";820;"Nuenen, Gerwen en Nederwetten";23702;"10-11-2021";"23-11-2021";241;1016.8;1;4.2;1;4.2
"Nunspeet";302;"Nunspeet";28021;"10-11-2021";"23-11-2021";573;2044.9;7;25;0;0
"Oegstgeest";579;"Oegstgeest";25064;"10-11-2021";"23-11-2021";326;1300.7;2;8;0;0
"Oirschot";823;"Oirschot";18842;"10-11-2021";"23-11-2021";225;1194.1;5;26.5;0;0
"Oisterwijk";824;"Oisterwijk";32373;"10-11-2021";"23-11-2021";526;1624.8;11;34;2;6.2
"Oldambt";1895;"Oldambt";38277;"10-11-2021";"23-11-2021";251;655.7;3;7.8;1;2.6
"Oldebroek";269;"Oldebroek";23760;"10-11-2021";"23-11-2021";559;2352.7;16;67.3;2;8.4
"Oldenzaal";173;"Oldenzaal";31701;"10-11-2021";"23-11-2021";454;1432.1;4;12.6;2;6.3
"Olst-Wijhe";1773;"Olst-Wijhe";18361;"10-11-2021";"23-11-2021";160;871.4;4;21.8;0;0
"Ommen";175;"Ommen";18295;"10-11-2021";"23-11-2021";290;1585.1;1;5.5;0;0
"Oost Gelre";1586;"Oost Gelre";29574;"10-11-2021";"23-11-2021";351;1186.9;7;23.7;0;0
"Oosterhout";826;"Oosterhout";56206;"10-11-2021";"23-11-2021";972;1729.4;17;30.2;0;0
"Ooststellingwerf";85;"Ooststellingwerf";25464;"10-11-2021";"23-11-2021";307;1205.6;2;7.9;0;0
"Oostzaan";431;"Oostzaan";9689;"10-11-2021";"23-11-2021";201;2074.5;0;0;0;0
"Opmeer";432;"Opmeer";12009;"10-11-2021";"23-11-2021";210;1748.7;1;8.3;0;0
"Opsterland";86;"Opsterland";29812;"10-11-2021";"23-11-2021";505;1693.9;4;13.4;0;0
"Oss";828;"Oss";92526;"10-11-2021";"23-11-2021";1183;1278.6;6;6.5;0;0
"Oude IJsselstreek";1509;"Oude IJsselstreek";39346;"10-11-2021";"23-11-2021";644;1636.8;3;7.6;2;5.1
"Ouder-Amstel";437;"Ouder-Amstel";14125;"10-11-2021";"23-11-2021";302;2138.1;2;14.2;0;0
"Oudewater";589;"Oudewater";10138;"10-11-2021";"23-11-2021";108;1065.3;1;9.9;0;0
"Overbetuwe";1734;"Overbetuwe";48214;"10-11-2021";"23-11-2021";675;1400;9;18.7;2;4.1
"Papendrecht";590;"Papendrecht";32171;"10-11-2021";"23-11-2021";610;1896.1;5;15.5;1;3.1
"Peel en Maas";1894;"Peel en Maas";43660;"10-11-2021";"23-11-2021";666;1525.4;12;27.5;0;0
"Pekela";765;"Pekela";12176;"10-11-2021";"23-11-2021";115;944.5;0;0;0;0
"Pijnacker-Nootdorp";1926;"Pijnacker-Nootdorp";55674;"10-11-2021";"23-11-2021";727;1305.8;8;14.4;0;0
"Purmerend";439;"Purmerend";81683;"10-11-2021";"23-11-2021";992;1214.5;17;20.8;0;0
"Putten";273;"Putten";24365;"10-11-2021";"23-11-2021";450;1846.9;8;32.8;0;0
"Raalte";177;"Raalte";37911;"10-11-2021";"23-11-2021";454;1197.5;4;10.6;2;5.3
"Reimerswaal";703;"Reimerswaal";22896;"10-11-2021";"23-11-2021";484;2113.9;4;17.5;0;0
"Renkum";274;"Renkum";31417;"10-11-2021";"23-11-2021";306;974;1;3.2;5;15.9
"Renswoude";339;"Renswoude";5556;"10-11-2021";"23-11-2021";100;1799.9;3;54;0;0
"Reusel-De Mierden";1667;"Reusel-De Mierden";13127;"10-11-2021";"23-11-2021";224;1706.4;3;22.9;0;0
"Rheden";275;"Rheden";43525;"10-11-2021";"23-11-2021";583;1339.5;9;20.7;5;11.5
"Rhenen";340;"Rhenen";20203;"10-11-2021";"23-11-2021";407;2014.6;2;9.9;0;0
"Ridderkerk";597;"Ridderkerk";46671;"10-11-2021";"23-11-2021";610;1307;13;27.9;2;4.3
"Rijssen-Holten";1742;"Rijssen-Holten";38204;"10-11-2021";"23-11-2021";846;2214.4;5;13.1;1;2.6
"Rijswijk";603;"Rijswijk";55220;"10-11-2021";"23-11-2021";744;1347.3;16;29;0;0
"Roerdalen";1669;"Roerdalen";20580;"10-11-2021";"23-11-2021";357;1734.7;3;14.6;2;9.7
"Roermond";957;"Roermond";58763;"10-11-2021";"23-11-2021";964;1640.5;24;40.8;3;5.1
"Roosendaal";1674;"Roosendaal";77200;"10-11-2021";"23-11-2021";982;1272;8;10.4;3;3.9
