"Gemeente";"Gemnr";"Gemeente";"Bev";"van_datum";"tot_datum";"Totaal_Absoluut";"Totaal_inc100000";"Zkh_Absoluut";"Zkh_inc100000";"Overleden_Absoluut";"Overleden_inc100000"
"Bergen op Zoom";748;"Bergen op Zoom";67514;"01-09-2021";"14-09-2021";108;160;0;0;0;0
"Berkelland";1859;"Berkelland";43846;"01-09-2021";"14-09-2021";25;57;0;0;0;0
"Bernheze";1721;"Bernheze";31455;"01-09-2021";"14-09-2021";30;95.4;1;3.2;0;0
"Best";753;"Best";30216;"01-09-2021";"14-09-2021";50;165.5;1;3.3;0;0
"Beuningen";209;"Beuningen";26157;"01-09-2021";"14-09-2021";12;45.9;0;0;0;0
"Beverwijk";375;"Beverwijk";41863;"01-09-2021";"14-09-2021";85;203;0;0;0;0
"Bladel";1728;"Bladel";20529;"01-09-2021";"14-09-2021";22;107.2;0;0;0;0
"Blaricum";376;"Blaricum";11954;"01-09-2021";"14-09-2021";15;125.5;0;0;0;0
"Bloemendaal";377;"Bloemendaal";23478;"01-09-2021";"14-09-2021";22;93.7;0;0;0;0
"Bodegraven-Reeuwijk";1901;"Bodegraven-Reeuwijk";35278;"01-09-2021";"14-09-2021";81;229.6;0;0;0;0
"Boekel";755;"Boekel";10959;"01-09-2021";"14-09-2021";13;118.6;1;9.1;0;0
"Borger-Odoorn";1681;"Borger-Odoorn";25598;"01-09-2021";"14-09-2021";50;195.3;0;0;0;0
"Borne";147;"Borne";23668;"01-09-2021";"14-09-2021";40;169;0;0;0;0
"Borsele";654;"Borsele";22818;"01-09-2021";"14-09-2021";32;140.2;1;4.4;0;0
"Boxmeer";756;"Boxmeer";29609;"01-09-2021";"14-09-2021";22;74.3;0;0;0;0
"Boxtel";757;"Boxtel";32973;"01-09-2021";"14-09-2021";65;197.1;1;3;0;0
"Breda";758;"Breda";184126;"01-09-2021";"14-09-2021";229;124.4;1;0.5;1;0.5
"Brielle";501;"Brielle";17439;"01-09-2021";"14-09-2021";16;91.7;0;0;0;0
"Bronckhorst";1876;"Bronckhorst";36087;"01-09-2021";"14-09-2021";49;135.8;0;0;0;0
"Brummen";213;"Brummen";20884;"01-09-2021";"14-09-2021";15;71.8;0;0;0;0
"Brunssum";899;"Brunssum";27670;"01-09-2021";"14-09-2021";52;187.9;3;10.8;0;0
"Bunnik";312;"Bunnik";15341;"01-09-2021";"14-09-2021";8;52.1;0;0;0;0
"Bunschoten";313;"Bunschoten";22019;"01-09-2021";"14-09-2021";26;118.1;0;0;0;0
"Buren";214;"Buren";27009;"01-09-2021";"14-09-2021";18;66.6;0;0;0;0
"Capelle aan den IJssel";502;"Capelle aan den IJssel";67319;"01-09-2021";"14-09-2021";156;231.7;1;1.5;0;0
"Castricum";383;"Castricum";36086;"01-09-2021";"14-09-2021";53;146.9;0;0;0;0
"Coevorden";109;"Coevorden";35317;"01-09-2021";"14-09-2021";81;229.4;0;0;0;0
"Cranendonck";1706;"Cranendonck";21001;"01-09-2021";"14-09-2021";20;95.2;0;0;0;0
"Cuijk";1684;"Cuijk";25404;"01-09-2021";"14-09-2021";31;122;0;0;0;0
"Culemborg";216;"Culemborg";29121;"01-09-2021";"14-09-2021";51;175.1;0;0;0;0
"Dalfsen";148;"Dalfsen";28901;"01-09-2021";"14-09-2021";14;48.4;1;3.5;0;0
"Dantumadiel";1891;"Dantumadiel";18943;"01-09-2021";"14-09-2021";106;559.6;0;0;0;0
"De Bilt";310;"De Bilt";43384;"01-09-2021";"14-09-2021";58;133.7;0;0;0;0
"De Fryske Marren";1940;"De Fryske Marren";51778;"01-09-2021";"14-09-2021";117;226;0;0;0;0
"De Ronde Venen";736;"De Ronde Venen";44720;"01-09-2021";"14-09-2021";119;266.1;1;2.2;0;0
"De Wolden";1690;"De Wolden";24374;"01-09-2021";"14-09-2021";14;57.4;0;0;1;4.1
"Delft";503;"Delft";103581;"01-09-2021";"14-09-2021";209;201.8;0;0;0;0
"Den Helder";400;"Den Helder";56582;"01-09-2021";"14-09-2021";92;162.6;3;5.3;0;0
"Deurne";762;"Deurne";32437;"01-09-2021";"14-09-2021";27;83.2;0;0;0;0
"Deventer";150;"Deventer";101236;"01-09-2021";"14-09-2021";161;159;0;0;0;0
"Diemen";384;"Diemen";31334;"01-09-2021";"14-09-2021";79;252.1;0;0;1;3.2
"Dinkelland";1774;"Dinkelland";26606;"01-09-2021";"14-09-2021";34;127.8;0;0;0;0
"Doesburg";221;"Doesburg";11064;"01-09-2021";"14-09-2021";22;198.8;2;18.1;0;0
"Doetinchem";222;"Doetinchem";58270;"01-09-2021";"14-09-2021";68;116.7;0;0;0;0
"Dongen";766;"Dongen";26368;"01-09-2021";"14-09-2021";29;110;0;0;0;0
"Dordrecht";505;"Dordrecht";119115;"01-09-2021";"14-09-2021";295;247.7;1;0.8;0;0
"Drechterland";498;"Drechterland";19838;"01-09-2021";"14-09-2021";18;90.7;0;0;0;0
"Drimmelen";1719;"Drimmelen";27325;"01-09-2021";"14-09-2021";24;87.8;0;0;0;0
"Dronten";303;"Dronten";42011;"01-09-2021";"14-09-2021";18;42.8;0;0;0;0
"Druten";225;"Druten";18991;"01-09-2021";"14-09-2021";14;73.7;0;0;0;0
"Duiven";226;"Duiven";25066;"01-09-2021";"14-09-2021";31;123.7;1;4;0;0
"Echt-Susteren";1711;"Echt-Susteren";31751;"01-09-2021";"14-09-2021";51;160.6;0;0;0;0
"Edam-Volendam";385;"Edam-Volendam";36268;"01-09-2021";"14-09-2021";75;206.8;0;0;1;2.8
"Ede";228;"Ede";118530;"01-09-2021";"14-09-2021";253;213.4;2;1.7;1;0.8
"Eemnes";317;"Eemnes";9362;"01-09-2021";"14-09-2021";7;74.8;0;0;0;0
"Eemsdelta";1979;"Eemsdelta";45587;"01-09-2021";"14-09-2021";29;63.6;0;0;0;0
"Eersel";770;"Eersel";19528;"01-09-2021";"14-09-2021";12;61.5;0;0;0;0
"Eijsden-Margraten";1903;"Eijsden-Margraten";25900;"01-09-2021";"14-09-2021";24;92.7;1;3.9;0;0
"Eindhoven";772;"Eindhoven";235691;"01-09-2021";"14-09-2021";409;173.5;3;1.3;1;0.4
"Elburg";230;"Elburg";23429;"01-09-2021";"14-09-2021";59;251.8;0;0;1;4.3
"Emmen";114;"Emmen";107024;"01-09-2021";"14-09-2021";258;241.1;5;4.7;0;0
"Enkhuizen";388;"Enkhuizen";18637;"01-09-2021";"14-09-2021";21;112.7;0;0;0;0
"Enschede";153;"Enschede";159732;"01-09-2021";"14-09-2021";410;256.7;3;1.9;0;0
"Epe";232;"Epe";33198;"01-09-2021";"14-09-2021";50;150.6;0;0;1;3
"Ermelo";233;"Ermelo";27016;"01-09-2021";"14-09-2021";42;155.5;0;0;0;0
"Etten-Leur";777;"Etten-Leur";43869;"01-09-2021";"14-09-2021";50;114;0;0;0;0
"Geertruidenberg";779;"Geertruidenberg";21770;"01-09-2021";"14-09-2021";32;147;0;0;0;0
"Geldrop-Mierlo";1771;"Geldrop-Mierlo";40066;"01-09-2021";"14-09-2021";35;87.4;0;0;0;0
"Gemert-Bakel";1652;"Gemert-Bakel";30760;"01-09-2021";"14-09-2021";41;133.3;0;0;0;0
"Gennep";907;"Gennep";17035;"01-09-2021";"14-09-2021";13;76.3;0;0;0;0
"Gilze en Rijen";784;"Gilze en Rijen";26723;"01-09-2021";"14-09-2021";33;123.5;0;0;0;0
"Goeree-Overflakkee";1924;"Goeree-Overflakkee";50589;"01-09-2021";"14-09-2021";58;114.6;0;0;0;0
"Goes";664;"Goes";38594;"01-09-2021";"14-09-2021";37;95.9;0;0;0;0
"Goirle";785;"Goirle";23952;"01-09-2021";"14-09-2021";14;58.5;0;0;0;0
"Gooise Meren";1942;"Gooise Meren";58524;"01-09-2021";"14-09-2021";104;177.7;0;0;1;1.7
"Gorinchem";512;"Gorinchem";37410;"01-09-2021";"14-09-2021";56;149.7;0;0;0;0
"Gouda";513;"Gouda";73681;"01-09-2021";"14-09-2021";152;206.3;1;1.4;0;0
"Grave";786;"Grave";12486;"01-09-2021";"14-09-2021";14;112.1;0;0;0;0
"Groningen";14;"Groningen";233273;"01-09-2021";"14-09-2021";417;178.8;6;2.6;0;0
"Gulpen-Wittem";1729;"Gulpen-Wittem";14206;"01-09-2021";"14-09-2021";15;105.6;0;0;0;0
"Haaksbergen";158;"Haaksbergen";24229;"01-09-2021";"14-09-2021";40;165.1;1;4.1;0;0
"Haarlem";392;"Haarlem";162543;"01-09-2021";"14-09-2021";383;235.6;1;0.6;0;0
"Haarlemmermeer";394;"Haarlemmermeer";157789;"01-09-2021";"14-09-2021";393;249.1;1;0.6;0;0
"Halderberge";1655;"Halderberge";30430;"01-09-2021";"14-09-2021";26;85.4;0;0;0;0
"Hardenberg";160;"Hardenberg";61357;"01-09-2021";"14-09-2021";156;254.2;0;0;0;0
"Harderwijk";243;"Harderwijk";48726;"01-09-2021";"14-09-2021";77;158;2;4.1;0;0
"Hardinxveld-Giessendam";523;"Hardinxveld-Giessendam";18413;"01-09-2021";"14-09-2021";17;92.3;0;0;0;0
"Harlingen";72;"Harlingen";15807;"01-09-2021";"14-09-2021";10;63.3;0;0;0;0
"Hattem";244;"Hattem";12228;"01-09-2021";"14-09-2021";13;106.3;0;0;0;0
"Heemskerk";396;"Heemskerk";39191;"01-09-2021";"14-09-2021";57;145.4;0;0;0;0
"Heemstede";397;"Heemstede";27545;"01-09-2021";"14-09-2021";99;359.4;1;3.6;1;3.6
"Heerde";246;"Heerde";18776;"01-09-2021";"14-09-2021";9;47.9;0;0;0;0
"Heerenveen";74;"Heerenveen";50650;"01-09-2021";"14-09-2021";218;430.4;2;3.9;0;0
"Heerhugowaard";398;"Heerhugowaard";58387;"01-09-2021";"14-09-2021";52;89.1;0;0;0;0
"Heerlen";917;"Heerlen";86936;"01-09-2021";"14-09-2021";174;200.1;4;4.6;0;0
"Heeze-Leende";1658;"Heeze-Leende";16243;"01-09-2021";"14-09-2021";4;24.6;0;0;0;0
"Heiloo";399;"Heiloo";24144;"01-09-2021";"14-09-2021";26;107.7;0;0;0;0
"Hellendoorn";163;"Hellendoorn";35932;"01-09-2021";"14-09-2021";14;39;0;0;0;0
"Hellevoetsluis";530;"Hellevoetsluis";40312;"01-09-2021";"14-09-2021";74;183.6;0;0;0;0
"Helmond";794;"Helmond";92627;"01-09-2021";"14-09-2021";118;127.4;0;0;0;0
"Hendrik-Ido-Ambacht";531;"Hendrik-Ido-Ambacht";31258;"01-09-2021";"14-09-2021";74;236.7;0;0;0;0
"Hengelo (O.)";164;"Hengelo (O.)";81049;"01-09-2021";"14-09-2021";167;206;2;2.5;1;1.2
"Het Hogeland";1966;"Het Hogeland";47834;"01-09-2021";"14-09-2021";71;148.4;0;0;0;0
"Heumen";252;"Heumen";16569;"01-09-2021";"14-09-2021";21;126.7;1;6;0;0
"Heusden";797;"Heusden";45005;"01-09-2021";"14-09-2021";34;75.5;0;0;0;0
"Hillegom";534;"Hillegom";22197;"01-09-2021";"14-09-2021";23;103.6;1;4.5;0;0
"Hilvarenbeek";798;"Hilvarenbeek";15698;"01-09-2021";"14-09-2021";8;51;0;0;0;0
"Hilversum";402;"Hilversum";91235;"01-09-2021";"14-09-2021";138;151.3;2;2.2;0;0
"Hoeksche Waard";1963;"Hoeksche Waard";88047;"01-09-2021";"14-09-2021";115;130.6;0;0;0;0
"Hof van Twente";1735;"Hof van Twente";35040;"01-09-2021";"14-09-2021";51;145.5;0;0;0;0
"Hollands Kroon";1911;"Hollands Kroon";48583;"01-09-2021";"14-09-2021";29;59.7;0;0;0;0
"Hoogeveen";118;"Hoogeveen";55603;"01-09-2021";"14-09-2021";139;250;2;3.6;0;0
"Hoorn";405;"Hoorn";73619;"01-09-2021";"14-09-2021";122;165.7;0;0;0;0
"Horst aan de Maas";1507;"Horst aan de Maas";42487;"01-09-2021";"14-09-2021";49;115.3;0;0;1;2.4
"Houten";321;"Houten";50223;"01-09-2021";"14-09-2021";81;161.3;0;0;0;0
"Huizen";406;"Huizen";41090;"01-09-2021";"14-09-2021";108;262.8;0;0;0;0
"Hulst";677;"Hulst";27575;"01-09-2021";"14-09-2021";1;3.6;0;0;0;0
"IJsselstein";353;"IJsselstein";33819;"01-09-2021";"14-09-2021";27;79.8;0;0;0;0
"Kaag en Braassem";1884;"Kaag en Braassem";27541;"01-09-2021";"14-09-2021";35;127.1;0;0;0;0
"Kampen";166;"Kampen";54474;"01-09-2021";"14-09-2021";107;196.4;0;0;1;1.8
"Kapelle";678;"Kapelle";12882;"01-09-2021";"14-09-2021";13;100.9;0;0;0;0
"Katwijk";537;"Katwijk";65995;"01-09-2021";"14-09-2021";67;101.5;0;0;0;0
"Kerkrade";928;"Kerkrade";45442;"01-09-2021";"14-09-2021";69;151.8;1;2.2;0;0
"Koggenland";1598;"Koggenland";22940;"01-09-2021";"14-09-2021";18;78.5;0;0;0;0
"Krimpen aan den IJssel";542;"Krimpen aan den IJssel";29410;"01-09-2021";"14-09-2021";32;108.8;0;0;1;3.4
"Krimpenerwaard";1931;"Krimpenerwaard";56622;"01-09-2021";"14-09-2021";65;114.8;0;0;0;0
"Laarbeek";1659;"Laarbeek";22805;"01-09-2021";"14-09-2021";11;48.2;0;0;0;0
"Landerd";1685;"Landerd";15817;"01-09-2021";"14-09-2021";16;101.2;0;0;0;0
"Landgraaf";882;"Landgraaf";37262;"01-09-2021";"14-09-2021";64;171.8;0;0;0;0
"Landsmeer";415;"Landsmeer";11565;"01-09-2021";"14-09-2021";25;216.2;0;0;0;0
"Langedijk";416;"Langedijk";28335;"01-09-2021";"14-09-2021";34;120;1;3.5;0;0
"Lansingerland";1621;"Lansingerland";63363;"01-09-2021";"14-09-2021";175;276.2;0;0;1;1.6
"Laren";417;"Laren";11398;"01-09-2021";"14-09-2021";7;61.4;0;0;0;0
"Leeuwarden";80;"Leeuwarden";124481;"01-09-2021";"14-09-2021";310;249;1;0.8;0;0
"Leiden";546;"Leiden";124093;"01-09-2021";"14-09-2021";231;186.2;0;0;0;0
"Leiderdorp";547;"Leiderdorp";27377;"01-09-2021";"14-09-2021";29;105.9;0;0;0;0
"Leidschendam-Voorburg";1916;"Leidschendam-Voorburg";76433;"01-09-2021";"14-09-2021";162;212;1;1.3;0;0
"Lelystad";995;"Lelystad";79811;"01-09-2021";"14-09-2021";219;274.4;2;2.5;0;0
"Leudal";1640;"Leudal";36045;"01-09-2021";"14-09-2021";33;91.6;0;0;0;0
"Leusden";327;"Leusden";30544;"01-09-2021";"14-09-2021";25;81.8;0;0;0;0
"Lingewaard";1705;"Lingewaard";46822;"01-09-2021";"14-09-2021";34;72.6;1;2.1;0;0
"Lisse";553;"Lisse";22982;"01-09-2021";"14-09-2021";33;143.6;0;0;0;0
"Lochem";262;"Lochem";33948;"01-09-2021";"14-09-2021";46;135.5;0;0;0;0
"Loon op Zand";809;"Loon op Zand";23504;"01-09-2021";"14-09-2021";17;72.3;0;0;0;0
"Lopik";331;"Lopik";14456;"01-09-2021";"14-09-2021";15;103.8;0;0;0;0
"Losser";168;"Losser";22888;"01-09-2021";"14-09-2021";47;205.3;0;0;0;0
"Maasdriel";263;"Maasdriel";25452;"01-09-2021";"14-09-2021";20;78.6;0;0;0;0
"Maasgouw";1641;"Maasgouw";23947;"01-09-2021";"14-09-2021";17;71;0;0;0;0
"Maassluis";556;"Maassluis";33567;"01-09-2021";"14-09-2021";76;226.4;1;3;0;0
"Maastricht";935;"Maastricht";120227;"01-09-2021";"14-09-2021";158;131.4;3;2.5;0;0
"Medemblik";420;"Medemblik";45165;"01-09-2021";"14-09-2021";80;177.1;1;2.2;0;0
"Meerssen";938;"Meerssen";18661;"01-09-2021";"14-09-2021";24;128.6;0;0;0;0
"Meierijstad";1948;"Meierijstad";81647;"01-09-2021";"14-09-2021";69;84.5;0;0;0;0
"Meppel";119;"Meppel";34386;"01-09-2021";"14-09-2021";27;78.5;0;0;0;0
"Middelburg";687;"Middelburg";48964;"01-09-2021";"14-09-2021";33;67.4;0;0;0;0
"Midden-Delfland";1842;"Midden-Delfland";19414;"01-09-2021";"14-09-2021";45;231.8;0;0;0;0
"Midden-Drenthe";1731;"Midden-Drenthe";33381;"01-09-2021";"14-09-2021";34;101.9;0;0;0;0
"Midden-Groningen";1952;"Midden-Groningen";60726;"01-09-2021";"14-09-2021";64;105.4;0;0;0;0
"Mill en Sint Hubert";815;"Mill en Sint Hubert";11004;"01-09-2021";"14-09-2021";13;118.1;0;0;0;0
"Moerdijk";1709;"Moerdijk";37185;"01-09-2021";"14-09-2021";28;75.3;1;2.7;1;2.7
"Molenlanden";1978;"Molenlanden";44130;"01-09-2021";"14-09-2021";58;131.4;0;0;0;0
"Montferland";1955;"Montferland";36031;"01-09-2021";"14-09-2021";26;72.2;2;5.6;0;0
"Montfoort";335;"Montfoort";13896;"01-09-2021";"14-09-2021";16;115.1;1;7.2;0;0
"Mook en Middelaar";944;"Mook en Middelaar";7909;"01-09-2021";"14-09-2021";9;113.8;0;0;0;0
"Neder-Betuwe";1740;"Neder-Betuwe";24648;"01-09-2021";"14-09-2021";79;320.5;0;0;1;4.1
"Nederweert";946;"Nederweert";17171;"01-09-2021";"14-09-2021";17;99;0;0;0;0
"Nieuwegein";356;"Nieuwegein";63866;"01-09-2021";"14-09-2021";75;117.4;1;1.6;1;1.6
"Nieuwkoop";569;"Nieuwkoop";29151;"01-09-2021";"14-09-2021";44;150.9;0;0;0;0
"Nijkerk";267;"Nijkerk";43600;"01-09-2021";"14-09-2021";67;153.7;1;2.3;0;0
"Nijmegen";268;"Nijmegen";177359;"01-09-2021";"14-09-2021";305;172;3;1.7;2;1.1
"Nissewaard";1930;"Nissewaard";85440;"01-09-2021";"14-09-2021";174;203.7;0;0;0;0
"Noardeast-Fryslân";1970;"Noardeast-Fryslân";45481;"01-09-2021";"14-09-2021";179;393.6;2;4.4;1;2.2
"Noord-Beveland";1695;"Noord-Beveland";7581;"01-09-2021";"14-09-2021";6;79.1;0;0;0;0
"Noordenveld";1699;"Noordenveld";31214;"01-09-2021";"14-09-2021";17;54.5;0;0;0;0
"Noordoostpolder";171;"Noordoostpolder";47583;"01-09-2021";"14-09-2021";112;235.4;0;0;0;0
"Noordwijk";575;"Noordwijk";44062;"01-09-2021";"14-09-2021";47;106.7;0;0;0;0
"Nuenen, Gerwen en Nederwetten";820;"Nuenen, Gerwen en Nederwetten";23702;"01-09-2021";"14-09-2021";21;88.6;0;0;0;0
"Nunspeet";302;"Nunspeet";28021;"01-09-2021";"14-09-2021";242;863.6;2;7.1;0;0
"Oegstgeest";579;"Oegstgeest";25064;"01-09-2021";"14-09-2021";32;127.7;0;0;0;0
"Oirschot";823;"Oirschot";18842;"01-09-2021";"14-09-2021";16;84.9;0;0;0;0
"Oisterwijk";824;"Oisterwijk";32373;"01-09-2021";"14-09-2021";21;64.9;1;3.1;0;0
"Oldambt";1895;"Oldambt";38277;"01-09-2021";"14-09-2021";27;70.5;0;0;1;2.6
"Oldebroek";269;"Oldebroek";23760;"01-09-2021";"14-09-2021";38;159.9;1;4.2;0;0
"Oldenzaal";173;"Oldenzaal";31701;"01-09-2021";"14-09-2021";64;201.9;1;3.2;0;0
"Olst-Wijhe";1773;"Olst-Wijhe";18361;"01-09-2021";"14-09-2021";18;98;0;0;0;0
"Ommen";175;"Ommen";18295;"01-09-2021";"14-09-2021";25;136.6;0;0;0;0
"Oost Gelre";1586;"Oost Gelre";29574;"01-09-2021";"14-09-2021";14;47.3;0;0;0;0
"Oosterhout";826;"Oosterhout";56206;"01-09-2021";"14-09-2021";78;138.8;1;1.8;0;0
"Ooststellingwerf";85;"Ooststellingwerf";25464;"01-09-2021";"14-09-2021";39;153.2;1;3.9;0;0
"Oostzaan";431;"Oostzaan";9689;"01-09-2021";"14-09-2021";7;72.2;0;0;0;0
"Opmeer";432;"Opmeer";12009;"01-09-2021";"14-09-2021";12;99.9;0;0;0;0
"Opsterland";86;"Opsterland";29812;"01-09-2021";"14-09-2021";71;238.2;0;0;0;0
"Oss";828;"Oss";92526;"01-09-2021";"14-09-2021";103;111.3;2;2.2;0;0
"Oude IJsselstreek";1509;"Oude IJsselstreek";39346;"01-09-2021";"14-09-2021";32;81.3;0;0;0;0
"Ouder-Amstel";437;"Ouder-Amstel";14125;"01-09-2021";"14-09-2021";36;254.9;0;0;0;0
"Oudewater";589;"Oudewater";10138;"01-09-2021";"14-09-2021";17;167.7;0;0;0;0
"Overbetuwe";1734;"Overbetuwe";48214;"01-09-2021";"14-09-2021";66;136.9;1;2.1;0;0
"Papendrecht";590;"Papendrecht";32171;"01-09-2021";"14-09-2021";65;202;0;0;0;0
"Peel en Maas";1894;"Peel en Maas";43660;"01-09-2021";"14-09-2021";59;135.1;1;2.3;0;0
"Pekela";765;"Pekela";12176;"01-09-2021";"14-09-2021";7;57.5;0;0;0;0
"Pijnacker-Nootdorp";1926;"Pijnacker-Nootdorp";55674;"01-09-2021";"14-09-2021";93;167;2;3.6;0;0
"Purmerend";439;"Purmerend";81683;"01-09-2021";"14-09-2021";128;156.7;0;0;0;0
"Putten";273;"Putten";24365;"01-09-2021";"14-09-2021";34;139.5;0;0;0;0
"Raalte";177;"Raalte";37911;"01-09-2021";"14-09-2021";51;134.5;1;2.6;1;2.6
"Reimerswaal";703;"Reimerswaal";22896;"01-09-2021";"14-09-2021";46;200.9;0;0;0;0
"Renkum";274;"Renkum";31417;"01-09-2021";"14-09-2021";27;85.9;0;0;0;0
"Renswoude";339;"Renswoude";5556;"01-09-2021";"14-09-2021";17;306;0;0;0;0
"Reusel-De Mierden";1667;"Reusel-De Mierden";13127;"01-09-2021";"14-09-2021";23;175.2;0;0;0;0
"Rheden";275;"Rheden";43525;"01-09-2021";"14-09-2021";49;112.6;0;0;0;0
"Rhenen";340;"Rhenen";20203;"01-09-2021";"14-09-2021";36;178.2;1;4.9;0;0
"Ridderkerk";597;"Ridderkerk";46671;"01-09-2021";"14-09-2021";105;225;0;0;0;0
"Rijssen-Holten";1742;"Rijssen-Holten";38204;"01-09-2021";"14-09-2021";110;287.9;0;0;0;0
"Rijswijk";603;"Rijswijk";55220;"01-09-2021";"14-09-2021";146;264.4;1;1.8;0;0
"Roerdalen";1669;"Roerdalen";20580;"01-09-2021";"14-09-2021";19;92.3;0;0;0;0
"Roermond";957;"Roermond";58763;"01-09-2021";"14-09-2021";118;200.8;0;0;0;0
"Roosendaal";1674;"Roosendaal";77200;"01-09-2021";"14-09-2021";90;116.6;0;0;0;0
"Rotterdam";599;"Rotterdam";651631;"01-09-2021";"14-09-2021";1920;294.6;10;1.5;4;0.6
"Rozendaal";277;"Rozendaal";1726;"01-09-2021";"14-09-2021";3;173.8;0;0;0;0
"Rucphen";840;"Rucphen";23080;"01-09-2021";"14-09-2021";23;99.7;0;0;0;0
"Schagen";441;"Schagen";46532;"01-09-2021";"14-09-2021";34;73.1;0;0;0;0
"Scherpenzeel";279;"Scherpenzeel";10128;"01-09-2021";"14-09-2021";17;167.9;0;0;0;0
"Schiedam";606;"Schiedam";79279;"01-09-2021";"14-09-2021";256;322.9;6;7.6;0;0
"Schiermonnikoog";88;"Schiermonnikoog";931;"01-09-2021";"14-09-2021";1;107.4;0;0;0;0
"Schouwen-Duiveland";1676;"Schouwen-Duiveland";34065;"01-09-2021";"14-09-2021";35;102.7;0;0;0;0
"Simpelveld";965;"Simpelveld";10477;"01-09-2021";"14-09-2021";17;162.3;0;0;0;0
"Sint Anthonis";1702;"Sint Anthonis";11691;"01-09-2021";"14-09-2021";31;265.2;0;0;0;0
"Sint-Michielsgestel";845;"Sint-Michielsgestel";29498;"01-09-2021";"14-09-2021";15;50.9;0;0;0;0
"Sittard-Geleen";1883;"Sittard-Geleen";91743;"01-09-2021";"14-09-2021";95;103.6;1;1.1;0;0
"Sliedrecht";610;"Sliedrecht";25597;"01-09-2021";"14-09-2021";27;105.5;0;0;0;0
"Sluis";1714;"Sluis";23166;"01-09-2021";"14-09-2021";27;116.6;0;0;0;0
