"Gemeente";"Gemnr";"Gemeente";"Bev_2020";"van_datum";"tot_datum";"Totaal_Absoluut";"Totaal_inc100000";"Zkh_Absoluut";"Zkh_inc100000";"Overleden_Absoluut";"Overleden_inc100000"
"Boekel";755;"Boekel";10785;"30-06-2021";"13-07-2021";18;166.9;0;0;0;0
"Borger-Odoorn";1681;"Borger-Odoorn";25559;"30-06-2021";"13-07-2021";19;74.3;0;0;0;0
"Borne";147;"Borne";23312;"30-06-2021";"13-07-2021";66;283.1;0;0;0;0
"Borsele";654;"Borsele";22739;"30-06-2021";"13-07-2021";55;241.9;0;0;0;0
"Boxmeer";756;"Boxmeer";29365;"30-06-2021";"13-07-2021";29;98.8;0;0;0;0
"Boxtel";757;"Boxtel";32970;"30-06-2021";"13-07-2021";53;160.8;0;0;0;0
"Breda";758;"Breda";184069;"30-06-2021";"13-07-2021";1361;739.4;0;0;0;0
"Brielle";501;"Brielle";17271;"30-06-2021";"13-07-2021";30;173.7;0;0;0;0
"Bronckhorst";1876;"Bronckhorst";36055;"30-06-2021";"13-07-2021";70;194.1;0;0;0;0
"Brummen";213;"Brummen";20726;"30-06-2021";"13-07-2021";50;241.2;0;0;0;0
"Brunssum";899;"Brunssum";27821;"30-06-2021";"13-07-2021";18;64.7;0;0;0;0
"Bunnik";312;"Bunnik";15191;"30-06-2021";"13-07-2021";72;474;0;0;0;0
"Bunschoten";313;"Bunschoten";21866;"30-06-2021";"13-07-2021";34;155.5;0;0;0;0
"Buren";214;"Buren";26749;"30-06-2021";"13-07-2021";44;164.5;0;0;0;0
"Capelle aan den IJssel";502;"Capelle aan den IJssel";67122;"30-06-2021";"13-07-2021";224;333.7;0;0;0;0
"Castricum";383;"Castricum";35986;"30-06-2021";"13-07-2021";98;272.3;0;0;0;0
"Coevorden";109;"Coevorden";35297;"30-06-2021";"13-07-2021";66;187;0;0;0;0
"Cranendonck";1706;"Cranendonck";21138;"30-06-2021";"13-07-2021";47;222.3;0;0;0;0
"Cuijk";1684;"Cuijk";25130;"30-06-2021";"13-07-2021";23;91.5;0;0;0;0
"Culemborg";216;"Culemborg";28955;"30-06-2021";"13-07-2021";92;317.7;0;0;0;0
"Dalfsen";148;"Dalfsen";28587;"30-06-2021";"13-07-2021";37;129.4;0;0;0;0
"Dantumadiel";1891;"Dantumadiel";18922;"30-06-2021";"13-07-2021";20;105.7;0;0;0;0
"De Bilt";310;"De Bilt";43137;"30-06-2021";"13-07-2021";246;570.3;0;0;0;0
"De Fryske Marren";1940;"De Fryske Marren";51564;"30-06-2021";"13-07-2021";169;327.7;0;0;0;0
"De Ronde Venen";736;"De Ronde Venen";44456;"30-06-2021";"13-07-2021";175;393.6;0;0;0;0
"De Wolden";1690;"De Wolden";24330;"30-06-2021";"13-07-2021";24;98.6;0;0;0;0
"Delft";503;"Delft";103595;"30-06-2021";"13-07-2021";766;739.4;0;0;0;0
"Den Helder";400;"Den Helder";56296;"30-06-2021";"13-07-2021";79;140.3;0;0;0;0
"Deurne";762;"Deurne";32471;"30-06-2021";"13-07-2021";28;86.2;0;0;0;0
"Deventer";150;"Deventer";100719;"30-06-2021";"13-07-2021";425;422;0;0;0;0
"Diemen";384;"Diemen";30780;"30-06-2021";"13-07-2021";235;763.5;0;0;0;0
"Dinkelland";1774;"Dinkelland";26461;"30-06-2021";"13-07-2021";167;631.1;0;0;0;0
"Doesburg";221;"Doesburg";11077;"30-06-2021";"13-07-2021";16;144.4;0;0;0;0
"Doetinchem";222;"Doetinchem";58001;"30-06-2021";"13-07-2021";104;179.3;0;0;0;0
"Dongen";766;"Dongen";26222;"30-06-2021";"13-07-2021";84;320.3;0;0;0;0
"Dordrecht";505;"Dordrecht";119284;"30-06-2021";"13-07-2021";232;194.5;0;0;0;0
"Drechterland";498;"Drechterland";19719;"30-06-2021";"13-07-2021";41;207.9;0;0;0;0
"Drimmelen";1719;"Drimmelen";27272;"30-06-2021";"13-07-2021";82;300.7;0;0;0;0
"Dronten";303;"Dronten";41555;"30-06-2021";"13-07-2021";74;178.1;0;0;0;0
"Druten";225;"Druten";18926;"30-06-2021";"13-07-2021";77;406.8;0;0;0;0
"Duiven";226;"Duiven";25126;"30-06-2021";"13-07-2021";53;210.9;0;0;0;0
"Echt-Susteren";1711;"Echt-Susteren";31610;"30-06-2021";"13-07-2021";24;75.9;0;0;0;0
"Edam-Volendam";385;"Edam-Volendam";36197;"30-06-2021";"13-07-2021";69;190.6;0;0;0;0
"Ede";228;"Ede";117165;"30-06-2021";"13-07-2021";325;277.4;0;0;0;0
"Eemnes";317;"Eemnes";9247;"30-06-2021";"13-07-2021";50;540.7;0;0;0;0
"Eemsdelta";1979;"Eemsdelta";45857;"30-06-2021";"13-07-2021";48;104.7;0;0;0;0
"Eersel";770;"Eersel";19313;"30-06-2021";"13-07-2021";45;233;0;0;0;0
"Eijsden-Margraten";1903;"Eijsden-Margraten";25768;"30-06-2021";"13-07-2021";48;186.3;0;0;0;0
"Eindhoven";772;"Eindhoven";234394;"30-06-2021";"13-07-2021";910;388.2;0;0;0;0
"Elburg";230;"Elburg";23161;"30-06-2021";"13-07-2021";51;220.2;0;0;0;0
"Emmen";114;"Emmen";107048;"30-06-2021";"13-07-2021";102;95.3;0;0;0;0
"Enkhuizen";388;"Enkhuizen";18591;"30-06-2021";"13-07-2021";32;172.1;0;0;0;0
"Enschede";153;"Enschede";159640;"30-06-2021";"13-07-2021";792;496.1;2;1.3;1;0.6
"Epe";232;"Epe";33178;"30-06-2021";"13-07-2021";55;165.8;0;0;0;0
"Ermelo";233;"Ermelo";27008;"30-06-2021";"13-07-2021";31;114.8;0;0;0;0
"Etten-Leur";777;"Etten-Leur";43878;"30-06-2021";"13-07-2021";164;373.8;0;0;0;0
"Geertruidenberg";779;"Geertruidenberg";21544;"30-06-2021";"13-07-2021";54;250.6;0;0;0;0
"Geldrop-Mierlo";1771;"Geldrop-Mierlo";39726;"30-06-2021";"13-07-2021";71;178.7;0;0;0;0
"Gemert-Bakel";1652;"Gemert-Bakel";30723;"30-06-2021";"13-07-2021";40;130.2;0;0;0;0
"Gennep";907;"Gennep";16921;"30-06-2021";"13-07-2021";16;94.6;0;0;0;0
"Gilze en Rijen";784;"Gilze en Rijen";26431;"30-06-2021";"13-07-2021";56;211.9;0;0;0;0
"Goeree-Overflakkee";1924;"Goeree-Overflakkee";50049;"30-06-2021";"13-07-2021";114;227.8;0;0;1;2
"Goes";664;"Goes";38082;"30-06-2021";"13-07-2021";93;244.2;0;0;0;0
"Goirle";785;"Goirle";23904;"30-06-2021";"13-07-2021";91;380.7;0;0;0;0
"Gooise Meren";1942;"Gooise Meren";58055;"30-06-2021";"13-07-2021";351;604.6;0;0;0;0
"Gorinchem";512;"Gorinchem";37022;"30-06-2021";"13-07-2021";110;297.1;0;0;0;0
"Gouda";513;"Gouda";73427;"30-06-2021";"13-07-2021";146;198.8;0;0;0;0
"Grave";786;"Grave";12436;"30-06-2021";"13-07-2021";25;201;0;0;0;0
"'s-Gravenhage";518;"'s-Gravenhage";545838;"30-06-2021";"13-07-2021";1849;338.7;1;0.2;1;0.2
"Groningen";14;"Groningen";232874;"30-06-2021";"13-07-2021";3129;1343.6;0;0;0;0
"Gulpen-Wittem";1729;"Gulpen-Wittem";14171;"30-06-2021";"13-07-2021";8;56.5;0;0;0;0
"Haaksbergen";158;"Haaksbergen";24311;"30-06-2021";"13-07-2021";86;353.7;0;0;0;0
"Haarlem";392;"Haarlem";162902;"30-06-2021";"13-07-2021";780;478.8;0;0;0;0
"Haarlemmermeer";394;"Haarlemmermeer";156002;"30-06-2021";"13-07-2021";652;417.9;0;0;1;0.6
"Halderberge";1655;"Halderberge";30284;"30-06-2021";"13-07-2021";133;439.2;0;0;0;0
"Hardenberg";160;"Hardenberg";60948;"30-06-2021";"13-07-2021";48;78.8;0;0;0;0
"Harderwijk";243;"Harderwijk";48414;"30-06-2021";"13-07-2021";71;146.7;0;0;0;0
"Hardinxveld-Giessendam";523;"Hardinxveld-Giessendam";18295;"30-06-2021";"13-07-2021";28;153;0;0;0;0
"Harlingen";72;"Harlingen";15722;"30-06-2021";"13-07-2021";19;120.8;0;0;0;0
"Hattem";244;"Hattem";12209;"30-06-2021";"13-07-2021";15;122.9;0;0;0;0
"Heemskerk";396;"Heemskerk";39182;"30-06-2021";"13-07-2021";142;362.4;0;0;0;0
"Heemstede";397;"Heemstede";27234;"30-06-2021";"13-07-2021";164;602.2;0;0;0;0
"Heerde";246;"Heerde";18589;"30-06-2021";"13-07-2021";13;69.9;0;0;0;0
"Heerenveen";74;"Heerenveen";50493;"30-06-2021";"13-07-2021";143;283.2;0;0;0;0
"Heerhugowaard";398;"Heerhugowaard";57587;"30-06-2021";"13-07-2021";92;159.8;1;1.7;0;0
"Heerlen";917;"Heerlen";87086;"30-06-2021";"13-07-2021";52;59.7;0;0;0;0
"Heeze-Leende";1658;"Heeze-Leende";16152;"30-06-2021";"13-07-2021";19;117.6;0;0;0;0
"Heiloo";399;"Heiloo";23968;"30-06-2021";"13-07-2021";164;684.2;0;0;0;0
"Hellendoorn";163;"Hellendoorn";35916;"30-06-2021";"13-07-2021";90;250.6;0;0;0;0
"Hellevoetsluis";530;"Hellevoetsluis";40142;"30-06-2021";"13-07-2021";67;166.9;0;0;0;0
"Helmond";794;"Helmond";92423;"30-06-2021";"13-07-2021";362;391.7;0;0;0;0
"Hendrik-Ido-Ambacht";531;"Hendrik-Ido-Ambacht";31202;"30-06-2021";"13-07-2021";51;163.5;0;0;0;0
"Hengelo (O.)";164;"Hengelo (O.)";81140;"30-06-2021";"13-07-2021";170;209.5;0;0;0;0
"'s-Hertogenbosch";796;"'s-Hertogenbosch";155111;"30-06-2021";"13-07-2021";496;319.8;0;0;0;0
"Het Hogeland";1966;"Het Hogeland";47801;"30-06-2021";"13-07-2021";122;255.2;0;0;0;0
"Heumen";252;"Heumen";16454;"30-06-2021";"13-07-2021";44;267.4;0;0;0;0
"Heusden";797;"Heusden";44692;"30-06-2021";"13-07-2021";66;147.7;0;0;0;0
"Hillegom";534;"Hillegom";22209;"30-06-2021";"13-07-2021";93;418.7;0;0;0;0
"Hilvarenbeek";798;"Hilvarenbeek";15518;"30-06-2021";"13-07-2021";23;148.2;0;0;0;0
"Hilversum";402;"Hilversum";90831;"30-06-2021";"13-07-2021";443;487.7;0;0;0;0
"Hoeksche Waard";1963;"Hoeksche Waard";87401;"30-06-2021";"13-07-2021";181;207.1;0;0;0;0
"Hof van Twente";1735;"Hof van Twente";35017;"30-06-2021";"13-07-2021";102;291.3;0;0;0;0
"Hollands Kroon";1911;"Hollands Kroon";48432;"30-06-2021";"13-07-2021";43;88.8;0;0;0;0
"Hoogeveen";118;"Hoogeveen";55699;"30-06-2021";"13-07-2021";107;192.1;0;0;0;0
"Hoorn";405;"Hoorn";73261;"30-06-2021";"13-07-2021";125;170.6;0;0;0;0
"Horst aan de Maas";1507;"Horst aan de Maas";42429;"30-06-2021";"13-07-2021";64;150.8;0;0;0;0
"Houten";321;"Houten";50146;"30-06-2021";"13-07-2021";204;406.8;0;0;0;0
"Huizen";406;"Huizen";41273;"30-06-2021";"13-07-2021";114;276.2;0;0;0;0
"Hulst";677;"Hulst";27556;"30-06-2021";"13-07-2021";24;87.1;0;0;0;0
"IJsselstein";353;"IJsselstein";34109;"30-06-2021";"13-07-2021";93;272.7;0;0;0;0
"Kaag en Braassem";1884;"Kaag en Braassem";27297;"30-06-2021";"13-07-2021";84;307.7;0;0;0;0
"Kampen";166;"Kampen";54319;"30-06-2021";"13-07-2021";53;97.6;0;0;0;0
"Kapelle";678;"Kapelle";12695;"30-06-2021";"13-07-2021";30;236.3;0;0;0;0
"Katwijk";537;"Katwijk";65753;"30-06-2021";"13-07-2021";119;181;0;0;0;0
"Kerkrade";928;"Kerkrade";45749;"30-06-2021";"13-07-2021";21;45.9;0;0;0;0
"Koggenland";1598;"Koggenland";22749;"30-06-2021";"13-07-2021";57;250.6;0;0;0;0
"Krimpen aan den IJssel";542;"Krimpen aan den IJssel";29526;"30-06-2021";"13-07-2021";86;291.3;0;0;0;0
"Krimpenerwaard";1931;"Krimpenerwaard";56319;"30-06-2021";"13-07-2021";129;229.1;0;0;0;0
"Laarbeek";1659;"Laarbeek";22523;"30-06-2021";"13-07-2021";49;217.6;0;0;0;0
"Landerd";1685;"Landerd";15730;"30-06-2021";"13-07-2021";16;101.7;0;0;0;0
"Landgraaf";882;"Landgraaf";37445;"30-06-2021";"13-07-2021";23;61.4;0;0;0;0
"Landsmeer";415;"Landsmeer";11491;"30-06-2021";"13-07-2021";61;530.9;0;0;0;0
"Langedijk";416;"Langedijk";28163;"30-06-2021";"13-07-2021";76;269.9;0;0;0;0
"Lansingerland";1621;"Lansingerland";62384;"30-06-2021";"13-07-2021";176;282.1;0;0;0;0
"Laren";417;"Laren";11280;"30-06-2021";"13-07-2021";78;691.5;0;0;0;0
"Leeuwarden";80;"Leeuwarden";124084;"30-06-2021";"13-07-2021";201;162;0;0;0;0
"Leiden";546;"Leiden";125099;"30-06-2021";"13-07-2021";1099;878.5;0;0;0;0
"Leiderdorp";547;"Leiderdorp";27056;"30-06-2021";"13-07-2021";101;373.3;0;0;0;0
"Leidschendam-Voorburg";1916;"Leidschendam-Voorburg";76534;"30-06-2021";"13-07-2021";255;333.2;0;0;0;0
"Lelystad";995;"Lelystad";78598;"30-06-2021";"13-07-2021";92;117.1;1;1.3;0;0
"Leudal";1640;"Leudal";35879;"30-06-2021";"13-07-2021";32;89.2;0;0;0;0
"Leusden";327;"Leusden";30401;"30-06-2021";"13-07-2021";110;361.8;0;0;0;0
"Lingewaard";1705;"Lingewaard";46601;"30-06-2021";"13-07-2021";68;145.9;0;0;0;0
"Lisse";553;"Lisse";22955;"30-06-2021";"13-07-2021";101;440;0;0;0;0
"Lochem";262;"Lochem";33729;"30-06-2021";"13-07-2021";73;216.4;0;0;0;0
"Loon op Zand";809;"Loon op Zand";23408;"30-06-2021";"13-07-2021";29;123.9;0;0;0;0
"Lopik";331;"Lopik";14467;"30-06-2021";"13-07-2021";23;159;0;0;0;0
"Losser";168;"Losser";22683;"30-06-2021";"13-07-2021";99;436.5;1;4.4;1;4.4
"Maasdriel";263;"Maasdriel";25030;"30-06-2021";"13-07-2021";68;271.7;0;0;0;0
"Maasgouw";1641;"Maasgouw";23965;"30-06-2021";"13-07-2021";17;70.9;0;0;0;0
"Maassluis";556;"Maassluis";33213;"30-06-2021";"13-07-2021";45;135.5;0;0;0;0
"Maastricht";935;"Maastricht";121575;"30-06-2021";"13-07-2021";515;423.6;0;0;0;0
"Medemblik";420;"Medemblik";45101;"30-06-2021";"13-07-2021";61;135.3;0;0;0;0
"Meerssen";938;"Meerssen";18828;"30-06-2021";"13-07-2021";37;196.5;1;5.3;0;0
"Meierijstad";1948;"Meierijstad";81194;"30-06-2021";"13-07-2021";129;158.9;0;0;0;0
"Meppel";119;"Meppel";33920;"30-06-2021";"13-07-2021";38;112;0;0;0;0
"Middelburg";687;"Middelburg";48822;"30-06-2021";"13-07-2021";82;168;0;0;0;0
"Midden-Delfland";1842;"Midden-Delfland";19341;"30-06-2021";"13-07-2021";55;284.4;0;0;0;0
"Midden-Drenthe";1731;"Midden-Drenthe";33185;"30-06-2021";"13-07-2021";36;108.5;0;0;0;0
"Midden-Groningen";1952;"Midden-Groningen";60797;"30-06-2021";"13-07-2021";99;162.8;0;0;0;0
"Mill en Sint Hubert";815;"Mill en Sint Hubert";10939;"30-06-2021";"13-07-2021";4;36.6;0;0;0;0
"Moerdijk";1709;"Moerdijk";37129;"30-06-2021";"13-07-2021";77;207.4;0;0;0;0
"Molenlanden";1978;"Molenlanden";43909;"30-06-2021";"13-07-2021";103;234.6;0;0;0;0
"Montferland";1955;"Montferland";36011;"30-06-2021";"13-07-2021";54;150;0;0;0;0
"Montfoort";335;"Montfoort";13917;"30-06-2021";"13-07-2021";47;337.7;0;0;0;0
"Mook en Middelaar";944;"Mook en Middelaar";7847;"30-06-2021";"13-07-2021";8;101.9;0;0;0;0
"Neder-Betuwe";1740;"Neder-Betuwe";24339;"30-06-2021";"13-07-2021";11;45.2;0;0;0;0
"Nederweert";946;"Nederweert";17019;"30-06-2021";"13-07-2021";20;117.5;0;0;0;0
"Nieuwegein";356;"Nieuwegein";63462;"30-06-2021";"13-07-2021";160;252.1;0;0;0;0
"Nieuwkoop";569;"Nieuwkoop";28811;"30-06-2021";"13-07-2021";71;246.4;0;0;0;0
"Nijkerk";267;"Nijkerk";43171;"30-06-2021";"13-07-2021";109;252.5;1;2.3;0;0
"Nijmegen";268;"Nijmegen";177659;"30-06-2021";"13-07-2021";732;412;1;0.6;0;0
"Nissewaard";1930;"Nissewaard";85219;"30-06-2021";"13-07-2021";122;143.2;0;0;0;0
"Noardeast-Fryslân";1970;"Noardeast-Fryslân";45228;"30-06-2021";"13-07-2021";53;117.2;0;0;0;0
"Noord-Beveland";1695;"Noord-Beveland";7392;"30-06-2021";"13-07-2021";4;54.1;0;0;0;0
"Noordenveld";1699;"Noordenveld";31253;"30-06-2021";"13-07-2021";80;256;0;0;0;0
"Noordoostpolder";171;"Noordoostpolder";47291;"30-06-2021";"13-07-2021";50;105.7;0;0;0;0
"Noordwijk";575;"Noordwijk";43508;"30-06-2021";"13-07-2021";353;811.3;0;0;0;0
"Nuenen, Gerwen en Nederwetten";820;"Nuenen, Gerwen en Nederwetten";23383;"30-06-2021";"13-07-2021";65;278;0;0;0;0
"Nunspeet";302;"Nunspeet";27851;"30-06-2021";"13-07-2021";60;215.4;0;0;0;0
"Oegstgeest";579;"Oegstgeest";24840;"30-06-2021";"13-07-2021";101;406.6;0;0;0;0
"Oirschot";823;"Oirschot";18714;"30-06-2021";"13-07-2021";20;106.9;0;0;0;0
"Oisterwijk";824;"Oisterwijk";32130;"30-06-2021";"13-07-2021";58;180.5;0;0;0;0
"Oldambt";1895;"Oldambt";38209;"30-06-2021";"13-07-2021";30;78.5;0;0;0;0
"Oldebroek";269;"Oldebroek";23646;"30-06-2021";"13-07-2021";29;122.6;0;0;0;0
"Oldenzaal";173;"Oldenzaal";31836;"30-06-2021";"13-07-2021";88;276.4;1;3.1;0;0
"Olst-Wijhe";1773;"Olst-Wijhe";18252;"30-06-2021";"13-07-2021";53;290.4;0;0;0;0
"Ommen";175;"Ommen";18009;"30-06-2021";"13-07-2021";14;77.7;0;0;0;0
"Oost Gelre";1586;"Oost Gelre";29627;"30-06-2021";"13-07-2021";129;435.4;0;0;0;0
"Oosterhout";826;"Oosterhout";55982;"30-06-2021";"13-07-2021";181;323.3;0;0;0;0
"Ooststellingwerf";85;"Ooststellingwerf";25469;"30-06-2021";"13-07-2021";46;180.6;0;0;0;0
"Oostzaan";431;"Oostzaan";9735;"30-06-2021";"13-07-2021";29;297.9;0;0;0;0
"Opmeer";432;"Opmeer";11836;"30-06-2021";"13-07-2021";20;169;0;0;0;0
"Opsterland";86;"Opsterland";29733;"30-06-2021";"13-07-2021";72;242.2;0;0;0;0
"Oss";828;"Oss";91915;"30-06-2021";"13-07-2021";94;102.3;0;0;0;0
"Oude IJsselstreek";1509;"Oude IJsselstreek";39388;"30-06-2021";"13-07-2021";138;350.4;0;0;0;0
"Ouder-Amstel";437;"Ouder-Amstel";14026;"30-06-2021";"13-07-2021";129;919.7;0;0;0;0
"Oudewater";589;"Oudewater";10230;"30-06-2021";"13-07-2021";29;283.5;0;0;0;0
"Overbetuwe";1734;"Overbetuwe";47906;"30-06-2021";"13-07-2021";134;279.7;0;0;0;0
"Papendrecht";590;"Papendrecht";32136;"30-06-2021";"13-07-2021";61;189.8;0;0;0;0
"Peel en Maas";1894;"Peel en Maas";43425;"30-06-2021";"13-07-2021";83;191.1;0;0;0;0
"Pekela";765;"Pekela";12196;"30-06-2021";"13-07-2021";3;24.6;0;0;0;0
"Pijnacker-Nootdorp";1926;"Pijnacker-Nootdorp";55308;"30-06-2021";"13-07-2021";194;350.8;1;1.8;0;0
"Purmerend";439;"Purmerend";81249;"30-06-2021";"13-07-2021";307;377.9;0;0;0;0
"Putten";273;"Putten";24112;"30-06-2021";"13-07-2021";30;124.4;0;0;0;0
"Raalte";177;"Raalte";37712;"30-06-2021";"13-07-2021";77;204.2;0;0;0;0
"Reimerswaal";703;"Reimerswaal";22730;"30-06-2021";"13-07-2021";24;105.6;0;0;0;0
"Renkum";274;"Renkum";31419;"30-06-2021";"13-07-2021";52;165.5;0;0;0;0
"Renswoude";339;"Renswoude";5444;"30-06-2021";"13-07-2021";24;440.9;0;0;0;0
"Reusel-De Mierden";1667;"Reusel-De Mierden";13112;"30-06-2021";"13-07-2021";21;160.2;0;0;0;0
"Rheden";275;"Rheden";43761;"30-06-2021";"13-07-2021";62;141.7;0;0;0;0
"Rhenen";340;"Rhenen";20119;"30-06-2021";"13-07-2021";24;119.3;0;0;0;0
"Ridderkerk";597;"Ridderkerk";46189;"30-06-2021";"13-07-2021";96;207.8;0;0;0;0
"Rijssen-Holten";1742;"Rijssen-Holten";38177;"30-06-2021";"13-07-2021";121;316.9;0;0;0;0
"Rijswijk";603;"Rijswijk";54450;"30-06-2021";"13-07-2021";126;231.4;0;0;0;0
"Roerdalen";1669;"Roerdalen";20574;"30-06-2021";"13-07-2021";17;82.6;0;0;0;0
"Roermond";957;"Roermond";58260;"30-06-2021";"13-07-2021";106;181.9;0;0;0;0
"Roosendaal";1674;"Roosendaal";77251;"30-06-2021";"13-07-2021";173;223.9;0;0;0;0
"Rotterdam";599;"Rotterdam";651157;"30-06-2021";"13-07-2021";3910;600.5;6;0.9;2;0.3
"Rozendaal";277;"Rozendaal";1704;"30-06-2021";"13-07-2021";4;234.7;0;0;0;0
"Rucphen";840;"Rucphen";22878;"30-06-2021";"13-07-2021";57;249.1;0;0;0;0
"Schagen";441;"Schagen";46483;"30-06-2021";"13-07-2021";51;109.7;0;0;0;0
"Scherpenzeel";279;"Scherpenzeel";9880;"30-06-2021";"13-07-2021";34;344.1;0;0;0;0
"Schiedam";606;"Schiedam";78730;"30-06-2021";"13-07-2021";152;193.1;0;0;0;0
"Schiermonnikoog";88;"Schiermonnikoog";947;"30-06-2021";"13-07-2021";0;0;0;0;0;0
"Schouwen-Duiveland";1676;"Schouwen-Duiveland";33839;"30-06-2021";"13-07-2021";32;94.6;0;0;0;0
"Simpelveld";965;"Simpelveld";10555;"30-06-2021";"13-07-2021";4;37.9;0;0;0;0
"Sint Anthonis";1702;"Sint Anthonis";11664;"30-06-2021";"13-07-2021";9;77.2;0;0;0;0
"Sint-Michielsgestel";845;"Sint-Michielsgestel";29208;"30-06-2021";"13-07-2021";56;191.7;0;0;0;0
"Sittard-Geleen";1883;"Sittard-Geleen";92429;"30-06-2021";"13-07-2021";82;88.7;0;0;0;0
"Sliedrecht";610;"Sliedrecht";25220;"30-06-2021";"13-07-2021";36;142.7;0;0;0;0
"Sluis";1714;"Sluis";23210;"30-06-2021";"13-07-2021";31;133.6;0;0;0;0
"Smallingerland";90;"Smallingerland";56150;"30-06-2021";"13-07-2021";162;288.5;0;0;0;0
"Soest";342;"Soest";46606;"30-06-2021";"13-07-2021";152;326.1;0;0;0;0
"Someren";847;"Someren";19368;"30-06-2021";"13-07-2021";27;139.4;0;0;0;0
