"Gemeente";"Gemnr";"Gemeente";"Bev_2020";"van_datum";"tot_datum";"Totaal_Absoluut";"Totaal_inc100000";"Zkh_Absoluut";"Zkh_inc100000";"Overleden_Absoluut";"Overleden_inc100000"
"Barendrecht";489;"Barendrecht";48714;"07-04-2021";"20-04-2021";316;648.7;1;2.1;2;4.1
"Barneveld";203;"Barneveld";59082;"07-04-2021";"20-04-2021";423;716;1;1.7;2;3.4
"Beek";888;"Beek";15865;"07-04-2021";"20-04-2021";108;680.7;0;0;0;0
"Beekdaelen";1954;"Beekdaelen";35938;"07-04-2021";"20-04-2021";292;812.5;2;5.6;1;2.8
"Beemster";370;"Beemster";10022;"07-04-2021";"20-04-2021";40;399.1;0;0;0;0
"Beesel";889;"Beesel";13482;"07-04-2021";"20-04-2021";124;919.7;0;0;0;0
"Berg en Dal";1945;"Berg en Dal";34992;"07-04-2021";"20-04-2021";239;683;2;5.7;1;2.9
"Bergeijk";1724;"Bergeijk";18635;"07-04-2021";"20-04-2021";112;601;0;0;0;0
"Bergen (L.)";893;"Bergen (L.)";13085;"07-04-2021";"20-04-2021";63;481.5;0;0;1;7.6
"Bergen (NH.)";373;"Bergen (NH.)";29839;"07-04-2021";"20-04-2021";138;462.5;1;3.4;1;3.4
"Bergen op Zoom";748;"Bergen op Zoom";67496;"07-04-2021";"20-04-2021";446;660.8;3;4.4;0;0
"Berkelland";1859;"Berkelland";43747;"07-04-2021";"20-04-2021";260;594.3;2;4.6;0;0
"Bernheze";1721;"Bernheze";31240;"07-04-2021";"20-04-2021";258;825.9;1;3.2;0;0
"Best";753;"Best";29988;"07-04-2021";"20-04-2021";192;640.3;0;0;0;0
"Beuningen";209;"Beuningen";25890;"07-04-2021";"20-04-2021";166;641.2;0;0;0;0
"Beverwijk";375;"Beverwijk";41626;"07-04-2021";"20-04-2021";205;492.5;2;4.8;0;0
"Bladel";1728;"Bladel";20390;"07-04-2021";"20-04-2021";106;519.9;0;0;0;0
"Blaricum";376;"Blaricum";11540;"07-04-2021";"20-04-2021";53;459.3;0;0;0;0
"Bloemendaal";377;"Bloemendaal";23571;"07-04-2021";"20-04-2021";110;466.7;1;4.2;1;4.2
"Bodegraven-Reeuwijk";1901;"Bodegraven-Reeuwijk";34872;"07-04-2021";"20-04-2021";202;579.3;3;8.6;0;0
"Boekel";755;"Boekel";10785;"07-04-2021";"20-04-2021";72;667.6;0;0;0;0
"Borger-Odoorn";1681;"Borger-Odoorn";25559;"07-04-2021";"20-04-2021";62;242.6;0;0;1;3.9
"Borne";147;"Borne";23312;"07-04-2021";"20-04-2021";111;476.1;1;4.3;1;4.3
"Borsele";654;"Borsele";22739;"07-04-2021";"20-04-2021";95;417.8;0;0;0;0
"Boxmeer";756;"Boxmeer";29365;"07-04-2021";"20-04-2021";147;500.6;2;6.8;0;0
"Boxtel";757;"Boxtel";32970;"07-04-2021";"20-04-2021";268;812.9;0;0;0;0
"Breda";758;"Breda";184069;"07-04-2021";"20-04-2021";1000;543.3;2;1.1;1;0.5
"Brielle";501;"Brielle";17271;"07-04-2021";"20-04-2021";165;955.4;0;0;0;0
"Bronckhorst";1876;"Bronckhorst";36055;"07-04-2021";"20-04-2021";137;380;1;2.8;1;2.8
"Brummen";213;"Brummen";20726;"07-04-2021";"20-04-2021";100;482.5;0;0;1;4.8
"Brunssum";899;"Brunssum";27821;"07-04-2021";"20-04-2021";241;866.3;1;3.6;2;7.2
"Bunnik";312;"Bunnik";15191;"07-04-2021";"20-04-2021";49;322.6;0;0;1;6.6
"Bunschoten";313;"Bunschoten";21866;"07-04-2021";"20-04-2021";150;686;4;18.3;0;0
"Buren";214;"Buren";26749;"07-04-2021";"20-04-2021";133;497.2;1;3.7;1;3.7
"Capelle aan den IJssel";502;"Capelle aan den IJssel";67122;"07-04-2021";"20-04-2021";449;668.9;7;10.4;5;7.4
"Castricum";383;"Castricum";35986;"07-04-2021";"20-04-2021";199;553;0;0;0;0
"Coevorden";109;"Coevorden";35297;"07-04-2021";"20-04-2021";94;266.3;3;8.5;0;0
"Cranendonck";1706;"Cranendonck";21138;"07-04-2021";"20-04-2021";172;813.7;0;0;1;4.7
"Cuijk";1684;"Cuijk";25130;"07-04-2021";"20-04-2021";150;596.9;0;0;0;0
"Culemborg";216;"Culemborg";28955;"07-04-2021";"20-04-2021";138;476.6;1;3.5;0;0
"Dalfsen";148;"Dalfsen";28587;"07-04-2021";"20-04-2021";110;384.8;0;0;0;0
"Dantumadiel";1891;"Dantumadiel";18922;"07-04-2021";"20-04-2021";83;438.6;0;0;0;0
"De Bilt";310;"De Bilt";43137;"07-04-2021";"20-04-2021";152;352.4;1;2.3;2;4.6
"De Fryske Marren";1940;"De Fryske Marren";51564;"07-04-2021";"20-04-2021";271;525.6;2;3.9;0;0
"De Ronde Venen";736;"De Ronde Venen";44456;"07-04-2021";"20-04-2021";230;517.4;5;11.2;0;0
"De Wolden";1690;"De Wolden";24330;"07-04-2021";"20-04-2021";105;431.6;0;0;1;4.1
"Delft";503;"Delft";103595;"07-04-2021";"20-04-2021";419;404.5;0;0;0;0
"Den Helder";400;"Den Helder";56296;"07-04-2021";"20-04-2021";267;474.3;2;3.6;0;0
"Deurne";762;"Deurne";32471;"07-04-2021";"20-04-2021";195;600.5;2;6.2;0;0
"Deventer";150;"Deventer";100719;"07-04-2021";"20-04-2021";466;462.7;3;3;1;1
"Diemen";384;"Diemen";30780;"07-04-2021";"20-04-2021";101;328.1;3;9.7;1;3.2
"Dinkelland";1774;"Dinkelland";26461;"07-04-2021";"20-04-2021";115;434.6;0;0;1;3.8
"Doesburg";221;"Doesburg";11077;"07-04-2021";"20-04-2021";44;397.2;0;0;0;0
"Doetinchem";222;"Doetinchem";58001;"07-04-2021";"20-04-2021";351;605.2;0;0;0;0
"Dongen";766;"Dongen";26222;"07-04-2021";"20-04-2021";160;610.2;0;0;0;0
"Dordrecht";505;"Dordrecht";119284;"07-04-2021";"20-04-2021";1145;959.9;2;1.7;3;2.5
"Drechterland";498;"Drechterland";19719;"07-04-2021";"20-04-2021";81;410.8;2;10.1;0;0
"Drimmelen";1719;"Drimmelen";27272;"07-04-2021";"20-04-2021";205;751.7;3;11;2;7.3
"Dronten";303;"Dronten";41555;"07-04-2021";"20-04-2021";193;464.4;2;4.8;1;2.4
"Druten";225;"Druten";18926;"07-04-2021";"20-04-2021";91;480.8;0;0;0;0
"Duiven";226;"Duiven";25126;"07-04-2021";"20-04-2021";102;406;0;0;0;0
"Echt-Susteren";1711;"Echt-Susteren";31610;"07-04-2021";"20-04-2021";236;746.6;2;6.3;2;6.3
"Edam-Volendam";385;"Edam-Volendam";36197;"07-04-2021";"20-04-2021";369;1019.4;2;5.5;2;5.5
"Ede";228;"Ede";117165;"07-04-2021";"20-04-2021";558;476.3;0;0;2;1.7
"Eemnes";317;"Eemnes";9247;"07-04-2021";"20-04-2021";67;724.6;0;0;0;0
"Eemsdelta";1979;"Eemsdelta";45857;"07-04-2021";"20-04-2021";184;401.2;1;2.2;2;4.4
"Eersel";770;"Eersel";19313;"07-04-2021";"20-04-2021";153;792.2;1;5.2;0;0
"Eijsden-Margraten";1903;"Eijsden-Margraten";25768;"07-04-2021";"20-04-2021";154;597.6;1;3.9;1;3.9
"Eindhoven";772;"Eindhoven";234394;"07-04-2021";"20-04-2021";1576;672.4;11;4.7;8;3.4
"Elburg";230;"Elburg";23161;"07-04-2021";"20-04-2021";131;565.6;1;4.3;1;4.3
"Emmen";114;"Emmen";107048;"07-04-2021";"20-04-2021";500;467.1;7;6.5;4;3.7
"Enkhuizen";388;"Enkhuizen";18591;"07-04-2021";"20-04-2021";63;338.9;0;0;0;0
"Enschede";153;"Enschede";159640;"07-04-2021";"20-04-2021";725;454.1;4;2.5;2;1.3
"Epe";232;"Epe";33178;"07-04-2021";"20-04-2021";208;626.9;3;9;1;3
"Ermelo";233;"Ermelo";27008;"07-04-2021";"20-04-2021";137;507.3;1;3.7;0;0
"Etten-Leur";777;"Etten-Leur";43878;"07-04-2021";"20-04-2021";169;385.2;2;4.6;0;0
"Geertruidenberg";779;"Geertruidenberg";21544;"07-04-2021";"20-04-2021";113;524.5;0;0;0;0
"Geldrop-Mierlo";1771;"Geldrop-Mierlo";39726;"07-04-2021";"20-04-2021";229;576.4;0;0;1;2.5
"Gemert-Bakel";1652;"Gemert-Bakel";30723;"07-04-2021";"20-04-2021";242;787.7;0;0;0;0
"Gennep";907;"Gennep";16921;"07-04-2021";"20-04-2021";103;608.7;0;0;0;0
"Gilze en Rijen";784;"Gilze en Rijen";26431;"07-04-2021";"20-04-2021";183;692.4;0;0;0;0
"Goeree-Overflakkee";1924;"Goeree-Overflakkee";50049;"07-04-2021";"20-04-2021";283;565.4;2;4;1;2
"Goes";664;"Goes";38082;"07-04-2021";"20-04-2021";205;538.3;2;5.3;0;0
"Goirle";785;"Goirle";23904;"07-04-2021";"20-04-2021";181;757.2;0;0;0;0
"Gooise Meren";1942;"Gooise Meren";58055;"07-04-2021";"20-04-2021";237;408.2;2;3.4;0;0
"Gorinchem";512;"Gorinchem";37022;"07-04-2021";"20-04-2021";236;637.5;1;2.7;0;0
"Gouda";513;"Gouda";73427;"07-04-2021";"20-04-2021";640;871.6;15;20.4;1;1.4
"Grave";786;"Grave";12436;"07-04-2021";"20-04-2021";79;635.3;0;0;0;0
"'s-Gravenhage";518;"'s-Gravenhage";545838;"07-04-2021";"20-04-2021";3435;629.3;57;10.4;1;0.2
"Groningen";14;"Groningen";232874;"07-04-2021";"20-04-2021";624;268;0;0;1;0.4
"Gulpen-Wittem";1729;"Gulpen-Wittem";14171;"07-04-2021";"20-04-2021";77;543.4;0;0;0;0
"Haaksbergen";158;"Haaksbergen";24311;"07-04-2021";"20-04-2021";81;333.2;0;0;0;0
"Haarlem";392;"Haarlem";162902;"07-04-2021";"20-04-2021";725;445.1;5;3.1;1;0.6
"Haarlemmermeer";394;"Haarlemmermeer";156002;"07-04-2021";"20-04-2021";916;587.2;3;1.9;1;0.6
"Halderberge";1655;"Halderberge";30284;"07-04-2021";"20-04-2021";185;610.9;4;13.2;0;0
"Hardenberg";160;"Hardenberg";60948;"07-04-2021";"20-04-2021";269;441.4;2;3.3;0;0
"Harderwijk";243;"Harderwijk";48414;"07-04-2021";"20-04-2021";200;413.1;1;2.1;1;2.1
"Hardinxveld-Giessendam";523;"Hardinxveld-Giessendam";18295;"07-04-2021";"20-04-2021";214;1169.7;0;0;0;0
"Harlingen";72;"Harlingen";15722;"07-04-2021";"20-04-2021";99;629.7;0;0;0;0
"Hattem";244;"Hattem";12209;"07-04-2021";"20-04-2021";61;499.6;1;8.2;0;0
"Heemskerk";396;"Heemskerk";39182;"07-04-2021";"20-04-2021";210;536;0;0;0;0
"Heemstede";397;"Heemstede";27234;"07-04-2021";"20-04-2021";133;488.4;2;7.3;1;3.7
"Heerde";246;"Heerde";18589;"07-04-2021";"20-04-2021";70;376.6;0;0;1;5.4
"Heerenveen";74;"Heerenveen";50493;"07-04-2021";"20-04-2021";207;410;0;0;1;2
"Heerhugowaard";398;"Heerhugowaard";57587;"07-04-2021";"20-04-2021";356;618.2;0;0;0;0
"Heerlen";917;"Heerlen";87086;"07-04-2021";"20-04-2021";514;590.2;7;8;3;3.4
"Heeze-Leende";1658;"Heeze-Leende";16152;"07-04-2021";"20-04-2021";78;482.9;0;0;0;0
"Heiloo";399;"Heiloo";23968;"07-04-2021";"20-04-2021";81;338;0;0;0;0
"Hellendoorn";163;"Hellendoorn";35916;"07-04-2021";"20-04-2021";217;604.2;0;0;0;0
"Hellevoetsluis";530;"Hellevoetsluis";40142;"07-04-2021";"20-04-2021";307;764.8;4;10;0;0
"Helmond";794;"Helmond";92423;"07-04-2021";"20-04-2021";726;785.5;1;1.1;0;0
"Hendrik-Ido-Ambacht";531;"Hendrik-Ido-Ambacht";31202;"07-04-2021";"20-04-2021";261;836.5;0;0;0;0
"Hengelo (O.)";164;"Hengelo (O.)";81140;"07-04-2021";"20-04-2021";295;363.6;3;3.7;0;0
"'s-Hertogenbosch";796;"'s-Hertogenbosch";155111;"07-04-2021";"20-04-2021";1177;758.8;3;1.9;2;1.3
"Het Hogeland";1966;"Het Hogeland";47801;"07-04-2021";"20-04-2021";164;343.1;1;2.1;0;0
"Heumen";252;"Heumen";16454;"07-04-2021";"20-04-2021";75;455.8;0;0;0;0
"Heusden";797;"Heusden";44692;"07-04-2021";"20-04-2021";347;776.4;1;2.2;1;2.2
"Hillegom";534;"Hillegom";22209;"07-04-2021";"20-04-2021";138;621.4;1;4.5;0;0
"Hilvarenbeek";798;"Hilvarenbeek";15518;"07-04-2021";"20-04-2021";93;599.3;0;0;0;0
"Hilversum";402;"Hilversum";90831;"07-04-2021";"20-04-2021";411;452.5;3;3.3;1;1.1
"Hoeksche Waard";1963;"Hoeksche Waard";87401;"07-04-2021";"20-04-2021";674;771.2;2;2.3;0;0
"Hof van Twente";1735;"Hof van Twente";35017;"07-04-2021";"20-04-2021";140;399.8;0;0;1;2.9
"Hollands Kroon";1911;"Hollands Kroon";48432;"07-04-2021";"20-04-2021";200;413;0;0;0;0
"Hoogeveen";118;"Hoogeveen";55699;"07-04-2021";"20-04-2021";160;287.3;3;5.4;0;0
"Hoorn";405;"Hoorn";73261;"07-04-2021";"20-04-2021";338;461.4;0;0;2;2.7
"Horst aan de Maas";1507;"Horst aan de Maas";42429;"07-04-2021";"20-04-2021";389;916.8;0;0;0;0
"Houten";321;"Houten";50146;"07-04-2021";"20-04-2021";286;570.3;1;2;0;0
"Huizen";406;"Huizen";41273;"07-04-2021";"20-04-2021";167;404.6;2;4.8;0;0
"Hulst";677;"Hulst";27556;"07-04-2021";"20-04-2021";95;344.8;0;0;0;0
"IJsselstein";353;"IJsselstein";34109;"07-04-2021";"20-04-2021";252;738.8;0;0;0;0
"Kaag en Braassem";1884;"Kaag en Braassem";27297;"07-04-2021";"20-04-2021";207;758.3;0;0;0;0
"Kampen";166;"Kampen";54319;"07-04-2021";"20-04-2021";200;368.2;1;1.8;1;1.8
"Kapelle";678;"Kapelle";12695;"07-04-2021";"20-04-2021";63;496.3;0;0;0;0
"Katwijk";537;"Katwijk";65753;"07-04-2021";"20-04-2021";586;891.2;1;1.5;2;3
"Kerkrade";928;"Kerkrade";45749;"07-04-2021";"20-04-2021";211;461.2;4;8.7;0;0
"Koggenland";1598;"Koggenland";22749;"07-04-2021";"20-04-2021";75;329.7;0;0;0;0
"Krimpen aan den IJssel";542;"Krimpen aan den IJssel";29526;"07-04-2021";"20-04-2021";217;734.9;0;0;1;3.4
"Krimpenerwaard";1931;"Krimpenerwaard";56319;"07-04-2021";"20-04-2021";386;685.4;4;7.1;0;0
"Laarbeek";1659;"Laarbeek";22523;"07-04-2021";"20-04-2021";122;541.7;1;4.4;0;0
"Landerd";1685;"Landerd";15730;"07-04-2021";"20-04-2021";145;921.8;1;6.4;1;6.4
"Landgraaf";882;"Landgraaf";37445;"07-04-2021";"20-04-2021";199;531.4;0;0;0;0
"Landsmeer";415;"Landsmeer";11491;"07-04-2021";"20-04-2021";47;409;0;0;0;0
"Langedijk";416;"Langedijk";28163;"07-04-2021";"20-04-2021";141;500.7;1;3.6;0;0
"Lansingerland";1621;"Lansingerland";62384;"07-04-2021";"20-04-2021";301;482.5;0;0;1;1.6
"Laren";417;"Laren";11280;"07-04-2021";"20-04-2021";61;540.8;0;0;0;0
"Leeuwarden";80;"Leeuwarden";124084;"07-04-2021";"20-04-2021";375;302.2;1;0.8;0;0
"Leiden";546;"Leiden";125099;"07-04-2021";"20-04-2021";644;514.8;1;0.8;3;2.4
"Leiderdorp";547;"Leiderdorp";27056;"07-04-2021";"20-04-2021";160;591.4;0;0;1;3.7
"Leidschendam-Voorburg";1916;"Leidschendam-Voorburg";76534;"07-04-2021";"20-04-2021";362;473;3;3.9;0;0
"Lelystad";995;"Lelystad";78598;"07-04-2021";"20-04-2021";334;424.9;3;3.8;1;1.3
"Leudal";1640;"Leudal";35879;"07-04-2021";"20-04-2021";231;643.8;2;5.6;0;0
"Leusden";327;"Leusden";30401;"07-04-2021";"20-04-2021";92;302.6;1;3.3;0;0
"Lingewaard";1705;"Lingewaard";46601;"07-04-2021";"20-04-2021";201;431.3;2;4.3;2;4.3
"Lisse";553;"Lisse";22955;"07-04-2021";"20-04-2021";109;474.8;1;4.4;0;0
"Lochem";262;"Lochem";33729;"07-04-2021";"20-04-2021";129;382.5;0;0;2;5.9
"Loon op Zand";809;"Loon op Zand";23408;"07-04-2021";"20-04-2021";144;615.2;0;0;0;0
"Lopik";331;"Lopik";14467;"07-04-2021";"20-04-2021";75;518.4;0;0;0;0
"Losser";168;"Losser";22683;"07-04-2021";"20-04-2021";71;313;1;4.4;0;0
"Maasdriel";263;"Maasdriel";25030;"07-04-2021";"20-04-2021";312;1246.5;0;0;1;4
"Maasgouw";1641;"Maasgouw";23965;"07-04-2021";"20-04-2021";158;659.3;0;0;0;0
"Maassluis";556;"Maassluis";33213;"07-04-2021";"20-04-2021";169;508.8;2;6;0;0
"Maastricht";935;"Maastricht";121575;"07-04-2021";"20-04-2021";663;545.3;6;4.9;0;0
"Medemblik";420;"Medemblik";45101;"07-04-2021";"20-04-2021";257;569.8;1;2.2;0;0
"Meerssen";938;"Meerssen";18828;"07-04-2021";"20-04-2021";119;632;6;31.9;0;0
"Meierijstad";1948;"Meierijstad";81194;"07-04-2021";"20-04-2021";594;731.6;1;1.2;0;0
"Meppel";119;"Meppel";33920;"07-04-2021";"20-04-2021";167;492.3;3;8.8;0;0
"Middelburg";687;"Middelburg";48822;"07-04-2021";"20-04-2021";252;516.2;0;0;0;0
"Midden-Delfland";1842;"Midden-Delfland";19341;"07-04-2021";"20-04-2021";122;630.8;0;0;0;0
"Midden-Drenthe";1731;"Midden-Drenthe";33185;"07-04-2021";"20-04-2021";122;367.6;3;9;0;0
"Midden-Groningen";1952;"Midden-Groningen";60797;"07-04-2021";"20-04-2021";225;370.1;2;3.3;0;0
"Mill en Sint Hubert";815;"Mill en Sint Hubert";10939;"07-04-2021";"20-04-2021";72;658.2;0;0;0;0
"Moerdijk";1709;"Moerdijk";37129;"07-04-2021";"20-04-2021";232;624.8;2;5.4;1;2.7
"Molenlanden";1978;"Molenlanden";43909;"07-04-2021";"20-04-2021";435;990.7;0;0;2;4.6
"Montferland";1955;"Montferland";36011;"07-04-2021";"20-04-2021";202;560.9;1;2.8;0;0
"Montfoort";335;"Montfoort";13917;"07-04-2021";"20-04-2021";54;388;0;0;0;0
"Mook en Middelaar";944;"Mook en Middelaar";7847;"07-04-2021";"20-04-2021";17;216.6;0;0;0;0
"Neder-Betuwe";1740;"Neder-Betuwe";24339;"07-04-2021";"20-04-2021";72;295.8;0;0;0;0
"Nederweert";946;"Nederweert";17019;"07-04-2021";"20-04-2021";88;517.1;0;0;0;0
"Nieuwegein";356;"Nieuwegein";63462;"07-04-2021";"20-04-2021";347;546.8;3;4.7;1;1.6
"Nieuwkoop";569;"Nieuwkoop";28811;"07-04-2021";"20-04-2021";213;739.3;1;3.5;0;0
"Nijkerk";267;"Nijkerk";43171;"07-04-2021";"20-04-2021";216;500.3;0;0;0;0
"Nijmegen";268;"Nijmegen";177659;"07-04-2021";"20-04-2021";1147;645.6;7;3.9;5;2.8
"Nissewaard";1930;"Nissewaard";85219;"07-04-2021";"20-04-2021";572;671.2;5;5.9;0;0
"Noardeast-Fryslân";1970;"Noardeast-Fryslân";45228;"07-04-2021";"20-04-2021";224;495.3;0;0;0;0
"Noord-Beveland";1695;"Noord-Beveland";7392;"07-04-2021";"20-04-2021";31;419.4;1;13.5;0;0
"Noordenveld";1699;"Noordenveld";31253;"07-04-2021";"20-04-2021";59;188.8;2;6.4;0;0
"Noordoostpolder";171;"Noordoostpolder";47291;"07-04-2021";"20-04-2021";193;408.1;1;2.1;0;0
"Noordwijk";575;"Noordwijk";43508;"07-04-2021";"20-04-2021";390;896.4;1;2.3;1;2.3
"Nuenen, Gerwen en Nederwetten";820;"Nuenen, Gerwen en Nederwetten";23383;"07-04-2021";"20-04-2021";116;496.1;0;0;1;4.3
"Nunspeet";302;"Nunspeet";27851;"07-04-2021";"20-04-2021";120;430.9;0;0;1;3.6
"Oegstgeest";579;"Oegstgeest";24840;"07-04-2021";"20-04-2021";130;523.3;0;0;0;0
"Oirschot";823;"Oirschot";18714;"07-04-2021";"20-04-2021";146;780.2;0;0;0;0
"Oisterwijk";824;"Oisterwijk";32130;"07-04-2021";"20-04-2021";201;625.6;0;0;0;0
"Oldambt";1895;"Oldambt";38209;"07-04-2021";"20-04-2021";142;371.6;3;7.9;0;0
"Oldebroek";269;"Oldebroek";23646;"07-04-2021";"20-04-2021";164;693.6;0;0;1;4.2
"Oldenzaal";173;"Oldenzaal";31836;"07-04-2021";"20-04-2021";129;405.2;1;3.1;2;6.3
"Olst-Wijhe";1773;"Olst-Wijhe";18252;"07-04-2021";"20-04-2021";64;350.6;0;0;0;0
"Ommen";175;"Ommen";18009;"07-04-2021";"20-04-2021";70;388.7;1;5.6;0;0
"Oost Gelre";1586;"Oost Gelre";29627;"07-04-2021";"20-04-2021";173;583.9;1;3.4;0;0
"Oosterhout";826;"Oosterhout";55982;"07-04-2021";"20-04-2021";328;585.9;2;3.6;0;0
"Ooststellingwerf";85;"Ooststellingwerf";25469;"07-04-2021";"20-04-2021";130;510.4;1;3.9;0;0
"Oostzaan";431;"Oostzaan";9735;"07-04-2021";"20-04-2021";31;318.4;0;0;0;0
"Opmeer";432;"Opmeer";11836;"07-04-2021";"20-04-2021";52;439.3;0;0;0;0
"Opsterland";86;"Opsterland";29733;"07-04-2021";"20-04-2021";118;396.9;0;0;0;0
"Oss";828;"Oss";91915;"07-04-2021";"20-04-2021";746;811.6;3;3.3;1;1.1
"Oude IJsselstreek";1509;"Oude IJsselstreek";39388;"07-04-2021";"20-04-2021";328;832.7;1;2.5;0;0
"Ouder-Amstel";437;"Ouder-Amstel";14026;"07-04-2021";"20-04-2021";54;385;0;0;0;0
"Oudewater";589;"Oudewater";10230;"07-04-2021";"20-04-2021";70;684.3;0;0;0;0
"Overbetuwe";1734;"Overbetuwe";47906;"07-04-2021";"20-04-2021";309;645;0;0;0;0
"Papendrecht";590;"Papendrecht";32136;"07-04-2021";"20-04-2021";231;718.8;1;3.1;0;0
"Peel en Maas";1894;"Peel en Maas";43425;"07-04-2021";"20-04-2021";421;969.5;0;0;1;2.3
"Pekela";765;"Pekela";12196;"07-04-2021";"20-04-2021";74;606.8;2;16.4;0;0
"Pijnacker-Nootdorp";1926;"Pijnacker-Nootdorp";55308;"07-04-2021";"20-04-2021";273;493.6;1;1.8;0;0
"Purmerend";439;"Purmerend";81249;"07-04-2021";"20-04-2021";499;614.2;5;6.2;0;0
"Putten";273;"Putten";24112;"07-04-2021";"20-04-2021";88;365;0;0;2;8.3
"Raalte";177;"Raalte";37712;"07-04-2021";"20-04-2021";137;363.3;0;0;1;2.7
"Reimerswaal";703;"Reimerswaal";22730;"07-04-2021";"20-04-2021";262;1152.7;2;8.8;1;4.4
"Renkum";274;"Renkum";31419;"07-04-2021";"20-04-2021";146;464.7;0;0;1;3.2
"Renswoude";339;"Renswoude";5444;"07-04-2021";"20-04-2021";42;771.5;0;0;0;0
"Reusel-De Mierden";1667;"Reusel-De Mierden";13112;"07-04-2021";"20-04-2021";83;633;0;0;0;0
"Rheden";275;"Rheden";43761;"07-04-2021";"20-04-2021";151;345.1;0;0;0;0
"Rhenen";340;"Rhenen";20119;"07-04-2021";"20-04-2021";152;755.5;2;9.9;1;5
"Ridderkerk";597;"Ridderkerk";46189;"07-04-2021";"20-04-2021";418;905;5;10.8;0;0
"Rijssen-Holten";1742;"Rijssen-Holten";38177;"07-04-2021";"20-04-2021";159;416.5;0;0;1;2.6
"Rijswijk";603;"Rijswijk";54450;"07-04-2021";"20-04-2021";326;598.7;3;5.5;1;1.8
"Roerdalen";1669;"Roerdalen";20574;"07-04-2021";"20-04-2021";141;685.3;0;0;2;9.7
"Roermond";957;"Roermond";58260;"07-04-2021";"20-04-2021";449;770.7;1;1.7;5;8.6
"Roosendaal";1674;"Roosendaal";77251;"07-04-2021";"20-04-2021";461;596.8;1;1.3;3;3.9
"Rotterdam";599;"Rotterdam";651157;"07-04-2021";"20-04-2021";4398;675.4;32;4.9;15;2.3
"Rozendaal";277;"Rozendaal";1704;"07-04-2021";"20-04-2021";10;586.9;0;0;0;0
"Rucphen";840;"Rucphen";22878;"07-04-2021";"20-04-2021";114;498.3;0;0;0;0
"Schagen";441;"Schagen";46483;"07-04-2021";"20-04-2021";276;593.8;0;0;0;0
"Scherpenzeel";279;"Scherpenzeel";9880;"07-04-2021";"20-04-2021";56;566.8;0;0;0;0
"Schiedam";606;"Schiedam";78730;"07-04-2021";"20-04-2021";508;645.2;4;5.1;3;3.8
"Schiermonnikoog";88;"Schiermonnikoog";947;"07-04-2021";"20-04-2021";2;211.2;0;0;0;0
"Schouwen-Duiveland";1676;"Schouwen-Duiveland";33839;"07-04-2021";"20-04-2021";175;517.2;1;3;1;3
"Simpelveld";965;"Simpelveld";10555;"07-04-2021";"20-04-2021";33;312.6;0;0;0;0
