"Gemeente";"Gemnr";"Gemeente";"Bev_2020";"van_datum";"tot_datum";"Totaal_Absoluut";"Totaal_inc100000";"Zkh_Absoluut";"Zkh_inc100000";"Overleden_Absoluut";"Overleden_inc100000"
"Blaricum";376;"Blaricum";11540;"26-05-2021";"08-06-2021";17;147.3;0;0;0;0
"Bloemendaal";377;"Bloemendaal";23571;"26-05-2021";"08-06-2021";56;237.6;0;0;0;0
"Bodegraven-Reeuwijk";1901;"Bodegraven-Reeuwijk";34872;"26-05-2021";"08-06-2021";56;160.6;1;2.9;0;0
"Boekel";755;"Boekel";10785;"26-05-2021";"08-06-2021";21;194.7;0;0;0;0
"Borger-Odoorn";1681;"Borger-Odoorn";25559;"26-05-2021";"08-06-2021";62;242.6;0;0;0;0
"Borne";147;"Borne";23312;"26-05-2021";"08-06-2021";36;154.4;0;0;0;0
"Borsele";654;"Borsele";22739;"26-05-2021";"08-06-2021";12;52.8;0;0;0;0
"Boxmeer";756;"Boxmeer";29365;"26-05-2021";"08-06-2021";58;197.5;0;0;0;0
"Boxtel";757;"Boxtel";32970;"26-05-2021";"08-06-2021";76;230.5;0;0;1;3
"Breda";758;"Breda";184069;"26-05-2021";"08-06-2021";337;183.1;0;0;1;0.5
"Brielle";501;"Brielle";17271;"26-05-2021";"08-06-2021";34;196.9;0;0;0;0
"Bronckhorst";1876;"Bronckhorst";36055;"26-05-2021";"08-06-2021";41;113.7;0;0;0;0
"Brummen";213;"Brummen";20726;"26-05-2021";"08-06-2021";32;154.4;0;0;0;0
"Brunssum";899;"Brunssum";27821;"26-05-2021";"08-06-2021";52;186.9;0;0;0;0
"Bunnik";312;"Bunnik";15191;"26-05-2021";"08-06-2021";11;72.4;0;0;0;0
"Bunschoten";313;"Bunschoten";21866;"26-05-2021";"08-06-2021";40;182.9;1;4.6;0;0
"Buren";214;"Buren";26749;"26-05-2021";"08-06-2021";69;258;0;0;0;0
"Capelle aan den IJssel";502;"Capelle aan den IJssel";67122;"26-05-2021";"08-06-2021";135;201.1;0;0;1;1.5
"Castricum";383;"Castricum";35986;"26-05-2021";"08-06-2021";33;91.7;1;2.8;0;0
"Coevorden";109;"Coevorden";35297;"26-05-2021";"08-06-2021";50;141.7;0;0;0;0
"Cranendonck";1706;"Cranendonck";21138;"26-05-2021";"08-06-2021";36;170.3;0;0;0;0
"Cuijk";1684;"Cuijk";25130;"26-05-2021";"08-06-2021";71;282.5;0;0;0;0
"Culemborg";216;"Culemborg";28955;"26-05-2021";"08-06-2021";62;214.1;0;0;0;0
"Dalfsen";148;"Dalfsen";28587;"26-05-2021";"08-06-2021";36;125.9;0;0;0;0
"Dantumadiel";1891;"Dantumadiel";18922;"26-05-2021";"08-06-2021";49;259;1;5.3;0;0
"De Bilt";310;"De Bilt";43137;"26-05-2021";"08-06-2021";45;104.3;0;0;0;0
"De Fryske Marren";1940;"De Fryske Marren";51564;"26-05-2021";"08-06-2021";51;98.9;1;1.9;0;0
"De Ronde Venen";736;"De Ronde Venen";44456;"26-05-2021";"08-06-2021";78;175.5;0;0;0;0
"De Wolden";1690;"De Wolden";24330;"26-05-2021";"08-06-2021";67;275.4;0;0;0;0
"Delft";503;"Delft";103595;"26-05-2021";"08-06-2021";229;221.1;0;0;0;0
"Den Helder";400;"Den Helder";56296;"26-05-2021";"08-06-2021";96;170.5;0;0;0;0
"Deurne";762;"Deurne";32471;"26-05-2021";"08-06-2021";72;221.7;0;0;1;3.1
"Deventer";150;"Deventer";100719;"26-05-2021";"08-06-2021";172;170.8;1;1;1;1
"Diemen";384;"Diemen";30780;"26-05-2021";"08-06-2021";50;162.4;0;0;0;0
"Dinkelland";1774;"Dinkelland";26461;"26-05-2021";"08-06-2021";62;234.3;0;0;0;0
"Doesburg";221;"Doesburg";11077;"26-05-2021";"08-06-2021";23;207.6;0;0;0;0
"Doetinchem";222;"Doetinchem";58001;"26-05-2021";"08-06-2021";80;137.9;0;0;1;1.7
"Dongen";766;"Dongen";26222;"26-05-2021";"08-06-2021";50;190.7;0;0;0;0
"Dordrecht";505;"Dordrecht";119284;"26-05-2021";"08-06-2021";206;172.7;0;0;2;1.7
"Drechterland";498;"Drechterland";19719;"26-05-2021";"08-06-2021";21;106.5;0;0;0;0
"Drimmelen";1719;"Drimmelen";27272;"26-05-2021";"08-06-2021";71;260.3;1;3.7;0;0
"Dronten";303;"Dronten";41555;"26-05-2021";"08-06-2021";81;194.9;0;0;0;0
"Druten";225;"Druten";18926;"26-05-2021";"08-06-2021";28;147.9;0;0;0;0
"Duiven";226;"Duiven";25126;"26-05-2021";"08-06-2021";65;258.7;0;0;0;0
"Echt-Susteren";1711;"Echt-Susteren";31610;"26-05-2021";"08-06-2021";70;221.4;0;0;1;3.2
"Edam-Volendam";385;"Edam-Volendam";36197;"26-05-2021";"08-06-2021";100;276.3;0;0;1;2.8
"Ede";228;"Ede";117165;"26-05-2021";"08-06-2021";227;193.7;1;0.9;0;0
"Eemnes";317;"Eemnes";9247;"26-05-2021";"08-06-2021";9;97.3;0;0;0;0
"Eemsdelta";1979;"Eemsdelta";45857;"26-05-2021";"08-06-2021";28;61.1;0;0;1;2.2
"Eersel";770;"Eersel";19313;"26-05-2021";"08-06-2021";23;119.1;0;0;0;0
"Eijsden-Margraten";1903;"Eijsden-Margraten";25768;"26-05-2021";"08-06-2021";37;143.6;1;3.9;1;3.9
"Eindhoven";772;"Eindhoven";234394;"26-05-2021";"08-06-2021";514;219.3;4;1.7;0;0
"Elburg";230;"Elburg";23161;"26-05-2021";"08-06-2021";74;319.5;0;0;0;0
"Emmen";114;"Emmen";107048;"26-05-2021";"08-06-2021";137;128;2;1.9;0;0
"Enkhuizen";388;"Enkhuizen";18591;"26-05-2021";"08-06-2021";25;134.5;0;0;0;0
"Enschede";153;"Enschede";159640;"26-05-2021";"08-06-2021";349;218.6;2;1.3;1;0.6
"Epe";232;"Epe";33178;"26-05-2021";"08-06-2021";25;75.4;0;0;0;0
"Ermelo";233;"Ermelo";27008;"26-05-2021";"08-06-2021";62;229.6;1;3.7;0;0
"Etten-Leur";777;"Etten-Leur";43878;"26-05-2021";"08-06-2021";80;182.3;0;0;0;0
"Geertruidenberg";779;"Geertruidenberg";21544;"26-05-2021";"08-06-2021";77;357.4;0;0;0;0
"Geldrop-Mierlo";1771;"Geldrop-Mierlo";39726;"26-05-2021";"08-06-2021";75;188.8;0;0;0;0
"Gemert-Bakel";1652;"Gemert-Bakel";30723;"26-05-2021";"08-06-2021";39;126.9;0;0;0;0
"Gennep";907;"Gennep";16921;"26-05-2021";"08-06-2021";34;200.9;0;0;0;0
"Gilze en Rijen";784;"Gilze en Rijen";26431;"26-05-2021";"08-06-2021";55;208.1;1;3.8;0;0
"Goeree-Overflakkee";1924;"Goeree-Overflakkee";50049;"26-05-2021";"08-06-2021";91;181.8;0;0;2;4
"Goes";664;"Goes";38082;"26-05-2021";"08-06-2021";47;123.4;0;0;1;2.6
"Goirle";785;"Goirle";23904;"26-05-2021";"08-06-2021";56;234.3;0;0;0;0
"Gooise Meren";1942;"Gooise Meren";58055;"26-05-2021";"08-06-2021";86;148.1;0;0;1;1.7
"Gorinchem";512;"Gorinchem";37022;"26-05-2021";"08-06-2021";130;351.1;0;0;1;2.7
"Gouda";513;"Gouda";73427;"26-05-2021";"08-06-2021";91;123.9;5;6.8;0;0
"Grave";786;"Grave";12436;"26-05-2021";"08-06-2021";16;128.7;0;0;0;0
"'s-Gravenhage";518;"'s-Gravenhage";545838;"26-05-2021";"08-06-2021";1176;215.4;14;2.6;2;0.4
"Groningen";14;"Groningen";232874;"26-05-2021";"08-06-2021";307;131.8;4;1.7;0;0
"Gulpen-Wittem";1729;"Gulpen-Wittem";14171;"26-05-2021";"08-06-2021";18;127;0;0;0;0
"Haaksbergen";158;"Haaksbergen";24311;"26-05-2021";"08-06-2021";27;111.1;0;0;0;0
"Haarlem";392;"Haarlem";162902;"26-05-2021";"08-06-2021";231;141.8;0;0;0;0
"Haarlemmermeer";394;"Haarlemmermeer";156002;"26-05-2021";"08-06-2021";314;201.3;0;0;1;0.6
"Halderberge";1655;"Halderberge";30284;"26-05-2021";"08-06-2021";45;148.6;0;0;0;0
"Hardenberg";160;"Hardenberg";60948;"26-05-2021";"08-06-2021";150;246.1;0;0;0;0
"Harderwijk";243;"Harderwijk";48414;"26-05-2021";"08-06-2021";58;119.8;1;2.1;0;0
"Hardinxveld-Giessendam";523;"Hardinxveld-Giessendam";18295;"26-05-2021";"08-06-2021";57;311.6;0;0;0;0
"Harlingen";72;"Harlingen";15722;"26-05-2021";"08-06-2021";16;101.8;0;0;0;0
"Hattem";244;"Hattem";12209;"26-05-2021";"08-06-2021";4;32.8;0;0;0;0
"Heemskerk";396;"Heemskerk";39182;"26-05-2021";"08-06-2021";29;74;0;0;0;0
"Heemstede";397;"Heemstede";27234;"26-05-2021";"08-06-2021";34;124.8;0;0;0;0
"Heerde";246;"Heerde";18589;"26-05-2021";"08-06-2021";14;75.3;0;0;0;0
"Heerenveen";74;"Heerenveen";50493;"26-05-2021";"08-06-2021";52;103;1;2;0;0
"Heerhugowaard";398;"Heerhugowaard";57587;"26-05-2021";"08-06-2021";84;145.9;1;1.7;1;1.7
"Heerlen";917;"Heerlen";87086;"26-05-2021";"08-06-2021";145;166.5;0;0;0;0
"Heeze-Leende";1658;"Heeze-Leende";16152;"26-05-2021";"08-06-2021";7;43.3;0;0;0;0
"Heiloo";399;"Heiloo";23968;"26-05-2021";"08-06-2021";17;70.9;0;0;0;0
"Hellendoorn";163;"Hellendoorn";35916;"26-05-2021";"08-06-2021";60;167.1;1;2.8;0;0
"Hellevoetsluis";530;"Hellevoetsluis";40142;"26-05-2021";"08-06-2021";75;186.8;2;5;0;0
"Helmond";794;"Helmond";92423;"26-05-2021";"08-06-2021";164;177.4;0;0;0;0
"Hendrik-Ido-Ambacht";531;"Hendrik-Ido-Ambacht";31202;"26-05-2021";"08-06-2021";32;102.6;0;0;0;0
"Hengelo (O.)";164;"Hengelo (O.)";81140;"26-05-2021";"08-06-2021";199;245.3;1;1.2;2;2.5
"'s-Hertogenbosch";796;"'s-Hertogenbosch";155111;"26-05-2021";"08-06-2021";362;233.4;2;1.3;1;0.6
"Het Hogeland";1966;"Het Hogeland";47801;"26-05-2021";"08-06-2021";70;146.4;0;0;0;0
"Heumen";252;"Heumen";16454;"26-05-2021";"08-06-2021";26;158;0;0;1;6.1
"Heusden";797;"Heusden";44692;"26-05-2021";"08-06-2021";193;431.8;1;2.2;0;0
"Hillegom";534;"Hillegom";22209;"26-05-2021";"08-06-2021";19;85.6;0;0;0;0
"Hilvarenbeek";798;"Hilvarenbeek";15518;"26-05-2021";"08-06-2021";22;141.8;0;0;0;0
"Hilversum";402;"Hilversum";90831;"26-05-2021";"08-06-2021";112;123.3;2;2.2;2;2.2
"Hoeksche Waard";1963;"Hoeksche Waard";87401;"26-05-2021";"08-06-2021";145;165.9;0;0;1;1.1
"Hof van Twente";1735;"Hof van Twente";35017;"26-05-2021";"08-06-2021";84;239.9;0;0;0;0
"Hollands Kroon";1911;"Hollands Kroon";48432;"26-05-2021";"08-06-2021";78;161.1;0;0;0;0
"Hoogeveen";118;"Hoogeveen";55699;"26-05-2021";"08-06-2021";107;192.1;1;1.8;0;0
"Hoorn";405;"Hoorn";73261;"26-05-2021";"08-06-2021";62;84.6;0;0;0;0
"Horst aan de Maas";1507;"Horst aan de Maas";42429;"26-05-2021";"08-06-2021";119;280.5;0;0;1;2.4
"Houten";321;"Houten";50146;"26-05-2021";"08-06-2021";87;173.5;0;0;0;0
"Huizen";406;"Huizen";41273;"26-05-2021";"08-06-2021";91;220.5;1;2.4;0;0
"Hulst";677;"Hulst";27556;"26-05-2021";"08-06-2021";11;39.9;0;0;0;0
"IJsselstein";353;"IJsselstein";34109;"26-05-2021";"08-06-2021";58;170;0;0;0;0
"Kaag en Braassem";1884;"Kaag en Braassem";27297;"26-05-2021";"08-06-2021";48;175.8;0;0;0;0
"Kampen";166;"Kampen";54319;"26-05-2021";"08-06-2021";98;180.4;0;0;0;0
"Kapelle";678;"Kapelle";12695;"26-05-2021";"08-06-2021";26;204.8;0;0;0;0
"Katwijk";537;"Katwijk";65753;"26-05-2021";"08-06-2021";90;136.9;0;0;0;0
"Kerkrade";928;"Kerkrade";45749;"26-05-2021";"08-06-2021";69;150.8;2;4.4;0;0
"Koggenland";1598;"Koggenland";22749;"26-05-2021";"08-06-2021";46;202.2;1;4.4;0;0
"Krimpen aan den IJssel";542;"Krimpen aan den IJssel";29526;"26-05-2021";"08-06-2021";48;162.6;0;0;0;0
"Krimpenerwaard";1931;"Krimpenerwaard";56319;"26-05-2021";"08-06-2021";136;241.5;0;0;2;3.6
"Laarbeek";1659;"Laarbeek";22523;"26-05-2021";"08-06-2021";42;186.5;0;0;0;0
"Landerd";1685;"Landerd";15730;"26-05-2021";"08-06-2021";24;152.6;0;0;0;0
"Landgraaf";882;"Landgraaf";37445;"26-05-2021";"08-06-2021";47;125.5;0;0;0;0
"Landsmeer";415;"Landsmeer";11491;"26-05-2021";"08-06-2021";20;174;0;0;0;0
"Langedijk";416;"Langedijk";28163;"26-05-2021";"08-06-2021";35;124.3;0;0;0;0
"Lansingerland";1621;"Lansingerland";62384;"26-05-2021";"08-06-2021";131;210;0;0;0;0
"Laren";417;"Laren";11280;"26-05-2021";"08-06-2021";10;88.7;0;0;0;0
"Leeuwarden";80;"Leeuwarden";124084;"26-05-2021";"08-06-2021";165;133;2;1.6;0;0
"Leiden";546;"Leiden";125099;"26-05-2021";"08-06-2021";244;195;5;4;0;0
"Leiderdorp";547;"Leiderdorp";27056;"26-05-2021";"08-06-2021";51;188.5;0;0;0;0
"Leidschendam-Voorburg";1916;"Leidschendam-Voorburg";76534;"26-05-2021";"08-06-2021";168;219.5;1;1.3;0;0
"Lelystad";995;"Lelystad";78598;"26-05-2021";"08-06-2021";96;122.1;1;1.3;0;0
"Leudal";1640;"Leudal";35879;"26-05-2021";"08-06-2021";113;314.9;0;0;0;0
"Leusden";327;"Leusden";30401;"26-05-2021";"08-06-2021";30;98.7;0;0;0;0
"Lingewaard";1705;"Lingewaard";46601;"26-05-2021";"08-06-2021";96;206;0;0;1;2.1
"Lisse";553;"Lisse";22955;"26-05-2021";"08-06-2021";28;122;0;0;0;0
"Lochem";262;"Lochem";33729;"26-05-2021";"08-06-2021";62;183.8;1;3;0;0
"Loon op Zand";809;"Loon op Zand";23408;"26-05-2021";"08-06-2021";28;119.6;0;0;0;0
"Lopik";331;"Lopik";14467;"26-05-2021";"08-06-2021";19;131.3;0;0;0;0
"Losser";168;"Losser";22683;"26-05-2021";"08-06-2021";54;238.1;1;4.4;0;0
"Maasdriel";263;"Maasdriel";25030;"26-05-2021";"08-06-2021";59;235.7;0;0;0;0
"Maasgouw";1641;"Maasgouw";23965;"26-05-2021";"08-06-2021";26;108.5;0;0;0;0
"Maassluis";556;"Maassluis";33213;"26-05-2021";"08-06-2021";90;271;0;0;0;0
"Maastricht";935;"Maastricht";121575;"26-05-2021";"08-06-2021";208;171.1;5;4.1;1;0.8
"Medemblik";420;"Medemblik";45101;"26-05-2021";"08-06-2021";64;141.9;0;0;0;0
"Meerssen";938;"Meerssen";18828;"26-05-2021";"08-06-2021";16;85;0;0;0;0
"Meierijstad";1948;"Meierijstad";81194;"26-05-2021";"08-06-2021";192;236.5;0;0;1;1.2
"Meppel";119;"Meppel";33920;"26-05-2021";"08-06-2021";44;129.7;0;0;0;0
"Middelburg";687;"Middelburg";48822;"26-05-2021";"08-06-2021";53;108.6;0;0;0;0
"Midden-Delfland";1842;"Midden-Delfland";19341;"26-05-2021";"08-06-2021";66;341.2;0;0;0;0
"Midden-Drenthe";1731;"Midden-Drenthe";33185;"26-05-2021";"08-06-2021";52;156.7;0;0;0;0
"Midden-Groningen";1952;"Midden-Groningen";60797;"26-05-2021";"08-06-2021";73;120.1;0;0;0;0
"Mill en Sint Hubert";815;"Mill en Sint Hubert";10939;"26-05-2021";"08-06-2021";30;274.2;0;0;0;0
"Moerdijk";1709;"Moerdijk";37129;"26-05-2021";"08-06-2021";101;272;0;0;0;0
"Molenlanden";1978;"Molenlanden";43909;"26-05-2021";"08-06-2021";98;223.2;0;0;1;2.3
"Montferland";1955;"Montferland";36011;"26-05-2021";"08-06-2021";46;127.7;0;0;0;0
"Montfoort";335;"Montfoort";13917;"26-05-2021";"08-06-2021";30;215.6;0;0;0;0
"Mook en Middelaar";944;"Mook en Middelaar";7847;"26-05-2021";"08-06-2021";6;76.5;0;0;0;0
"Neder-Betuwe";1740;"Neder-Betuwe";24339;"26-05-2021";"08-06-2021";98;402.6;0;0;1;4.1
"Nederweert";946;"Nederweert";17019;"26-05-2021";"08-06-2021";26;152.8;0;0;0;0
"Nieuwegein";356;"Nieuwegein";63462;"26-05-2021";"08-06-2021";97;152.8;0;0;0;0
"Nieuwkoop";569;"Nieuwkoop";28811;"26-05-2021";"08-06-2021";78;270.7;0;0;0;0
"Nijkerk";267;"Nijkerk";43171;"26-05-2021";"08-06-2021";103;238.6;0;0;0;0
"Nijmegen";268;"Nijmegen";177659;"26-05-2021";"08-06-2021";400;225.2;1;0.6;0;0
"Nissewaard";1930;"Nissewaard";85219;"26-05-2021";"08-06-2021";181;212.4;2;2.3;0;0
"Noardeast-Fryslân";1970;"Noardeast-Fryslân";45228;"26-05-2021";"08-06-2021";61;134.9;1;2.2;0;0
"Noord-Beveland";1695;"Noord-Beveland";7392;"26-05-2021";"08-06-2021";7;94.7;0;0;0;0
"Noordenveld";1699;"Noordenveld";31253;"26-05-2021";"08-06-2021";29;92.8;0;0;0;0
"Noordoostpolder";171;"Noordoostpolder";47291;"26-05-2021";"08-06-2021";60;126.9;1;2.1;0;0
"Noordwijk";575;"Noordwijk";43508;"26-05-2021";"08-06-2021";65;149.4;0;0;0;0
"Nuenen, Gerwen en Nederwetten";820;"Nuenen, Gerwen en Nederwetten";23383;"26-05-2021";"08-06-2021";33;141.1;0;0;0;0
"Nunspeet";302;"Nunspeet";27851;"26-05-2021";"08-06-2021";34;122.1;0;0;0;0
"Oegstgeest";579;"Oegstgeest";24840;"26-05-2021";"08-06-2021";33;132.9;0;0;0;0
"Oirschot";823;"Oirschot";18714;"26-05-2021";"08-06-2021";36;192.4;0;0;0;0
"Oisterwijk";824;"Oisterwijk";32130;"26-05-2021";"08-06-2021";74;230.3;0;0;0;0
"Oldambt";1895;"Oldambt";38209;"26-05-2021";"08-06-2021";75;196.3;0;0;0;0
"Oldebroek";269;"Oldebroek";23646;"26-05-2021";"08-06-2021";37;156.5;0;0;0;0
"Oldenzaal";173;"Oldenzaal";31836;"26-05-2021";"08-06-2021";105;329.8;0;0;0;0
"Olst-Wijhe";1773;"Olst-Wijhe";18252;"26-05-2021";"08-06-2021";54;295.9;1;5.5;0;0
"Ommen";175;"Ommen";18009;"26-05-2021";"08-06-2021";34;188.8;0;0;0;0
"Oost Gelre";1586;"Oost Gelre";29627;"26-05-2021";"08-06-2021";72;243;0;0;0;0
"Oosterhout";826;"Oosterhout";55982;"26-05-2021";"08-06-2021";142;253.7;0;0;0;0
"Ooststellingwerf";85;"Ooststellingwerf";25469;"26-05-2021";"08-06-2021";23;90.3;0;0;0;0
"Oostzaan";431;"Oostzaan";9735;"26-05-2021";"08-06-2021";4;41.1;0;0;0;0
"Opmeer";432;"Opmeer";11836;"26-05-2021";"08-06-2021";7;59.1;0;0;0;0
"Opsterland";86;"Opsterland";29733;"26-05-2021";"08-06-2021";50;168.2;0;0;0;0
"Oss";828;"Oss";91915;"26-05-2021";"08-06-2021";262;285;0;0;1;1.1
"Oude IJsselstreek";1509;"Oude IJsselstreek";39388;"26-05-2021";"08-06-2021";106;269.1;0;0;0;0
"Ouder-Amstel";437;"Ouder-Amstel";14026;"26-05-2021";"08-06-2021";11;78.4;0;0;0;0
"Oudewater";589;"Oudewater";10230;"26-05-2021";"08-06-2021";14;136.9;0;0;0;0
"Overbetuwe";1734;"Overbetuwe";47906;"26-05-2021";"08-06-2021";124;258.8;1;2.1;0;0
"Papendrecht";590;"Papendrecht";32136;"26-05-2021";"08-06-2021";50;155.6;1;3.1;0;0
"Peel en Maas";1894;"Peel en Maas";43425;"26-05-2021";"08-06-2021";61;140.5;0;0;1;2.3
"Pekela";765;"Pekela";12196;"26-05-2021";"08-06-2021";29;237.8;0;0;0;0
"Pijnacker-Nootdorp";1926;"Pijnacker-Nootdorp";55308;"26-05-2021";"08-06-2021";85;153.7;1;1.8;0;0
"Purmerend";439;"Purmerend";81249;"26-05-2021";"08-06-2021";149;183.4;1;1.2;0;0
"Putten";273;"Putten";24112;"26-05-2021";"08-06-2021";50;207.4;0;0;0;0
"Raalte";177;"Raalte";37712;"26-05-2021";"08-06-2021";34;90.2;0;0;0;0
"Reimerswaal";703;"Reimerswaal";22730;"26-05-2021";"08-06-2021";70;308;1;4.4;1;4.4
"Renkum";274;"Renkum";31419;"26-05-2021";"08-06-2021";24;76.4;0;0;0;0
"Renswoude";339;"Renswoude";5444;"26-05-2021";"08-06-2021";23;422.5;0;0;0;0
"Reusel-De Mierden";1667;"Reusel-De Mierden";13112;"26-05-2021";"08-06-2021";7;53.4;0;0;1;7.6
"Rheden";275;"Rheden";43761;"26-05-2021";"08-06-2021";71;162.2;0;0;0;0
"Rhenen";340;"Rhenen";20119;"26-05-2021";"08-06-2021";35;174;1;5;0;0
"Ridderkerk";597;"Ridderkerk";46189;"26-05-2021";"08-06-2021";129;279.3;0;0;0;0
"Rijssen-Holten";1742;"Rijssen-Holten";38177;"26-05-2021";"08-06-2021";70;183.4;1;2.6;0;0
"Rijswijk";603;"Rijswijk";54450;"26-05-2021";"08-06-2021";117;214.9;0;0;0;0
"Roerdalen";1669;"Roerdalen";20574;"26-05-2021";"08-06-2021";34;165.3;0;0;0;0
"Roermond";957;"Roermond";58260;"26-05-2021";"08-06-2021";144;247.2;0;0;1;1.7
"Roosendaal";1674;"Roosendaal";77251;"26-05-2021";"08-06-2021";89;115.2;0;0;1;1.3
"Rotterdam";599;"Rotterdam";651157;"26-05-2021";"08-06-2021";1772;272.1;12;1.8;4;0.6
"Rozendaal";277;"Rozendaal";1704;"26-05-2021";"08-06-2021";2;117.4;0;0;0;0
"Rucphen";840;"Rucphen";22878;"26-05-2021";"08-06-2021";41;179.2;0;0;0;0
"Schagen";441;"Schagen";46483;"26-05-2021";"08-06-2021";70;150.6;1;2.2;0;0
"Scherpenzeel";279;"Scherpenzeel";9880;"26-05-2021";"08-06-2021";13;131.6;0;0;0;0
"Schiedam";606;"Schiedam";78730;"26-05-2021";"08-06-2021";116;147.3;2;2.5;0;0
"Schiermonnikoog";88;"Schiermonnikoog";947;"26-05-2021";"08-06-2021";0;0;0;0;0;0
"Schouwen-Duiveland";1676;"Schouwen-Duiveland";33839;"26-05-2021";"08-06-2021";69;203.9;1;3;0;0
"Simpelveld";965;"Simpelveld";10555;"26-05-2021";"08-06-2021";13;123.2;0;0;0;0
"Sint Anthonis";1702;"Sint Anthonis";11664;"26-05-2021";"08-06-2021";27;231.5;0;0;0;0
"Sint-Michielsgestel";845;"Sint-Michielsgestel";29208;"26-05-2021";"08-06-2021";58;198.6;0;0;0;0
"Sittard-Geleen";1883;"Sittard-Geleen";92429;"26-05-2021";"08-06-2021";191;206.6;3;3.2;2;2.2
"Sliedrecht";610;"Sliedrecht";25220;"26-05-2021";"08-06-2021";63;249.8;0;0;0;0
