"Gemeente";"Gemnr";"Gemeente";"Bev_2020";"van_datum";"tot_datum";"Totaal_Absoluut";"Totaal_inc100000";"Zkh_Absoluut";"Zkh_inc100000";"Overleden_Absoluut";"Overleden_inc100000"
"Best";753;"Best";29988;"06-01-2021";"19-01-2021";210;700.3;0;0;4;13.3
"Beuningen";209;"Beuningen";25890;"06-01-2021";"19-01-2021";125;482.8;0;0;1;3.9
"Beverwijk";375;"Beverwijk";41626;"06-01-2021";"19-01-2021";185;444.4;0;0;1;2.4
"Bladel";1728;"Bladel";20390;"06-01-2021";"19-01-2021";161;789.6;3;14.7;0;0
"Blaricum";376;"Blaricum";11540;"06-01-2021";"19-01-2021";30;260;0;0;1;8.7
"Bloemendaal";377;"Bloemendaal";23571;"06-01-2021";"19-01-2021";77;326.7;0;0;2;8.5
"Bodegraven-Reeuwijk";1901;"Bodegraven-Reeuwijk";34872;"06-01-2021";"19-01-2021";264;757.1;5;14.3;3;8.6
"Boekel";755;"Boekel";10785;"06-01-2021";"19-01-2021";67;621.2;0;0;1;9.3
"Borger-Odoorn";1681;"Borger-Odoorn";25559;"06-01-2021";"19-01-2021";80;313;0;0;0;0
"Borne";147;"Borne";23312;"06-01-2021";"19-01-2021";168;720.7;0;0;5;21.4
"Borsele";654;"Borsele";22739;"06-01-2021";"19-01-2021";122;536.5;3;13.2;1;4.4
"Boxmeer";756;"Boxmeer";29365;"06-01-2021";"19-01-2021";213;725.4;0;0;0;0
"Boxtel";757;"Boxtel";32970;"06-01-2021";"19-01-2021";149;451.9;0;0;3;9.1
"Breda";758;"Breda";184069;"06-01-2021";"19-01-2021";473;257;1;0.5;0;0
"Brielle";501;"Brielle";17271;"06-01-2021";"19-01-2021";38;220;1;5.8;0;0
"Bronckhorst";1876;"Bronckhorst";36055;"06-01-2021";"19-01-2021";175;485.4;1;2.8;0;0
"Brummen";213;"Brummen";20726;"06-01-2021";"19-01-2021";54;260.5;1;4.8;1;4.8
"Brunssum";899;"Brunssum";27821;"06-01-2021";"19-01-2021";152;546.3;2;7.2;2;7.2
"Bunnik";312;"Bunnik";15191;"06-01-2021";"19-01-2021";35;230.4;0;0;0;0
"Bunschoten";313;"Bunschoten";21866;"06-01-2021";"19-01-2021";227;1038.1;2;9.1;2;9.1
"Buren";214;"Buren";26749;"06-01-2021";"19-01-2021";138;515.9;0;0;1;3.7
"Capelle aan den IJssel";502;"Capelle aan den IJssel";67122;"06-01-2021";"19-01-2021";256;381.4;0;0;7;10.4
"Castricum";383;"Castricum";35986;"06-01-2021";"19-01-2021";110;305.7;0;0;2;5.6
"Coevorden";109;"Coevorden";35297;"06-01-2021";"19-01-2021";226;640.3;4;11.3;6;17
"Cranendonck";1706;"Cranendonck";21138;"06-01-2021";"19-01-2021";156;738;1;4.7;1;4.7
"Cuijk";1684;"Cuijk";25130;"06-01-2021";"19-01-2021";154;612.8;2;8;1;4
"Culemborg";216;"Culemborg";28955;"06-01-2021";"19-01-2021";165;569.8;0;0;2;6.9
"Dalfsen";148;"Dalfsen";28587;"06-01-2021";"19-01-2021";164;573.7;0;0;1;3.5
"Dantumadiel";1891;"Dantumadiel";18922;"06-01-2021";"19-01-2021";119;628.9;0;0;5;26.4
"De Bilt";310;"De Bilt";43137;"06-01-2021";"19-01-2021";182;421.9;1;2.3;7;16.2
"De Fryske Marren";1940;"De Fryske Marren";51564;"06-01-2021";"19-01-2021";158;306.4;1;1.9;2;3.9
"De Ronde Venen";736;"De Ronde Venen";44456;"06-01-2021";"19-01-2021";178;400.4;3;6.7;0;0
"De Wolden";1690;"De Wolden";24330;"06-01-2021";"19-01-2021";152;624.7;0;0;2;8.2
"Delft";503;"Delft";103595;"06-01-2021";"19-01-2021";309;298.3;2;1.9;6;5.8
"Den Helder";400;"Den Helder";56296;"06-01-2021";"19-01-2021";307;545.3;0;0;0;0
"Deurne";762;"Deurne";32471;"06-01-2021";"19-01-2021";176;542;1;3.1;2;6.2
"Deventer";150;"Deventer";100719;"06-01-2021";"19-01-2021";428;424.9;0;0;8;7.9
"Diemen";384;"Diemen";30780;"06-01-2021";"19-01-2021";112;363.9;0;0;1;3.2
"Dinkelland";1774;"Dinkelland";26461;"06-01-2021";"19-01-2021";229;865.4;2;7.6;6;22.7
"Doesburg";221;"Doesburg";11077;"06-01-2021";"19-01-2021";68;613.9;1;9;0;0
"Doetinchem";222;"Doetinchem";58001;"06-01-2021";"19-01-2021";235;405.2;3;5.2;1;1.7
"Dongen";766;"Dongen";26222;"06-01-2021";"19-01-2021";146;556.8;1;3.8;1;3.8
"Dordrecht";505;"Dordrecht";119284;"06-01-2021";"19-01-2021";430;360.5;3;2.5;7;5.9
"Drechterland";498;"Drechterland";19719;"06-01-2021";"19-01-2021";187;948.3;1;5.1;1;5.1
"Drimmelen";1719;"Drimmelen";27272;"06-01-2021";"19-01-2021";81;297;0;0;0;0
"Dronten";303;"Dronten";41555;"06-01-2021";"19-01-2021";147;353.7;0;0;1;2.4
"Druten";225;"Druten";18926;"06-01-2021";"19-01-2021";132;697.5;1;5.3;0;0
"Duiven";226;"Duiven";25126;"06-01-2021";"19-01-2021";98;390;1;4;2;8
"Echt-Susteren";1711;"Echt-Susteren";31610;"06-01-2021";"19-01-2021";234;740.3;2;6.3;2;6.3
"Edam-Volendam";385;"Edam-Volendam";36197;"06-01-2021";"19-01-2021";248;685.1;1;2.8;0;0
"Ede";228;"Ede";117165;"06-01-2021";"19-01-2021";833;711;4;3.4;3;2.6
"Eemnes";317;"Eemnes";9247;"06-01-2021";"19-01-2021";49;529.9;2;21.6;1;10.8
"Eemsdelta";1979;"Eemsdelta";45857;"06-01-2021";"19-01-2021";214;466.7;3;6.5;1;2.2
"Eersel";770;"Eersel";19313;"06-01-2021";"19-01-2021";104;538.5;0;0;1;5.2
"Eijsden-Margraten";1903;"Eijsden-Margraten";25768;"06-01-2021";"19-01-2021";142;551.1;2;7.8;2;7.8
"Eindhoven";772;"Eindhoven";234394;"06-01-2021";"19-01-2021";1073;457.8;8;3.4;35;14.9
"Elburg";230;"Elburg";23161;"06-01-2021";"19-01-2021";133;574.2;0;0;0;0
"Emmen";114;"Emmen";107048;"06-01-2021";"19-01-2021";492;459.6;2;1.9;6;5.6
"Enkhuizen";388;"Enkhuizen";18591;"06-01-2021";"19-01-2021";107;575.5;0;0;0;0
"Enschede";153;"Enschede";159640;"06-01-2021";"19-01-2021";702;439.7;10;6.3;15;9.4
"Epe";232;"Epe";33178;"06-01-2021";"19-01-2021";135;406.9;0;0;3;9
"Ermelo";233;"Ermelo";27008;"06-01-2021";"19-01-2021";152;562.8;0;0;0;0
"Etten-Leur";777;"Etten-Leur";43878;"06-01-2021";"19-01-2021";100;227.9;1;2.3;2;4.6
"Geertruidenberg";779;"Geertruidenberg";21544;"06-01-2021";"19-01-2021";112;519.9;2;9.3;0;0
"Geldrop-Mierlo";1771;"Geldrop-Mierlo";39726;"06-01-2021";"19-01-2021";272;684.7;0;0;0;0
"Gemert-Bakel";1652;"Gemert-Bakel";30723;"06-01-2021";"19-01-2021";136;442.7;0;0;1;3.3
"Gennep";907;"Gennep";16921;"06-01-2021";"19-01-2021";113;667.8;1;5.9;0;0
"Gilze en Rijen";784;"Gilze en Rijen";26431;"06-01-2021";"19-01-2021";92;348.1;0;0;0;0
"Goeree-Overflakkee";1924;"Goeree-Overflakkee";50049;"06-01-2021";"19-01-2021";166;331.7;2;4;0;0
"Goes";664;"Goes";38082;"06-01-2021";"19-01-2021";181;475.3;4;10.5;1;2.6
"Goirle";785;"Goirle";23904;"06-01-2021";"19-01-2021";108;451.8;0;0;3;12.6
"Gooise Meren";1942;"Gooise Meren";58055;"06-01-2021";"19-01-2021";207;356.6;2;3.4;3;5.2
"Gorinchem";512;"Gorinchem";37022;"06-01-2021";"19-01-2021";202;545.6;0;0;1;2.7
"Gouda";513;"Gouda";73427;"06-01-2021";"19-01-2021";312;424.9;4;5.4;10;13.6
"Grave";786;"Grave";12436;"06-01-2021";"19-01-2021";46;369.9;0;0;0;0
"'s-Gravenhage";518;"'s-Gravenhage";545838;"06-01-2021";"19-01-2021";1682;308.2;34;6.2;19;3.5
"Groningen";14;"Groningen";232874;"06-01-2021";"19-01-2021";593;254.6;2;0.9;3;1.3
"Gulpen-Wittem";1729;"Gulpen-Wittem";14171;"06-01-2021";"19-01-2021";56;395.2;0;0;0;0
"Haaksbergen";158;"Haaksbergen";24311;"06-01-2021";"19-01-2021";208;855.6;3;12.3;2;8.2
"Haarlem";392;"Haarlem";162902;"06-01-2021";"19-01-2021";461;283;2;1.2;5;3.1
"Haarlemmermeer";394;"Haarlemmermeer";156002;"06-01-2021";"19-01-2021";466;298.7;4;2.6;4;2.6
"Halderberge";1655;"Halderberge";30284;"06-01-2021";"19-01-2021";105;346.7;0;0;0;0
"Hardenberg";160;"Hardenberg";60948;"06-01-2021";"19-01-2021";606;994.3;2;3.3;7;11.5
"Harderwijk";243;"Harderwijk";48414;"06-01-2021";"19-01-2021";269;555.6;1;2.1;5;10.3
"Hardinxveld-Giessendam";523;"Hardinxveld-Giessendam";18295;"06-01-2021";"19-01-2021";183;1000.3;0;0;4;21.9
"Harlingen";72;"Harlingen";15722;"06-01-2021";"19-01-2021";30;190.8;0;0;0;0
"Hattem";244;"Hattem";12209;"06-01-2021";"19-01-2021";31;253.9;0;0;0;0
"Heemskerk";396;"Heemskerk";39182;"06-01-2021";"19-01-2021";166;423.7;1;2.6;0;0
"Heemstede";397;"Heemstede";27234;"06-01-2021";"19-01-2021";69;253.4;0;0;3;11
"Heerde";246;"Heerde";18589;"06-01-2021";"19-01-2021";67;360.4;0;0;0;0
"Heerenveen";74;"Heerenveen";50493;"06-01-2021";"19-01-2021";217;429.8;1;2;1;2
"Heerhugowaard";398;"Heerhugowaard";57587;"06-01-2021";"19-01-2021";325;564.4;1;1.7;3;5.2
"Heerlen";917;"Heerlen";87086;"06-01-2021";"19-01-2021";500;574.1;6;6.9;11;12.6
"Heeze-Leende";1658;"Heeze-Leende";16152;"06-01-2021";"19-01-2021";70;433.4;0;0;0;0
"Heiloo";399;"Heiloo";23968;"06-01-2021";"19-01-2021";88;367.2;0;0;1;4.2
"Hellendoorn";163;"Hellendoorn";35916;"06-01-2021";"19-01-2021";240;668.2;1;2.8;8;22.3
"Hellevoetsluis";530;"Hellevoetsluis";40142;"06-01-2021";"19-01-2021";155;386.1;2;5;1;2.5
"Helmond";794;"Helmond";92423;"06-01-2021";"19-01-2021";516;558.3;5;5.4;4;4.3
"Hendrik-Ido-Ambacht";531;"Hendrik-Ido-Ambacht";31202;"06-01-2021";"19-01-2021";142;455.1;1;3.2;3;9.6
"Hengelo (O.)";164;"Hengelo (O.)";81140;"06-01-2021";"19-01-2021";447;550.9;3;3.7;8;9.9
"'s-Hertogenbosch";796;"'s-Hertogenbosch";155111;"06-01-2021";"19-01-2021";681;439;1;0.6;3;1.9
"Het Hogeland";1966;"Het Hogeland";47801;"06-01-2021";"19-01-2021";147;307.5;1;2.1;1;2.1
"Heumen";252;"Heumen";16454;"06-01-2021";"19-01-2021";67;407.2;0;0;1;6.1
"Heusden";797;"Heusden";44692;"06-01-2021";"19-01-2021";216;483.3;0;0;1;2.2
"Hillegom";534;"Hillegom";22209;"06-01-2021";"19-01-2021";107;481.8;0;0;4;18
"Hilvarenbeek";798;"Hilvarenbeek";15518;"06-01-2021";"19-01-2021";75;483.3;0;0;0;0
"Hilversum";402;"Hilversum";90831;"06-01-2021";"19-01-2021";288;317.1;2;2.2;5;5.5
"Hoeksche Waard";1963;"Hoeksche Waard";87401;"06-01-2021";"19-01-2021";340;389;0;0;0;0
"Hof van Twente";1735;"Hof van Twente";35017;"06-01-2021";"19-01-2021";237;676.8;1;2.9;1;2.9
"Hollands Kroon";1911;"Hollands Kroon";48432;"06-01-2021";"19-01-2021";328;677.2;0;0;5;10.3
"Hoogeveen";118;"Hoogeveen";55699;"06-01-2021";"19-01-2021";389;698.4;3;5.4;7;12.6
"Hoorn";405;"Hoorn";73261;"06-01-2021";"19-01-2021";541;738.5;3;4.1;5;6.8
"Horst aan de Maas";1507;"Horst aan de Maas";42429;"06-01-2021";"19-01-2021";416;980.5;0;0;3;7.1
"Houten";321;"Houten";50146;"06-01-2021";"19-01-2021";171;341;1;2;1;2
"Huizen";406;"Huizen";41273;"06-01-2021";"19-01-2021";194;470;1;2.4;8;19.4
"Hulst";677;"Hulst";27556;"06-01-2021";"19-01-2021";109;395.6;2;7.3;0;0
"IJsselstein";353;"IJsselstein";34109;"06-01-2021";"19-01-2021";113;331.3;1;2.9;1;2.9
"Kaag en Braassem";1884;"Kaag en Braassem";27297;"06-01-2021";"19-01-2021";112;410.3;0;0;4;14.7
"Kampen";166;"Kampen";54319;"06-01-2021";"19-01-2021";181;333.2;1;1.8;0;0
"Kapelle";678;"Kapelle";12695;"06-01-2021";"19-01-2021";45;354.5;0;0;1;7.9
"Katwijk";537;"Katwijk";65753;"06-01-2021";"19-01-2021";444;675.3;6;9.1;3;4.6
"Kerkrade";928;"Kerkrade";45749;"06-01-2021";"19-01-2021";392;856.8;8;17.5;12;26.2
"Koggenland";1598;"Koggenland";22749;"06-01-2021";"19-01-2021";170;747.3;0;0;1;4.4
"Krimpen aan den IJssel";542;"Krimpen aan den IJssel";29526;"06-01-2021";"19-01-2021";170;575.8;1;3.4;6;20.3
"Krimpenerwaard";1931;"Krimpenerwaard";56319;"06-01-2021";"19-01-2021";333;591.3;5;8.9;3;5.3
"Laarbeek";1659;"Laarbeek";22523;"06-01-2021";"19-01-2021";146;648.2;0;0;1;4.4
"Landerd";1685;"Landerd";15730;"06-01-2021";"19-01-2021";121;769.2;0;0;0;0
"Landgraaf";882;"Landgraaf";37445;"06-01-2021";"19-01-2021";289;771.8;4;10.7;4;10.7
"Landsmeer";415;"Landsmeer";11491;"06-01-2021";"19-01-2021";49;426.4;0;0;0;0
"Langedijk";416;"Langedijk";28163;"06-01-2021";"19-01-2021";86;305.4;0;0;0;0
"Lansingerland";1621;"Lansingerland";62384;"06-01-2021";"19-01-2021";264;423.2;3;4.8;2;3.2
"Laren";417;"Laren";11280;"06-01-2021";"19-01-2021";42;372.3;0;0;2;17.7
"Leeuwarden";80;"Leeuwarden";124084;"06-01-2021";"19-01-2021";334;269.2;2;1.6;4;3.2
"Leiden";546;"Leiden";125099;"06-01-2021";"19-01-2021";282;225.4;4;3.2;2;1.6
"Leiderdorp";547;"Leiderdorp";27056;"06-01-2021";"19-01-2021";85;314.2;0;0;0;0
"Leidschendam-Voorburg";1916;"Leidschendam-Voorburg";76534;"06-01-2021";"19-01-2021";251;328;1;1.3;4;5.2
"Lelystad";995;"Lelystad";78598;"06-01-2021";"19-01-2021";251;319.3;2;2.5;4;5.1
"Leudal";1640;"Leudal";35879;"06-01-2021";"19-01-2021";257;716.3;0;0;2;5.6
"Leusden";327;"Leusden";30401;"06-01-2021";"19-01-2021";112;368.4;0;0;0;0
"Lingewaard";1705;"Lingewaard";46601;"06-01-2021";"19-01-2021";199;427;0;0;0;0
"Lisse";553;"Lisse";22955;"06-01-2021";"19-01-2021";106;461.8;1;4.4;2;8.7
"Lochem";262;"Lochem";33729;"06-01-2021";"19-01-2021";92;272.8;1;3;1;3
"Loon op Zand";809;"Loon op Zand";23408;"06-01-2021";"19-01-2021";132;563.9;0;0;1;4.3
"Lopik";331;"Lopik";14467;"06-01-2021";"19-01-2021";68;470;0;0;0;0
"Losser";168;"Losser";22683;"06-01-2021";"19-01-2021";187;824.4;5;22;8;35.3
"Maasdriel";263;"Maasdriel";25030;"06-01-2021";"19-01-2021";177;707.2;1;4;2;8
"Maasgouw";1641;"Maasgouw";23965;"06-01-2021";"19-01-2021";204;851.2;0;0;1;4.2
"Maassluis";556;"Maassluis";33213;"06-01-2021";"19-01-2021";96;289;2;6;2;6
"Maastricht";935;"Maastricht";121575;"06-01-2021";"19-01-2021";389;320;4;3.3;7;5.8
"Medemblik";420;"Medemblik";45101;"06-01-2021";"19-01-2021";402;891.3;1;2.2;3;6.7
"Meerssen";938;"Meerssen";18828;"06-01-2021";"19-01-2021";78;414.3;0;0;0;0
"Meierijstad";1948;"Meierijstad";81194;"06-01-2021";"19-01-2021";377;464.3;1;1.2;5;6.2
"Meppel";119;"Meppel";33920;"06-01-2021";"19-01-2021";171;504.1;1;2.9;7;20.6
"Middelburg";687;"Middelburg";48822;"06-01-2021";"19-01-2021";207;424;3;6.1;0;0
"Midden-Delfland";1842;"Midden-Delfland";19341;"06-01-2021";"19-01-2021";81;418.8;1;5.2;1;5.2
"Midden-Drenthe";1731;"Midden-Drenthe";33185;"06-01-2021";"19-01-2021";172;518.3;1;3;7;21.1
"Midden-Groningen";1952;"Midden-Groningen";60797;"06-01-2021";"19-01-2021";271;445.7;1;1.6;2;3.3
"Mill en Sint Hubert";815;"Mill en Sint Hubert";10939;"06-01-2021";"19-01-2021";88;804.5;0;0;1;9.1
"Moerdijk";1709;"Moerdijk";37129;"06-01-2021";"19-01-2021";98;263.9;2;5.4;0;0
"Molenlanden";1978;"Molenlanden";43909;"06-01-2021";"19-01-2021";265;603.5;0;0;0;0
"Montferland";1955;"Montferland";36011;"06-01-2021";"19-01-2021";179;497.1;1;2.8;1;2.8
"Montfoort";335;"Montfoort";13917;"06-01-2021";"19-01-2021";48;344.9;0;0;0;0
"Mook en Middelaar";944;"Mook en Middelaar";7847;"06-01-2021";"19-01-2021";26;331.3;0;0;2;25.5
"Neder-Betuwe";1740;"Neder-Betuwe";24339;"06-01-2021";"19-01-2021";154;632.7;1;4.1;1;4.1
"Nederweert";946;"Nederweert";17019;"06-01-2021";"19-01-2021";217;1275;1;5.9;0;0
"Nieuwegein";356;"Nieuwegein";63462;"06-01-2021";"19-01-2021";253;398.7;2;3.2;1;1.6
"Nieuwkoop";569;"Nieuwkoop";28811;"06-01-2021";"19-01-2021";117;406.1;2;6.9;1;3.5
"Nijkerk";267;"Nijkerk";43171;"06-01-2021";"19-01-2021";420;972.9;2;4.6;6;13.9
"Nijmegen";268;"Nijmegen";177659;"06-01-2021";"19-01-2021";697;392.3;4;2.3;11;6.2
"Nissewaard";1930;"Nissewaard";85219;"06-01-2021";"19-01-2021";262;307.4;0;0;5;5.9
"Noardeast-Frysl̢n";1970;"Noardeast-Frysl̢n";45228;"06-01-2021";"19-01-2021";240;530.6;5;11.1;3;6.6
"Noord-Beveland";1695;"Noord-Beveland";7392;"06-01-2021";"19-01-2021";29;392.3;0;0;0;0
"Noordenveld";1699;"Noordenveld";31253;"06-01-2021";"19-01-2021";117;374.4;0;0;1;3.2
"Noordoostpolder";171;"Noordoostpolder";47291;"06-01-2021";"19-01-2021";225;475.8;0;0;2;4.2
"Noordwijk";575;"Noordwijk";43508;"06-01-2021";"19-01-2021";226;519.4;1;2.3;0;0
"Nuenen, Gerwen en Nederwetten";820;"Nuenen, Gerwen en Nederwetten";23383;"06-01-2021";"19-01-2021";141;603;0;0;0;0
"Nunspeet";302;"Nunspeet";27851;"06-01-2021";"19-01-2021";110;395;0;0;1;3.6
"Oegstgeest";579;"Oegstgeest";24840;"06-01-2021";"19-01-2021";44;177.1;0;0;2;8.1
"Oirschot";823;"Oirschot";18714;"06-01-2021";"19-01-2021";100;534.4;0;0;0;0
"Oisterwijk";824;"Oisterwijk";32130;"06-01-2021";"19-01-2021";118;367.3;0;0;0;0
"Oldambt";1895;"Oldambt";38209;"06-01-2021";"19-01-2021";251;656.9;2;5.2;0;0
"Oldebroek";269;"Oldebroek";23646;"06-01-2021";"19-01-2021";179;757;1;4.2;1;4.2
"Oldenzaal";173;"Oldenzaal";31836;"06-01-2021";"19-01-2021";168;527.7;2;6.3;2;6.3
"Olst-Wijhe";1773;"Olst-Wijhe";18252;"06-01-2021";"19-01-2021";67;367.1;1;5.5;1;5.5
"Ommen";175;"Ommen";18009;"06-01-2021";"19-01-2021";162;899.6;0;0;1;5.6
"Oost Gelre";1586;"Oost Gelre";29627;"06-01-2021";"19-01-2021";249;840.4;1;3.4;3;10.1
"Oosterhout";826;"Oosterhout";55982;"06-01-2021";"19-01-2021";149;266.2;0;0;0;0
"Ooststellingwerf";85;"Ooststellingwerf";25469;"06-01-2021";"19-01-2021";74;290.5;0;0;1;3.9
"Oostzaan";431;"Oostzaan";9735;"06-01-2021";"19-01-2021";55;565;1;10.3;0;0
"Opmeer";432;"Opmeer";11836;"06-01-2021";"19-01-2021";104;878.7;0;0;1;8.4
"Opsterland";86;"Opsterland";29733;"06-01-2021";"19-01-2021";138;464.1;1;3.4;1;3.4
"Oss";828;"Oss";91915;"06-01-2021";"19-01-2021";516;561.4;3;3.3;1;1.1
"Oude IJsselstreek";1509;"Oude IJsselstreek";39388;"06-01-2021";"19-01-2021";233;591.6;2;5.1;4;10.2
"Ouder-Amstel";437;"Ouder-Amstel";14026;"06-01-2021";"19-01-2021";30;213.9;0;0;1;7.1
"Oudewater";589;"Oudewater";10230;"06-01-2021";"19-01-2021";47;459.4;0;0;0;0
"Overbetuwe";1734;"Overbetuwe";47906;"06-01-2021";"19-01-2021";186;388.3;1;2.1;2;4.2
"Papendrecht";590;"Papendrecht";32136;"06-01-2021";"19-01-2021";121;376.5;0;0;2;6.2
"Peel en Maas";1894;"Peel en Maas";43425;"06-01-2021";"19-01-2021";202;465.2;0;0;1;2.3
"Pekela";765;"Pekela";12196;"06-01-2021";"19-01-2021";85;696.9;1;8.2;1;8.2
"Pijnacker-Nootdorp";1926;"Pijnacker-Nootdorp";55308;"06-01-2021";"19-01-2021";152;274.8;0;0;1;1.8
"Purmerend";439;"Purmerend";81249;"06-01-2021";"19-01-2021";449;552.6;4;4.9;3;3.7
"Putten";273;"Putten";24112;"06-01-2021";"19-01-2021";176;729.9;0;0;5;20.7
"Raalte";177;"Raalte";37712;"06-01-2021";"19-01-2021";270;716;1;2.7;0;0
"Reimerswaal";703;"Reimerswaal";22730;"06-01-2021";"19-01-2021";232;1020.7;2;8.8;1;4.4
"Renkum";274;"Renkum";31419;"06-01-2021";"19-01-2021";127;404.2;1;3.2;1;3.2
"Renswoude";339;"Renswoude";5444;"06-01-2021";"19-01-2021";30;551.1;0;0;0;0
"Reusel-De Mierden";1667;"Reusel-De Mierden";13112;"06-01-2021";"19-01-2021";82;625.4;1;7.6;0;0
"Rheden";275;"Rheden";43761;"06-01-2021";"19-01-2021";273;623.8;4;9.1;5;11.4
"Rhenen";340;"Rhenen";20119;"06-01-2021";"19-01-2021";120;596.5;1;5;3;14.9
"Ridderkerk";597;"Ridderkerk";46189;"06-01-2021";"19-01-2021";177;383.2;3;6.5;1;2.2
"Rijssen-Holten";1742;"Rijssen-Holten";38177;"06-01-2021";"19-01-2021";340;890.6;0;0;2;5.2
"Rijswijk";603;"Rijswijk";54450;"06-01-2021";"19-01-2021";167;306.7;1;1.8;1;1.8
"Roerdalen";1669;"Roerdalen";20574;"06-01-2021";"19-01-2021";102;495.8;0;0;5;24.3
"Roermond";957;"Roermond";58260;"06-01-2021";"19-01-2021";311;533.8;1;1.7;5;8.6
"Roosendaal";1674;"Roosendaal";77251;"06-01-2021";"19-01-2021";196;253.7;3;3.9;1;1.3
"Rotterdam";599;"Rotterdam";651157;"06-01-2021";"19-01-2021";1926;295.8;30;4.6;19;2.9
"Rozendaal";277;"Rozendaal";1704;"06-01-2021";"19-01-2021";4;234.7;0;0;0;0
"Rucphen";840;"Rucphen";22878;"06-01-2021";"19-01-2021";75;327.8;3;13.1;0;0
"Schagen";441;"Schagen";46483;"06-01-2021";"19-01-2021";271;583;2;4.3;2;4.3
"Scherpenzeel";279;"Scherpenzeel";9880;"06-01-2021";"19-01-2021";49;496;0;0;1;10.1
"Schiedam";606;"Schiedam";78730;"06-01-2021";"19-01-2021";287;364.5;3;3.8;2;2.5
