"Gemeente";"Gemnr";"Gemeente";"Bev_2020";"van_datum";"tot_datum";"Totaal_Absoluut";"Totaal_inc100000";"Zkh_Absoluut";"Zkh_inc100000";"Overleden_Absoluut";"Overleden_inc100000"
"Borne";147;"Borne";23312;"14-04-2021";"27-04-2021";139;596.3;1;4.3;0;0
"Borsele";654;"Borsele";22739;"14-04-2021";"27-04-2021";147;646.5;0;0;0;0
"Boxmeer";756;"Boxmeer";29365;"14-04-2021";"27-04-2021";204;694.7;2;6.8;0;0
"Boxtel";757;"Boxtel";32970;"14-04-2021";"27-04-2021";304;922.1;0;0;0;0
"Breda";758;"Breda";184069;"14-04-2021";"27-04-2021";1075;584;4;2.2;1;0.5
"Brielle";501;"Brielle";17271;"14-04-2021";"27-04-2021";149;862.7;0;0;0;0
"Bronckhorst";1876;"Bronckhorst";36055;"14-04-2021";"27-04-2021";165;457.6;2;5.5;2;5.5
"Brummen";213;"Brummen";20726;"14-04-2021";"27-04-2021";118;569.3;2;9.6;0;0
"Brunssum";899;"Brunssum";27821;"14-04-2021";"27-04-2021";233;837.5;1;3.6;1;3.6
"Bunnik";312;"Bunnik";15191;"14-04-2021";"27-04-2021";61;401.6;0;0;0;0
"Bunschoten";313;"Bunschoten";21866;"14-04-2021";"27-04-2021";185;846.1;4;18.3;0;0
"Buren";214;"Buren";26749;"14-04-2021";"27-04-2021";123;459.8;0;0;1;3.7
"Capelle aan den IJssel";502;"Capelle aan den IJssel";67122;"14-04-2021";"27-04-2021";438;652.5;3;4.5;0;0
"Castricum";383;"Castricum";35986;"14-04-2021";"27-04-2021";197;547.4;0;0;0;0
"Coevorden";109;"Coevorden";35297;"14-04-2021";"27-04-2021";109;308.8;0;0;0;0
"Cranendonck";1706;"Cranendonck";21138;"14-04-2021";"27-04-2021";147;695.4;1;4.7;0;0
"Cuijk";1684;"Cuijk";25130;"14-04-2021";"27-04-2021";164;652.6;0;0;0;0
"Culemborg";216;"Culemborg";28955;"14-04-2021";"27-04-2021";157;542.2;2;6.9;0;0
"Dalfsen";148;"Dalfsen";28587;"14-04-2021";"27-04-2021";124;433.8;0;0;0;0
"Dantumadiel";1891;"Dantumadiel";18922;"14-04-2021";"27-04-2021";57;301.2;0;0;0;0
"De Bilt";310;"De Bilt";43137;"14-04-2021";"27-04-2021";135;313;1;2.3;2;4.6
"De Fryske Marren";1940;"De Fryske Marren";51564;"14-04-2021";"27-04-2021";292;566.3;4;7.8;0;0
"De Ronde Venen";736;"De Ronde Venen";44456;"14-04-2021";"27-04-2021";216;485.9;3;6.7;0;0
"De Wolden";1690;"De Wolden";24330;"14-04-2021";"27-04-2021";105;431.6;1;4.1;0;0
"Delft";503;"Delft";103595;"14-04-2021";"27-04-2021";487;470.1;0;0;0;0
"Den Helder";400;"Den Helder";56296;"14-04-2021";"27-04-2021";292;518.7;0;0;1;1.8
"Deurne";762;"Deurne";32471;"14-04-2021";"27-04-2021";260;800.7;1;3.1;0;0
"Deventer";150;"Deventer";100719;"14-04-2021";"27-04-2021";530;526.2;4;4;1;1
"Diemen";384;"Diemen";30780;"14-04-2021";"27-04-2021";130;422.4;0;0;0;0
"Dinkelland";1774;"Dinkelland";26461;"14-04-2021";"27-04-2021";99;374.1;0;0;1;3.8
"Doesburg";221;"Doesburg";11077;"14-04-2021";"27-04-2021";40;361.1;0;0;0;0
"Doetinchem";222;"Doetinchem";58001;"14-04-2021";"27-04-2021";362;624.1;1;1.7;0;0
"Dongen";766;"Dongen";26222;"14-04-2021";"27-04-2021";163;621.6;0;0;0;0
"Dordrecht";505;"Dordrecht";119284;"14-04-2021";"27-04-2021";1104;925.5;2;1.7;2;1.7
"Drechterland";498;"Drechterland";19719;"14-04-2021";"27-04-2021";67;339.8;0;0;0;0
"Drimmelen";1719;"Drimmelen";27272;"14-04-2021";"27-04-2021";169;619.7;2;7.3;2;7.3
"Dronten";303;"Dronten";41555;"14-04-2021";"27-04-2021";162;389.8;0;0;0;0
"Druten";225;"Druten";18926;"14-04-2021";"27-04-2021";92;486.1;0;0;0;0
"Duiven";226;"Duiven";25126;"14-04-2021";"27-04-2021";102;406;0;0;0;0
"Echt-Susteren";1711;"Echt-Susteren";31610;"14-04-2021";"27-04-2021";250;790.9;0;0;2;6.3
"Edam-Volendam";385;"Edam-Volendam";36197;"14-04-2021";"27-04-2021";356;983.5;0;0;2;5.5
"Ede";228;"Ede";117165;"14-04-2021";"27-04-2021";592;505.3;1;0.9;2;1.7
"Eemnes";317;"Eemnes";9247;"14-04-2021";"27-04-2021";51;551.5;0;0;0;0
"Eemsdelta";1979;"Eemsdelta";45857;"14-04-2021";"27-04-2021";177;386;1;2.2;2;4.4
"Eersel";770;"Eersel";19313;"14-04-2021";"27-04-2021";157;812.9;0;0;0;0
"Eijsden-Margraten";1903;"Eijsden-Margraten";25768;"14-04-2021";"27-04-2021";122;473.5;0;0;0;0
"Eindhoven";772;"Eindhoven";234394;"14-04-2021";"27-04-2021";1650;703.9;10;4.3;9;3.8
"Elburg";230;"Elburg";23161;"14-04-2021";"27-04-2021";126;544;0;0;0;0
"Emmen";114;"Emmen";107048;"14-04-2021";"27-04-2021";409;382.1;7;6.5;3;2.8
"Enkhuizen";388;"Enkhuizen";18591;"14-04-2021";"27-04-2021";63;338.9;0;0;0;0
"Enschede";153;"Enschede";159640;"14-04-2021";"27-04-2021";812;508.6;8;5;1;0.6
"Epe";232;"Epe";33178;"14-04-2021";"27-04-2021";191;575.7;1;3;2;6
"Ermelo";233;"Ermelo";27008;"14-04-2021";"27-04-2021";136;503.6;1;3.7;1;3.7
"Etten-Leur";777;"Etten-Leur";43878;"14-04-2021";"27-04-2021";234;533.3;3;6.8;0;0
"Geertruidenberg";779;"Geertruidenberg";21544;"14-04-2021";"27-04-2021";125;580.2;1;4.6;0;0
"Geldrop-Mierlo";1771;"Geldrop-Mierlo";39726;"14-04-2021";"27-04-2021";250;629.3;0;0;1;2.5
"Gemert-Bakel";1652;"Gemert-Bakel";30723;"14-04-2021";"27-04-2021";233;758.4;0;0;0;0
"Gennep";907;"Gennep";16921;"14-04-2021";"27-04-2021";90;531.9;0;0;0;0
"Gilze en Rijen";784;"Gilze en Rijen";26431;"14-04-2021";"27-04-2021";217;821;3;11.4;0;0
"Goeree-Overflakkee";1924;"Goeree-Overflakkee";50049;"14-04-2021";"27-04-2021";264;527.5;2;4;1;2
"Goes";664;"Goes";38082;"14-04-2021";"27-04-2021";228;598.7;7;18.4;0;0
"Goirle";785;"Goirle";23904;"14-04-2021";"27-04-2021";160;669.3;0;0;0;0
"Gooise Meren";1942;"Gooise Meren";58055;"14-04-2021";"27-04-2021";213;366.9;2;3.4;1;1.7
"Gorinchem";512;"Gorinchem";37022;"14-04-2021";"27-04-2021";181;488.9;1;2.7;0;0
"Gouda";513;"Gouda";73427;"14-04-2021";"27-04-2021";670;912.5;21;28.6;4;5.4
"Grave";786;"Grave";12436;"14-04-2021";"27-04-2021";99;796.1;1;8;0;0
"'s-Gravenhage";518;"'s-Gravenhage";545838;"14-04-2021";"27-04-2021";3436;629.5;55;10.1;0;0
"Groningen";14;"Groningen";232874;"14-04-2021";"27-04-2021";794;341;2;0.9;1;0.4
"Gulpen-Wittem";1729;"Gulpen-Wittem";14171;"14-04-2021";"27-04-2021";56;395.2;0;0;0;0
"Haaksbergen";158;"Haaksbergen";24311;"14-04-2021";"27-04-2021";84;345.5;0;0;0;0
"Haarlem";392;"Haarlem";162902;"14-04-2021";"27-04-2021";750;460.4;7;4.3;0;0
"Haarlemmermeer";394;"Haarlemmermeer";156002;"14-04-2021";"27-04-2021";878;562.8;2;1.3;1;0.6
"Halderberge";1655;"Halderberge";30284;"14-04-2021";"27-04-2021";201;663.7;3;9.9;1;3.3
"Hardenberg";160;"Hardenberg";60948;"14-04-2021";"27-04-2021";294;482.4;2;3.3;0;0
"Harderwijk";243;"Harderwijk";48414;"14-04-2021";"27-04-2021";247;510.2;1;2.1;0;0
"Hardinxveld-Giessendam";523;"Hardinxveld-Giessendam";18295;"14-04-2021";"27-04-2021";220;1202.5;0;0;0;0
"Harlingen";72;"Harlingen";15722;"14-04-2021";"27-04-2021";94;597.9;0;0;0;0
"Hattem";244;"Hattem";12209;"14-04-2021";"27-04-2021";88;720.8;1;8.2;0;0
"Heemskerk";396;"Heemskerk";39182;"14-04-2021";"27-04-2021";183;467.1;1;2.6;0;0
"Heemstede";397;"Heemstede";27234;"14-04-2021";"27-04-2021";127;466.3;0;0;0;0
"Heerde";246;"Heerde";18589;"14-04-2021";"27-04-2021";52;279.7;0;0;1;5.4
"Heerenveen";74;"Heerenveen";50493;"14-04-2021";"27-04-2021";239;473.3;0;0;1;2
"Heerhugowaard";398;"Heerhugowaard";57587;"14-04-2021";"27-04-2021";341;592.1;0;0;0;0
"Heerlen";917;"Heerlen";87086;"14-04-2021";"27-04-2021";580;666;8;9.2;2;2.3
"Heeze-Leende";1658;"Heeze-Leende";16152;"14-04-2021";"27-04-2021";76;470.5;0;0;0;0
"Heiloo";399;"Heiloo";23968;"14-04-2021";"27-04-2021";119;496.5;0;0;0;0
"Hellendoorn";163;"Hellendoorn";35916;"14-04-2021";"27-04-2021";160;445.5;2;5.6;0;0
"Hellevoetsluis";530;"Hellevoetsluis";40142;"14-04-2021";"27-04-2021";301;749.8;2;5;1;2.5
"Helmond";794;"Helmond";92423;"14-04-2021";"27-04-2021";789;853.7;2;2.2;0;0
"Hendrik-Ido-Ambacht";531;"Hendrik-Ido-Ambacht";31202;"14-04-2021";"27-04-2021";255;817.3;0;0;0;0
"Hengelo (O.)";164;"Hengelo (O.)";81140;"14-04-2021";"27-04-2021";282;347.5;4;4.9;1;1.2
"'s-Hertogenbosch";796;"'s-Hertogenbosch";155111;"14-04-2021";"27-04-2021";1143;736.9;5;3.2;2;1.3
"Het Hogeland";1966;"Het Hogeland";47801;"14-04-2021";"27-04-2021";191;399.6;1;2.1;0;0
"Heumen";252;"Heumen";16454;"14-04-2021";"27-04-2021";91;553.1;0;0;0;0
"Heusden";797;"Heusden";44692;"14-04-2021";"27-04-2021";395;883.8;4;9;1;2.2
"Hillegom";534;"Hillegom";22209;"14-04-2021";"27-04-2021";121;544.8;0;0;0;0
"Hilvarenbeek";798;"Hilvarenbeek";15518;"14-04-2021";"27-04-2021";93;599.3;0;0;0;0
"Hilversum";402;"Hilversum";90831;"14-04-2021";"27-04-2021";548;603.3;0;0;3;3.3
"Hoeksche Waard";1963;"Hoeksche Waard";87401;"14-04-2021";"27-04-2021";554;633.9;3;3.4;0;0
"Hof van Twente";1735;"Hof van Twente";35017;"14-04-2021";"27-04-2021";151;431.2;0;0;0;0
"Hollands Kroon";1911;"Hollands Kroon";48432;"14-04-2021";"27-04-2021";210;433.6;0;0;1;2.1
"Hoogeveen";118;"Hoogeveen";55699;"14-04-2021";"27-04-2021";204;366.3;3;5.4;0;0
"Hoorn";405;"Hoorn";73261;"14-04-2021";"27-04-2021";270;368.5;0;0;0;0
"Horst aan de Maas";1507;"Horst aan de Maas";42429;"14-04-2021";"27-04-2021";362;853.2;0;0;0;0
"Houten";321;"Houten";50146;"14-04-2021";"27-04-2021";347;692;2;4;0;0
"Huizen";406;"Huizen";41273;"14-04-2021";"27-04-2021";162;392.5;2;4.8;0;0
"Hulst";677;"Hulst";27556;"14-04-2021";"27-04-2021";125;453.6;2;7.3;0;0
"IJsselstein";353;"IJsselstein";34109;"14-04-2021";"27-04-2021";307;900.1;3;8.8;0;0
"Kaag en Braassem";1884;"Kaag en Braassem";27297;"14-04-2021";"27-04-2021";152;556.8;0;0;0;0
"Kampen";166;"Kampen";54319;"14-04-2021";"27-04-2021";252;463.9;0;0;1;1.8
"Kapelle";678;"Kapelle";12695;"14-04-2021";"27-04-2021";80;630.2;0;0;0;0
"Katwijk";537;"Katwijk";65753;"14-04-2021";"27-04-2021";521;792.4;3;4.6;1;1.5
"Kerkrade";928;"Kerkrade";45749;"14-04-2021";"27-04-2021";245;535.5;4;8.7;0;0
"Koggenland";1598;"Koggenland";22749;"14-04-2021";"27-04-2021";70;307.7;0;0;0;0
"Krimpen aan den IJssel";542;"Krimpen aan den IJssel";29526;"14-04-2021";"27-04-2021";209;707.9;1;3.4;1;3.4
"Krimpenerwaard";1931;"Krimpenerwaard";56319;"14-04-2021";"27-04-2021";397;704.9;0;0;0;0
"Laarbeek";1659;"Laarbeek";22523;"14-04-2021";"27-04-2021";141;626;1;4.4;0;0
"Landerd";1685;"Landerd";15730;"14-04-2021";"27-04-2021";92;584.9;0;0;0;0
"Landgraaf";882;"Landgraaf";37445;"14-04-2021";"27-04-2021";247;659.6;1;2.7;0;0
"Landsmeer";415;"Landsmeer";11491;"14-04-2021";"27-04-2021";56;487.3;0;0;0;0
"Langedijk";416;"Langedijk";28163;"14-04-2021";"27-04-2021";144;511.3;1;3.6;0;0
"Lansingerland";1621;"Lansingerland";62384;"14-04-2021";"27-04-2021";335;537;1;1.6;0;0
"Laren";417;"Laren";11280;"14-04-2021";"27-04-2021";57;505.3;0;0;0;0
"Leeuwarden";80;"Leeuwarden";124084;"14-04-2021";"27-04-2021";384;309.5;1;0.8;0;0
"Leiden";546;"Leiden";125099;"14-04-2021";"27-04-2021";690;551.6;3;2.4;1;0.8
"Leiderdorp";547;"Leiderdorp";27056;"14-04-2021";"27-04-2021";129;476.8;0;0;0;0
"Leidschendam-Voorburg";1916;"Leidschendam-Voorburg";76534;"14-04-2021";"27-04-2021";366;478.2;4;5.2;0;0
"Lelystad";995;"Lelystad";78598;"14-04-2021";"27-04-2021";351;446.6;1;1.3;1;1.3
"Leudal";1640;"Leudal";35879;"14-04-2021";"27-04-2021";264;735.8;4;11.1;2;5.6
"Leusden";327;"Leusden";30401;"14-04-2021";"27-04-2021";99;325.6;0;0;0;0
"Lingewaard";1705;"Lingewaard";46601;"14-04-2021";"27-04-2021";240;515;0;0;0;0
"Lisse";553;"Lisse";22955;"14-04-2021";"27-04-2021";96;418.2;1;4.4;0;0
"Lochem";262;"Lochem";33729;"14-04-2021";"27-04-2021";173;512.9;0;0;1;3
"Loon op Zand";809;"Loon op Zand";23408;"14-04-2021";"27-04-2021";161;687.8;1;4.3;0;0
"Lopik";331;"Lopik";14467;"14-04-2021";"27-04-2021";74;511.5;0;0;0;0
"Losser";168;"Losser";22683;"14-04-2021";"27-04-2021";81;357.1;0;0;0;0
"Maasdriel";263;"Maasdriel";25030;"14-04-2021";"27-04-2021";263;1050.7;0;0;0;0
"Maasgouw";1641;"Maasgouw";23965;"14-04-2021";"27-04-2021";175;730.2;1;4.2;1;4.2
"Maassluis";556;"Maassluis";33213;"14-04-2021";"27-04-2021";161;484.7;0;0;0;0
"Maastricht";935;"Maastricht";121575;"14-04-2021";"27-04-2021";763;627.6;6;4.9;0;0
"Medemblik";420;"Medemblik";45101;"14-04-2021";"27-04-2021";223;494.4;0;0;0;0
"Meerssen";938;"Meerssen";18828;"14-04-2021";"27-04-2021";135;717;1;5.3;1;5.3
"Meierijstad";1948;"Meierijstad";81194;"14-04-2021";"27-04-2021";639;787;1;1.2;0;0
"Meppel";119;"Meppel";33920;"14-04-2021";"27-04-2021";115;339;2;5.9;0;0
"Middelburg";687;"Middelburg";48822;"14-04-2021";"27-04-2021";219;448.6;1;2;1;2
"Midden-Delfland";1842;"Midden-Delfland";19341;"14-04-2021";"27-04-2021";112;579.1;0;0;0;0
"Midden-Drenthe";1731;"Midden-Drenthe";33185;"14-04-2021";"27-04-2021";122;367.6;2;6;0;0
"Midden-Groningen";1952;"Midden-Groningen";60797;"14-04-2021";"27-04-2021";204;335.5;3;4.9;1;1.6
"Mill en Sint Hubert";815;"Mill en Sint Hubert";10939;"14-04-2021";"27-04-2021";70;639.9;0;0;0;0
"Moerdijk";1709;"Moerdijk";37129;"14-04-2021";"27-04-2021";259;697.6;1;2.7;1;2.7
"Molenlanden";1978;"Molenlanden";43909;"14-04-2021";"27-04-2021";437;995.2;0;0;0;0
"Montferland";1955;"Montferland";36011;"14-04-2021";"27-04-2021";256;710.9;0;0;1;2.8
"Montfoort";335;"Montfoort";13917;"14-04-2021";"27-04-2021";87;625.1;0;0;0;0
"Mook en Middelaar";944;"Mook en Middelaar";7847;"14-04-2021";"27-04-2021";25;318.6;0;0;0;0
"Neder-Betuwe";1740;"Neder-Betuwe";24339;"14-04-2021";"27-04-2021";134;550.6;1;4.1;0;0
"Nederweert";946;"Nederweert";17019;"14-04-2021";"27-04-2021";78;458.3;0;0;0;0
"Nieuwegein";356;"Nieuwegein";63462;"14-04-2021";"27-04-2021";347;546.8;6;9.5;1;1.6
"Nieuwkoop";569;"Nieuwkoop";28811;"14-04-2021";"27-04-2021";164;569.2;0;0;1;3.5
"Nijkerk";267;"Nijkerk";43171;"14-04-2021";"27-04-2021";207;479.5;0;0;0;0
"Nijmegen";268;"Nijmegen";177659;"14-04-2021";"27-04-2021";1124;632.7;6;3.4;2;1.1
"Nissewaard";1930;"Nissewaard";85219;"14-04-2021";"27-04-2021";614;720.5;7;8.2;2;2.3
"Noardeast-Fryslân";1970;"Noardeast-Fryslân";45228;"14-04-2021";"27-04-2021";227;501.9;2;4.4;1;2.2
"Noord-Beveland";1695;"Noord-Beveland";7392;"14-04-2021";"27-04-2021";46;622.3;0;0;0;0
"Noordenveld";1699;"Noordenveld";31253;"14-04-2021";"27-04-2021";64;204.8;0;0;0;0
"Noordoostpolder";171;"Noordoostpolder";47291;"14-04-2021";"27-04-2021";190;401.8;0;0;0;0
"Noordwijk";575;"Noordwijk";43508;"14-04-2021";"27-04-2021";249;572.3;0;0;1;2.3
"Nuenen, Gerwen en Nederwetten";820;"Nuenen, Gerwen en Nederwetten";23383;"14-04-2021";"27-04-2021";168;718.5;2;8.6;0;0
"Nunspeet";302;"Nunspeet";27851;"14-04-2021";"27-04-2021";184;660.7;0;0;0;0
"Oegstgeest";579;"Oegstgeest";24840;"14-04-2021";"27-04-2021";107;430.8;0;0;0;0
"Oirschot";823;"Oirschot";18714;"14-04-2021";"27-04-2021";155;828.3;0;0;0;0
"Oisterwijk";824;"Oisterwijk";32130;"14-04-2021";"27-04-2021";160;498;0;0;0;0
"Oldambt";1895;"Oldambt";38209;"14-04-2021";"27-04-2021";154;403;0;0;1;2.6
"Oldebroek";269;"Oldebroek";23646;"14-04-2021";"27-04-2021";138;583.6;1;4.2;1;4.2
"Oldenzaal";173;"Oldenzaal";31836;"14-04-2021";"27-04-2021";130;408.3;0;0;2;6.3
"Olst-Wijhe";1773;"Olst-Wijhe";18252;"14-04-2021";"27-04-2021";73;400;1;5.5;0;0
"Ommen";175;"Ommen";18009;"14-04-2021";"27-04-2021";55;305.4;0;0;0;0
"Oost Gelre";1586;"Oost Gelre";29627;"14-04-2021";"27-04-2021";165;556.9;1;3.4;0;0
"Oosterhout";826;"Oosterhout";55982;"14-04-2021";"27-04-2021";324;578.8;1;1.8;0;0
"Ooststellingwerf";85;"Ooststellingwerf";25469;"14-04-2021";"27-04-2021";141;553.6;0;0;0;0
"Oostzaan";431;"Oostzaan";9735;"14-04-2021";"27-04-2021";33;339;0;0;0;0
"Opmeer";432;"Opmeer";11836;"14-04-2021";"27-04-2021";34;287.3;0;0;0;0
"Opsterland";86;"Opsterland";29733;"14-04-2021";"27-04-2021";113;380;0;0;0;0
"Oss";828;"Oss";91915;"14-04-2021";"27-04-2021";781;849.7;3;3.3;1;1.1
"Oude IJsselstreek";1509;"Oude IJsselstreek";39388;"14-04-2021";"27-04-2021";297;754;1;2.5;1;2.5
"Ouder-Amstel";437;"Ouder-Amstel";14026;"14-04-2021";"27-04-2021";51;363.6;0;0;0;0
"Oudewater";589;"Oudewater";10230;"14-04-2021";"27-04-2021";60;586.5;0;0;0;0
"Overbetuwe";1734;"Overbetuwe";47906;"14-04-2021";"27-04-2021";292;609.5;0;0;0;0
"Papendrecht";590;"Papendrecht";32136;"14-04-2021";"27-04-2021";256;796.6;1;3.1;0;0
"Peel en Maas";1894;"Peel en Maas";43425;"14-04-2021";"27-04-2021";369;849.7;0;0;1;2.3
"Pekela";765;"Pekela";12196;"14-04-2021";"27-04-2021";82;672.4;0;0;1;8.2
"Pijnacker-Nootdorp";1926;"Pijnacker-Nootdorp";55308;"14-04-2021";"27-04-2021";250;452;1;1.8;0;0
"Purmerend";439;"Purmerend";81249;"14-04-2021";"27-04-2021";496;610.5;1;1.2;0;0
"Putten";273;"Putten";24112;"14-04-2021";"27-04-2021";125;518.4;1;4.1;0;0
"Raalte";177;"Raalte";37712;"14-04-2021";"27-04-2021";184;487.9;0;0;0;0
"Reimerswaal";703;"Reimerswaal";22730;"14-04-2021";"27-04-2021";287;1262.6;6;26.4;1;4.4
"Renkum";274;"Renkum";31419;"14-04-2021";"27-04-2021";114;362.8;0;0;0;0
"Renswoude";339;"Renswoude";5444;"14-04-2021";"27-04-2021";35;642.9;0;0;0;0
"Reusel-De Mierden";1667;"Reusel-De Mierden";13112;"14-04-2021";"27-04-2021";93;709.3;0;0;1;7.6
"Rheden";275;"Rheden";43761;"14-04-2021";"27-04-2021";192;438.7;0;0;0;0
"Rhenen";340;"Rhenen";20119;"14-04-2021";"27-04-2021";134;666;1;5;0;0
"Ridderkerk";597;"Ridderkerk";46189;"14-04-2021";"27-04-2021";460;995.9;4;8.7;0;0
"Rijssen-Holten";1742;"Rijssen-Holten";38177;"14-04-2021";"27-04-2021";211;552.7;2;5.2;2;5.2
"Rijswijk";603;"Rijswijk";54450;"14-04-2021";"27-04-2021";291;534.4;4;7.3;2;3.7
"Roerdalen";1669;"Roerdalen";20574;"14-04-2021";"27-04-2021";137;665.9;1;4.9;1;4.9
"Roermond";957;"Roermond";58260;"14-04-2021";"27-04-2021";469;805;5;8.6;2;3.4
"Roosendaal";1674;"Roosendaal";77251;"14-04-2021";"27-04-2021";496;642.1;2;2.6;2;2.6
"Rotterdam";599;"Rotterdam";651157;"14-04-2021";"27-04-2021";4397;675.3;34;5.2;17;2.6
"Rozendaal";277;"Rozendaal";1704;"14-04-2021";"27-04-2021";9;528.2;0;0;0;0
"Rucphen";840;"Rucphen";22878;"14-04-2021";"27-04-2021";125;546.4;1;4.4;0;0
"Schagen";441;"Schagen";46483;"14-04-2021";"27-04-2021";257;552.9;0;0;0;0
"Scherpenzeel";279;"Scherpenzeel";9880;"14-04-2021";"27-04-2021";59;597.2;0;0;0;0
"Schiedam";606;"Schiedam";78730;"14-04-2021";"27-04-2021";509;646.5;4;5.1;4;5.1
"Schiermonnikoog";88;"Schiermonnikoog";947;"14-04-2021";"27-04-2021";1;105.6;0;0;0;0
"Schouwen-Duiveland";1676;"Schouwen-Duiveland";33839;"14-04-2021";"27-04-2021";172;508.3;1;3;0;0
"Simpelveld";965;"Simpelveld";10555;"14-04-2021";"27-04-2021";58;549.5;0;0;0;0
"Sint Anthonis";1702;"Sint Anthonis";11664;"14-04-2021";"27-04-2021";80;685.9;1;8.6;0;0
