"Gemeente";"Gemnr";"Gemeente";"Bev_2020";"van_datum";"tot_datum";"Totaal_Absoluut";"Totaal_inc100000";"Zkh_Absoluut";"Zkh_inc100000";"Overleden_Absoluut";"Overleden_inc100000"
"Beverwijk";375;"Beverwijk";41626;"28-07-2021";"10-08-2021";84;201.8;0;0;0;0
"Bladel";1728;"Bladel";20390;"28-07-2021";"10-08-2021";26;127.5;1;4.9;1;4.9
"Blaricum";376;"Blaricum";11540;"28-07-2021";"10-08-2021";21;182;1;8.7;0;0
"Bloemendaal";377;"Bloemendaal";23571;"28-07-2021";"10-08-2021";42;178.2;0;0;0;0
"Bodegraven-Reeuwijk";1901;"Bodegraven-Reeuwijk";34872;"28-07-2021";"10-08-2021";62;177.8;1;2.9;0;0
"Boekel";755;"Boekel";10785;"28-07-2021";"10-08-2021";43;398.7;0;0;0;0
"Borger-Odoorn";1681;"Borger-Odoorn";25559;"28-07-2021";"10-08-2021";11;43;0;0;0;0
"Borne";147;"Borne";23312;"28-07-2021";"10-08-2021";39;167.3;0;0;0;0
"Borsele";654;"Borsele";22739;"28-07-2021";"10-08-2021";24;105.5;0;0;0;0
"Boxmeer";756;"Boxmeer";29365;"28-07-2021";"10-08-2021";56;190.7;0;0;0;0
"Boxtel";757;"Boxtel";32970;"28-07-2021";"10-08-2021";53;160.8;0;0;0;0
"Breda";758;"Breda";184069;"28-07-2021";"10-08-2021";377;204.8;3;1.6;0;0
"Brielle";501;"Brielle";17271;"28-07-2021";"10-08-2021";27;156.3;0;0;0;0
"Bronckhorst";1876;"Bronckhorst";36055;"28-07-2021";"10-08-2021";53;147;0;0;0;0
"Brummen";213;"Brummen";20726;"28-07-2021";"10-08-2021";40;193;0;0;0;0
"Brunssum";899;"Brunssum";27821;"28-07-2021";"10-08-2021";48;172.5;2;7.2;0;0
"Bunnik";312;"Bunnik";15191;"28-07-2021";"10-08-2021";16;105.3;0;0;0;0
"Bunschoten";313;"Bunschoten";21866;"28-07-2021";"10-08-2021";30;137.2;0;0;0;0
"Buren";214;"Buren";26749;"28-07-2021";"10-08-2021";43;160.8;0;0;0;0
"Capelle aan den IJssel";502;"Capelle aan den IJssel";67122;"28-07-2021";"10-08-2021";149;222;0;0;0;0
"Castricum";383;"Castricum";35986;"28-07-2021";"10-08-2021";71;197.3;1;2.8;0;0
"Coevorden";109;"Coevorden";35297;"28-07-2021";"10-08-2021";33;93.5;0;0;0;0
"Cranendonck";1706;"Cranendonck";21138;"28-07-2021";"10-08-2021";26;123;0;0;0;0
"Cuijk";1684;"Cuijk";25130;"28-07-2021";"10-08-2021";46;183;0;0;0;0
"Culemborg";216;"Culemborg";28955;"28-07-2021";"10-08-2021";58;200.3;1;3.5;0;0
"Dalfsen";148;"Dalfsen";28587;"28-07-2021";"10-08-2021";55;192.4;0;0;0;0
"Dantumadiel";1891;"Dantumadiel";18922;"28-07-2021";"10-08-2021";26;137.4;0;0;0;0
"De Bilt";310;"De Bilt";43137;"28-07-2021";"10-08-2021";78;180.8;1;2.3;0;0
"De Fryske Marren";1940;"De Fryske Marren";51564;"28-07-2021";"10-08-2021";93;180.4;0;0;0;0
"De Ronde Venen";736;"De Ronde Venen";44456;"28-07-2021";"10-08-2021";78;175.5;1;2.2;0;0
"De Wolden";1690;"De Wolden";24330;"28-07-2021";"10-08-2021";19;78.1;0;0;0;0
"Delft";503;"Delft";103595;"28-07-2021";"10-08-2021";195;188.2;1;1;0;0
"Den Helder";400;"Den Helder";56296;"28-07-2021";"10-08-2021";77;136.8;0;0;0;0
"Deurne";762;"Deurne";32471;"28-07-2021";"10-08-2021";77;237.1;0;0;0;0
"Deventer";150;"Deventer";100719;"28-07-2021";"10-08-2021";169;167.8;2;2;0;0
"Diemen";384;"Diemen";30780;"28-07-2021";"10-08-2021";91;295.6;1;3.2;0;0
"Dinkelland";1774;"Dinkelland";26461;"28-07-2021";"10-08-2021";57;215.4;0;0;0;0
"Doesburg";221;"Doesburg";11077;"28-07-2021";"10-08-2021";16;144.4;0;0;0;0
"Doetinchem";222;"Doetinchem";58001;"28-07-2021";"10-08-2021";100;172.4;0;0;1;1.7
"Dongen";766;"Dongen";26222;"28-07-2021";"10-08-2021";23;87.7;0;0;0;0
"Dordrecht";505;"Dordrecht";119284;"28-07-2021";"10-08-2021";208;174.4;1;0.8;0;0
"Drechterland";498;"Drechterland";19719;"28-07-2021";"10-08-2021";18;91.3;0;0;0;0
"Drimmelen";1719;"Drimmelen";27272;"28-07-2021";"10-08-2021";37;135.7;0;0;0;0
"Dronten";303;"Dronten";41555;"28-07-2021";"10-08-2021";46;110.7;0;0;0;0
"Druten";225;"Druten";18926;"28-07-2021";"10-08-2021";39;206.1;1;5.3;0;0
"Duiven";226;"Duiven";25126;"28-07-2021";"10-08-2021";49;195;0;0;0;0
"Echt-Susteren";1711;"Echt-Susteren";31610;"28-07-2021";"10-08-2021";66;208.8;0;0;0;0
"Edam-Volendam";385;"Edam-Volendam";36197;"28-07-2021";"10-08-2021";49;135.4;1;2.8;0;0
"Ede";228;"Ede";117165;"28-07-2021";"10-08-2021";210;179.2;2;1.7;2;1.7
"Eemnes";317;"Eemnes";9247;"28-07-2021";"10-08-2021";16;173;0;0;0;0
"Eemsdelta";1979;"Eemsdelta";45857;"28-07-2021";"10-08-2021";51;111.2;1;2.2;0;0
"Eersel";770;"Eersel";19313;"28-07-2021";"10-08-2021";26;134.6;0;0;0;0
"Eijsden-Margraten";1903;"Eijsden-Margraten";25768;"28-07-2021";"10-08-2021";57;221.2;1;3.9;0;0
"Eindhoven";772;"Eindhoven";234394;"28-07-2021";"10-08-2021";436;186;0;0;1;0.4
"Elburg";230;"Elburg";23161;"28-07-2021";"10-08-2021";31;133.8;0;0;0;0
"Emmen";114;"Emmen";107048;"28-07-2021";"10-08-2021";85;79.4;1;0.9;0;0
"Enkhuizen";388;"Enkhuizen";18591;"28-07-2021";"10-08-2021";25;134.5;0;0;0;0
"Enschede";153;"Enschede";159640;"28-07-2021";"10-08-2021";370;231.8;1;0.6;0;0
"Epe";232;"Epe";33178;"28-07-2021";"10-08-2021";56;168.8;0;0;0;0
"Ermelo";233;"Ermelo";27008;"28-07-2021";"10-08-2021";34;125.9;0;0;0;0
"Etten-Leur";777;"Etten-Leur";43878;"28-07-2021";"10-08-2021";69;157.3;1;2.3;0;0
"Geertruidenberg";779;"Geertruidenberg";21544;"28-07-2021";"10-08-2021";20;92.8;0;0;0;0
"Geldrop-Mierlo";1771;"Geldrop-Mierlo";39726;"28-07-2021";"10-08-2021";85;214;0;0;0;0
"Gemert-Bakel";1652;"Gemert-Bakel";30723;"28-07-2021";"10-08-2021";55;179;0;0;0;0
"Gennep";907;"Gennep";16921;"28-07-2021";"10-08-2021";33;195;0;0;1;5.9
"Gilze en Rijen";784;"Gilze en Rijen";26431;"28-07-2021";"10-08-2021";44;166.5;0;0;0;0
"Goeree-Overflakkee";1924;"Goeree-Overflakkee";50049;"28-07-2021";"10-08-2021";76;151.9;0;0;0;0
"Goes";664;"Goes";38082;"28-07-2021";"10-08-2021";44;115.5;0;0;0;0
"Goirle";785;"Goirle";23904;"28-07-2021";"10-08-2021";37;154.8;0;0;0;0
"Gooise Meren";1942;"Gooise Meren";58055;"28-07-2021";"10-08-2021";87;149.9;1;1.7;0;0
"Gorinchem";512;"Gorinchem";37022;"28-07-2021";"10-08-2021";70;189.1;0;0;1;2.7
"Gouda";513;"Gouda";73427;"28-07-2021";"10-08-2021";171;232.9;1;1.4;0;0
"Grave";786;"Grave";12436;"28-07-2021";"10-08-2021";21;168.9;0;0;0;0
"'s-Gravenhage";518;"'s-Gravenhage";545838;"28-07-2021";"10-08-2021";1293;236.9;22;4;3;0.5
"Groningen";14;"Groningen";232874;"28-07-2021";"10-08-2021";441;189.4;1;0.4;0;0
"Gulpen-Wittem";1729;"Gulpen-Wittem";14171;"28-07-2021";"10-08-2021";39;275.2;3;21.2;1;7.1
"Haaksbergen";158;"Haaksbergen";24311;"28-07-2021";"10-08-2021";20;82.3;0;0;0;0
"Haarlem";392;"Haarlem";162902;"28-07-2021";"10-08-2021";323;198.3;2;1.2;2;1.2
"Haarlemmermeer";394;"Haarlemmermeer";156002;"28-07-2021";"10-08-2021";417;267.3;2;1.3;0;0
"Halderberge";1655;"Halderberge";30284;"28-07-2021";"10-08-2021";37;122.2;0;0;0;0
"Hardenberg";160;"Hardenberg";60948;"28-07-2021";"10-08-2021";77;126.3;1;1.6;0;0
"Harderwijk";243;"Harderwijk";48414;"28-07-2021";"10-08-2021";81;167.3;0;0;0;0
"Hardinxveld-Giessendam";523;"Hardinxveld-Giessendam";18295;"28-07-2021";"10-08-2021";16;87.5;0;0;0;0
"Harlingen";72;"Harlingen";15722;"28-07-2021";"10-08-2021";19;120.8;0;0;2;12.7
"Hattem";244;"Hattem";12209;"28-07-2021";"10-08-2021";30;245.7;0;0;0;0
"Heemskerk";396;"Heemskerk";39182;"28-07-2021";"10-08-2021";46;117.4;0;0;0;0
"Heemstede";397;"Heemstede";27234;"28-07-2021";"10-08-2021";40;146.9;0;0;0;0
"Heerde";246;"Heerde";18589;"28-07-2021";"10-08-2021";20;107.6;0;0;0;0
"Heerenveen";74;"Heerenveen";50493;"28-07-2021";"10-08-2021";99;196.1;2;4;1;2
"Heerhugowaard";398;"Heerhugowaard";57587;"28-07-2021";"10-08-2021";90;156.3;1;1.7;0;0
"Heerlen";917;"Heerlen";87086;"28-07-2021";"10-08-2021";200;229.7;0;0;0;0
"Heeze-Leende";1658;"Heeze-Leende";16152;"28-07-2021";"10-08-2021";36;222.9;0;0;0;0
"Heiloo";399;"Heiloo";23968;"28-07-2021";"10-08-2021";42;175.2;1;4.2;0;0
"Hellendoorn";163;"Hellendoorn";35916;"28-07-2021";"10-08-2021";71;197.7;0;0;0;0
"Hellevoetsluis";530;"Hellevoetsluis";40142;"28-07-2021";"10-08-2021";96;239.2;1;2.5;0;0
"Helmond";794;"Helmond";92423;"28-07-2021";"10-08-2021";179;193.7;0;0;0;0
"Hendrik-Ido-Ambacht";531;"Hendrik-Ido-Ambacht";31202;"28-07-2021";"10-08-2021";67;214.7;0;0;0;0
"Hengelo (O.)";164;"Hengelo (O.)";81140;"28-07-2021";"10-08-2021";187;230.5;3;3.7;0;0
"'s-Hertogenbosch";796;"'s-Hertogenbosch";155111;"28-07-2021";"10-08-2021";371;239.2;0;0;0;0
"Het Hogeland";1966;"Het Hogeland";47801;"28-07-2021";"10-08-2021";118;246.9;1;2.1;0;0
"Heumen";252;"Heumen";16454;"28-07-2021";"10-08-2021";27;164.1;0;0;0;0
"Heusden";797;"Heusden";44692;"28-07-2021";"10-08-2021";70;156.6;0;0;0;0
"Hillegom";534;"Hillegom";22209;"28-07-2021";"10-08-2021";53;238.6;0;0;0;0
"Hilvarenbeek";798;"Hilvarenbeek";15518;"28-07-2021";"10-08-2021";23;148.2;0;0;0;0
"Hilversum";402;"Hilversum";90831;"28-07-2021";"10-08-2021";144;158.5;0;0;0;0
"Hoeksche Waard";1963;"Hoeksche Waard";87401;"28-07-2021";"10-08-2021";197;225.4;0;0;0;0
"Hof van Twente";1735;"Hof van Twente";35017;"28-07-2021";"10-08-2021";62;177.1;0;0;0;0
"Hollands Kroon";1911;"Hollands Kroon";48432;"28-07-2021";"10-08-2021";77;159;0;0;0;0
"Hoogeveen";118;"Hoogeveen";55699;"28-07-2021";"10-08-2021";83;149;0;0;0;0
"Hoorn";405;"Hoorn";73261;"28-07-2021";"10-08-2021";119;162.4;1;1.4;0;0
"Horst aan de Maas";1507;"Horst aan de Maas";42429;"28-07-2021";"10-08-2021";65;153.2;0;0;0;0
"Houten";321;"Houten";50146;"28-07-2021";"10-08-2021";73;145.6;0;0;0;0
"Huizen";406;"Huizen";41273;"28-07-2021";"10-08-2021";96;232.6;0;0;1;2.4
"Hulst";677;"Hulst";27556;"28-07-2021";"10-08-2021";21;76.2;0;0;0;0
"IJsselstein";353;"IJsselstein";34109;"28-07-2021";"10-08-2021";57;167.1;0;0;0;0
"Kaag en Braassem";1884;"Kaag en Braassem";27297;"28-07-2021";"10-08-2021";53;194.2;0;0;0;0
"Kampen";166;"Kampen";54319;"28-07-2021";"10-08-2021";82;151;1;1.8;0;0
"Kapelle";678;"Kapelle";12695;"28-07-2021";"10-08-2021";20;157.5;0;0;0;0
"Katwijk";537;"Katwijk";65753;"28-07-2021";"10-08-2021";148;225.1;0;0;1;1.5
"Kerkrade";928;"Kerkrade";45749;"28-07-2021";"10-08-2021";95;207.7;1;2.2;0;0
"Koggenland";1598;"Koggenland";22749;"28-07-2021";"10-08-2021";38;167;0;0;0;0
"Krimpen aan den IJssel";542;"Krimpen aan den IJssel";29526;"28-07-2021";"10-08-2021";42;142.2;0;0;0;0
"Krimpenerwaard";1931;"Krimpenerwaard";56319;"28-07-2021";"10-08-2021";85;150.9;0;0;0;0
"Laarbeek";1659;"Laarbeek";22523;"28-07-2021";"10-08-2021";26;115.4;0;0;0;0
"Landerd";1685;"Landerd";15730;"28-07-2021";"10-08-2021";38;241.6;0;0;0;0
"Landgraaf";882;"Landgraaf";37445;"28-07-2021";"10-08-2021";45;120.2;1;2.7;0;0
"Landsmeer";415;"Landsmeer";11491;"28-07-2021";"10-08-2021";16;139.2;0;0;0;0
"Langedijk";416;"Langedijk";28163;"28-07-2021";"10-08-2021";46;163.3;0;0;1;3.6
"Lansingerland";1621;"Lansingerland";62384;"28-07-2021";"10-08-2021";130;208.4;1;1.6;0;0
"Laren";417;"Laren";11280;"28-07-2021";"10-08-2021";33;292.6;0;0;0;0
"Leeuwarden";80;"Leeuwarden";124084;"28-07-2021";"10-08-2021";200;161.2;1;0.8;0;0
"Leiden";546;"Leiden";125099;"28-07-2021";"10-08-2021";289;231;2;1.6;3;2.4
"Leiderdorp";547;"Leiderdorp";27056;"28-07-2021";"10-08-2021";58;214.4;0;0;0;0
"Leidschendam-Voorburg";1916;"Leidschendam-Voorburg";76534;"28-07-2021";"10-08-2021";162;211.7;2;2.6;0;0
"Lelystad";995;"Lelystad";78598;"28-07-2021";"10-08-2021";200;254.5;4;5.1;1;1.3
"Leudal";1640;"Leudal";35879;"28-07-2021";"10-08-2021";51;142.1;1;2.8;0;0
"Leusden";327;"Leusden";30401;"28-07-2021";"10-08-2021";44;144.7;0;0;0;0
"Lingewaard";1705;"Lingewaard";46601;"28-07-2021";"10-08-2021";61;130.9;0;0;0;0
"Lisse";553;"Lisse";22955;"28-07-2021";"10-08-2021";42;183;0;0;0;0
"Lochem";262;"Lochem";33729;"28-07-2021";"10-08-2021";48;142.3;2;5.9;0;0
"Loon op Zand";809;"Loon op Zand";23408;"28-07-2021";"10-08-2021";46;196.5;0;0;0;0
"Lopik";331;"Lopik";14467;"28-07-2021";"10-08-2021";40;276.5;0;0;0;0
"Losser";168;"Losser";22683;"28-07-2021";"10-08-2021";46;202.8;0;0;1;4.4
"Maasdriel";263;"Maasdriel";25030;"28-07-2021";"10-08-2021";34;135.8;0;0;0;0
"Maasgouw";1641;"Maasgouw";23965;"28-07-2021";"10-08-2021";30;125.2;0;0;0;0
"Maassluis";556;"Maassluis";33213;"28-07-2021";"10-08-2021";85;255.9;0;0;0;0
"Maastricht";935;"Maastricht";121575;"28-07-2021";"10-08-2021";286;235.2;0;0;2;1.6
"Medemblik";420;"Medemblik";45101;"28-07-2021";"10-08-2021";93;206.2;0;0;0;0
"Meerssen";938;"Meerssen";18828;"28-07-2021";"10-08-2021";37;196.5;2;10.6;0;0
"Meierijstad";1948;"Meierijstad";81194;"28-07-2021";"10-08-2021";176;216.8;1;1.2;0;0
"Meppel";119;"Meppel";33920;"28-07-2021";"10-08-2021";39;115;0;0;0;0
"Middelburg";687;"Middelburg";48822;"28-07-2021";"10-08-2021";100;204.8;0;0;0;0
"Midden-Delfland";1842;"Midden-Delfland";19341;"28-07-2021";"10-08-2021";43;222.3;0;0;0;0
"Midden-Drenthe";1731;"Midden-Drenthe";33185;"28-07-2021";"10-08-2021";30;90.4;0;0;0;0
"Midden-Groningen";1952;"Midden-Groningen";60797;"28-07-2021";"10-08-2021";70;115.1;0;0;0;0
"Mill en Sint Hubert";815;"Mill en Sint Hubert";10939;"28-07-2021";"10-08-2021";19;173.7;0;0;0;0
"Moerdijk";1709;"Moerdijk";37129;"28-07-2021";"10-08-2021";47;126.6;2;5.4;2;5.4
"Molenlanden";1978;"Molenlanden";43909;"28-07-2021";"10-08-2021";61;138.9;0;0;0;0
"Montferland";1955;"Montferland";36011;"28-07-2021";"10-08-2021";60;166.6;0;0;1;2.8
"Montfoort";335;"Montfoort";13917;"28-07-2021";"10-08-2021";28;201.2;0;0;0;0
"Mook en Middelaar";944;"Mook en Middelaar";7847;"28-07-2021";"10-08-2021";5;63.7;0;0;0;0
"Neder-Betuwe";1740;"Neder-Betuwe";24339;"28-07-2021";"10-08-2021";27;110.9;1;4.1;0;0
"Nederweert";946;"Nederweert";17019;"28-07-2021";"10-08-2021";29;170.4;0;0;0;0
"Nieuwegein";356;"Nieuwegein";63462;"28-07-2021";"10-08-2021";120;189.1;0;0;0;0
"Nieuwkoop";569;"Nieuwkoop";28811;"28-07-2021";"10-08-2021";54;187.4;0;0;0;0
"Nijkerk";267;"Nijkerk";43171;"28-07-2021";"10-08-2021";62;143.6;1;2.3;0;0
"Nijmegen";268;"Nijmegen";177659;"28-07-2021";"10-08-2021";318;179;2;1.1;1;0.6
"Nissewaard";1930;"Nissewaard";85219;"28-07-2021";"10-08-2021";230;269.9;0;0;0;0
"Noardeast-Fryslân";1970;"Noardeast-Fryslân";45228;"28-07-2021";"10-08-2021";71;157;0;0;0;0
"Noord-Beveland";1695;"Noord-Beveland";7392;"28-07-2021";"10-08-2021";9;121.8;0;0;0;0
"Noordenveld";1699;"Noordenveld";31253;"28-07-2021";"10-08-2021";38;121.6;0;0;0;0
"Noordoostpolder";171;"Noordoostpolder";47291;"28-07-2021";"10-08-2021";55;116.3;3;6.3;0;0
"Noordwijk";575;"Noordwijk";43508;"28-07-2021";"10-08-2021";99;227.5;0;0;0;0
"Nuenen, Gerwen en Nederwetten";820;"Nuenen, Gerwen en Nederwetten";23383;"28-07-2021";"10-08-2021";31;132.6;0;0;0;0
"Nunspeet";302;"Nunspeet";27851;"28-07-2021";"10-08-2021";36;129.3;0;0;0;0
"Oegstgeest";579;"Oegstgeest";24840;"28-07-2021";"10-08-2021";34;136.9;0;0;0;0
"Oirschot";823;"Oirschot";18714;"28-07-2021";"10-08-2021";23;122.9;0;0;0;0
"Oisterwijk";824;"Oisterwijk";32130;"28-07-2021";"10-08-2021";65;202.3;0;0;0;0
"Oldambt";1895;"Oldambt";38209;"28-07-2021";"10-08-2021";28;73.3;1;2.6;0;0
"Oldebroek";269;"Oldebroek";23646;"28-07-2021";"10-08-2021";34;143.8;0;0;0;0
"Oldenzaal";173;"Oldenzaal";31836;"28-07-2021";"10-08-2021";78;245;0;0;0;0
"Olst-Wijhe";1773;"Olst-Wijhe";18252;"28-07-2021";"10-08-2021";22;120.5;0;0;0;0
"Ommen";175;"Ommen";18009;"28-07-2021";"10-08-2021";28;155.5;0;0;0;0
"Oost Gelre";1586;"Oost Gelre";29627;"28-07-2021";"10-08-2021";64;216;0;0;0;0
"Oosterhout";826;"Oosterhout";55982;"28-07-2021";"10-08-2021";146;260.8;1;1.8;0;0
"Ooststellingwerf";85;"Ooststellingwerf";25469;"28-07-2021";"10-08-2021";36;141.3;0;0;0;0
"Oostzaan";431;"Oostzaan";9735;"28-07-2021";"10-08-2021";16;164.4;0;0;0;0
"Opmeer";432;"Opmeer";11836;"28-07-2021";"10-08-2021";24;202.8;0;0;0;0
"Opsterland";86;"Opsterland";29733;"28-07-2021";"10-08-2021";51;171.5;0;0;0;0
"Oss";828;"Oss";91915;"28-07-2021";"10-08-2021";164;178.4;0;0;0;0
"Oude IJsselstreek";1509;"Oude IJsselstreek";39388;"28-07-2021";"10-08-2021";70;177.7;1;2.5;0;0
"Ouder-Amstel";437;"Ouder-Amstel";14026;"28-07-2021";"10-08-2021";41;292.3;2;14.3;0;0
"Oudewater";589;"Oudewater";10230;"28-07-2021";"10-08-2021";12;117.3;0;0;0;0
"Overbetuwe";1734;"Overbetuwe";47906;"28-07-2021";"10-08-2021";95;198.3;0;0;0;0
"Papendrecht";590;"Papendrecht";32136;"28-07-2021";"10-08-2021";60;186.7;0;0;0;0
"Peel en Maas";1894;"Peel en Maas";43425;"28-07-2021";"10-08-2021";91;209.6;0;0;0;0
"Pekela";765;"Pekela";12196;"28-07-2021";"10-08-2021";25;205;0;0;0;0
"Pijnacker-Nootdorp";1926;"Pijnacker-Nootdorp";55308;"28-07-2021";"10-08-2021";167;301.9;0;0;0;0
"Purmerend";439;"Purmerend";81249;"28-07-2021";"10-08-2021";200;246.2;2;2.5;0;0
"Putten";273;"Putten";24112;"28-07-2021";"10-08-2021";44;182.5;0;0;0;0
"Raalte";177;"Raalte";37712;"28-07-2021";"10-08-2021";115;304.9;0;0;0;0
"Reimerswaal";703;"Reimerswaal";22730;"28-07-2021";"10-08-2021";39;171.6;0;0;0;0
"Renkum";274;"Renkum";31419;"28-07-2021";"10-08-2021";57;181.4;0;0;1;3.2
"Renswoude";339;"Renswoude";5444;"28-07-2021";"10-08-2021";1;18.4;0;0;0;0
"Reusel-De Mierden";1667;"Reusel-De Mierden";13112;"28-07-2021";"10-08-2021";20;152.5;0;0;0;0
"Rheden";275;"Rheden";43761;"28-07-2021";"10-08-2021";51;116.5;1;2.3;1;2.3
"Rhenen";340;"Rhenen";20119;"28-07-2021";"10-08-2021";22;109.3;0;0;0;0
"Ridderkerk";597;"Ridderkerk";46189;"28-07-2021";"10-08-2021";115;249;0;0;0;0
"Rijssen-Holten";1742;"Rijssen-Holten";38177;"28-07-2021";"10-08-2021";50;131;0;0;0;0
"Rijswijk";603;"Rijswijk";54450;"28-07-2021";"10-08-2021";119;218.5;2;3.7;0;0
"Roerdalen";1669;"Roerdalen";20574;"28-07-2021";"10-08-2021";34;165.3;0;0;0;0
"Roermond";957;"Roermond";58260;"28-07-2021";"10-08-2021";162;278.1;0;0;0;0
"Roosendaal";1674;"Roosendaal";77251;"28-07-2021";"10-08-2021";93;120.4;1;1.3;0;0
"Rotterdam";599;"Rotterdam";651157;"28-07-2021";"10-08-2021";1816;278.9;13;2;1;0.2
"Rozendaal";277;"Rozendaal";1704;"28-07-2021";"10-08-2021";0;0;0;0;0;0
"Rucphen";840;"Rucphen";22878;"28-07-2021";"10-08-2021";24;104.9;0;0;0;0
"Schagen";441;"Schagen";46483;"28-07-2021";"10-08-2021";93;200.1;1;2.2;1;2.2
"Scherpenzeel";279;"Scherpenzeel";9880;"28-07-2021";"10-08-2021";10;101.2;0;0;0;0
"Schiedam";606;"Schiedam";78730;"28-07-2021";"10-08-2021";175;222.3;2;2.5;0;0
"Schiermonnikoog";88;"Schiermonnikoog";947;"28-07-2021";"10-08-2021";0;0;0;0;0;0
"Schouwen-Duiveland";1676;"Schouwen-Duiveland";33839;"28-07-2021";"10-08-2021";108;319.2;1;3;0;0
"Simpelveld";965;"Simpelveld";10555;"28-07-2021";"10-08-2021";22;208.4;1;9.5;0;0
"Sint Anthonis";1702;"Sint Anthonis";11664;"28-07-2021";"10-08-2021";13;111.5;1;8.6;0;0
"Sint-Michielsgestel";845;"Sint-Michielsgestel";29208;"28-07-2021";"10-08-2021";55;188.3;1;3.4;0;0
"Sittard-Geleen";1883;"Sittard-Geleen";92429;"28-07-2021";"10-08-2021";207;224;0;0;0;0
"Sliedrecht";610;"Sliedrecht";25220;"28-07-2021";"10-08-2021";45;178.4;0;0;0;0
"Sluis";1714;"Sluis";23210;"28-07-2021";"10-08-2021";13;56;0;0;0;0
