"Gemeente";"Gemnr";"Gemeente";"Bev_2020";"van_datum";"tot_datum";"Totaal_Absoluut";"Totaal_inc100000";"Zkh_Absoluut";"Zkh_inc100000";"Overleden_Absoluut";"Overleden_inc100000"
"Borger-Odoorn";1681;"Borger-Odoorn";25559;"28-04-2021";"11-05-2021";93;363.9;2;7.8;0;0
"Borne";147;"Borne";23312;"28-04-2021";"11-05-2021";127;544.8;1;4.3;1;4.3
"Borsele";654;"Borsele";22739;"28-04-2021";"11-05-2021";115;505.7;0;0;0;0
"Boxmeer";756;"Boxmeer";29365;"28-04-2021";"11-05-2021";157;534.7;0;0;1;3.4
"Boxtel";757;"Boxtel";32970;"28-04-2021";"11-05-2021";211;640;2;6.1;1;3
"Breda";758;"Breda";184069;"28-04-2021";"11-05-2021";997;541.6;2;1.1;1;0.5
"Brielle";501;"Brielle";17271;"28-04-2021";"11-05-2021";90;521.1;0;0;0;0
"Bronckhorst";1876;"Bronckhorst";36055;"28-04-2021";"11-05-2021";156;432.7;0;0;1;2.8
"Brummen";213;"Brummen";20726;"28-04-2021";"11-05-2021";91;439.1;0;0;0;0
"Brunssum";899;"Brunssum";27821;"28-04-2021";"11-05-2021";213;765.6;2;7.2;0;0
"Bunnik";312;"Bunnik";15191;"28-04-2021";"11-05-2021";59;388.4;0;0;0;0
"Bunschoten";313;"Bunschoten";21866;"28-04-2021";"11-05-2021";124;567.1;0;0;0;0
"Buren";214;"Buren";26749;"28-04-2021";"11-05-2021";171;639.3;0;0;0;0
"Capelle aan den IJssel";502;"Capelle aan den IJssel";67122;"28-04-2021";"11-05-2021";392;584;7;10.4;5;7.4
"Castricum";383;"Castricum";35986;"28-04-2021";"11-05-2021";154;427.9;0;0;1;2.8
"Coevorden";109;"Coevorden";35297;"28-04-2021";"11-05-2021";129;365.5;2;5.7;0;0
"Cranendonck";1706;"Cranendonck";21138;"28-04-2021";"11-05-2021";93;440;1;4.7;0;0
"Cuijk";1684;"Cuijk";25130;"28-04-2021";"11-05-2021";184;732.2;0;0;1;4
"Culemborg";216;"Culemborg";28955;"28-04-2021";"11-05-2021";125;431.7;0;0;0;0
"Dalfsen";148;"Dalfsen";28587;"28-04-2021";"11-05-2021";127;444.3;1;3.5;0;0
"Dantumadiel";1891;"Dantumadiel";18922;"28-04-2021";"11-05-2021";47;248.4;3;15.9;0;0
"De Bilt";310;"De Bilt";43137;"28-04-2021";"11-05-2021";152;352.4;0;0;0;0
"De Fryske Marren";1940;"De Fryske Marren";51564;"28-04-2021";"11-05-2021";176;341.3;1;1.9;0;0
"De Ronde Venen";736;"De Ronde Venen";44456;"28-04-2021";"11-05-2021";248;557.9;1;2.2;0;0
"De Wolden";1690;"De Wolden";24330;"28-04-2021";"11-05-2021";136;559;1;4.1;1;4.1
"Delft";503;"Delft";103595;"28-04-2021";"11-05-2021";619;597.5;3;2.9;0;0
"Den Helder";400;"Den Helder";56296;"28-04-2021";"11-05-2021";145;257.6;2;3.6;1;1.8
"Deurne";762;"Deurne";32471;"28-04-2021";"11-05-2021";356;1096.4;7;21.6;0;0
"Deventer";150;"Deventer";100719;"28-04-2021";"11-05-2021";547;543.1;5;5;2;2
"Diemen";384;"Diemen";30780;"28-04-2021";"11-05-2021";165;536.1;1;3.2;1;3.2
"Dinkelland";1774;"Dinkelland";26461;"28-04-2021";"11-05-2021";249;941;0;0;0;0
"Doesburg";221;"Doesburg";11077;"28-04-2021";"11-05-2021";43;388.2;0;0;0;0
"Doetinchem";222;"Doetinchem";58001;"28-04-2021";"11-05-2021";255;439.6;2;3.4;1;1.7
"Dongen";766;"Dongen";26222;"28-04-2021";"11-05-2021";151;575.9;1;3.8;0;0
"Dordrecht";505;"Dordrecht";119284;"28-04-2021";"11-05-2021";750;628.8;1;0.8;4;3.4
"Drechterland";498;"Drechterland";19719;"28-04-2021";"11-05-2021";77;390.5;0;0;0;0
"Drimmelen";1719;"Drimmelen";27272;"28-04-2021";"11-05-2021";128;469.3;3;11;1;3.7
"Dronten";303;"Dronten";41555;"28-04-2021";"11-05-2021";144;346.5;0;0;1;2.4
"Druten";225;"Druten";18926;"28-04-2021";"11-05-2021";93;491.4;0;0;0;0
"Duiven";226;"Duiven";25126;"28-04-2021";"11-05-2021";134;533.3;0;0;1;4
"Echt-Susteren";1711;"Echt-Susteren";31610;"28-04-2021";"11-05-2021";191;604.2;1;3.2;0;0
"Edam-Volendam";385;"Edam-Volendam";36197;"28-04-2021";"11-05-2021";284;784.6;2;5.5;2;5.5
"Ede";228;"Ede";117165;"28-04-2021";"11-05-2021";587;501;1;0.9;2;1.7
"Eemnes";317;"Eemnes";9247;"28-04-2021";"11-05-2021";29;313.6;0;0;0;0
"Eemsdelta";1979;"Eemsdelta";45857;"28-04-2021";"11-05-2021";124;270.4;0;0;0;0
"Eersel";770;"Eersel";19313;"28-04-2021";"11-05-2021";161;833.6;0;0;0;0
"Eijsden-Margraten";1903;"Eijsden-Margraten";25768;"28-04-2021";"11-05-2021";94;364.8;2;7.8;0;0
"Eindhoven";772;"Eindhoven";234394;"28-04-2021";"11-05-2021";1347;574.7;9;3.8;2;0.9
"Elburg";230;"Elburg";23161;"28-04-2021";"11-05-2021";76;328.1;1;4.3;0;0
"Emmen";114;"Emmen";107048;"28-04-2021";"11-05-2021";443;413.8;3;2.8;2;1.9
"Enkhuizen";388;"Enkhuizen";18591;"28-04-2021";"11-05-2021";47;252.8;0;0;0;0
"Enschede";153;"Enschede";159640;"28-04-2021";"11-05-2021";758;474.8;4;2.5;2;1.3
"Epe";232;"Epe";33178;"28-04-2021";"11-05-2021";121;364.7;1;3;0;0
"Ermelo";233;"Ermelo";27008;"28-04-2021";"11-05-2021";74;274;1;3.7;0;0
"Etten-Leur";777;"Etten-Leur";43878;"28-04-2021";"11-05-2021";234;533.3;0;0;0;0
"Geertruidenberg";779;"Geertruidenberg";21544;"28-04-2021";"11-05-2021";155;719.5;1;4.6;0;0
"Geldrop-Mierlo";1771;"Geldrop-Mierlo";39726;"28-04-2021";"11-05-2021";272;684.7;0;0;0;0
"Gemert-Bakel";1652;"Gemert-Bakel";30723;"28-04-2021";"11-05-2021";237;771.4;1;3.3;0;0
"Gennep";907;"Gennep";16921;"28-04-2021";"11-05-2021";82;484.6;0;0;0;0
"Gilze en Rijen";784;"Gilze en Rijen";26431;"28-04-2021";"11-05-2021";146;552.4;0;0;0;0
"Goeree-Overflakkee";1924;"Goeree-Overflakkee";50049;"28-04-2021";"11-05-2021";306;611.4;0;0;0;0
"Goes";664;"Goes";38082;"28-04-2021";"11-05-2021";155;407;3;7.9;0;0
"Goirle";785;"Goirle";23904;"28-04-2021";"11-05-2021";142;594;1;4.2;0;0
"Gooise Meren";1942;"Gooise Meren";58055;"28-04-2021";"11-05-2021";261;449.6;0;0;0;0
"Gorinchem";512;"Gorinchem";37022;"28-04-2021";"11-05-2021";267;721.2;1;2.7;1;2.7
"Gouda";513;"Gouda";73427;"28-04-2021";"11-05-2021";400;544.8;22;30;3;4.1
"Grave";786;"Grave";12436;"28-04-2021";"11-05-2021";87;699.6;0;0;0;0
"'s-Gravenhage";518;"'s-Gravenhage";545838;"28-04-2021";"11-05-2021";3130;573.4;41;7.5;4;0.7
"Groningen";14;"Groningen";232874;"28-04-2021";"11-05-2021";718;308.3;3;1.3;1;0.4
"Gulpen-Wittem";1729;"Gulpen-Wittem";14171;"28-04-2021";"11-05-2021";50;352.8;0;0;0;0
"Haaksbergen";158;"Haaksbergen";24311;"28-04-2021";"11-05-2021";123;505.9;0;0;0;0
"Haarlem";392;"Haarlem";162902;"28-04-2021";"11-05-2021";637;391;9;5.5;1;0.6
"Haarlemmermeer";394;"Haarlemmermeer";156002;"28-04-2021";"11-05-2021";724;464.1;2;1.3;1;0.6
"Halderberge";1655;"Halderberge";30284;"28-04-2021";"11-05-2021";228;752.9;0;0;0;0
"Hardenberg";160;"Hardenberg";60948;"28-04-2021";"11-05-2021";283;464.3;0;0;0;0
"Harderwijk";243;"Harderwijk";48414;"28-04-2021";"11-05-2021";214;442;0;0;1;2.1
"Hardinxveld-Giessendam";523;"Hardinxveld-Giessendam";18295;"28-04-2021";"11-05-2021";107;584.9;0;0;2;10.9
"Harlingen";72;"Harlingen";15722;"28-04-2021";"11-05-2021";34;216.3;0;0;0;0
"Hattem";244;"Hattem";12209;"28-04-2021";"11-05-2021";31;253.9;0;0;0;0
"Heemskerk";396;"Heemskerk";39182;"28-04-2021";"11-05-2021";169;431.3;1;2.6;0;0
"Heemstede";397;"Heemstede";27234;"28-04-2021";"11-05-2021";90;330.5;1;3.7;1;3.7
"Heerde";246;"Heerde";18589;"28-04-2021";"11-05-2021";71;381.9;0;0;0;0
"Heerenveen";74;"Heerenveen";50493;"28-04-2021";"11-05-2021";155;307;2;4;0;0
"Heerhugowaard";398;"Heerhugowaard";57587;"28-04-2021";"11-05-2021";286;496.6;1;1.7;1;1.7
"Heerlen";917;"Heerlen";87086;"28-04-2021";"11-05-2021";522;599.4;5;5.7;2;2.3
"Heeze-Leende";1658;"Heeze-Leende";16152;"28-04-2021";"11-05-2021";53;328.1;0;0;0;0
"Heiloo";399;"Heiloo";23968;"28-04-2021";"11-05-2021";112;467.3;1;4.2;0;0
"Hellendoorn";163;"Hellendoorn";35916;"28-04-2021";"11-05-2021";131;364.7;0;0;1;2.8
"Hellevoetsluis";530;"Hellevoetsluis";40142;"28-04-2021";"11-05-2021";197;490.8;0;0;0;0
"Helmond";794;"Helmond";92423;"28-04-2021";"11-05-2021";735;795.3;5;5.4;1;1.1
"Hendrik-Ido-Ambacht";531;"Hendrik-Ido-Ambacht";31202;"28-04-2021";"11-05-2021";192;615.3;0;0;0;0
"Hengelo (O.)";164;"Hengelo (O.)";81140;"28-04-2021";"11-05-2021";345;425.2;2;2.5;0;0
"'s-Hertogenbosch";796;"'s-Hertogenbosch";155111;"28-04-2021";"11-05-2021";1275;822;8;5.2;3;1.9
"Het Hogeland";1966;"Het Hogeland";47801;"28-04-2021";"11-05-2021";134;280.3;0;0;0;0
"Heumen";252;"Heumen";16454;"28-04-2021";"11-05-2021";91;553.1;1;6.1;0;0
"Heusden";797;"Heusden";44692;"28-04-2021";"11-05-2021";391;874.9;3;6.7;1;2.2
"Hillegom";534;"Hillegom";22209;"28-04-2021";"11-05-2021";73;328.7;1;4.5;0;0
"Hilvarenbeek";798;"Hilvarenbeek";15518;"28-04-2021";"11-05-2021";64;412.4;0;0;0;0
"Hilversum";402;"Hilversum";90831;"28-04-2021";"11-05-2021";320;352.3;2;2.2;3;3.3
"Hoeksche Waard";1963;"Hoeksche Waard";87401;"28-04-2021";"11-05-2021";420;480.5;0;0;2;2.3
"Hof van Twente";1735;"Hof van Twente";35017;"28-04-2021";"11-05-2021";229;654;1;2.9;0;0
"Hollands Kroon";1911;"Hollands Kroon";48432;"28-04-2021";"11-05-2021";186;384;2;4.1;0;0
"Hoogeveen";118;"Hoogeveen";55699;"28-04-2021";"11-05-2021";210;377;2;3.6;0;0
"Hoorn";405;"Hoorn";73261;"28-04-2021";"11-05-2021";249;339.9;0;0;0;0
"Horst aan de Maas";1507;"Horst aan de Maas";42429;"28-04-2021";"11-05-2021";304;716.5;1;2.4;3;7.1
"Houten";321;"Houten";50146;"28-04-2021";"11-05-2021";254;506.5;3;6;0;0
"Huizen";406;"Huizen";41273;"28-04-2021";"11-05-2021";153;370.7;2;4.8;0;0
"Hulst";677;"Hulst";27556;"28-04-2021";"11-05-2021";138;500.8;0;0;0;0
"IJsselstein";353;"IJsselstein";34109;"28-04-2021";"11-05-2021";240;703.6;3;8.8;0;0
"Kaag en Braassem";1884;"Kaag en Braassem";27297;"28-04-2021";"11-05-2021";113;414;0;0;0;0
"Kampen";166;"Kampen";54319;"28-04-2021";"11-05-2021";223;410.5;0;0;0;0
"Kapelle";678;"Kapelle";12695;"28-04-2021";"11-05-2021";97;764.1;1;7.9;0;0
"Katwijk";537;"Katwijk";65753;"28-04-2021";"11-05-2021";411;625.1;1;1.5;0;0
"Kerkrade";928;"Kerkrade";45749;"28-04-2021";"11-05-2021";318;695.1;7;15.3;0;0
"Koggenland";1598;"Koggenland";22749;"28-04-2021";"11-05-2021";66;290.1;0;0;0;0
"Krimpen aan den IJssel";542;"Krimpen aan den IJssel";29526;"28-04-2021";"11-05-2021";141;477.5;1;3.4;0;0
"Krimpenerwaard";1931;"Krimpenerwaard";56319;"28-04-2021";"11-05-2021";339;601.9;6;10.7;0;0
"Laarbeek";1659;"Laarbeek";22523;"28-04-2021";"11-05-2021";231;1025.6;3;13.3;0;0
"Landerd";1685;"Landerd";15730;"28-04-2021";"11-05-2021";104;661.2;0;0;0;0
"Landgraaf";882;"Landgraaf";37445;"28-04-2021";"11-05-2021";276;737.1;6;16;0;0
"Landsmeer";415;"Landsmeer";11491;"28-04-2021";"11-05-2021";52;452.5;0;0;0;0
"Langedijk";416;"Langedijk";28163;"28-04-2021";"11-05-2021";115;408.3;1;3.6;1;3.6
"Lansingerland";1621;"Lansingerland";62384;"28-04-2021";"11-05-2021";341;546.6;1;1.6;0;0
"Laren";417;"Laren";11280;"28-04-2021";"11-05-2021";33;292.6;0;0;0;0
"Leeuwarden";80;"Leeuwarden";124084;"28-04-2021";"11-05-2021";434;349.8;3;2.4;3;2.4
"Leiden";546;"Leiden";125099;"28-04-2021";"11-05-2021";603;482;1;0.8;0;0
"Leiderdorp";547;"Leiderdorp";27056;"28-04-2021";"11-05-2021";101;373.3;0;0;0;0
"Leidschendam-Voorburg";1916;"Leidschendam-Voorburg";76534;"28-04-2021";"11-05-2021";356;465.2;5;6.5;0;0
"Lelystad";995;"Lelystad";78598;"28-04-2021";"11-05-2021";301;383;4;5.1;1;1.3
"Leudal";1640;"Leudal";35879;"28-04-2021";"11-05-2021";175;487.8;0;0;0;0
"Leusden";327;"Leusden";30401;"28-04-2021";"11-05-2021";135;444.1;2;6.6;0;0
"Lingewaard";1705;"Lingewaard";46601;"28-04-2021";"11-05-2021";208;446.3;0;0;2;4.3
"Lisse";553;"Lisse";22955;"28-04-2021";"11-05-2021";108;470.5;0;0;0;0
"Lochem";262;"Lochem";33729;"28-04-2021";"11-05-2021";141;418;2;5.9;0;0
"Loon op Zand";809;"Loon op Zand";23408;"28-04-2021";"11-05-2021";192;820.2;3;12.8;1;4.3
"Lopik";331;"Lopik";14467;"28-04-2021";"11-05-2021";106;732.7;0;0;0;0
"Losser";168;"Losser";22683;"28-04-2021";"11-05-2021";139;612.8;1;4.4;0;0
"Maasdriel";263;"Maasdriel";25030;"28-04-2021";"11-05-2021";230;918.9;0;0;0;0
"Maasgouw";1641;"Maasgouw";23965;"28-04-2021";"11-05-2021";134;559.1;0;0;0;0
"Maassluis";556;"Maassluis";33213;"28-04-2021";"11-05-2021";200;602.2;3;9;1;3
"Maastricht";935;"Maastricht";121575;"28-04-2021";"11-05-2021";646;531.4;9;7.4;1;0.8
"Medemblik";420;"Medemblik";45101;"28-04-2021";"11-05-2021";129;286;0;0;0;0
"Meerssen";938;"Meerssen";18828;"28-04-2021";"11-05-2021";106;563;3;15.9;0;0
"Meierijstad";1948;"Meierijstad";81194;"28-04-2021";"11-05-2021";609;750.1;1;1.2;2;2.5
"Meppel";119;"Meppel";33920;"28-04-2021";"11-05-2021";118;347.9;2;5.9;1;2.9
"Middelburg";687;"Middelburg";48822;"28-04-2021";"11-05-2021";251;514.1;2;4.1;0;0
"Midden-Delfland";1842;"Midden-Delfland";19341;"28-04-2021";"11-05-2021";96;496.4;0;0;0;0
"Midden-Drenthe";1731;"Midden-Drenthe";33185;"28-04-2021";"11-05-2021";66;198.9;1;3;1;3
"Midden-Groningen";1952;"Midden-Groningen";60797;"28-04-2021";"11-05-2021";134;220.4;0;0;1;1.6
"Mill en Sint Hubert";815;"Mill en Sint Hubert";10939;"28-04-2021";"11-05-2021";52;475.4;0;0;0;0
"Moerdijk";1709;"Moerdijk";37129;"28-04-2021";"11-05-2021";196;527.9;1;2.7;0;0
"Molenlanden";1978;"Molenlanden";43909;"28-04-2021";"11-05-2021";393;895;0;0;1;2.3
"Montferland";1955;"Montferland";36011;"28-04-2021";"11-05-2021";214;594.3;0;0;0;0
"Montfoort";335;"Montfoort";13917;"28-04-2021";"11-05-2021";69;495.8;1;7.2;0;0
"Mook en Middelaar";944;"Mook en Middelaar";7847;"28-04-2021";"11-05-2021";30;382.3;0;0;0;0
"Neder-Betuwe";1740;"Neder-Betuwe";24339;"28-04-2021";"11-05-2021";200;821.7;0;0;0;0
"Nederweert";946;"Nederweert";17019;"28-04-2021";"11-05-2021";93;546.4;1;5.9;0;0
"Nieuwegein";356;"Nieuwegein";63462;"28-04-2021";"11-05-2021";280;441.2;3;4.7;0;0
"Nieuwkoop";569;"Nieuwkoop";28811;"28-04-2021";"11-05-2021";160;555.3;3;10.4;0;0
"Nijkerk";267;"Nijkerk";43171;"28-04-2021";"11-05-2021";152;352.1;0;0;0;0
"Nijmegen";268;"Nijmegen";177659;"28-04-2021";"11-05-2021";1075;605.1;5;2.8;3;1.7
"Nissewaard";1930;"Nissewaard";85219;"28-04-2021";"11-05-2021";394;462.3;5;5.9;1;1.2
"Noardeast-Fryslân";1970;"Noardeast-Fryslân";45228;"28-04-2021";"11-05-2021";112;247.6;1;2.2;0;0
"Noord-Beveland";1695;"Noord-Beveland";7392;"28-04-2021";"11-05-2021";49;662.9;0;0;0;0
"Noordenveld";1699;"Noordenveld";31253;"28-04-2021";"11-05-2021";58;185.6;1;3.2;0;0
"Noordoostpolder";171;"Noordoostpolder";47291;"28-04-2021";"11-05-2021";189;399.7;0;0;0;0
"Noordwijk";575;"Noordwijk";43508;"28-04-2021";"11-05-2021";161;370;0;0;0;0
"Nuenen, Gerwen en Nederwetten";820;"Nuenen, Gerwen en Nederwetten";23383;"28-04-2021";"11-05-2021";114;487.5;0;0;0;0
"Nunspeet";302;"Nunspeet";27851;"28-04-2021";"11-05-2021";164;588.8;0;0;1;3.6
"Oegstgeest";579;"Oegstgeest";24840;"28-04-2021";"11-05-2021";78;314;0;0;0;0
"Oirschot";823;"Oirschot";18714;"28-04-2021";"11-05-2021";142;758.8;1;5.3;0;0
"Oisterwijk";824;"Oisterwijk";32130;"28-04-2021";"11-05-2021";168;522.9;0;0;0;0
"Oldambt";1895;"Oldambt";38209;"28-04-2021";"11-05-2021";83;217.2;1;2.6;0;0
"Oldebroek";269;"Oldebroek";23646;"28-04-2021";"11-05-2021";91;384.8;0;0;0;0
"Oldenzaal";173;"Oldenzaal";31836;"28-04-2021";"11-05-2021";180;565.4;0;0;0;0
"Olst-Wijhe";1773;"Olst-Wijhe";18252;"28-04-2021";"11-05-2021";65;356.1;1;5.5;0;0
"Ommen";175;"Ommen";18009;"28-04-2021";"11-05-2021";47;261;0;0;0;0
"Oost Gelre";1586;"Oost Gelre";29627;"28-04-2021";"11-05-2021";167;563.7;2;6.8;2;6.8
"Oosterhout";826;"Oosterhout";55982;"28-04-2021";"11-05-2021";213;380.5;2;3.6;1;1.8
"Ooststellingwerf";85;"Ooststellingwerf";25469;"28-04-2021";"11-05-2021";67;263.1;0;0;0;0
"Oostzaan";431;"Oostzaan";9735;"28-04-2021";"11-05-2021";31;318.4;0;0;0;0
"Opmeer";432;"Opmeer";11836;"28-04-2021";"11-05-2021";41;346.4;1;8.4;1;8.4
"Opsterland";86;"Opsterland";29733;"28-04-2021";"11-05-2021";123;413.7;0;0;0;0
"Oss";828;"Oss";91915;"28-04-2021";"11-05-2021";741;806.2;0;0;0;0
"Oude IJsselstreek";1509;"Oude IJsselstreek";39388;"28-04-2021";"11-05-2021";222;563.6;4;10.2;1;2.5
"Ouder-Amstel";437;"Ouder-Amstel";14026;"28-04-2021";"11-05-2021";63;449.2;0;0;0;0
"Oudewater";589;"Oudewater";10230;"28-04-2021";"11-05-2021";58;567;0;0;0;0
"Overbetuwe";1734;"Overbetuwe";47906;"28-04-2021";"11-05-2021";351;732.7;2;4.2;1;2.1
"Papendrecht";590;"Papendrecht";32136;"28-04-2021";"11-05-2021";266;827.7;0;0;1;3.1
"Peel en Maas";1894;"Peel en Maas";43425;"28-04-2021";"11-05-2021";221;508.9;1;2.3;1;2.3
"Pekela";765;"Pekela";12196;"28-04-2021";"11-05-2021";61;500.2;1;8.2;1;8.2
"Pijnacker-Nootdorp";1926;"Pijnacker-Nootdorp";55308;"28-04-2021";"11-05-2021";317;573.2;0;0;1;1.8
"Purmerend";439;"Purmerend";81249;"28-04-2021";"11-05-2021";367;451.7;4;4.9;2;2.5
"Putten";273;"Putten";24112;"28-04-2021";"11-05-2021";137;568.2;0;0;0;0
"Raalte";177;"Raalte";37712;"28-04-2021";"11-05-2021";130;344.7;0;0;0;0
"Reimerswaal";703;"Reimerswaal";22730;"28-04-2021";"11-05-2021";281;1236.3;6;26.4;0;0
"Renkum";274;"Renkum";31419;"28-04-2021";"11-05-2021";113;359.7;2;6.4;0;0
"Renswoude";339;"Renswoude";5444;"28-04-2021";"11-05-2021";32;587.8;0;0;0;0
"Reusel-De Mierden";1667;"Reusel-De Mierden";13112;"28-04-2021";"11-05-2021";85;648.3;0;0;0;0
"Rheden";275;"Rheden";43761;"28-04-2021";"11-05-2021";149;340.5;0;0;1;2.3
"Rhenen";340;"Rhenen";20119;"28-04-2021";"11-05-2021";137;680.9;1;5;0;0
"Ridderkerk";597;"Ridderkerk";46189;"28-04-2021";"11-05-2021";287;621.4;2;4.3;3;6.5
"Rijssen-Holten";1742;"Rijssen-Holten";38177;"28-04-2021";"11-05-2021";312;817.2;2;5.2;0;0
"Rijswijk";603;"Rijswijk";54450;"28-04-2021";"11-05-2021";260;477.5;0;0;1;1.8
"Roerdalen";1669;"Roerdalen";20574;"28-04-2021";"11-05-2021";144;699.9;1;4.9;0;0
"Roermond";957;"Roermond";58260;"28-04-2021";"11-05-2021";410;703.7;1;1.7;2;3.4
"Roosendaal";1674;"Roosendaal";77251;"28-04-2021";"11-05-2021";361;467.3;1;1.3;0;0
"Rotterdam";599;"Rotterdam";651157;"28-04-2021";"11-05-2021";4242;651.5;53;8.1;15;2.3
"Rozendaal";277;"Rozendaal";1704;"28-04-2021";"11-05-2021";4;234.7;0;0;0;0
"Rucphen";840;"Rucphen";22878;"28-04-2021";"11-05-2021";103;450.2;1;4.4;0;0
"Schagen";441;"Schagen";46483;"28-04-2021";"11-05-2021";195;419.5;1;2.2;1;2.2
"Scherpenzeel";279;"Scherpenzeel";9880;"28-04-2021";"11-05-2021";47;475.7;0;0;0;0
"Schiedam";606;"Schiedam";78730;"28-04-2021";"11-05-2021";431;547.4;9;11.4;2;2.5
"Schiermonnikoog";88;"Schiermonnikoog";947;"28-04-2021";"11-05-2021";0;0;0;0;0;0
"Schouwen-Duiveland";1676;"Schouwen-Duiveland";33839;"28-04-2021";"11-05-2021";132;390.1;1;3;1;3
"Simpelveld";965;"Simpelveld";10555;"28-04-2021";"11-05-2021";69;653.7;0;0;2;18.9
"Sint Anthonis";1702;"Sint Anthonis";11664;"28-04-2021";"11-05-2021";66;565.8;0;0;0;0
