"Gemeente";"Gemnr";"Gemeente";"Bev";"van_datum";"tot_datum";"Totaal_Absoluut";"Totaal_inc100000";"Zkh_Absoluut";"Zkh_inc100000";"Overleden_Absoluut";"Overleden_inc100000"
"Druten";225;"Druten";18991;"29-12-2021";"11-01-2022";231;1216.4;1;5.3;0;0
"Duiven";226;"Duiven";25066;"29-12-2021";"11-01-2022";393;1567.9;1;4;0;0
"Echt-Susteren";1711;"Echt-Susteren";31751;"29-12-2021";"11-01-2022";300;944.9;3;9.4;1;3.1
"Edam-Volendam";385;"Edam-Volendam";36268;"29-12-2021";"11-01-2022";1433;3951.1;5;13.8;0;0
"Ede";228;"Ede";118530;"29-12-2021";"11-01-2022";1369;1155;5;4.2;0;0
"Eemnes";317;"Eemnes";9362;"29-12-2021";"11-01-2022";192;2050.8;0;0;0;0
"Eemsdelta";1979;"Eemsdelta";45587;"29-12-2021";"11-01-2022";338;741.4;4;8.8;0;0
"Eersel";770;"Eersel";19528;"29-12-2021";"11-01-2022";353;1807.7;0;0;0;0
"Eijsden-Margraten";1903;"Eijsden-Margraten";25900;"29-12-2021";"11-01-2022";340;1312.7;2;7.7;1;3.9
"Eindhoven";772;"Eindhoven";235691;"29-12-2021";"11-01-2022";4011;1701.8;10;4.2;2;0.8
"Elburg";230;"Elburg";23429;"29-12-2021";"11-01-2022";321;1370.1;1;4.3;0;0
"Emmen";114;"Emmen";107024;"29-12-2021";"11-01-2022";1611;1505.3;16;14.9;3;2.8
"Enkhuizen";388;"Enkhuizen";18637;"29-12-2021";"11-01-2022";251;1346.8;2;10.7;0;0
"Enschede";153;"Enschede";159732;"29-12-2021";"11-01-2022";2291;1434.3;18;11.3;1;0.6
"Epe";232;"Epe";33198;"29-12-2021";"11-01-2022";544;1638.7;2;6;0;0
"Ermelo";233;"Ermelo";27016;"29-12-2021";"11-01-2022";316;1169.7;3;11.1;1;3.7
"Etten-Leur";777;"Etten-Leur";43869;"29-12-2021";"11-01-2022";553;1260.6;5;11.4;0;0
"Geertruidenberg";779;"Geertruidenberg";21770;"29-12-2021";"11-01-2022";313;1437.8;0;0;0;0
"Geldrop-Mierlo";1771;"Geldrop-Mierlo";40066;"29-12-2021";"11-01-2022";523;1305.3;3;7.5;0;0
"Gemert-Bakel";1652;"Gemert-Bakel";30760;"29-12-2021";"11-01-2022";555;1804.3;2;6.5;0;0
"Gennep";907;"Gennep";17035;"29-12-2021";"11-01-2022";202;1185.8;1;5.9;0;0
"Gilze en Rijen";784;"Gilze en Rijen";26723;"29-12-2021";"11-01-2022";392;1466.9;3;11.2;0;0
"Goeree-Overflakkee";1924;"Goeree-Overflakkee";50589;"29-12-2021";"11-01-2022";585;1156.4;4;7.9;0;0
"Goes";664;"Goes";38594;"29-12-2021";"11-01-2022";622;1611.6;7;18.1;0;0
"Goirle";785;"Goirle";23952;"29-12-2021";"11-01-2022";414;1728.5;3;12.5;0;0
"Gooise Meren";1942;"Gooise Meren";58524;"29-12-2021";"11-01-2022";1168;1995.8;3;5.1;0;0
"Gorinchem";512;"Gorinchem";37410;"29-12-2021";"11-01-2022";475;1269.7;4;10.7;1;2.7
"Gouda";513;"Gouda";73681;"29-12-2021";"11-01-2022";1242;1685.6;7;9.5;0;0
"Grave";786;"Grave";12486;"29-12-2021";"11-01-2022";193;1545.7;0;0;0;0
"Groningen";14;"Groningen";233273;"29-12-2021";"11-01-2022";4589;1967.2;8;3.4;3;1.3
"Gulpen-Wittem";1729;"Gulpen-Wittem";14206;"29-12-2021";"11-01-2022";131;922.1;5;35.2;0;0
"Haaksbergen";158;"Haaksbergen";24229;"29-12-2021";"11-01-2022";537;2216.4;1;4.1;1;4.1
"Haarlem";392;"Haarlem";162543;"29-12-2021";"11-01-2022";3612;2222.2;11;6.8;2;1.2
"Haarlemmermeer";394;"Haarlemmermeer";157789;"29-12-2021";"11-01-2022";3541;2244.1;9;5.7;2;1.3
"Halderberge";1655;"Halderberge";30430;"29-12-2021";"11-01-2022";458;1505.1;1;3.3;0;0
"Hardenberg";160;"Hardenberg";61357;"29-12-2021";"11-01-2022";720;1173.5;1;1.6;1;1.6
"Harderwijk";243;"Harderwijk";48726;"29-12-2021";"11-01-2022";706;1448.9;3;6.2;0;0
"Hardinxveld-Giessendam";523;"Hardinxveld-Giessendam";18413;"29-12-2021";"11-01-2022";288;1564.1;3;16.3;1;5.4
"Harlingen";72;"Harlingen";15807;"29-12-2021";"11-01-2022";187;1183;1;6.3;0;0
"Hattem";244;"Hattem";12228;"29-12-2021";"11-01-2022";108;883.2;1;8.2;0;0
"Heemskerk";396;"Heemskerk";39191;"29-12-2021";"11-01-2022";607;1548.8;1;2.6;0;0
"Heemstede";397;"Heemstede";27545;"29-12-2021";"11-01-2022";621;2254.5;2;7.3;0;0
"Heerde";246;"Heerde";18776;"29-12-2021";"11-01-2022";205;1091.8;1;5.3;0;0
"Heerenveen";74;"Heerenveen";50650;"29-12-2021";"11-01-2022";564;1113.5;1;2;0;0
"Heerhugowaard";398;"Heerhugowaard";58387;"29-12-2021";"11-01-2022";836;1431.8;4;6.9;1;1.7
"Heerlen";917;"Heerlen";86936;"29-12-2021";"11-01-2022";883;1015.7;19;21.9;2;2.3
"Heeze-Leende";1658;"Heeze-Leende";16243;"29-12-2021";"11-01-2022";207;1274.4;2;12.3;0;0
"Heiloo";399;"Heiloo";24144;"29-12-2021";"11-01-2022";345;1428.9;0;0;0;0
"Hellendoorn";163;"Hellendoorn";35932;"29-12-2021";"11-01-2022";433;1205.1;3;8.3;0;0
"Hellevoetsluis";530;"Hellevoetsluis";40312;"29-12-2021";"11-01-2022";584;1448.7;2;5;0;0
"Helmond";794;"Helmond";92627;"29-12-2021";"11-01-2022";1229;1326.8;7;7.6;0;0
"Hendrik-Ido-Ambacht";531;"Hendrik-Ido-Ambacht";31258;"29-12-2021";"11-01-2022";451;1442.8;1;3.2;0;0
"Hengelo (O.)";164;"Hengelo (O.)";81049;"29-12-2021";"11-01-2022";1212;1495.4;5;6.2;1;1.2
"Het Hogeland";1966;"Het Hogeland";47834;"29-12-2021";"11-01-2022";544;1137.3;2;4.2;0;0
"Heumen";252;"Heumen";16569;"29-12-2021";"11-01-2022";301;1816.6;2;12.1;0;0
"Heusden";797;"Heusden";45005;"29-12-2021";"11-01-2022";711;1579.8;1;2.2;0;0
"Hillegom";534;"Hillegom";22197;"29-12-2021";"11-01-2022";382;1721;2;9;0;0
"Hilvarenbeek";798;"Hilvarenbeek";15698;"29-12-2021";"11-01-2022";414;2637.3;2;12.7;0;0
"Hilversum";402;"Hilversum";91235;"29-12-2021";"11-01-2022";1438;1576.1;8;8.8;1;1.1
"Hoeksche Waard";1963;"Hoeksche Waard";88047;"29-12-2021";"11-01-2022";1170;1328.8;9;10.2;1;1.1
"Hof van Twente";1735;"Hof van Twente";35040;"29-12-2021";"11-01-2022";730;2083.3;4;11.4;1;2.9
"Hollands Kroon";1911;"Hollands Kroon";48583;"29-12-2021";"11-01-2022";771;1587;3;6.2;0;0
"Hoogeveen";118;"Hoogeveen";55603;"29-12-2021";"11-01-2022";673;1210.4;7;12.6;1;1.8
"Hoorn";405;"Hoorn";73619;"29-12-2021";"11-01-2022";1135;1541.7;8;10.9;1;1.4
"Horst aan de Maas";1507;"Horst aan de Maas";42487;"29-12-2021";"11-01-2022";648;1525.2;7;16.5;0;0
"Houten";321;"Houten";50223;"29-12-2021";"11-01-2022";755;1503.3;2;4;0;0
"Huizen";406;"Huizen";41090;"29-12-2021";"11-01-2022";650;1581.9;3;7.3;2;4.9
"Hulst";677;"Hulst";27575;"29-12-2021";"11-01-2022";485;1758.8;2;7.3;0;0
"IJsselstein";353;"IJsselstein";33819;"29-12-2021";"11-01-2022";609;1800.8;2;5.9;0;0
"Kaag en Braassem";1884;"Kaag en Braassem";27541;"29-12-2021";"11-01-2022";462;1677.5;2;7.3;0;0
"Kampen";166;"Kampen";54474;"29-12-2021";"11-01-2022";650;1193.2;3;5.5;1;1.8
"Kapelle";678;"Kapelle";12882;"29-12-2021";"11-01-2022";160;1242;0;0;0;0
"Katwijk";537;"Katwijk";65995;"29-12-2021";"11-01-2022";1126;1706.2;5;7.6;0;0
"Kerkrade";928;"Kerkrade";45442;"29-12-2021";"11-01-2022";394;867;3;6.6;0;0
"Koggenland";1598;"Koggenland";22940;"29-12-2021";"11-01-2022";358;1560.6;1;4.4;0;0
"Krimpen aan den IJssel";542;"Krimpen aan den IJssel";29410;"29-12-2021";"11-01-2022";464;1577.7;4;13.6;0;0
"Krimpenerwaard";1931;"Krimpenerwaard";56622;"29-12-2021";"11-01-2022";895;1580.7;5;8.8;0;0
"Laarbeek";1659;"Laarbeek";22805;"29-12-2021";"11-01-2022";278;1219;2;8.8;0;0
"Landerd";1685;"Landerd";15817;"29-12-2021";"11-01-2022";322;2035.8;1;6.3;0;0
"Landgraaf";882;"Landgraaf";37262;"29-12-2021";"11-01-2022";377;1011.8;3;8.1;0;0
"Landsmeer";415;"Landsmeer";11565;"29-12-2021";"11-01-2022";329;2844.8;2;17.3;0;0
"Langedijk";416;"Langedijk";28335;"29-12-2021";"11-01-2022";450;1588.1;1;3.5;0;0
"Lansingerland";1621;"Lansingerland";63363;"29-12-2021";"11-01-2022";1233;1945.9;1;1.6;0;0
"Laren";417;"Laren";11398;"29-12-2021";"11-01-2022";257;2254.8;0;0;0;0
"Leeuwarden";80;"Leeuwarden";124481;"29-12-2021";"11-01-2022";1986;1595.4;11;8.8;2;1.6
"Leiden";546;"Leiden";124093;"29-12-2021";"11-01-2022";2890;2328.9;3;2.4;0;0
"Leiderdorp";547;"Leiderdorp";27377;"29-12-2021";"11-01-2022";433;1581.6;2;7.3;0;0
"Leidschendam-Voorburg";1916;"Leidschendam-Voorburg";76433;"29-12-2021";"11-01-2022";1247;1631.5;3;3.9;1;1.3
"Lelystad";995;"Lelystad";79811;"29-12-2021";"11-01-2022";1232;1543.6;16;20;3;3.8
"Leudal";1640;"Leudal";36045;"29-12-2021";"11-01-2022";319;885;2;5.5;0;0
"Leusden";327;"Leusden";30544;"29-12-2021";"11-01-2022";474;1551.9;2;6.5;0;0
"Lingewaard";1705;"Lingewaard";46822;"29-12-2021";"11-01-2022";771;1646.7;1;2.1;0;0
"Lisse";553;"Lisse";22982;"29-12-2021";"11-01-2022";346;1505.5;1;4.4;0;0
"Lochem";262;"Lochem";33948;"29-12-2021";"11-01-2022";367;1081.1;0;0;0;0
"Loon op Zand";809;"Loon op Zand";23504;"29-12-2021";"11-01-2022";445;1893.3;2;8.5;1;4.3
"Lopik";331;"Lopik";14456;"29-12-2021";"11-01-2022";295;2040.7;3;20.8;0;0
"Losser";168;"Losser";22888;"29-12-2021";"11-01-2022";440;1922.4;1;4.4;0;0
"Maasdriel";263;"Maasdriel";25452;"29-12-2021";"11-01-2022";436;1713;6;23.6;0;0
"Maasgouw";1641;"Maasgouw";23947;"29-12-2021";"11-01-2022";245;1023.1;6;25.1;0;0
"Maassluis";556;"Maassluis";33567;"29-12-2021";"11-01-2022";517;1540.2;1;3;0;0
"Maastricht";935;"Maastricht";120227;"29-12-2021";"11-01-2022";1854;1542.1;12;10;4;3.3
"Medemblik";420;"Medemblik";45165;"29-12-2021";"11-01-2022";588;1301.9;2;4.4;0;0
"Meerssen";938;"Meerssen";18661;"29-12-2021";"11-01-2022";287;1538;3;16.1;0;0
"Meierijstad";1948;"Meierijstad";81647;"29-12-2021";"11-01-2022";1626;1991.5;5;6.1;1;1.2
"Meppel";119;"Meppel";34386;"29-12-2021";"11-01-2022";436;1268;4;11.6;0;0
"Middelburg";687;"Middelburg";48964;"29-12-2021";"11-01-2022";676;1380.6;3;6.1;0;0
"Midden-Delfland";1842;"Midden-Delfland";19414;"29-12-2021";"11-01-2022";266;1370.1;0;0;0;0
"Midden-Drenthe";1731;"Midden-Drenthe";33381;"29-12-2021";"11-01-2022";393;1177.3;0;0;0;0
"Midden-Groningen";1952;"Midden-Groningen";60726;"29-12-2021";"11-01-2022";724;1192.2;8;13.2;4;6.6
"Mill en Sint Hubert";815;"Mill en Sint Hubert";11004;"29-12-2021";"11-01-2022";159;1444.9;0;0;0;0
"Moerdijk";1709;"Moerdijk";37185;"29-12-2021";"11-01-2022";522;1403.8;1;2.7;0;0
"Molenlanden";1978;"Molenlanden";44130;"29-12-2021";"11-01-2022";578;1309.8;2;4.5;0;0
"Montferland";1955;"Montferland";36031;"29-12-2021";"11-01-2022";559;1551.4;2;5.6;0;0
"Montfoort";335;"Montfoort";13896;"29-12-2021";"11-01-2022";247;1777.5;0;0;0;0
"Mook en Middelaar";944;"Mook en Middelaar";7909;"29-12-2021";"11-01-2022";73;923;0;0;0;0
"Neder-Betuwe";1740;"Neder-Betuwe";24648;"29-12-2021";"11-01-2022";258;1046.7;3;12.2;0;0
"Nederweert";946;"Nederweert";17171;"29-12-2021";"11-01-2022";168;978.4;0;0;0;0
"Nieuwegein";356;"Nieuwegein";63866;"29-12-2021";"11-01-2022";1020;1597.1;11;17.2;0;0
"Nieuwkoop";569;"Nieuwkoop";29151;"29-12-2021";"11-01-2022";505;1732.4;2;6.9;0;0
"Nijkerk";267;"Nijkerk";43600;"29-12-2021";"11-01-2022";708;1623.9;1;2.3;0;0
"Nijmegen";268;"Nijmegen";177359;"29-12-2021";"11-01-2022";3322;1873;13;7.3;0;0
"Nissewaard";1930;"Nissewaard";85440;"29-12-2021";"11-01-2022";1211;1417.4;14;16.4;0;0
"Noardeast-Fryslân";1970;"Noardeast-Fryslân";45481;"29-12-2021";"11-01-2022";678;1490.7;1;2.2;0;0
"Noord-Beveland";1695;"Noord-Beveland";7581;"29-12-2021";"11-01-2022";57;751.9;1;13.2;0;0
"Noordenveld";1699;"Noordenveld";31214;"29-12-2021";"11-01-2022";316;1012.4;3;9.6;1;3.2
"Noordoostpolder";171;"Noordoostpolder";47583;"29-12-2021";"11-01-2022";531;1115.9;2;4.2;0;0
"Noordwijk";575;"Noordwijk";44062;"29-12-2021";"11-01-2022";772;1752.1;0;0;1;2.3
"Nuenen, Gerwen en Nederwetten";820;"Nuenen, Gerwen en Nederwetten";23702;"29-12-2021";"11-01-2022";353;1489.3;1;4.2;0;0
"Nunspeet";302;"Nunspeet";28021;"29-12-2021";"11-01-2022";292;1042.1;3;10.7;1;3.6
"Oegstgeest";579;"Oegstgeest";25064;"29-12-2021";"11-01-2022";469;1871.2;0;0;0;0
"Oirschot";823;"Oirschot";18842;"29-12-2021";"11-01-2022";473;2510.3;1;5.3;0;0
"Oisterwijk";824;"Oisterwijk";32373;"29-12-2021";"11-01-2022";540;1668.1;1;3.1;0;0
"Oldambt";1895;"Oldambt";38277;"29-12-2021";"11-01-2022";661;1726.9;7;18.3;0;0
"Oldebroek";269;"Oldebroek";23760;"29-12-2021";"11-01-2022";328;1380.5;1;4.2;0;0
"Oldenzaal";173;"Oldenzaal";31701;"29-12-2021";"11-01-2022";488;1539.4;3;9.5;0;0
"Olst-Wijhe";1773;"Olst-Wijhe";18361;"29-12-2021";"11-01-2022";216;1176.4;1;5.4;0;0
"Ommen";175;"Ommen";18295;"29-12-2021";"11-01-2022";163;891;0;0;0;0
"Oost Gelre";1586;"Oost Gelre";29574;"29-12-2021";"11-01-2022";554;1873.3;1;3.4;2;6.8
"Oosterhout";826;"Oosterhout";56206;"29-12-2021";"11-01-2022";817;1453.6;5;8.9;1;1.8
"Ooststellingwerf";85;"Ooststellingwerf";25464;"29-12-2021";"11-01-2022";204;801.1;5;19.6;0;0
"Oostzaan";431;"Oostzaan";9689;"29-12-2021";"11-01-2022";244;2518.3;0;0;0;0
"Opmeer";432;"Opmeer";12009;"29-12-2021";"11-01-2022";135;1124.2;0;0;0;0
"Opsterland";86;"Opsterland";29812;"29-12-2021";"11-01-2022";293;982.8;1;3.4;0;0
"Oss";828;"Oss";92526;"29-12-2021";"11-01-2022";1376;1487.1;10;10.8;2;2.2
"Oude IJsselstreek";1509;"Oude IJsselstreek";39346;"29-12-2021";"11-01-2022";344;874.3;4;10.2;0;0
"Ouder-Amstel";437;"Ouder-Amstel";14125;"29-12-2021";"11-01-2022";364;2577;0;0;0;0
"Oudewater";589;"Oudewater";10138;"29-12-2021";"11-01-2022";271;2673.1;0;0;0;0
"Overbetuwe";1734;"Overbetuwe";48214;"29-12-2021";"11-01-2022";655;1358.5;2;4.1;0;0
"Papendrecht";590;"Papendrecht";32171;"29-12-2021";"11-01-2022";408;1268.2;5;15.5;0;0
"Peel en Maas";1894;"Peel en Maas";43660;"29-12-2021";"11-01-2022";449;1028.4;4;9.2;0;0
"Pekela";765;"Pekela";12176;"29-12-2021";"11-01-2022";191;1568.7;2;16.4;0;0
"Pijnacker-Nootdorp";1926;"Pijnacker-Nootdorp";55674;"29-12-2021";"11-01-2022";969;1740.5;4;7.2;1;1.8
"Purmerend";439;"Purmerend";81683;"29-12-2021";"11-01-2022";1733;2121.6;17;20.8;1;1.2
"Putten";273;"Putten";24365;"29-12-2021";"11-01-2022";446;1830.5;4;16.4;0;0
"Raalte";177;"Raalte";37911;"29-12-2021";"11-01-2022";573;1511.4;2;5.3;0;0
"Reimerswaal";703;"Reimerswaal";22896;"29-12-2021";"11-01-2022";431;1882.4;6;26.2;0;0
"Renkum";274;"Renkum";31417;"29-12-2021";"11-01-2022";361;1149.1;1;3.2;0;0
"Renswoude";339;"Renswoude";5556;"29-12-2021";"11-01-2022";99;1781.9;0;0;0;0
"Reusel-De Mierden";1667;"Reusel-De Mierden";13127;"29-12-2021";"11-01-2022";199;1516;1;7.6;1;7.6
"Rheden";275;"Rheden";43525;"29-12-2021";"11-01-2022";586;1346.4;2;4.6;0;0
"Rhenen";340;"Rhenen";20203;"29-12-2021";"11-01-2022";214;1059.2;5;24.7;0;0
"Ridderkerk";597;"Ridderkerk";46671;"29-12-2021";"11-01-2022";710;1521.3;6;12.9;0;0
"Rijssen-Holten";1742;"Rijssen-Holten";38204;"29-12-2021";"11-01-2022";507;1327.1;4;10.5;0;0
"Rijswijk";603;"Rijswijk";55220;"29-12-2021";"11-01-2022";783;1418;1;1.8;0;0
"Roerdalen";1669;"Roerdalen";20580;"29-12-2021";"11-01-2022";166;806.6;1;4.9;0;0
"Roermond";957;"Roermond";58763;"29-12-2021";"11-01-2022";619;1053.4;7;11.9;0;0
"Roosendaal";1674;"Roosendaal";77200;"29-12-2021";"11-01-2022";1072;1388.6;7;9.1;3;3.9
"Rotterdam";599;"Rotterdam";651631;"29-12-2021";"11-01-2022";15506;2379.6;96;14.7;0;0
"Rozendaal";277;"Rozendaal";1726;"29-12-2021";"11-01-2022";37;2143.7;0;0;0;0
"Rucphen";840;"Rucphen";23080;"29-12-2021";"11-01-2022";277;1200.2;2;8.7;0;0
