"Gemeente";"Gemnr";"Gemeente";"Bev";"van_datum";"tot_datum";"Totaal_Absoluut";"Totaal_inc100000";"Zkh_Absoluut";"Zkh_inc100000";"Overleden_Absoluut";"Overleden_inc100000"
"Brummen";213;"Brummen";20884;"16-02-2022";"01-03-2022";694;3323.1;2;9.6;0;0
"Brunssum";899;"Brunssum";27670;"16-02-2022";"01-03-2022";675;2439.5;0;0;0;0
"Bunnik";312;"Bunnik";15341;"16-02-2022";"01-03-2022";486;3168;2;13;0;0
"Bunschoten";313;"Bunschoten";22019;"16-02-2022";"01-03-2022";530;2407;4;18.2;0;0
"Buren";214;"Buren";27009;"16-02-2022";"01-03-2022";740;2739.8;6;22.2;0;0
"Capelle aan den IJssel";502;"Capelle aan den IJssel";67319;"16-02-2022";"01-03-2022";1127;1674.1;9;13.4;0;0
"Castricum";383;"Castricum";36086;"16-02-2022";"01-03-2022";929;2574.4;5;13.9;0;0
"Coevorden";109;"Coevorden";35317;"16-02-2022";"01-03-2022";1139;3225.1;1;2.8;0;0
"Cranendonck";1706;"Cranendonck";21001;"16-02-2022";"01-03-2022";472;2247.5;4;19;0;0
"Culemborg";216;"Culemborg";29121;"16-02-2022";"01-03-2022";946;3248.5;5;17.2;2;6.9
"Dalfsen";148;"Dalfsen";28901;"16-02-2022";"01-03-2022";1083;3747.3;2;6.9;0;0
"Dantumadiel";1891;"Dantumadiel";18943;"16-02-2022";"01-03-2022";731;3858.9;3;15.8;0;0
"De Bilt";310;"De Bilt";43384;"16-02-2022";"01-03-2022";1248;2876.6;6;13.8;2;4.6
"De Fryske Marren";1940;"De Fryske Marren";51778;"16-02-2022";"01-03-2022";2063;3984.3;6;11.6;0;0
"De Ronde Venen";736;"De Ronde Venen";44720;"16-02-2022";"01-03-2022";1097;2453;0;0;0;0
"De Wolden";1690;"De Wolden";24374;"16-02-2022";"01-03-2022";863;3540.7;2;8.2;0;0
"Delft";503;"Delft";103581;"16-02-2022";"01-03-2022";2804;2707.1;11;10.6;0;0
"Den Helder";400;"Den Helder";56582;"16-02-2022";"01-03-2022";1621;2864.9;6;10.6;1;1.8
"Deurne";762;"Deurne";32437;"16-02-2022";"01-03-2022";1004;3095.2;3;9.2;0;0
"Deventer";150;"Deventer";101236;"16-02-2022";"01-03-2022";3573;3529.4;12;11.9;1;1
"Diemen";384;"Diemen";31334;"16-02-2022";"01-03-2022";657;2096.8;1;3.2;1;3.2
"Dijk en Waard";1980;"Dijk en Waard";86722;"16-02-2022";"01-03-2022";2645;3050;9;10.4;0;0
"Dinkelland";1774;"Dinkelland";26606;"16-02-2022";"01-03-2022";755;2837.7;2;7.5;0;0
"Doesburg";221;"Doesburg";11064;"16-02-2022";"01-03-2022";336;3036.9;2;18.1;1;9
"Doetinchem";222;"Doetinchem";58270;"16-02-2022";"01-03-2022";2053;3523.3;7;12;2;3.4
"Dongen";766;"Dongen";26368;"16-02-2022";"01-03-2022";523;1983.5;3;11.4;0;0
"Dordrecht";505;"Dordrecht";119115;"16-02-2022";"01-03-2022";2542;2134.1;17;14.3;1;0.8
"Drechterland";498;"Drechterland";19838;"16-02-2022";"01-03-2022";543;2737.2;2;10.1;0;0
"Drimmelen";1719;"Drimmelen";27325;"16-02-2022";"01-03-2022";548;2005.5;0;0;0;0
"Dronten";303;"Dronten";42011;"16-02-2022";"01-03-2022";1355;3225.3;2;4.8;0;0
"Druten";225;"Druten";18991;"16-02-2022";"01-03-2022";570;3001.4;6;31.6;0;0
"Duiven";226;"Duiven";25066;"16-02-2022";"01-03-2022";876;3494.8;2;8;0;0
"Echt-Susteren";1711;"Echt-Susteren";31751;"16-02-2022";"01-03-2022";663;2088.1;0;0;0;0
"Edam-Volendam";385;"Edam-Volendam";36268;"16-02-2022";"01-03-2022";690;1902.5;7;19.3;1;2.8
"Ede";228;"Ede";118530;"16-02-2022";"01-03-2022";3495;2948.6;12;10.1;1;0.8
"Eemnes";317;"Eemnes";9362;"16-02-2022";"01-03-2022";284;3033.5;1;10.7;0;0
"Eemsdelta";1979;"Eemsdelta";45587;"16-02-2022";"01-03-2022";1486;3259.7;5;11;0;0
"Eersel";770;"Eersel";19528;"16-02-2022";"01-03-2022";545;2790.9;4;20.5;0;0
"Eijsden-Margraten";1903;"Eijsden-Margraten";25900;"16-02-2022";"01-03-2022";704;2718.1;3;11.6;0;0
"Eindhoven";772;"Eindhoven";235691;"16-02-2022";"01-03-2022";6415;2721.8;35;14.8;1;0.4
"Elburg";230;"Elburg";23429;"16-02-2022";"01-03-2022";674;2876.8;4;17.1;0;0
"Emmen";114;"Emmen";107024;"16-02-2022";"01-03-2022";3538;3305.8;13;12.1;0;0
"Enkhuizen";388;"Enkhuizen";18637;"16-02-2022";"01-03-2022";521;2795.5;5;26.8;0;0
"Enschede";153;"Enschede";159732;"16-02-2022";"01-03-2022";5060;3167.8;25;15.7;0;0
"Epe";232;"Epe";33198;"16-02-2022";"01-03-2022";1065;3208;4;12;0;0
"Ermelo";233;"Ermelo";27016;"16-02-2022";"01-03-2022";1019;3771.8;3;11.1;1;3.7
"Etten-Leur";777;"Etten-Leur";43869;"16-02-2022";"01-03-2022";789;1798.5;4;9.1;0;0
"Geertruidenberg";779;"Geertruidenberg";21770;"16-02-2022";"01-03-2022";440;2021.1;1;4.6;0;0
"Geldrop-Mierlo";1771;"Geldrop-Mierlo";40066;"16-02-2022";"01-03-2022";1133;2827.8;8;20;0;0
"Gemert-Bakel";1652;"Gemert-Bakel";30760;"16-02-2022";"01-03-2022";967;3143.7;3;9.8;0;0
"Gennep";907;"Gennep";17035;"16-02-2022";"01-03-2022";643;3774.6;2;11.7;0;0
"Gilze en Rijen";784;"Gilze en Rijen";26723;"16-02-2022";"01-03-2022";540;2020.7;1;3.7;0;0
"Goeree-Overflakkee";1924;"Goeree-Overflakkee";50589;"16-02-2022";"01-03-2022";1288;2546;5;9.9;0;0
"Goes";664;"Goes";38594;"16-02-2022";"01-03-2022";1168;3026.4;3;7.8;0;0
"Goirle";785;"Goirle";23952;"16-02-2022";"01-03-2022";528;2204.4;4;16.7;0;0
"Gooise Meren";1942;"Gooise Meren";58524;"16-02-2022";"01-03-2022";1517;2592.1;10;17.1;0;0
"Gorinchem";512;"Gorinchem";37410;"16-02-2022";"01-03-2022";1025;2739.9;3;8;0;0
"Gouda";513;"Gouda";73681;"16-02-2022";"01-03-2022";1782;2418.5;13;17.6;0;0
"Groningen";14;"Groningen";233273;"16-02-2022";"01-03-2022";10413;4463.9;36;15.4;1;0.4
"Gulpen-Wittem";1729;"Gulpen-Wittem";14206;"16-02-2022";"01-03-2022";290;2041.4;5;35.2;0;0
"Haaksbergen";158;"Haaksbergen";24229;"16-02-2022";"01-03-2022";802;3310.1;3;12.4;0;0
"Haarlem";392;"Haarlem";162543;"16-02-2022";"01-03-2022";4423;2721.1;15;9.2;2;1.2
"Haarlemmermeer";394;"Haarlemmermeer";157789;"16-02-2022";"01-03-2022";3997;2533.1;6;3.8;1;0.6
"Halderberge";1655;"Halderberge";30430;"16-02-2022";"01-03-2022";536;1761.4;3;9.9;0;0
"Hardenberg";160;"Hardenberg";61357;"16-02-2022";"01-03-2022";2464;4015.8;1;1.6;0;0
"Harderwijk";243;"Harderwijk";48726;"16-02-2022";"01-03-2022";1805;3704.4;5;10.3;0;0
"Hardinxveld-Giessendam";523;"Hardinxveld-Giessendam";18413;"16-02-2022";"01-03-2022";432;2346.2;0;0;0;0
"Harlingen";72;"Harlingen";15807;"16-02-2022";"01-03-2022";560;3542.7;3;19;1;6.3
"Hattem";244;"Hattem";12228;"16-02-2022";"01-03-2022";367;3001.3;0;0;1;8.2
"Heemskerk";396;"Heemskerk";39191;"16-02-2022";"01-03-2022";1132;2888.4;0;0;0;0
"Heemstede";397;"Heemstede";27545;"16-02-2022";"01-03-2022";868;3151.2;4;14.5;0;0
"Heerde";246;"Heerde";18776;"16-02-2022";"01-03-2022";748;3983.8;0;0;3;16
"Heerenveen";74;"Heerenveen";50650;"16-02-2022";"01-03-2022";2105;4156;9;17.8;0;0
"Heerlen";917;"Heerlen";86936;"16-02-2022";"01-03-2022";1982;2279.8;15;17.3;0;0
"Heeze-Leende";1658;"Heeze-Leende";16243;"16-02-2022";"01-03-2022";418;2573.4;2;12.3;0;0
"Heiloo";399;"Heiloo";24144;"16-02-2022";"01-03-2022";665;2754.3;4;16.6;0;0
"Hellendoorn";163;"Hellendoorn";35932;"16-02-2022";"01-03-2022";1381;3843.4;2;5.6;0;0
"Hellevoetsluis";530;"Hellevoetsluis";40312;"16-02-2022";"01-03-2022";847;2101.1;4;9.9;0;0
"Helmond";794;"Helmond";92627;"16-02-2022";"01-03-2022";2460;2655.8;13;14;0;0
"Hendrik-Ido-Ambacht";531;"Hendrik-Ido-Ambacht";31258;"16-02-2022";"01-03-2022";792;2533.8;3;9.6;0;0
"Hengelo";164;"Hengelo";81049;"16-02-2022";"01-03-2022";2540;3133.9;12;14.8;0;0
"Het Hogeland";1966;"Het Hogeland";47834;"16-02-2022";"01-03-2022";1831;3827.8;10;20.9;0;0
"Heumen";252;"Heumen";16569;"16-02-2022";"01-03-2022";598;3609.1;4;24.1;1;6
"Heusden";797;"Heusden";45005;"16-02-2022";"01-03-2022";1074;2386.4;3;6.7;0;0
"Hillegom";534;"Hillegom";22197;"16-02-2022";"01-03-2022";669;3013.9;1;4.5;0;0
"Hilvarenbeek";798;"Hilvarenbeek";15698;"16-02-2022";"01-03-2022";360;2293.3;0;0;0;0
"Hilversum";402;"Hilversum";91235;"16-02-2022";"01-03-2022";2239;2454.1;7;7.7;0;0
"Hoeksche Waard";1963;"Hoeksche Waard";88047;"16-02-2022";"01-03-2022";1944;2207.9;9;10.2;0;0
"Hof van Twente";1735;"Hof van Twente";35040;"16-02-2022";"01-03-2022";1143;3262;5;14.3;0;0
"Hollands Kroon";1911;"Hollands Kroon";48583;"16-02-2022";"01-03-2022";1401;2883.7;6;12.3;0;0
"Hoogeveen";118;"Hoogeveen";55603;"16-02-2022";"01-03-2022";2295;4127.5;7;12.6;0;0
"Hoorn";405;"Hoorn";73619;"16-02-2022";"01-03-2022";1757;2386.6;8;10.9;0;0
"Horst aan de Maas";1507;"Horst aan de Maas";42487;"16-02-2022";"01-03-2022";1122;2640.8;4;9.4;0;0
"Houten";321;"Houten";50223;"16-02-2022";"01-03-2022";1623;3231.6;5;10;0;0
"Huizen";406;"Huizen";41090;"16-02-2022";"01-03-2022";1046;2545.6;3;7.3;1;2.4
"Hulst";677;"Hulst";27575;"16-02-2022";"01-03-2022";352;1276.5;2;7.3;0;0
"IJsselstein";353;"IJsselstein";33819;"16-02-2022";"01-03-2022";1089;3220.1;5;14.8;0;0
"Kaag en Braassem";1884;"Kaag en Braassem";27541;"16-02-2022";"01-03-2022";754;2737.7;1;3.6;0;0
"Kampen";166;"Kampen";54474;"16-02-2022";"01-03-2022";1924;3532;6;11;0;0
"Kapelle";678;"Kapelle";12882;"16-02-2022";"01-03-2022";453;3516.5;0;0;0;0
"Katwijk";537;"Katwijk";65995;"16-02-2022";"01-03-2022";1662;2518.4;4;6.1;0;0
"Kerkrade";928;"Kerkrade";45442;"16-02-2022";"01-03-2022";988;2174.2;5;11;0;0
"Koggenland";1598;"Koggenland";22940;"16-02-2022";"01-03-2022";587;2558.8;2;8.7;0;0
"Krimpen aan den IJssel";542;"Krimpen aan den IJssel";29410;"16-02-2022";"01-03-2022";479;1628.7;4;13.6;0;0
"Krimpenerwaard";1931;"Krimpenerwaard";56622;"16-02-2022";"01-03-2022";1357;2396.6;5;8.8;1;1.8
"Laarbeek";1659;"Laarbeek";22805;"16-02-2022";"01-03-2022";664;2911.6;1;4.4;0;0
"Land van Cuijk";1982;"Land van Cuijk";90194;"16-02-2022";"01-03-2022";2839;3147.7;7;7.8;0;0
"Landgraaf";882;"Landgraaf";37262;"16-02-2022";"01-03-2022";824;2211.4;5;13.4;0;0
"Landsmeer";415;"Landsmeer";11565;"16-02-2022";"01-03-2022";275;2377.9;0;0;0;0
"Lansingerland";1621;"Lansingerland";63363;"16-02-2022";"01-03-2022";1687;2662.4;4;6.3;0;0
"Laren";417;"Laren";11398;"16-02-2022";"01-03-2022";267;2342.5;2;17.5;0;0
"Leeuwarden";80;"Leeuwarden";124481;"16-02-2022";"01-03-2022";5660;4546.9;28;22.5;1;0.8
"Leiden";546;"Leiden";124093;"16-02-2022";"01-03-2022";4014;3234.7;8;6.4;0;0
"Leiderdorp";547;"Leiderdorp";27377;"16-02-2022";"01-03-2022";803;2933.1;1;3.7;0;0
"Leidschendam-Voorburg";1916;"Leidschendam-Voorburg";76433;"16-02-2022";"01-03-2022";1676;2192.8;3;3.9;0;0
"Lelystad";995;"Lelystad";79811;"16-02-2022";"01-03-2022";1746;2187.7;10;12.5;1;1.3
"Leudal";1640;"Leudal";36045;"16-02-2022";"01-03-2022";817;2266.6;4;11.1;0;0
"Leusden";327;"Leusden";30544;"16-02-2022";"01-03-2022";1156;3784.7;3;9.8;0;0
"Lingewaard";1705;"Lingewaard";46822;"16-02-2022";"01-03-2022";1979;4226.6;6;12.8;0;0
"Lisse";553;"Lisse";22982;"16-02-2022";"01-03-2022";699;3041.5;0;0;0;0
"Lochem";262;"Lochem";33948;"16-02-2022";"01-03-2022";1087;3202;3;8.8;0;0
"Loon op Zand";809;"Loon op Zand";23504;"16-02-2022";"01-03-2022";527;2242.2;2;8.5;0;0
"Lopik";331;"Lopik";14456;"16-02-2022";"01-03-2022";372;2573.3;5;34.6;0;0
"Losser";168;"Losser";22888;"16-02-2022";"01-03-2022";644;2813.7;3;13.1;1;4.4
"Maasdriel";263;"Maasdriel";25452;"16-02-2022";"01-03-2022";562;2208.1;1;3.9;0;0
"Maasgouw";1641;"Maasgouw";23947;"16-02-2022";"01-03-2022";495;2067.1;1;4.2;1;4.2
"Maashorst";1991;"Maashorst";58108;"16-02-2022";"01-03-2022";1692;2911.8;7;12;0;0
"Maassluis";556;"Maassluis";33567;"16-02-2022";"01-03-2022";671;1999;7;20.9;0;0
"Maastricht";935;"Maastricht";120227;"16-02-2022";"01-03-2022";2952;2455.4;12;10;1;0.8
"Medemblik";420;"Medemblik";45165;"16-02-2022";"01-03-2022";1014;2245.1;2;4.4;0;0
"Meerssen";938;"Meerssen";18661;"16-02-2022";"01-03-2022";394;2111.4;2;10.7;0;0
"Meierijstad";1948;"Meierijstad";81647;"16-02-2022";"01-03-2022";2159;2644.3;10;12.2;0;0
"Meppel";119;"Meppel";34386;"16-02-2022";"01-03-2022";1109;3225.1;5;14.5;0;0
"Middelburg";687;"Middelburg";48964;"16-02-2022";"01-03-2022";1342;2740.8;8;16.3;0;0
"Midden-Delfland";1842;"Midden-Delfland";19414;"16-02-2022";"01-03-2022";566;2915.4;2;10.3;0;0
"Midden-Drenthe";1731;"Midden-Drenthe";33381;"16-02-2022";"01-03-2022";1562;4679.3;4;12;0;0
"Midden-Groningen";1952;"Midden-Groningen";60726;"16-02-2022";"01-03-2022";1846;3039.9;8;13.2;0;0
"Moerdijk";1709;"Moerdijk";37185;"16-02-2022";"01-03-2022";812;2183.7;4;10.8;0;0
"Molenlanden";1978;"Molenlanden";44130;"16-02-2022";"01-03-2022";1017;2304.6;3;6.8;0;0
"Montferland";1955;"Montferland";36031;"16-02-2022";"01-03-2022";1199;3327.7;7;19.4;0;0
"Montfoort";335;"Montfoort";13896;"16-02-2022";"01-03-2022";418;3008.1;3;21.6;0;0
"Mook en Middelaar";944;"Mook en Middelaar";7909;"16-02-2022";"01-03-2022";252;3186.2;0;0;0;0
"Neder-Betuwe";1740;"Neder-Betuwe";24648;"16-02-2022";"01-03-2022";648;2629;7;28.4;0;0
"Nederweert";946;"Nederweert";17171;"16-02-2022";"01-03-2022";451;2626.5;0;0;0;0
"Nieuwegein";356;"Nieuwegein";63866;"16-02-2022";"01-03-2022";1764;2762;2;3.1;2;3.1
"Nieuwkoop";569;"Nieuwkoop";29151;"16-02-2022";"01-03-2022";811;2782.1;0;0;0;0
"Nijkerk";267;"Nijkerk";43600;"16-02-2022";"01-03-2022";1521;3488.5;8;18.3;1;2.3
"Nijmegen";268;"Nijmegen";177359;"16-02-2022";"01-03-2022";6690;3772;27;15.2;3;1.7
"Nissewaard";1930;"Nissewaard";85440;"16-02-2022";"01-03-2022";1951;2283.5;11;12.9;0;0
"Noardeast-Fryslân";1970;"Noardeast-Fryslân";45481;"16-02-2022";"01-03-2022";1918;4217.1;5;11;0;0
"Noord-Beveland";1695;"Noord-Beveland";7581;"16-02-2022";"01-03-2022";201;2651.4;1;13.2;0;0
"Noordenveld";1699;"Noordenveld";31214;"16-02-2022";"01-03-2022";1123;3597.7;1;3.2;0;0
"Noordoostpolder";171;"Noordoostpolder";47583;"16-02-2022";"01-03-2022";1497;3146.1;4;8.4;0;0
"Noordwijk";575;"Noordwijk";44062;"16-02-2022";"01-03-2022";1226;2782.4;3;6.8;0;0
"Nuenen, Gerwen en Nederwetten";820;"Nuenen, Gerwen en Nederwetten";23702;"16-02-2022";"01-03-2022";630;2658;1;4.2;0;0
"Nunspeet";302;"Nunspeet";28021;"16-02-2022";"01-03-2022";975;3479.5;5;17.8;1;3.6
"Oegstgeest";579;"Oegstgeest";25064;"16-02-2022";"01-03-2022";644;2569.4;1;4;0;0
"Oirschot";823;"Oirschot";18842;"16-02-2022";"01-03-2022";546;2897.8;1;5.3;0;0
"Oisterwijk";824;"Oisterwijk";32373;"16-02-2022";"01-03-2022";700;2162.3;4;12.4;0;0
"Oldambt";1895;"Oldambt";38277;"16-02-2022";"01-03-2022";1324;3459;5;13.1;0;0
"Oldebroek";269;"Oldebroek";23760;"16-02-2022";"01-03-2022";766;3223.9;3;12.6;1;4.2
"Oldenzaal";173;"Oldenzaal";31701;"16-02-2022";"01-03-2022";1033;3258.6;2;6.3;0;0
"Olst-Wijhe";1773;"Olst-Wijhe";18361;"16-02-2022";"01-03-2022";709;3861.4;1;5.4;0;0
"Ommen";175;"Ommen";18295;"16-02-2022";"01-03-2022";685;3744.2;1;5.5;0;0
"Oost Gelre";1586;"Oost Gelre";29574;"16-02-2022";"01-03-2022";1028;3476;3;10.1;0;0
"Oosterhout";826;"Oosterhout";56206;"16-02-2022";"01-03-2022";1201;2136.8;10;17.8;0;0
"Ooststellingwerf";85;"Ooststellingwerf";25464;"16-02-2022";"01-03-2022";1135;4457.3;5;19.6;0;0
"Oostzaan";431;"Oostzaan";9689;"16-02-2022";"01-03-2022";210;2167.4;0;0;0;0
"Opmeer";432;"Opmeer";12009;"16-02-2022";"01-03-2022";249;2073.4;1;8.3;0;0
"Opsterland";86;"Opsterland";29812;"16-02-2022";"01-03-2022";1379;4625.7;4;13.4;0;0
"Oss";828;"Oss";92526;"16-02-2022";"01-03-2022";2768;2991.6;12;13;0;0
"Oude IJsselstreek";1509;"Oude IJsselstreek";39346;"16-02-2022";"01-03-2022";1369;3479.4;4;10.2;0;0
"Ouder-Amstel";437;"Ouder-Amstel";14125;"16-02-2022";"01-03-2022";438;3100.9;0;0;0;0
"Oudewater";589;"Oudewater";10138;"16-02-2022";"01-03-2022";211;2081.3;0;0;0;0
"Overbetuwe";1734;"Overbetuwe";48214;"16-02-2022";"01-03-2022";1654;3430.5;7;14.5;0;0
"Papendrecht";590;"Papendrecht";32171;"16-02-2022";"01-03-2022";835;2595.5;3;9.3;0;0
"Peel en Maas";1894;"Peel en Maas";43660;"16-02-2022";"01-03-2022";1245;2851.6;2;4.6;0;0
"Pekela";765;"Pekela";12176;"16-02-2022";"01-03-2022";416;3416.6;3;24.6;0;0
"Pijnacker-Nootdorp";1926;"Pijnacker-Nootdorp";55674;"16-02-2022";"01-03-2022";1541;2767.9;3;5.4;0;0
"Purmerend";439;"Purmerend";91793;"16-02-2022";"01-03-2022";2377;2589.5;17;18.5;1;1.1
"Putten";273;"Putten";24365;"16-02-2022";"01-03-2022";803;3295.7;6;24.6;1;4.1
"Raalte";177;"Raalte";37911;"16-02-2022";"01-03-2022";1392;3671.8;2;5.3;0;0
"Reimerswaal";703;"Reimerswaal";22896;"16-02-2022";"01-03-2022";655;2860.8;2;8.7;0;0
"Renkum";274;"Renkum";31417;"16-02-2022";"01-03-2022";899;2861.5;3;9.5;0;0
"Renswoude";339;"Renswoude";5556;"16-02-2022";"01-03-2022";163;2933.8;0;0;0;0
"Reusel-De Mierden";1667;"Reusel-De Mierden";13127;"16-02-2022";"01-03-2022";327;2491;0;0;0;0
"Rheden";275;"Rheden";43525;"16-02-2022";"01-03-2022";1397;3209.6;7;16.1;1;2.3
"Rhenen";340;"Rhenen";20203;"16-02-2022";"01-03-2022";630;3118.3;1;4.9;0;0
"Ridderkerk";597;"Ridderkerk";46671;"16-02-2022";"01-03-2022";920;1971.2;5;10.7;0;0
"Rijssen-Holten";1742;"Rijssen-Holten";38204;"16-02-2022";"01-03-2022";1437;3761.4;3;7.9;0;0
"Rijswijk";603;"Rijswijk";55220;"16-02-2022";"01-03-2022";1239;2243.8;7;12.7;1;1.8
"Roerdalen";1669;"Roerdalen";20580;"16-02-2022";"01-03-2022";422;2050.5;3;14.6;0;0
"Roermond";957;"Roermond";58763;"16-02-2022";"01-03-2022";1225;2084.6;8;13.6;0;0
"Roosendaal";1674;"Roosendaal";77200;"16-02-2022";"01-03-2022";1327;1718.9;6;7.8;0;0
"Rotterdam";599;"Rotterdam";651631;"16-02-2022";"01-03-2022";10996;1687.5;83;12.7;0;0
"Rozendaal";277;"Rozendaal";1726;"16-02-2022";"01-03-2022";77;4461.2;0;0;0;0
"Rucphen";840;"Rucphen";23080;"16-02-2022";"01-03-2022";333;1442.8;1;4.3;0;0
"Schagen";441;"Schagen";46532;"16-02-2022";"01-03-2022";1218;2617.6;6;12.9;0;0
"Scherpenzeel";279;"Scherpenzeel";10128;"16-02-2022";"01-03-2022";284;2804.1;3;29.6;0;0
"Schiedam";606;"Schiedam";79279;"16-02-2022";"01-03-2022";1366;1723;12;15.1;0;0
