"Gemeente";"Gemnr";"Gemeente";"Bev_2020";"van_datum";"tot_datum";"Totaal_Absoluut";"Totaal_inc100000";"Zkh_Absoluut";"Zkh_inc100000";"Overleden_Absoluut";"Overleden_inc100000"
"Castricum";383;"Castricum";35986;"17-03-2021";"30-03-2021";300;833.7;0;0;1;2.8
"Coevorden";109;"Coevorden";35297;"17-03-2021";"30-03-2021";152;430.6;1;2.8;1;2.8
"Cranendonck";1706;"Cranendonck";21138;"17-03-2021";"30-03-2021";112;529.9;0;0;0;0
"Cuijk";1684;"Cuijk";25130;"17-03-2021";"30-03-2021";152;604.9;0;0;0;0
"Culemborg";216;"Culemborg";28955;"17-03-2021";"30-03-2021";151;521.5;2;6.9;0;0
"Dalfsen";148;"Dalfsen";28587;"17-03-2021";"30-03-2021";142;496.7;0;0;0;0
"Dantumadiel";1891;"Dantumadiel";18922;"17-03-2021";"30-03-2021";108;570.8;2;10.6;0;0
"De Bilt";310;"De Bilt";43137;"17-03-2021";"30-03-2021";178;412.6;3;7;0;0
"De Fryske Marren";1940;"De Fryske Marren";51564;"17-03-2021";"30-03-2021";326;632.2;0;0;1;1.9
"De Ronde Venen";736;"De Ronde Venen";44456;"17-03-2021";"30-03-2021";261;587.1;1;2.2;0;0
"De Wolden";1690;"De Wolden";24330;"17-03-2021";"30-03-2021";105;431.6;1;4.1;0;0
"Delft";503;"Delft";103595;"17-03-2021";"30-03-2021";486;469.1;3;2.9;0;0
"Den Helder";400;"Den Helder";56296;"17-03-2021";"30-03-2021";445;790.5;3;5.3;1;1.8
"Deurne";762;"Deurne";32471;"17-03-2021";"30-03-2021";166;511.2;0;0;1;3.1
"Deventer";150;"Deventer";100719;"17-03-2021";"30-03-2021";360;357.4;1;1;1;1
"Diemen";384;"Diemen";30780;"17-03-2021";"30-03-2021";96;311.9;0;0;0;0
"Dinkelland";1774;"Dinkelland";26461;"17-03-2021";"30-03-2021";95;359;0;0;0;0
"Doesburg";221;"Doesburg";11077;"17-03-2021";"30-03-2021";39;352.1;0;0;0;0
"Doetinchem";222;"Doetinchem";58001;"17-03-2021";"30-03-2021";337;581;3;5.2;0;0
"Dongen";766;"Dongen";26222;"17-03-2021";"30-03-2021";134;511;1;3.8;0;0
"Dordrecht";505;"Dordrecht";119284;"17-03-2021";"30-03-2021";883;740.3;3;2.5;2;1.7
"Drechterland";498;"Drechterland";19719;"17-03-2021";"30-03-2021";136;689.7;2;10.1;1;5.1
"Drimmelen";1719;"Drimmelen";27272;"17-03-2021";"30-03-2021";140;513.3;1;3.7;0;0
"Dronten";303;"Dronten";41555;"17-03-2021";"30-03-2021";135;324.9;1;2.4;0;0
"Druten";225;"Druten";18926;"17-03-2021";"30-03-2021";86;454.4;1;5.3;1;5.3
"Duiven";226;"Duiven";25126;"17-03-2021";"30-03-2021";68;270.6;0;0;1;4
"Echt-Susteren";1711;"Echt-Susteren";31610;"17-03-2021";"30-03-2021";146;461.9;0;0;0;0
"Edam-Volendam";385;"Edam-Volendam";36197;"17-03-2021";"30-03-2021";502;1386.9;0;0;1;2.8
"Ede";228;"Ede";117165;"17-03-2021";"30-03-2021";518;442.1;0;0;3;2.6
"Eemnes";317;"Eemnes";9247;"17-03-2021";"30-03-2021";47;508.3;2;21.6;1;10.8
"Eemsdelta";1979;"Eemsdelta";45857;"17-03-2021";"30-03-2021";108;235.5;1;2.2;1;2.2
"Eersel";770;"Eersel";19313;"17-03-2021";"30-03-2021";172;890.6;0;0;1;5.2
"Eijsden-Margraten";1903;"Eijsden-Margraten";25768;"17-03-2021";"30-03-2021";41;159.1;1;3.9;0;0
"Eindhoven";772;"Eindhoven";234394;"17-03-2021";"30-03-2021";1300;554.6;4;1.7;10;4.3
"Elburg";230;"Elburg";23161;"17-03-2021";"30-03-2021";122;526.7;0;0;0;0
"Emmen";114;"Emmen";107048;"17-03-2021";"30-03-2021";733;684.7;9;8.4;1;0.9
"Enkhuizen";388;"Enkhuizen";18591;"17-03-2021";"30-03-2021";65;349.6;2;10.8;0;0
"Enschede";153;"Enschede";159640;"17-03-2021";"30-03-2021";425;266.2;1;0.6;0;0
"Epe";232;"Epe";33178;"17-03-2021";"30-03-2021";163;491.3;1;3;1;3
"Ermelo";233;"Ermelo";27008;"17-03-2021";"30-03-2021";80;296.2;1;3.7;1;3.7
"Etten-Leur";777;"Etten-Leur";43878;"17-03-2021";"30-03-2021";131;298.6;1;2.3;1;2.3
"Geertruidenberg";779;"Geertruidenberg";21544;"17-03-2021";"30-03-2021";92;427;0;0;0;0
"Geldrop-Mierlo";1771;"Geldrop-Mierlo";39726;"17-03-2021";"30-03-2021";315;792.9;2;5;0;0
"Gemert-Bakel";1652;"Gemert-Bakel";30723;"17-03-2021";"30-03-2021";117;380.8;1;3.3;1;3.3
"Gennep";907;"Gennep";16921;"17-03-2021";"30-03-2021";53;313.2;0;0;0;0
"Gilze en Rijen";784;"Gilze en Rijen";26431;"17-03-2021";"30-03-2021";158;597.8;1;3.8;0;0
"Goeree-Overflakkee";1924;"Goeree-Overflakkee";50049;"17-03-2021";"30-03-2021";186;371.6;0;0;0;0
"Goes";664;"Goes";38082;"17-03-2021";"30-03-2021";202;530.4;3;7.9;1;2.6
"Goirle";785;"Goirle";23904;"17-03-2021";"30-03-2021";112;468.5;0;0;0;0
"Gooise Meren";1942;"Gooise Meren";58055;"17-03-2021";"30-03-2021";245;422;0;0;0;0
"Gorinchem";512;"Gorinchem";37022;"17-03-2021";"30-03-2021";226;610.4;0;0;0;0
"Gouda";513;"Gouda";73427;"17-03-2021";"30-03-2021";376;512.1;10;13.6;0;0
"Grave";786;"Grave";12436;"17-03-2021";"30-03-2021";65;522.7;0;0;0;0
"'s-Gravenhage";518;"'s-Gravenhage";545838;"17-03-2021";"30-03-2021";2647;484.9;49;9;5;0.9
"Groningen";14;"Groningen";232874;"17-03-2021";"30-03-2021";731;313.9;3;1.3;2;0.9
"Gulpen-Wittem";1729;"Gulpen-Wittem";14171;"17-03-2021";"30-03-2021";20;141.1;0;0;0;0
"Haaksbergen";158;"Haaksbergen";24311;"17-03-2021";"30-03-2021";54;222.1;0;0;0;0
"Haarlem";392;"Haarlem";162902;"17-03-2021";"30-03-2021";860;527.9;4;2.5;1;0.6
"Haarlemmermeer";394;"Haarlemmermeer";156002;"17-03-2021";"30-03-2021";952;610.2;1;0.6;4;2.6
"Halderberge";1655;"Halderberge";30284;"17-03-2021";"30-03-2021";106;350;1;3.3;1;3.3
"Hardenberg";160;"Hardenberg";60948;"17-03-2021";"30-03-2021";268;439.7;2;3.3;0;0
"Harderwijk";243;"Harderwijk";48414;"17-03-2021";"30-03-2021";243;501.9;1;2.1;0;0
"Hardinxveld-Giessendam";523;"Hardinxveld-Giessendam";18295;"17-03-2021";"30-03-2021";128;699.6;0;0;0;0
"Harlingen";72;"Harlingen";15722;"17-03-2021";"30-03-2021";61;388;0;0;0;0
"Hattem";244;"Hattem";12209;"17-03-2021";"30-03-2021";51;417.7;0;0;0;0
"Heemskerk";396;"Heemskerk";39182;"17-03-2021";"30-03-2021";245;625.3;1;2.6;2;5.1
"Heemstede";397;"Heemstede";27234;"17-03-2021";"30-03-2021";140;514.1;0;0;0;0
"Heerde";246;"Heerde";18589;"17-03-2021";"30-03-2021";140;753.1;0;0;1;5.4
"Heerenveen";74;"Heerenveen";50493;"17-03-2021";"30-03-2021";142;281.2;1;2;0;0
"Heerhugowaard";398;"Heerhugowaard";57587;"17-03-2021";"30-03-2021";410;712;0;0;1;1.7
"Heerlen";917;"Heerlen";87086;"17-03-2021";"30-03-2021";351;403;5;5.7;1;1.1
"Heeze-Leende";1658;"Heeze-Leende";16152;"17-03-2021";"30-03-2021";80;495.3;0;0;0;0
"Heiloo";399;"Heiloo";23968;"17-03-2021";"30-03-2021";104;433.9;0;0;1;4.2
"Hellendoorn";163;"Hellendoorn";35916;"17-03-2021";"30-03-2021";179;498.4;1;2.8;0;0
"Hellevoetsluis";530;"Hellevoetsluis";40142;"17-03-2021";"30-03-2021";206;513.2;0;0;0;0
"Helmond";794;"Helmond";92423;"17-03-2021";"30-03-2021";626;677.3;3;3.2;1;1.1
"Hendrik-Ido-Ambacht";531;"Hendrik-Ido-Ambacht";31202;"17-03-2021";"30-03-2021";248;794.8;0;0;0;0
"Hengelo (O.)";164;"Hengelo (O.)";81140;"17-03-2021";"30-03-2021";175;215.7;1;1.2;0;0
"'s-Hertogenbosch";796;"'s-Hertogenbosch";155111;"17-03-2021";"30-03-2021";963;620.8;4;2.6;0;0
"Het Hogeland";1966;"Het Hogeland";47801;"17-03-2021";"30-03-2021";138;288.7;0;0;0;0
"Heumen";252;"Heumen";16454;"17-03-2021";"30-03-2021";54;328.2;0;0;0;0
"Heusden";797;"Heusden";44692;"17-03-2021";"30-03-2021";321;718.2;0;0;1;2.2
"Hillegom";534;"Hillegom";22209;"17-03-2021";"30-03-2021";108;486.3;0;0;0;0
"Hilvarenbeek";798;"Hilvarenbeek";15518;"17-03-2021";"30-03-2021";73;470.4;0;0;0;0
"Hilversum";402;"Hilversum";90831;"17-03-2021";"30-03-2021";243;267.5;3;3.3;0;0
"Hoeksche Waard";1963;"Hoeksche Waard";87401;"17-03-2021";"30-03-2021";711;813.5;1;1.1;3;3.4
"Hof van Twente";1735;"Hof van Twente";35017;"17-03-2021";"30-03-2021";160;456.9;0;0;0;0
"Hollands Kroon";1911;"Hollands Kroon";48432;"17-03-2021";"30-03-2021";339;700;1;2.1;0;0
"Hoogeveen";118;"Hoogeveen";55699;"17-03-2021";"30-03-2021";210;377;1;1.8;0;0
"Hoorn";405;"Hoorn";73261;"17-03-2021";"30-03-2021";501;683.9;2;2.7;0;0
"Horst aan de Maas";1507;"Horst aan de Maas";42429;"17-03-2021";"30-03-2021";272;641.1;1;2.4;1;2.4
"Houten";321;"Houten";50146;"17-03-2021";"30-03-2021";191;380.9;0;0;0;0
"Huizen";406;"Huizen";41273;"17-03-2021";"30-03-2021";190;460.3;1;2.4;0;0
"Hulst";677;"Hulst";27556;"17-03-2021";"30-03-2021";55;199.6;1;3.6;1;3.6
"IJsselstein";353;"IJsselstein";34109;"17-03-2021";"30-03-2021";185;542.4;2;5.9;0;0
"Kaag en Braassem";1884;"Kaag en Braassem";27297;"17-03-2021";"30-03-2021";189;692.4;0;0;0;0
"Kampen";166;"Kampen";54319;"17-03-2021";"30-03-2021";198;364.5;0;0;1;1.8
"Kapelle";678;"Kapelle";12695;"17-03-2021";"30-03-2021";106;835;0;0;0;0
"Katwijk";537;"Katwijk";65753;"17-03-2021";"30-03-2021";647;984;1;1.5;0;0
"Kerkrade";928;"Kerkrade";45749;"17-03-2021";"30-03-2021";177;386.9;0;0;0;0
"Koggenland";1598;"Koggenland";22749;"17-03-2021";"30-03-2021";228;1002.2;2;8.8;1;4.4
"Krimpen aan den IJssel";542;"Krimpen aan den IJssel";29526;"17-03-2021";"30-03-2021";173;585.9;0;0;1;3.4
"Krimpenerwaard";1931;"Krimpenerwaard";56319;"17-03-2021";"30-03-2021";330;585.9;5;8.9;0;0
"Laarbeek";1659;"Laarbeek";22523;"17-03-2021";"30-03-2021";157;697.1;2;8.9;0;0
"Landerd";1685;"Landerd";15730;"17-03-2021";"30-03-2021";89;565.8;0;0;0;0
"Landgraaf";882;"Landgraaf";37445;"17-03-2021";"30-03-2021";95;253.7;0;0;0;0
"Landsmeer";415;"Landsmeer";11491;"17-03-2021";"30-03-2021";55;478.6;1;8.7;0;0
"Langedijk";416;"Langedijk";28163;"17-03-2021";"30-03-2021";130;461.6;1;3.6;0;0
"Lansingerland";1621;"Lansingerland";62384;"17-03-2021";"30-03-2021";405;649.2;0;0;0;0
"Laren";417;"Laren";11280;"17-03-2021";"30-03-2021";40;354.6;0;0;0;0
"Leeuwarden";80;"Leeuwarden";124084;"17-03-2021";"30-03-2021";437;352.2;1;0.8;2;1.6
"Leiden";546;"Leiden";125099;"17-03-2021";"30-03-2021";484;386.9;1;0.8;1;0.8
"Leiderdorp";547;"Leiderdorp";27056;"17-03-2021";"30-03-2021";116;428.7;0;0;0;0
"Leidschendam-Voorburg";1916;"Leidschendam-Voorburg";76534;"17-03-2021";"30-03-2021";340;444.2;3;3.9;1;1.3
"Lelystad";995;"Lelystad";78598;"17-03-2021";"30-03-2021";296;376.6;3;3.8;0;0
"Leudal";1640;"Leudal";35879;"17-03-2021";"30-03-2021";223;621.5;0;0;0;0
"Leusden";327;"Leusden";30401;"17-03-2021";"30-03-2021";109;358.5;1;3.3;0;0
"Lingewaard";1705;"Lingewaard";46601;"17-03-2021";"30-03-2021";250;536.5;0;0;0;0
"Lisse";553;"Lisse";22955;"17-03-2021";"30-03-2021";134;583.8;1;4.4;0;0
"Lochem";262;"Lochem";33729;"17-03-2021";"30-03-2021";135;400.2;0;0;0;0
"Loon op Zand";809;"Loon op Zand";23408;"17-03-2021";"30-03-2021";148;632.3;1;4.3;0;0
"Lopik";331;"Lopik";14467;"17-03-2021";"30-03-2021";128;884.8;0;0;0;0
"Losser";168;"Losser";22683;"17-03-2021";"30-03-2021";61;268.9;0;0;0;0
"Maasdriel";263;"Maasdriel";25030;"17-03-2021";"30-03-2021";338;1350.4;1;4;5;20
"Maasgouw";1641;"Maasgouw";23965;"17-03-2021";"30-03-2021";126;525.8;0;0;1;4.2
"Maassluis";556;"Maassluis";33213;"17-03-2021";"30-03-2021";175;526.9;1;3;0;0
"Maastricht";935;"Maastricht";121575;"17-03-2021";"30-03-2021";429;352.9;7;5.8;1;0.8
"Medemblik";420;"Medemblik";45101;"17-03-2021";"30-03-2021";342;758.3;3;6.7;0;0
"Meerssen";938;"Meerssen";18828;"17-03-2021";"30-03-2021";53;281.5;1;5.3;0;0
"Meierijstad";1948;"Meierijstad";81194;"17-03-2021";"30-03-2021";562;692.2;0;0;0;0
"Meppel";119;"Meppel";33920;"17-03-2021";"30-03-2021";175;515.9;2;5.9;0;0
"Middelburg";687;"Middelburg";48822;"17-03-2021";"30-03-2021";297;608.3;4;8.2;2;4.1
"Midden-Delfland";1842;"Midden-Delfland";19341;"17-03-2021";"30-03-2021";130;672.1;0;0;0;0
"Midden-Drenthe";1731;"Midden-Drenthe";33185;"17-03-2021";"30-03-2021";106;319.4;0;0;1;3
"Midden-Groningen";1952;"Midden-Groningen";60797;"17-03-2021";"30-03-2021";246;404.6;1;1.6;1;1.6
"Mill en Sint Hubert";815;"Mill en Sint Hubert";10939;"17-03-2021";"30-03-2021";90;822.7;0;0;0;0
"Moerdijk";1709;"Moerdijk";37129;"17-03-2021";"30-03-2021";195;525.2;1;2.7;0;0
"Molenlanden";1978;"Molenlanden";43909;"17-03-2021";"30-03-2021";353;803.9;2;4.6;1;2.3
"Montferland";1955;"Montferland";36011;"17-03-2021";"30-03-2021";171;474.9;1;2.8;0;0
"Montfoort";335;"Montfoort";13917;"17-03-2021";"30-03-2021";74;531.7;0;0;0;0
"Mook en Middelaar";944;"Mook en Middelaar";7847;"17-03-2021";"30-03-2021";22;280.4;0;0;0;0
"Neder-Betuwe";1740;"Neder-Betuwe";24339;"17-03-2021";"30-03-2021";130;534.1;1;4.1;0;0
"Nederweert";946;"Nederweert";17019;"17-03-2021";"30-03-2021";85;499.4;0;0;1;5.9
"Nieuwegein";356;"Nieuwegein";63462;"17-03-2021";"30-03-2021";391;616.1;4;6.3;0;0
"Nieuwkoop";569;"Nieuwkoop";28811;"17-03-2021";"30-03-2021";295;1023.9;1;3.5;1;3.5
"Nijkerk";267;"Nijkerk";43171;"17-03-2021";"30-03-2021";158;366;1;2.3;0;0
"Nijmegen";268;"Nijmegen";177659;"17-03-2021";"30-03-2021";899;506;4;2.3;4;2.3
"Nissewaard";1930;"Nissewaard";85219;"17-03-2021";"30-03-2021";661;775.6;6;7;1;1.2
"Noardeast-Fryslân";1970;"Noardeast-Fryslân";45228;"17-03-2021";"30-03-2021";313;692;2;4.4;1;2.2
"Noord-Beveland";1695;"Noord-Beveland";7392;"17-03-2021";"30-03-2021";45;608.8;1;13.5;0;0
"Noordenveld";1699;"Noordenveld";31253;"17-03-2021";"30-03-2021";186;595.1;0;0;1;3.2
"Noordoostpolder";171;"Noordoostpolder";47291;"17-03-2021";"30-03-2021";139;293.9;1;2.1;0;0
"Noordwijk";575;"Noordwijk";43508;"17-03-2021";"30-03-2021";267;613.7;3;6.9;1;2.3
"Nuenen, Gerwen en Nederwetten";820;"Nuenen, Gerwen en Nederwetten";23383;"17-03-2021";"30-03-2021";123;526;0;0;0;0
"Nunspeet";302;"Nunspeet";27851;"17-03-2021";"30-03-2021";124;445.2;3;10.8;0;0
"Oegstgeest";579;"Oegstgeest";24840;"17-03-2021";"30-03-2021";97;390.5;0;0;0;0
"Oirschot";823;"Oirschot";18714;"17-03-2021";"30-03-2021";155;828.3;0;0;1;5.3
"Oisterwijk";824;"Oisterwijk";32130;"17-03-2021";"30-03-2021";136;423.3;2;6.2;0;0
"Oldambt";1895;"Oldambt";38209;"17-03-2021";"30-03-2021";184;481.6;0;0;1;2.6
"Oldebroek";269;"Oldebroek";23646;"17-03-2021";"30-03-2021";162;685.1;0;0;0;0
"Oldenzaal";173;"Oldenzaal";31836;"17-03-2021";"30-03-2021";94;295.3;0;0;0;0
"Olst-Wijhe";1773;"Olst-Wijhe";18252;"17-03-2021";"30-03-2021";80;438.3;0;0;0;0
"Ommen";175;"Ommen";18009;"17-03-2021";"30-03-2021";59;327.6;0;0;0;0
"Oost Gelre";1586;"Oost Gelre";29627;"17-03-2021";"30-03-2021";109;367.9;0;0;0;0
"Oosterhout";826;"Oosterhout";55982;"17-03-2021";"30-03-2021";175;312.6;2;3.6;0;0
"Ooststellingwerf";85;"Ooststellingwerf";25469;"17-03-2021";"30-03-2021";153;600.7;0;0;0;0
"Oostzaan";431;"Oostzaan";9735;"17-03-2021";"30-03-2021";31;318.4;0;0;0;0
"Opmeer";432;"Opmeer";11836;"17-03-2021";"30-03-2021";86;726.6;1;8.4;0;0
"Opsterland";86;"Opsterland";29733;"17-03-2021";"30-03-2021";94;316.1;2;6.7;1;3.4
"Oss";828;"Oss";91915;"17-03-2021";"30-03-2021";585;636.5;3;3.3;3;3.3
"Oude IJsselstreek";1509;"Oude IJsselstreek";39388;"17-03-2021";"30-03-2021";264;670.3;0;0;2;5.1
"Ouder-Amstel";437;"Ouder-Amstel";14026;"17-03-2021";"30-03-2021";67;477.7;1;7.1;1;7.1
"Oudewater";589;"Oudewater";10230;"17-03-2021";"30-03-2021";72;703.8;2;19.6;0;0
"Overbetuwe";1734;"Overbetuwe";47906;"17-03-2021";"30-03-2021";132;275.5;1;2.1;0;0
"Papendrecht";590;"Papendrecht";32136;"17-03-2021";"30-03-2021";236;734.4;2;6.2;1;3.1
"Peel en Maas";1894;"Peel en Maas";43425;"17-03-2021";"30-03-2021";347;799.1;0;0;1;2.3
"Pekela";765;"Pekela";12196;"17-03-2021";"30-03-2021";67;549.4;0;0;0;0
"Pijnacker-Nootdorp";1926;"Pijnacker-Nootdorp";55308;"17-03-2021";"30-03-2021";275;497.2;1;1.8;0;0
"Purmerend";439;"Purmerend";81249;"17-03-2021";"30-03-2021";543;668.3;3;3.7;1;1.2
"Putten";273;"Putten";24112;"17-03-2021";"30-03-2021";110;456.2;0;0;1;4.1
"Raalte";177;"Raalte";37712;"17-03-2021";"30-03-2021";95;251.9;1;2.7;2;5.3
"Reimerswaal";703;"Reimerswaal";22730;"17-03-2021";"30-03-2021";299;1315.4;1;4.4;2;8.8
"Renkum";274;"Renkum";31419;"17-03-2021";"30-03-2021";80;254.6;2;6.4;1;3.2
"Renswoude";339;"Renswoude";5444;"17-03-2021";"30-03-2021";46;845;0;0;0;0
"Reusel-De Mierden";1667;"Reusel-De Mierden";13112;"17-03-2021";"30-03-2021";76;579.6;0;0;0;0
"Rheden";275;"Rheden";43761;"17-03-2021";"30-03-2021";199;454.7;1;2.3;0;0
"Rhenen";340;"Rhenen";20119;"17-03-2021";"30-03-2021";107;531.8;1;5;1;5
"Ridderkerk";597;"Ridderkerk";46189;"17-03-2021";"30-03-2021";328;710.1;0;0;4;8.7
"Rijssen-Holten";1742;"Rijssen-Holten";38177;"17-03-2021";"30-03-2021";142;372;0;0;1;2.6
"Rijswijk";603;"Rijswijk";54450;"17-03-2021";"30-03-2021";274;503.2;3;5.5;0;0
"Roerdalen";1669;"Roerdalen";20574;"17-03-2021";"30-03-2021";156;758.2;3;14.6;2;9.7
"Roermond";957;"Roermond";58260;"17-03-2021";"30-03-2021";401;688.3;4;6.9;3;5.1
"Roosendaal";1674;"Roosendaal";77251;"17-03-2021";"30-03-2021";432;559.2;0;0;0;0
"Rotterdam";599;"Rotterdam";651157;"17-03-2021";"30-03-2021";3760;577.4;22;3.4;14;2.2
"Rozendaal";277;"Rozendaal";1704;"17-03-2021";"30-03-2021";2;117.4;0;0;0;0
"Rucphen";840;"Rucphen";22878;"17-03-2021";"30-03-2021";139;607.6;1;4.4;1;4.4
"Schagen";441;"Schagen";46483;"17-03-2021";"30-03-2021";272;585.2;1;2.2;5;10.8
"Scherpenzeel";279;"Scherpenzeel";9880;"17-03-2021";"30-03-2021";50;506.1;0;0;0;0
"Schiedam";606;"Schiedam";78730;"17-03-2021";"30-03-2021";605;768.4;3;3.8;1;1.3
"Schiermonnikoog";88;"Schiermonnikoog";947;"17-03-2021";"30-03-2021";3;316.8;0;0;0;0
"Schouwen-Duiveland";1676;"Schouwen-Duiveland";33839;"17-03-2021";"30-03-2021";105;310.3;5;14.8;0;0
"Simpelveld";965;"Simpelveld";10555;"17-03-2021";"30-03-2021";31;293.7;0;0;0;0
