"Gemeente";"Gemnr";"Gemeente";"Bev";"van_datum";"tot_datum";"Totaal_Absoluut";"Totaal_inc100000";"Zkh_Absoluut";"Zkh_inc100000";"Overleden_Absoluut";"Overleden_inc100000"
"Bunschoten";313;"Bunschoten";22019;"20-04-2022";"03-05-2022";17;77.2;2;9.1;0;0
"Buren";214;"Buren";27009;"20-04-2022";"03-05-2022";29;107.4;0;0;0;0
"Capelle aan den IJssel";502;"Capelle aan den IJssel";67319;"20-04-2022";"03-05-2022";80;118.8;4;5.9;0;0
"Castricum";383;"Castricum";36086;"20-04-2022";"03-05-2022";52;144.1;3;8.3;1;2.8
"Coevorden";109;"Coevorden";35317;"20-04-2022";"03-05-2022";32;90.6;0;0;0;0
"Cranendonck";1706;"Cranendonck";21001;"20-04-2022";"03-05-2022";15;71.4;1;4.8;0;0
"Culemborg";216;"Culemborg";29121;"20-04-2022";"03-05-2022";34;116.8;1;3.4;0;0
"Dalfsen";148;"Dalfsen";28901;"20-04-2022";"03-05-2022";38;131.5;5;17.3;0;0
"Dantumadiel";1891;"Dantumadiel";18943;"20-04-2022";"03-05-2022";33;174.2;0;0;0;0
"De Bilt";310;"De Bilt";43384;"20-04-2022";"03-05-2022";66;152.1;2;4.6;0;0
"De Fryske Marren";1940;"De Fryske Marren";51778;"20-04-2022";"03-05-2022";50;96.6;7;13.5;0;0
"De Ronde Venen";736;"De Ronde Venen";44720;"20-04-2022";"03-05-2022";54;120.8;1;2.2;0;0
"De Wolden";1690;"De Wolden";24374;"20-04-2022";"03-05-2022";41;168.2;0;0;0;0
"Delft";503;"Delft";103581;"20-04-2022";"03-05-2022";184;177.6;7;6.8;0;0
"Den Helder";400;"Den Helder";56582;"20-04-2022";"03-05-2022";60;106;4;7.1;0;0
"Deurne";762;"Deurne";32437;"20-04-2022";"03-05-2022";17;52.4;5;15.4;0;0
"Deventer";150;"Deventer";101236;"20-04-2022";"03-05-2022";146;144.2;12;11.9;2;2
"Diemen";384;"Diemen";31334;"20-04-2022";"03-05-2022";59;188.3;2;6.4;0;0
"Dijk en Waard";1980;"Dijk en Waard";86722;"20-04-2022";"03-05-2022";100;115.3;1;1.2;0;0
"Dinkelland";1774;"Dinkelland";26606;"20-04-2022";"03-05-2022";28;105.2;0;0;0;0
"Doesburg";221;"Doesburg";11064;"20-04-2022";"03-05-2022";16;144.6;0;0;0;0
"Doetinchem";222;"Doetinchem";58270;"20-04-2022";"03-05-2022";57;97.8;4;6.9;1;1.7
"Dongen";766;"Dongen";26368;"20-04-2022";"03-05-2022";18;68.3;0;0;0;0
"Dordrecht";505;"Dordrecht";119115;"20-04-2022";"03-05-2022";175;146.9;5;4.2;0;0
"Drechterland";498;"Drechterland";19838;"20-04-2022";"03-05-2022";27;136.1;1;5;0;0
"Drimmelen";1719;"Drimmelen";27325;"20-04-2022";"03-05-2022";16;58.6;0;0;0;0
"Dronten";303;"Dronten";42011;"20-04-2022";"03-05-2022";34;80.9;1;2.4;0;0
"Druten";225;"Druten";18991;"20-04-2022";"03-05-2022";19;100;0;0;0;0
"Duiven";226;"Duiven";25066;"20-04-2022";"03-05-2022";21;83.8;5;19.9;0;0
"Echt-Susteren";1711;"Echt-Susteren";31751;"20-04-2022";"03-05-2022";33;103.9;0;0;0;0
"Edam-Volendam";385;"Edam-Volendam";36268;"20-04-2022";"03-05-2022";56;154.4;1;2.8;0;0
"Ede";228;"Ede";118530;"20-04-2022";"03-05-2022";147;124;1;0.8;0;0
"Eemnes";317;"Eemnes";9362;"20-04-2022";"03-05-2022";20;213.6;0;0;0;0
"Eemsdelta";1979;"Eemsdelta";45587;"20-04-2022";"03-05-2022";51;111.9;3;6.6;0;0
"Eersel";770;"Eersel";19528;"20-04-2022";"03-05-2022";12;61.5;0;0;0;0
"Eijsden-Margraten";1903;"Eijsden-Margraten";25900;"20-04-2022";"03-05-2022";14;54.1;0;0;0;0
"Eindhoven";772;"Eindhoven";235691;"20-04-2022";"03-05-2022";291;123.5;7;3;0;0
"Elburg";230;"Elburg";23429;"20-04-2022";"03-05-2022";20;85.4;3;12.8;0;0
"Emmen";114;"Emmen";107024;"20-04-2022";"03-05-2022";134;125.2;2;1.9;1;0.9
"Enkhuizen";388;"Enkhuizen";18637;"20-04-2022";"03-05-2022";13;69.8;3;16.1;0;0
"Enschede";153;"Enschede";159732;"20-04-2022";"03-05-2022";239;149.6;6;3.8;0;0
"Epe";232;"Epe";33198;"20-04-2022";"03-05-2022";35;105.4;2;6;1;3
"Ermelo";233;"Ermelo";27016;"20-04-2022";"03-05-2022";27;99.9;1;3.7;0;0
"Etten-Leur";777;"Etten-Leur";43869;"20-04-2022";"03-05-2022";36;82.1;1;2.3;0;0
"Geertruidenberg";779;"Geertruidenberg";21770;"20-04-2022";"03-05-2022";15;68.9;1;4.6;0;0
"Geldrop-Mierlo";1771;"Geldrop-Mierlo";40066;"20-04-2022";"03-05-2022";37;92.3;2;5;0;0
"Gemert-Bakel";1652;"Gemert-Bakel";30760;"20-04-2022";"03-05-2022";14;45.5;1;3.3;0;0
"Gennep";907;"Gennep";17035;"20-04-2022";"03-05-2022";14;82.2;1;5.9;0;0
"Gilze en Rijen";784;"Gilze en Rijen";26723;"20-04-2022";"03-05-2022";16;59.9;0;0;0;0
"Goeree-Overflakkee";1924;"Goeree-Overflakkee";50589;"20-04-2022";"03-05-2022";74;146.3;3;5.9;0;0
"Goes";664;"Goes";38594;"20-04-2022";"03-05-2022";64;165.8;1;2.6;0;0
"Goirle";785;"Goirle";23952;"20-04-2022";"03-05-2022";25;104.4;3;12.5;0;0
"Gooise Meren";1942;"Gooise Meren";58524;"20-04-2022";"03-05-2022";87;148.7;2;3.4;0;0
"Gorinchem";512;"Gorinchem";37410;"20-04-2022";"03-05-2022";44;117.6;0;0;0;0
"Gouda";513;"Gouda";73681;"20-04-2022";"03-05-2022";89;120.8;2;2.7;0;0
"Groningen";14;"Groningen";233273;"20-04-2022";"03-05-2022";296;126.9;3;1.3;0;0
"Gulpen-Wittem";1729;"Gulpen-Wittem";14206;"20-04-2022";"03-05-2022";12;84.5;0;0;0;0
"Haaksbergen";158;"Haaksbergen";24229;"20-04-2022";"03-05-2022";35;144.5;0;0;0;0
"Haarlem";392;"Haarlem";162543;"20-04-2022";"03-05-2022";281;172.9;5;3.1;0;0
"Haarlemmermeer";394;"Haarlemmermeer";157789;"20-04-2022";"03-05-2022";312;197.7;4;2.5;0;0
"Halderberge";1655;"Halderberge";30430;"20-04-2022";"03-05-2022";13;42.7;0;0;0;0
"Hardenberg";160;"Hardenberg";61357;"20-04-2022";"03-05-2022";70;114.1;1;1.6;0;0
"Harderwijk";243;"Harderwijk";48726;"20-04-2022";"03-05-2022";48;98.5;2;4.1;0;0
"Hardinxveld-Giessendam";523;"Hardinxveld-Giessendam";18413;"20-04-2022";"03-05-2022";16;86.9;1;5.4;0;0
"Harlingen";72;"Harlingen";15807;"20-04-2022";"03-05-2022";12;75.9;2;12.7;0;0
"Hattem";244;"Hattem";12228;"20-04-2022";"03-05-2022";23;188.1;0;0;0;0
"Heemskerk";396;"Heemskerk";39191;"20-04-2022";"03-05-2022";48;122.5;0;0;0;0
"Heemstede";397;"Heemstede";27545;"20-04-2022";"03-05-2022";33;119.8;2;7.3;0;0
"Heerde";246;"Heerde";18776;"20-04-2022";"03-05-2022";19;101.2;1;5.3;0;0
"Heerenveen";74;"Heerenveen";50650;"20-04-2022";"03-05-2022";51;100.7;3;5.9;0;0
"Heerlen";917;"Heerlen";86936;"20-04-2022";"03-05-2022";75;86.3;5;5.8;1;1.2
"Heeze-Leende";1658;"Heeze-Leende";16243;"20-04-2022";"03-05-2022";9;55.4;0;0;0;0
"Heiloo";399;"Heiloo";24144;"20-04-2022";"03-05-2022";42;174;1;4.1;0;0
"Hellendoorn";163;"Hellendoorn";35932;"20-04-2022";"03-05-2022";32;89.1;2;5.6;0;0
"Hellevoetsluis";530;"Hellevoetsluis";40312;"20-04-2022";"03-05-2022";56;138.9;4;9.9;0;0
"Helmond";794;"Helmond";92627;"20-04-2022";"03-05-2022";80;86.4;5;5.4;0;0
"Hendrik-Ido-Ambacht";531;"Hendrik-Ido-Ambacht";31258;"20-04-2022";"03-05-2022";44;140.8;5;16;0;0
"Hengelo";164;"Hengelo";81049;"20-04-2022";"03-05-2022";122;150.5;4;4.9;0;0
"Het Hogeland";1966;"Het Hogeland";47834;"20-04-2022";"03-05-2022";63;131.7;0;0;0;0
"Heumen";252;"Heumen";16569;"20-04-2022";"03-05-2022";18;108.6;0;0;0;0
"Heusden";797;"Heusden";45005;"20-04-2022";"03-05-2022";35;77.8;1;2.2;0;0
"Hillegom";534;"Hillegom";22197;"20-04-2022";"03-05-2022";24;108.1;1;4.5;0;0
"Hilvarenbeek";798;"Hilvarenbeek";15698;"20-04-2022";"03-05-2022";6;38.2;0;0;0;0
"Hilversum";402;"Hilversum";91235;"20-04-2022";"03-05-2022";136;149.1;4;4.4;0;0
"Hoeksche Waard";1963;"Hoeksche Waard";88047;"20-04-2022";"03-05-2022";108;122.7;1;1.1;0;0
"Hof van Twente";1735;"Hof van Twente";35040;"20-04-2022";"03-05-2022";30;85.6;0;0;0;0
"Hollands Kroon";1911;"Hollands Kroon";48583;"20-04-2022";"03-05-2022";58;119.4;5;10.3;0;0
"Hoogeveen";118;"Hoogeveen";55603;"20-04-2022";"03-05-2022";68;122.3;1;1.8;1;1.8
"Hoorn";405;"Hoorn";73619;"20-04-2022";"03-05-2022";104;141.3;3;4.1;0;0
"Horst aan de Maas";1507;"Horst aan de Maas";42487;"20-04-2022";"03-05-2022";38;89.4;0;0;0;0
"Houten";321;"Houten";50223;"20-04-2022";"03-05-2022";82;163.3;2;4;0;0
"Huizen";406;"Huizen";41090;"20-04-2022";"03-05-2022";55;133.9;1;2.4;0;0
"Hulst";677;"Hulst";27575;"20-04-2022";"03-05-2022";39;141.4;1;3.6;0;0
"IJsselstein";353;"IJsselstein";33819;"20-04-2022";"03-05-2022";57;168.5;1;3;0;0
"Kaag en Braassem";1884;"Kaag en Braassem";27541;"20-04-2022";"03-05-2022";26;94.4;0;0;0;0
"Kampen";166;"Kampen";54474;"20-04-2022";"03-05-2022";81;148.7;4;7.3;2;3.7
"Kapelle";678;"Kapelle";12882;"20-04-2022";"03-05-2022";20;155.3;1;7.8;0;0
"Katwijk";537;"Katwijk";65995;"20-04-2022";"03-05-2022";68;103;1;1.5;0;0
"Kerkrade";928;"Kerkrade";45442;"20-04-2022";"03-05-2022";36;79.2;1;2.2;0;0
"Koggenland";1598;"Koggenland";22940;"20-04-2022";"03-05-2022";26;113.3;3;13.1;1;4.4
"Krimpen aan den IJssel";542;"Krimpen aan den IJssel";29410;"20-04-2022";"03-05-2022";33;112.2;1;3.4;0;0
"Krimpenerwaard";1931;"Krimpenerwaard";56622;"20-04-2022";"03-05-2022";56;98.9;3;5.3;1;1.8
"Laarbeek";1659;"Laarbeek";22805;"20-04-2022";"03-05-2022";24;105.2;0;0;0;0
"Land van Cuijk";1982;"Land van Cuijk";90194;"20-04-2022";"03-05-2022";81;89.8;6;6.7;0;0
"Landgraaf";882;"Landgraaf";37262;"20-04-2022";"03-05-2022";32;85.9;1;2.7;0;0
"Landsmeer";415;"Landsmeer";11565;"20-04-2022";"03-05-2022";8;69.2;0;0;0;0
"Lansingerland";1621;"Lansingerland";63363;"20-04-2022";"03-05-2022";76;119.9;6;9.5;0;0
"Laren";417;"Laren";11398;"20-04-2022";"03-05-2022";9;79;0;0;0;0
"Leeuwarden";80;"Leeuwarden";124481;"20-04-2022";"03-05-2022";175;140.6;8;6.4;1;0.8
"Leiden";546;"Leiden";124093;"20-04-2022";"03-05-2022";208;167.6;5;4;0;0
"Leiderdorp";547;"Leiderdorp";27377;"20-04-2022";"03-05-2022";25;91.3;3;11;0;0
"Leidschendam-Voorburg";1916;"Leidschendam-Voorburg";76433;"20-04-2022";"03-05-2022";134;175.3;1;1.3;0;0
"Lelystad";995;"Lelystad";79811;"20-04-2022";"03-05-2022";111;139.1;4;5;0;0
"Leudal";1640;"Leudal";36045;"20-04-2022";"03-05-2022";20;55.5;1;2.8;0;0
"Leusden";327;"Leusden";30544;"20-04-2022";"03-05-2022";38;124.4;3;9.8;0;0
"Lingewaard";1705;"Lingewaard";46822;"20-04-2022";"03-05-2022";58;123.9;6;12.8;0;0
"Lisse";553;"Lisse";22982;"20-04-2022";"03-05-2022";34;147.9;0;0;0;0
"Lochem";262;"Lochem";33948;"20-04-2022";"03-05-2022";28;82.5;2;5.9;0;0
"Loon op Zand";809;"Loon op Zand";23504;"20-04-2022";"03-05-2022";24;102.1;2;8.5;0;0
"Lopik";331;"Lopik";14456;"20-04-2022";"03-05-2022";9;62.3;1;6.9;0;0
"Losser";168;"Losser";22888;"20-04-2022";"03-05-2022";41;179.1;3;13.1;0;0
"Maasdriel";263;"Maasdriel";25452;"20-04-2022";"03-05-2022";18;70.7;2;7.9;0;0
"Maasgouw";1641;"Maasgouw";23947;"20-04-2022";"03-05-2022";30;125.3;0;0;0;0
"Maashorst";1991;"Maashorst";58108;"20-04-2022";"03-05-2022";43;74;1;1.7;0;0
"Maassluis";556;"Maassluis";33567;"20-04-2022";"03-05-2022";40;119.2;1;3;0;0
"Maastricht";935;"Maastricht";120227;"20-04-2022";"03-05-2022";146;121.4;1;0.8;1;0.8
"Medemblik";420;"Medemblik";45165;"20-04-2022";"03-05-2022";46;101.8;1;2.2;1;2.2
"Meerssen";938;"Meerssen";18661;"20-04-2022";"03-05-2022";12;64.3;0;0;0;0
"Meierijstad";1948;"Meierijstad";81647;"20-04-2022";"03-05-2022";66;80.8;3;3.7;1;1.2
"Meppel";119;"Meppel";34386;"20-04-2022";"03-05-2022";50;145.4;3;8.7;0;0
"Middelburg";687;"Middelburg";48964;"20-04-2022";"03-05-2022";65;132.8;0;0;0;0
"Midden-Delfland";1842;"Midden-Delfland";19414;"20-04-2022";"03-05-2022";26;133.9;1;5.2;0;0
"Midden-Drenthe";1731;"Midden-Drenthe";33381;"20-04-2022";"03-05-2022";32;95.9;0;0;0;0
"Midden-Groningen";1952;"Midden-Groningen";60726;"20-04-2022";"03-05-2022";55;90.6;2;3.3;0;0
"Moerdijk";1709;"Moerdijk";37185;"20-04-2022";"03-05-2022";26;69.9;2;5.4;0;0
"Molenlanden";1978;"Molenlanden";44130;"20-04-2022";"03-05-2022";64;145;1;2.3;0;0
"Montferland";1955;"Montferland";36031;"20-04-2022";"03-05-2022";38;105.5;1;2.8;0;0
"Montfoort";335;"Montfoort";13896;"20-04-2022";"03-05-2022";22;158.3;1;7.2;0;0
"Mook en Middelaar";944;"Mook en Middelaar";7909;"20-04-2022";"03-05-2022";17;214.9;0;0;0;0
"Neder-Betuwe";1740;"Neder-Betuwe";24648;"20-04-2022";"03-05-2022";22;89.3;5;20.3;0;0
"Nederweert";946;"Nederweert";17171;"20-04-2022";"03-05-2022";19;110.7;0;0;1;5.8
"Nieuwegein";356;"Nieuwegein";63866;"20-04-2022";"03-05-2022";91;142.5;3;4.7;0;0
"Nieuwkoop";569;"Nieuwkoop";29151;"20-04-2022";"03-05-2022";50;171.5;3;10.3;0;0
"Nijkerk";267;"Nijkerk";43600;"20-04-2022";"03-05-2022";54;123.9;2;4.6;0;0
"Nijmegen";268;"Nijmegen";177359;"20-04-2022";"03-05-2022";230;129.7;5;2.8;0;0
"Nissewaard";1930;"Nissewaard";85440;"20-04-2022";"03-05-2022";94;110;3;3.5;0;0
"Noardeast-Frysl�n";1970;"Noardeast-Frysl�n";45481;"20-04-2022";"03-05-2022";47;103.3;2;4.4;0;0
"Noord-Beveland";1695;"Noord-Beveland";7581;"20-04-2022";"03-05-2022";8;105.5;0;0;0;0
"Noordenveld";1699;"Noordenveld";31214;"20-04-2022";"03-05-2022";38;121.7;0;0;1;3.2
"Noordoostpolder";171;"Noordoostpolder";47583;"20-04-2022";"03-05-2022";39;82;1;2.1;0;0
"Noordwijk";575;"Noordwijk";44062;"20-04-2022";"03-05-2022";66;149.8;2;4.5;0;0
"Nuenen, Gerwen en Nederwetten";820;"Nuenen, Gerwen en Nederwetten";23702;"20-04-2022";"03-05-2022";15;63.3;2;8.4;0;0
"Nunspeet";302;"Nunspeet";28021;"20-04-2022";"03-05-2022";29;103.5;3;10.7;0;0
"Oegstgeest";579;"Oegstgeest";25064;"20-04-2022";"03-05-2022";44;175.6;3;12;0;0
"Oirschot";823;"Oirschot";18842;"20-04-2022";"03-05-2022";13;69;1;5.3;0;0
"Oisterwijk";824;"Oisterwijk";32373;"20-04-2022";"03-05-2022";21;64.9;2;6.2;0;0
"Oldambt";1895;"Oldambt";38277;"20-04-2022";"03-05-2022";33;86.2;1;2.6;0;0
"Oldebroek";269;"Oldebroek";23760;"20-04-2022";"03-05-2022";33;138.9;1;4.2;0;0
"Oldenzaal";173;"Oldenzaal";31701;"20-04-2022";"03-05-2022";37;116.7;1;3.2;1;3.2
"Olst-Wijhe";1773;"Olst-Wijhe";18361;"20-04-2022";"03-05-2022";26;141.6;1;5.4;0;0
"Ommen";175;"Ommen";18295;"20-04-2022";"03-05-2022";26;142.1;2;10.9;0;0
"Oost Gelre";1586;"Oost Gelre";29574;"20-04-2022";"03-05-2022";32;108.2;1;3.4;1;3.4
"Oosterhout";826;"Oosterhout";56206;"20-04-2022";"03-05-2022";46;81.8;3;5.3;0;0
"Ooststellingwerf";85;"Ooststellingwerf";25464;"20-04-2022";"03-05-2022";25;98.2;2;7.9;0;0
"Oostzaan";431;"Oostzaan";9689;"20-04-2022";"03-05-2022";13;134.2;0;0;0;0
"Opmeer";432;"Opmeer";12009;"20-04-2022";"03-05-2022";12;99.9;1;8.3;0;0
"Opsterland";86;"Opsterland";29812;"20-04-2022";"03-05-2022";16;53.7;1;3.4;0;0
"Oss";828;"Oss";92526;"20-04-2022";"03-05-2022";46;49.7;6;6.5;0;0
"Oude IJsselstreek";1509;"Oude IJsselstreek";39346;"20-04-2022";"03-05-2022";33;83.9;4;10.2;0;0
"Ouder-Amstel";437;"Ouder-Amstel";14125;"20-04-2022";"03-05-2022";15;106.2;0;0;0;0
"Oudewater";589;"Oudewater";10138;"20-04-2022";"03-05-2022";12;118.4;0;0;0;0
"Overbetuwe";1734;"Overbetuwe";48214;"20-04-2022";"03-05-2022";42;87.1;2;4.1;0;0
"Papendrecht";590;"Papendrecht";32171;"20-04-2022";"03-05-2022";51;158.5;1;3.1;0;0
"Peel en Maas";1894;"Peel en Maas";43660;"20-04-2022";"03-05-2022";23;52.7;1;2.3;0;0
"Pekela";765;"Pekela";12176;"20-04-2022";"03-05-2022";11;90.3;0;0;0;0
"Pijnacker-Nootdorp";1926;"Pijnacker-Nootdorp";55674;"20-04-2022";"03-05-2022";85;152.7;1;1.8;0;0
"Purmerend";439;"Purmerend";91793;"20-04-2022";"03-05-2022";147;160.1;1;1.1;0;0
"Putten";273;"Putten";24365;"20-04-2022";"03-05-2022";44;180.6;3;12.3;0;0
"Raalte";177;"Raalte";37911;"20-04-2022";"03-05-2022";60;158.3;4;10.6;0;0
"Reimerswaal";703;"Reimerswaal";22896;"20-04-2022";"03-05-2022";28;122.3;1;4.4;0;0
"Renkum";274;"Renkum";31417;"20-04-2022";"03-05-2022";51;162.3;0;0;0;0
"Renswoude";339;"Renswoude";5556;"20-04-2022";"03-05-2022";1;18;0;0;0;0
"Reusel-De Mierden";1667;"Reusel-De Mierden";13127;"20-04-2022";"03-05-2022";9;68.6;0;0;0;0
"Rheden";275;"Rheden";43525;"20-04-2022";"03-05-2022";55;126.4;2;4.6;0;0
"Rhenen";340;"Rhenen";20203;"20-04-2022";"03-05-2022";18;89.1;0;0;0;0
"Ridderkerk";597;"Ridderkerk";46671;"20-04-2022";"03-05-2022";58;124.3;2;4.3;0;0
"Rijssen-Holten";1742;"Rijssen-Holten";38204;"20-04-2022";"03-05-2022";52;136.1;3;7.9;0;0
"Rijswijk";603;"Rijswijk";55220;"20-04-2022";"03-05-2022";72;130.4;2;3.6;0;0
"Roerdalen";1669;"Roerdalen";20580;"20-04-2022";"03-05-2022";20;97.2;0;0;0;0
"Roermond";957;"Roermond";58763;"20-04-2022";"03-05-2022";59;100.4;0;0;0;0
"Roosendaal";1674;"Roosendaal";77200;"20-04-2022";"03-05-2022";55;71.2;3;3.9;0;0
"Rotterdam";599;"Rotterdam";651631;"20-04-2022";"03-05-2022";851;130.6;26;4;0;0
"Rozendaal";277;"Rozendaal";1726;"20-04-2022";"03-05-2022";2;115.9;0;0;0;0
"Rucphen";840;"Rucphen";23080;"20-04-2022";"03-05-2022";10;43.3;0;0;0;0
"Schagen";441;"Schagen";46532;"20-04-2022";"03-05-2022";45;96.7;2;4.3;0;0
"Scherpenzeel";279;"Scherpenzeel";10128;"20-04-2022";"03-05-2022";9;88.9;0;0;0;0
"Schiedam";606;"Schiedam";79279;"20-04-2022";"03-05-2022";86;108.5;3;3.8;0;0
"Schiermonnikoog";88;"Schiermonnikoog";931;"20-04-2022";"03-05-2022";1;107.4;0;0;0;0
"Schouwen-Duiveland";1676;"Schouwen-Duiveland";34065;"20-04-2022";"03-05-2022";37;108.6;0;0;0;0
"Simpelveld";965;"Simpelveld";10477;"20-04-2022";"03-05-2022";5;47.7;1;9.5;0;0
"Sint-Michielsgestel";845;"Sint-Michielsgestel";29498;"20-04-2022";"03-05-2022";17;57.6;0;0;0;0
"Sittard-Geleen";1883;"Sittard-Geleen";91743;"20-04-2022";"03-05-2022";81;88.3;1;1.1;1;1.1
"Sliedrecht";610;"Sliedrecht";25597;"20-04-2022";"03-05-2022";29;113.3;0;0;0;0
"Sluis";1714;"Sluis";23166;"20-04-2022";"03-05-2022";35;151.1;0;0;0;0
"Smallingerland";90;"Smallingerland";56040;"20-04-2022";"03-05-2022";37;66;1;1.8;0;0
"Soest";342;"Soest";46906;"20-04-2022";"03-05-2022";71;151.4;3;6.4;0;0
