"Gemeente";"Gemnr";"Gemeente";"Bev";"van_datum";"tot_datum";"Totaal_Absoluut";"Totaal_inc100000";"Zkh_Absoluut";"Zkh_inc100000";"Overleden_Absoluut";"Overleden_inc100000"
"Berkelland";1859;"Berkelland";43846;"23-02-2022";"08-03-2022";1571;3583;5;11.4;2;4.6
"Bernheze";1721;"Bernheze";31455;"23-02-2022";"08-03-2022";1733;5509.5;1;3.2;0;0
"Best";753;"Best";30216;"23-02-2022";"08-03-2022";1587;5252.2;3;9.9;0;0
"Beuningen";209;"Beuningen";26157;"23-02-2022";"08-03-2022";1189;4545.6;4;15.3;0;0
"Beverwijk";375;"Beverwijk";41863;"23-02-2022";"08-03-2022";1065;2544;1;2.4;0;0
"Bladel";1728;"Bladel";20529;"23-02-2022";"08-03-2022";1034;5036.8;1;4.9;0;0
"Blaricum";376;"Blaricum";11954;"23-02-2022";"08-03-2022";332;2777.3;2;16.7;0;0
"Bloemendaal";377;"Bloemendaal";23478;"23-02-2022";"08-03-2022";747;3181.7;2;8.5;0;0
"Bodegraven-Reeuwijk";1901;"Bodegraven-Reeuwijk";35278;"23-02-2022";"08-03-2022";1046;2965;3;8.5;0;0
"Boekel";755;"Boekel";10959;"23-02-2022";"08-03-2022";641;5849.1;1;9.1;0;0
"Borger-Odoorn";1681;"Borger-Odoorn";25598;"23-02-2022";"08-03-2022";895;3496.4;7;27.3;1;3.9
"Borne";147;"Borne";23668;"23-02-2022";"08-03-2022";869;3671.6;1;4.2;0;0
"Borsele";654;"Borsele";22818;"23-02-2022";"08-03-2022";1024;4487.7;0;0;0;0
"Boxtel";757;"Boxtel";32973;"23-02-2022";"08-03-2022";1739;5274;5;15.2;1;3
"Breda";758;"Breda";184126;"23-02-2022";"08-03-2022";9921;5388.2;18;9.8;1;0.5
"Brielle";501;"Brielle";17439;"23-02-2022";"08-03-2022";377;2161.8;2;11.5;0;0
"Bronckhorst";1876;"Bronckhorst";36087;"23-02-2022";"08-03-2022";1527;4231.4;1;2.8;0;0
"Brummen";213;"Brummen";20884;"23-02-2022";"08-03-2022";902;4319.1;1;4.8;1;4.8
"Brunssum";899;"Brunssum";27670;"23-02-2022";"08-03-2022";1156;4177.8;0;0;0;0
"Bunnik";312;"Bunnik";15341;"23-02-2022";"08-03-2022";520;3389.6;2;13;0;0
"Bunschoten";313;"Bunschoten";22019;"23-02-2022";"08-03-2022";576;2615.9;4;18.2;0;0
"Buren";214;"Buren";27009;"23-02-2022";"08-03-2022";829;3069.3;8;29.6;0;0
"Capelle aan den IJssel";502;"Capelle aan den IJssel";67319;"23-02-2022";"08-03-2022";1232;1830.1;11;16.3;0;0
"Castricum";383;"Castricum";36086;"23-02-2022";"08-03-2022";1084;3003.9;3;8.3;0;0
"Coevorden";109;"Coevorden";35317;"23-02-2022";"08-03-2022";1234;3494.1;6;17;0;0
"Cranendonck";1706;"Cranendonck";21001;"23-02-2022";"08-03-2022";857;4080.8;4;19;0;0
"Culemborg";216;"Culemborg";29121;"23-02-2022";"08-03-2022";932;3200.4;5;17.2;1;3.4
"Dalfsen";148;"Dalfsen";28901;"23-02-2022";"08-03-2022";1326;4588.1;2;6.9;0;0
"Dantumadiel";1891;"Dantumadiel";18943;"23-02-2022";"08-03-2022";675;3563.3;2;10.6;0;0
"De Bilt";310;"De Bilt";43384;"23-02-2022";"08-03-2022";1340;3088.7;5;11.5;1;2.3
"De Fryske Marren";1940;"De Fryske Marren";51778;"23-02-2022";"08-03-2022";2016;3893.5;7;13.5;0;0
"De Ronde Venen";736;"De Ronde Venen";44720;"23-02-2022";"08-03-2022";1233;2757.2;5;11.2;0;0
"De Wolden";1690;"De Wolden";24374;"23-02-2022";"08-03-2022";870;3569.4;3;12.3;0;0
"Delft";503;"Delft";103581;"23-02-2022";"08-03-2022";3415;3296.9;15;14.5;0;0
"Den Helder";400;"Den Helder";56582;"23-02-2022";"08-03-2022";1461;2582.1;9;15.9;0;0
"Deurne";762;"Deurne";32437;"23-02-2022";"08-03-2022";1413;4356.1;1;3.1;0;0
"Deventer";150;"Deventer";101236;"23-02-2022";"08-03-2022";4432;4377.9;17;16.8;1;1
"Diemen";384;"Diemen";31334;"23-02-2022";"08-03-2022";850;2712.7;1;3.2;1;3.2
"Dijk en Waard";1980;"Dijk en Waard";86722;"23-02-2022";"08-03-2022";2708;3122.6;5;5.8;0;0
"Dinkelland";1774;"Dinkelland";26606;"23-02-2022";"08-03-2022";1026;3856.3;0;0;0;0
"Doesburg";221;"Doesburg";11064;"23-02-2022";"08-03-2022";370;3344.2;5;45.2;0;0
"Doetinchem";222;"Doetinchem";58270;"23-02-2022";"08-03-2022";2801;4806.9;5;8.6;0;0
"Dongen";766;"Dongen";26368;"23-02-2022";"08-03-2022";1291;4896.1;2;7.6;0;0
"Dordrecht";505;"Dordrecht";119115;"23-02-2022";"08-03-2022";2788;2340.6;18;15.1;0;0
"Drechterland";498;"Drechterland";19838;"23-02-2022";"08-03-2022";484;2439.8;2;10.1;0;0
"Drimmelen";1719;"Drimmelen";27325;"23-02-2022";"08-03-2022";1288;4713.6;0;0;0;0
"Dronten";303;"Dronten";42011;"23-02-2022";"08-03-2022";1328;3161.1;1;2.4;0;0
"Druten";225;"Druten";18991;"23-02-2022";"08-03-2022";1013;5334.1;7;36.9;0;0
"Duiven";226;"Duiven";25066;"23-02-2022";"08-03-2022";1214;4843.2;1;4;0;0
"Echt-Susteren";1711;"Echt-Susteren";31751;"23-02-2022";"08-03-2022";1382;4352.6;6;18.9;0;0
"Edam-Volendam";385;"Edam-Volendam";36268;"23-02-2022";"08-03-2022";688;1897;4;11;0;0
"Ede";228;"Ede";118530;"23-02-2022";"08-03-2022";3757;3169.7;10;8.4;0;0
"Eemnes";317;"Eemnes";9362;"23-02-2022";"08-03-2022";361;3856;1;10.7;0;0
"Eemsdelta";1979;"Eemsdelta";45587;"23-02-2022";"08-03-2022";1731;3797.1;6;13.2;0;0
"Eersel";770;"Eersel";19528;"23-02-2022";"08-03-2022";1154;5909.5;4;20.5;0;0
"Eijsden-Margraten";1903;"Eijsden-Margraten";25900;"23-02-2022";"08-03-2022";1819;7023.2;8;30.9;0;0
"Eindhoven";772;"Eindhoven";235691;"23-02-2022";"08-03-2022";11305;4796.5;34;14.4;2;0.8
"Elburg";230;"Elburg";23429;"23-02-2022";"08-03-2022";633;2701.8;2;8.5;0;0
"Emmen";114;"Emmen";107024;"23-02-2022";"08-03-2022";4648;4343;17;15.9;0;0
"Enkhuizen";388;"Enkhuizen";18637;"23-02-2022";"08-03-2022";385;2065.8;6;32.2;0;0
"Enschede";153;"Enschede";159732;"23-02-2022";"08-03-2022";5949;3724.4;27;16.9;0;0
"Epe";232;"Epe";33198;"23-02-2022";"08-03-2022";1081;3256.2;3;9;0;0
"Ermelo";233;"Ermelo";27016;"23-02-2022";"08-03-2022";897;3320.3;3;11.1;0;0
"Etten-Leur";777;"Etten-Leur";43869;"23-02-2022";"08-03-2022";2166;4937.4;5;11.4;0;0
"Geertruidenberg";779;"Geertruidenberg";21770;"23-02-2022";"08-03-2022";1150;5282.5;2;9.2;0;0
"Geldrop-Mierlo";1771;"Geldrop-Mierlo";40066;"23-02-2022";"08-03-2022";1904;4752.2;9;22.5;0;0
"Gemert-Bakel";1652;"Gemert-Bakel";30760;"23-02-2022";"08-03-2022";1707;5549.4;8;26;0;0
"Gennep";907;"Gennep";17035;"23-02-2022";"08-03-2022";1162;6821.3;3;17.6;0;0
"Gilze en Rijen";784;"Gilze en Rijen";26723;"23-02-2022";"08-03-2022";1218;4557.9;4;15;0;0
"Goeree-Overflakkee";1924;"Goeree-Overflakkee";50589;"23-02-2022";"08-03-2022";1421;2808.9;2;4;0;0
"Goes";664;"Goes";38594;"23-02-2022";"08-03-2022";1488;3855.5;2;5.2;0;0
"Goirle";785;"Goirle";23952;"23-02-2022";"08-03-2022";911;3803.4;2;8.4;0;0
"Gooise Meren";1942;"Gooise Meren";58524;"23-02-2022";"08-03-2022";1789;3056.9;11;18.8;0;0
"Gorinchem";512;"Gorinchem";37410;"23-02-2022";"08-03-2022";1133;3028.6;4;10.7;0;0
"Gouda";513;"Gouda";73681;"23-02-2022";"08-03-2022";1888;2562.4;14;19;0;0
"Groningen";14;"Groningen";233273;"23-02-2022";"08-03-2022";12690;5440;29;12.4;2;0.9
"Gulpen-Wittem";1729;"Gulpen-Wittem";14206;"23-02-2022";"08-03-2022";797;5610.3;3;21.1;0;0
"Haaksbergen";158;"Haaksbergen";24229;"23-02-2022";"08-03-2022";961;3966.3;3;12.4;0;0
"Haarlem";392;"Haarlem";162543;"23-02-2022";"08-03-2022";5030;3094.6;11;6.8;2;1.2
"Haarlemmermeer";394;"Haarlemmermeer";157789;"23-02-2022";"08-03-2022";4737;3002.1;7;4.4;0;0
"Halderberge";1655;"Halderberge";30430;"23-02-2022";"08-03-2022";1574;5172.5;3;9.9;0;0
"Hardenberg";160;"Hardenberg";61357;"23-02-2022";"08-03-2022";2865;4669.4;1;1.6;0;0
"Harderwijk";243;"Harderwijk";48726;"23-02-2022";"08-03-2022";1595;3273.4;6;12.3;0;0
"Hardinxveld-Giessendam";523;"Hardinxveld-Giessendam";18413;"23-02-2022";"08-03-2022";457;2481.9;2;10.9;0;0
"Harlingen";72;"Harlingen";15807;"23-02-2022";"08-03-2022";732;4630.9;6;38;1;6.3
"Hattem";244;"Hattem";12228;"23-02-2022";"08-03-2022";443;3622.8;0;0;0;0
"Heemskerk";396;"Heemskerk";39191;"23-02-2022";"08-03-2022";1196;3051.7;0;0;0;0
"Heemstede";397;"Heemstede";27545;"23-02-2022";"08-03-2022";917;3329.1;3;10.9;0;0
"Heerde";246;"Heerde";18776;"23-02-2022";"08-03-2022";728;3877.3;3;16;1;5.3
"Heerenveen";74;"Heerenveen";50650;"23-02-2022";"08-03-2022";2208;4359.3;3;5.9;0;0
"Heerlen";917;"Heerlen";86936;"23-02-2022";"08-03-2022";3384;3892.5;15;17.3;0;0
"Heeze-Leende";1658;"Heeze-Leende";16243;"23-02-2022";"08-03-2022";764;4703.6;6;36.9;0;0
"Heiloo";399;"Heiloo";24144;"23-02-2022";"08-03-2022";771;3193.3;4;16.6;0;0
"Hellendoorn";163;"Hellendoorn";35932;"23-02-2022";"08-03-2022";1683;4683.8;3;8.3;1;2.8
"Hellevoetsluis";530;"Hellevoetsluis";40312;"23-02-2022";"08-03-2022";928;2302;6;14.9;0;0
"Helmond";794;"Helmond";92627;"23-02-2022";"08-03-2022";3621;3909.2;10;10.8;0;0
"Hendrik-Ido-Ambacht";531;"Hendrik-Ido-Ambacht";31258;"23-02-2022";"08-03-2022";834;2668.1;3;9.6;0;0
"Hengelo";164;"Hengelo";81049;"23-02-2022";"08-03-2022";3030;3738.5;5;6.2;0;0
"Het Hogeland";1966;"Het Hogeland";47834;"23-02-2022";"08-03-2022";2081;4350.5;9;18.8;1;2.1
"Heumen";252;"Heumen";16569;"23-02-2022";"08-03-2022";856;5166.3;8;48.3;1;6
"Heusden";797;"Heusden";45005;"23-02-2022";"08-03-2022";2478;5506.1;8;17.8;0;0
"Hillegom";534;"Hillegom";22197;"23-02-2022";"08-03-2022";674;3036.4;2;9;0;0
"Hilvarenbeek";798;"Hilvarenbeek";15698;"23-02-2022";"08-03-2022";656;4178.9;0;0;0;0
"Hilversum";402;"Hilversum";91235;"23-02-2022";"08-03-2022";2291;2511.1;11;12.1;0;0
"Hoeksche Waard";1963;"Hoeksche Waard";88047;"23-02-2022";"08-03-2022";2062;2341.9;7;8;0;0
"Hof van Twente";1735;"Hof van Twente";35040;"23-02-2022";"08-03-2022";1415;4038.2;2;5.7;0;0
"Hollands Kroon";1911;"Hollands Kroon";48583;"23-02-2022";"08-03-2022";1458;3001;3;6.2;0;0
"Hoogeveen";118;"Hoogeveen";55603;"23-02-2022";"08-03-2022";2364;4251.6;7;12.6;0;0
"Hoorn";405;"Hoorn";73619;"23-02-2022";"08-03-2022";1826;2480.3;10;13.6;0;0
"Horst aan de Maas";1507;"Horst aan de Maas";42487;"23-02-2022";"08-03-2022";2325;5472.3;5;11.8;0;0
"Houten";321;"Houten";50223;"23-02-2022";"08-03-2022";1753;3490.4;4;8;0;0
"Huizen";406;"Huizen";41090;"23-02-2022";"08-03-2022";1065;2591.9;4;9.7;0;0
"Hulst";677;"Hulst";27575;"23-02-2022";"08-03-2022";1060;3844.1;1;3.6;0;0
"IJsselstein";353;"IJsselstein";33819;"23-02-2022";"08-03-2022";1471;4349.6;4;11.8;1;3
"Kaag en Braassem";1884;"Kaag en Braassem";27541;"23-02-2022";"08-03-2022";895;3249.7;1;3.6;0;0
"Kampen";166;"Kampen";54474;"23-02-2022";"08-03-2022";1869;3431;8;14.7;0;0
"Kapelle";678;"Kapelle";12882;"23-02-2022";"08-03-2022";535;4153.1;1;7.8;0;0
"Katwijk";537;"Katwijk";65995;"23-02-2022";"08-03-2022";1599;2422.9;4;6.1;0;0
"Kerkrade";928;"Kerkrade";45442;"23-02-2022";"08-03-2022";1978;4352.8;3;6.6;0;0
"Koggenland";1598;"Koggenland";22940;"23-02-2022";"08-03-2022";595;2593.7;1;4.4;0;0
"Krimpen aan den IJssel";542;"Krimpen aan den IJssel";29410;"23-02-2022";"08-03-2022";564;1917.7;1;3.4;0;0
"Krimpenerwaard";1931;"Krimpenerwaard";56622;"23-02-2022";"08-03-2022";1364;2409;4;7.1;0;0
"Laarbeek";1659;"Laarbeek";22805;"23-02-2022";"08-03-2022";1251;5485.6;3;13.2;1;4.4
"Land van Cuijk";1982;"Land van Cuijk";90194;"23-02-2022";"08-03-2022";6608;7326.4;15;16.6;0;0
"Landgraaf";882;"Landgraaf";37262;"23-02-2022";"08-03-2022";1429;3835;3;8.1;0;0
"Landsmeer";415;"Landsmeer";11565;"23-02-2022";"08-03-2022";305;2637.3;2;17.3;0;0
"Lansingerland";1621;"Lansingerland";63363;"23-02-2022";"08-03-2022";1743;2750.8;3;4.7;0;0
"Laren";417;"Laren";11398;"23-02-2022";"08-03-2022";341;2991.8;1;8.8;0;0
"Leeuwarden";80;"Leeuwarden";124481;"23-02-2022";"08-03-2022";6175;4960.6;18;14.5;0;0
"Leiden";546;"Leiden";124093;"23-02-2022";"08-03-2022";4648;3745.6;3;2.4;0;0
"Leiderdorp";547;"Leiderdorp";27377;"23-02-2022";"08-03-2022";850;3104.8;0;0;0;0
"Leidschendam-Voorburg";1916;"Leidschendam-Voorburg";76433;"23-02-2022";"08-03-2022";1744;2281.7;4;5.2;0;0
"Lelystad";995;"Lelystad";79811;"23-02-2022";"08-03-2022";1962;2458.3;9;11.3;0;0
"Leudal";1640;"Leudal";36045;"23-02-2022";"08-03-2022";1468;4072.7;6;16.6;0;0
"Leusden";327;"Leusden";30544;"23-02-2022";"08-03-2022";1421;4652.3;4;13.1;0;0
"Lingewaard";1705;"Lingewaard";46822;"23-02-2022";"08-03-2022";2724;5817.8;3;6.4;0;0
"Lisse";553;"Lisse";22982;"23-02-2022";"08-03-2022";730;3176.4;1;4.4;0;0
"Lochem";262;"Lochem";33948;"23-02-2022";"08-03-2022";1030;3034.1;3;8.8;0;0
"Loon op Zand";809;"Loon op Zand";23504;"23-02-2022";"08-03-2022";1055;4488.6;2;8.5;0;0
"Lopik";331;"Lopik";14456;"23-02-2022";"08-03-2022";432;2988.4;4;27.7;0;0
"Losser";168;"Losser";22888;"23-02-2022";"08-03-2022";820;3582.7;1;4.4;1;4.4
"Maasdriel";263;"Maasdriel";25452;"23-02-2022";"08-03-2022";1189;4671.5;2;7.9;0;0
"Maasgouw";1641;"Maasgouw";23947;"23-02-2022";"08-03-2022";954;3983.8;2;8.4;0;0
"Maashorst";1991;"Maashorst";58108;"23-02-2022";"08-03-2022";3387;5828.8;5;8.6;0;0
"Maassluis";556;"Maassluis";33567;"23-02-2022";"08-03-2022";646;1924.5;3;8.9;0;0
"Maastricht";935;"Maastricht";120227;"23-02-2022";"08-03-2022";7300;6071.8;11;9.1;2;1.7
"Medemblik";420;"Medemblik";45165;"23-02-2022";"08-03-2022";1160;2568.4;3;6.6;0;0
"Meerssen";938;"Meerssen";18661;"23-02-2022";"08-03-2022";1135;6082.2;1;5.4;0;0
"Meierijstad";1948;"Meierijstad";81647;"23-02-2022";"08-03-2022";3655;4476.6;9;11;0;0
"Meppel";119;"Meppel";34386;"23-02-2022";"08-03-2022";1268;3687.5;4;11.6;1;2.9
"Middelburg";687;"Middelburg";48964;"23-02-2022";"08-03-2022";1753;3580.2;8;16.3;0;0
"Midden-Delfland";1842;"Midden-Delfland";19414;"23-02-2022";"08-03-2022";501;2580.6;3;15.5;0;0
"Midden-Drenthe";1731;"Midden-Drenthe";33381;"23-02-2022";"08-03-2022";1448;4337.8;2;6;0;0
"Midden-Groningen";1952;"Midden-Groningen";60726;"23-02-2022";"08-03-2022";2102;3461.4;6;9.9;0;0
"Moerdijk";1709;"Moerdijk";37185;"23-02-2022";"08-03-2022";2128;5722.7;2;5.4;1;2.7
"Molenlanden";1978;"Molenlanden";44130;"23-02-2022";"08-03-2022";1052;2383.9;4;9.1;0;0
"Montferland";1955;"Montferland";36031;"23-02-2022";"08-03-2022";2176;6039.2;6;16.7;0;0
"Montfoort";335;"Montfoort";13896;"23-02-2022";"08-03-2022";567;4080.3;2;14.4;0;0
"Mook en Middelaar";944;"Mook en Middelaar";7909;"23-02-2022";"08-03-2022";410;5184;0;0;0;0
"Neder-Betuwe";1740;"Neder-Betuwe";24648;"23-02-2022";"08-03-2022";710;2880.6;4;16.2;0;0
"Nederweert";946;"Nederweert";17171;"23-02-2022";"08-03-2022";869;5060.9;3;17.5;0;0
"Nieuwegein";356;"Nieuwegein";63866;"23-02-2022";"08-03-2022";1986;3109.6;5;7.8;1;1.6
"Nieuwkoop";569;"Nieuwkoop";29151;"23-02-2022";"08-03-2022";828;2840.4;2;6.9;0;0
"Nijkerk";267;"Nijkerk";43600;"23-02-2022";"08-03-2022";1507;3456.4;7;16.1;0;0
"Nijmegen";268;"Nijmegen";177359;"23-02-2022";"08-03-2022";8832;4979.7;21;11.8;2;1.1
"Nissewaard";1930;"Nissewaard";85440;"23-02-2022";"08-03-2022";1916;2242.5;16;18.7;0;0
"Noardeast-Fryslân";1970;"Noardeast-Fryslân";45481;"23-02-2022";"08-03-2022";1894;4164.4;10;22;0;0
"Noord-Beveland";1695;"Noord-Beveland";7581;"23-02-2022";"08-03-2022";252;3324.1;1;13.2;0;0
"Noordenveld";1699;"Noordenveld";31214;"23-02-2022";"08-03-2022";1254;4017.4;3;9.6;0;0
"Noordoostpolder";171;"Noordoostpolder";47583;"23-02-2022";"08-03-2022";1630;3425.6;6;12.6;0;0
"Noordwijk";575;"Noordwijk";44062;"23-02-2022";"08-03-2022";1646;3735.6;6;13.6;0;0
"Nuenen, Gerwen en Nederwetten";820;"Nuenen, Gerwen en Nederwetten";23702;"23-02-2022";"08-03-2022";1169;4932.1;2;8.4;0;0
"Nunspeet";302;"Nunspeet";28021;"23-02-2022";"08-03-2022";824;2940.7;6;21.4;1;3.6
"Oegstgeest";579;"Oegstgeest";25064;"23-02-2022";"08-03-2022";667;2661.2;2;8;0;0
"Oirschot";823;"Oirschot";18842;"23-02-2022";"08-03-2022";1021;5418.7;1;5.3;0;0
"Oisterwijk";824;"Oisterwijk";32373;"23-02-2022";"08-03-2022";1300;4015.7;3;9.3;0;0
"Oldambt";1895;"Oldambt";38277;"23-02-2022";"08-03-2022";1397;3649.7;6;15.7;0;0
"Oldebroek";269;"Oldebroek";23760;"23-02-2022";"08-03-2022";802;3375.4;3;12.6;1;4.2
"Oldenzaal";173;"Oldenzaal";31701;"23-02-2022";"08-03-2022";1259;3971.5;4;12.6;0;0
"Olst-Wijhe";1773;"Olst-Wijhe";18361;"23-02-2022";"08-03-2022";930;5065.1;2;10.9;0;0
"Ommen";175;"Ommen";18295;"23-02-2022";"08-03-2022";733;4006.6;1;5.5;0;0
"Oost Gelre";1586;"Oost Gelre";29574;"23-02-2022";"08-03-2022";1571;5312.1;4;13.5;0;0
"Oosterhout";826;"Oosterhout";56206;"23-02-2022";"08-03-2022";3249;5780.5;11;19.6;0;0
"Ooststellingwerf";85;"Ooststellingwerf";25464;"23-02-2022";"08-03-2022";1014;3982.1;2;7.9;0;0
"Oostzaan";431;"Oostzaan";9689;"23-02-2022";"08-03-2022";262;2704.1;0;0;0;0
"Opmeer";432;"Opmeer";12009;"23-02-2022";"08-03-2022";275;2289.9;1;8.3;0;0
"Opsterland";86;"Opsterland";29812;"23-02-2022";"08-03-2022";1180;3958.1;2;6.7;0;0
"Oss";828;"Oss";92526;"23-02-2022";"08-03-2022";5333;5763.8;13;14.1;0;0
"Oude IJsselstreek";1509;"Oude IJsselstreek";39346;"23-02-2022";"08-03-2022";1878;4773;6;15.2;0;0
"Ouder-Amstel";437;"Ouder-Amstel";14125;"23-02-2022";"08-03-2022";481;3405.3;0;0;0;0
"Oudewater";589;"Oudewater";10138;"23-02-2022";"08-03-2022";271;2673.1;0;0;0;0
"Overbetuwe";1734;"Overbetuwe";48214;"23-02-2022";"08-03-2022";2220;4604.5;4;8.3;0;0
"Papendrecht";590;"Papendrecht";32171;"23-02-2022";"08-03-2022";835;2595.5;2;6.2;0;0
"Peel en Maas";1894;"Peel en Maas";43660;"23-02-2022";"08-03-2022";2348;5377.9;4;9.2;0;0
"Pekela";765;"Pekela";12176;"23-02-2022";"08-03-2022";438;3597.2;3;24.6;0;0
"Pijnacker-Nootdorp";1926;"Pijnacker-Nootdorp";55674;"23-02-2022";"08-03-2022";1653;2969.1;3;5.4;0;0
"Purmerend";439;"Purmerend";91793;"23-02-2022";"08-03-2022";2318;2525.2;14;15.3;0;0
"Putten";273;"Putten";24365;"23-02-2022";"08-03-2022";752;3086.4;4;16.4;0;0
"Raalte";177;"Raalte";37911;"23-02-2022";"08-03-2022";1780;4695.2;3;7.9;0;0
"Reimerswaal";703;"Reimerswaal";22896;"23-02-2022";"08-03-2022";654;2856.4;5;21.8;0;0
"Renkum";274;"Renkum";31417;"23-02-2022";"08-03-2022";1062;3380.3;1;3.2;1;3.2
"Renswoude";339;"Renswoude";5556;"23-02-2022";"08-03-2022";172;3095.8;0;0;0;0
"Reusel-De Mierden";1667;"Reusel-De Mierden";13127;"23-02-2022";"08-03-2022";735;5599.1;0;0;0;0
"Rheden";275;"Rheden";43525;"23-02-2022";"08-03-2022";1769;4064.3;4;9.2;0;0
"Rhenen";340;"Rhenen";20203;"23-02-2022";"08-03-2022";635;3143.1;0;0;0;0
"Ridderkerk";597;"Ridderkerk";46671;"23-02-2022";"08-03-2022";963;2063.4;7;15;0;0
"Rijssen-Holten";1742;"Rijssen-Holten";38204;"23-02-2022";"08-03-2022";1438;3764;2;5.2;0;0
"Rijswijk";603;"Rijswijk";55220;"23-02-2022";"08-03-2022";1465;2653;8;14.5;0;0
"Roerdalen";1669;"Roerdalen";20580;"23-02-2022";"08-03-2022";915;4446.1;4;19.4;0;0
"Roermond";957;"Roermond";58763;"23-02-2022";"08-03-2022";2364;4022.9;12;20.4;0;0
"Roosendaal";1674;"Roosendaal";77200;"23-02-2022";"08-03-2022";4453;5768.1;4;5.2;0;0
"Rotterdam";599;"Rotterdam";651631;"23-02-2022";"08-03-2022";12651;1941.4;67;10.3;1;0.2
"Rozendaal";277;"Rozendaal";1726;"23-02-2022";"08-03-2022";68;3939.7;0;0;0;0
"Rucphen";840;"Rucphen";23080;"23-02-2022";"08-03-2022";920;3986.1;2;8.7;0;0
"Schagen";441;"Schagen";46532;"23-02-2022";"08-03-2022";1363;2929.2;5;10.7;0;0
"Scherpenzeel";279;"Scherpenzeel";10128;"23-02-2022";"08-03-2022";351;3465.6;2;19.7;0;0
