"Gemeente";"Gemnr";"Gemeente";"Bev";"van_datum";"tot_datum";"Totaal_Absoluut";"Totaal_inc100000";"Zkh_Absoluut";"Zkh_inc100000";"Overleden_Absoluut";"Overleden_inc100000"
"Beek";888;"Beek";15875;"25-05-2022";"07-06-2022";4;25.2;0;0;0;0
"Beekdaelen";1954;"Beekdaelen";36065;"25-05-2022";"07-06-2022";24;66.5;0;0;0;0
"Beesel";889;"Beesel";13450;"25-05-2022";"07-06-2022";6;44.6;0;0;0;0
"Berg en Dal";1945;"Berg en Dal";35010;"25-05-2022";"07-06-2022";21;60;2;5.7;0;0
"Bergeijk";1724;"Bergeijk";18754;"25-05-2022";"07-06-2022";1;5.3;0;0;0;0
"Bergen (L.)";893;"Bergen (L.)";13108;"25-05-2022";"07-06-2022";10;76.3;0;0;0;0
"Bergen (NH.)";373;"Bergen (NH.)";29715;"25-05-2022";"07-06-2022";37;124.5;0;0;0;0
"Bergen op Zoom";748;"Bergen op Zoom";67514;"25-05-2022";"07-06-2022";37;54.8;1;1.5;0;0
"Berkelland";1859;"Berkelland";43846;"25-05-2022";"07-06-2022";22;50.2;1;2.3;1;2.3
"Bernheze";1721;"Bernheze";31455;"25-05-2022";"07-06-2022";15;47.7;1;3.2;0;0
"Best";753;"Best";30216;"25-05-2022";"07-06-2022";17;56.3;0;0;0;0
"Beuningen";209;"Beuningen";26157;"25-05-2022";"07-06-2022";24;91.8;1;3.8;0;0
"Beverwijk";375;"Beverwijk";41863;"25-05-2022";"07-06-2022";42;100.3;0;0;0;0
"Bladel";1728;"Bladel";20529;"25-05-2022";"07-06-2022";5;24.4;0;0;0;0
"Blaricum";376;"Blaricum";11954;"25-05-2022";"07-06-2022";11;92;0;0;0;0
"Bloemendaal";377;"Bloemendaal";23478;"25-05-2022";"07-06-2022";15;63.9;0;0;0;0
"Bodegraven-Reeuwijk";1901;"Bodegraven-Reeuwijk";35278;"25-05-2022";"07-06-2022";35;99.2;1;2.8;0;0
"Boekel";755;"Boekel";10959;"25-05-2022";"07-06-2022";3;27.4;1;9.1;0;0
"Borger-Odoorn";1681;"Borger-Odoorn";25598;"25-05-2022";"07-06-2022";11;43;0;0;0;0
"Borne";147;"Borne";23668;"25-05-2022";"07-06-2022";24;101.4;0;0;1;4.2
"Borsele";654;"Borsele";22818;"25-05-2022";"07-06-2022";10;43.8;0;0;0;0
"Boxtel";757;"Boxtel";32973;"25-05-2022";"07-06-2022";7;21.2;0;0;0;0
"Breda";758;"Breda";184126;"25-05-2022";"07-06-2022";117;63.5;1;0.5;0;0
"Brielle";501;"Brielle";17439;"25-05-2022";"07-06-2022";12;68.8;2;11.5;0;0
"Bronckhorst";1876;"Bronckhorst";36087;"25-05-2022";"07-06-2022";20;55.4;0;0;0;0
"Brummen";213;"Brummen";20884;"25-05-2022";"07-06-2022";17;81.4;0;0;0;0
"Brunssum";899;"Brunssum";27670;"25-05-2022";"07-06-2022";15;54.2;1;3.6;0;0
"Bunnik";312;"Bunnik";15341;"25-05-2022";"07-06-2022";26;169.5;1;6.5;0;0
"Bunschoten";313;"Bunschoten";22019;"25-05-2022";"07-06-2022";8;36.3;0;0;0;0
"Buren";214;"Buren";27009;"25-05-2022";"07-06-2022";26;96.3;1;3.7;0;0
"Capelle aan den IJssel";502;"Capelle aan den IJssel";67319;"25-05-2022";"07-06-2022";57;84.7;4;5.9;1;1.5
"Castricum";383;"Castricum";36086;"25-05-2022";"07-06-2022";22;61;2;5.5;0;0
"Coevorden";109;"Coevorden";35317;"25-05-2022";"07-06-2022";25;70.8;1;2.8;0;0
"Cranendonck";1706;"Cranendonck";21001;"25-05-2022";"07-06-2022";4;19;0;0;0;0
"Culemborg";216;"Culemborg";29121;"25-05-2022";"07-06-2022";20;68.7;0;0;0;0
"Dalfsen";148;"Dalfsen";28901;"25-05-2022";"07-06-2022";14;48.4;0;0;0;0
"Dantumadiel";1891;"Dantumadiel";18943;"25-05-2022";"07-06-2022";5;26.4;1;5.3;0;0
"De Bilt";310;"De Bilt";43384;"25-05-2022";"07-06-2022";60;138.3;0;0;0;0
"De Fryske Marren";1940;"De Fryske Marren";51778;"25-05-2022";"07-06-2022";18;34.8;2;3.9;0;0
"De Ronde Venen";736;"De Ronde Venen";44720;"25-05-2022";"07-06-2022";37;82.7;1;2.2;0;0
"De Wolden";1690;"De Wolden";24374;"25-05-2022";"07-06-2022";11;45.1;1;4.1;0;0
"Delft";503;"Delft";103581;"25-05-2022";"07-06-2022";102;98.5;3;2.9;0;0
"Den Helder";400;"Den Helder";56582;"25-05-2022";"07-06-2022";47;83.1;2;3.5;0;0
"Deurne";762;"Deurne";32437;"25-05-2022";"07-06-2022";7;21.6;0;0;0;0
"Deventer";150;"Deventer";101236;"25-05-2022";"07-06-2022";56;55.3;0;0;0;0
"Diemen";384;"Diemen";31334;"25-05-2022";"07-06-2022";45;143.6;0;0;0;0
"Dijk en Waard";1980;"Dijk en Waard";86722;"25-05-2022";"07-06-2022";72;83;5;5.8;0;0
"Dinkelland";1774;"Dinkelland";26606;"25-05-2022";"07-06-2022";13;48.9;2;7.5;0;0
"Doesburg";221;"Doesburg";11064;"25-05-2022";"07-06-2022";6;54.2;0;0;0;0
"Doetinchem";222;"Doetinchem";58270;"25-05-2022";"07-06-2022";51;87.5;1;1.7;0;0
"Dongen";766;"Dongen";26368;"25-05-2022";"07-06-2022";6;22.8;0;0;0;0
"Dordrecht";505;"Dordrecht";119115;"25-05-2022";"07-06-2022";93;78.1;4;3.4;0;0
"Drechterland";498;"Drechterland";19838;"25-05-2022";"07-06-2022";26;131.1;0;0;0;0
"Drimmelen";1719;"Drimmelen";27325;"25-05-2022";"07-06-2022";21;76.9;0;0;0;0
"Dronten";303;"Dronten";42011;"25-05-2022";"07-06-2022";44;104.7;0;0;0;0
"Druten";225;"Druten";18991;"25-05-2022";"07-06-2022";5;26.3;0;0;0;0
"Duiven";226;"Duiven";25066;"25-05-2022";"07-06-2022";17;67.8;0;0;0;0
"Echt-Susteren";1711;"Echt-Susteren";31751;"25-05-2022";"07-06-2022";20;63;0;0;0;0
"Edam-Volendam";385;"Edam-Volendam";36268;"25-05-2022";"07-06-2022";34;93.7;1;2.8;0;0
"Ede";228;"Ede";118530;"25-05-2022";"07-06-2022";68;57.4;1;0.8;0;0
"Eemnes";317;"Eemnes";9362;"25-05-2022";"07-06-2022";12;128.2;0;0;0;0
"Eemsdelta";1979;"Eemsdelta";45587;"25-05-2022";"07-06-2022";28;61.4;0;0;0;0
"Eersel";770;"Eersel";19528;"25-05-2022";"07-06-2022";5;25.6;0;0;0;0
"Eijsden-Margraten";1903;"Eijsden-Margraten";25900;"25-05-2022";"07-06-2022";7;27;0;0;0;0
"Eindhoven";772;"Eindhoven";235691;"25-05-2022";"07-06-2022";186;78.9;4;1.7;0;0
"Elburg";230;"Elburg";23429;"25-05-2022";"07-06-2022";7;29.9;0;0;0;0
"Emmen";114;"Emmen";107024;"25-05-2022";"07-06-2022";62;57.9;2;1.9;0;0
"Enkhuizen";388;"Enkhuizen";18637;"25-05-2022";"07-06-2022";3;16.1;1;5.4;0;0
"Enschede";153;"Enschede";159732;"25-05-2022";"07-06-2022";134;83.9;0;0;0;0
"Epe";232;"Epe";33198;"25-05-2022";"07-06-2022";17;51.2;0;0;0;0
"Ermelo";233;"Ermelo";27016;"25-05-2022";"07-06-2022";18;66.6;1;3.7;0;0
"Etten-Leur";777;"Etten-Leur";43869;"25-05-2022";"07-06-2022";19;43.3;1;2.3;0;0
"Geertruidenberg";779;"Geertruidenberg";21770;"25-05-2022";"07-06-2022";9;41.3;0;0;0;0
"Geldrop-Mierlo";1771;"Geldrop-Mierlo";40066;"25-05-2022";"07-06-2022";19;47.4;1;2.5;0;0
"Gemert-Bakel";1652;"Gemert-Bakel";30760;"25-05-2022";"07-06-2022";7;22.8;0;0;0;0
"Gennep";907;"Gennep";17035;"25-05-2022";"07-06-2022";6;35.2;0;0;0;0
"Gilze en Rijen";784;"Gilze en Rijen";26723;"25-05-2022";"07-06-2022";9;33.7;0;0;0;0
"Goeree-Overflakkee";1924;"Goeree-Overflakkee";50589;"25-05-2022";"07-06-2022";58;114.6;2;4;0;0
"Goes";664;"Goes";38594;"25-05-2022";"07-06-2022";35;90.7;0;0;0;0
"Goirle";785;"Goirle";23952;"25-05-2022";"07-06-2022";19;79.3;0;0;0;0
"Gooise Meren";1942;"Gooise Meren";58524;"25-05-2022";"07-06-2022";88;150.4;0;0;0;0
"Gorinchem";512;"Gorinchem";37410;"25-05-2022";"07-06-2022";34;90.9;0;0;0;0
"Gouda";513;"Gouda";73681;"25-05-2022";"07-06-2022";71;96.4;2;2.7;0;0
"Groningen";14;"Groningen";233273;"25-05-2022";"07-06-2022";219;93.9;1;0.4;0;0
"Gulpen-Wittem";1729;"Gulpen-Wittem";14206;"25-05-2022";"07-06-2022";14;98.5;0;0;0;0
"Haaksbergen";158;"Haaksbergen";24229;"25-05-2022";"07-06-2022";19;78.4;0;0;0;0
"Haarlem";392;"Haarlem";162543;"25-05-2022";"07-06-2022";191;117.5;1;0.6;0;0
"Haarlemmermeer";394;"Haarlemmermeer";157789;"25-05-2022";"07-06-2022";213;135;3;1.9;0;0
"Halderberge";1655;"Halderberge";30430;"25-05-2022";"07-06-2022";7;23;0;0;0;0
"Hardenberg";160;"Hardenberg";61357;"25-05-2022";"07-06-2022";38;61.9;0;0;0;0
"Harderwijk";243;"Harderwijk";48726;"25-05-2022";"07-06-2022";52;106.7;0;0;0;0
"Hardinxveld-Giessendam";523;"Hardinxveld-Giessendam";18413;"25-05-2022";"07-06-2022";11;59.7;0;0;0;0
"Harlingen";72;"Harlingen";15807;"25-05-2022";"07-06-2022";6;38;0;0;0;0
"Hattem";244;"Hattem";12228;"25-05-2022";"07-06-2022";9;73.6;1;8.2;0;0
"Heemskerk";396;"Heemskerk";39191;"25-05-2022";"07-06-2022";33;84.2;0;0;0;0
"Heemstede";397;"Heemstede";27545;"25-05-2022";"07-06-2022";35;127.1;0;0;0;0
"Heerde";246;"Heerde";18776;"25-05-2022";"07-06-2022";7;37.3;0;0;0;0
"Heerenveen";74;"Heerenveen";50650;"25-05-2022";"07-06-2022";33;65.2;0;0;0;0
"Heerlen";917;"Heerlen";86936;"25-05-2022";"07-06-2022";44;50.6;1;1.2;0;0
"Heeze-Leende";1658;"Heeze-Leende";16243;"25-05-2022";"07-06-2022";15;92.3;0;0;0;0
"Heiloo";399;"Heiloo";24144;"25-05-2022";"07-06-2022";33;136.7;0;0;0;0
"Hellendoorn";163;"Hellendoorn";35932;"25-05-2022";"07-06-2022";16;44.5;0;0;0;0
"Hellevoetsluis";530;"Hellevoetsluis";40312;"25-05-2022";"07-06-2022";34;84.3;0;0;0;0
"Helmond";794;"Helmond";92627;"25-05-2022";"07-06-2022";45;48.6;1;1.1;0;0
"Hendrik-Ido-Ambacht";531;"Hendrik-Ido-Ambacht";31258;"25-05-2022";"07-06-2022";34;108.8;4;12.8;0;0
"Hengelo";164;"Hengelo";81049;"25-05-2022";"07-06-2022";68;83.9;1;1.2;0;0
"Het Hogeland";1966;"Het Hogeland";47834;"25-05-2022";"07-06-2022";36;75.3;0;0;0;0
"Heumen";252;"Heumen";16569;"25-05-2022";"07-06-2022";12;72.4;0;0;0;0
"Heusden";797;"Heusden";45005;"25-05-2022";"07-06-2022";14;31.1;0;0;0;0
"Hillegom";534;"Hillegom";22197;"25-05-2022";"07-06-2022";12;54.1;0;0;0;0
"Hilvarenbeek";798;"Hilvarenbeek";15698;"25-05-2022";"07-06-2022";5;31.9;0;0;0;0
"Hilversum";402;"Hilversum";91235;"25-05-2022";"07-06-2022";104;114;0;0;0;0
"Hoeksche Waard";1963;"Hoeksche Waard";88047;"25-05-2022";"07-06-2022";60;68.1;2;2.3;0;0
"Hof van Twente";1735;"Hof van Twente";35040;"25-05-2022";"07-06-2022";25;71.3;1;2.9;0;0
"Hollands Kroon";1911;"Hollands Kroon";48583;"25-05-2022";"07-06-2022";16;32.9;0;0;0;0
"Hoogeveen";118;"Hoogeveen";55603;"25-05-2022";"07-06-2022";27;48.6;0;0;1;1.8
"Hoorn";405;"Hoorn";73619;"25-05-2022";"07-06-2022";47;63.8;1;1.4;0;0
"Horst aan de Maas";1507;"Horst aan de Maas";42487;"25-05-2022";"07-06-2022";19;44.7;0;0;0;0
"Houten";321;"Houten";50223;"25-05-2022";"07-06-2022";62;123.4;0;0;0;0
"Huizen";406;"Huizen";41090;"25-05-2022";"07-06-2022";43;104.6;0;0;0;0
"Hulst";677;"Hulst";27575;"25-05-2022";"07-06-2022";8;29;0;0;0;0
"IJsselstein";353;"IJsselstein";33819;"25-05-2022";"07-06-2022";20;59.1;0;0;0;0
"Kaag en Braassem";1884;"Kaag en Braassem";27541;"25-05-2022";"07-06-2022";17;61.7;0;0;0;0
"Kampen";166;"Kampen";54474;"25-05-2022";"07-06-2022";38;69.8;0;0;0;0
"Kapelle";678;"Kapelle";12882;"25-05-2022";"07-06-2022";6;46.6;0;0;0;0
"Katwijk";537;"Katwijk";65995;"25-05-2022";"07-06-2022";53;80.3;1;1.5;0;0
"Kerkrade";928;"Kerkrade";45442;"25-05-2022";"07-06-2022";19;41.8;0;0;0;0
"Koggenland";1598;"Koggenland";22940;"25-05-2022";"07-06-2022";6;26.2;2;8.7;0;0
"Krimpen aan den IJssel";542;"Krimpen aan den IJssel";29410;"25-05-2022";"07-06-2022";24;81.6;0;0;0;0
"Krimpenerwaard";1931;"Krimpenerwaard";56622;"25-05-2022";"07-06-2022";20;35.3;2;3.5;0;0
"Laarbeek";1659;"Laarbeek";22805;"25-05-2022";"07-06-2022";6;26.3;0;0;0;0
"Land van Cuijk";1982;"Land van Cuijk";90194;"25-05-2022";"07-06-2022";36;39.9;1;1.1;0;0
"Landgraaf";882;"Landgraaf";37262;"25-05-2022";"07-06-2022";19;51;1;2.7;0;0
"Landsmeer";415;"Landsmeer";11565;"25-05-2022";"07-06-2022";19;164.3;0;0;0;0
"Lansingerland";1621;"Lansingerland";63363;"25-05-2022";"07-06-2022";92;145.2;0;0;0;0
"Laren";417;"Laren";11398;"25-05-2022";"07-06-2022";14;122.8;0;0;0;0
"Leeuwarden";80;"Leeuwarden";124481;"25-05-2022";"07-06-2022";108;86.8;3;2.4;0;0
"Leiden";546;"Leiden";124093;"25-05-2022";"07-06-2022";186;149.9;1;0.8;0;0
"Leiderdorp";547;"Leiderdorp";27377;"25-05-2022";"07-06-2022";36;131.5;0;0;0;0
"Leidschendam-Voorburg";1916;"Leidschendam-Voorburg";76433;"25-05-2022";"07-06-2022";88;115.1;1;1.3;0;0
"Lelystad";995;"Lelystad";79811;"25-05-2022";"07-06-2022";69;86.5;1;1.3;0;0
"Leudal";1640;"Leudal";36045;"25-05-2022";"07-06-2022";13;36.1;1;2.8;0;0
"Leusden";327;"Leusden";30544;"25-05-2022";"07-06-2022";32;104.8;2;6.5;0;0
"Lingewaard";1705;"Lingewaard";46822;"25-05-2022";"07-06-2022";20;42.7;0;0;0;0
"Lisse";553;"Lisse";22982;"25-05-2022";"07-06-2022";15;65.3;1;4.4;0;0
"Lochem";262;"Lochem";33948;"25-05-2022";"07-06-2022";49;144.3;1;2.9;0;0
"Loon op Zand";809;"Loon op Zand";23504;"25-05-2022";"07-06-2022";14;59.6;0;0;0;0
"Lopik";331;"Lopik";14456;"25-05-2022";"07-06-2022";7;48.4;1;6.9;0;0
"Losser";168;"Losser";22888;"25-05-2022";"07-06-2022";12;52.4;0;0;0;0
"Maasdriel";263;"Maasdriel";25452;"25-05-2022";"07-06-2022";17;66.8;1;3.9;0;0
"Maasgouw";1641;"Maasgouw";23947;"25-05-2022";"07-06-2022";13;54.3;0;0;0;0
"Maashorst";1991;"Maashorst";58108;"25-05-2022";"07-06-2022";37;63.7;0;0;0;0
"Maassluis";556;"Maassluis";33567;"25-05-2022";"07-06-2022";23;68.5;1;3;0;0
"Maastricht";935;"Maastricht";120227;"25-05-2022";"07-06-2022";64;53.2;0;0;0;0
"Medemblik";420;"Medemblik";45165;"25-05-2022";"07-06-2022";29;64.2;0;0;0;0
"Meerssen";938;"Meerssen";18661;"25-05-2022";"07-06-2022";12;64.3;0;0;0;0
"Meierijstad";1948;"Meierijstad";81647;"25-05-2022";"07-06-2022";41;50.2;2;2.4;0;0
"Meppel";119;"Meppel";34386;"25-05-2022";"07-06-2022";25;72.7;1;2.9;0;0
"Middelburg";687;"Middelburg";48964;"25-05-2022";"07-06-2022";43;87.8;0;0;0;0
"Midden-Delfland";1842;"Midden-Delfland";19414;"25-05-2022";"07-06-2022";23;118.5;0;0;0;0
"Midden-Drenthe";1731;"Midden-Drenthe";33381;"25-05-2022";"07-06-2022";16;47.9;0;0;0;0
"Midden-Groningen";1952;"Midden-Groningen";60726;"25-05-2022";"07-06-2022";55;90.6;1;1.6;0;0
"Moerdijk";1709;"Moerdijk";37185;"25-05-2022";"07-06-2022";26;69.9;0;0;0;0
"Molenlanden";1978;"Molenlanden";44130;"25-05-2022";"07-06-2022";22;49.9;1;2.3;0;0
"Montferland";1955;"Montferland";36031;"25-05-2022";"07-06-2022";18;50;0;0;0;0
"Montfoort";335;"Montfoort";13896;"25-05-2022";"07-06-2022";7;50.4;0;0;0;0
"Mook en Middelaar";944;"Mook en Middelaar";7909;"25-05-2022";"07-06-2022";5;63.2;0;0;0;0
"Neder-Betuwe";1740;"Neder-Betuwe";24648;"25-05-2022";"07-06-2022";15;60.9;0;0;0;0
"Nederweert";946;"Nederweert";17171;"25-05-2022";"07-06-2022";6;34.9;0;0;0;0
"Nieuwegein";356;"Nieuwegein";63866;"25-05-2022";"07-06-2022";59;92.4;0;0;0;0
"Nieuwkoop";569;"Nieuwkoop";29151;"25-05-2022";"07-06-2022";24;82.3;0;0;0;0
"Nijkerk";267;"Nijkerk";43600;"25-05-2022";"07-06-2022";29;66.5;2;4.6;0;0
"Nijmegen";268;"Nijmegen";177359;"25-05-2022";"07-06-2022";139;78.4;2;1.1;0;0
"Nissewaard";1930;"Nissewaard";85440;"25-05-2022";"07-06-2022";62;72.6;2;2.3;0;0
"Noardeast-Fryslân";1970;"Noardeast-Fryslân";45481;"25-05-2022";"07-06-2022";10;22;1;2.2;0;0
"Noord-Beveland";1695;"Noord-Beveland";7581;"25-05-2022";"07-06-2022";9;118.7;1;13.2;0;0
"Noordenveld";1699;"Noordenveld";31214;"25-05-2022";"07-06-2022";26;83.3;1;3.2;0;0
"Noordoostpolder";171;"Noordoostpolder";47583;"25-05-2022";"07-06-2022";23;48.3;2;4.2;0;0
"Noordwijk";575;"Noordwijk";44062;"25-05-2022";"07-06-2022";41;93.1;0;0;0;0
"Nuenen, Gerwen en Nederwetten";820;"Nuenen, Gerwen en Nederwetten";23702;"25-05-2022";"07-06-2022";12;50.6;0;0;0;0
"Nunspeet";302;"Nunspeet";28021;"25-05-2022";"07-06-2022";12;42.8;1;3.6;0;0
"Oegstgeest";579;"Oegstgeest";25064;"25-05-2022";"07-06-2022";51;203.5;0;0;0;0
"Oirschot";823;"Oirschot";18842;"25-05-2022";"07-06-2022";6;31.8;0;0;0;0
"Oisterwijk";824;"Oisterwijk";32373;"25-05-2022";"07-06-2022";15;46.3;1;3.1;0;0
"Oldambt";1895;"Oldambt";38277;"25-05-2022";"07-06-2022";19;49.6;0;0;0;0
"Oldebroek";269;"Oldebroek";23760;"25-05-2022";"07-06-2022";19;80;1;4.2;0;0
"Oldenzaal";173;"Oldenzaal";31701;"25-05-2022";"07-06-2022";14;44.2;0;0;0;0
"Olst-Wijhe";1773;"Olst-Wijhe";18361;"25-05-2022";"07-06-2022";14;76.2;3;16.3;0;0
"Ommen";175;"Ommen";18295;"25-05-2022";"07-06-2022";10;54.7;1;5.5;0;0
"Oost Gelre";1586;"Oost Gelre";29574;"25-05-2022";"07-06-2022";13;44;1;3.4;1;3.4
"Oosterhout";826;"Oosterhout";56206;"25-05-2022";"07-06-2022";36;64.1;0;0;0;0
"Ooststellingwerf";85;"Ooststellingwerf";25464;"25-05-2022";"07-06-2022";9;35.3;0;0;0;0
"Oostzaan";431;"Oostzaan";9689;"25-05-2022";"07-06-2022";8;82.6;0;0;0;0
"Opmeer";432;"Opmeer";12009;"25-05-2022";"07-06-2022";1;8.3;1;8.3;0;0
"Opsterland";86;"Opsterland";29812;"25-05-2022";"07-06-2022";17;57;0;0;1;3.4
"Oss";828;"Oss";92526;"25-05-2022";"07-06-2022";56;60.5;1;1.1;1;1.1
"Oude IJsselstreek";1509;"Oude IJsselstreek";39346;"25-05-2022";"07-06-2022";18;45.7;0;0;0;0
"Ouder-Amstel";437;"Ouder-Amstel";14125;"25-05-2022";"07-06-2022";18;127.4;1;7.1;0;0
"Oudewater";589;"Oudewater";10138;"25-05-2022";"07-06-2022";5;49.3;0;0;0;0
"Overbetuwe";1734;"Overbetuwe";48214;"25-05-2022";"07-06-2022";29;60.1;0;0;0;0
"Papendrecht";590;"Papendrecht";32171;"25-05-2022";"07-06-2022";28;87;0;0;0;0
"Peel en Maas";1894;"Peel en Maas";43660;"25-05-2022";"07-06-2022";8;18.3;1;2.3;0;0
"Pekela";765;"Pekela";12176;"25-05-2022";"07-06-2022";6;49.3;0;0;0;0
"Pijnacker-Nootdorp";1926;"Pijnacker-Nootdorp";55674;"25-05-2022";"07-06-2022";51;91.6;0;0;0;0
"Purmerend";439;"Purmerend";91793;"25-05-2022";"07-06-2022";80;87.2;2;2.2;0;0
"Putten";273;"Putten";24365;"25-05-2022";"07-06-2022";15;61.6;0;0;0;0
"Raalte";177;"Raalte";37911;"25-05-2022";"07-06-2022";16;42.2;0;0;0;0
"Reimerswaal";703;"Reimerswaal";22896;"25-05-2022";"07-06-2022";19;83;0;0;0;0
"Renkum";274;"Renkum";31417;"25-05-2022";"07-06-2022";27;85.9;0;0;0;0
"Renswoude";339;"Renswoude";5556;"25-05-2022";"07-06-2022";5;90;0;0;0;0
"Reusel-De Mierden";1667;"Reusel-De Mierden";13127;"25-05-2022";"07-06-2022";10;76.2;0;0;0;0
"Rheden";275;"Rheden";43525;"25-05-2022";"07-06-2022";36;82.7;1;2.3;0;0
"Rhenen";340;"Rhenen";20203;"25-05-2022";"07-06-2022";14;69.3;0;0;0;0
"Ridderkerk";597;"Ridderkerk";46671;"25-05-2022";"07-06-2022";50;107.1;1;2.1;0;0
"Rijssen-Holten";1742;"Rijssen-Holten";38204;"25-05-2022";"07-06-2022";31;81.1;1;2.6;0;0
"Rijswijk";603;"Rijswijk";55220;"25-05-2022";"07-06-2022";68;123.1;0;0;0;0
"Roerdalen";1669;"Roerdalen";20580;"25-05-2022";"07-06-2022";16;77.7;0;0;0;0
"Roermond";957;"Roermond";58763;"25-05-2022";"07-06-2022";37;63;0;0;0;0
"Roosendaal";1674;"Roosendaal";77200;"25-05-2022";"07-06-2022";36;46.6;0;0;0;0
"Rotterdam";599;"Rotterdam";651631;"25-05-2022";"07-06-2022";763;117.1;7;1.1;1;0.2
"Rozendaal";277;"Rozendaal";1726;"25-05-2022";"07-06-2022";4;231.7;0;0;0;0
"Rucphen";840;"Rucphen";23080;"25-05-2022";"07-06-2022";2;8.7;0;0;0;0
"Schagen";441;"Schagen";46532;"25-05-2022";"07-06-2022";25;53.7;0;0;0;0
"Scherpenzeel";279;"Scherpenzeel";10128;"25-05-2022";"07-06-2022";12;118.5;1;9.9;0;0
"Schiedam";606;"Schiedam";79279;"25-05-2022";"07-06-2022";65;82;0;0;0;0
"Schiermonnikoog";88;"Schiermonnikoog";931;"25-05-2022";"07-06-2022";1;107.4;0;0;0;0
"Schouwen-Duiveland";1676;"Schouwen-Duiveland";34065;"25-05-2022";"07-06-2022";13;38.2;1;2.9;0;0
"Simpelveld";965;"Simpelveld";10477;"25-05-2022";"07-06-2022";10;95.4;0;0;0;0
"Sint-Michielsgestel";845;"Sint-Michielsgestel";29498;"25-05-2022";"07-06-2022";9;30.5;1;3.4;0;0
"Sittard-Geleen";1883;"Sittard-Geleen";91743;"25-05-2022";"07-06-2022";49;53.4;1;1.1;0;0
"Sliedrecht";610;"Sliedrecht";25597;"25-05-2022";"07-06-2022";25;97.7;1;3.9;0;0
"Sluis";1714;"Sluis";23166;"25-05-2022";"07-06-2022";13;56.1;0;0;0;0
"Smallingerland";90;"Smallingerland";56040;"25-05-2022";"07-06-2022";41;73.2;0;0;0;0
"Soest";342;"Soest";46906;"25-05-2022";"07-06-2022";42;89.5;0;0;0;0
"Someren";847;"Someren";19428;"25-05-2022";"07-06-2022";3;15.4;0;0;0;0
"Son en Breugel";848;"Son en Breugel";17552;"25-05-2022";"07-06-2022";12;68.4;0;0;0;0
"Stadskanaal";37;"Stadskanaal";31754;"25-05-2022";"07-06-2022";13;40.9;1;3.1;0;0
"Staphorst";180;"Staphorst";17261;"25-05-2022";"07-06-2022";5;29;0;0;0;0
