"Gemeente";"Gemnr";"Gemeente";"Bev_2020";"van_datum";"tot_datum";"Totaal_Absoluut";"Totaal_inc100000";"Zkh_Absoluut";"Zkh_inc100000";"Overleden_Absoluut";"Overleden_inc100000"
"Brunssum";899;"Brunssum";27821;"19-05-2021";"01-06-2021";66;237.2;1;3.6;1;3.6
"Bunnik";312;"Bunnik";15191;"19-05-2021";"01-06-2021";23;151.4;0;0;0;0
"Bunschoten";313;"Bunschoten";21866;"19-05-2021";"01-06-2021";47;214.9;2;9.1;0;0
"Buren";214;"Buren";26749;"19-05-2021";"01-06-2021";88;329;0;0;0;0
"Capelle aan den IJssel";502;"Capelle aan den IJssel";67122;"19-05-2021";"01-06-2021";167;248.8;0;0;3;4.5
"Castricum";383;"Castricum";35986;"19-05-2021";"01-06-2021";37;102.8;0;0;0;0
"Coevorden";109;"Coevorden";35297;"19-05-2021";"01-06-2021";89;252.1;0;0;0;0
"Cranendonck";1706;"Cranendonck";21138;"19-05-2021";"01-06-2021";53;250.7;0;0;0;0
"Cuijk";1684;"Cuijk";25130;"19-05-2021";"01-06-2021";71;282.5;0;0;0;0
"Culemborg";216;"Culemborg";28955;"19-05-2021";"01-06-2021";62;214.1;0;0;0;0
"Dalfsen";148;"Dalfsen";28587;"19-05-2021";"01-06-2021";61;213.4;0;0;0;0
"Dantumadiel";1891;"Dantumadiel";18922;"19-05-2021";"01-06-2021";67;354.1;1;5.3;0;0
"De Bilt";310;"De Bilt";43137;"19-05-2021";"01-06-2021";54;125.2;0;0;0;0
"De Fryske Marren";1940;"De Fryske Marren";51564;"19-05-2021";"01-06-2021";99;192;2;3.9;0;0
"De Ronde Venen";736;"De Ronde Venen";44456;"19-05-2021";"01-06-2021";94;211.4;1;2.2;0;0
"De Wolden";1690;"De Wolden";24330;"19-05-2021";"01-06-2021";86;353.5;0;0;0;0
"Delft";503;"Delft";103595;"19-05-2021";"01-06-2021";285;275.1;0;0;0;0
"Den Helder";400;"Den Helder";56296;"19-05-2021";"01-06-2021";112;198.9;0;0;0;0
"Deurne";762;"Deurne";32471;"19-05-2021";"01-06-2021";126;388;0;0;0;0
"Deventer";150;"Deventer";100719;"19-05-2021";"01-06-2021";207;205.5;1;1;1;1
"Diemen";384;"Diemen";30780;"19-05-2021";"01-06-2021";59;191.7;3;9.7;1;3.2
"Dinkelland";1774;"Dinkelland";26461;"19-05-2021";"01-06-2021";72;272.1;0;0;0;0
"Doesburg";221;"Doesburg";11077;"19-05-2021";"01-06-2021";25;225.7;1;9;0;0
"Doetinchem";222;"Doetinchem";58001;"19-05-2021";"01-06-2021";119;205.2;0;0;1;1.7
"Dongen";766;"Dongen";26222;"19-05-2021";"01-06-2021";64;244.1;0;0;0;0
"Dordrecht";505;"Dordrecht";119284;"19-05-2021";"01-06-2021";255;213.8;1;0.8;4;3.4
"Drechterland";498;"Drechterland";19719;"19-05-2021";"01-06-2021";45;228.2;0;0;0;0
"Drimmelen";1719;"Drimmelen";27272;"19-05-2021";"01-06-2021";91;333.7;1;3.7;1;3.7
"Dronten";303;"Dronten";41555;"19-05-2021";"01-06-2021";73;175.7;0;0;0;0
"Druten";225;"Druten";18926;"19-05-2021";"01-06-2021";26;137.4;0;0;0;0
"Duiven";226;"Duiven";25126;"19-05-2021";"01-06-2021";69;274.6;0;0;0;0
"Echt-Susteren";1711;"Echt-Susteren";31610;"19-05-2021";"01-06-2021";79;249.9;1;3.2;1;3.2
"Edam-Volendam";385;"Edam-Volendam";36197;"19-05-2021";"01-06-2021";120;331.5;0;0;0;0
"Ede";228;"Ede";117165;"19-05-2021";"01-06-2021";266;227;0;0;0;0
"Eemnes";317;"Eemnes";9247;"19-05-2021";"01-06-2021";17;183.8;0;0;0;0
"Eemsdelta";1979;"Eemsdelta";45857;"19-05-2021";"01-06-2021";47;102.5;3;6.5;2;4.4
"Eersel";770;"Eersel";19313;"19-05-2021";"01-06-2021";21;108.7;1;5.2;0;0
"Eijsden-Margraten";1903;"Eijsden-Margraten";25768;"19-05-2021";"01-06-2021";58;225.1;0;0;0;0
"Eindhoven";772;"Eindhoven";234394;"19-05-2021";"01-06-2021";591;252.1;9;3.8;1;0.4
"Elburg";230;"Elburg";23161;"19-05-2021";"01-06-2021";69;297.9;0;0;0;0
"Emmen";114;"Emmen";107048;"19-05-2021";"01-06-2021";150;140.1;3;2.8;1;0.9
"Enkhuizen";388;"Enkhuizen";18591;"19-05-2021";"01-06-2021";11;59.2;0;0;0;0
"Enschede";153;"Enschede";159640;"19-05-2021";"01-06-2021";433;271.2;4;2.5;0;0
"Epe";232;"Epe";33178;"19-05-2021";"01-06-2021";55;165.8;0;0;0;0
"Ermelo";233;"Ermelo";27008;"19-05-2021";"01-06-2021";55;203.6;2;7.4;0;0
"Etten-Leur";777;"Etten-Leur";43878;"19-05-2021";"01-06-2021";107;243.9;0;0;0;0
"Geertruidenberg";779;"Geertruidenberg";21544;"19-05-2021";"01-06-2021";66;306.3;0;0;0;0
"Geldrop-Mierlo";1771;"Geldrop-Mierlo";39726;"19-05-2021";"01-06-2021";82;206.4;1;2.5;1;2.5
"Gemert-Bakel";1652;"Gemert-Bakel";30723;"19-05-2021";"01-06-2021";78;253.9;0;0;0;0
"Gennep";907;"Gennep";16921;"19-05-2021";"01-06-2021";41;242.3;0;0;0;0
"Gilze en Rijen";784;"Gilze en Rijen";26431;"19-05-2021";"01-06-2021";77;291.3;1;3.8;0;0
"Goeree-Overflakkee";1924;"Goeree-Overflakkee";50049;"19-05-2021";"01-06-2021";92;183.8;0;0;0;0
"Goes";664;"Goes";38082;"19-05-2021";"01-06-2021";72;189.1;3;7.9;1;2.6
"Goirle";785;"Goirle";23904;"19-05-2021";"01-06-2021";74;309.6;0;0;0;0
"Gooise Meren";1942;"Gooise Meren";58055;"19-05-2021";"01-06-2021";119;205;2;3.4;0;0
"Gorinchem";512;"Gorinchem";37022;"19-05-2021";"01-06-2021";169;456.5;0;0;0;0
"Gouda";513;"Gouda";73427;"19-05-2021";"01-06-2021";140;190.7;4;5.4;1;1.4
"Grave";786;"Grave";12436;"19-05-2021";"01-06-2021";26;209.1;0;0;0;0
"'s-Gravenhage";518;"'s-Gravenhage";545838;"19-05-2021";"01-06-2021";1416;259.4;27;4.9;1;0.2
"Groningen";14;"Groningen";232874;"19-05-2021";"01-06-2021";369;158.5;1;0.4;0;0
"Gulpen-Wittem";1729;"Gulpen-Wittem";14171;"19-05-2021";"01-06-2021";14;98.8;0;0;0;0
"Haaksbergen";158;"Haaksbergen";24311;"19-05-2021";"01-06-2021";66;271.5;0;0;0;0
"Haarlem";392;"Haarlem";162902;"19-05-2021";"01-06-2021";247;151.6;2;1.2;0;0
"Haarlemmermeer";394;"Haarlemmermeer";156002;"19-05-2021";"01-06-2021";438;280.8;2;1.3;1;0.6
"Halderberge";1655;"Halderberge";30284;"19-05-2021";"01-06-2021";74;244.4;0;0;0;0
"Hardenberg";160;"Hardenberg";60948;"19-05-2021";"01-06-2021";169;277.3;0;0;0;0
"Harderwijk";243;"Harderwijk";48414;"19-05-2021";"01-06-2021";81;167.3;1;2.1;0;0
"Hardinxveld-Giessendam";523;"Hardinxveld-Giessendam";18295;"19-05-2021";"01-06-2021";72;393.6;0;0;0;0
"Harlingen";72;"Harlingen";15722;"19-05-2021";"01-06-2021";19;120.8;0;0;0;0
"Hattem";244;"Hattem";12209;"19-05-2021";"01-06-2021";18;147.4;0;0;0;0
"Heemskerk";396;"Heemskerk";39182;"19-05-2021";"01-06-2021";55;140.4;1;2.6;0;0
"Heemstede";397;"Heemstede";27234;"19-05-2021";"01-06-2021";45;165.2;0;0;0;0
"Heerde";246;"Heerde";18589;"19-05-2021";"01-06-2021";27;145.2;0;0;0;0
"Heerenveen";74;"Heerenveen";50493;"19-05-2021";"01-06-2021";55;108.9;2;4;0;0
"Heerhugowaard";398;"Heerhugowaard";57587;"19-05-2021";"01-06-2021";117;203.2;0;0;0;0
"Heerlen";917;"Heerlen";87086;"19-05-2021";"01-06-2021";193;221.6;1;1.1;1;1.1
"Heeze-Leende";1658;"Heeze-Leende";16152;"19-05-2021";"01-06-2021";17;105.3;0;0;0;0
"Heiloo";399;"Heiloo";23968;"19-05-2021";"01-06-2021";14;58.4;0;0;0;0
"Hellendoorn";163;"Hellendoorn";35916;"19-05-2021";"01-06-2021";101;281.2;1;2.8;0;0
"Hellevoetsluis";530;"Hellevoetsluis";40142;"19-05-2021";"01-06-2021";78;194.3;1;2.5;0;0
"Helmond";794;"Helmond";92423;"19-05-2021";"01-06-2021";236;255.3;0;0;0;0
"Hendrik-Ido-Ambacht";531;"Hendrik-Ido-Ambacht";31202;"19-05-2021";"01-06-2021";66;211.5;0;0;1;3.2
"Hengelo (O.)";164;"Hengelo (O.)";81140;"19-05-2021";"01-06-2021";229;282.2;0;0;0;0
"'s-Hertogenbosch";796;"'s-Hertogenbosch";155111;"19-05-2021";"01-06-2021";524;337.8;0;0;1;0.6
"Het Hogeland";1966;"Het Hogeland";47801;"19-05-2021";"01-06-2021";93;194.6;0;0;0;0
"Heumen";252;"Heumen";16454;"19-05-2021";"01-06-2021";39;237;0;0;0;0
"Heusden";797;"Heusden";44692;"19-05-2021";"01-06-2021";217;485.5;1;2.2;0;0
"Hillegom";534;"Hillegom";22209;"19-05-2021";"01-06-2021";44;198.1;0;0;0;0
"Hilvarenbeek";798;"Hilvarenbeek";15518;"19-05-2021";"01-06-2021";22;141.8;0;0;0;0
"Hilversum";402;"Hilversum";90831;"19-05-2021";"01-06-2021";137;150.8;1;1.1;0;0
"Hoeksche Waard";1963;"Hoeksche Waard";87401;"19-05-2021";"01-06-2021";225;257.4;0;0;1;1.1
"Hof van Twente";1735;"Hof van Twente";35017;"19-05-2021";"01-06-2021";104;297;0;0;0;0
"Hollands Kroon";1911;"Hollands Kroon";48432;"19-05-2021";"01-06-2021";65;134.2;0;0;0;0
"Hoogeveen";118;"Hoogeveen";55699;"19-05-2021";"01-06-2021";112;201.1;0;0;0;0
"Hoorn";405;"Hoorn";73261;"19-05-2021";"01-06-2021";79;107.8;0;0;0;0
"Horst aan de Maas";1507;"Horst aan de Maas";42429;"19-05-2021";"01-06-2021";129;304;0;0;0;0
"Houten";321;"Houten";50146;"19-05-2021";"01-06-2021";89;177.5;2;4;0;0
"Huizen";406;"Huizen";41273;"19-05-2021";"01-06-2021";96;232.6;1;2.4;0;0
"Hulst";677;"Hulst";27556;"19-05-2021";"01-06-2021";15;54.4;0;0;0;0
"IJsselstein";353;"IJsselstein";34109;"19-05-2021";"01-06-2021";78;228.7;1;2.9;0;0
"Kaag en Braassem";1884;"Kaag en Braassem";27297;"19-05-2021";"01-06-2021";64;234.5;0;0;0;0
"Kampen";166;"Kampen";54319;"19-05-2021";"01-06-2021";128;235.6;0;0;0;0
"Kapelle";678;"Kapelle";12695;"19-05-2021";"01-06-2021";38;299.3;0;0;0;0
"Katwijk";537;"Katwijk";65753;"19-05-2021";"01-06-2021";146;222;1;1.5;2;3
"Kerkrade";928;"Kerkrade";45749;"19-05-2021";"01-06-2021";98;214.2;2;4.4;0;0
"Koggenland";1598;"Koggenland";22749;"19-05-2021";"01-06-2021";66;290.1;0;0;0;0
"Krimpen aan den IJssel";542;"Krimpen aan den IJssel";29526;"19-05-2021";"01-06-2021";52;176.1;1;3.4;0;0
"Krimpenerwaard";1931;"Krimpenerwaard";56319;"19-05-2021";"01-06-2021";164;291.2;4;7.1;2;3.6
"Laarbeek";1659;"Laarbeek";22523;"19-05-2021";"01-06-2021";60;266.4;1;4.4;0;0
"Landerd";1685;"Landerd";15730;"19-05-2021";"01-06-2021";35;222.5;0;0;0;0
"Landgraaf";882;"Landgraaf";37445;"19-05-2021";"01-06-2021";63;168.2;0;0;1;2.7
"Landsmeer";415;"Landsmeer";11491;"19-05-2021";"01-06-2021";20;174;0;0;0;0
"Langedijk";416;"Langedijk";28163;"19-05-2021";"01-06-2021";38;134.9;0;0;0;0
"Lansingerland";1621;"Lansingerland";62384;"19-05-2021";"01-06-2021";140;224.4;0;0;0;0
"Laren";417;"Laren";11280;"19-05-2021";"01-06-2021";13;115.2;0;0;0;0
"Leeuwarden";80;"Leeuwarden";124084;"19-05-2021";"01-06-2021";218;175.7;4;3.2;1;0.8
"Leiden";546;"Leiden";125099;"19-05-2021";"01-06-2021";357;285.4;2;1.6;0;0
"Leiderdorp";547;"Leiderdorp";27056;"19-05-2021";"01-06-2021";101;373.3;0;0;0;0
"Leidschendam-Voorburg";1916;"Leidschendam-Voorburg";76534;"19-05-2021";"01-06-2021";178;232.6;2;2.6;1;1.3
"Lelystad";995;"Lelystad";78598;"19-05-2021";"01-06-2021";124;157.8;1;1.3;2;2.5
"Leudal";1640;"Leudal";35879;"19-05-2021";"01-06-2021";118;328.9;0;0;0;0
"Leusden";327;"Leusden";30401;"19-05-2021";"01-06-2021";47;154.6;0;0;0;0
"Lingewaard";1705;"Lingewaard";46601;"19-05-2021";"01-06-2021";84;180.3;0;0;2;4.3
"Lisse";553;"Lisse";22955;"19-05-2021";"01-06-2021";37;161.2;0;0;0;0
"Lochem";262;"Lochem";33729;"19-05-2021";"01-06-2021";61;180.9;0;0;0;0
"Loon op Zand";809;"Loon op Zand";23408;"19-05-2021";"01-06-2021";92;393;0;0;0;0
"Lopik";331;"Lopik";14467;"19-05-2021";"01-06-2021";35;241.9;0;0;0;0
"Losser";168;"Losser";22683;"19-05-2021";"01-06-2021";82;361.5;0;0;0;0
"Maasdriel";263;"Maasdriel";25030;"19-05-2021";"01-06-2021";62;247.7;0;0;0;0
"Maasgouw";1641;"Maasgouw";23965;"19-05-2021";"01-06-2021";49;204.5;0;0;0;0
"Maassluis";556;"Maassluis";33213;"19-05-2021";"01-06-2021";128;385.4;0;0;0;0
"Maastricht";935;"Maastricht";121575;"19-05-2021";"01-06-2021";321;264;3;2.5;2;1.6
"Medemblik";420;"Medemblik";45101;"19-05-2021";"01-06-2021";88;195.1;0;0;0;0
"Meerssen";938;"Meerssen";18828;"19-05-2021";"01-06-2021";27;143.4;0;0;0;0
"Meierijstad";1948;"Meierijstad";81194;"19-05-2021";"01-06-2021";278;342.4;0;0;0;0
"Meppel";119;"Meppel";33920;"19-05-2021";"01-06-2021";43;126.8;1;2.9;0;0
"Middelburg";687;"Middelburg";48822;"19-05-2021";"01-06-2021";62;127;0;0;0;0
"Midden-Delfland";1842;"Midden-Delfland";19341;"19-05-2021";"01-06-2021";62;320.6;0;0;0;0
"Midden-Drenthe";1731;"Midden-Drenthe";33185;"19-05-2021";"01-06-2021";45;135.6;0;0;0;0
"Midden-Groningen";1952;"Midden-Groningen";60797;"19-05-2021";"01-06-2021";72;118.4;0;0;0;0
"Mill en Sint Hubert";815;"Mill en Sint Hubert";10939;"19-05-2021";"01-06-2021";43;393.1;0;0;0;0
"Moerdijk";1709;"Moerdijk";37129;"19-05-2021";"01-06-2021";107;288.2;0;0;1;2.7
"Molenlanden";1978;"Molenlanden";43909;"19-05-2021";"01-06-2021";146;332.5;0;0;1;2.3
"Montferland";1955;"Montferland";36011;"19-05-2021";"01-06-2021";69;191.6;0;0;0;0
"Montfoort";335;"Montfoort";13917;"19-05-2021";"01-06-2021";39;280.2;1;7.2;0;0
"Mook en Middelaar";944;"Mook en Middelaar";7847;"19-05-2021";"01-06-2021";12;152.9;0;0;0;0
"Neder-Betuwe";1740;"Neder-Betuwe";24339;"19-05-2021";"01-06-2021";129;530;1;4.1;1;4.1
"Nederweert";946;"Nederweert";17019;"19-05-2021";"01-06-2021";31;182.1;0;0;0;0
"Nieuwegein";356;"Nieuwegein";63462;"19-05-2021";"01-06-2021";135;212.7;1;1.6;0;0
"Nieuwkoop";569;"Nieuwkoop";28811;"19-05-2021";"01-06-2021";87;302;1;3.5;0;0
"Nijkerk";267;"Nijkerk";43171;"19-05-2021";"01-06-2021";99;229.3;1;2.3;0;0
"Nijmegen";268;"Nijmegen";177659;"19-05-2021";"01-06-2021";434;244.3;1;0.6;1;0.6
"Nissewaard";1930;"Nissewaard";85219;"19-05-2021";"01-06-2021";189;221.8;1;1.2;1;1.2
"Noardeast-Fryslân";1970;"Noardeast-Fryslân";45228;"19-05-2021";"01-06-2021";93;205.6;1;2.2;0;0
"Noord-Beveland";1695;"Noord-Beveland";7392;"19-05-2021";"01-06-2021";11;148.8;0;0;0;0
"Noordenveld";1699;"Noordenveld";31253;"19-05-2021";"01-06-2021";53;169.6;1;3.2;0;0
"Noordoostpolder";171;"Noordoostpolder";47291;"19-05-2021";"01-06-2021";97;205.1;2;4.2;0;0
"Noordwijk";575;"Noordwijk";43508;"19-05-2021";"01-06-2021";62;142.5;0;0;0;0
"Nuenen, Gerwen en Nederwetten";820;"Nuenen, Gerwen en Nederwetten";23383;"19-05-2021";"01-06-2021";50;213.8;0;0;0;0
"Nunspeet";302;"Nunspeet";27851;"19-05-2021";"01-06-2021";59;211.8;0;0;0;0
"Oegstgeest";579;"Oegstgeest";24840;"19-05-2021";"01-06-2021";28;112.7;0;0;0;0
"Oirschot";823;"Oirschot";18714;"19-05-2021";"01-06-2021";55;293.9;2;10.7;0;0
"Oisterwijk";824;"Oisterwijk";32130;"19-05-2021";"01-06-2021";96;298.8;0;0;0;0
"Oldambt";1895;"Oldambt";38209;"19-05-2021";"01-06-2021";90;235.5;0;0;0;0
"Oldebroek";269;"Oldebroek";23646;"19-05-2021";"01-06-2021";49;207.2;0;0;0;0
"Oldenzaal";173;"Oldenzaal";31836;"19-05-2021";"01-06-2021";154;483.7;0;0;0;0
"Olst-Wijhe";1773;"Olst-Wijhe";18252;"19-05-2021";"01-06-2021";51;279.4;0;0;1;5.5
"Ommen";175;"Ommen";18009;"19-05-2021";"01-06-2021";34;188.8;0;0;0;0
"Oost Gelre";1586;"Oost Gelre";29627;"19-05-2021";"01-06-2021";104;351;0;0;0;0
"Oosterhout";826;"Oosterhout";55982;"19-05-2021";"01-06-2021";145;259;0;0;0;0
"Ooststellingwerf";85;"Ooststellingwerf";25469;"19-05-2021";"01-06-2021";39;153.1;0;0;0;0
"Oostzaan";431;"Oostzaan";9735;"19-05-2021";"01-06-2021";8;82.2;0;0;0;0
"Opmeer";432;"Opmeer";11836;"19-05-2021";"01-06-2021";14;118.3;0;0;0;0
"Opsterland";86;"Opsterland";29733;"19-05-2021";"01-06-2021";65;218.6;1;3.4;0;0
"Oss";828;"Oss";91915;"19-05-2021";"01-06-2021";356;387.3;1;1.1;1;1.1
"Oude IJsselstreek";1509;"Oude IJsselstreek";39388;"19-05-2021";"01-06-2021";86;218.3;0;0;0;0
"Ouder-Amstel";437;"Ouder-Amstel";14026;"19-05-2021";"01-06-2021";17;121.2;0;0;0;0
"Oudewater";589;"Oudewater";10230;"19-05-2021";"01-06-2021";24;234.6;0;0;0;0
"Overbetuwe";1734;"Overbetuwe";47906;"19-05-2021";"01-06-2021";107;223.4;0;0;0;0
"Papendrecht";590;"Papendrecht";32136;"19-05-2021";"01-06-2021";74;230.3;0;0;0;0
"Peel en Maas";1894;"Peel en Maas";43425;"19-05-2021";"01-06-2021";102;234.9;0;0;0;0
"Pekela";765;"Pekela";12196;"19-05-2021";"01-06-2021";22;180.4;0;0;0;0
"Pijnacker-Nootdorp";1926;"Pijnacker-Nootdorp";55308;"19-05-2021";"01-06-2021";119;215.2;0;0;0;0
"Purmerend";439;"Purmerend";81249;"19-05-2021";"01-06-2021";169;208;1;1.2;0;0
"Putten";273;"Putten";24112;"19-05-2021";"01-06-2021";67;277.9;0;0;0;0
"Raalte";177;"Raalte";37712;"19-05-2021";"01-06-2021";42;111.4;2;5.3;0;0
"Reimerswaal";703;"Reimerswaal";22730;"19-05-2021";"01-06-2021";114;501.5;1;4.4;0;0
"Renkum";274;"Renkum";31419;"19-05-2021";"01-06-2021";57;181.4;1;3.2;0;0
"Renswoude";339;"Renswoude";5444;"19-05-2021";"01-06-2021";10;183.7;0;0;0;0
"Reusel-De Mierden";1667;"Reusel-De Mierden";13112;"19-05-2021";"01-06-2021";16;122;0;0;1;7.6
"Rheden";275;"Rheden";43761;"19-05-2021";"01-06-2021";113;258.2;1;2.3;1;2.3
"Rhenen";340;"Rhenen";20119;"19-05-2021";"01-06-2021";55;273.4;0;0;0;0
"Ridderkerk";597;"Ridderkerk";46189;"19-05-2021";"01-06-2021";163;352.9;1;2.2;0;0
"Rijssen-Holten";1742;"Rijssen-Holten";38177;"19-05-2021";"01-06-2021";100;261.9;0;0;0;0
"Rijswijk";603;"Rijswijk";54450;"19-05-2021";"01-06-2021";127;233.2;1;1.8;0;0
"Roerdalen";1669;"Roerdalen";20574;"19-05-2021";"01-06-2021";46;223.6;0;0;0;0
"Roermond";957;"Roermond";58260;"19-05-2021";"01-06-2021";179;307.2;3;5.1;1;1.7
"Roosendaal";1674;"Roosendaal";77251;"19-05-2021";"01-06-2021";107;138.5;0;0;0;0
"Rotterdam";599;"Rotterdam";651157;"19-05-2021";"01-06-2021";2165;332.5;14;2.2;14;2.2
"Rozendaal";277;"Rozendaal";1704;"19-05-2021";"01-06-2021";0;0;0;0;0;0
"Rucphen";840;"Rucphen";22878;"19-05-2021";"01-06-2021";53;231.7;0;0;0;0
"Schagen";441;"Schagen";46483;"19-05-2021";"01-06-2021";56;120.5;0;0;0;0
"Scherpenzeel";279;"Scherpenzeel";9880;"19-05-2021";"01-06-2021";17;172.1;0;0;0;0
"Schiedam";606;"Schiedam";78730;"19-05-2021";"01-06-2021";149;189.3;2;2.5;0;0
"Schiermonnikoog";88;"Schiermonnikoog";947;"19-05-2021";"01-06-2021";0;0;0;0;0;0
"Schouwen-Duiveland";1676;"Schouwen-Duiveland";33839;"19-05-2021";"01-06-2021";99;292.6;1;3;0;0
"Simpelveld";965;"Simpelveld";10555;"19-05-2021";"01-06-2021";15;142.1;0;0;0;0
"Sint Anthonis";1702;"Sint Anthonis";11664;"19-05-2021";"01-06-2021";47;402.9;0;0;0;0
"Sint-Michielsgestel";845;"Sint-Michielsgestel";29208;"19-05-2021";"01-06-2021";95;325.3;0;0;0;0
"Sittard-Geleen";1883;"Sittard-Geleen";92429;"19-05-2021";"01-06-2021";280;302.9;4;4.3;1;1.1
