"Gemeente";"Gemnr";"Gemeente";"Bev_2020";"van_datum";"tot_datum";"Totaal_Absoluut";"Totaal_inc100000";"Zkh_Absoluut";"Zkh_inc100000";"Overleden_Absoluut";"Overleden_inc100000"
"Bladel";1728;"Bladel";20390;"20-01-2021";"02-02-2021";129;632.7;0;0;2;9.8
"Blaricum";376;"Blaricum";11540;"20-01-2021";"02-02-2021";19;164.6;0;0;0;0
"Bloemendaal";377;"Bloemendaal";23571;"20-01-2021";"02-02-2021";74;313.9;0;0;0;0
"Bodegraven-Reeuwijk";1901;"Bodegraven-Reeuwijk";34872;"20-01-2021";"02-02-2021";189;542;2;5.7;4;11.5
"Boekel";755;"Boekel";10785;"20-01-2021";"02-02-2021";33;306;1;9.3;1;9.3
"Borger-Odoorn";1681;"Borger-Odoorn";25559;"20-01-2021";"02-02-2021";64;250.4;0;0;1;3.9
"Borne";147;"Borne";23312;"20-01-2021";"02-02-2021";100;429;0;0;8;34.3
"Borsele";654;"Borsele";22739;"20-01-2021";"02-02-2021";77;338.6;2;8.8;1;4.4
"Boxmeer";756;"Boxmeer";29365;"20-01-2021";"02-02-2021";140;476.8;0;0;1;3.4
"Boxtel";757;"Boxtel";32970;"20-01-2021";"02-02-2021";121;367;0;0;2;6.1
"Breda";758;"Breda";184069;"20-01-2021";"02-02-2021";328;178.2;2;1.1;1;0.5
"Brielle";501;"Brielle";17271;"20-01-2021";"02-02-2021";30;173.7;0;0;0;0
"Bronckhorst";1876;"Bronckhorst";36055;"20-01-2021";"02-02-2021";124;343.9;1;2.8;2;5.5
"Brummen";213;"Brummen";20726;"20-01-2021";"02-02-2021";31;149.6;0;0;0;0
"Brunssum";899;"Brunssum";27821;"20-01-2021";"02-02-2021";110;395.4;0;0;2;7.2
"Bunnik";312;"Bunnik";15191;"20-01-2021";"02-02-2021";36;237;2;13.2;0;0
"Bunschoten";313;"Bunschoten";21866;"20-01-2021";"02-02-2021";103;471.1;1;4.6;2;9.1
"Buren";214;"Buren";26749;"20-01-2021";"02-02-2021";117;437.4;1;3.7;0;0
"Capelle aan den IJssel";502;"Capelle aan den IJssel";67122;"20-01-2021";"02-02-2021";163;242.8;0;0;2;3
"Castricum";383;"Castricum";35986;"20-01-2021";"02-02-2021";66;183.4;0;0;0;0
"Coevorden";109;"Coevorden";35297;"20-01-2021";"02-02-2021";201;569.5;1;2.8;2;5.7
"Cranendonck";1706;"Cranendonck";21138;"20-01-2021";"02-02-2021";146;690.7;0;0;1;4.7
"Cuijk";1684;"Cuijk";25130;"20-01-2021";"02-02-2021";90;358.1;0;0;1;4
"Culemborg";216;"Culemborg";28955;"20-01-2021";"02-02-2021";109;376.4;2;6.9;0;0
"Dalfsen";148;"Dalfsen";28587;"20-01-2021";"02-02-2021";93;325.3;0;0;1;3.5
"Dantumadiel";1891;"Dantumadiel";18922;"20-01-2021";"02-02-2021";106;560.2;1;5.3;0;0
"De Bilt";310;"De Bilt";43137;"20-01-2021";"02-02-2021";129;299;3;7;0;0
"De Fryske Marren";1940;"De Fryske Marren";51564;"20-01-2021";"02-02-2021";162;314.2;1;1.9;3;5.8
"De Ronde Venen";736;"De Ronde Venen";44456;"20-01-2021";"02-02-2021";118;265.4;1;2.2;0;0
"De Wolden";1690;"De Wolden";24330;"20-01-2021";"02-02-2021";65;267.2;1;4.1;2;8.2
"Delft";503;"Delft";103595;"20-01-2021";"02-02-2021";285;275.1;1;1;5;4.8
"Den Helder";400;"Den Helder";56296;"20-01-2021";"02-02-2021";212;376.6;1;1.8;1;1.8
"Deurne";762;"Deurne";32471;"20-01-2021";"02-02-2021";191;588.2;2;6.2;0;0
"Deventer";150;"Deventer";100719;"20-01-2021";"02-02-2021";182;180.7;3;3;2;2
"Diemen";384;"Diemen";30780;"20-01-2021";"02-02-2021";67;217.7;0;0;2;6.5
"Dinkelland";1774;"Dinkelland";26461;"20-01-2021";"02-02-2021";125;472.4;1;3.8;3;11.3
"Doesburg";221;"Doesburg";11077;"20-01-2021";"02-02-2021";19;171.5;0;0;1;9
"Doetinchem";222;"Doetinchem";58001;"20-01-2021";"02-02-2021";161;277.6;1;1.7;2;3.4
"Dongen";766;"Dongen";26222;"20-01-2021";"02-02-2021";92;350.9;0;0;0;0
"Dordrecht";505;"Dordrecht";119284;"20-01-2021";"02-02-2021";376;315.2;3;2.5;8;6.7
"Drechterland";498;"Drechterland";19719;"20-01-2021";"02-02-2021";135;684.6;1;5.1;0;0
"Drimmelen";1719;"Drimmelen";27272;"20-01-2021";"02-02-2021";64;234.7;0;0;0;0
"Dronten";303;"Dronten";41555;"20-01-2021";"02-02-2021";61;146.8;1;2.4;1;2.4
"Druten";225;"Druten";18926;"20-01-2021";"02-02-2021";151;797.8;0;0;2;10.6
"Duiven";226;"Duiven";25126;"20-01-2021";"02-02-2021";56;222.9;0;0;0;0
"Echt-Susteren";1711;"Echt-Susteren";31610;"20-01-2021";"02-02-2021";165;522;4;12.7;4;12.7
"Edam-Volendam";385;"Edam-Volendam";36197;"20-01-2021";"02-02-2021";300;828.8;3;8.3;0;0
"Ede";228;"Ede";117165;"20-01-2021";"02-02-2021";449;383.2;3;2.6;1;0.9
"Eemnes";317;"Eemnes";9247;"20-01-2021";"02-02-2021";37;400.1;1;10.8;0;0
"Eemsdelta";1979;"Eemsdelta";45857;"20-01-2021";"02-02-2021";111;242.1;1;2.2;0;0
"Eersel";770;"Eersel";19313;"20-01-2021";"02-02-2021";71;367.6;0;0;0;0
"Eijsden-Margraten";1903;"Eijsden-Margraten";25768;"20-01-2021";"02-02-2021";108;419.1;1;3.9;0;0
"Eindhoven";772;"Eindhoven";234394;"20-01-2021";"02-02-2021";1078;459.9;11;4.7;17;7.3
"Elburg";230;"Elburg";23161;"20-01-2021";"02-02-2021";51;220.2;0;0;1;4.3
"Emmen";114;"Emmen";107048;"20-01-2021";"02-02-2021";292;272.8;7;6.5;2;1.9
"Enkhuizen";388;"Enkhuizen";18591;"20-01-2021";"02-02-2021";70;376.5;0;0;1;5.4
"Enschede";153;"Enschede";159640;"20-01-2021";"02-02-2021";480;300.7;2;1.3;12;7.5
"Epe";232;"Epe";33178;"20-01-2021";"02-02-2021";120;361.7;0;0;4;12.1
"Ermelo";233;"Ermelo";27008;"20-01-2021";"02-02-2021";94;348;0;0;2;7.4
"Etten-Leur";777;"Etten-Leur";43878;"20-01-2021";"02-02-2021";70;159.5;0;0;0;0
"Geertruidenberg";779;"Geertruidenberg";21544;"20-01-2021";"02-02-2021";88;408.5;0;0;3;13.9
"Geldrop-Mierlo";1771;"Geldrop-Mierlo";39726;"20-01-2021";"02-02-2021";206;518.6;3;7.6;1;2.5
"Gemert-Bakel";1652;"Gemert-Bakel";30723;"20-01-2021";"02-02-2021";135;439.4;0;0;0;0
"Gennep";907;"Gennep";16921;"20-01-2021";"02-02-2021";52;307.3;0;0;0;0
"Gilze en Rijen";784;"Gilze en Rijen";26431;"20-01-2021";"02-02-2021";57;215.7;0;0;0;0
"Goeree-Overflakkee";1924;"Goeree-Overflakkee";50049;"20-01-2021";"02-02-2021";104;207.8;1;2;1;2
"Goes";664;"Goes";38082;"20-01-2021";"02-02-2021";102;267.8;3;7.9;1;2.6
"Goirle";785;"Goirle";23904;"20-01-2021";"02-02-2021";65;271.9;0;0;5;20.9
"Gooise Meren";1942;"Gooise Meren";58055;"20-01-2021";"02-02-2021";140;241.2;0;0;1;1.7
"Gorinchem";512;"Gorinchem";37022;"20-01-2021";"02-02-2021";128;345.7;0;0;1;2.7
"Gouda";513;"Gouda";73427;"20-01-2021";"02-02-2021";218;296.9;13;17.7;9;12.3
"Grave";786;"Grave";12436;"20-01-2021";"02-02-2021";47;377.9;0;0;1;8
"'s-Gravenhage";518;"'s-Gravenhage";545838;"20-01-2021";"02-02-2021";1332;244;31;5.7;15;2.7
"Groningen";14;"Groningen";232874;"20-01-2021";"02-02-2021";384;164.9;1;0.4;2;0.9
"Gulpen-Wittem";1729;"Gulpen-Wittem";14171;"20-01-2021";"02-02-2021";49;345.8;0;0;0;0
"Haaksbergen";158;"Haaksbergen";24311;"20-01-2021";"02-02-2021";102;419.6;0;0;0;0
"Haarlem";392;"Haarlem";162902;"20-01-2021";"02-02-2021";387;237.6;1;0.6;4;2.5
"Haarlemmermeer";394;"Haarlemmermeer";156002;"20-01-2021";"02-02-2021";422;270.5;3;1.9;5;3.2
"Halderberge";1655;"Halderberge";30284;"20-01-2021";"02-02-2021";131;432.6;5;16.5;2;6.6
"Hardenberg";160;"Hardenberg";60948;"20-01-2021";"02-02-2021";279;457.8;0;0;0;0
"Harderwijk";243;"Harderwijk";48414;"20-01-2021";"02-02-2021";167;344.9;0;0;2;4.1
"Hardinxveld-Giessendam";523;"Hardinxveld-Giessendam";18295;"20-01-2021";"02-02-2021";120;655.9;0;0;1;5.5
"Harlingen";72;"Harlingen";15722;"20-01-2021";"02-02-2021";34;216.3;0;0;0;0
"Hattem";244;"Hattem";12209;"20-01-2021";"02-02-2021";21;172;0;0;0;0
"Heemskerk";396;"Heemskerk";39182;"20-01-2021";"02-02-2021";146;372.6;2;5.1;1;2.6
"Heemstede";397;"Heemstede";27234;"20-01-2021";"02-02-2021";46;168.9;1;3.7;1;3.7
"Heerde";246;"Heerde";18589;"20-01-2021";"02-02-2021";49;263.6;0;0;0;0
"Heerenveen";74;"Heerenveen";50493;"20-01-2021";"02-02-2021";140;277.3;0;0;1;2
"Heerhugowaard";398;"Heerhugowaard";57587;"20-01-2021";"02-02-2021";202;350.8;2;3.5;1;1.7
"Heerlen";917;"Heerlen";87086;"20-01-2021";"02-02-2021";336;385.8;3;3.4;5;5.7
"Heeze-Leende";1658;"Heeze-Leende";16152;"20-01-2021";"02-02-2021";61;377.7;1;6.2;0;0
"Heiloo";399;"Heiloo";23968;"20-01-2021";"02-02-2021";38;158.5;0;0;0;0
"Hellendoorn";163;"Hellendoorn";35916;"20-01-2021";"02-02-2021";204;568;1;2.8;5;13.9
"Hellevoetsluis";530;"Hellevoetsluis";40142;"20-01-2021";"02-02-2021";65;161.9;0;0;1;2.5
"Helmond";794;"Helmond";92423;"20-01-2021";"02-02-2021";578;625.4;2;2.2;5;5.4
"Hendrik-Ido-Ambacht";531;"Hendrik-Ido-Ambacht";31202;"20-01-2021";"02-02-2021";106;339.7;0;0;2;6.4
"Hengelo (O.)";164;"Hengelo (O.)";81140;"20-01-2021";"02-02-2021";262;322.9;0;0;6;7.4
"'s-Hertogenbosch";796;"'s-Hertogenbosch";155111;"20-01-2021";"02-02-2021";516;332.7;1;0.6;4;2.6
"Het Hogeland";1966;"Het Hogeland";47801;"20-01-2021";"02-02-2021";111;232.2;0;0;1;2.1
"Heumen";252;"Heumen";16454;"20-01-2021";"02-02-2021";45;273.5;0;0;1;6.1
"Heusden";797;"Heusden";44692;"20-01-2021";"02-02-2021";175;391.6;0;0;1;2.2
"Hillegom";534;"Hillegom";22209;"20-01-2021";"02-02-2021";51;229.6;0;0;3;13.5
"Hilvarenbeek";798;"Hilvarenbeek";15518;"20-01-2021";"02-02-2021";51;328.7;0;0;0;0
"Hilversum";402;"Hilversum";90831;"20-01-2021";"02-02-2021";226;248.8;3;3.3;2;2.2
"Hoeksche Waard";1963;"Hoeksche Waard";87401;"20-01-2021";"02-02-2021";310;354.7;2;2.3;5;5.7
"Hof van Twente";1735;"Hof van Twente";35017;"20-01-2021";"02-02-2021";166;474.1;1;2.9;2;5.7
"Hollands Kroon";1911;"Hollands Kroon";48432;"20-01-2021";"02-02-2021";185;382;0;0;0;0
"Hoogeveen";118;"Hoogeveen";55699;"20-01-2021";"02-02-2021";218;391.4;1;1.8;3;5.4
"Hoorn";405;"Hoorn";73261;"20-01-2021";"02-02-2021";504;688;1;1.4;4;5.5
"Horst aan de Maas";1507;"Horst aan de Maas";42429;"20-01-2021";"02-02-2021";206;485.5;0;0;2;4.7
"Houten";321;"Houten";50146;"20-01-2021";"02-02-2021";105;209.4;1;2;0;0
"Huizen";406;"Huizen";41273;"20-01-2021";"02-02-2021";135;327.1;3;7.3;0;0
"Hulst";677;"Hulst";27556;"20-01-2021";"02-02-2021";116;421;0;0;0;0
"IJsselstein";353;"IJsselstein";34109;"20-01-2021";"02-02-2021";81;237.5;1;2.9;1;2.9
"Kaag en Braassem";1884;"Kaag en Braassem";27297;"20-01-2021";"02-02-2021";65;238.1;0;0;0;0
"Kampen";166;"Kampen";54319;"20-01-2021";"02-02-2021";107;197;0;0;0;0
"Kapelle";678;"Kapelle";12695;"20-01-2021";"02-02-2021";45;354.5;0;0;0;0
"Katwijk";537;"Katwijk";65753;"20-01-2021";"02-02-2021";372;565.8;0;0;1;1.5
"Kerkrade";928;"Kerkrade";45749;"20-01-2021";"02-02-2021";218;476.5;1;2.2;7;15.3
"Koggenland";1598;"Koggenland";22749;"20-01-2021";"02-02-2021";151;663.8;0;0;3;13.2
"Krimpen aan den IJssel";542;"Krimpen aan den IJssel";29526;"20-01-2021";"02-02-2021";105;355.6;1;3.4;7;23.7
"Krimpenerwaard";1931;"Krimpenerwaard";56319;"20-01-2021";"02-02-2021";240;426.1;2;3.6;1;1.8
"Laarbeek";1659;"Laarbeek";22523;"20-01-2021";"02-02-2021";125;555;2;8.9;2;8.9
"Landerd";1685;"Landerd";15730;"20-01-2021";"02-02-2021";64;406.9;0;0;0;0
"Landgraaf";882;"Landgraaf";37445;"20-01-2021";"02-02-2021";198;528.8;4;10.7;2;5.3
"Landsmeer";415;"Landsmeer";11491;"20-01-2021";"02-02-2021";40;348.1;0;0;0;0
"Langedijk";416;"Langedijk";28163;"20-01-2021";"02-02-2021";115;408.3;0;0;0;0
"Lansingerland";1621;"Lansingerland";62384;"20-01-2021";"02-02-2021";179;286.9;0;0;1;1.6
"Laren";417;"Laren";11280;"20-01-2021";"02-02-2021";22;195;0;0;0;0
"Leeuwarden";80;"Leeuwarden";124084;"20-01-2021";"02-02-2021";295;237.7;2;1.6;7;5.6
"Leiden";546;"Leiden";125099;"20-01-2021";"02-02-2021";285;227.8;2;1.6;3;2.4
"Leiderdorp";547;"Leiderdorp";27056;"20-01-2021";"02-02-2021";53;195.9;0;0;1;3.7
"Leidschendam-Voorburg";1916;"Leidschendam-Voorburg";76534;"20-01-2021";"02-02-2021";160;209.1;5;6.5;5;6.5
"Lelystad";995;"Lelystad";78598;"20-01-2021";"02-02-2021";163;207.4;0;0;2;2.5
"Leudal";1640;"Leudal";35879;"20-01-2021";"02-02-2021";180;501.7;0;0;0;0
"Leusden";327;"Leusden";30401;"20-01-2021";"02-02-2021";100;328.9;2;6.6;1;3.3
"Lingewaard";1705;"Lingewaard";46601;"20-01-2021";"02-02-2021";94;201.7;0;0;2;4.3
"Lisse";553;"Lisse";22955;"20-01-2021";"02-02-2021";36;156.8;0;0;1;4.4
"Lochem";262;"Lochem";33729;"20-01-2021";"02-02-2021";34;100.8;0;0;0;0
"Loon op Zand";809;"Loon op Zand";23408;"20-01-2021";"02-02-2021";75;320.4;0;0;1;4.3
"Lopik";331;"Lopik";14467;"20-01-2021";"02-02-2021";57;394;1;6.9;0;0
"Losser";168;"Losser";22683;"20-01-2021";"02-02-2021";149;656.9;1;4.4;1;4.4
"Maasdriel";263;"Maasdriel";25030;"20-01-2021";"02-02-2021";165;659.2;1;4;0;0
"Maasgouw";1641;"Maasgouw";23965;"20-01-2021";"02-02-2021";126;525.8;2;8.3;1;4.2
"Maassluis";556;"Maassluis";33213;"20-01-2021";"02-02-2021";40;120.4;1;3;1;3
"Maastricht";935;"Maastricht";121575;"20-01-2021";"02-02-2021";383;315;7;5.8;1;0.8
"Medemblik";420;"Medemblik";45101;"20-01-2021";"02-02-2021";368;815.9;1;2.2;1;2.2
"Meerssen";938;"Meerssen";18828;"20-01-2021";"02-02-2021";43;228.4;0;0;0;0
"Meierijstad";1948;"Meierijstad";81194;"20-01-2021";"02-02-2021";194;238.9;1;1.2;1;1.2
"Meppel";119;"Meppel";33920;"20-01-2021";"02-02-2021";102;300.7;1;2.9;2;5.9
"Middelburg";687;"Middelburg";48822;"20-01-2021";"02-02-2021";197;403.5;4;8.2;1;2
"Midden-Delfland";1842;"Midden-Delfland";19341;"20-01-2021";"02-02-2021";55;284.4;0;0;0;0
"Midden-Drenthe";1731;"Midden-Drenthe";33185;"20-01-2021";"02-02-2021";62;186.8;2;6;5;15.1
"Midden-Groningen";1952;"Midden-Groningen";60797;"20-01-2021";"02-02-2021";134;220.4;1;1.6;2;3.3
"Mill en Sint Hubert";815;"Mill en Sint Hubert";10939;"20-01-2021";"02-02-2021";47;429.7;0;0;0;0
"Moerdijk";1709;"Moerdijk";37129;"20-01-2021";"02-02-2021";110;296.3;0;0;2;5.4
"Molenlanden";1978;"Molenlanden";43909;"20-01-2021";"02-02-2021";204;464.6;0;0;3;6.8
"Montferland";1955;"Montferland";36011;"20-01-2021";"02-02-2021";109;302.7;0;0;3;8.3
"Montfoort";335;"Montfoort";13917;"20-01-2021";"02-02-2021";41;294.6;0;0;0;0
"Mook en Middelaar";944;"Mook en Middelaar";7847;"20-01-2021";"02-02-2021";9;114.7;0;0;0;0
"Neder-Betuwe";1740;"Neder-Betuwe";24339;"20-01-2021";"02-02-2021";94;386.2;2;8.2;0;0
"Nederweert";946;"Nederweert";17019;"20-01-2021";"02-02-2021";104;611.1;1;5.9;1;5.9
"Nieuwegein";356;"Nieuwegein";63462;"20-01-2021";"02-02-2021";203;319.9;1;1.6;2;3.2
"Nieuwkoop";569;"Nieuwkoop";28811;"20-01-2021";"02-02-2021";98;340.1;1;3.5;1;3.5
"Nijkerk";267;"Nijkerk";43171;"20-01-2021";"02-02-2021";223;516.6;1;2.3;3;6.9
"Nijmegen";268;"Nijmegen";177659;"20-01-2021";"02-02-2021";404;227.4;5;2.8;4;2.3
"Nissewaard";1930;"Nissewaard";85219;"20-01-2021";"02-02-2021";202;237;2;2.3;10;11.7
"Noardeast-Frysl̢n";1970;"Noardeast-Frysl̢n";45228;"20-01-2021";"02-02-2021";151;333.9;0;0;1;2.2
"Noord-Beveland";1695;"Noord-Beveland";7392;"20-01-2021";"02-02-2021";53;717;0;0;0;0
"Noordenveld";1699;"Noordenveld";31253;"20-01-2021";"02-02-2021";88;281.6;2;6.4;1;3.2
"Noordoostpolder";171;"Noordoostpolder";47291;"20-01-2021";"02-02-2021";106;224.1;1;2.1;1;2.1
"Noordwijk";575;"Noordwijk";43508;"20-01-2021";"02-02-2021";86;197.7;1;2.3;1;2.3
"Nuenen, Gerwen en Nederwetten";820;"Nuenen, Gerwen en Nederwetten";23383;"20-01-2021";"02-02-2021";80;342.1;3;12.8;1;4.3
"Nunspeet";302;"Nunspeet";27851;"20-01-2021";"02-02-2021";61;219;2;7.2;3;10.8
"Oegstgeest";579;"Oegstgeest";24840;"20-01-2021";"02-02-2021";45;181.2;0;0;0;0
"Oirschot";823;"Oirschot";18714;"20-01-2021";"02-02-2021";79;422.1;0;0;2;10.7
"Oisterwijk";824;"Oisterwijk";32130;"20-01-2021";"02-02-2021";148;460.6;2;6.2;0;0
"Oldambt";1895;"Oldambt";38209;"20-01-2021";"02-02-2021";190;497.3;1;2.6;4;10.5
"Oldebroek";269;"Oldebroek";23646;"20-01-2021";"02-02-2021";100;422.9;0;0;0;0
"Oldenzaal";173;"Oldenzaal";31836;"20-01-2021";"02-02-2021";120;376.9;0;0;1;3.1
"Olst-Wijhe";1773;"Olst-Wijhe";18252;"20-01-2021";"02-02-2021";53;290.4;0;0;0;0
"Ommen";175;"Ommen";18009;"20-01-2021";"02-02-2021";69;383.1;0;0;2;11.1
"Oost Gelre";1586;"Oost Gelre";29627;"20-01-2021";"02-02-2021";73;246.4;0;0;1;3.4
"Oosterhout";826;"Oosterhout";55982;"20-01-2021";"02-02-2021";114;203.6;1;1.8;0;0
"Ooststellingwerf";85;"Ooststellingwerf";25469;"20-01-2021";"02-02-2021";70;274.8;2;7.9;2;7.9
"Oostzaan";431;"Oostzaan";9735;"20-01-2021";"02-02-2021";54;554.7;0;0;1;10.3
"Opmeer";432;"Opmeer";11836;"20-01-2021";"02-02-2021";97;819.5;0;0;0;0
"Opsterland";86;"Opsterland";29733;"20-01-2021";"02-02-2021";132;444;2;6.7;0;0
"Oss";828;"Oss";91915;"20-01-2021";"02-02-2021";539;586.4;2;2.2;4;4.4
"Oude IJsselstreek";1509;"Oude IJsselstreek";39388;"20-01-2021";"02-02-2021";248;629.6;2;5.1;3;7.6
"Ouder-Amstel";437;"Ouder-Amstel";14026;"20-01-2021";"02-02-2021";23;164;1;7.1;0;0
"Oudewater";589;"Oudewater";10230;"20-01-2021";"02-02-2021";28;273.7;1;9.8;0;0
"Overbetuwe";1734;"Overbetuwe";47906;"20-01-2021";"02-02-2021";103;215;2;4.2;0;0
"Papendrecht";590;"Papendrecht";32136;"20-01-2021";"02-02-2021";138;429.4;0;0;4;12.4
"Peel en Maas";1894;"Peel en Maas";43425;"20-01-2021";"02-02-2021";196;451.4;0;0;0;0
"Pekela";765;"Pekela";12196;"20-01-2021";"02-02-2021";90;737.9;1;8.2;3;24.6
"Pijnacker-Nootdorp";1926;"Pijnacker-Nootdorp";55308;"20-01-2021";"02-02-2021";161;291.1;1;1.8;1;1.8
"Purmerend";439;"Purmerend";81249;"20-01-2021";"02-02-2021";488;600.6;2;2.5;3;3.7
"Putten";273;"Putten";24112;"20-01-2021";"02-02-2021";105;435.5;0;0;1;4.1
"Raalte";177;"Raalte";37712;"20-01-2021";"02-02-2021";172;456.1;1;2.7;3;8
"Reimerswaal";703;"Reimerswaal";22730;"20-01-2021";"02-02-2021";102;448.7;2;8.8;0;0
"Renkum";274;"Renkum";31419;"20-01-2021";"02-02-2021";62;197.3;1;3.2;1;3.2
"Renswoude";339;"Renswoude";5444;"20-01-2021";"02-02-2021";11;202.1;0;0;0;0
"Reusel-De Mierden";1667;"Reusel-De Mierden";13112;"20-01-2021";"02-02-2021";81;617.8;0;0;0;0
"Rheden";275;"Rheden";43761;"20-01-2021";"02-02-2021";148;338.2;2;4.6;6;13.7
"Rhenen";340;"Rhenen";20119;"20-01-2021";"02-02-2021";74;367.8;2;9.9;2;9.9
"Ridderkerk";597;"Ridderkerk";46189;"20-01-2021";"02-02-2021";199;430.8;4;8.7;2;4.3
"Rijssen-Holten";1742;"Rijssen-Holten";38177;"20-01-2021";"02-02-2021";223;584.1;0;0;1;2.6
"Rijswijk";603;"Rijswijk";54450;"20-01-2021";"02-02-2021";97;178.1;1;1.8;0;0
"Roerdalen";1669;"Roerdalen";20574;"20-01-2021";"02-02-2021";105;510.4;1;4.9;3;14.6
"Roermond";957;"Roermond";58260;"20-01-2021";"02-02-2021";323;554.4;1;1.7;2;3.4
"Roosendaal";1674;"Roosendaal";77251;"20-01-2021";"02-02-2021";298;385.8;5;6.5;1;1.3
"Rotterdam";599;"Rotterdam";651157;"20-01-2021";"02-02-2021";1668;256.2;27;4.1;15;2.3
"Rozendaal";277;"Rozendaal";1704;"20-01-2021";"02-02-2021";3;176.1;0;0;0;0
"Rucphen";840;"Rucphen";22878;"20-01-2021";"02-02-2021";80;349.7;1;4.4;0;0
"Schagen";441;"Schagen";46483;"20-01-2021";"02-02-2021";192;413.1;0;0;1;2.2
"Scherpenzeel";279;"Scherpenzeel";9880;"20-01-2021";"02-02-2021";55;556.7;0;0;2;20.2
"Schiedam";606;"Schiedam";78730;"20-01-2021";"02-02-2021";230;292.1;2;2.5;23;29.2
"Schiermonnikoog";88;"Schiermonnikoog";947;"20-01-2021";"02-02-2021";0;0;0;0;0;0
