"Gemeente";"Gemnr";"Gemeente";"Bev";"van_datum";"tot_datum";"Totaal_Absoluut";"Totaal_inc100000";"Zkh_Absoluut";"Zkh_inc100000";"Overleden_Absoluut";"Overleden_inc100000"
"Berg en Dal";1945;"Berg en Dal";35010;"18-08-2021";"31-08-2021";40;114.3;0;0;0;0
"Bergeijk";1724;"Bergeijk";18754;"18-08-2021";"31-08-2021";18;96;0;0;0;0
"Bergen (L.)";893;"Bergen (L.)";13108;"18-08-2021";"31-08-2021";25;190.7;0;0;0;0
"Bergen (NH.)";373;"Bergen (NH.)";29715;"18-08-2021";"31-08-2021";40;134.6;0;0;0;0
"Bergen op Zoom";748;"Bergen op Zoom";67514;"18-08-2021";"31-08-2021";63;93.3;0;0;0;0
"Berkelland";1859;"Berkelland";43846;"18-08-2021";"31-08-2021";44;100.4;0;0;0;0
"Bernheze";1721;"Bernheze";31455;"18-08-2021";"31-08-2021";54;171.7;0;0;0;0
"Best";753;"Best";30216;"18-08-2021";"31-08-2021";47;155.5;0;0;0;0
"Beuningen";209;"Beuningen";26157;"18-08-2021";"31-08-2021";39;149.1;0;0;0;0
"Beverwijk";375;"Beverwijk";41863;"18-08-2021";"31-08-2021";110;262.8;1;2.4;0;0
"Bladel";1728;"Bladel";20529;"18-08-2021";"31-08-2021";15;73.1;0;0;0;0
"Blaricum";376;"Blaricum";11954;"18-08-2021";"31-08-2021";31;259.3;0;0;0;0
"Bloemendaal";377;"Bloemendaal";23478;"18-08-2021";"31-08-2021";20;85.2;1;4.3;0;0
"Bodegraven-Reeuwijk";1901;"Bodegraven-Reeuwijk";35278;"18-08-2021";"31-08-2021";71;201.3;0;0;0;0
"Boekel";755;"Boekel";10959;"18-08-2021";"31-08-2021";41;374.1;0;0;0;0
"Borger-Odoorn";1681;"Borger-Odoorn";25598;"18-08-2021";"31-08-2021";24;93.8;0;0;0;0
"Borne";147;"Borne";23668;"18-08-2021";"31-08-2021";23;97.2;0;0;0;0
"Borsele";654;"Borsele";22818;"18-08-2021";"31-08-2021";14;61.4;0;0;0;0
"Boxmeer";756;"Boxmeer";29609;"18-08-2021";"31-08-2021";65;219.5;0;0;0;0
"Boxtel";757;"Boxtel";32973;"18-08-2021";"31-08-2021";56;169.8;1;3;0;0
"Breda";758;"Breda";184126;"18-08-2021";"31-08-2021";214;116.2;1;0.5;0;0
"Brielle";501;"Brielle";17439;"18-08-2021";"31-08-2021";21;120.4;0;0;0;0
"Bronckhorst";1876;"Bronckhorst";36087;"18-08-2021";"31-08-2021";15;41.6;0;0;0;0
"Brummen";213;"Brummen";20884;"18-08-2021";"31-08-2021";23;110.1;0;0;0;0
"Brunssum";899;"Brunssum";27670;"18-08-2021";"31-08-2021";58;209.6;0;0;1;3.6
"Bunnik";312;"Bunnik";15341;"18-08-2021";"31-08-2021";12;78.2;0;0;0;0
"Bunschoten";313;"Bunschoten";22019;"18-08-2021";"31-08-2021";44;199.8;0;0;0;0
"Buren";214;"Buren";27009;"18-08-2021";"31-08-2021";20;74;0;0;0;0
"Capelle aan den IJssel";502;"Capelle aan den IJssel";67319;"18-08-2021";"31-08-2021";177;262.9;0;0;0;0
"Castricum";383;"Castricum";36086;"18-08-2021";"31-08-2021";49;135.8;0;0;0;0
"Coevorden";109;"Coevorden";35317;"18-08-2021";"31-08-2021";40;113.3;0;0;0;0
"Cranendonck";1706;"Cranendonck";21001;"18-08-2021";"31-08-2021";18;85.7;0;0;0;0
"Cuijk";1684;"Cuijk";25404;"18-08-2021";"31-08-2021";36;141.7;0;0;0;0
"Culemborg";216;"Culemborg";29121;"18-08-2021";"31-08-2021";54;185.4;0;0;0;0
"Dalfsen";148;"Dalfsen";28901;"18-08-2021";"31-08-2021";17;58.8;1;3.5;0;0
"Dantumadiel";1891;"Dantumadiel";18943;"18-08-2021";"31-08-2021";50;263.9;0;0;0;0
"De Bilt";310;"De Bilt";43384;"18-08-2021";"31-08-2021";78;179.8;0;0;0;0
"De Fryske Marren";1940;"De Fryske Marren";51778;"18-08-2021";"31-08-2021";104;200.9;0;0;0;0
"De Ronde Venen";736;"De Ronde Venen";44720;"18-08-2021";"31-08-2021";92;205.7;0;0;0;0
"De Wolden";1690;"De Wolden";24374;"18-08-2021";"31-08-2021";24;98.5;0;0;0;0
"Delft";503;"Delft";103581;"18-08-2021";"31-08-2021";229;221.1;1;1;1;1
"Den Helder";400;"Den Helder";56582;"18-08-2021";"31-08-2021";79;139.6;0;0;0;0
"Deurne";762;"Deurne";32437;"18-08-2021";"31-08-2021";40;123.3;1;3.1;0;0
"Deventer";150;"Deventer";101236;"18-08-2021";"31-08-2021";246;243;2;2;1;1
"Diemen";384;"Diemen";31334;"18-08-2021";"31-08-2021";75;239.4;1;3.2;1;3.2
"Dinkelland";1774;"Dinkelland";26606;"18-08-2021";"31-08-2021";36;135.3;0;0;1;3.8
"Doesburg";221;"Doesburg";11064;"18-08-2021";"31-08-2021";18;162.7;0;0;0;0
"Doetinchem";222;"Doetinchem";58270;"18-08-2021";"31-08-2021";60;103;0;0;0;0
"Dongen";766;"Dongen";26368;"18-08-2021";"31-08-2021";39;147.9;1;3.8;0;0
"Dordrecht";505;"Dordrecht";119115;"18-08-2021";"31-08-2021";223;187.2;2;1.7;0;0
"Drechterland";498;"Drechterland";19838;"18-08-2021";"31-08-2021";14;70.6;0;0;0;0
"Drimmelen";1719;"Drimmelen";27325;"18-08-2021";"31-08-2021";19;69.5;1;3.7;0;0
"Dronten";303;"Dronten";42011;"18-08-2021";"31-08-2021";74;176.1;2;4.8;0;0
"Druten";225;"Druten";18991;"18-08-2021";"31-08-2021";38;200.1;0;0;0;0
"Duiven";226;"Duiven";25066;"18-08-2021";"31-08-2021";28;111.7;0;0;0;0
"Echt-Susteren";1711;"Echt-Susteren";31751;"18-08-2021";"31-08-2021";42;132.3;0;0;0;0
"Edam-Volendam";385;"Edam-Volendam";36268;"18-08-2021";"31-08-2021";121;333.6;0;0;0;0
"Ede";228;"Ede";118530;"18-08-2021";"31-08-2021";282;237.9;1;0.8;2;1.7
"Eemnes";317;"Eemnes";9362;"18-08-2021";"31-08-2021";8;85.5;0;0;0;0
"Eemsdelta";1979;"Eemsdelta";45587;"18-08-2021";"31-08-2021";40;87.7;0;0;0;0
"Eersel";770;"Eersel";19528;"18-08-2021";"31-08-2021";21;107.5;0;0;0;0
"Eijsden-Margraten";1903;"Eijsden-Margraten";25900;"18-08-2021";"31-08-2021";15;57.9;0;0;0;0
"Eindhoven";772;"Eindhoven";235691;"18-08-2021";"31-08-2021";326;138.3;0;0;0;0
"Elburg";230;"Elburg";23429;"18-08-2021";"31-08-2021";36;153.7;0;0;0;0
"Emmen";114;"Emmen";107024;"18-08-2021";"31-08-2021";193;180.3;1;0.9;0;0
"Enkhuizen";388;"Enkhuizen";18637;"18-08-2021";"31-08-2021";14;75.1;0;0;0;0
"Enschede";153;"Enschede";159732;"18-08-2021";"31-08-2021";475;297.4;5;3.1;0;0
"Epe";232;"Epe";33198;"18-08-2021";"31-08-2021";45;135.6;1;3;0;0
"Ermelo";233;"Ermelo";27016;"18-08-2021";"31-08-2021";37;137;0;0;0;0
"Etten-Leur";777;"Etten-Leur";43869;"18-08-2021";"31-08-2021";36;82.1;0;0;0;0
"Geertruidenberg";779;"Geertruidenberg";21770;"18-08-2021";"31-08-2021";5;23;0;0;0;0
"Geldrop-Mierlo";1771;"Geldrop-Mierlo";40066;"18-08-2021";"31-08-2021";54;134.8;1;2.5;0;0
"Gemert-Bakel";1652;"Gemert-Bakel";30760;"18-08-2021";"31-08-2021";59;191.8;0;0;0;0
"Gennep";907;"Gennep";17035;"18-08-2021";"31-08-2021";17;99.8;0;0;0;0
"Gilze en Rijen";784;"Gilze en Rijen";26723;"18-08-2021";"31-08-2021";36;134.7;0;0;0;0
"Goeree-Overflakkee";1924;"Goeree-Overflakkee";50589;"18-08-2021";"31-08-2021";58;114.6;0;0;0;0
"Goes";664;"Goes";38594;"18-08-2021";"31-08-2021";70;181.4;2;5.2;0;0
"Goirle";785;"Goirle";23952;"18-08-2021";"31-08-2021";32;133.6;0;0;0;0
"Gooise Meren";1942;"Gooise Meren";58524;"18-08-2021";"31-08-2021";117;199.9;0;0;2;3.4
"Gorinchem";512;"Gorinchem";37410;"18-08-2021";"31-08-2021";49;131;0;0;0;0
"Gouda";513;"Gouda";73681;"18-08-2021";"31-08-2021";130;176.4;2;2.7;0;0
"Grave";786;"Grave";12486;"18-08-2021";"31-08-2021";15;120.1;0;0;0;0
"Groningen";14;"Groningen";233273;"18-08-2021";"31-08-2021";463;198.5;1;0.4;0;0
"Gulpen-Wittem";1729;"Gulpen-Wittem";14206;"18-08-2021";"31-08-2021";5;35.2;0;0;0;0
"Haaksbergen";158;"Haaksbergen";24229;"18-08-2021";"31-08-2021";38;156.8;0;0;0;0
"Haarlem";392;"Haarlem";162543;"18-08-2021";"31-08-2021";349;214.7;1;0.6;1;0.6
"Haarlemmermeer";394;"Haarlemmermeer";157789;"18-08-2021";"31-08-2021";406;257.3;2;1.3;0;0
"Halderberge";1655;"Halderberge";30430;"18-08-2021";"31-08-2021";33;108.4;0;0;0;0
"Hardenberg";160;"Hardenberg";61357;"18-08-2021";"31-08-2021";90;146.7;0;0;0;0
"Harderwijk";243;"Harderwijk";48726;"18-08-2021";"31-08-2021";82;168.3;0;0;0;0
"Hardinxveld-Giessendam";523;"Hardinxveld-Giessendam";18413;"18-08-2021";"31-08-2021";45;244.4;0;0;0;0
"Harlingen";72;"Harlingen";15807;"18-08-2021";"31-08-2021";10;63.3;0;0;0;0
"Hattem";244;"Hattem";12228;"18-08-2021";"31-08-2021";14;114.5;0;0;0;0
"Heemskerk";396;"Heemskerk";39191;"18-08-2021";"31-08-2021";82;209.2;1;2.6;0;0
"Heemstede";397;"Heemstede";27545;"18-08-2021";"31-08-2021";67;243.2;0;0;0;0
"Heerde";246;"Heerde";18776;"18-08-2021";"31-08-2021";24;127.8;0;0;0;0
"Heerenveen";74;"Heerenveen";50650;"18-08-2021";"31-08-2021";96;189.5;1;2;0;0
"Heerhugowaard";398;"Heerhugowaard";58387;"18-08-2021";"31-08-2021";100;171.3;1;1.7;0;0
"Heerlen";917;"Heerlen";86936;"18-08-2021";"31-08-2021";133;153;1;1.2;1;1.2
"Heeze-Leende";1658;"Heeze-Leende";16243;"18-08-2021";"31-08-2021";18;110.8;0;0;0;0
"Heiloo";399;"Heiloo";24144;"18-08-2021";"31-08-2021";30;124.3;0;0;0;0
"Hellendoorn";163;"Hellendoorn";35932;"18-08-2021";"31-08-2021";27;75.1;0;0;0;0
"Hellevoetsluis";530;"Hellevoetsluis";40312;"18-08-2021";"31-08-2021";79;196;0;0;0;0
"Helmond";794;"Helmond";92627;"18-08-2021";"31-08-2021";142;153.3;1;1.1;0;0
"Hendrik-Ido-Ambacht";531;"Hendrik-Ido-Ambacht";31258;"18-08-2021";"31-08-2021";57;182.4;0;0;0;0
"Hengelo (O.)";164;"Hengelo (O.)";81049;"18-08-2021";"31-08-2021";181;223.3;1;1.2;0;0
"Het Hogeland";1966;"Het Hogeland";47834;"18-08-2021";"31-08-2021";100;209.1;0;0;0;0
"Heumen";252;"Heumen";16569;"18-08-2021";"31-08-2021";11;66.4;0;0;0;0
"Heusden";797;"Heusden";45005;"18-08-2021";"31-08-2021";60;133.3;0;0;0;0
"Hillegom";534;"Hillegom";22197;"18-08-2021";"31-08-2021";15;67.6;0;0;0;0
"Hilvarenbeek";798;"Hilvarenbeek";15698;"18-08-2021";"31-08-2021";9;57.3;0;0;0;0
"Hilversum";402;"Hilversum";91235;"18-08-2021";"31-08-2021";164;179.8;5;5.5;2;2.2
"Hoeksche Waard";1963;"Hoeksche Waard";88047;"18-08-2021";"31-08-2021";118;134;0;0;0;0
"Hof van Twente";1735;"Hof van Twente";35040;"18-08-2021";"31-08-2021";88;251.1;0;0;0;0
"Hollands Kroon";1911;"Hollands Kroon";48583;"18-08-2021";"31-08-2021";38;78.2;0;0;0;0
"Hoogeveen";118;"Hoogeveen";55603;"18-08-2021";"31-08-2021";115;206.8;1;1.8;0;0
"Hoorn";405;"Hoorn";73619;"18-08-2021";"31-08-2021";140;190.2;1;1.4;0;0
"Horst aan de Maas";1507;"Horst aan de Maas";42487;"18-08-2021";"31-08-2021";49;115.3;0;0;0;0
"Houten";321;"Houten";50223;"18-08-2021";"31-08-2021";75;149.3;1;2;0;0
"Huizen";406;"Huizen";41090;"18-08-2021";"31-08-2021";97;236.1;0;0;1;2.4
"Hulst";677;"Hulst";27575;"18-08-2021";"31-08-2021";9;32.6;0;0;0;0
"IJsselstein";353;"IJsselstein";33819;"18-08-2021";"31-08-2021";58;171.5;1;3;0;0
"Kaag en Braassem";1884;"Kaag en Braassem";27541;"18-08-2021";"31-08-2021";47;170.7;0;0;0;0
"Kampen";166;"Kampen";54474;"18-08-2021";"31-08-2021";101;185.4;0;0;0;0
"Kapelle";678;"Kapelle";12882;"18-08-2021";"31-08-2021";18;139.7;0;0;0;0
"Katwijk";537;"Katwijk";65995;"18-08-2021";"31-08-2021";125;189.4;1;1.5;1;1.5
"Kerkrade";928;"Kerkrade";45442;"18-08-2021";"31-08-2021";43;94.6;0;0;0;0
"Koggenland";1598;"Koggenland";22940;"18-08-2021";"31-08-2021";27;117.7;0;0;0;0
"Krimpen aan den IJssel";542;"Krimpen aan den IJssel";29410;"18-08-2021";"31-08-2021";41;139.4;1;3.4;0;0
"Krimpenerwaard";1931;"Krimpenerwaard";56622;"18-08-2021";"31-08-2021";84;148.4;0;0;0;0
"Laarbeek";1659;"Laarbeek";22805;"18-08-2021";"31-08-2021";20;87.7;0;0;0;0
"Landerd";1685;"Landerd";15817;"18-08-2021";"31-08-2021";26;164.4;0;0;0;0
"Landgraaf";882;"Landgraaf";37262;"18-08-2021";"31-08-2021";47;126.1;0;0;0;0
"Landsmeer";415;"Landsmeer";11565;"18-08-2021";"31-08-2021";34;294;0;0;0;0
"Langedijk";416;"Langedijk";28335;"18-08-2021";"31-08-2021";40;141.2;0;0;0;0
"Lansingerland";1621;"Lansingerland";63363;"18-08-2021";"31-08-2021";141;222.5;2;3.2;0;0
"Laren";417;"Laren";11398;"18-08-2021";"31-08-2021";10;87.7;0;0;0;0
"Leeuwarden";80;"Leeuwarden";124481;"18-08-2021";"31-08-2021";257;206.5;2;1.6;0;0
"Leiden";546;"Leiden";124093;"18-08-2021";"31-08-2021";270;217.6;1;0.8;1;0.8
"Leiderdorp";547;"Leiderdorp";27377;"18-08-2021";"31-08-2021";37;135.1;0;0;0;0
"Leidschendam-Voorburg";1916;"Leidschendam-Voorburg";76433;"18-08-2021";"31-08-2021";129;168.8;0;0;1;1.3
"Lelystad";995;"Lelystad";79811;"18-08-2021";"31-08-2021";268;335.8;2;2.5;0;0
"Leudal";1640;"Leudal";36045;"18-08-2021";"31-08-2021";34;94.3;0;0;0;0
"Leusden";327;"Leusden";30544;"18-08-2021";"31-08-2021";32;104.8;0;0;0;0
"Lingewaard";1705;"Lingewaard";46822;"18-08-2021";"31-08-2021";37;79;0;0;0;0
"Lisse";553;"Lisse";22982;"18-08-2021";"31-08-2021";26;113.1;0;0;0;0
"Lochem";262;"Lochem";33948;"18-08-2021";"31-08-2021";44;129.6;0;0;0;0
"Loon op Zand";809;"Loon op Zand";23504;"18-08-2021";"31-08-2021";24;102.1;0;0;0;0
"Lopik";331;"Lopik";14456;"18-08-2021";"31-08-2021";32;221.4;0;0;0;0
"Losser";168;"Losser";22888;"18-08-2021";"31-08-2021";29;126.7;0;0;1;4.4
"Maasdriel";263;"Maasdriel";25452;"18-08-2021";"31-08-2021";35;137.5;0;0;0;0
"Maasgouw";1641;"Maasgouw";23947;"18-08-2021";"31-08-2021";23;96;1;4.2;0;0
"Maassluis";556;"Maassluis";33567;"18-08-2021";"31-08-2021";83;247.3;0;0;0;0
"Maastricht";935;"Maastricht";120227;"18-08-2021";"31-08-2021";140;116.4;4;3.3;1;0.8
"Medemblik";420;"Medemblik";45165;"18-08-2021";"31-08-2021";56;124;0;0;0;0
"Meerssen";938;"Meerssen";18661;"18-08-2021";"31-08-2021";14;75;0;0;0;0
"Meierijstad";1948;"Meierijstad";81647;"18-08-2021";"31-08-2021";88;107.8;0;0;0;0
"Meppel";119;"Meppel";34386;"18-08-2021";"31-08-2021";64;186.1;0;0;0;0
"Middelburg";687;"Middelburg";48964;"18-08-2021";"31-08-2021";56;114.4;1;2;0;0
"Midden-Delfland";1842;"Midden-Delfland";19414;"18-08-2021";"31-08-2021";31;159.7;0;0;0;0
"Midden-Drenthe";1731;"Midden-Drenthe";33381;"18-08-2021";"31-08-2021";42;125.8;2;6;0;0
"Midden-Groningen";1952;"Midden-Groningen";60726;"18-08-2021";"31-08-2021";75;123.5;0;0;0;0
"Mill en Sint Hubert";815;"Mill en Sint Hubert";11004;"18-08-2021";"31-08-2021";24;218.1;0;0;0;0
"Moerdijk";1709;"Moerdijk";37185;"18-08-2021";"31-08-2021";25;67.2;0;0;0;0
"Molenlanden";1978;"Molenlanden";44130;"18-08-2021";"31-08-2021";72;163.2;1;2.3;0;0
"Montferland";1955;"Montferland";36031;"18-08-2021";"31-08-2021";29;80.5;0;0;0;0
"Montfoort";335;"Montfoort";13896;"18-08-2021";"31-08-2021";19;136.7;1;7.2;0;0
"Mook en Middelaar";944;"Mook en Middelaar";7909;"18-08-2021";"31-08-2021";8;101.2;0;0;0;0
"Neder-Betuwe";1740;"Neder-Betuwe";24648;"18-08-2021";"31-08-2021";49;198.8;0;0;0;0
"Nederweert";946;"Nederweert";17171;"18-08-2021";"31-08-2021";16;93.2;0;0;0;0
"Nieuwegein";356;"Nieuwegein";63866;"18-08-2021";"31-08-2021";128;200.4;0;0;0;0
"Nieuwkoop";569;"Nieuwkoop";29151;"18-08-2021";"31-08-2021";22;75.5;0;0;0;0
"Nijkerk";267;"Nijkerk";43600;"18-08-2021";"31-08-2021";75;172;0;0;0;0
"Nijmegen";268;"Nijmegen";177359;"18-08-2021";"31-08-2021";299;168.6;3;1.7;1;0.6
"Nissewaard";1930;"Nissewaard";85440;"18-08-2021";"31-08-2021";153;179.1;0;0;0;0
"Noardeast-Fryslân";1970;"Noardeast-Fryslân";45481;"18-08-2021";"31-08-2021";121;266;0;0;0;0
"Noord-Beveland";1695;"Noord-Beveland";7581;"18-08-2021";"31-08-2021";3;39.6;0;0;0;0
"Noordenveld";1699;"Noordenveld";31214;"18-08-2021";"31-08-2021";45;144.2;2;6.4;0;0
"Noordoostpolder";171;"Noordoostpolder";47583;"18-08-2021";"31-08-2021";55;115.6;0;0;0;0
"Noordwijk";575;"Noordwijk";44062;"18-08-2021";"31-08-2021";70;158.9;0;0;1;2.3
"Nuenen, Gerwen en Nederwetten";820;"Nuenen, Gerwen en Nederwetten";23702;"18-08-2021";"31-08-2021";25;105.5;0;0;0;0
"Nunspeet";302;"Nunspeet";28021;"18-08-2021";"31-08-2021";88;314.1;1;3.6;0;0
"Oegstgeest";579;"Oegstgeest";25064;"18-08-2021";"31-08-2021";28;111.7;0;0;0;0
"Oirschot";823;"Oirschot";18842;"18-08-2021";"31-08-2021";23;122.1;0;0;0;0
"Oisterwijk";824;"Oisterwijk";32373;"18-08-2021";"31-08-2021";23;71;0;0;0;0
"Oldambt";1895;"Oldambt";38277;"18-08-2021";"31-08-2021";24;62.7;0;0;0;0
"Oldebroek";269;"Oldebroek";23760;"18-08-2021";"31-08-2021";33;138.9;0;0;0;0
"Oldenzaal";173;"Oldenzaal";31701;"18-08-2021";"31-08-2021";35;110.4;0;0;0;0
"Olst-Wijhe";1773;"Olst-Wijhe";18361;"18-08-2021";"31-08-2021";15;81.7;0;0;0;0
"Ommen";175;"Ommen";18295;"18-08-2021";"31-08-2021";34;185.8;0;0;0;0
"Oost Gelre";1586;"Oost Gelre";29574;"18-08-2021";"31-08-2021";43;145.4;1;3.4;0;0
"Oosterhout";826;"Oosterhout";56206;"18-08-2021";"31-08-2021";65;115.6;0;0;0;0
"Ooststellingwerf";85;"Ooststellingwerf";25464;"18-08-2021";"31-08-2021";38;149.2;0;0;0;0
"Oostzaan";431;"Oostzaan";9689;"18-08-2021";"31-08-2021";18;185.8;0;0;0;0
"Opmeer";432;"Opmeer";12009;"18-08-2021";"31-08-2021";22;183.2;0;0;0;0
"Opsterland";86;"Opsterland";29812;"18-08-2021";"31-08-2021";58;194.6;0;0;0;0
"Oss";828;"Oss";92526;"18-08-2021";"31-08-2021";147;158.9;0;0;1;1.1
"Oude IJsselstreek";1509;"Oude IJsselstreek";39346;"18-08-2021";"31-08-2021";37;94;0;0;0;0
"Ouder-Amstel";437;"Ouder-Amstel";14125;"18-08-2021";"31-08-2021";26;184.1;0;0;0;0
"Oudewater";589;"Oudewater";10138;"18-08-2021";"31-08-2021";9;88.8;0;0;0;0
"Overbetuwe";1734;"Overbetuwe";48214;"18-08-2021";"31-08-2021";46;95.4;0;0;0;0
"Papendrecht";590;"Papendrecht";32171;"18-08-2021";"31-08-2021";53;164.7;0;0;0;0
"Peel en Maas";1894;"Peel en Maas";43660;"18-08-2021";"31-08-2021";71;162.6;0;0;0;0
"Pekela";765;"Pekela";12176;"18-08-2021";"31-08-2021";12;98.6;0;0;0;0
"Pijnacker-Nootdorp";1926;"Pijnacker-Nootdorp";55674;"18-08-2021";"31-08-2021";110;197.6;1;1.8;0;0
"Purmerend";439;"Purmerend";81683;"18-08-2021";"31-08-2021";182;222.8;1;1.2;0;0
"Putten";273;"Putten";24365;"18-08-2021";"31-08-2021";34;139.5;1;4.1;0;0
"Raalte";177;"Raalte";37911;"18-08-2021";"31-08-2021";35;92.3;1;2.6;0;0
"Reimerswaal";703;"Reimerswaal";22896;"18-08-2021";"31-08-2021";58;253.3;1;4.4;0;0
"Renkum";274;"Renkum";31417;"18-08-2021";"31-08-2021";26;82.8;1;3.2;2;6.4
"Renswoude";339;"Renswoude";5556;"18-08-2021";"31-08-2021";13;234;0;0;0;0
"Reusel-De Mierden";1667;"Reusel-De Mierden";13127;"18-08-2021";"31-08-2021";12;91.4;0;0;0;0
"Rheden";275;"Rheden";43525;"18-08-2021";"31-08-2021";58;133.3;0;0;0;0
"Rhenen";340;"Rhenen";20203;"18-08-2021";"31-08-2021";38;188.1;0;0;0;0
"Ridderkerk";597;"Ridderkerk";46671;"18-08-2021";"31-08-2021";90;192.8;0;0;0;0
"Rijssen-Holten";1742;"Rijssen-Holten";38204;"18-08-2021";"31-08-2021";95;248.7;1;2.6;0;0
"Rijswijk";603;"Rijswijk";55220;"18-08-2021";"31-08-2021";126;228.2;1;1.8;0;0
"Roerdalen";1669;"Roerdalen";20580;"18-08-2021";"31-08-2021";24;116.6;0;0;0;0
"Roermond";957;"Roermond";58763;"18-08-2021";"31-08-2021";110;187.2;2;3.4;2;3.4
"Roosendaal";1674;"Roosendaal";77200;"18-08-2021";"31-08-2021";109;141.2;1;1.3;0;0
"Rotterdam";599;"Rotterdam";651631;"18-08-2021";"31-08-2021";1863;285.9;16;2.5;0;0
"Rozendaal";277;"Rozendaal";1726;"18-08-2021";"31-08-2021";1;57.9;0;0;0;0
"Rucphen";840;"Rucphen";23080;"18-08-2021";"31-08-2021";15;65;0;0;0;0
"Schagen";441;"Schagen";46532;"18-08-2021";"31-08-2021";66;141.8;0;0;0;0
"Scherpenzeel";279;"Scherpenzeel";10128;"18-08-2021";"31-08-2021";6;59.2;0;0;0;0
"Schiedam";606;"Schiedam";79279;"18-08-2021";"31-08-2021";220;277.5;3;3.8;0;0
"Schiermonnikoog";88;"Schiermonnikoog";931;"18-08-2021";"31-08-2021";0;0;0;0;0;0
"Schouwen-Duiveland";1676;"Schouwen-Duiveland";34065;"18-08-2021";"31-08-2021";45;132.1;0;0;1;2.9
"Simpelveld";965;"Simpelveld";10477;"18-08-2021";"31-08-2021";13;124.1;0;0;0;0
"Sint Anthonis";1702;"Sint Anthonis";11691;"18-08-2021";"31-08-2021";14;119.8;0;0;0;0
"Sint-Michielsgestel";845;"Sint-Michielsgestel";29498;"18-08-2021";"31-08-2021";27;91.5;0;0;0;0
"Sittard-Geleen";1883;"Sittard-Geleen";91743;"18-08-2021";"31-08-2021";137;149.3;3;3.3;0;0
"Sliedrecht";610;"Sliedrecht";25597;"18-08-2021";"31-08-2021";39;152.4;0;0;0;0
"Sluis";1714;"Sluis";23166;"18-08-2021";"31-08-2021";24;103.6;0;0;0;0
