"Gemeente";"Gemnr";"Gemeente";"Bev_2020";"van_datum";"tot_datum";"Totaal_Absoluut";"Totaal_inc100000";"Zkh_Absoluut";"Zkh_inc100000";"Overleden_Absoluut";"Overleden_inc100000"
"Bodegraven-Reeuwijk";1901;"Bodegraven-Reeuwijk";34872;"02-06-2021";"15-06-2021";38;109;0;0;0;0
"Boekel";755;"Boekel";10785;"02-06-2021";"15-06-2021";7;64.9;0;0;0;0
"Borger-Odoorn";1681;"Borger-Odoorn";25559;"02-06-2021";"15-06-2021";17;66.5;0;0;0;0
"Borne";147;"Borne";23312;"02-06-2021";"15-06-2021";25;107.2;0;0;0;0
"Borsele";654;"Borsele";22739;"02-06-2021";"15-06-2021";12;52.8;0;0;0;0
"Boxmeer";756;"Boxmeer";29365;"02-06-2021";"15-06-2021";44;149.8;0;0;0;0
"Boxtel";757;"Boxtel";32970;"02-06-2021";"15-06-2021";47;142.6;0;0;0;0
"Breda";758;"Breda";184069;"02-06-2021";"15-06-2021";204;110.8;1;0.5;1;0.5
"Brielle";501;"Brielle";17271;"02-06-2021";"15-06-2021";27;156.3;0;0;0;0
"Bronckhorst";1876;"Bronckhorst";36055;"02-06-2021";"15-06-2021";36;99.8;0;0;0;0
"Brummen";213;"Brummen";20726;"02-06-2021";"15-06-2021";34;164;0;0;0;0
"Brunssum";899;"Brunssum";27821;"02-06-2021";"15-06-2021";40;143.8;0;0;0;0
"Bunnik";312;"Bunnik";15191;"02-06-2021";"15-06-2021";7;46.1;0;0;0;0
"Bunschoten";313;"Bunschoten";21866;"02-06-2021";"15-06-2021";46;210.4;0;0;0;0
"Buren";214;"Buren";26749;"02-06-2021";"15-06-2021";34;127.1;0;0;0;0
"Capelle aan den IJssel";502;"Capelle aan den IJssel";67122;"02-06-2021";"15-06-2021";83;123.7;1;1.5;1;1.5
"Castricum";383;"Castricum";35986;"02-06-2021";"15-06-2021";26;72.3;0;0;1;2.8
"Coevorden";109;"Coevorden";35297;"02-06-2021";"15-06-2021";30;85;0;0;0;0
"Cranendonck";1706;"Cranendonck";21138;"02-06-2021";"15-06-2021";25;118.3;0;0;0;0
"Cuijk";1684;"Cuijk";25130;"02-06-2021";"15-06-2021";50;199;0;0;0;0
"Culemborg";216;"Culemborg";28955;"02-06-2021";"15-06-2021";57;196.9;0;0;0;0
"Dalfsen";148;"Dalfsen";28587;"02-06-2021";"15-06-2021";13;45.5;0;0;0;0
"Dantumadiel";1891;"Dantumadiel";18922;"02-06-2021";"15-06-2021";17;89.8;0;0;0;0
"De Bilt";310;"De Bilt";43137;"02-06-2021";"15-06-2021";48;111.3;0;0;0;0
"De Fryske Marren";1940;"De Fryske Marren";51564;"02-06-2021";"15-06-2021";37;71.8;0;0;0;0
"De Ronde Venen";736;"De Ronde Venen";44456;"02-06-2021";"15-06-2021";51;114.7;0;0;0;0
"De Wolden";1690;"De Wolden";24330;"02-06-2021";"15-06-2021";38;156.2;1;4.1;0;0
"Delft";503;"Delft";103595;"02-06-2021";"15-06-2021";161;155.4;1;1;0;0
"Den Helder";400;"Den Helder";56296;"02-06-2021";"15-06-2021";72;127.9;0;0;0;0
"Deurne";762;"Deurne";32471;"02-06-2021";"15-06-2021";39;120.1;0;0;0;0
"Deventer";150;"Deventer";100719;"02-06-2021";"15-06-2021";105;104.3;0;0;1;1
"Diemen";384;"Diemen";30780;"02-06-2021";"15-06-2021";43;139.7;0;0;1;3.2
"Dinkelland";1774;"Dinkelland";26461;"02-06-2021";"15-06-2021";26;98.3;1;3.8;0;0
"Doesburg";221;"Doesburg";11077;"02-06-2021";"15-06-2021";3;27.1;0;0;0;0
"Doetinchem";222;"Doetinchem";58001;"02-06-2021";"15-06-2021";46;79.3;0;0;0;0
"Dongen";766;"Dongen";26222;"02-06-2021";"15-06-2021";23;87.7;0;0;0;0
"Dordrecht";505;"Dordrecht";119284;"02-06-2021";"15-06-2021";148;124.1;1;0.8;0;0
"Drechterland";498;"Drechterland";19719;"02-06-2021";"15-06-2021";6;30.4;0;0;0;0
"Drimmelen";1719;"Drimmelen";27272;"02-06-2021";"15-06-2021";55;201.7;0;0;0;0
"Dronten";303;"Dronten";41555;"02-06-2021";"15-06-2021";39;93.9;0;0;0;0
"Druten";225;"Druten";18926;"02-06-2021";"15-06-2021";13;68.7;0;0;0;0
"Duiven";226;"Duiven";25126;"02-06-2021";"15-06-2021";32;127.4;0;0;0;0
"Echt-Susteren";1711;"Echt-Susteren";31610;"02-06-2021";"15-06-2021";40;126.5;0;0;0;0
"Edam-Volendam";385;"Edam-Volendam";36197;"02-06-2021";"15-06-2021";53;146.4;0;0;1;2.8
"Ede";228;"Ede";117165;"02-06-2021";"15-06-2021";177;151.1;1;0.9;0;0
"Eemnes";317;"Eemnes";9247;"02-06-2021";"15-06-2021";5;54.1;0;0;0;0
"Eemsdelta";1979;"Eemsdelta";45857;"02-06-2021";"15-06-2021";14;30.5;0;0;0;0
"Eersel";770;"Eersel";19313;"02-06-2021";"15-06-2021";20;103.6;0;0;1;5.2
"Eijsden-Margraten";1903;"Eijsden-Margraten";25768;"02-06-2021";"15-06-2021";19;73.7;1;3.9;1;3.9
"Eindhoven";772;"Eindhoven";234394;"02-06-2021";"15-06-2021";323;137.8;1;0.4;0;0
"Elburg";230;"Elburg";23161;"02-06-2021";"15-06-2021";50;215.9;0;0;0;0
"Emmen";114;"Emmen";107048;"02-06-2021";"15-06-2021";72;67.3;0;0;0;0
"Enkhuizen";388;"Enkhuizen";18591;"02-06-2021";"15-06-2021";18;96.8;0;0;0;0
"Enschede";153;"Enschede";159640;"02-06-2021";"15-06-2021";258;161.6;1;0.6;2;1.3
"Epe";232;"Epe";33178;"02-06-2021";"15-06-2021";10;30.1;0;0;0;0
"Ermelo";233;"Ermelo";27008;"02-06-2021";"15-06-2021";33;122.2;1;3.7;0;0
"Etten-Leur";777;"Etten-Leur";43878;"02-06-2021";"15-06-2021";45;102.6;0;0;0;0
"Geertruidenberg";779;"Geertruidenberg";21544;"02-06-2021";"15-06-2021";63;292.4;0;0;0;0
"Geldrop-Mierlo";1771;"Geldrop-Mierlo";39726;"02-06-2021";"15-06-2021";52;130.9;0;0;0;0
"Gemert-Bakel";1652;"Gemert-Bakel";30723;"02-06-2021";"15-06-2021";38;123.7;0;0;0;0
"Gennep";907;"Gennep";16921;"02-06-2021";"15-06-2021";19;112.3;0;0;0;0
"Gilze en Rijen";784;"Gilze en Rijen";26431;"02-06-2021";"15-06-2021";32;121.1;2;7.6;0;0
"Goeree-Overflakkee";1924;"Goeree-Overflakkee";50049;"02-06-2021";"15-06-2021";114;227.8;1;2;1;2
"Goes";664;"Goes";38082;"02-06-2021";"15-06-2021";42;110.3;1;2.6;0;0
"Goirle";785;"Goirle";23904;"02-06-2021";"15-06-2021";32;133.9;0;0;0;0
"Gooise Meren";1942;"Gooise Meren";58055;"02-06-2021";"15-06-2021";35;60.3;0;0;1;1.7
"Gorinchem";512;"Gorinchem";37022;"02-06-2021";"15-06-2021";59;159.4;0;0;0;0
"Gouda";513;"Gouda";73427;"02-06-2021";"15-06-2021";71;96.7;2;2.7;0;0
"Grave";786;"Grave";12436;"02-06-2021";"15-06-2021";14;112.6;0;0;0;0
"'s-Gravenhage";518;"'s-Gravenhage";545838;"02-06-2021";"15-06-2021";961;176.1;10;1.8;0;0
"Groningen";14;"Groningen";232874;"02-06-2021";"15-06-2021";185;79.4;1;0.4;0;0
"Gulpen-Wittem";1729;"Gulpen-Wittem";14171;"02-06-2021";"15-06-2021";12;84.7;0;0;0;0
"Haaksbergen";158;"Haaksbergen";24311;"02-06-2021";"15-06-2021";10;41.1;0;0;0;0
"Haarlem";392;"Haarlem";162902;"02-06-2021";"15-06-2021";190;116.6;0;0;0;0
"Haarlemmermeer";394;"Haarlemmermeer";156002;"02-06-2021";"15-06-2021";154;98.7;0;0;1;0.6
"Halderberge";1655;"Halderberge";30284;"02-06-2021";"15-06-2021";19;62.7;0;0;0;0
"Hardenberg";160;"Hardenberg";60948;"02-06-2021";"15-06-2021";89;146;0;0;0;0
"Harderwijk";243;"Harderwijk";48414;"02-06-2021";"15-06-2021";34;70.2;0;0;0;0
"Hardinxveld-Giessendam";523;"Hardinxveld-Giessendam";18295;"02-06-2021";"15-06-2021";26;142.1;0;0;0;0
"Harlingen";72;"Harlingen";15722;"02-06-2021";"15-06-2021";9;57.2;0;0;0;0
"Hattem";244;"Hattem";12209;"02-06-2021";"15-06-2021";3;24.6;0;0;0;0
"Heemskerk";396;"Heemskerk";39182;"02-06-2021";"15-06-2021";35;89.3;0;0;0;0
"Heemstede";397;"Heemstede";27234;"02-06-2021";"15-06-2021";30;110.2;0;0;0;0
"Heerde";246;"Heerde";18589;"02-06-2021";"15-06-2021";5;26.9;0;0;0;0
"Heerenveen";74;"Heerenveen";50493;"02-06-2021";"15-06-2021";32;63.4;0;0;0;0
"Heerhugowaard";398;"Heerhugowaard";57587;"02-06-2021";"15-06-2021";57;99;1;1.7;1;1.7
"Heerlen";917;"Heerlen";87086;"02-06-2021";"15-06-2021";98;112.5;2;2.3;0;0
"Heeze-Leende";1658;"Heeze-Leende";16152;"02-06-2021";"15-06-2021";3;18.6;0;0;0;0
"Heiloo";399;"Heiloo";23968;"02-06-2021";"15-06-2021";7;29.2;0;0;0;0
"Hellendoorn";163;"Hellendoorn";35916;"02-06-2021";"15-06-2021";45;125.3;0;0;0;0
"Hellevoetsluis";530;"Hellevoetsluis";40142;"02-06-2021";"15-06-2021";50;124.6;1;2.5;0;0
"Helmond";794;"Helmond";92423;"02-06-2021";"15-06-2021";117;126.6;0;0;0;0
"Hendrik-Ido-Ambacht";531;"Hendrik-Ido-Ambacht";31202;"02-06-2021";"15-06-2021";28;89.7;0;0;0;0
"Hengelo (O.)";164;"Hengelo (O.)";81140;"02-06-2021";"15-06-2021";114;140.5;0;0;1;1.2
"'s-Hertogenbosch";796;"'s-Hertogenbosch";155111;"02-06-2021";"15-06-2021";236;152.1;1;0.6;0;0
"Het Hogeland";1966;"Het Hogeland";47801;"02-06-2021";"15-06-2021";50;104.6;0;0;0;0
"Heumen";252;"Heumen";16454;"02-06-2021";"15-06-2021";13;79;0;0;0;0
"Heusden";797;"Heusden";44692;"02-06-2021";"15-06-2021";138;308.8;0;0;0;0
"Hillegom";534;"Hillegom";22209;"02-06-2021";"15-06-2021";15;67.5;0;0;0;0
"Hilvarenbeek";798;"Hilvarenbeek";15518;"02-06-2021";"15-06-2021";26;167.5;0;0;0;0
"Hilversum";402;"Hilversum";90831;"02-06-2021";"15-06-2021";63;69.4;0;0;0;0
"Hoeksche Waard";1963;"Hoeksche Waard";87401;"02-06-2021";"15-06-2021";113;129.3;0;0;0;0
"Hof van Twente";1735;"Hof van Twente";35017;"02-06-2021";"15-06-2021";44;125.7;0;0;0;0
"Hollands Kroon";1911;"Hollands Kroon";48432;"02-06-2021";"15-06-2021";44;90.8;0;0;0;0
"Hoogeveen";118;"Hoogeveen";55699;"02-06-2021";"15-06-2021";62;111.3;1;1.8;0;0
"Hoorn";405;"Hoorn";73261;"02-06-2021";"15-06-2021";33;45;0;0;0;0
"Horst aan de Maas";1507;"Horst aan de Maas";42429;"02-06-2021";"15-06-2021";101;238;0;0;0;0
"Houten";321;"Houten";50146;"02-06-2021";"15-06-2021";51;101.7;0;0;0;0
"Huizen";406;"Huizen";41273;"02-06-2021";"15-06-2021";51;123.6;0;0;0;0
"Hulst";677;"Hulst";27556;"02-06-2021";"15-06-2021";10;36.3;0;0;0;0
"IJsselstein";353;"IJsselstein";34109;"02-06-2021";"15-06-2021";31;90.9;0;0;0;0
"Kaag en Braassem";1884;"Kaag en Braassem";27297;"02-06-2021";"15-06-2021";44;161.2;0;0;0;0
"Kampen";166;"Kampen";54319;"02-06-2021";"15-06-2021";90;165.7;0;0;0;0
"Kapelle";678;"Kapelle";12695;"02-06-2021";"15-06-2021";17;133.9;1;7.9;0;0
"Katwijk";537;"Katwijk";65753;"02-06-2021";"15-06-2021";50;76;0;0;0;0
"Kerkrade";928;"Kerkrade";45749;"02-06-2021";"15-06-2021";36;78.7;0;0;0;0
"Koggenland";1598;"Koggenland";22749;"02-06-2021";"15-06-2021";18;79.1;0;0;0;0
"Krimpen aan den IJssel";542;"Krimpen aan den IJssel";29526;"02-06-2021";"15-06-2021";38;128.7;0;0;0;0
"Krimpenerwaard";1931;"Krimpenerwaard";56319;"02-06-2021";"15-06-2021";79;140.3;1;1.8;0;0
"Laarbeek";1659;"Laarbeek";22523;"02-06-2021";"15-06-2021";14;62.2;0;0;0;0
"Landerd";1685;"Landerd";15730;"02-06-2021";"15-06-2021";9;57.2;0;0;0;0
"Landgraaf";882;"Landgraaf";37445;"02-06-2021";"15-06-2021";28;74.8;0;0;0;0
"Landsmeer";415;"Landsmeer";11491;"02-06-2021";"15-06-2021";24;208.9;0;0;0;0
"Langedijk";416;"Langedijk";28163;"02-06-2021";"15-06-2021";14;49.7;0;0;0;0
"Lansingerland";1621;"Lansingerland";62384;"02-06-2021";"15-06-2021";88;141.1;0;0;0;0
"Laren";417;"Laren";11280;"02-06-2021";"15-06-2021";8;70.9;0;0;0;0
"Leeuwarden";80;"Leeuwarden";124084;"02-06-2021";"15-06-2021";85;68.5;0;0;0;0
"Leiden";546;"Leiden";125099;"02-06-2021";"15-06-2021";169;135.1;2;1.6;0;0
"Leiderdorp";547;"Leiderdorp";27056;"02-06-2021";"15-06-2021";27;99.8;0;0;0;0
"Leidschendam-Voorburg";1916;"Leidschendam-Voorburg";76534;"02-06-2021";"15-06-2021";151;197.3;1;1.3;0;0
"Lelystad";995;"Lelystad";78598;"02-06-2021";"15-06-2021";65;82.7;1;1.3;0;0
"Leudal";1640;"Leudal";35879;"02-06-2021";"15-06-2021";69;192.3;0;0;0;0
"Leusden";327;"Leusden";30401;"02-06-2021";"15-06-2021";23;75.7;0;0;0;0
"Lingewaard";1705;"Lingewaard";46601;"02-06-2021";"15-06-2021";65;139.5;1;2.1;1;2.1
"Lisse";553;"Lisse";22955;"02-06-2021";"15-06-2021";17;74.1;0;0;0;0
"Lochem";262;"Lochem";33729;"02-06-2021";"15-06-2021";51;151.2;0;0;0;0
"Loon op Zand";809;"Loon op Zand";23408;"02-06-2021";"15-06-2021";25;106.8;0;0;0;0
"Lopik";331;"Lopik";14467;"02-06-2021";"15-06-2021";12;82.9;0;0;0;0
"Losser";168;"Losser";22683;"02-06-2021";"15-06-2021";35;154.3;0;0;0;0
"Maasdriel";263;"Maasdriel";25030;"02-06-2021";"15-06-2021";41;163.8;0;0;0;0
"Maasgouw";1641;"Maasgouw";23965;"02-06-2021";"15-06-2021";10;41.7;0;0;0;0
"Maassluis";556;"Maassluis";33213;"02-06-2021";"15-06-2021";44;132.5;1;3;0;0
"Maastricht";935;"Maastricht";121575;"02-06-2021";"15-06-2021";135;111;4;3.3;0;0
"Medemblik";420;"Medemblik";45101;"02-06-2021";"15-06-2021";22;48.8;0;0;0;0
"Meerssen";938;"Meerssen";18828;"02-06-2021";"15-06-2021";17;90.3;0;0;0;0
"Meierijstad";1948;"Meierijstad";81194;"02-06-2021";"15-06-2021";118;145.3;1;1.2;1;1.2
"Meppel";119;"Meppel";33920;"02-06-2021";"15-06-2021";22;64.9;0;0;0;0
"Middelburg";687;"Middelburg";48822;"02-06-2021";"15-06-2021";45;92.2;0;0;0;0
"Midden-Delfland";1842;"Midden-Delfland";19341;"02-06-2021";"15-06-2021";42;217.2;0;0;0;0
"Midden-Drenthe";1731;"Midden-Drenthe";33185;"02-06-2021";"15-06-2021";28;84.4;0;0;0;0
"Midden-Groningen";1952;"Midden-Groningen";60797;"02-06-2021";"15-06-2021";39;64.1;1;1.6;0;0
"Mill en Sint Hubert";815;"Mill en Sint Hubert";10939;"02-06-2021";"15-06-2021";22;201.1;0;0;0;0
"Moerdijk";1709;"Moerdijk";37129;"02-06-2021";"15-06-2021";81;218.2;0;0;0;0
"Molenlanden";1978;"Molenlanden";43909;"02-06-2021";"15-06-2021";63;143.5;1;2.3;0;0
"Montferland";1955;"Montferland";36011;"02-06-2021";"15-06-2021";21;58.3;0;0;0;0
"Montfoort";335;"Montfoort";13917;"02-06-2021";"15-06-2021";14;100.6;0;0;0;0
"Mook en Middelaar";944;"Mook en Middelaar";7847;"02-06-2021";"15-06-2021";11;140.2;0;0;0;0
"Neder-Betuwe";1740;"Neder-Betuwe";24339;"02-06-2021";"15-06-2021";51;209.5;0;0;0;0
"Nederweert";946;"Nederweert";17019;"02-06-2021";"15-06-2021";8;47;0;0;0;0
"Nieuwegein";356;"Nieuwegein";63462;"02-06-2021";"15-06-2021";67;105.6;0;0;0;0
"Nieuwkoop";569;"Nieuwkoop";28811;"02-06-2021";"15-06-2021";47;163.1;0;0;0;0
"Nijkerk";267;"Nijkerk";43171;"02-06-2021";"15-06-2021";81;187.6;0;0;0;0
"Nijmegen";268;"Nijmegen";177659;"02-06-2021";"15-06-2021";285;160.4;1;0.6;0;0
"Nissewaard";1930;"Nissewaard";85219;"02-06-2021";"15-06-2021";103;120.9;3;3.5;0;0
"Noardeast-Fryslân";1970;"Noardeast-Fryslân";45228;"02-06-2021";"15-06-2021";58;128.2;0;0;0;0
"Noord-Beveland";1695;"Noord-Beveland";7392;"02-06-2021";"15-06-2021";2;27.1;0;0;0;0
"Noordenveld";1699;"Noordenveld";31253;"02-06-2021";"15-06-2021";12;38.4;0;0;0;0
"Noordoostpolder";171;"Noordoostpolder";47291;"02-06-2021";"15-06-2021";31;65.6;0;0;0;0
"Noordwijk";575;"Noordwijk";43508;"02-06-2021";"15-06-2021";48;110.3;0;0;0;0
"Nuenen, Gerwen en Nederwetten";820;"Nuenen, Gerwen en Nederwetten";23383;"02-06-2021";"15-06-2021";12;51.3;0;0;0;0
"Nunspeet";302;"Nunspeet";27851;"02-06-2021";"15-06-2021";13;46.7;0;0;0;0
"Oegstgeest";579;"Oegstgeest";24840;"02-06-2021";"15-06-2021";45;181.2;0;0;0;0
"Oirschot";823;"Oirschot";18714;"02-06-2021";"15-06-2021";24;128.2;0;0;0;0
"Oisterwijk";824;"Oisterwijk";32130;"02-06-2021";"15-06-2021";33;102.7;0;0;0;0
"Oldambt";1895;"Oldambt";38209;"02-06-2021";"15-06-2021";28;73.3;0;0;0;0
"Oldebroek";269;"Oldebroek";23646;"02-06-2021";"15-06-2021";31;131.1;0;0;0;0
"Oldenzaal";173;"Oldenzaal";31836;"02-06-2021";"15-06-2021";46;144.5;0;0;0;0
"Olst-Wijhe";1773;"Olst-Wijhe";18252;"02-06-2021";"15-06-2021";26;142.5;0;0;0;0
"Ommen";175;"Ommen";18009;"02-06-2021";"15-06-2021";30;166.6;0;0;0;0
"Oost Gelre";1586;"Oost Gelre";29627;"02-06-2021";"15-06-2021";31;104.6;0;0;0;0
"Oosterhout";826;"Oosterhout";55982;"02-06-2021";"15-06-2021";101;180.4;0;0;0;0
"Ooststellingwerf";85;"Ooststellingwerf";25469;"02-06-2021";"15-06-2021";4;15.7;0;0;0;0
"Oostzaan";431;"Oostzaan";9735;"02-06-2021";"15-06-2021";4;41.1;0;0;0;0
"Opmeer";432;"Opmeer";11836;"02-06-2021";"15-06-2021";4;33.8;0;0;0;0
"Opsterland";86;"Opsterland";29733;"02-06-2021";"15-06-2021";26;87.4;0;0;0;0
"Oss";828;"Oss";91915;"02-06-2021";"15-06-2021";156;169.7;1;1.1;0;0
"Oude IJsselstreek";1509;"Oude IJsselstreek";39388;"02-06-2021";"15-06-2021";61;154.9;0;0;0;0
"Ouder-Amstel";437;"Ouder-Amstel";14026;"02-06-2021";"15-06-2021";17;121.2;0;0;0;0
"Oudewater";589;"Oudewater";10230;"02-06-2021";"15-06-2021";11;107.5;0;0;0;0
"Overbetuwe";1734;"Overbetuwe";47906;"02-06-2021";"15-06-2021";92;192;1;2.1;0;0
"Papendrecht";590;"Papendrecht";32136;"02-06-2021";"15-06-2021";17;52.9;1;3.1;0;0
"Peel en Maas";1894;"Peel en Maas";43425;"02-06-2021";"15-06-2021";36;82.9;0;0;1;2.3
"Pekela";765;"Pekela";12196;"02-06-2021";"15-06-2021";14;114.8;0;0;0;0
"Pijnacker-Nootdorp";1926;"Pijnacker-Nootdorp";55308;"02-06-2021";"15-06-2021";71;128.4;1;1.8;0;0
"Purmerend";439;"Purmerend";81249;"02-06-2021";"15-06-2021";106;130.5;1;1.2;0;0
"Putten";273;"Putten";24112;"02-06-2021";"15-06-2021";32;132.7;0;0;0;0
"Raalte";177;"Raalte";37712;"02-06-2021";"15-06-2021";19;50.4;0;0;0;0
"Reimerswaal";703;"Reimerswaal";22730;"02-06-2021";"15-06-2021";38;167.2;0;0;0;0
"Renkum";274;"Renkum";31419;"02-06-2021";"15-06-2021";15;47.7;1;3.2;0;0
"Renswoude";339;"Renswoude";5444;"02-06-2021";"15-06-2021";16;293.9;0;0;0;0
"Reusel-De Mierden";1667;"Reusel-De Mierden";13112;"02-06-2021";"15-06-2021";13;99.1;0;0;0;0
"Rheden";275;"Rheden";43761;"02-06-2021";"15-06-2021";56;128;0;0;0;0
"Rhenen";340;"Rhenen";20119;"02-06-2021";"15-06-2021";23;114.3;0;0;0;0
"Ridderkerk";597;"Ridderkerk";46189;"02-06-2021";"15-06-2021";69;149.4;0;0;0;0
"Rijssen-Holten";1742;"Rijssen-Holten";38177;"02-06-2021";"15-06-2021";44;115.3;1;2.6;0;0
"Rijswijk";603;"Rijswijk";54450;"02-06-2021";"15-06-2021";69;126.7;2;3.7;0;0
"Roerdalen";1669;"Roerdalen";20574;"02-06-2021";"15-06-2021";20;97.2;0;0;0;0
"Roermond";957;"Roermond";58260;"02-06-2021";"15-06-2021";95;163.1;1;1.7;1;1.7
"Roosendaal";1674;"Roosendaal";77251;"02-06-2021";"15-06-2021";98;126.9;0;0;1;1.3
"Rotterdam";599;"Rotterdam";651157;"02-06-2021";"15-06-2021";1177;180.8;9;1.4;4;0.6
"Rozendaal";277;"Rozendaal";1704;"02-06-2021";"15-06-2021";2;117.4;0;0;0;0
"Rucphen";840;"Rucphen";22878;"02-06-2021";"15-06-2021";19;83;0;0;0;0
"Schagen";441;"Schagen";46483;"02-06-2021";"15-06-2021";53;114;1;2.2;0;0
"Scherpenzeel";279;"Scherpenzeel";9880;"02-06-2021";"15-06-2021";8;81;0;0;0;0
"Schiedam";606;"Schiedam";78730;"02-06-2021";"15-06-2021";70;88.9;0;0;0;0
"Schiermonnikoog";88;"Schiermonnikoog";947;"02-06-2021";"15-06-2021";0;0;0;0;0;0
"Schouwen-Duiveland";1676;"Schouwen-Duiveland";33839;"02-06-2021";"15-06-2021";40;118.2;1;3;0;0
"Simpelveld";965;"Simpelveld";10555;"02-06-2021";"15-06-2021";10;94.7;0;0;0;0
"Sint Anthonis";1702;"Sint Anthonis";11664;"02-06-2021";"15-06-2021";16;137.2;0;0;0;0
"Sint-Michielsgestel";845;"Sint-Michielsgestel";29208;"02-06-2021";"15-06-2021";31;106.1;0;0;0;0
"Sittard-Geleen";1883;"Sittard-Geleen";92429;"02-06-2021";"15-06-2021";76;82.2;2;2.2;1;1.1
"Sliedrecht";610;"Sliedrecht";25220;"02-06-2021";"15-06-2021";44;174.5;0;0;0;0
"Sluis";1714;"Sluis";23210;"02-06-2021";"15-06-2021";16;68.9;2;8.6;0;0
