"Gemeente";"Gemnr";"Gemeente";"Bev";"van_datum";"tot_datum";"Totaal_Absoluut";"Totaal_inc100000";"Zkh_Absoluut";"Zkh_inc100000";"Overleden_Absoluut";"Overleden_inc100000"
"Beekdaelen";1954;"Beekdaelen";36065;"27-04-2022";"10-05-2022";18;49.9;0;0;0;0
"Beesel";889;"Beesel";13450;"27-04-2022";"10-05-2022";5;37.2;0;0;0;0
"Berg en Dal";1945;"Berg en Dal";35010;"27-04-2022";"10-05-2022";17;48.6;1;2.9;0;0
"Bergeijk";1724;"Bergeijk";18754;"27-04-2022";"10-05-2022";12;64;1;5.3;0;0
"Bergen (L.)";893;"Bergen (L.)";13108;"27-04-2022";"10-05-2022";5;38.1;0;0;0;0
"Bergen (NH.)";373;"Bergen (NH.)";29715;"27-04-2022";"10-05-2022";28;94.2;3;10.1;0;0
"Bergen op Zoom";748;"Bergen op Zoom";67514;"27-04-2022";"10-05-2022";34;50.4;1;1.5;0;0
"Berkelland";1859;"Berkelland";43846;"27-04-2022";"10-05-2022";30;68.4;1;2.3;1;2.3
"Bernheze";1721;"Bernheze";31455;"27-04-2022";"10-05-2022";14;44.5;1;3.2;0;0
"Best";753;"Best";30216;"27-04-2022";"10-05-2022";17;56.3;0;0;1;3.3
"Beuningen";209;"Beuningen";26157;"27-04-2022";"10-05-2022";16;61.2;2;7.6;0;0
"Beverwijk";375;"Beverwijk";41863;"27-04-2022";"10-05-2022";42;100.3;1;2.4;0;0
"Bladel";1728;"Bladel";20529;"27-04-2022";"10-05-2022";11;53.6;1;4.9;0;0
"Blaricum";376;"Blaricum";11954;"27-04-2022";"10-05-2022";13;108.8;0;0;0;0
"Bloemendaal";377;"Bloemendaal";23478;"27-04-2022";"10-05-2022";30;127.8;0;0;0;0
"Bodegraven-Reeuwijk";1901;"Bodegraven-Reeuwijk";35278;"27-04-2022";"10-05-2022";28;79.4;0;0;0;0
"Boekel";755;"Boekel";10959;"27-04-2022";"10-05-2022";0;0;0;0;0;0
"Borger-Odoorn";1681;"Borger-Odoorn";25598;"27-04-2022";"10-05-2022";22;85.9;0;0;0;0
"Borne";147;"Borne";23668;"27-04-2022";"10-05-2022";17;71.8;0;0;0;0
"Borsele";654;"Borsele";22818;"27-04-2022";"10-05-2022";18;78.9;1;4.4;0;0
"Boxtel";757;"Boxtel";32973;"27-04-2022";"10-05-2022";18;54.6;0;0;0;0
"Breda";758;"Breda";184126;"27-04-2022";"10-05-2022";170;92.3;7;3.8;0;0
"Brielle";501;"Brielle";17439;"27-04-2022";"10-05-2022";7;40.1;2;11.5;0;0
"Bronckhorst";1876;"Bronckhorst";36087;"27-04-2022";"10-05-2022";50;138.6;2;5.5;0;0
"Brummen";213;"Brummen";20884;"27-04-2022";"10-05-2022";15;71.8;1;4.8;0;0
"Brunssum";899;"Brunssum";27670;"27-04-2022";"10-05-2022";30;108.4;1;3.6;0;0
"Bunnik";312;"Bunnik";15341;"27-04-2022";"10-05-2022";21;136.9;1;6.5;0;0
"Bunschoten";313;"Bunschoten";22019;"27-04-2022";"10-05-2022";13;59;5;22.7;0;0
"Buren";214;"Buren";27009;"27-04-2022";"10-05-2022";27;100;2;7.4;0;0
"Capelle aan den IJssel";502;"Capelle aan den IJssel";67319;"27-04-2022";"10-05-2022";85;126.3;2;3;0;0
"Castricum";383;"Castricum";36086;"27-04-2022";"10-05-2022";41;113.6;1;2.8;1;2.8
"Coevorden";109;"Coevorden";35317;"27-04-2022";"10-05-2022";29;82.1;0;0;0;0
"Cranendonck";1706;"Cranendonck";21001;"27-04-2022";"10-05-2022";8;38.1;0;0;0;0
"Culemborg";216;"Culemborg";29121;"27-04-2022";"10-05-2022";33;113.3;2;6.9;0;0
"Dalfsen";148;"Dalfsen";28901;"27-04-2022";"10-05-2022";30;103.8;3;10.4;0;0
"Dantumadiel";1891;"Dantumadiel";18943;"27-04-2022";"10-05-2022";28;147.8;1;5.3;0;0
"De Bilt";310;"De Bilt";43384;"27-04-2022";"10-05-2022";48;110.6;1;2.3;0;0
"De Fryske Marren";1940;"De Fryske Marren";51778;"27-04-2022";"10-05-2022";41;79.2;5;9.7;0;0
"De Ronde Venen";736;"De Ronde Venen";44720;"27-04-2022";"10-05-2022";51;114;0;0;0;0
"De Wolden";1690;"De Wolden";24374;"27-04-2022";"10-05-2022";21;86.2;0;0;0;0
"Delft";503;"Delft";103581;"27-04-2022";"10-05-2022";141;136.1;3;2.9;0;0
"Den Helder";400;"Den Helder";56582;"27-04-2022";"10-05-2022";45;79.5;3;5.3;0;0
"Deurne";762;"Deurne";32437;"27-04-2022";"10-05-2022";10;30.8;1;3.1;0;0
"Deventer";150;"Deventer";101236;"27-04-2022";"10-05-2022";90;88.9;3;3;1;1
"Diemen";384;"Diemen";31334;"27-04-2022";"10-05-2022";54;172.3;3;9.6;0;0
"Dijk en Waard";1980;"Dijk en Waard";86722;"27-04-2022";"10-05-2022";84;96.9;0;0;0;0
"Dinkelland";1774;"Dinkelland";26606;"27-04-2022";"10-05-2022";19;71.4;1;3.8;0;0
"Doesburg";221;"Doesburg";11064;"27-04-2022";"10-05-2022";5;45.2;0;0;0;0
"Doetinchem";222;"Doetinchem";58270;"27-04-2022";"10-05-2022";57;97.8;1;1.7;1;1.7
"Dongen";766;"Dongen";26368;"27-04-2022";"10-05-2022";23;87.2;0;0;0;0
"Dordrecht";505;"Dordrecht";119115;"27-04-2022";"10-05-2022";129;108.3;4;3.4;0;0
"Drechterland";498;"Drechterland";19838;"27-04-2022";"10-05-2022";19;95.8;0;0;0;0
"Drimmelen";1719;"Drimmelen";27325;"27-04-2022";"10-05-2022";9;32.9;0;0;0;0
"Dronten";303;"Dronten";42011;"27-04-2022";"10-05-2022";27;64.3;0;0;0;0
"Druten";225;"Druten";18991;"27-04-2022";"10-05-2022";11;57.9;0;0;0;0
"Duiven";226;"Duiven";25066;"27-04-2022";"10-05-2022";18;71.8;0;0;0;0
"Echt-Susteren";1711;"Echt-Susteren";31751;"27-04-2022";"10-05-2022";30;94.5;0;0;0;0
"Edam-Volendam";385;"Edam-Volendam";36268;"27-04-2022";"10-05-2022";45;124.1;2;5.5;0;0
"Ede";228;"Ede";118530;"27-04-2022";"10-05-2022";136;114.7;5;4.2;0;0
"Eemnes";317;"Eemnes";9362;"27-04-2022";"10-05-2022";14;149.5;0;0;0;0
"Eemsdelta";1979;"Eemsdelta";45587;"27-04-2022";"10-05-2022";38;83.4;1;2.2;0;0
"Eersel";770;"Eersel";19528;"27-04-2022";"10-05-2022";10;51.2;0;0;0;0
"Eijsden-Margraten";1903;"Eijsden-Margraten";25900;"27-04-2022";"10-05-2022";9;34.7;0;0;0;0
"Eindhoven";772;"Eindhoven";235691;"27-04-2022";"10-05-2022";225;95.5;9;3.8;1;0.4
"Elburg";230;"Elburg";23429;"27-04-2022";"10-05-2022";15;64;0;0;0;0
"Emmen";114;"Emmen";107024;"27-04-2022";"10-05-2022";111;103.7;1;0.9;1;0.9
"Enkhuizen";388;"Enkhuizen";18637;"27-04-2022";"10-05-2022";13;69.8;1;5.4;0;0
"Enschede";153;"Enschede";159732;"27-04-2022";"10-05-2022";206;129;5;3.1;0;0
"Epe";232;"Epe";33198;"27-04-2022";"10-05-2022";27;81.3;1;3;0;0
"Ermelo";233;"Ermelo";27016;"27-04-2022";"10-05-2022";28;103.6;0;0;0;0
"Etten-Leur";777;"Etten-Leur";43869;"27-04-2022";"10-05-2022";27;61.5;2;4.6;0;0
"Geertruidenberg";779;"Geertruidenberg";21770;"27-04-2022";"10-05-2022";10;45.9;1;4.6;0;0
"Geldrop-Mierlo";1771;"Geldrop-Mierlo";40066;"27-04-2022";"10-05-2022";22;54.9;2;5;0;0
"Gemert-Bakel";1652;"Gemert-Bakel";30760;"27-04-2022";"10-05-2022";10;32.5;1;3.3;0;0
"Gennep";907;"Gennep";17035;"27-04-2022";"10-05-2022";7;41.1;0;0;0;0
"Gilze en Rijen";784;"Gilze en Rijen";26723;"27-04-2022";"10-05-2022";16;59.9;0;0;0;0
"Goeree-Overflakkee";1924;"Goeree-Overflakkee";50589;"27-04-2022";"10-05-2022";48;94.9;4;7.9;0;0
"Goes";664;"Goes";38594;"27-04-2022";"10-05-2022";50;129.6;0;0;1;2.6
"Goirle";785;"Goirle";23952;"27-04-2022";"10-05-2022";17;71;1;4.2;0;0
"Gooise Meren";1942;"Gooise Meren";58524;"27-04-2022";"10-05-2022";74;126.4;0;0;0;0
"Gorinchem";512;"Gorinchem";37410;"27-04-2022";"10-05-2022";52;139;1;2.7;0;0
"Gouda";513;"Gouda";73681;"27-04-2022";"10-05-2022";98;133;5;6.8;0;0
"Groningen";14;"Groningen";233273;"27-04-2022";"10-05-2022";262;112.3;5;2.1;0;0
"Gulpen-Wittem";1729;"Gulpen-Wittem";14206;"27-04-2022";"10-05-2022";11;77.4;0;0;0;0
"Haaksbergen";158;"Haaksbergen";24229;"27-04-2022";"10-05-2022";35;144.5;1;4.1;0;0
"Haarlem";392;"Haarlem";162543;"27-04-2022";"10-05-2022";267;164.3;5;3.1;0;0
"Haarlemmermeer";394;"Haarlemmermeer";157789;"27-04-2022";"10-05-2022";289;183.2;2;1.3;0;0
"Halderberge";1655;"Halderberge";30430;"27-04-2022";"10-05-2022";21;69;1;3.3;0;0
"Hardenberg";160;"Hardenberg";61357;"27-04-2022";"10-05-2022";44;71.7;0;0;0;0
"Harderwijk";243;"Harderwijk";48726;"27-04-2022";"10-05-2022";35;71.8;3;6.2;0;0
"Hardinxveld-Giessendam";523;"Hardinxveld-Giessendam";18413;"27-04-2022";"10-05-2022";7;38;1;5.4;0;0
"Harlingen";72;"Harlingen";15807;"27-04-2022";"10-05-2022";7;44.3;2;12.7;0;0
"Hattem";244;"Hattem";12228;"27-04-2022";"10-05-2022";13;106.3;0;0;0;0
"Heemskerk";396;"Heemskerk";39191;"27-04-2022";"10-05-2022";42;107.2;1;2.6;0;0
"Heemstede";397;"Heemstede";27545;"27-04-2022";"10-05-2022";27;98;2;7.3;0;0
"Heerde";246;"Heerde";18776;"27-04-2022";"10-05-2022";29;154.5;0;0;0;0
"Heerenveen";74;"Heerenveen";50650;"27-04-2022";"10-05-2022";37;73.1;4;7.9;0;0
"Heerlen";917;"Heerlen";86936;"27-04-2022";"10-05-2022";54;62.1;1;1.2;0;0
"Heeze-Leende";1658;"Heeze-Leende";16243;"27-04-2022";"10-05-2022";10;61.6;0;0;0;0
"Heiloo";399;"Heiloo";24144;"27-04-2022";"10-05-2022";34;140.8;3;12.4;0;0
"Hellendoorn";163;"Hellendoorn";35932;"27-04-2022";"10-05-2022";26;72.4;0;0;0;0
"Hellevoetsluis";530;"Hellevoetsluis";40312;"27-04-2022";"10-05-2022";45;111.6;3;7.4;1;2.5
"Helmond";794;"Helmond";92627;"27-04-2022";"10-05-2022";59;63.7;3;3.2;0;0
"Hendrik-Ido-Ambacht";531;"Hendrik-Ido-Ambacht";31258;"27-04-2022";"10-05-2022";45;144;2;6.4;0;0
"Hengelo";164;"Hengelo";81049;"27-04-2022";"10-05-2022";78;96.2;2;2.5;0;0
"Het Hogeland";1966;"Het Hogeland";47834;"27-04-2022";"10-05-2022";41;85.7;0;0;0;0
"Heumen";252;"Heumen";16569;"27-04-2022";"10-05-2022";15;90.5;0;0;0;0
"Heusden";797;"Heusden";45005;"27-04-2022";"10-05-2022";22;48.9;1;2.2;0;0
"Hillegom";534;"Hillegom";22197;"27-04-2022";"10-05-2022";17;76.6;0;0;0;0
"Hilvarenbeek";798;"Hilvarenbeek";15698;"27-04-2022";"10-05-2022";3;19.1;0;0;0;0
"Hilversum";402;"Hilversum";91235;"27-04-2022";"10-05-2022";120;131.5;4;4.4;0;0
"Hoeksche Waard";1963;"Hoeksche Waard";88047;"27-04-2022";"10-05-2022";81;92;0;0;0;0
"Hof van Twente";1735;"Hof van Twente";35040;"27-04-2022";"10-05-2022";24;68.5;1;2.9;0;0
"Hollands Kroon";1911;"Hollands Kroon";48583;"27-04-2022";"10-05-2022";37;76.2;1;2.1;0;0
"Hoogeveen";118;"Hoogeveen";55603;"27-04-2022";"10-05-2022";55;98.9;0;0;1;1.8
"Hoorn";405;"Hoorn";73619;"27-04-2022";"10-05-2022";77;104.6;1;1.4;0;0
"Horst aan de Maas";1507;"Horst aan de Maas";42487;"27-04-2022";"10-05-2022";27;63.5;2;4.7;0;0
"Houten";321;"Houten";50223;"27-04-2022";"10-05-2022";62;123.4;3;6;0;0
"Huizen";406;"Huizen";41090;"27-04-2022";"10-05-2022";42;102.2;2;4.9;1;2.4
"Hulst";677;"Hulst";27575;"27-04-2022";"10-05-2022";26;94.3;1;3.6;0;0
"IJsselstein";353;"IJsselstein";33819;"27-04-2022";"10-05-2022";46;136;2;5.9;0;0
"Kaag en Braassem";1884;"Kaag en Braassem";27541;"27-04-2022";"10-05-2022";28;101.7;0;0;0;0
"Kampen";166;"Kampen";54474;"27-04-2022";"10-05-2022";49;90;3;5.5;2;3.7
"Kapelle";678;"Kapelle";12882;"27-04-2022";"10-05-2022";11;85.4;1;7.8;0;0
"Katwijk";537;"Katwijk";65995;"27-04-2022";"10-05-2022";53;80.3;1;1.5;0;0
"Kerkrade";928;"Kerkrade";45442;"27-04-2022";"10-05-2022";27;59.4;1;2.2;0;0
"Koggenland";1598;"Koggenland";22940;"27-04-2022";"10-05-2022";19;82.8;0;0;0;0
"Krimpen aan den IJssel";542;"Krimpen aan den IJssel";29410;"27-04-2022";"10-05-2022";35;119;3;10.2;0;0
"Krimpenerwaard";1931;"Krimpenerwaard";56622;"27-04-2022";"10-05-2022";52;91.8;3;5.3;0;0
"Laarbeek";1659;"Laarbeek";22805;"27-04-2022";"10-05-2022";14;61.4;0;0;0;0
"Land van Cuijk";1982;"Land van Cuijk";90194;"27-04-2022";"10-05-2022";56;62.1;3;3.3;0;0
"Landgraaf";882;"Landgraaf";37262;"27-04-2022";"10-05-2022";26;69.8;3;8.1;0;0
"Landsmeer";415;"Landsmeer";11565;"27-04-2022";"10-05-2022";11;95.1;0;0;0;0
"Lansingerland";1621;"Lansingerland";63363;"27-04-2022";"10-05-2022";62;97.8;3;4.7;0;0
"Laren";417;"Laren";11398;"27-04-2022";"10-05-2022";13;114.1;0;0;0;0
"Leeuwarden";80;"Leeuwarden";124481;"27-04-2022";"10-05-2022";124;99.6;6;4.8;0;0
"Leiden";546;"Leiden";124093;"27-04-2022";"10-05-2022";205;165.2;3;2.4;0;0
"Leiderdorp";547;"Leiderdorp";27377;"27-04-2022";"10-05-2022";27;98.6;1;3.7;0;0
"Leidschendam-Voorburg";1916;"Leidschendam-Voorburg";76433;"27-04-2022";"10-05-2022";102;133.5;0;0;0;0
"Lelystad";995;"Lelystad";79811;"27-04-2022";"10-05-2022";95;119;3;3.8;0;0
"Leudal";1640;"Leudal";36045;"27-04-2022";"10-05-2022";16;44.4;0;0;0;0
"Leusden";327;"Leusden";30544;"27-04-2022";"10-05-2022";11;36;0;0;0;0
"Lingewaard";1705;"Lingewaard";46822;"27-04-2022";"10-05-2022";34;72.6;1;2.1;0;0
"Lisse";553;"Lisse";22982;"27-04-2022";"10-05-2022";30;130.5;1;4.4;0;0
"Lochem";262;"Lochem";33948;"27-04-2022";"10-05-2022";23;67.8;0;0;0;0
"Loon op Zand";809;"Loon op Zand";23504;"27-04-2022";"10-05-2022";16;68.1;0;0;0;0
"Lopik";331;"Lopik";14456;"27-04-2022";"10-05-2022";7;48.4;0;0;0;0
"Losser";168;"Losser";22888;"27-04-2022";"10-05-2022";32;139.8;3;13.1;0;0
"Maasdriel";263;"Maasdriel";25452;"27-04-2022";"10-05-2022";16;62.9;1;3.9;0;0
"Maasgouw";1641;"Maasgouw";23947;"27-04-2022";"10-05-2022";23;96;0;0;0;0
"Maashorst";1991;"Maashorst";58108;"27-04-2022";"10-05-2022";35;60.2;0;0;0;0
"Maassluis";556;"Maassluis";33567;"27-04-2022";"10-05-2022";21;62.6;0;0;0;0
"Maastricht";935;"Maastricht";120227;"27-04-2022";"10-05-2022";117;97.3;0;0;0;0
"Medemblik";420;"Medemblik";45165;"27-04-2022";"10-05-2022";31;68.6;0;0;1;2.2
"Meerssen";938;"Meerssen";18661;"27-04-2022";"10-05-2022";14;75;1;5.4;0;0
"Meierijstad";1948;"Meierijstad";81647;"27-04-2022";"10-05-2022";43;52.7;1;1.2;0;0
"Meppel";119;"Meppel";34386;"27-04-2022";"10-05-2022";37;107.6;6;17.4;0;0
"Middelburg";687;"Middelburg";48964;"27-04-2022";"10-05-2022";57;116.4;0;0;0;0
"Midden-Delfland";1842;"Midden-Delfland";19414;"27-04-2022";"10-05-2022";29;149.4;1;5.2;0;0
"Midden-Drenthe";1731;"Midden-Drenthe";33381;"27-04-2022";"10-05-2022";36;107.8;0;0;0;0
"Midden-Groningen";1952;"Midden-Groningen";60726;"27-04-2022";"10-05-2022";57;93.9;0;0;0;0
"Moerdijk";1709;"Moerdijk";37185;"27-04-2022";"10-05-2022";15;40.3;2;5.4;0;0
"Molenlanden";1978;"Molenlanden";44130;"27-04-2022";"10-05-2022";75;170;2;4.5;0;0
"Montferland";1955;"Montferland";36031;"27-04-2022";"10-05-2022";23;63.8;1;2.8;0;0
"Montfoort";335;"Montfoort";13896;"27-04-2022";"10-05-2022";16;115.1;0;0;0;0
"Mook en Middelaar";944;"Mook en Middelaar";7909;"27-04-2022";"10-05-2022";8;101.2;0;0;0;0
"Neder-Betuwe";1740;"Neder-Betuwe";24648;"27-04-2022";"10-05-2022";12;48.7;2;8.1;0;0
"Nederweert";946;"Nederweert";17171;"27-04-2022";"10-05-2022";8;46.6;0;0;1;5.8
"Nieuwegein";356;"Nieuwegein";63866;"27-04-2022";"10-05-2022";67;104.9;1;1.6;0;0
"Nieuwkoop";569;"Nieuwkoop";29151;"27-04-2022";"10-05-2022";44;150.9;0;0;0;0
"Nijkerk";267;"Nijkerk";43600;"27-04-2022";"10-05-2022";46;105.5;6;13.8;0;0
"Nijmegen";268;"Nijmegen";177359;"27-04-2022";"10-05-2022";179;100.9;4;2.3;1;0.6
"Nissewaard";1930;"Nissewaard";85440;"27-04-2022";"10-05-2022";87;101.8;3;3.5;0;0
"Noardeast-Fryslân";1970;"Noardeast-Fryslân";45481;"27-04-2022";"10-05-2022";40;87.9;2;4.4;0;0
"Noord-Beveland";1695;"Noord-Beveland";7581;"27-04-2022";"10-05-2022";7;92.3;0;0;0;0
"Noordenveld";1699;"Noordenveld";31214;"27-04-2022";"10-05-2022";21;67.3;1;3.2;0;0
"Noordoostpolder";171;"Noordoostpolder";47583;"27-04-2022";"10-05-2022";25;52.5;1;2.1;0;0
"Noordwijk";575;"Noordwijk";44062;"27-04-2022";"10-05-2022";50;113.5;1;2.3;0;0
"Nuenen, Gerwen en Nederwetten";820;"Nuenen, Gerwen en Nederwetten";23702;"27-04-2022";"10-05-2022";8;33.8;0;0;0;0
"Nunspeet";302;"Nunspeet";28021;"27-04-2022";"10-05-2022";18;64.2;1;3.6;0;0
"Oegstgeest";579;"Oegstgeest";25064;"27-04-2022";"10-05-2022";43;171.6;2;8;0;0
"Oirschot";823;"Oirschot";18842;"27-04-2022";"10-05-2022";17;90.2;1;5.3;0;0
"Oisterwijk";824;"Oisterwijk";32373;"27-04-2022";"10-05-2022";18;55.6;0;0;0;0
"Oldambt";1895;"Oldambt";38277;"27-04-2022";"10-05-2022";25;65.3;1;2.6;0;0
"Oldebroek";269;"Oldebroek";23760;"27-04-2022";"10-05-2022";18;75.8;0;0;0;0
"Oldenzaal";173;"Oldenzaal";31701;"27-04-2022";"10-05-2022";18;56.8;0;0;0;0
"Olst-Wijhe";1773;"Olst-Wijhe";18361;"27-04-2022";"10-05-2022";15;81.7;1;5.4;0;0
"Ommen";175;"Ommen";18295;"27-04-2022";"10-05-2022";27;147.6;1;5.5;0;0
"Oost Gelre";1586;"Oost Gelre";29574;"27-04-2022";"10-05-2022";29;98.1;1;3.4;0;0
"Oosterhout";826;"Oosterhout";56206;"27-04-2022";"10-05-2022";36;64.1;1;1.8;0;0
"Ooststellingwerf";85;"Ooststellingwerf";25464;"27-04-2022";"10-05-2022";17;66.8;1;3.9;0;0
"Oostzaan";431;"Oostzaan";9689;"27-04-2022";"10-05-2022";11;113.5;1;10.3;0;0
"Opmeer";432;"Opmeer";12009;"27-04-2022";"10-05-2022";8;66.6;1;8.3;0;0
"Opsterland";86;"Opsterland";29812;"27-04-2022";"10-05-2022";11;36.9;0;0;0;0
"Oss";828;"Oss";92526;"27-04-2022";"10-05-2022";46;49.7;6;6.5;0;0
"Oude IJsselstreek";1509;"Oude IJsselstreek";39346;"27-04-2022";"10-05-2022";39;99.1;1;2.5;0;0
"Ouder-Amstel";437;"Ouder-Amstel";14125;"27-04-2022";"10-05-2022";17;120.4;1;7.1;0;0
"Oudewater";589;"Oudewater";10138;"27-04-2022";"10-05-2022";9;88.8;0;0;0;0
"Overbetuwe";1734;"Overbetuwe";48214;"27-04-2022";"10-05-2022";28;58.1;1;2.1;0;0
"Papendrecht";590;"Papendrecht";32171;"27-04-2022";"10-05-2022";29;90.1;2;6.2;0;0
"Peel en Maas";1894;"Peel en Maas";43660;"27-04-2022";"10-05-2022";16;36.6;0;0;0;0
"Pekela";765;"Pekela";12176;"27-04-2022";"10-05-2022";4;32.9;1;8.2;0;0
"Pijnacker-Nootdorp";1926;"Pijnacker-Nootdorp";55674;"27-04-2022";"10-05-2022";76;136.5;2;3.6;1;1.8
"Purmerend";439;"Purmerend";91793;"27-04-2022";"10-05-2022";122;132.9;2;2.2;0;0
"Putten";273;"Putten";24365;"27-04-2022";"10-05-2022";17;69.8;0;0;0;0
"Raalte";177;"Raalte";37911;"27-04-2022";"10-05-2022";27;71.2;3;7.9;0;0
"Reimerswaal";703;"Reimerswaal";22896;"27-04-2022";"10-05-2022";11;48;0;0;0;0
"Renkum";274;"Renkum";31417;"27-04-2022";"10-05-2022";44;140.1;0;0;0;0
"Renswoude";339;"Renswoude";5556;"27-04-2022";"10-05-2022";4;72;0;0;0;0
"Reusel-De Mierden";1667;"Reusel-De Mierden";13127;"27-04-2022";"10-05-2022";4;30.5;0;0;0;0
"Rheden";275;"Rheden";43525;"27-04-2022";"10-05-2022";43;98.8;1;2.3;0;0
"Rhenen";340;"Rhenen";20203;"27-04-2022";"10-05-2022";16;79.2;0;0;0;0
"Ridderkerk";597;"Ridderkerk";46671;"27-04-2022";"10-05-2022";41;87.8;1;2.1;0;0
"Rijssen-Holten";1742;"Rijssen-Holten";38204;"27-04-2022";"10-05-2022";45;117.8;2;5.2;0;0
"Rijswijk";603;"Rijswijk";55220;"27-04-2022";"10-05-2022";59;106.8;0;0;0;0
"Roerdalen";1669;"Roerdalen";20580;"27-04-2022";"10-05-2022";16;77.7;0;0;0;0
"Roermond";957;"Roermond";58763;"27-04-2022";"10-05-2022";39;66.4;0;0;0;0
"Roosendaal";1674;"Roosendaal";77200;"27-04-2022";"10-05-2022";56;72.5;2;2.6;0;0
"Rotterdam";599;"Rotterdam";651631;"27-04-2022";"10-05-2022";622;95.5;19;2.9;3;0.5
"Rozendaal";277;"Rozendaal";1726;"27-04-2022";"10-05-2022";2;115.9;0;0;0;0
"Rucphen";840;"Rucphen";23080;"27-04-2022";"10-05-2022";14;60.7;0;0;0;0
"Schagen";441;"Schagen";46532;"27-04-2022";"10-05-2022";29;62.3;2;4.3;0;0
"Scherpenzeel";279;"Scherpenzeel";10128;"27-04-2022";"10-05-2022";9;88.9;0;0;0;0
"Schiedam";606;"Schiedam";79279;"27-04-2022";"10-05-2022";63;79.5;1;1.3;0;0
"Schiermonnikoog";88;"Schiermonnikoog";931;"27-04-2022";"10-05-2022";0;0;0;0;0;0
"Schouwen-Duiveland";1676;"Schouwen-Duiveland";34065;"27-04-2022";"10-05-2022";46;135;0;0;0;0
"Simpelveld";965;"Simpelveld";10477;"27-04-2022";"10-05-2022";7;66.8;1;9.5;0;0
"Sint-Michielsgestel";845;"Sint-Michielsgestel";29498;"27-04-2022";"10-05-2022";16;54.2;0;0;0;0
"Sittard-Geleen";1883;"Sittard-Geleen";91743;"27-04-2022";"10-05-2022";42;45.8;2;2.2;1;1.1
"Sliedrecht";610;"Sliedrecht";25597;"27-04-2022";"10-05-2022";18;70.3;1;3.9;0;0
"Sluis";1714;"Sluis";23166;"27-04-2022";"10-05-2022";23;99.3;0;0;0;0
"Smallingerland";90;"Smallingerland";56040;"27-04-2022";"10-05-2022";31;55.3;0;0;0;0
"Soest";342;"Soest";46906;"27-04-2022";"10-05-2022";62;132.2;4;8.5;0;0
"Someren";847;"Someren";19428;"27-04-2022";"10-05-2022";9;46.3;0;0;0;0
