"Gemeente";"Gemnr";"Gemeente";"Bev";"van_datum";"tot_datum";"Totaal_Absoluut";"Totaal_inc100000";"Zkh_Absoluut";"Zkh_inc100000";"Overleden_Absoluut";"Overleden_inc100000"
"Borsele";654;"Borsele";22818;"22-12-2021";"04-01-2022";273;1196.4;4;17.5;1;4.4
"Boxmeer";756;"Boxmeer";29609;"22-12-2021";"04-01-2022";173;584.3;1;3.4;0;0
"Boxtel";757;"Boxtel";32973;"22-12-2021";"04-01-2022";308;934.1;4;12.1;1;3
"Breda";758;"Breda";184126;"22-12-2021";"04-01-2022";1938;1052.5;16;8.7;0;0
"Brielle";501;"Brielle";17439;"22-12-2021";"04-01-2022";221;1267.3;2;11.5;0;0
"Bronckhorst";1876;"Bronckhorst";36087;"22-12-2021";"04-01-2022";279;773.1;4;11.1;1;2.8
"Brummen";213;"Brummen";20884;"22-12-2021";"04-01-2022";151;723;3;14.4;2;9.6
"Brunssum";899;"Brunssum";27670;"22-12-2021";"04-01-2022";210;758.9;5;18.1;2;7.2
"Bunnik";312;"Bunnik";15341;"22-12-2021";"04-01-2022";212;1381.9;2;13;0;0
"Bunschoten";313;"Bunschoten";22019;"22-12-2021";"04-01-2022";261;1185.3;3;13.6;0;0
"Buren";214;"Buren";27009;"22-12-2021";"04-01-2022";203;751.6;1;3.7;0;0
"Capelle aan den IJssel";502;"Capelle aan den IJssel";67319;"22-12-2021";"04-01-2022";721;1071;8;11.9;0;0
"Castricum";383;"Castricum";36086;"22-12-2021";"04-01-2022";304;842.4;2;5.5;2;5.5
"Coevorden";109;"Coevorden";35317;"22-12-2021";"04-01-2022";385;1090.1;5;14.2;0;0
"Cranendonck";1706;"Cranendonck";21001;"22-12-2021";"04-01-2022";168;800;2;9.5;1;4.8
"Cuijk";1684;"Cuijk";25404;"22-12-2021";"04-01-2022";227;893.6;1;3.9;0;0
"Culemborg";216;"Culemborg";29121;"22-12-2021";"04-01-2022";296;1016.4;2;6.9;0;0
"Dalfsen";148;"Dalfsen";28901;"22-12-2021";"04-01-2022";263;910;0;0;0;0
"Dantumadiel";1891;"Dantumadiel";18943;"22-12-2021";"04-01-2022";217;1145.5;0;0;1;5.3
"De Bilt";310;"De Bilt";43384;"22-12-2021";"04-01-2022";434;1000.4;3;6.9;2;4.6
"De Fryske Marren";1940;"De Fryske Marren";51778;"22-12-2021";"04-01-2022";488;942.5;7;13.5;0;0
"De Ronde Venen";736;"De Ronde Venen";44720;"22-12-2021";"04-01-2022";568;1270.1;3;6.7;1;2.2
"De Wolden";1690;"De Wolden";24374;"22-12-2021";"04-01-2022";214;878;1;4.1;1;4.1
"Delft";503;"Delft";103581;"22-12-2021";"04-01-2022";1200;1158.5;6;5.8;1;1
"Den Helder";400;"Den Helder";56582;"22-12-2021";"04-01-2022";485;857.2;9;15.9;1;1.8
"Deurne";762;"Deurne";32437;"22-12-2021";"04-01-2022";347;1069.8;2;6.2;0;0
"Deventer";150;"Deventer";101236;"22-12-2021";"04-01-2022";725;716.1;5;4.9;4;4
"Diemen";384;"Diemen";31334;"22-12-2021";"04-01-2022";506;1614.9;4;12.8;2;6.4
"Dinkelland";1774;"Dinkelland";26606;"22-12-2021";"04-01-2022";359;1349.3;2;7.5;1;3.8
"Doesburg";221;"Doesburg";11064;"22-12-2021";"04-01-2022";85;768.3;0;0;0;0
"Doetinchem";222;"Doetinchem";58270;"22-12-2021";"04-01-2022";502;861.5;2;3.4;1;1.7
"Dongen";766;"Dongen";26368;"22-12-2021";"04-01-2022";220;834.3;1;3.8;1;3.8
"Dordrecht";505;"Dordrecht";119115;"22-12-2021";"04-01-2022";1172;983.9;13;10.9;1;0.8
"Drechterland";498;"Drechterland";19838;"22-12-2021";"04-01-2022";266;1340.9;0;0;0;0
"Drimmelen";1719;"Drimmelen";27325;"22-12-2021";"04-01-2022";255;933.2;2;7.3;1;3.7
"Dronten";303;"Dronten";42011;"22-12-2021";"04-01-2022";457;1087.8;3;7.1;0;0
"Druten";225;"Druten";18991;"22-12-2021";"04-01-2022";172;905.7;2;10.5;0;0
"Duiven";226;"Duiven";25066;"22-12-2021";"04-01-2022";246;981.4;1;4;0;0
"Echt-Susteren";1711;"Echt-Susteren";31751;"22-12-2021";"04-01-2022";201;633.1;5;15.7;1;3.1
"Edam-Volendam";385;"Edam-Volendam";36268;"22-12-2021";"04-01-2022";614;1693;4;11;0;0
"Ede";228;"Ede";118530;"22-12-2021";"04-01-2022";872;735.7;3;2.5;2;1.7
"Eemnes";317;"Eemnes";9362;"22-12-2021";"04-01-2022";107;1142.9;0;0;0;0
"Eemsdelta";1979;"Eemsdelta";45587;"22-12-2021";"04-01-2022";267;585.7;2;4.4;0;0
"Eersel";770;"Eersel";19528;"22-12-2021";"04-01-2022";244;1249.5;1;5.1;0;0
"Eijsden-Margraten";1903;"Eijsden-Margraten";25900;"22-12-2021";"04-01-2022";256;988.4;2;7.7;1;3.9
"Eindhoven";772;"Eindhoven";235691;"22-12-2021";"04-01-2022";2624;1113.3;24;10.2;2;0.8
"Elburg";230;"Elburg";23429;"22-12-2021";"04-01-2022";255;1088.4;1;4.3;0;0
"Emmen";114;"Emmen";107024;"22-12-2021";"04-01-2022";1011;944.6;9;8.4;3;2.8
"Enkhuizen";388;"Enkhuizen";18637;"22-12-2021";"04-01-2022";150;804.9;0;0;0;0
"Enschede";153;"Enschede";159732;"22-12-2021";"04-01-2022";1374;860.2;16;10;0;0
"Epe";232;"Epe";33198;"22-12-2021";"04-01-2022";308;927.8;2;6;0;0
"Ermelo";233;"Ermelo";27016;"22-12-2021";"04-01-2022";210;777.3;4;14.8;0;0
"Etten-Leur";777;"Etten-Leur";43869;"22-12-2021";"04-01-2022";411;936.9;7;16;0;0
"Geertruidenberg";779;"Geertruidenberg";21770;"22-12-2021";"04-01-2022";170;780.9;3;13.8;0;0
"Geldrop-Mierlo";1771;"Geldrop-Mierlo";40066;"22-12-2021";"04-01-2022";358;893.5;4;10;0;0
"Gemert-Bakel";1652;"Gemert-Bakel";30760;"22-12-2021";"04-01-2022";375;1219.1;7;22.8;0;0
"Gennep";907;"Gennep";17035;"22-12-2021";"04-01-2022";113;663.3;2;11.7;0;0
"Gilze en Rijen";784;"Gilze en Rijen";26723;"22-12-2021";"04-01-2022";301;1126.4;3;11.2;1;3.7
"Goeree-Overflakkee";1924;"Goeree-Overflakkee";50589;"22-12-2021";"04-01-2022";448;885.6;6;11.9;0;0
"Goes";664;"Goes";38594;"22-12-2021";"04-01-2022";498;1290.4;9;23.3;0;0
"Goirle";785;"Goirle";23952;"22-12-2021";"04-01-2022";241;1006.2;1;4.2;0;0
"Gooise Meren";1942;"Gooise Meren";58524;"22-12-2021";"04-01-2022";693;1184.1;3;5.1;0;0
"Gorinchem";512;"Gorinchem";37410;"22-12-2021";"04-01-2022";349;932.9;6;16;1;2.7
"Gouda";513;"Gouda";73681;"22-12-2021";"04-01-2022";632;857.8;7;9.5;0;0
"Grave";786;"Grave";12486;"22-12-2021";"04-01-2022";73;584.7;1;8;0;0
"Groningen";14;"Groningen";233273;"22-12-2021";"04-01-2022";2274;974.8;9;3.9;2;0.9
"Gulpen-Wittem";1729;"Gulpen-Wittem";14206;"22-12-2021";"04-01-2022";118;830.6;1;7;0;0
"Haaksbergen";158;"Haaksbergen";24229;"22-12-2021";"04-01-2022";217;895.6;0;0;1;4.1
"Haarlem";392;"Haarlem";162543;"22-12-2021";"04-01-2022";2219;1365.2;13;8;1;0.6
"Haarlemmermeer";394;"Haarlemmermeer";157789;"22-12-2021";"04-01-2022";2243;1421.5;12;7.6;4;2.5
"Halderberge";1655;"Halderberge";30430;"22-12-2021";"04-01-2022";344;1130.5;1;3.3;0;0
"Hardenberg";160;"Hardenberg";61357;"22-12-2021";"04-01-2022";433;705.7;4;6.5;1;1.6
"Harderwijk";243;"Harderwijk";48726;"22-12-2021";"04-01-2022";394;808.6;4;8.2;0;0
"Hardinxveld-Giessendam";523;"Hardinxveld-Giessendam";18413;"22-12-2021";"04-01-2022";215;1167.7;3;16.3;1;5.4
"Harlingen";72;"Harlingen";15807;"22-12-2021";"04-01-2022";160;1012.2;0;0;0;0
"Hattem";244;"Hattem";12228;"22-12-2021";"04-01-2022";66;539.7;0;0;0;0
"Heemskerk";396;"Heemskerk";39191;"22-12-2021";"04-01-2022";361;921.1;0;0;2;5.1
"Heemstede";397;"Heemstede";27545;"22-12-2021";"04-01-2022";380;1379.6;3;10.9;0;0
"Heerde";246;"Heerde";18776;"22-12-2021";"04-01-2022";134;713.7;0;0;1;5.3
"Heerenveen";74;"Heerenveen";50650;"22-12-2021";"04-01-2022";444;876.6;3;5.9;0;0
"Heerhugowaard";398;"Heerhugowaard";58387;"22-12-2021";"04-01-2022";548;938.6;8;13.7;5;8.6
"Heerlen";917;"Heerlen";86936;"22-12-2021";"04-01-2022";771;886.9;19;21.9;3;3.5
"Heeze-Leende";1658;"Heeze-Leende";16243;"22-12-2021";"04-01-2022";140;861.9;1;6.2;0;0
"Heiloo";399;"Heiloo";24144;"22-12-2021";"04-01-2022";206;853.2;0;0;0;0
"Hellendoorn";163;"Hellendoorn";35932;"22-12-2021";"04-01-2022";381;1060.3;2;5.6;0;0
"Hellevoetsluis";530;"Hellevoetsluis";40312;"22-12-2021";"04-01-2022";412;1022;3;7.4;1;2.5
"Helmond";794;"Helmond";92627;"22-12-2021";"04-01-2022";910;982.4;10;10.8;0;0
"Hendrik-Ido-Ambacht";531;"Hendrik-Ido-Ambacht";31258;"22-12-2021";"04-01-2022";300;959.8;2;6.4;1;3.2
"Hengelo (O.)";164;"Hengelo (O.)";81049;"22-12-2021";"04-01-2022";743;916.7;5;6.2;1;1.2
"Het Hogeland";1966;"Het Hogeland";47834;"22-12-2021";"04-01-2022";363;758.9;1;2.1;2;4.2
"Heumen";252;"Heumen";16569;"22-12-2021";"04-01-2022";157;947.6;1;6;0;0
"Heusden";797;"Heusden";45005;"22-12-2021";"04-01-2022";415;922.1;5;11.1;0;0
"Hillegom";534;"Hillegom";22197;"22-12-2021";"04-01-2022";263;1184.8;0;0;0;0
"Hilvarenbeek";798;"Hilvarenbeek";15698;"22-12-2021";"04-01-2022";217;1382.3;2;12.7;0;0
"Hilversum";402;"Hilversum";91235;"22-12-2021";"04-01-2022";1010;1107;8;8.8;0;0
"Hoeksche Waard";1963;"Hoeksche Waard";88047;"22-12-2021";"04-01-2022";961;1091.5;13;14.8;0;0
"Hof van Twente";1735;"Hof van Twente";35040;"22-12-2021";"04-01-2022";377;1075.9;3;8.6;0;0
"Hollands Kroon";1911;"Hollands Kroon";48583;"22-12-2021";"04-01-2022";486;1000.3;4;8.2;0;0
"Hoogeveen";118;"Hoogeveen";55603;"22-12-2021";"04-01-2022";537;965.8;7;12.6;1;1.8
"Hoorn";405;"Hoorn";73619;"22-12-2021";"04-01-2022";611;829.9;6;8.2;0;0
"Horst aan de Maas";1507;"Horst aan de Maas";42487;"22-12-2021";"04-01-2022";406;955.6;6;14.1;0;0
"Houten";321;"Houten";50223;"22-12-2021";"04-01-2022";473;941.8;3;6;0;0
"Huizen";406;"Huizen";41090;"22-12-2021";"04-01-2022";619;1506.4;5;12.2;1;2.4
"Hulst";677;"Hulst";27575;"22-12-2021";"04-01-2022";302;1095.2;3;10.9;1;3.6
"IJsselstein";353;"IJsselstein";33819;"22-12-2021";"04-01-2022";372;1100;4;11.8;0;0
"Kaag en Braassem";1884;"Kaag en Braassem";27541;"22-12-2021";"04-01-2022";294;1067.5;1;3.6;0;0
"Kampen";166;"Kampen";54474;"22-12-2021";"04-01-2022";432;793;5;9.2;2;3.7
"Kapelle";678;"Kapelle";12882;"22-12-2021";"04-01-2022";134;1040.2;0;0;0;0
"Katwijk";537;"Katwijk";65995;"22-12-2021";"04-01-2022";653;989.5;4;6.1;0;0
"Kerkrade";928;"Kerkrade";45442;"22-12-2021";"04-01-2022";382;840.6;7;15.4;1;2.2
"Koggenland";1598;"Koggenland";22940;"22-12-2021";"04-01-2022";213;928.5;1;4.4;0;0
"Krimpen aan den IJssel";542;"Krimpen aan den IJssel";29410;"22-12-2021";"04-01-2022";344;1169.7;6;20.4;0;0
"Krimpenerwaard";1931;"Krimpenerwaard";56622;"22-12-2021";"04-01-2022";569;1004.9;4;7.1;0;0
"Laarbeek";1659;"Laarbeek";22805;"22-12-2021";"04-01-2022";159;697.2;2;8.8;0;0
"Landerd";1685;"Landerd";15817;"22-12-2021";"04-01-2022";142;897.8;1;6.3;0;0
"Landgraaf";882;"Landgraaf";37262;"22-12-2021";"04-01-2022";362;971.5;8;21.5;2;5.4
"Landsmeer";415;"Landsmeer";11565;"22-12-2021";"04-01-2022";180;1556.4;0;0;0;0
"Langedijk";416;"Langedijk";28335;"22-12-2021";"04-01-2022";230;811.7;4;14.1;0;0
"Lansingerland";1621;"Lansingerland";63363;"22-12-2021";"04-01-2022";661;1043.2;3;4.7;1;1.6
"Laren";417;"Laren";11398;"22-12-2021";"04-01-2022";134;1175.6;1;8.8;0;0
"Leeuwarden";80;"Leeuwarden";124481;"22-12-2021";"04-01-2022";1190;956;10;8;2;1.6
"Leiden";546;"Leiden";124093;"22-12-2021";"04-01-2022";1519;1224.1;6;4.8;0;0
"Leiderdorp";547;"Leiderdorp";27377;"22-12-2021";"04-01-2022";244;891.3;0;0;0;0
"Leidschendam-Voorburg";1916;"Leidschendam-Voorburg";76433;"22-12-2021";"04-01-2022";792;1036.2;3;3.9;2;2.6
"Lelystad";995;"Lelystad";79811;"22-12-2021";"04-01-2022";851;1066.3;21;26.3;3;3.8
"Leudal";1640;"Leudal";36045;"22-12-2021";"04-01-2022";228;632.5;5;13.9;0;0
"Leusden";327;"Leusden";30544;"22-12-2021";"04-01-2022";326;1067.3;3;9.8;1;3.3
"Lingewaard";1705;"Lingewaard";46822;"22-12-2021";"04-01-2022";512;1093.5;3;6.4;2;4.3
"Lisse";553;"Lisse";22982;"22-12-2021";"04-01-2022";194;844.1;4;17.4;0;0
"Lochem";262;"Lochem";33948;"22-12-2021";"04-01-2022";245;721.7;1;2.9;1;2.9
"Loon op Zand";809;"Loon op Zand";23504;"22-12-2021";"04-01-2022";278;1182.8;2;8.5;1;4.3
"Lopik";331;"Lopik";14456;"22-12-2021";"04-01-2022";173;1196.7;2;13.8;0;0
"Losser";168;"Losser";22888;"22-12-2021";"04-01-2022";236;1031.1;2;8.7;0;0
"Maasdriel";263;"Maasdriel";25452;"22-12-2021";"04-01-2022";338;1328;3;11.8;1;3.9
"Maasgouw";1641;"Maasgouw";23947;"22-12-2021";"04-01-2022";218;910.3;6;25.1;1;4.2
"Maassluis";556;"Maassluis";33567;"22-12-2021";"04-01-2022";301;896.7;4;11.9;0;0
"Maastricht";935;"Maastricht";120227;"22-12-2021";"04-01-2022";1332;1107.9;18;15;1;0.8
"Medemblik";420;"Medemblik";45165;"22-12-2021";"04-01-2022";372;823.6;1;2.2;0;0
"Meerssen";938;"Meerssen";18661;"22-12-2021";"04-01-2022";202;1082.5;4;21.4;0;0
"Meierijstad";1948;"Meierijstad";81647;"22-12-2021";"04-01-2022";840;1028.8;6;7.3;1;1.2
"Meppel";119;"Meppel";34386;"22-12-2021";"04-01-2022";256;744.5;2;5.8;0;0
"Middelburg";687;"Middelburg";48964;"22-12-2021";"04-01-2022";461;941.5;7;14.3;0;0
"Midden-Delfland";1842;"Midden-Delfland";19414;"22-12-2021";"04-01-2022";215;1107.4;2;10.3;0;0
"Midden-Drenthe";1731;"Midden-Drenthe";33381;"22-12-2021";"04-01-2022";276;826.8;3;9;0;0
"Midden-Groningen";1952;"Midden-Groningen";60726;"22-12-2021";"04-01-2022";499;821.7;10;16.5;1;1.6
"Mill en Sint Hubert";815;"Mill en Sint Hubert";11004;"22-12-2021";"04-01-2022";78;708.8;0;0;0;0
"Moerdijk";1709;"Moerdijk";37185;"22-12-2021";"04-01-2022";387;1040.7;1;2.7;0;0
"Molenlanden";1978;"Molenlanden";44130;"22-12-2021";"04-01-2022";381;863.4;4;9.1;0;0
"Montferland";1955;"Montferland";36031;"22-12-2021";"04-01-2022";396;1099.1;4;11.1;0;0
"Montfoort";335;"Montfoort";13896;"22-12-2021";"04-01-2022";123;885.1;1;7.2;0;0
"Mook en Middelaar";944;"Mook en Middelaar";7909;"22-12-2021";"04-01-2022";27;341.4;0;0;0;0
"Neder-Betuwe";1740;"Neder-Betuwe";24648;"22-12-2021";"04-01-2022";172;697.8;1;4.1;0;0
"Nederweert";946;"Nederweert";17171;"22-12-2021";"04-01-2022";109;634.8;1;5.8;0;0
"Nieuwegein";356;"Nieuwegein";63866;"22-12-2021";"04-01-2022";644;1008.4;10;15.7;1;1.6
"Nieuwkoop";569;"Nieuwkoop";29151;"22-12-2021";"04-01-2022";287;984.5;2;6.9;0;0
"Nijkerk";267;"Nijkerk";43600;"22-12-2021";"04-01-2022";508;1165.1;1;2.3;0;0
"Nijmegen";268;"Nijmegen";177359;"22-12-2021";"04-01-2022";1821;1026.7;11;6.2;1;0.6
"Nissewaard";1930;"Nissewaard";85440;"22-12-2021";"04-01-2022";874;1022.9;13;15.2;0;0
"Noardeast-Fryslân";1970;"Noardeast-Fryslân";45481;"22-12-2021";"04-01-2022";387;850.9;2;4.4;2;4.4
"Noord-Beveland";1695;"Noord-Beveland";7581;"22-12-2021";"04-01-2022";60;791.5;2;26.4;0;0
"Noordenveld";1699;"Noordenveld";31214;"22-12-2021";"04-01-2022";254;813.7;2;6.4;0;0
"Noordoostpolder";171;"Noordoostpolder";47583;"22-12-2021";"04-01-2022";422;886.9;2;4.2;2;4.2
"Noordwijk";575;"Noordwijk";44062;"22-12-2021";"04-01-2022";458;1039.4;0;0;0;0
"Nuenen, Gerwen en Nederwetten";820;"Nuenen, Gerwen en Nederwetten";23702;"22-12-2021";"04-01-2022";231;974.6;0;0;0;0
"Nunspeet";302;"Nunspeet";28021;"22-12-2021";"04-01-2022";222;792.3;5;17.8;1;3.6
"Oegstgeest";579;"Oegstgeest";25064;"22-12-2021";"04-01-2022";272;1085.2;0;0;0;0
"Oirschot";823;"Oirschot";18842;"22-12-2021";"04-01-2022";254;1348.1;0;0;0;0
"Oisterwijk";824;"Oisterwijk";32373;"22-12-2021";"04-01-2022";344;1062.6;3;9.3;0;0
"Oldambt";1895;"Oldambt";38277;"22-12-2021";"04-01-2022";431;1126;5;13.1;0;0
"Oldebroek";269;"Oldebroek";23760;"22-12-2021";"04-01-2022";165;694.4;1;4.2;0;0
"Oldenzaal";173;"Oldenzaal";31701;"22-12-2021";"04-01-2022";249;785.5;4;12.6;0;0
"Olst-Wijhe";1773;"Olst-Wijhe";18361;"22-12-2021";"04-01-2022";182;991.2;1;5.4;0;0
"Ommen";175;"Ommen";18295;"22-12-2021";"04-01-2022";97;530.2;0;0;1;5.5
"Oost Gelre";1586;"Oost Gelre";29574;"22-12-2021";"04-01-2022";298;1007.6;2;6.8;1;3.4
"Oosterhout";826;"Oosterhout";56206;"22-12-2021";"04-01-2022";580;1031.9;5;8.9;0;0
"Ooststellingwerf";85;"Ooststellingwerf";25464;"22-12-2021";"04-01-2022";158;620.5;4;15.7;0;0
"Oostzaan";431;"Oostzaan";9689;"22-12-2021";"04-01-2022";126;1300.4;1;10.3;0;0
"Opmeer";432;"Opmeer";12009;"22-12-2021";"04-01-2022";113;941;1;8.3;0;0
"Opsterland";86;"Opsterland";29812;"22-12-2021";"04-01-2022";294;986.2;3;10.1;0;0
"Oss";828;"Oss";92526;"22-12-2021";"04-01-2022";843;911.1;12;13;1;1.1
"Oude IJsselstreek";1509;"Oude IJsselstreek";39346;"22-12-2021";"04-01-2022";281;714.2;1;2.5;1;2.5
"Ouder-Amstel";437;"Ouder-Amstel";14125;"22-12-2021";"04-01-2022";265;1876.1;1;7.1;0;0
"Oudewater";589;"Oudewater";10138;"22-12-2021";"04-01-2022";136;1341.5;0;0;0;0
"Overbetuwe";1734;"Overbetuwe";48214;"22-12-2021";"04-01-2022";422;875.3;4;8.3;0;0
"Papendrecht";590;"Papendrecht";32171;"22-12-2021";"04-01-2022";279;867.2;8;24.9;1;3.1
"Peel en Maas";1894;"Peel en Maas";43660;"22-12-2021";"04-01-2022";365;836;5;11.5;0;0
"Pekela";765;"Pekela";12176;"22-12-2021";"04-01-2022";124;1018.4;2;16.4;0;0
"Pijnacker-Nootdorp";1926;"Pijnacker-Nootdorp";55674;"22-12-2021";"04-01-2022";582;1045.4;5;9;0;0
"Purmerend";439;"Purmerend";81683;"22-12-2021";"04-01-2022";1012;1238.9;12;14.7;1;1.2
"Putten";273;"Putten";24365;"22-12-2021";"04-01-2022";330;1354.4;6;24.6;0;0
"Raalte";177;"Raalte";37911;"22-12-2021";"04-01-2022";365;962.8;2;5.3;0;0
"Reimerswaal";703;"Reimerswaal";22896;"22-12-2021";"04-01-2022";312;1362.7;6;26.2;1;4.4
"Renkum";274;"Renkum";31417;"22-12-2021";"04-01-2022";228;725.7;2;6.4;0;0
"Renswoude";339;"Renswoude";5556;"22-12-2021";"04-01-2022";41;737.9;0;0;0;0
"Reusel-De Mierden";1667;"Reusel-De Mierden";13127;"22-12-2021";"04-01-2022";115;876.1;2;15.2;2;15.2
"Rheden";275;"Rheden";43525;"22-12-2021";"04-01-2022";417;958.1;3;6.9;0;0
"Rhenen";340;"Rhenen";20203;"22-12-2021";"04-01-2022";138;683.1;3;14.8;0;0
"Ridderkerk";597;"Ridderkerk";46671;"22-12-2021";"04-01-2022";580;1242.7;8;17.1;0;0
"Rijssen-Holten";1742;"Rijssen-Holten";38204;"22-12-2021";"04-01-2022";344;900.4;5;13.1;2;5.2
"Rijswijk";603;"Rijswijk";55220;"22-12-2021";"04-01-2022";530;959.8;5;9.1;0;0
"Roerdalen";1669;"Roerdalen";20580;"22-12-2021";"04-01-2022";136;660.8;3;14.6;0;0
"Roermond";957;"Roermond";58763;"22-12-2021";"04-01-2022";473;804.9;7;11.9;2;3.4
"Roosendaal";1674;"Roosendaal";77200;"22-12-2021";"04-01-2022";661;856.2;5;6.5;1;1.3
"Rotterdam";599;"Rotterdam";651631;"22-12-2021";"04-01-2022";8338;1279.6;101;15.5;2;0.3
"Rozendaal";277;"Rozendaal";1726;"22-12-2021";"04-01-2022";10;579.4;0;0;0;0
"Rucphen";840;"Rucphen";23080;"22-12-2021";"04-01-2022";180;779.9;4;17.3;0;0
"Schagen";441;"Schagen";46532;"22-12-2021";"04-01-2022";379;814.5;7;15;1;2.1
