"Gemeente";"Gemnr";"Gemeente";"Bev";"van_datum";"tot_datum";"Totaal_Absoluut";"Totaal_inc100000";"Zkh_Absoluut";"Zkh_inc100000";"Overleden_Absoluut";"Overleden_inc100000"
"Bronckhorst";1876;"Bronckhorst";36087;"09-03-2022";"22-03-2022";1824;5054.5;6;16.6;0;0
"Brummen";213;"Brummen";20884;"09-03-2022";"22-03-2022";1102;5276.8;4;19.2;0;0
"Brunssum";899;"Brunssum";27670;"09-03-2022";"22-03-2022";1268;4582.6;8;28.9;1;3.6
"Bunnik";312;"Bunnik";15341;"09-03-2022";"22-03-2022";592;3858.9;4;26.1;0;0
"Bunschoten";313;"Bunschoten";22019;"09-03-2022";"22-03-2022";604;2743.1;1;4.5;0;0
"Buren";214;"Buren";27009;"09-03-2022";"22-03-2022";1083;4009.8;3;11.1;0;0
"Capelle aan den IJssel";502;"Capelle aan den IJssel";67319;"09-03-2022";"22-03-2022";1908;2834.3;10;14.9;0;0
"Castricum";383;"Castricum";36086;"09-03-2022";"22-03-2022";1131;3134.2;3;8.3;0;0
"Coevorden";109;"Coevorden";35317;"09-03-2022";"22-03-2022";1691;4788.1;10;28.3;0;0
"Cranendonck";1706;"Cranendonck";21001;"09-03-2022";"22-03-2022";823;3918.9;3;14.3;0;0
"Culemborg";216;"Culemborg";29121;"09-03-2022";"22-03-2022";1109;3808.2;3;10.3;0;0
"Dalfsen";148;"Dalfsen";28901;"09-03-2022";"22-03-2022";1406;4864.9;4;13.8;1;3.5
"Dantumadiel";1891;"Dantumadiel";18943;"09-03-2022";"22-03-2022";622;3283.5;4;21.1;0;0
"De Bilt";310;"De Bilt";43384;"09-03-2022";"22-03-2022";1526;3517.4;3;6.9;0;0
"De Fryske Marren";1940;"De Fryske Marren";51778;"09-03-2022";"22-03-2022";1940;3746.8;10;19.3;0;0
"De Ronde Venen";736;"De Ronde Venen";44720;"09-03-2022";"22-03-2022";1678;3752.2;6;13.4;0;0
"De Wolden";1690;"De Wolden";24374;"09-03-2022";"22-03-2022";1128;4627.9;6;24.6;1;4.1
"Delft";503;"Delft";103581;"09-03-2022";"22-03-2022";3682;3554.7;20;19.3;0;0
"Den Helder";400;"Den Helder";56582;"09-03-2022";"22-03-2022";1706;3015.1;17;30;0;0
"Deurne";762;"Deurne";32437;"09-03-2022";"22-03-2022";1329;4097.2;8;24.7;1;3.1
"Deventer";150;"Deventer";101236;"09-03-2022";"22-03-2022";5359;5293.6;15;14.8;2;2
"Diemen";384;"Diemen";31334;"09-03-2022";"22-03-2022";1043;3328.7;3;9.6;1;3.2
"Dijk en Waard";1980;"Dijk en Waard";86722;"09-03-2022";"22-03-2022";3095;3568.9;12;13.8;0;0
"Dinkelland";1774;"Dinkelland";26606;"09-03-2022";"22-03-2022";982;3690.9;6;22.6;0;0
"Doesburg";221;"Doesburg";11064;"09-03-2022";"22-03-2022";589;5323.6;3;27.1;0;0
"Doetinchem";222;"Doetinchem";58270;"09-03-2022";"22-03-2022";2774;4760.6;8;13.7;1;1.7
"Dongen";766;"Dongen";26368;"09-03-2022";"22-03-2022";1046;3966.9;3;11.4;1;3.8
"Dordrecht";505;"Dordrecht";119115;"09-03-2022";"22-03-2022";3338;2802.3;10;8.4;0;0
"Drechterland";498;"Drechterland";19838;"09-03-2022";"22-03-2022";653;3291.7;4;20.2;0;0
"Drimmelen";1719;"Drimmelen";27325;"09-03-2022";"22-03-2022";963;3524.2;7;25.6;0;0
"Dronten";303;"Dronten";42011;"09-03-2022";"22-03-2022";1720;4094.2;4;9.5;0;0
"Druten";225;"Druten";18991;"09-03-2022";"22-03-2022";843;4438.9;4;21.1;0;0
"Duiven";226;"Duiven";25066;"09-03-2022";"22-03-2022";1208;4819.3;0;0;0;0
"Echt-Susteren";1711;"Echt-Susteren";31751;"09-03-2022";"22-03-2022";1512;4762.1;5;15.7;0;0
"Edam-Volendam";385;"Edam-Volendam";36268;"09-03-2022";"22-03-2022";1093;3013.7;6;16.5;0;0
"Ede";228;"Ede";118530;"09-03-2022";"22-03-2022";4725;3986.3;16;13.5;0;0
"Eemnes";317;"Eemnes";9362;"09-03-2022";"22-03-2022";374;3994.9;1;10.7;0;0
"Eemsdelta";1979;"Eemsdelta";45587;"09-03-2022";"22-03-2022";2233;4898.3;11;24.1;1;2.2
"Eersel";770;"Eersel";19528;"09-03-2022";"22-03-2022";906;4639.5;3;15.4;0;0
"Eijsden-Margraten";1903;"Eijsden-Margraten";25900;"09-03-2022";"22-03-2022";1279;4938.2;4;15.4;0;0
"Eindhoven";772;"Eindhoven";235691;"09-03-2022";"22-03-2022";8546;3625.9;55;23.3;2;0.8
"Elburg";230;"Elburg";23429;"09-03-2022";"22-03-2022";882;3764.6;2;8.5;0;0
"Emmen";114;"Emmen";107024;"09-03-2022";"22-03-2022";4958;4632.6;33;30.8;2;1.9
"Enkhuizen";388;"Enkhuizen";18637;"09-03-2022";"22-03-2022";515;2763.3;1;5.4;0;0
"Enschede";153;"Enschede";159732;"09-03-2022";"22-03-2022";6473;4052.4;32;20;0;0
"Epe";232;"Epe";33198;"09-03-2022";"22-03-2022";1206;3632.7;4;12;0;0
"Ermelo";233;"Ermelo";27016;"09-03-2022";"22-03-2022";1019;3771.8;7;25.9;1;3.7
"Etten-Leur";777;"Etten-Leur";43869;"09-03-2022";"22-03-2022";1537;3503.6;10;22.8;0;0
"Geertruidenberg";779;"Geertruidenberg";21770;"09-03-2022";"22-03-2022";783;3596.7;4;18.4;0;0
"Geldrop-Mierlo";1771;"Geldrop-Mierlo";40066;"09-03-2022";"22-03-2022";1541;3846.2;7;17.5;0;0
"Gemert-Bakel";1652;"Gemert-Bakel";30760;"09-03-2022";"22-03-2022";1242;4037.7;5;16.3;1;3.3
"Gennep";907;"Gennep";17035;"09-03-2022";"22-03-2022";687;4032.9;4;23.5;0;0
"Gilze en Rijen";784;"Gilze en Rijen";26723;"09-03-2022";"22-03-2022";1024;3831.9;5;18.7;0;0
"Goeree-Overflakkee";1924;"Goeree-Overflakkee";50589;"09-03-2022";"22-03-2022";1808;3573.9;15;29.7;2;4
"Goes";664;"Goes";38594;"09-03-2022";"22-03-2022";1616;4187.2;6;15.5;1;2.6
"Goirle";785;"Goirle";23952;"09-03-2022";"22-03-2022";905;3778.4;1;4.2;1;4.2
"Gooise Meren";1942;"Gooise Meren";58524;"09-03-2022";"22-03-2022";2221;3795;8;13.7;1;1.7
"Gorinchem";512;"Gorinchem";37410;"09-03-2022";"22-03-2022";1352;3614;2;5.3;0;0
"Gouda";513;"Gouda";73681;"09-03-2022";"22-03-2022";2299;3120.2;14;19;0;0
"Groningen";14;"Groningen";233273;"09-03-2022";"22-03-2022";11320;4852.7;36;15.4;0;0
"Gulpen-Wittem";1729;"Gulpen-Wittem";14206;"09-03-2022";"22-03-2022";572;4026.5;3;21.1;0;0
"Haaksbergen";158;"Haaksbergen";24229;"09-03-2022";"22-03-2022";1151;4750.5;6;24.8;0;0
"Haarlem";392;"Haarlem";162543;"09-03-2022";"22-03-2022";6419;3949.1;14;8.6;1;0.6
"Haarlemmermeer";394;"Haarlemmermeer";157789;"09-03-2022";"22-03-2022";5821;3689.1;10;6.3;3;1.9
"Halderberge";1655;"Halderberge";30430;"09-03-2022";"22-03-2022";1041;3421;7;23;0;0
"Hardenberg";160;"Hardenberg";61357;"09-03-2022";"22-03-2022";2944;4798.1;7;11.4;2;3.3
"Harderwijk";243;"Harderwijk";48726;"09-03-2022";"22-03-2022";1890;3878.8;7;14.4;0;0
"Hardinxveld-Giessendam";523;"Hardinxveld-Giessendam";18413;"09-03-2022";"22-03-2022";502;2726.3;4;21.7;0;0
"Harlingen";72;"Harlingen";15807;"09-03-2022";"22-03-2022";785;4966.2;2;12.7;1;6.3
"Hattem";244;"Hattem";12228;"09-03-2022";"22-03-2022";528;4318;1;8.2;0;0
"Heemskerk";396;"Heemskerk";39191;"09-03-2022";"22-03-2022";1225;3125.7;0;0;0;0
"Heemstede";397;"Heemstede";27545;"09-03-2022";"22-03-2022";1012;3674;2;7.3;0;0
"Heerde";246;"Heerde";18776;"09-03-2022";"22-03-2022";854;4548.4;2;10.7;0;0
"Heerenveen";74;"Heerenveen";50650;"09-03-2022";"22-03-2022";2195;4333.7;17;33.6;0;0
"Heerlen";917;"Heerlen";86936;"09-03-2022";"22-03-2022";3760;4325;32;36.8;1;1.2
"Heeze-Leende";1658;"Heeze-Leende";16243;"09-03-2022";"22-03-2022";744;4580.4;5;30.8;0;0
"Heiloo";399;"Heiloo";24144;"09-03-2022";"22-03-2022";892;3694.5;7;29;0;0
"Hellendoorn";163;"Hellendoorn";35932;"09-03-2022";"22-03-2022";2098;5838.8;6;16.7;0;0
"Hellevoetsluis";530;"Hellevoetsluis";40312;"09-03-2022";"22-03-2022";1095;2716.3;5;12.4;0;0
"Helmond";794;"Helmond";92627;"09-03-2022";"22-03-2022";3703;3997.8;20;21.6;0;0
"Hendrik-Ido-Ambacht";531;"Hendrik-Ido-Ambacht";31258;"09-03-2022";"22-03-2022";938;3000.8;5;16;0;0
"Hengelo";164;"Hengelo";81049;"09-03-2022";"22-03-2022";3755;4633;21;25.9;0;0
"Het Hogeland";1966;"Het Hogeland";47834;"09-03-2022";"22-03-2022";2383;4981.8;11;23;0;0
"Heumen";252;"Heumen";16569;"09-03-2022";"22-03-2022";637;3844.5;4;24.1;0;0
"Heusden";797;"Heusden";45005;"09-03-2022";"22-03-2022";1707;3792.9;5;11.1;0;0
"Hillegom";534;"Hillegom";22197;"09-03-2022";"22-03-2022";772;3477.9;1;4.5;0;0
"Hilvarenbeek";798;"Hilvarenbeek";15698;"09-03-2022";"22-03-2022";584;3720.2;1;6.4;0;0
"Hilversum";402;"Hilversum";91235;"09-03-2022";"22-03-2022";3087;3383.6;14;15.3;0;0
"Hoeksche Waard";1963;"Hoeksche Waard";88047;"09-03-2022";"22-03-2022";2753;3126.7;9;10.2;0;0
"Hof van Twente";1735;"Hof van Twente";35040;"09-03-2022";"22-03-2022";1584;4520.5;8;22.8;0;0
"Hollands Kroon";1911;"Hollands Kroon";48583;"09-03-2022";"22-03-2022";1475;3036;9;18.5;1;2.1
"Hoogeveen";118;"Hoogeveen";55603;"09-03-2022";"22-03-2022";3187;5731.7;15;27;0;0
"Hoorn";405;"Hoorn";73619;"09-03-2022";"22-03-2022";2487;3378.2;13;17.7;0;0
"Horst aan de Maas";1507;"Horst aan de Maas";42487;"09-03-2022";"22-03-2022";2080;4895.6;18;42.4;0;0
"Houten";321;"Houten";50223;"09-03-2022";"22-03-2022";2031;4044;8;15.9;0;0
"Huizen";406;"Huizen";41090;"09-03-2022";"22-03-2022";1426;3470.4;4;9.7;1;2.4
"Hulst";677;"Hulst";27575;"09-03-2022";"22-03-2022";918;3329.1;3;10.9;0;0
"IJsselstein";353;"IJsselstein";33819;"09-03-2022";"22-03-2022";1195;3533.5;9;26.6;0;0
"Kaag en Braassem";1884;"Kaag en Braassem";27541;"09-03-2022";"22-03-2022";1077;3910.5;3;10.9;0;0
"Kampen";166;"Kampen";54474;"09-03-2022";"22-03-2022";2436;4471.9;7;12.9;0;0
"Kapelle";678;"Kapelle";12882;"09-03-2022";"22-03-2022";551;4277.3;1;7.8;0;0
"Katwijk";537;"Katwijk";65995;"09-03-2022";"22-03-2022";1885;2856.3;4;6.1;0;0
"Kerkrade";928;"Kerkrade";45442;"09-03-2022";"22-03-2022";1910;4203.2;16;35.2;1;2.2
"Koggenland";1598;"Koggenland";22940;"09-03-2022";"22-03-2022";804;3504.8;3;13.1;0;0
"Krimpen aan den IJssel";542;"Krimpen aan den IJssel";29410;"09-03-2022";"22-03-2022";836;2842.6;0;0;0;0
"Krimpenerwaard";1931;"Krimpenerwaard";56622;"09-03-2022";"22-03-2022";1772;3129.5;11;19.4;0;0
"Laarbeek";1659;"Laarbeek";22805;"09-03-2022";"22-03-2022";975;4275.4;2;8.8;0;0
"Land van Cuijk";1982;"Land van Cuijk";90194;"09-03-2022";"22-03-2022";4186;4641.1;24;26.6;0;0
"Landgraaf";882;"Landgraaf";37262;"09-03-2022";"22-03-2022";1609;4318.1;10;26.8;1;2.7
"Landsmeer";415;"Landsmeer";11565;"09-03-2022";"22-03-2022";488;4219.6;1;8.6;0;0
"Lansingerland";1621;"Lansingerland";63363;"09-03-2022";"22-03-2022";2270;3582.5;6;9.5;0;0
"Laren";417;"Laren";11398;"09-03-2022";"22-03-2022";440;3860.3;0;0;0;0
"Leeuwarden";80;"Leeuwarden";124481;"09-03-2022";"22-03-2022";5336;4286.6;21;16.9;1;0.8
"Leiden";546;"Leiden";124093;"09-03-2022";"22-03-2022";4762;3837.4;10;8.1;1;0.8
"Leiderdorp";547;"Leiderdorp";27377;"09-03-2022";"22-03-2022";1078;3937.6;2;7.3;0;0
"Leidschendam-Voorburg";1916;"Leidschendam-Voorburg";76433;"09-03-2022";"22-03-2022";2648;3464.5;5;6.5;0;0
"Lelystad";995;"Lelystad";79811;"09-03-2022";"22-03-2022";2547;3191.3;18;22.6;0;0
"Leudal";1640;"Leudal";36045;"09-03-2022";"22-03-2022";1481;4108.8;6;16.6;0;0
"Leusden";327;"Leusden";30544;"09-03-2022";"22-03-2022";1376;4505;6;19.6;0;0
"Lingewaard";1705;"Lingewaard";46822;"09-03-2022";"22-03-2022";2345;5008.3;6;12.8;0;0
"Lisse";553;"Lisse";22982;"09-03-2022";"22-03-2022";836;3637.6;1;4.4;0;0
"Lochem";262;"Lochem";33948;"09-03-2022";"22-03-2022";1681;4951.7;5;14.7;0;0
"Loon op Zand";809;"Loon op Zand";23504;"09-03-2022";"22-03-2022";852;3624.9;7;29.8;0;0
"Lopik";331;"Lopik";14456;"09-03-2022";"22-03-2022";386;2670.2;0;0;0;0
"Losser";168;"Losser";22888;"09-03-2022";"22-03-2022";1047;4574.4;5;21.8;0;0
"Maasdriel";263;"Maasdriel";25452;"09-03-2022";"22-03-2022";814;3198.2;2;7.9;0;0
"Maasgouw";1641;"Maasgouw";23947;"09-03-2022";"22-03-2022";1139;4756.3;7;29.2;0;0
"Maashorst";1991;"Maashorst";58108;"09-03-2022";"22-03-2022";2706;4656.8;15;25.8;3;5.2
"Maassluis";556;"Maassluis";33567;"09-03-2022";"22-03-2022";925;2755.7;7;20.9;0;0
"Maastricht";935;"Maastricht";120227;"09-03-2022";"22-03-2022";4640;3859.4;35;29.1;4;3.3
"Medemblik";420;"Medemblik";45165;"09-03-2022";"22-03-2022";1473;3261.4;5;11.1;0;0
"Meerssen";938;"Meerssen";18661;"09-03-2022";"22-03-2022";843;4517.4;5;26.8;0;0
"Meierijstad";1948;"Meierijstad";81647;"09-03-2022";"22-03-2022";3398;4161.8;22;26.9;1;1.2
"Meppel";119;"Meppel";34386;"09-03-2022";"22-03-2022";1933;5621.5;0;0;0;0
"Middelburg";687;"Middelburg";48964;"09-03-2022";"22-03-2022";1967;4017.2;8;16.3;0;0
"Midden-Delfland";1842;"Midden-Delfland";19414;"09-03-2022";"22-03-2022";681;3507.8;3;15.5;0;0
"Midden-Drenthe";1731;"Midden-Drenthe";33381;"09-03-2022";"22-03-2022";1715;5137.7;3;9;0;0
"Midden-Groningen";1952;"Midden-Groningen";60726;"09-03-2022";"22-03-2022";2909;4790.4;18;29.6;0;0
"Moerdijk";1709;"Moerdijk";37185;"09-03-2022";"22-03-2022";1210;3254;9;24.2;0;0
"Molenlanden";1978;"Molenlanden";44130;"09-03-2022";"22-03-2022";1264;2864.3;7;15.9;0;0
"Montferland";1955;"Montferland";36031;"09-03-2022";"22-03-2022";1673;4643.2;12;33.3;0;0
"Montfoort";335;"Montfoort";13896;"09-03-2022";"22-03-2022";423;3044;2;14.4;0;0
"Mook en Middelaar";944;"Mook en Middelaar";7909;"09-03-2022";"22-03-2022";375;4741.4;4;50.6;0;0
"Neder-Betuwe";1740;"Neder-Betuwe";24648;"09-03-2022";"22-03-2022";802;3253.8;4;16.2;0;0
"Nederweert";946;"Nederweert";17171;"09-03-2022";"22-03-2022";891;5189;1;5.8;1;5.8
"Nieuwegein";356;"Nieuwegein";63866;"09-03-2022";"22-03-2022";2235;3499.5;15;23.5;0;0
"Nieuwkoop";569;"Nieuwkoop";29151;"09-03-2022";"22-03-2022";1223;4195.4;1;3.4;0;0
"Nijkerk";267;"Nijkerk";43600;"09-03-2022";"22-03-2022";1675;3841.7;8;18.3;0;0
"Nijmegen";268;"Nijmegen";177359;"09-03-2022";"22-03-2022";8428;4751.9;51;28.8;1;0.6
"Nissewaard";1930;"Nissewaard";85440;"09-03-2022";"22-03-2022";2649;3100.4;11;12.9;0;0
"Noardeast-Fryslân";1970;"Noardeast-Fryslân";45481;"09-03-2022";"22-03-2022";1742;3830.2;9;19.8;2;4.4
"Noord-Beveland";1695;"Noord-Beveland";7581;"09-03-2022";"22-03-2022";315;4155.1;5;66;0;0
"Noordenveld";1699;"Noordenveld";31214;"09-03-2022";"22-03-2022";1532;4908.1;5;16;0;0
"Noordoostpolder";171;"Noordoostpolder";47583;"09-03-2022";"22-03-2022";1740;3656.8;6;12.6;0;0
"Noordwijk";575;"Noordwijk";44062;"09-03-2022";"22-03-2022";1433;3252.2;7;15.9;1;2.3
"Nuenen, Gerwen en Nederwetten";820;"Nuenen, Gerwen en Nederwetten";23702;"09-03-2022";"22-03-2022";1013;4273.9;5;21.1;0;0
"Nunspeet";302;"Nunspeet";28021;"09-03-2022";"22-03-2022";1164;4154;6;21.4;0;0
"Oegstgeest";579;"Oegstgeest";25064;"09-03-2022";"22-03-2022";1013;4041.7;4;16;0;0
"Oirschot";823;"Oirschot";18842;"09-03-2022";"22-03-2022";748;3969.9;3;15.9;0;0
"Oisterwijk";824;"Oisterwijk";32373;"09-03-2022";"22-03-2022";1358;4194.9;5;15.4;0;0
"Oldambt";1895;"Oldambt";38277;"09-03-2022";"22-03-2022";1645;4297.6;13;34;0;0
"Oldebroek";269;"Oldebroek";23760;"09-03-2022";"22-03-2022";947;3985.7;4;16.8;0;0
"Oldenzaal";173;"Oldenzaal";31701;"09-03-2022";"22-03-2022";1461;4608.7;3;9.5;1;3.2
"Olst-Wijhe";1773;"Olst-Wijhe";18361;"09-03-2022";"22-03-2022";991;5397.3;4;21.8;0;0
"Ommen";175;"Ommen";18295;"09-03-2022";"22-03-2022";869;4749.9;3;16.4;0;0
"Oost Gelre";1586;"Oost Gelre";29574;"09-03-2022";"22-03-2022";1675;5663.8;11;37.2;0;0
"Oosterhout";826;"Oosterhout";56206;"09-03-2022";"22-03-2022";1853;3296.8;14;24.9;0;0
"Ooststellingwerf";85;"Ooststellingwerf";25464;"09-03-2022";"22-03-2022";1077;4229.5;6;23.6;0;0
"Oostzaan";431;"Oostzaan";9689;"09-03-2022";"22-03-2022";326;3364.6;2;20.6;0;0
"Opmeer";432;"Opmeer";12009;"09-03-2022";"22-03-2022";419;3489;1;8.3;0;0
"Opsterland";86;"Opsterland";29812;"09-03-2022";"22-03-2022";1180;3958.1;7;23.5;0;0
"Oss";828;"Oss";92526;"09-03-2022";"22-03-2022";3752;4055.1;19;20.5;1;1.1
"Oude IJsselstreek";1509;"Oude IJsselstreek";39346;"09-03-2022";"22-03-2022";2105;5350;7;17.8;0;0
"Ouder-Amstel";437;"Ouder-Amstel";14125;"09-03-2022";"22-03-2022";518;3667.3;1;7.1;0;0
"Oudewater";589;"Oudewater";10138;"09-03-2022";"22-03-2022";282;2781.6;5;49.3;0;0
"Overbetuwe";1734;"Overbetuwe";48214;"09-03-2022";"22-03-2022";2110;4376.3;9;18.7;0;0
"Papendrecht";590;"Papendrecht";32171;"09-03-2022";"22-03-2022";915;2844.2;2;6.2;0;0
"Peel en Maas";1894;"Peel en Maas";43660;"09-03-2022";"22-03-2022";1885;4317.5;6;13.7;0;0
"Pekela";765;"Pekela";12176;"09-03-2022";"22-03-2022";486;3991.5;3;24.6;0;0
"Pijnacker-Nootdorp";1926;"Pijnacker-Nootdorp";55674;"09-03-2022";"22-03-2022";2043;3669.6;2;3.6;0;0
"Purmerend";439;"Purmerend";91793;"09-03-2022";"22-03-2022";3252;3542.8;8;8.7;0;0
"Putten";273;"Putten";24365;"09-03-2022";"22-03-2022";850;3488.6;6;24.6;0;0
"Raalte";177;"Raalte";37911;"09-03-2022";"22-03-2022";2137;5636.9;7;18.5;0;0
"Reimerswaal";703;"Reimerswaal";22896;"09-03-2022";"22-03-2022";672;2935;2;8.7;1;4.4
"Renkum";274;"Renkum";31417;"09-03-2022";"22-03-2022";1315;4185.6;4;12.7;0;0
"Renswoude";339;"Renswoude";5556;"09-03-2022";"22-03-2022";123;2213.8;0;0;0;0
"Reusel-De Mierden";1667;"Reusel-De Mierden";13127;"09-03-2022";"22-03-2022";625;4761.2;4;30.5;0;0
"Rheden";275;"Rheden";43525;"09-03-2022";"22-03-2022";1856;4264.2;14;32.2;0;0
"Rhenen";340;"Rhenen";20203;"09-03-2022";"22-03-2022";765;3786.6;5;24.7;0;0
"Ridderkerk";597;"Ridderkerk";46671;"09-03-2022";"22-03-2022";1379;2954.7;5;10.7;0;0
"Rijssen-Holten";1742;"Rijssen-Holten";38204;"09-03-2022";"22-03-2022";1869;4892.2;5;13.1;0;0
"Rijswijk";603;"Rijswijk";55220;"09-03-2022";"22-03-2022";1806;3270.6;13;23.5;0;0
"Roerdalen";1669;"Roerdalen";20580;"09-03-2022";"22-03-2022";918;4460.6;6;29.2;0;0
"Roermond";957;"Roermond";58763;"09-03-2022";"22-03-2022";2425;4126.7;22;37.4;0;0
"Roosendaal";1674;"Roosendaal";77200;"09-03-2022";"22-03-2022";2659;3444.3;20;25.9;1;1.3
"Rotterdam";599;"Rotterdam";651631;"09-03-2022";"22-03-2022";16175;2482.2;75;11.5;2;0.3
"Rozendaal";277;"Rozendaal";1726;"09-03-2022";"22-03-2022";75;4345.3;0;0;0;0
"Rucphen";840;"Rucphen";23080;"09-03-2022";"22-03-2022";667;2889.9;3;13;0;0
"Schagen";441;"Schagen";46532;"09-03-2022";"22-03-2022";1465;3148.4;8;17.2;2;4.3
