"Gemeente";"Gemnr";"Gemeente";"Bev_2020";"van_datum";"tot_datum";"Totaal_Absoluut";"Totaal_inc100000";"Zkh_Absoluut";"Zkh_inc100000";"Overleden_Absoluut";"Overleden_inc100000"
"Bergeijk";1724;"Bergeijk";18635;"14-07-2021";"27-07-2021";80;429,3;0;0;0;0
"Bergen (L.)";893;"Bergen (L.)";13085;"14-07-2021";"27-07-2021";45;343,9;0;0;0;0
"Bergen (NH.)";373;"Bergen (NH.)";29839;"14-07-2021";"27-07-2021";153;512,8;0;0;0;0
"Bergen op Zoom";748;"Bergen op Zoom";67496;"14-07-2021";"27-07-2021";510;755,6;1;1,5;0;0
"Berkelland";1859;"Berkelland";43747;"14-07-2021";"27-07-2021";156;356,6;1;2,3;0;0
"Bernheze";1721;"Bernheze";31240;"14-07-2021";"27-07-2021";212;678,6;0;0;0;0
"Best";753;"Best";29988;"14-07-2021";"27-07-2021";125;416,8;0;0;0;0
"Beuningen";209;"Beuningen";25890;"14-07-2021";"27-07-2021";209;807,3;0;0;0;0
"Beverwijk";375;"Beverwijk";41626;"14-07-2021";"27-07-2021";221;530,9;1;2,4;0;0
"Bladel";1728;"Bladel";20390;"14-07-2021";"27-07-2021";86;421,8;0;0;0;0
"Blaricum";376;"Blaricum";11540;"14-07-2021";"27-07-2021";86;745,2;0;0;0;0
"Bloemendaal";377;"Bloemendaal";23571;"14-07-2021";"27-07-2021";205;869,7;0;0;0;0
"Bodegraven-Reeuwijk";1901;"Bodegraven-Reeuwijk";34872;"14-07-2021";"27-07-2021";121;347;3;8,6;0;0
"Boekel";755;"Boekel";10785;"14-07-2021";"27-07-2021";36;333,8;0;0;0;0
"Borger-Odoorn";1681;"Borger-Odoorn";25559;"14-07-2021";"27-07-2021";27;105,6;0;0;0;0
"Borne";147;"Borne";23312;"14-07-2021";"27-07-2021";121;519;1;4,3;0;0
"Borsele";654;"Borsele";22739;"14-07-2021";"27-07-2021";90;395,8;0;0;2;8,8
"Boxmeer";756;"Boxmeer";29365;"14-07-2021";"27-07-2021";149;507,4;0;0;0;0
"Boxtel";757;"Boxtel";32970;"14-07-2021";"27-07-2021";150;455;0;0;0;0
"Breda";758;"Breda";184069;"14-07-2021";"27-07-2021";1572;854;1;0,5;0;0
"Brielle";501;"Brielle";17271;"14-07-2021";"27-07-2021";80;463,2;0;0;0;0
"Bronckhorst";1876;"Bronckhorst";36055;"14-07-2021";"27-07-2021";133;368,9;0;0;0;0
"Brummen";213;"Brummen";20726;"14-07-2021";"27-07-2021";121;583,8;0;0;0;0
"Brunssum";899;"Brunssum";27821;"14-07-2021";"27-07-2021";60;215,7;0;0;0;0
"Bunnik";312;"Bunnik";15191;"14-07-2021";"27-07-2021";49;322,6;0;0;0;0
"Bunschoten";313;"Bunschoten";21866;"14-07-2021";"27-07-2021";62;283,5;0;0;0;0
"Buren";214;"Buren";26749;"14-07-2021";"27-07-2021";120;448,6;0;0;0;0
"Capelle aan den IJssel";502;"Capelle aan den IJssel";67122;"14-07-2021";"27-07-2021";453;674,9;0;0;0;0
"Castricum";383;"Castricum";35986;"14-07-2021";"27-07-2021";225;625,2;0;0;0;0
"Coevorden";109;"Coevorden";35297;"14-07-2021";"27-07-2021";54;153;0;0;0;0
"Cranendonck";1706;"Cranendonck";21138;"14-07-2021";"27-07-2021";89;421;0;0;0;0
"Cuijk";1684;"Cuijk";25130;"14-07-2021";"27-07-2021";157;624,8;0;0;0;0
"Culemborg";216;"Culemborg";28955;"14-07-2021";"27-07-2021";147;507,7;0;0;0;0
"Dalfsen";148;"Dalfsen";28587;"14-07-2021";"27-07-2021";115;402,3;0;0;0;0
"Dantumadiel";1891;"Dantumadiel";18922;"14-07-2021";"27-07-2021";21;111;0;0;0;0
"De Bilt";310;"De Bilt";43137;"14-07-2021";"27-07-2021";236;547,1;0;0;0;0
"De Fryske Marren";1940;"De Fryske Marren";51564;"14-07-2021";"27-07-2021";251;486,8;1;1,9;0;0
"De Ronde Venen";736;"De Ronde Venen";44456;"14-07-2021";"27-07-2021";320;719,8;0;0;0;0
"De Wolden";1690;"De Wolden";24330;"14-07-2021";"27-07-2021";55;226,1;0;0;0;0
"Delft";503;"Delft";103595;"14-07-2021";"27-07-2021";680;656,4;0;0;0;0
"Den Helder";400;"Den Helder";56296;"14-07-2021";"27-07-2021";169;300,2;0;0;1;1,8
"Deurne";762;"Deurne";32471;"14-07-2021";"27-07-2021";216;665,2;0;0;0;0
"Deventer";150;"Deventer";100719;"14-07-2021";"27-07-2021";518;514,3;1;1;0;0
"Diemen";384;"Diemen";30780;"14-07-2021";"27-07-2021";297;964,9;1;3,2;0;0
"Dinkelland";1774;"Dinkelland";26461;"14-07-2021";"27-07-2021";194;733,2;0;0;0;0
"Doesburg";221;"Doesburg";11077;"14-07-2021";"27-07-2021";35;316;0;0;0;0
"Doetinchem";222;"Doetinchem";58001;"14-07-2021";"27-07-2021";340;586,2;0;0;0;0
"Dongen";766;"Dongen";26222;"14-07-2021";"27-07-2021";159;606,4;1;3,8;0;0
"Dordrecht";505;"Dordrecht";119284;"14-07-2021";"27-07-2021";446;373,9;1;0,8;0;0
"Drechterland";498;"Drechterland";19719;"14-07-2021";"27-07-2021";87;441,2;0;0;0;0
"Drimmelen";1719;"Drimmelen";27272;"14-07-2021";"27-07-2021";167;612,3;0;0;0;0
"Dronten";303;"Dronten";41555;"14-07-2021";"27-07-2021";126;303,2;0;0;0;0
"Druten";225;"Druten";18926;"14-07-2021";"27-07-2021";123;649,9;0;0;0;0
"Duiven";226;"Duiven";25126;"14-07-2021";"27-07-2021";125;497,5;0;0;0;0
"Echt-Susteren";1711;"Echt-Susteren";31610;"14-07-2021";"27-07-2021";101;319,5;0;0;0;0
"Edam-Volendam";385;"Edam-Volendam";36197;"14-07-2021";"27-07-2021";190;524,9;1;2,8;0;0
"Ede";228;"Ede";117165;"14-07-2021";"27-07-2021";468;399,4;0;0;0;0
"Eemnes";317;"Eemnes";9247;"14-07-2021";"27-07-2021";72;778,6;0;0;0;0
"Eemsdelta";1979;"Eemsdelta";45857;"14-07-2021";"27-07-2021";109;237,7;1;2,2;0;0
"Eersel";770;"Eersel";19313;"14-07-2021";"27-07-2021";90;466;0;0;0;0
"Eijsden-Margraten";1903;"Eijsden-Margraten";25768;"14-07-2021";"27-07-2021";163;632,6;1;3,9;0;0
"Eindhoven";772;"Eindhoven";234394;"14-07-2021";"27-07-2021";1364;581,9;0;0;1;0,4
"Elburg";230;"Elburg";23161;"14-07-2021";"27-07-2021";69;297,9;0;0;0;0
"Emmen";114;"Emmen";107048;"14-07-2021";"27-07-2021";170;158,8;0;0;0;0
"Enkhuizen";388;"Enkhuizen";18591;"14-07-2021";"27-07-2021";75;403,4;0;0;0;0
"Enschede";153;"Enschede";159640;"14-07-2021";"27-07-2021";755;472,9;4;2,5;0;0
"Epe";232;"Epe";33178;"14-07-2021";"27-07-2021";124;373,7;0;0;0;0
"Ermelo";233;"Ermelo";27008;"14-07-2021";"27-07-2021";88;325,8;0;0;0;0
"Etten-Leur";777;"Etten-Leur";43878;"14-07-2021";"27-07-2021";183;417,1;1;2,3;0;0
"Geertruidenberg";779;"Geertruidenberg";21544;"14-07-2021";"27-07-2021";134;622;0;0;0;0
"Geldrop-Mierlo";1771;"Geldrop-Mierlo";39726;"14-07-2021";"27-07-2021";187;470,7;0;0;0;0
"Gemert-Bakel";1652;"Gemert-Bakel";30723;"14-07-2021";"27-07-2021";155;504,5;0;0;0;0
"Gennep";907;"Gennep";16921;"14-07-2021";"27-07-2021";69;407,8;0;0;0;0
"Gilze en Rijen";784;"Gilze en Rijen";26431;"14-07-2021";"27-07-2021";146;552,4;0;0;0;0
"Goeree-Overflakkee";1924;"Goeree-Overflakkee";50049;"14-07-2021";"27-07-2021";224;447,6;2;4;1;2
"Goes";664;"Goes";38082;"14-07-2021";"27-07-2021";99;260;3;7,9;0;0
"Goirle";785;"Goirle";23904;"14-07-2021";"27-07-2021";135;564,8;0;0;0;0
"Gooise Meren";1942;"Gooise Meren";58055;"14-07-2021";"27-07-2021";468;806,1;0;0;0;0
"Gorinchem";512;"Gorinchem";37022;"14-07-2021";"27-07-2021";204;551;0;0;0;0
"Gouda";513;"Gouda";73427;"14-07-2021";"27-07-2021";283;385,4;1;1,4;0;0
"Grave";786;"Grave";12436;"14-07-2021";"27-07-2021";90;723,7;0;0;0;0
"'s-Gravenhage";518;"'s-Gravenhage";545838;"14-07-2021";"27-07-2021";2732;500,5;11;2;1;0,2
"Groningen";14;"Groningen";232874;"14-07-2021";"27-07-2021";2050;880,3;4;1,7;0;0
"Gulpen-Wittem";1729;"Gulpen-Wittem";14171;"14-07-2021";"27-07-2021";77;543,4;0;0;0;0
"Haaksbergen";158;"Haaksbergen";24311;"14-07-2021";"27-07-2021";79;325;0;0;0;0
"Haarlem";392;"Haarlem";162902;"14-07-2021";"27-07-2021";1376;844,7;3;1,8;1;0,6
"Haarlemmermeer";394;"Haarlemmermeer";156002;"14-07-2021";"27-07-2021";1027;658,3;3;1,9;0;0
"Halderberge";1655;"Halderberge";30284;"14-07-2021";"27-07-2021";116;383;0;0;0;0
"Hardenberg";160;"Hardenberg";60948;"14-07-2021";"27-07-2021";126;206,7;0;0;0;0
"Harderwijk";243;"Harderwijk";48414;"14-07-2021";"27-07-2021";192;396,6;0;0;0;0
"Hardinxveld-Giessendam";523;"Hardinxveld-Giessendam";18295;"14-07-2021";"27-07-2021";66;360,8;0;0;0;0
"Harlingen";72;"Harlingen";15722;"14-07-2021";"27-07-2021";60;381,6;0;0;0;0
"Hattem";244;"Hattem";12209;"14-07-2021";"27-07-2021";52;425,9;0;0;0;0
"Heemskerk";396;"Heemskerk";39182;"14-07-2021";"27-07-2021";227;579,3;0;0;0;0
"Heemstede";397;"Heemstede";27234;"14-07-2021";"27-07-2021";227;833,5;0;0;0;0
"Heerde";246;"Heerde";18589;"14-07-2021";"27-07-2021";30;161,4;0;0;0;0
"Heerenveen";74;"Heerenveen";50493;"14-07-2021";"27-07-2021";237;469,4;0;0;0;0
"Heerhugowaard";398;"Heerhugowaard";57587;"14-07-2021";"27-07-2021";430;746,7;0;0;1;1,7
"Heerlen";917;"Heerlen";87086;"14-07-2021";"27-07-2021";284;326,1;2;2,3;0;0
"Heeze-Leende";1658;"Heeze-Leende";16152;"14-07-2021";"27-07-2021";74;458,1;0;0;0;0
"Heiloo";399;"Heiloo";23968;"14-07-2021";"27-07-2021";154;642,5;0;0;0;0
"Hellendoorn";163;"Hellendoorn";35916;"14-07-2021";"27-07-2021";185;515,1;0;0;0;0
"Hellevoetsluis";530;"Hellevoetsluis";40142;"14-07-2021";"27-07-2021";242;602,9;0;0;0;0
"Helmond";794;"Helmond";92423;"14-07-2021";"27-07-2021";530;573,5;0;0;0;0
"Hendrik-Ido-Ambacht";531;"Hendrik-Ido-Ambacht";31202;"14-07-2021";"27-07-2021";132;423;0;0;0;0
"Hengelo (O.)";164;"Hengelo (O.)";81140;"14-07-2021";"27-07-2021";406;500,4;0;0;0;0
"'s-Hertogenbosch";796;"'s-Hertogenbosch";155111;"14-07-2021";"27-07-2021";1174;756,9;2;1,3;1;0,6
"Het Hogeland";1966;"Het Hogeland";47801;"14-07-2021";"27-07-2021";276;577,4;0;0;0;0
"Heumen";252;"Heumen";16454;"14-07-2021";"27-07-2021";101;613,8;1;6,1;0;0
"Heusden";797;"Heusden";44692;"14-07-2021";"27-07-2021";234;523,6;1;2,2;0;0
"Hillegom";534;"Hillegom";22209;"14-07-2021";"27-07-2021";132;594,4;0;0;1;4,5
"Hilvarenbeek";798;"Hilvarenbeek";15518;"14-07-2021";"27-07-2021";85;547,8;0;0;0;0
"Hilversum";402;"Hilversum";90831;"14-07-2021";"27-07-2021";567;624,2;2;2,2;0;0
"Hoeksche Waard";1963;"Hoeksche Waard";87401;"14-07-2021";"27-07-2021";413;472,5;0;0;1;1,1
"Hof van Twente";1735;"Hof van Twente";35017;"14-07-2021";"27-07-2021";144;411,2;0;0;0;0
"Hollands Kroon";1911;"Hollands Kroon";48432;"14-07-2021";"27-07-2021";154;318;1;2,1;0;0
"Hoogeveen";118;"Hoogeveen";55699;"14-07-2021";"27-07-2021";190;341,1;0;0;0;0
"Hoorn";405;"Hoorn";73261;"14-07-2021";"27-07-2021";322;439,5;1;1,4;0;0
"Horst aan de Maas";1507;"Horst aan de Maas";42429;"14-07-2021";"27-07-2021";228;537,4;0;0;0;0
"Houten";321;"Houten";50146;"14-07-2021";"27-07-2021";274;546,4;0;0;0;0
"Huizen";406;"Huizen";41273;"14-07-2021";"27-07-2021";207;501,5;0;0;0;0
"Hulst";677;"Hulst";27556;"14-07-2021";"27-07-2021";111;402,8;0;0;0;0
"IJsselstein";353;"IJsselstein";34109;"14-07-2021";"27-07-2021";175;513,1;1;2,9;0;0
"Kaag en Braassem";1884;"Kaag en Braassem";27297;"14-07-2021";"27-07-2021";98;359;0;0;0;0
"Kampen";166;"Kampen";54319;"14-07-2021";"27-07-2021";198;364,5;0;0;0;0
"Kapelle";678;"Kapelle";12695;"14-07-2021";"27-07-2021";26;204,8;0;0;0;0
"Katwijk";537;"Katwijk";65753;"14-07-2021";"27-07-2021";283;430,4;1;1,5;0;0
"Kerkrade";928;"Kerkrade";45749;"14-07-2021";"27-07-2021";129;282;0;0;0;0
"Koggenland";1598;"Koggenland";22749;"14-07-2021";"27-07-2021";131;575,8;0;0;0;0
"Krimpen aan den IJssel";542;"Krimpen aan den IJssel";29526;"14-07-2021";"27-07-2021";163;552,1;0;0;0;0
"Krimpenerwaard";1931;"Krimpenerwaard";56319;"14-07-2021";"27-07-2021";222;394,2;0;0;0;0
"Laarbeek";1659;"Laarbeek";22523;"14-07-2021";"27-07-2021";104;461,8;0;0;0;0
"Landerd";1685;"Landerd";15730;"14-07-2021";"27-07-2021";68;432,3;0;0;0;0
"Landgraaf";882;"Landgraaf";37445;"14-07-2021";"27-07-2021";69;184,3;0;0;0;0
"Landsmeer";415;"Landsmeer";11491;"14-07-2021";"27-07-2021";71;617,9;1;8,7;0;0
"Langedijk";416;"Langedijk";28163;"14-07-2021";"27-07-2021";221;784,7;0;0;0;0
"Lansingerland";1621;"Lansingerland";62384;"14-07-2021";"27-07-2021";399;639,6;0;0;0;0
"Laren";417;"Laren";11280;"14-07-2021";"27-07-2021";71;629,4;0;0;0;0
"Leeuwarden";80;"Leeuwarden";124084;"14-07-2021";"27-07-2021";391;315,1;0;0;0;0
"Leiden";546;"Leiden";125099;"14-07-2021";"27-07-2021";846;676,3;0;0;0;0
"Leiderdorp";547;"Leiderdorp";27056;"14-07-2021";"27-07-2021";107;395,5;0;0;0;0
"Leidschendam-Voorburg";1916;"Leidschendam-Voorburg";76534;"14-07-2021";"27-07-2021";368;480,8;3;3,9;0;0
"Lelystad";995;"Lelystad";78598;"14-07-2021";"27-07-2021";242;307,9;0;0;0;0
"Leudal";1640;"Leudal";35879;"14-07-2021";"27-07-2021";111;309,4;0;0;0;0
"Leusden";327;"Leusden";30401;"14-07-2021";"27-07-2021";136;447,4;1;3,3;1;3,3
"Lingewaard";1705;"Lingewaard";46601;"14-07-2021";"27-07-2021";263;564,4;0;0;0;0
"Lisse";553;"Lisse";22955;"14-07-2021";"27-07-2021";203;884,3;1;4,4;0;0
"Lochem";262;"Lochem";33729;"14-07-2021";"27-07-2021";176;521,8;0;0;0;0
"Loon op Zand";809;"Loon op Zand";23408;"14-07-2021";"27-07-2021";81;346;0;0;0;0
"Lopik";331;"Lopik";14467;"14-07-2021";"27-07-2021";65;449,3;0;0;0;0
"Losser";168;"Losser";22683;"14-07-2021";"27-07-2021";155;683,3;0;0;1;4,4
"Maasdriel";263;"Maasdriel";25030;"14-07-2021";"27-07-2021";154;615,3;0;0;0;0
"Maasgouw";1641;"Maasgouw";23965;"14-07-2021";"27-07-2021";87;363;0;0;1;4,2
"Maassluis";556;"Maassluis";33213;"14-07-2021";"27-07-2021";121;364,3;0;0;0;0
"Maastricht";935;"Maastricht";121575;"14-07-2021";"27-07-2021";820;674,5;6;4,9;1;0,8
"Medemblik";420;"Medemblik";45101;"14-07-2021";"27-07-2021";136;301,5;0;0;0;0
"Meerssen";938;"Meerssen";18828;"14-07-2021";"27-07-2021";111;589,5;1;5,3;0;0
"Meierijstad";1948;"Meierijstad";81194;"14-07-2021";"27-07-2021";338;416,3;0;0;0;0
"Meppel";119;"Meppel";33920;"14-07-2021";"27-07-2021";78;230;0;0;0;0
"Middelburg";687;"Middelburg";48822;"14-07-2021";"27-07-2021";139;284,7;0;0;0;0
"Midden-Delfland";1842;"Midden-Delfland";19341;"14-07-2021";"27-07-2021";113;584,3;0;0;0;0
"Midden-Drenthe";1731;"Midden-Drenthe";33185;"14-07-2021";"27-07-2021";76;229;0;0;0;0
"Midden-Groningen";1952;"Midden-Groningen";60797;"14-07-2021";"27-07-2021";231;380;2;3,3;1;1,6
"Mill en Sint Hubert";815;"Mill en Sint Hubert";10939;"14-07-2021";"27-07-2021";41;374,8;0;0;0;0
"Moerdijk";1709;"Moerdijk";37129;"14-07-2021";"27-07-2021";210;565,6;0;0;0;0
"Molenlanden";1978;"Molenlanden";43909;"14-07-2021";"27-07-2021";202;460;0;0;0;0
"Montferland";1955;"Montferland";36011;"14-07-2021";"27-07-2021";146;405,4;0;0;0;0
"Montfoort";335;"Montfoort";13917;"14-07-2021";"27-07-2021";57;409,6;0;0;0;0
"Mook en Middelaar";944;"Mook en Middelaar";7847;"14-07-2021";"27-07-2021";39;497;0;0;0;0
"Neder-Betuwe";1740;"Neder-Betuwe";24339;"14-07-2021";"27-07-2021";46;189;0;0;0;0
"Nederweert";946;"Nederweert";17019;"14-07-2021";"27-07-2021";107;628,7;0;0;0;0
"Nieuwegein";356;"Nieuwegein";63462;"14-07-2021";"27-07-2021";266;419,1;2;3,2;0;0
"Nieuwkoop";569;"Nieuwkoop";28811;"14-07-2021";"27-07-2021";132;458,2;0;0;0;0
"Nijkerk";267;"Nijkerk";43171;"14-07-2021";"27-07-2021";171;396,1;0;0;0;0
"Nijmegen";268;"Nijmegen";177659;"14-07-2021";"27-07-2021";1630;917,5;2;1,1;0;0
"Nissewaard";1930;"Nissewaard";85219;"14-07-2021";"27-07-2021";436;511,6;0;0;0;0
"Noardeast-Fryslân";1970;"Noardeast-Fryslân";45228;"14-07-2021";"27-07-2021";71;157;0;0;0;0
"Noord-Beveland";1695;"Noord-Beveland";7392;"14-07-2021";"27-07-2021";17;230;2;27,1;0;0
"Noordenveld";1699;"Noordenveld";31253;"14-07-2021";"27-07-2021";132;422,4;0;0;0;0
"Noordoostpolder";171;"Noordoostpolder";47291;"14-07-2021";"27-07-2021";152;321,4;0;0;0;0
"Noordwijk";575;"Noordwijk";43508;"14-07-2021";"27-07-2021";378;868,8;1;2,3;1;2,3
"Nuenen, Gerwen en Nederwetten";820;"Nuenen, Gerwen en Nederwetten";23383;"14-07-2021";"27-07-2021";88;376,3;0;0;0;0
"Nunspeet";302;"Nunspeet";27851;"14-07-2021";"27-07-2021";94;337,5;0;0;0;0
"Oegstgeest";579;"Oegstgeest";24840;"14-07-2021";"27-07-2021";137;551,5;0;0;0;0
"Oirschot";823;"Oirschot";18714;"14-07-2021";"27-07-2021";69;368,7;0;0;0;0
"Oisterwijk";824;"Oisterwijk";32130;"14-07-2021";"27-07-2021";158;491,8;0;0;0;0
"Oldambt";1895;"Oldambt";38209;"14-07-2021";"27-07-2021";92;240,8;0;0;0;0
"Oldebroek";269;"Oldebroek";23646;"14-07-2021";"27-07-2021";60;253,7;0;0;0;0
"Oldenzaal";173;"Oldenzaal";31836;"14-07-2021";"27-07-2021";177;556;1;3,1;0;0
"Olst-Wijhe";1773;"Olst-Wijhe";18252;"14-07-2021";"27-07-2021";88;482,1;0;0;0;0
"Ommen";175;"Ommen";18009;"14-07-2021";"27-07-2021";51;283,2;0;0;1;5,6
"Oost Gelre";1586;"Oost Gelre";29627;"14-07-2021";"27-07-2021";195;658,2;0;0;0;0
"Oosterhout";826;"Oosterhout";55982;"14-07-2021";"27-07-2021";324;578,8;1;1,8;1;1,8
"Ooststellingwerf";85;"Ooststellingwerf";25469;"14-07-2021";"27-07-2021";88;345,5;0;0;0;0
"Oostzaan";431;"Oostzaan";9735;"14-07-2021";"27-07-2021";64;657,4;0;0;0;0
"Opmeer";432;"Opmeer";11836;"14-07-2021";"27-07-2021";70;591,4;0;0;0;0
"Opsterland";86;"Opsterland";29733;"14-07-2021";"27-07-2021";153;514,6;2;6,7;1;3,4
"Oss";828;"Oss";91915;"14-07-2021";"27-07-2021";433;471,1;1;1,1;0;0
"Oude IJsselstreek";1509;"Oude IJsselstreek";39388;"14-07-2021";"27-07-2021";193;490;0;0;0;0
"Ouder-Amstel";437;"Ouder-Amstel";14026;"14-07-2021";"27-07-2021";94;670,2;0;0;0;0
"Oudewater";589;"Oudewater";10230;"14-07-2021";"27-07-2021";39;381,2;0;0;0;0
"Overbetuwe";1734;"Overbetuwe";47906;"14-07-2021";"27-07-2021";222;463,4;0;0;0;0
"Papendrecht";590;"Papendrecht";32136;"14-07-2021";"27-07-2021";123;382,7;0;0;0;0
"Peel en Maas";1894;"Peel en Maas";43425;"14-07-2021";"27-07-2021";210;483,6;0;0;0;0
"Pekela";765;"Pekela";12196;"14-07-2021";"27-07-2021";24;196,8;0;0;0;0
"Pijnacker-Nootdorp";1926;"Pijnacker-Nootdorp";55308;"14-07-2021";"27-07-2021";323;584;2;3,6;0;0
"Purmerend";439;"Purmerend";81249;"14-07-2021";"27-07-2021";589;724,9;2;2,5;0;0
"Putten";273;"Putten";24112;"14-07-2021";"27-07-2021";62;257,1;0;0;0;0
"Raalte";177;"Raalte";37712;"14-07-2021";"27-07-2021";252;668,2;0;0;0;0
"Reimerswaal";703;"Reimerswaal";22730;"14-07-2021";"27-07-2021";55;242;0;0;0;0
"Renkum";274;"Renkum";31419;"14-07-2021";"27-07-2021";123;391,5;0;0;0;0
"Renswoude";339;"Renswoude";5444;"14-07-2021";"27-07-2021";18;330,6;0;0;0;0
"Reusel-De Mierden";1667;"Reusel-De Mierden";13112;"14-07-2021";"27-07-2021";75;572;0;0;0;0
"Rheden";275;"Rheden";43761;"14-07-2021";"27-07-2021";180;411,3;0;0;0;0
"Rhenen";340;"Rhenen";20119;"14-07-2021";"27-07-2021";61;303,2;0;0;0;0
"Ridderkerk";597;"Ridderkerk";46189;"14-07-2021";"27-07-2021";271;586,7;0;0;1;2,2
"Rijssen-Holten";1742;"Rijssen-Holten";38177;"14-07-2021";"27-07-2021";229;599,8;0;0;0;0
"Rijswijk";603;"Rijswijk";54450;"14-07-2021";"27-07-2021";249;457,3;1;1,8;0;0
"Roerdalen";1669;"Roerdalen";20574;"14-07-2021";"27-07-2021";62;301,4;0;0;0;0
"Roermond";957;"Roermond";58260;"14-07-2021";"27-07-2021";236;405,1;0;0;0;0
"Roosendaal";1674;"Roosendaal";77251;"14-07-2021";"27-07-2021";382;494,5;2;2,6;0;0
"Rotterdam";599;"Rotterdam";651157;"14-07-2021";"27-07-2021";5820;893,8;15;2,3;0;0
"Rozendaal";277;"Rozendaal";1704;"14-07-2021";"27-07-2021";7;410,8;0;0;0;0
"Rucphen";840;"Rucphen";22878;"14-07-2021";"27-07-2021";98;428,4;0;0;0;0
"Schagen";441;"Schagen";46483;"14-07-2021";"27-07-2021";257;552,9;0;0;0;0
"Scherpenzeel";279;"Scherpenzeel";9880;"14-07-2021";"27-07-2021";43;435,2;0;0;0;0
"Schiedam";606;"Schiedam";78730;"14-07-2021";"27-07-2021";367;466,2;2;2,5;0;0
"Schiermonnikoog";88;"Schiermonnikoog";947;"14-07-2021";"27-07-2021";3;316,8;0;0;0;0
"Schouwen-Duiveland";1676;"Schouwen-Duiveland";33839;"14-07-2021";"27-07-2021";100;295,5;0;0;0;0
"Simpelveld";965;"Simpelveld";10555;"14-07-2021";"27-07-2021";56;530,6;0;0;0;0
"Sint Anthonis";1702;"Sint Anthonis";11664;"14-07-2021";"27-07-2021";37;317,2;0;0;0;0
"Sint-Michielsgestel";845;"Sint-Michielsgestel";29208;"14-07-2021";"27-07-2021";201;688,2;0;0;0;0
"Sittard-Geleen";1883;"Sittard-Geleen";92429;"14-07-2021";"27-07-2021";337;364,6;0;0;0;0
"Sliedrecht";610;"Sliedrecht";25220;"14-07-2021";"27-07-2021";100;396,5;0;0;0;0
"Sluis";1714;"Sluis";23210;"14-07-2021";"27-07-2021";55;237;1;4,3;0;0
"Smallingerland";90;"Smallingerland";56150;"14-07-2021";"27-07-2021";251;447;0;0;0;0
