"Gemeente";"Gemnr";"Gemeente";"Bev";"van_datum";"tot_datum";"Totaal_Absoluut";"Totaal_inc100000";"Zkh_Absoluut";"Zkh_inc100000";"Overleden_Absoluut";"Overleden_inc100000"
"Roosendaal";1674;"Roosendaal";77200;"17-11-2021";"30-11-2021";1276;1652.8;7;9.1;2;2.6
"Rotterdam";599;"Rotterdam";651631;"17-11-2021";"30-11-2021";8073;1238.9;142;21.8;8;1.2
"Rozendaal";277;"Rozendaal";1726;"17-11-2021";"30-11-2021";31;1796.1;0;0;0;0
"Rucphen";840;"Rucphen";23080;"17-11-2021";"30-11-2021";361;1564.1;8;34.7;0;0
"Schagen";441;"Schagen";46532;"17-11-2021";"30-11-2021";571;1227.1;5;10.7;0;0
"Scherpenzeel";279;"Scherpenzeel";10128;"17-11-2021";"30-11-2021";244;2409.2;1;9.9;0;0
"Schiedam";606;"Schiedam";79279;"17-11-2021";"30-11-2021";1052;1327;11;13.9;0;0
"Schiermonnikoog";88;"Schiermonnikoog";931;"17-11-2021";"30-11-2021";6;644.5;0;0;0;0
"Schouwen-Duiveland";1676;"Schouwen-Duiveland";34065;"17-11-2021";"30-11-2021";649;1905.2;11;32.3;0;0
"Simpelveld";965;"Simpelveld";10477;"17-11-2021";"30-11-2021";238;2271.6;3;28.6;0;0
"Sint Anthonis";1702;"Sint Anthonis";11691;"17-11-2021";"30-11-2021";249;2129.8;0;0;0;0
"Sint-Michielsgestel";845;"Sint-Michielsgestel";29498;"17-11-2021";"30-11-2021";451;1528.9;6;20.3;4;13.6
"Sittard-Geleen";1883;"Sittard-Geleen";91743;"17-11-2021";"30-11-2021";1917;2089.5;38;41.4;2;2.2
"Sliedrecht";610;"Sliedrecht";25597;"17-11-2021";"30-11-2021";618;2414.3;12;46.9;1;3.9
"Sluis";1714;"Sluis";23166;"17-11-2021";"30-11-2021";427;1843.2;3;13;0;0
"Smallingerland";90;"Smallingerland";56040;"17-11-2021";"30-11-2021";1141;2036;11;19.6;1;1.8
"Soest";342;"Soest";46906;"17-11-2021";"30-11-2021";971;2070.1;18;38.4;1;2.1
"Someren";847;"Someren";19428;"17-11-2021";"30-11-2021";362;1863.3;2;10.3;1;5.1
"Son en Breugel";848;"Son en Breugel";17552;"17-11-2021";"30-11-2021";261;1487;8;45.6;0;0
"Stadskanaal";37;"Stadskanaal";31754;"17-11-2021";"30-11-2021";371;1168.4;6;18.9;0;0
"Staphorst";180;"Staphorst";17261;"17-11-2021";"30-11-2021";224;1297.7;2;11.6;1;5.8
"Stede Broec";532;"Stede Broec";21743;"17-11-2021";"30-11-2021";257;1182;6;27.6;0;0
"Steenbergen";851;"Steenbergen";24310;"17-11-2021";"30-11-2021";375;1542.6;6;24.7;0;0
"Steenwijkerland";1708;"Steenwijkerland";44341;"17-11-2021";"30-11-2021";685;1544.8;7;15.8;2;4.5
"Stein";971;"Stein";24875;"17-11-2021";"30-11-2021";668;2685.4;6;24.1;0;0
"Stichtse Vecht";1904;"Stichtse Vecht";65108;"17-11-2021";"30-11-2021";1117;1715.6;8;12.3;1;1.5
"Súdwest-Fryslân";1900;"Súdwest-Fryslân";89999;"17-11-2021";"30-11-2021";1392;1546.7;14;15.6;2;2.2
"Terneuzen";715;"Terneuzen";54463;"17-11-2021";"30-11-2021";1182;2170.3;11;20.2;1;1.8
"Terschelling";93;"Terschelling";4870;"17-11-2021";"30-11-2021";44;903.5;0;0;0;0
"Texel";448;"Texel";13656;"17-11-2021";"30-11-2021";147;1076.4;0;0;0;0
"Teylingen";1525;"Teylingen";37791;"17-11-2021";"30-11-2021";706;1868.2;2;5.3;1;2.6
"Tholen";716;"Tholen";26085;"17-11-2021";"30-11-2021";704;2698.9;6;23;0;0
"Tiel";281;"Tiel";41920;"17-11-2021";"30-11-2021";660;1574.4;11;26.2;1;2.4
"Tilburg";855;"Tilburg";221947;"17-11-2021";"30-11-2021";3924;1768;53;23.9;7;3.2
"Tubbergen";183;"Tubbergen";21315;"17-11-2021";"30-11-2021";359;1684.3;2;9.4;0;0
"Twenterand";1700;"Twenterand";33699;"17-11-2021";"30-11-2021";613;1819;7;20.8;0;0
"Tynaarlo";1730;"Tynaarlo";33978;"17-11-2021";"30-11-2021";346;1018.3;2;5.9;1;2.9
"Tytsjerksteradiel";737;"Tytsjerksteradiel";32060;"17-11-2021";"30-11-2021";503;1568.9;7;21.8;1;3.1
"Uden";856;"Uden";42291;"17-11-2021";"30-11-2021";734;1735.6;10;23.6;1;2.4
"Uitgeest";450;"Uitgeest";13632;"17-11-2021";"30-11-2021";257;1885.3;1;7.3;2;14.7
"Uithoorn";451;"Uithoorn";30206;"17-11-2021";"30-11-2021";596;1973.1;7;23.2;0;0
"Urk";184;"Urk";21227;"17-11-2021";"30-11-2021";386;1818.4;12;56.5;2;9.4
"Utrecht";344;"Utrecht";359370;"17-11-2021";"30-11-2021";5240;1458.1;46;12.8;6;1.7
"Utrechtse Heuvelrug";1581;"Utrechtse Heuvelrug";49946;"17-11-2021";"30-11-2021";841;1683.8;12;24;0;0
"Vaals";981;"Vaals";10084;"17-11-2021";"30-11-2021";160;1586.7;2;19.8;2;19.8
"Valkenburg aan de Geul";994;"Valkenburg aan de Geul";16365;"17-11-2021";"30-11-2021";408;2493.1;6;36.7;2;12.2
"Valkenswaard";858;"Valkenswaard";31221;"17-11-2021";"30-11-2021";587;1880.1;9;28.8;4;12.8
"Veendam";47;"Veendam";27417;"17-11-2021";"30-11-2021";297;1083.3;5;18.2;3;10.9
"Veenendaal";345;"Veenendaal";66912;"17-11-2021";"30-11-2021";1356;2026.5;10;14.9;3;4.5
"Veere";717;"Veere";21953;"17-11-2021";"30-11-2021";456;2077.2;4;18.2;1;4.6
"Veldhoven";861;"Veldhoven";45500;"17-11-2021";"30-11-2021";596;1309.9;13;28.6;1;2.2
"Velsen";453;"Velsen";68617;"17-11-2021";"30-11-2021";897;1307.3;6;8.7;2;2.9
"Venlo";983;"Venlo";101988;"17-11-2021";"30-11-2021";2699;2646.4;45;44.1;1;1
"Venray";984;"Venray";43713;"17-11-2021";"30-11-2021";959;2193.9;11;25.2;1;2.3
"Vijfheerenlanden";1961;"Vijfheerenlanden";57829;"17-11-2021";"30-11-2021";1304;2254.9;17;29.4;0;0
"Vlaardingen";622;"Vlaardingen";73924;"17-11-2021";"30-11-2021";1013;1370.3;16;21.6;2;2.7
"Vlieland";96;"Vlieland";1194;"17-11-2021";"30-11-2021";6;502.5;0;0;1;83.8
"Vlissingen";718;"Vlissingen";44358;"17-11-2021";"30-11-2021";836;1884.7;13;29.3;0;0
"Voerendaal";986;"Voerendaal";12466;"17-11-2021";"30-11-2021";353;2831.7;3;24.1;0;0
"Voorschoten";626;"Voorschoten";25650;"17-11-2021";"30-11-2021";324;1263.2;2;7.8;0;0
"Voorst";285;"Voorst";24790;"17-11-2021";"30-11-2021";358;1444.1;2;8.1;0;0
"Vught";865;"Vught";31669;"17-11-2021";"30-11-2021";694;2191.4;5;15.8;0;0
"Waadhoeke";1949;"Waadhoeke";46149;"17-11-2021";"30-11-2021";659;1428;10;21.7;1;2.2
"Waalre";866;"Waalre";17544;"17-11-2021";"30-11-2021";239;1362.3;4;22.8;0;0
"Waalwijk";867;"Waalwijk";48815;"17-11-2021";"30-11-2021";936;1917.4;8;16.4;1;2
"Waddinxveen";627;"Waddinxveen";30479;"17-11-2021";"30-11-2021";700;2296.7;8;26.2;1;3.3
"Wageningen";289;"Wageningen";39635;"17-11-2021";"30-11-2021";497;1253.9;4;10.1;5;12.6
"Wassenaar";629;"Wassenaar";26949;"17-11-2021";"30-11-2021";346;1283.9;3;11.1;2;7.4
"Waterland";852;"Waterland";17312;"17-11-2021";"30-11-2021";259;1496.1;2;11.6;0;0
"Weert";988;"Weert";50011;"17-11-2021";"30-11-2021";927;1853.6;12;24;3;6
"Weesp";457;"Weesp";20445;"17-11-2021";"30-11-2021";319;1560.3;6;29.3;0;0
"West Betuwe";1960;"West Betuwe";51496;"17-11-2021";"30-11-2021";1010;1961.3;11;21.4;3;5.8
"West Maas en Waal";668;"West Maas en Waal";19581;"17-11-2021";"30-11-2021";308;1573;1;5.1;0;0
"Westerkwartier";1969;"Westerkwartier";63678;"17-11-2021";"30-11-2021";810;1272;7;11;1;1.6
"Westerveld";1701;"Westerveld";19661;"17-11-2021";"30-11-2021";232;1180;3;15.3;0;0
"Westervoort";293;"Westervoort";15014;"17-11-2021";"30-11-2021";191;1272.1;6;40;0;0
"Westerwolde";1950;"Westerwolde";26215;"17-11-2021";"30-11-2021";371;1415.2;4;15.3;2;7.6
"Westland";1783;"Westland";111382;"17-11-2021";"30-11-2021";1938;1740;22;19.8;3;2.7
"Weststellingwerf";98;"Weststellingwerf";26130;"17-11-2021";"30-11-2021";440;1683.9;2;7.7;0;0
"Westvoorne";614;"Westvoorne";14900;"17-11-2021";"30-11-2021";200;1342.3;2;13.4;0;0
"Wierden";189;"Wierden";24538;"17-11-2021";"30-11-2021";436;1776.8;3;12.2;0;0
"Wijchen";296;"Wijchen";41261;"17-11-2021";"30-11-2021";658;1594.7;0;0;2;4.8
"Wijdemeren";1696;"Wijdemeren";24463;"17-11-2021";"30-11-2021";471;1925.4;4;16.4;1;4.1
"Wijk bij Duurstede";352;"Wijk bij Duurstede";23925;"17-11-2021";"30-11-2021";400;1671.9;3;12.5;0;0
"Winterswijk";294;"Winterswijk";29022;"17-11-2021";"30-11-2021";374;1288.7;6;20.7;4;13.8
"Woensdrecht";873;"Woensdrecht";22028;"17-11-2021";"30-11-2021";281;1275.6;2;9.1;0;0
"Woerden";632;"Woerden";52694;"17-11-2021";"30-11-2021";917;1740.2;9;17.1;0;0
"Wormerland";880;"Wormerland";16333;"17-11-2021";"30-11-2021";234;1432.7;3;18.4;0;0
"Woudenberg";351;"Woudenberg";13639;"17-11-2021";"30-11-2021";321;2353.5;1;7.3;0;0
"Zaanstad";479;"Zaanstad";156901;"17-11-2021";"30-11-2021";2366;1508;27;17.2;3;1.9
"Zaltbommel";297;"Zaltbommel";29447;"17-11-2021";"30-11-2021";540;1833.8;9;30.6;2;6.8
"Zandvoort";473;"Zandvoort";17168;"17-11-2021";"30-11-2021";323;1881.4;4;23.3;1;5.8
"Zeewolde";50;"Zeewolde";22879;"17-11-2021";"30-11-2021";291;1271.9;4;17.5;1;4.4
"Zeist";355;"Zeist";65043;"17-11-2021";"30-11-2021";1140;1752.7;18;27.7;2;3.1
"Zevenaar";299;"Zevenaar";44096;"17-11-2021";"30-11-2021";551;1249.5;4;9.1;0;0
"Zoetermeer";637;"Zoetermeer";125267;"17-11-2021";"30-11-2021";1773;1415.4;17;13.6;1;0.8
"Zoeterwoude";638;"Zoeterwoude";8843;"17-11-2021";"30-11-2021";139;1571.9;2;22.6;0;0
"Zuidplas";1892;"Zuidplas";45064;"17-11-2021";"30-11-2021";746;1655.4;13;28.8;0;0
"Zundert";879;"Zundert";21988;"17-11-2021";"30-11-2021";375;1705.5;5;22.7;0;0
"Zutphen";301;"Zutphen";48111;"17-11-2021";"30-11-2021";846;1758.4;4;8.3;2;4.2
"Zwartewaterland";1896;"Zwartewaterland";22823;"17-11-2021";"30-11-2021";296;1296.9;2;8.8;1;4.4
"Zwijndrecht";642;"Zwijndrecht";44775;"17-11-2021";"30-11-2021";736;1643.8;7;15.6;11;24.6
"Zwolle";193;"Zwolle";129840;"17-11-2021";"30-11-2021";2115;1628.9;12;9.2;4;3.1
