"Gemeente";"Gemnr";"Gemeente";"Bev";"van_datum";"tot_datum";"Totaal_Absoluut";"Totaal_inc100000";"Zkh_Absoluut";"Zkh_inc100000";"Overleden_Absoluut";"Overleden_inc100000"
"Bodegraven-Reeuwijk";1901;"Bodegraven-Reeuwijk";35278;"08-09-2021";"21-09-2021";178;504.6;1;2.8;0;0
"Boekel";755;"Boekel";10959;"08-09-2021";"21-09-2021";12;109.5;0;0;0;0
"Borger-Odoorn";1681;"Borger-Odoorn";25598;"08-09-2021";"21-09-2021";25;97.7;0;0;0;0
"Borne";147;"Borne";23668;"08-09-2021";"21-09-2021";34;143.7;0;0;0;0
"Borsele";654;"Borsele";22818;"08-09-2021";"21-09-2021";33;144.6;1;4.4;0;0
"Boxmeer";756;"Boxmeer";29609;"08-09-2021";"21-09-2021";44;148.6;0;0;0;0
"Boxtel";757;"Boxtel";32973;"08-09-2021";"21-09-2021";61;185;0;0;0;0
"Breda";758;"Breda";184126;"08-09-2021";"21-09-2021";212;115.1;2;1.1;0;0
"Brielle";501;"Brielle";17439;"08-09-2021";"21-09-2021";16;91.7;0;0;0;0
"Bronckhorst";1876;"Bronckhorst";36087;"08-09-2021";"21-09-2021";38;105.3;0;0;0;0
"Brummen";213;"Brummen";20884;"08-09-2021";"21-09-2021";16;76.6;0;0;0;0
"Brunssum";899;"Brunssum";27670;"08-09-2021";"21-09-2021";55;198.8;3;10.8;0;0
"Bunnik";312;"Bunnik";15341;"08-09-2021";"21-09-2021";18;117.3;0;0;0;0
"Bunschoten";313;"Bunschoten";22019;"08-09-2021";"21-09-2021";21;95.4;0;0;0;0
"Buren";214;"Buren";27009;"08-09-2021";"21-09-2021";13;48.1;0;0;0;0
"Capelle aan den IJssel";502;"Capelle aan den IJssel";67319;"08-09-2021";"21-09-2021";133;197.6;1;1.5;0;0
"Castricum";383;"Castricum";36086;"08-09-2021";"21-09-2021";44;121.9;0;0;0;0
"Coevorden";109;"Coevorden";35317;"08-09-2021";"21-09-2021";51;144.4;0;0;0;0
"Cranendonck";1706;"Cranendonck";21001;"08-09-2021";"21-09-2021";13;61.9;0;0;0;0
"Cuijk";1684;"Cuijk";25404;"08-09-2021";"21-09-2021";18;70.9;0;0;0;0
"Culemborg";216;"Culemborg";29121;"08-09-2021";"21-09-2021";39;133.9;0;0;0;0
"Dalfsen";148;"Dalfsen";28901;"08-09-2021";"21-09-2021";9;31.1;0;0;0;0
"Dantumadiel";1891;"Dantumadiel";18943;"08-09-2021";"21-09-2021";104;549;0;0;0;0
"De Bilt";310;"De Bilt";43384;"08-09-2021";"21-09-2021";39;89.9;0;0;0;0
"De Fryske Marren";1940;"De Fryske Marren";51778;"08-09-2021";"21-09-2021";82;158.4;0;0;0;0
"De Ronde Venen";736;"De Ronde Venen";44720;"08-09-2021";"21-09-2021";71;158.8;0;0;0;0
"De Wolden";1690;"De Wolden";24374;"08-09-2021";"21-09-2021";11;45.1;0;0;2;8.2
"Delft";503;"Delft";103581;"08-09-2021";"21-09-2021";217;209.5;2;1.9;0;0
"Den Helder";400;"Den Helder";56582;"08-09-2021";"21-09-2021";69;121.9;1;1.8;1;1.8
"Deurne";762;"Deurne";32437;"08-09-2021";"21-09-2021";24;74;0;0;0;0
"Deventer";150;"Deventer";101236;"08-09-2021";"21-09-2021";101;99.8;0;0;0;0
"Diemen";384;"Diemen";31334;"08-09-2021";"21-09-2021";73;233;0;0;1;3.2
"Dinkelland";1774;"Dinkelland";26606;"08-09-2021";"21-09-2021";25;94;0;0;0;0
"Doesburg";221;"Doesburg";11064;"08-09-2021";"21-09-2021";13;117.5;0;0;0;0
"Doetinchem";222;"Doetinchem";58270;"08-09-2021";"21-09-2021";50;85.8;0;0;0;0
"Dongen";766;"Dongen";26368;"08-09-2021";"21-09-2021";23;87.2;0;0;0;0
"Dordrecht";505;"Dordrecht";119115;"08-09-2021";"21-09-2021";316;265.3;0;0;2;1.7
"Drechterland";498;"Drechterland";19838;"08-09-2021";"21-09-2021";20;100.8;0;0;0;0
"Drimmelen";1719;"Drimmelen";27325;"08-09-2021";"21-09-2021";23;84.2;0;0;0;0
"Dronten";303;"Dronten";42011;"08-09-2021";"21-09-2021";32;76.2;1;2.4;0;0
"Druten";225;"Druten";18991;"08-09-2021";"21-09-2021";26;136.9;1;5.3;0;0
"Duiven";226;"Duiven";25066;"08-09-2021";"21-09-2021";21;83.8;0;0;0;0
"Echt-Susteren";1711;"Echt-Susteren";31751;"08-09-2021";"21-09-2021";58;182.7;0;0;0;0
"Edam-Volendam";385;"Edam-Volendam";36268;"08-09-2021";"21-09-2021";62;170.9;0;0;0;0
"Ede";228;"Ede";118530;"08-09-2021";"21-09-2021";238;200.8;1;0.8;2;1.7
"Eemnes";317;"Eemnes";9362;"08-09-2021";"21-09-2021";7;74.8;0;0;0;0
"Eemsdelta";1979;"Eemsdelta";45587;"08-09-2021";"21-09-2021";22;48.3;0;0;0;0
"Eersel";770;"Eersel";19528;"08-09-2021";"21-09-2021";12;61.5;0;0;0;0
"Eijsden-Margraten";1903;"Eijsden-Margraten";25900;"08-09-2021";"21-09-2021";14;54.1;1;3.9;0;0
"Eindhoven";772;"Eindhoven";235691;"08-09-2021";"21-09-2021";316;134.1;4;1.7;1;0.4
"Elburg";230;"Elburg";23429;"08-09-2021";"21-09-2021";43;183.5;0;0;1;4.3
"Emmen";114;"Emmen";107024;"08-09-2021";"21-09-2021";192;179.4;4;3.7;0;0
"Enkhuizen";388;"Enkhuizen";18637;"08-09-2021";"21-09-2021";33;177.1;0;0;0;0
"Enschede";153;"Enschede";159732;"08-09-2021";"21-09-2021";323;202.2;2;1.3;0;0
"Epe";232;"Epe";33198;"08-09-2021";"21-09-2021";39;117.5;0;0;0;0
"Ermelo";233;"Ermelo";27016;"08-09-2021";"21-09-2021";34;125.9;0;0;0;0
"Etten-Leur";777;"Etten-Leur";43869;"08-09-2021";"21-09-2021";59;134.5;0;0;0;0
"Geertruidenberg";779;"Geertruidenberg";21770;"08-09-2021";"21-09-2021";13;59.7;0;0;0;0
"Geldrop-Mierlo";1771;"Geldrop-Mierlo";40066;"08-09-2021";"21-09-2021";22;54.9;0;0;0;0
"Gemert-Bakel";1652;"Gemert-Bakel";30760;"08-09-2021";"21-09-2021";42;136.5;0;0;0;0
"Gennep";907;"Gennep";17035;"08-09-2021";"21-09-2021";17;99.8;0;0;0;0
"Gilze en Rijen";784;"Gilze en Rijen";26723;"08-09-2021";"21-09-2021";28;104.8;0;0;1;3.7
"Goeree-Overflakkee";1924;"Goeree-Overflakkee";50589;"08-09-2021";"21-09-2021";44;87;0;0;0;0
"Goes";664;"Goes";38594;"08-09-2021";"21-09-2021";32;82.9;0;0;0;0
"Goirle";785;"Goirle";23952;"08-09-2021";"21-09-2021";14;58.5;0;0;0;0
"Gooise Meren";1942;"Gooise Meren";58524;"08-09-2021";"21-09-2021";70;119.6;0;0;0;0
"Gorinchem";512;"Gorinchem";37410;"08-09-2021";"21-09-2021";52;139;0;0;0;0
"Gouda";513;"Gouda";73681;"08-09-2021";"21-09-2021";206;279.6;4;5.4;0;0
"Grave";786;"Grave";12486;"08-09-2021";"21-09-2021";10;80.1;0;0;0;0
"Groningen";14;"Groningen";233273;"08-09-2021";"21-09-2021";333;142.8;2;0.9;0;0
"Gulpen-Wittem";1729;"Gulpen-Wittem";14206;"08-09-2021";"21-09-2021";12;84.5;0;0;0;0
"Haaksbergen";158;"Haaksbergen";24229;"08-09-2021";"21-09-2021";16;66;0;0;0;0
"Haarlem";392;"Haarlem";162543;"08-09-2021";"21-09-2021";316;194.4;2;1.2;1;0.6
"Haarlemmermeer";394;"Haarlemmermeer";157789;"08-09-2021";"21-09-2021";273;173;0;0;1;0.6
"Halderberge";1655;"Halderberge";30430;"08-09-2021";"21-09-2021";33;108.4;0;0;0;0
"Hardenberg";160;"Hardenberg";61357;"08-09-2021";"21-09-2021";83;135.3;0;0;0;0
"Harderwijk";243;"Harderwijk";48726;"08-09-2021";"21-09-2021";73;149.8;1;2.1;0;0
"Hardinxveld-Giessendam";523;"Hardinxveld-Giessendam";18413;"08-09-2021";"21-09-2021";12;65.2;0;0;0;0
"Harlingen";72;"Harlingen";15807;"08-09-2021";"21-09-2021";14;88.6;0;0;0;0
"Hattem";244;"Hattem";12228;"08-09-2021";"21-09-2021";3;24.5;0;0;0;0
"Heemskerk";396;"Heemskerk";39191;"08-09-2021";"21-09-2021";51;130.1;0;0;0;0
"Heemstede";397;"Heemstede";27545;"08-09-2021";"21-09-2021";54;196;1;3.6;1;3.6
"Heerde";246;"Heerde";18776;"08-09-2021";"21-09-2021";4;21.3;0;0;0;0
"Heerenveen";74;"Heerenveen";50650;"08-09-2021";"21-09-2021";176;347.5;1;2;0;0
"Heerhugowaard";398;"Heerhugowaard";58387;"08-09-2021";"21-09-2021";41;70.2;0;0;0;0
"Heerlen";917;"Heerlen";86936;"08-09-2021";"21-09-2021";181;208.2;4;4.6;0;0
"Heeze-Leende";1658;"Heeze-Leende";16243;"08-09-2021";"21-09-2021";3;18.5;0;0;0;0
"Heiloo";399;"Heiloo";24144;"08-09-2021";"21-09-2021";13;53.8;0;0;0;0
"Hellendoorn";163;"Hellendoorn";35932;"08-09-2021";"21-09-2021";15;41.7;0;0;0;0
"Hellevoetsluis";530;"Hellevoetsluis";40312;"08-09-2021";"21-09-2021";56;138.9;1;2.5;0;0
"Helmond";794;"Helmond";92627;"08-09-2021";"21-09-2021";99;106.9;0;0;0;0
"Hendrik-Ido-Ambacht";531;"Hendrik-Ido-Ambacht";31258;"08-09-2021";"21-09-2021";104;332.7;0;0;0;0
"Hengelo (O.)";164;"Hengelo (O.)";81049;"08-09-2021";"21-09-2021";121;149.3;1;1.2;0;0
"Het Hogeland";1966;"Het Hogeland";47834;"08-09-2021";"21-09-2021";59;123.3;0;0;0;0
"Heumen";252;"Heumen";16569;"08-09-2021";"21-09-2021";12;72.4;0;0;0;0
"Heusden";797;"Heusden";45005;"08-09-2021";"21-09-2021";42;93.3;0;0;0;0
"Hillegom";534;"Hillegom";22197;"08-09-2021";"21-09-2021";21;94.6;1;4.5;0;0
"Hilvarenbeek";798;"Hilvarenbeek";15698;"08-09-2021";"21-09-2021";7;44.6;0;0;0;0
"Hilversum";402;"Hilversum";91235;"08-09-2021";"21-09-2021";128;140.3;1;1.1;0;0
"Hoeksche Waard";1963;"Hoeksche Waard";88047;"08-09-2021";"21-09-2021";109;123.8;0;0;0;0
"Hof van Twente";1735;"Hof van Twente";35040;"08-09-2021";"21-09-2021";40;114.2;0;0;0;0
"Hollands Kroon";1911;"Hollands Kroon";48583;"08-09-2021";"21-09-2021";25;51.5;0;0;0;0
"Hoogeveen";118;"Hoogeveen";55603;"08-09-2021";"21-09-2021";94;169.1;2;3.6;1;1.8
"Hoorn";405;"Hoorn";73619;"08-09-2021";"21-09-2021";79;107.3;0;0;0;0
"Horst aan de Maas";1507;"Horst aan de Maas";42487;"08-09-2021";"21-09-2021";74;174.2;0;0;0;0
"Houten";321;"Houten";50223;"08-09-2021";"21-09-2021";68;135.4;0;0;0;0
"Huizen";406;"Huizen";41090;"08-09-2021";"21-09-2021";60;146;0;0;1;2.4
"Hulst";677;"Hulst";27575;"08-09-2021";"21-09-2021";8;29;0;0;0;0
"IJsselstein";353;"IJsselstein";33819;"08-09-2021";"21-09-2021";32;94.6;0;0;0;0
"Kaag en Braassem";1884;"Kaag en Braassem";27541;"08-09-2021";"21-09-2021";31;112.6;0;0;0;0
"Kampen";166;"Kampen";54474;"08-09-2021";"21-09-2021";54;99.1;0;0;1;1.8
"Kapelle";678;"Kapelle";12882;"08-09-2021";"21-09-2021";12;93.2;0;0;0;0
"Katwijk";537;"Katwijk";65995;"08-09-2021";"21-09-2021";73;110.6;0;0;0;0
"Kerkrade";928;"Kerkrade";45442;"08-09-2021";"21-09-2021";61;134.2;2;4.4;0;0
"Koggenland";1598;"Koggenland";22940;"08-09-2021";"21-09-2021";13;56.7;0;0;0;0
"Krimpen aan den IJssel";542;"Krimpen aan den IJssel";29410;"08-09-2021";"21-09-2021";30;102;0;0;2;6.8
"Krimpenerwaard";1931;"Krimpenerwaard";56622;"08-09-2021";"21-09-2021";50;88.3;0;0;0;0
"Laarbeek";1659;"Laarbeek";22805;"08-09-2021";"21-09-2021";14;61.4;0;0;0;0
"Landerd";1685;"Landerd";15817;"08-09-2021";"21-09-2021";20;126.4;0;0;0;0
"Landgraaf";882;"Landgraaf";37262;"08-09-2021";"21-09-2021";53;142.2;1;2.7;0;0
"Landsmeer";415;"Landsmeer";11565;"08-09-2021";"21-09-2021";15;129.7;0;0;0;0
"Langedijk";416;"Langedijk";28335;"08-09-2021";"21-09-2021";52;183.5;0;0;0;0
"Lansingerland";1621;"Lansingerland";63363;"08-09-2021";"21-09-2021";105;165.7;0;0;2;3.2
"Laren";417;"Laren";11398;"08-09-2021";"21-09-2021";8;70.2;1;8.8;0;0
"Leeuwarden";80;"Leeuwarden";124481;"08-09-2021";"21-09-2021";243;195.2;0;0;0;0
"Leiden";546;"Leiden";124093;"08-09-2021";"21-09-2021";238;191.8;3;2.4;0;0
"Leiderdorp";547;"Leiderdorp";27377;"08-09-2021";"21-09-2021";42;153.4;0;0;0;0
"Leidschendam-Voorburg";1916;"Leidschendam-Voorburg";76433;"08-09-2021";"21-09-2021";126;164.9;1;1.3;1;1.3
"Lelystad";995;"Lelystad";79811;"08-09-2021";"21-09-2021";163;204.2;1;1.3;0;0
"Leudal";1640;"Leudal";36045;"08-09-2021";"21-09-2021";25;69.4;0;0;0;0
"Leusden";327;"Leusden";30544;"08-09-2021";"21-09-2021";27;88.4;0;0;0;0
"Lingewaard";1705;"Lingewaard";46822;"08-09-2021";"21-09-2021";33;70.5;1;2.1;0;0
"Lisse";553;"Lisse";22982;"08-09-2021";"21-09-2021";26;113.1;0;0;0;0
"Lochem";262;"Lochem";33948;"08-09-2021";"21-09-2021";46;135.5;0;0;0;0
"Loon op Zand";809;"Loon op Zand";23504;"08-09-2021";"21-09-2021";18;76.6;0;0;0;0
"Lopik";331;"Lopik";14456;"08-09-2021";"21-09-2021";10;69.2;0;0;0;0
"Losser";168;"Losser";22888;"08-09-2021";"21-09-2021";21;91.8;0;0;0;0
"Maasdriel";263;"Maasdriel";25452;"08-09-2021";"21-09-2021";17;66.8;0;0;0;0
"Maasgouw";1641;"Maasgouw";23947;"08-09-2021";"21-09-2021";26;108.6;0;0;0;0
"Maassluis";556;"Maassluis";33567;"08-09-2021";"21-09-2021";74;220.5;1;3;1;3
"Maastricht";935;"Maastricht";120227;"08-09-2021";"21-09-2021";103;85.7;3;2.5;1;0.8
"Medemblik";420;"Medemblik";45165;"08-09-2021";"21-09-2021";58;128.4;0;0;0;0
"Meerssen";938;"Meerssen";18661;"08-09-2021";"21-09-2021";25;134;0;0;0;0
"Meierijstad";1948;"Meierijstad";81647;"08-09-2021";"21-09-2021";54;66.1;0;0;1;1.2
"Meppel";119;"Meppel";34386;"08-09-2021";"21-09-2021";21;61.1;0;0;0;0
"Middelburg";687;"Middelburg";48964;"08-09-2021";"21-09-2021";29;59.2;0;0;0;0
"Midden-Delfland";1842;"Midden-Delfland";19414;"08-09-2021";"21-09-2021";35;180.3;0;0;0;0
"Midden-Drenthe";1731;"Midden-Drenthe";33381;"08-09-2021";"21-09-2021";18;53.9;0;0;0;0
"Midden-Groningen";1952;"Midden-Groningen";60726;"08-09-2021";"21-09-2021";61;100.5;0;0;0;0
"Mill en Sint Hubert";815;"Mill en Sint Hubert";11004;"08-09-2021";"21-09-2021";8;72.7;0;0;0;0
"Moerdijk";1709;"Moerdijk";37185;"08-09-2021";"21-09-2021";25;67.2;0;0;0;0
"Molenlanden";1978;"Molenlanden";44130;"08-09-2021";"21-09-2021";55;124.6;0;0;0;0
"Montferland";1955;"Montferland";36031;"08-09-2021";"21-09-2021";28;77.7;1;2.8;0;0
"Montfoort";335;"Montfoort";13896;"08-09-2021";"21-09-2021";13;93.6;1;7.2;0;0
"Mook en Middelaar";944;"Mook en Middelaar";7909;"08-09-2021";"21-09-2021";6;75.9;0;0;0;0
"Neder-Betuwe";1740;"Neder-Betuwe";24648;"08-09-2021";"21-09-2021";104;421.9;0;0;0;0
"Nederweert";946;"Nederweert";17171;"08-09-2021";"21-09-2021";35;203.8;1;5.8;0;0
"Nieuwegein";356;"Nieuwegein";63866;"08-09-2021";"21-09-2021";72;112.7;0;0;0;0
"Nieuwkoop";569;"Nieuwkoop";29151;"08-09-2021";"21-09-2021";56;192.1;0;0;0;0
"Nijkerk";267;"Nijkerk";43600;"08-09-2021";"21-09-2021";57;130.7;0;0;0;0
"Nijmegen";268;"Nijmegen";177359;"08-09-2021";"21-09-2021";242;136.4;2;1.1;1;0.6
"Nissewaard";1930;"Nissewaard";85440;"08-09-2021";"21-09-2021";187;218.9;2;2.3;0;0
"Noardeast-Fryslân";1970;"Noardeast-Fryslân";45481;"08-09-2021";"21-09-2021";205;450.7;2;4.4;0;0
"Noord-Beveland";1695;"Noord-Beveland";7581;"08-09-2021";"21-09-2021";6;79.1;0;0;0;0
"Noordenveld";1699;"Noordenveld";31214;"08-09-2021";"21-09-2021";18;57.7;0;0;0;0
"Noordoostpolder";171;"Noordoostpolder";47583;"08-09-2021";"21-09-2021";94;197.5;0;0;0;0
"Noordwijk";575;"Noordwijk";44062;"08-09-2021";"21-09-2021";45;102.1;0;0;0;0
"Nuenen, Gerwen en Nederwetten";820;"Nuenen, Gerwen en Nederwetten";23702;"08-09-2021";"21-09-2021";12;50.6;0;0;0;0
"Nunspeet";302;"Nunspeet";28021;"08-09-2021";"21-09-2021";120;428.3;1;3.6;0;0
"Oegstgeest";579;"Oegstgeest";25064;"08-09-2021";"21-09-2021";29;115.7;0;0;0;0
"Oirschot";823;"Oirschot";18842;"08-09-2021";"21-09-2021";5;26.5;0;0;0;0
"Oisterwijk";824;"Oisterwijk";32373;"08-09-2021";"21-09-2021";12;37.1;0;0;0;0
"Oldambt";1895;"Oldambt";38277;"08-09-2021";"21-09-2021";16;41.8;0;0;1;2.6
"Oldebroek";269;"Oldebroek";23760;"08-09-2021";"21-09-2021";40;168.4;1;4.2;1;4.2
"Oldenzaal";173;"Oldenzaal";31701;"08-09-2021";"21-09-2021";42;132.5;1;3.2;0;0
"Olst-Wijhe";1773;"Olst-Wijhe";18361;"08-09-2021";"21-09-2021";12;65.4;0;0;0;0
"Ommen";175;"Ommen";18295;"08-09-2021";"21-09-2021";20;109.3;0;0;0;0
"Oost Gelre";1586;"Oost Gelre";29574;"08-09-2021";"21-09-2021";11;37.2;0;0;0;0
"Oosterhout";826;"Oosterhout";56206;"08-09-2021";"21-09-2021";71;126.3;1;1.8;0;0
"Ooststellingwerf";85;"Ooststellingwerf";25464;"08-09-2021";"21-09-2021";30;117.8;1;3.9;0;0
"Oostzaan";431;"Oostzaan";9689;"08-09-2021";"21-09-2021";11;113.5;0;0;0;0
"Opmeer";432;"Opmeer";12009;"08-09-2021";"21-09-2021";11;91.6;0;0;0;0
"Opsterland";86;"Opsterland";29812;"08-09-2021";"21-09-2021";65;218;0;0;0;0
"Oss";828;"Oss";92526;"08-09-2021";"21-09-2021";103;111.3;0;0;0;0
"Oude IJsselstreek";1509;"Oude IJsselstreek";39346;"08-09-2021";"21-09-2021";18;45.7;0;0;0;0
"Ouder-Amstel";437;"Ouder-Amstel";14125;"08-09-2021";"21-09-2021";33;233.6;0;0;0;0
"Oudewater";589;"Oudewater";10138;"08-09-2021";"21-09-2021";17;167.7;0;0;0;0
"Overbetuwe";1734;"Overbetuwe";48214;"08-09-2021";"21-09-2021";51;105.8;0;0;0;0
"Papendrecht";590;"Papendrecht";32171;"08-09-2021";"21-09-2021";60;186.5;0;0;0;0
"Peel en Maas";1894;"Peel en Maas";43660;"08-09-2021";"21-09-2021";52;119.1;1;2.3;1;2.3
"Pekela";765;"Pekela";12176;"08-09-2021";"21-09-2021";5;41.1;0;0;0;0
"Pijnacker-Nootdorp";1926;"Pijnacker-Nootdorp";55674;"08-09-2021";"21-09-2021";80;143.7;2;3.6;0;0
"Purmerend";439;"Purmerend";81683;"08-09-2021";"21-09-2021";94;115.1;0;0;0;0
"Putten";273;"Putten";24365;"08-09-2021";"21-09-2021";42;172.4;0;0;0;0
"Raalte";177;"Raalte";37911;"08-09-2021";"21-09-2021";53;139.8;0;0;0;0
"Reimerswaal";703;"Reimerswaal";22896;"08-09-2021";"21-09-2021";42;183.4;0;0;0;0
"Renkum";274;"Renkum";31417;"08-09-2021";"21-09-2021";20;63.7;0;0;0;0
"Renswoude";339;"Renswoude";5556;"08-09-2021";"21-09-2021";13;234;0;0;0;0
"Reusel-De Mierden";1667;"Reusel-De Mierden";13127;"08-09-2021";"21-09-2021";42;320;0;0;0;0
"Rheden";275;"Rheden";43525;"08-09-2021";"21-09-2021";47;108;0;0;1;2.3
"Rhenen";340;"Rhenen";20203;"08-09-2021";"21-09-2021";49;242.5;1;4.9;0;0
"Ridderkerk";597;"Ridderkerk";46671;"08-09-2021";"21-09-2021";94;201.4;0;0;0;0
"Rijssen-Holten";1742;"Rijssen-Holten";38204;"08-09-2021";"21-09-2021";76;198.9;0;0;0;0
"Rijswijk";603;"Rijswijk";55220;"08-09-2021";"21-09-2021";132;239;0;0;0;0
"Roerdalen";1669;"Roerdalen";20580;"08-09-2021";"21-09-2021";12;58.3;0;0;0;0
"Roermond";957;"Roermond";58763;"08-09-2021";"21-09-2021";114;194;0;0;0;0
"Roosendaal";1674;"Roosendaal";77200;"08-09-2021";"21-09-2021";65;84.2;0;0;0;0
"Rotterdam";599;"Rotterdam";651631;"08-09-2021";"21-09-2021";1769;271.5;13;2;5;0.8
"Rozendaal";277;"Rozendaal";1726;"08-09-2021";"21-09-2021";3;173.8;0;0;0;0
"Rucphen";840;"Rucphen";23080;"08-09-2021";"21-09-2021";19;82.3;0;0;0;0
"Schagen";441;"Schagen";46532;"08-09-2021";"21-09-2021";36;77.4;0;0;0;0
"Scherpenzeel";279;"Scherpenzeel";10128;"08-09-2021";"21-09-2021";17;167.9;0;0;0;0
"Schiedam";606;"Schiedam";79279;"08-09-2021";"21-09-2021";220;277.5;2;2.5;0;0
"Schiermonnikoog";88;"Schiermonnikoog";931;"08-09-2021";"21-09-2021";1;107.4;0;0;0;0
"Schouwen-Duiveland";1676;"Schouwen-Duiveland";34065;"08-09-2021";"21-09-2021";36;105.7;0;0;0;0
"Simpelveld";965;"Simpelveld";10477;"08-09-2021";"21-09-2021";19;181.3;0;0;0;0
"Sint Anthonis";1702;"Sint Anthonis";11691;"08-09-2021";"21-09-2021";17;145.4;0;0;0;0
"Sint-Michielsgestel";845;"Sint-Michielsgestel";29498;"08-09-2021";"21-09-2021";12;40.7;0;0;0;0
"Sittard-Geleen";1883;"Sittard-Geleen";91743;"08-09-2021";"21-09-2021";89;97;1;1.1;0;0
"Sliedrecht";610;"Sliedrecht";25597;"08-09-2021";"21-09-2021";28;109.4;0;0;0;0
"Sluis";1714;"Sluis";23166;"08-09-2021";"21-09-2021";25;107.9;0;0;0;0
