"Gemeente";"Gemnr";"Gemeente";"Bev_2020";"van_datum";"tot_datum";"Totaal_Absoluut";"Totaal_inc100000";"Zkh_Absoluut";"Zkh_inc100000";"Overleden_Absoluut";"Overleden_inc100000"
"Epe";232;"Epe";33178;"23-06-2021";"06-07-2021";11;33.2;0;0;0;0
"Ermelo";233;"Ermelo";27008;"23-06-2021";"06-07-2021";9;33.3;0;0;0;0
"Etten-Leur";777;"Etten-Leur";43878;"23-06-2021";"06-07-2021";26;59.3;0;0;0;0
"Geertruidenberg";779;"Geertruidenberg";21544;"23-06-2021";"06-07-2021";14;65;0;0;0;0
"Geldrop-Mierlo";1771;"Geldrop-Mierlo";39726;"23-06-2021";"06-07-2021";7;17.6;0;0;0;0
"Gemert-Bakel";1652;"Gemert-Bakel";30723;"23-06-2021";"06-07-2021";10;32.5;0;0;0;0
"Gennep";907;"Gennep";16921;"23-06-2021";"06-07-2021";5;29.5;0;0;0;0
"Gilze en Rijen";784;"Gilze en Rijen";26431;"23-06-2021";"06-07-2021";8;30.3;0;0;0;0
"Goeree-Overflakkee";1924;"Goeree-Overflakkee";50049;"23-06-2021";"06-07-2021";80;159.8;0;0;0;0
"Goes";664;"Goes";38082;"23-06-2021";"06-07-2021";80;210.1;0;0;0;0
"Goirle";785;"Goirle";23904;"23-06-2021";"06-07-2021";25;104.6;0;0;0;0
"Gooise Meren";1942;"Gooise Meren";58055;"23-06-2021";"06-07-2021";81;139.5;0;0;0;0
"Gorinchem";512;"Gorinchem";37022;"23-06-2021";"06-07-2021";16;43.2;0;0;1;2.7
"Gouda";513;"Gouda";73427;"23-06-2021";"06-07-2021";37;50.4;1;1.4;0;0
"Grave";786;"Grave";12436;"23-06-2021";"06-07-2021";3;24.1;0;0;0;0
"'s-Gravenhage";518;"'s-Gravenhage";545838;"23-06-2021";"06-07-2021";460;84.3;5;0.9;1;0.2
"Groningen";14;"Groningen";232874;"23-06-2021";"06-07-2021";395;169.6;0;0;0;0
"Gulpen-Wittem";1729;"Gulpen-Wittem";14171;"23-06-2021";"06-07-2021";1;7.1;0;0;0;0
"Haaksbergen";158;"Haaksbergen";24311;"23-06-2021";"06-07-2021";34;139.9;0;0;0;0
"Haarlem";392;"Haarlem";162902;"23-06-2021";"06-07-2021";146;89.6;1;0.6;0;0
"Haarlemmermeer";394;"Haarlemmermeer";156002;"23-06-2021";"06-07-2021";134;85.9;0;0;0;0
"Halderberge";1655;"Halderberge";30284;"23-06-2021";"06-07-2021";61;201.4;0;0;0;0
"Hardenberg";160;"Hardenberg";60948;"23-06-2021";"06-07-2021";12;19.7;0;0;0;0
"Harderwijk";243;"Harderwijk";48414;"23-06-2021";"06-07-2021";18;37.2;0;0;0;0
"Hardinxveld-Giessendam";523;"Hardinxveld-Giessendam";18295;"23-06-2021";"06-07-2021";6;32.8;0;0;0;0
"Harlingen";72;"Harlingen";15722;"23-06-2021";"06-07-2021";3;19.1;0;0;0;0
"Hattem";244;"Hattem";12209;"23-06-2021";"06-07-2021";5;41;0;0;0;0
"Heemskerk";396;"Heemskerk";39182;"23-06-2021";"06-07-2021";35;89.3;0;0;0;0
"Heemstede";397;"Heemstede";27234;"23-06-2021";"06-07-2021";39;143.2;0;0;0;0
"Heerde";246;"Heerde";18589;"23-06-2021";"06-07-2021";2;10.8;0;0;0;0
"Heerenveen";74;"Heerenveen";50493;"23-06-2021";"06-07-2021";20;39.6;0;0;0;0
"Heerhugowaard";398;"Heerhugowaard";57587;"23-06-2021";"06-07-2021";6;10.4;0;0;0;0
"Heerlen";917;"Heerlen";87086;"23-06-2021";"06-07-2021";19;21.8;0;0;0;0
"Heeze-Leende";1658;"Heeze-Leende";16152;"23-06-2021";"06-07-2021";5;31;0;0;0;0
"Heiloo";399;"Heiloo";23968;"23-06-2021";"06-07-2021";19;79.3;0;0;0;0
"Hellendoorn";163;"Hellendoorn";35916;"23-06-2021";"06-07-2021";6;16.7;0;0;0;0
"Hellevoetsluis";530;"Hellevoetsluis";40142;"23-06-2021";"06-07-2021";32;79.7;0;0;0;0
"Helmond";794;"Helmond";92423;"23-06-2021";"06-07-2021";110;119;0;0;0;0
"Hendrik-Ido-Ambacht";531;"Hendrik-Ido-Ambacht";31202;"23-06-2021";"06-07-2021";13;41.7;0;0;0;0
"Hengelo (O.)";164;"Hengelo (O.)";81140;"23-06-2021";"06-07-2021";40;49.3;0;0;0;0
"'s-Hertogenbosch";796;"'s-Hertogenbosch";155111;"23-06-2021";"06-07-2021";115;74.1;1;0.6;0;0
"Het Hogeland";1966;"Het Hogeland";47801;"23-06-2021";"06-07-2021";33;69;0;0;0;0
"Heumen";252;"Heumen";16454;"23-06-2021";"06-07-2021";7;42.5;0;0;0;0
"Heusden";797;"Heusden";44692;"23-06-2021";"06-07-2021";29;64.9;0;0;0;0
"Hillegom";534;"Hillegom";22209;"23-06-2021";"06-07-2021";11;49.5;0;0;0;0
"Hilvarenbeek";798;"Hilvarenbeek";15518;"23-06-2021";"06-07-2021";8;51.6;0;0;0;0
"Hilversum";402;"Hilversum";90831;"23-06-2021";"06-07-2021";61;67.2;0;0;0;0
"Hoeksche Waard";1963;"Hoeksche Waard";87401;"23-06-2021";"06-07-2021";85;97.3;0;0;0;0
"Hof van Twente";1735;"Hof van Twente";35017;"23-06-2021";"06-07-2021";28;80;0;0;0;0
"Hollands Kroon";1911;"Hollands Kroon";48432;"23-06-2021";"06-07-2021";21;43.4;0;0;0;0
"Hoogeveen";118;"Hoogeveen";55699;"23-06-2021";"06-07-2021";1;1.8;0;0;0;0
"Hoorn";405;"Hoorn";73261;"23-06-2021";"06-07-2021";34;46.4;0;0;0;0
"Horst aan de Maas";1507;"Horst aan de Maas";42429;"23-06-2021";"06-07-2021";8;18.9;0;0;0;0
"Houten";321;"Houten";50146;"23-06-2021";"06-07-2021";31;61.8;0;0;0;0
"Huizen";406;"Huizen";41273;"23-06-2021";"06-07-2021";18;43.6;0;0;0;0
"Hulst";677;"Hulst";27556;"23-06-2021";"06-07-2021";1;3.6;0;0;0;0
"IJsselstein";353;"IJsselstein";34109;"23-06-2021";"06-07-2021";15;44;0;0;0;0
"Kaag en Braassem";1884;"Kaag en Braassem";27297;"23-06-2021";"06-07-2021";37;135.5;0;0;0;0
"Kampen";166;"Kampen";54319;"23-06-2021";"06-07-2021";15;27.6;0;0;0;0
"Kapelle";678;"Kapelle";12695;"23-06-2021";"06-07-2021";21;165.4;0;0;0;0
"Katwijk";537;"Katwijk";65753;"23-06-2021";"06-07-2021";35;53.2;0;0;0;0
"Kerkrade";928;"Kerkrade";45749;"23-06-2021";"06-07-2021";12;26.2;0;0;0;0
"Koggenland";1598;"Koggenland";22749;"23-06-2021";"06-07-2021";15;65.9;0;0;0;0
"Krimpen aan den IJssel";542;"Krimpen aan den IJssel";29526;"23-06-2021";"06-07-2021";11;37.3;0;0;0;0
"Krimpenerwaard";1931;"Krimpenerwaard";56319;"23-06-2021";"06-07-2021";47;83.5;0;0;0;0
"Laarbeek";1659;"Laarbeek";22523;"23-06-2021";"06-07-2021";16;71;0;0;0;0
"Landerd";1685;"Landerd";15730;"23-06-2021";"06-07-2021";10;63.6;0;0;0;0
"Landgraaf";882;"Landgraaf";37445;"23-06-2021";"06-07-2021";6;16;0;0;0;0
"Landsmeer";415;"Landsmeer";11491;"23-06-2021";"06-07-2021";9;78.3;0;0;0;0
"Langedijk";416;"Langedijk";28163;"23-06-2021";"06-07-2021";36;127.8;0;0;0;0
"Lansingerland";1621;"Lansingerland";62384;"23-06-2021";"06-07-2021";42;67.3;1;1.6;0;0
"Laren";417;"Laren";11280;"23-06-2021";"06-07-2021";15;133;0;0;0;0
"Leeuwarden";80;"Leeuwarden";124084;"23-06-2021";"06-07-2021";33;26.6;0;0;0;0
"Leiden";546;"Leiden";125099;"23-06-2021";"06-07-2021";180;143.9;0;0;0;0
"Leiderdorp";547;"Leiderdorp";27056;"23-06-2021";"06-07-2021";12;44.4;0;0;0;0
"Leidschendam-Voorburg";1916;"Leidschendam-Voorburg";76534;"23-06-2021";"06-07-2021";92;120.2;0;0;0;0
"Lelystad";995;"Lelystad";78598;"23-06-2021";"06-07-2021";14;17.8;0;0;0;0
"Leudal";1640;"Leudal";35879;"23-06-2021";"06-07-2021";4;11.1;0;0;0;0
"Leusden";327;"Leusden";30401;"23-06-2021";"06-07-2021";13;42.8;0;0;0;0
"Lingewaard";1705;"Lingewaard";46601;"23-06-2021";"06-07-2021";13;27.9;0;0;0;0
"Lisse";553;"Lisse";22955;"23-06-2021";"06-07-2021";20;87.1;0;0;0;0
"Lochem";262;"Lochem";33729;"23-06-2021";"06-07-2021";6;17.8;0;0;0;0
"Loon op Zand";809;"Loon op Zand";23408;"23-06-2021";"06-07-2021";5;21.4;0;0;0;0
"Lopik";331;"Lopik";14467;"23-06-2021";"06-07-2021";8;55.3;0;0;0;0
"Losser";168;"Losser";22683;"23-06-2021";"06-07-2021";23;101.4;0;0;1;4.4
"Maasdriel";263;"Maasdriel";25030;"23-06-2021";"06-07-2021";38;151.8;0;0;0;0
"Maasgouw";1641;"Maasgouw";23965;"23-06-2021";"06-07-2021";3;12.5;0;0;0;0
"Maassluis";556;"Maassluis";33213;"23-06-2021";"06-07-2021";23;69.2;0;0;0;0
"Maastricht";935;"Maastricht";121575;"23-06-2021";"06-07-2021";83;68.3;0;0;0;0
"Medemblik";420;"Medemblik";45101;"23-06-2021";"06-07-2021";23;51;0;0;0;0
"Meerssen";938;"Meerssen";18828;"23-06-2021";"06-07-2021";8;42.5;0;0;0;0
"Meierijstad";1948;"Meierijstad";81194;"23-06-2021";"06-07-2021";35;43.1;0;0;0;0
"Meppel";119;"Meppel";33920;"23-06-2021";"06-07-2021";11;32.4;0;0;0;0
"Middelburg";687;"Middelburg";48822;"23-06-2021";"06-07-2021";18;36.9;0;0;0;0
"Midden-Delfland";1842;"Midden-Delfland";19341;"23-06-2021";"06-07-2021";11;56.9;0;0;0;0
"Midden-Drenthe";1731;"Midden-Drenthe";33185;"23-06-2021";"06-07-2021";5;15.1;0;0;0;0
"Midden-Groningen";1952;"Midden-Groningen";60797;"23-06-2021";"06-07-2021";9;14.8;0;0;0;0
"Mill en Sint Hubert";815;"Mill en Sint Hubert";10939;"23-06-2021";"06-07-2021";2;18.3;0;0;0;0
"Moerdijk";1709;"Moerdijk";37129;"23-06-2021";"06-07-2021";24;64.6;0;0;0;0
"Molenlanden";1978;"Molenlanden";43909;"23-06-2021";"06-07-2021";60;136.6;0;0;0;0
"Montferland";1955;"Montferland";36011;"23-06-2021";"06-07-2021";12;33.3;0;0;0;0
"Montfoort";335;"Montfoort";13917;"23-06-2021";"06-07-2021";14;100.6;0;0;0;0
"Mook en Middelaar";944;"Mook en Middelaar";7847;"23-06-2021";"06-07-2021";2;25.5;0;0;0;0
"Neder-Betuwe";1740;"Neder-Betuwe";24339;"23-06-2021";"06-07-2021";9;37;0;0;0;0
"Nederweert";946;"Nederweert";17019;"23-06-2021";"06-07-2021";4;23.5;0;0;0;0
"Nieuwegein";356;"Nieuwegein";63462;"23-06-2021";"06-07-2021";23;36.2;0;0;0;0
"Nieuwkoop";569;"Nieuwkoop";28811;"23-06-2021";"06-07-2021";14;48.6;0;0;0;0
"Nijkerk";267;"Nijkerk";43171;"23-06-2021";"06-07-2021";23;53.3;0;0;0;0
"Nijmegen";268;"Nijmegen";177659;"23-06-2021";"06-07-2021";122;68.7;0;0;0;0
"Nissewaard";1930;"Nissewaard";85219;"23-06-2021";"06-07-2021";33;38.7;1;1.2;0;0
"Noardeast-Fryslân";1970;"Noardeast-Fryslân";45228;"23-06-2021";"06-07-2021";16;35.4;0;0;0;0
"Noord-Beveland";1695;"Noord-Beveland";7392;"23-06-2021";"06-07-2021";6;81.2;1;13.5;0;0
"Noordenveld";1699;"Noordenveld";31253;"23-06-2021";"06-07-2021";8;25.6;0;0;0;0
"Noordoostpolder";171;"Noordoostpolder";47291;"23-06-2021";"06-07-2021";2;4.2;0;0;0;0
"Noordwijk";575;"Noordwijk";43508;"23-06-2021";"06-07-2021";47;108;0;0;0;0
"Nuenen, Gerwen en Nederwetten";820;"Nuenen, Gerwen en Nederwetten";23383;"23-06-2021";"06-07-2021";18;77;0;0;0;0
"Nunspeet";302;"Nunspeet";27851;"23-06-2021";"06-07-2021";34;122.1;0;0;0;0
"Oegstgeest";579;"Oegstgeest";24840;"23-06-2021";"06-07-2021";22;88.6;0;0;0;0
"Oirschot";823;"Oirschot";18714;"23-06-2021";"06-07-2021";8;42.7;0;0;0;0
"Oisterwijk";824;"Oisterwijk";32130;"23-06-2021";"06-07-2021";11;34.2;0;0;0;0
"Oldambt";1895;"Oldambt";38209;"23-06-2021";"06-07-2021";3;7.9;0;0;0;0
"Oldebroek";269;"Oldebroek";23646;"23-06-2021";"06-07-2021";6;25.4;0;0;0;0
"Oldenzaal";173;"Oldenzaal";31836;"23-06-2021";"06-07-2021";9;28.3;0;0;0;0
"Olst-Wijhe";1773;"Olst-Wijhe";18252;"23-06-2021";"06-07-2021";0;0;0;0;0;0
"Ommen";175;"Ommen";18009;"23-06-2021";"06-07-2021";6;33.3;0;0;0;0
"Oost Gelre";1586;"Oost Gelre";29627;"23-06-2021";"06-07-2021";19;64.1;0;0;0;0
"Oosterhout";826;"Oosterhout";55982;"23-06-2021";"06-07-2021";61;109;0;0;0;0
"Ooststellingwerf";85;"Ooststellingwerf";25469;"23-06-2021";"06-07-2021";12;47.1;0;0;0;0
"Oostzaan";431;"Oostzaan";9735;"23-06-2021";"06-07-2021";8;82.2;0;0;0;0
"Opmeer";432;"Opmeer";11836;"23-06-2021";"06-07-2021";11;92.9;0;0;0;0
"Opsterland";86;"Opsterland";29733;"23-06-2021";"06-07-2021";3;10.1;0;0;0;0
"Oss";828;"Oss";91915;"23-06-2021";"06-07-2021";45;49;0;0;0;0
"Oude IJsselstreek";1509;"Oude IJsselstreek";39388;"23-06-2021";"06-07-2021";21;53.3;0;0;0;0
"Ouder-Amstel";437;"Ouder-Amstel";14026;"23-06-2021";"06-07-2021";15;106.9;0;0;0;0
"Oudewater";589;"Oudewater";10230;"23-06-2021";"06-07-2021";8;78.2;0;0;0;0
"Overbetuwe";1734;"Overbetuwe";47906;"23-06-2021";"06-07-2021";62;129.4;0;0;0;0
"Papendrecht";590;"Papendrecht";32136;"23-06-2021";"06-07-2021";14;43.6;0;0;0;0
"Peel en Maas";1894;"Peel en Maas";43425;"23-06-2021";"06-07-2021";22;50.7;0;0;0;0
"Pekela";765;"Pekela";12196;"23-06-2021";"06-07-2021";0;0;0;0;0;0
"Pijnacker-Nootdorp";1926;"Pijnacker-Nootdorp";55308;"23-06-2021";"06-07-2021";24;43.4;0;0;0;0
"Purmerend";439;"Purmerend";81249;"23-06-2021";"06-07-2021";42;51.7;1;1.2;0;0
"Putten";273;"Putten";24112;"23-06-2021";"06-07-2021";12;49.8;0;0;0;0
"Raalte";177;"Raalte";37712;"23-06-2021";"06-07-2021";18;47.7;0;0;0;0
"Reimerswaal";703;"Reimerswaal";22730;"23-06-2021";"06-07-2021";10;44;0;0;0;0
"Renkum";274;"Renkum";31419;"23-06-2021";"06-07-2021";9;28.6;0;0;0;0
"Renswoude";339;"Renswoude";5444;"23-06-2021";"06-07-2021";6;110.2;0;0;0;0
"Reusel-De Mierden";1667;"Reusel-De Mierden";13112;"23-06-2021";"06-07-2021";9;68.6;0;0;0;0
"Rheden";275;"Rheden";43761;"23-06-2021";"06-07-2021";10;22.9;0;0;0;0
"Rhenen";340;"Rhenen";20119;"23-06-2021";"06-07-2021";3;14.9;0;0;0;0
"Ridderkerk";597;"Ridderkerk";46189;"23-06-2021";"06-07-2021";46;99.6;0;0;0;0
"Rijssen-Holten";1742;"Rijssen-Holten";38177;"23-06-2021";"06-07-2021";28;73.3;0;0;0;0
"Rijswijk";603;"Rijswijk";54450;"23-06-2021";"06-07-2021";32;58.8;0;0;0;0
"Roerdalen";1669;"Roerdalen";20574;"23-06-2021";"06-07-2021";6;29.2;1;4.9;0;0
"Roermond";957;"Roermond";58260;"23-06-2021";"06-07-2021";36;61.8;0;0;0;0
"Roosendaal";1674;"Roosendaal";77251;"23-06-2021";"06-07-2021";56;72.5;0;0;0;0
"Rotterdam";599;"Rotterdam";651157;"23-06-2021";"06-07-2021";809;124.2;3;0.5;3;0.5
"Rozendaal";277;"Rozendaal";1704;"23-06-2021";"06-07-2021";0;0;0;0;0;0
"Rucphen";840;"Rucphen";22878;"23-06-2021";"06-07-2021";10;43.7;0;0;0;0
"Schagen";441;"Schagen";46483;"23-06-2021";"06-07-2021";24;51.6;0;0;0;0
"Scherpenzeel";279;"Scherpenzeel";9880;"23-06-2021";"06-07-2021";3;30.4;0;0;0;0
"Schiedam";606;"Schiedam";78730;"23-06-2021";"06-07-2021";35;44.5;0;0;0;0
"Schiermonnikoog";88;"Schiermonnikoog";947;"23-06-2021";"06-07-2021";0;0;0;0;0;0
"Schouwen-Duiveland";1676;"Schouwen-Duiveland";33839;"23-06-2021";"06-07-2021";19;56.1;0;0;0;0
"Simpelveld";965;"Simpelveld";10555;"23-06-2021";"06-07-2021";2;18.9;0;0;0;0
"Sint Anthonis";1702;"Sint Anthonis";11664;"23-06-2021";"06-07-2021";2;17.1;0;0;0;0
"Sint-Michielsgestel";845;"Sint-Michielsgestel";29208;"23-06-2021";"06-07-2021";13;44.5;0;0;0;0
"Sittard-Geleen";1883;"Sittard-Geleen";92429;"23-06-2021";"06-07-2021";32;34.6;0;0;0;0
"Sliedrecht";610;"Sliedrecht";25220;"23-06-2021";"06-07-2021";14;55.5;0;0;0;0
"Sluis";1714;"Sluis";23210;"23-06-2021";"06-07-2021";8;34.5;0;0;0;0
"Smallingerland";90;"Smallingerland";56150;"23-06-2021";"06-07-2021";12;21.4;0;0;0;0
"Soest";342;"Soest";46606;"23-06-2021";"06-07-2021";19;40.8;1;2.1;0;0
"Someren";847;"Someren";19368;"23-06-2021";"06-07-2021";3;15.5;0;0;0;0
