"Gemeente";"Gemnr";"Gemeente";"Bev_2020";"van_datum";"tot_datum";"Totaal_Absoluut";"Totaal_inc100000";"Zkh_Absoluut";"Zkh_inc100000";"Overleden_Absoluut";"Overleden_inc100000"
"Diemen";384;"Diemen";30780;"13-01-2021";"26-01-2021";84;272.9;1;3.2;2;6.5
"Dinkelland";1774;"Dinkelland";26461;"13-01-2021";"26-01-2021";163;616;1;3.8;5;18.9
"Doesburg";221;"Doesburg";11077;"13-01-2021";"26-01-2021";39;352.1;1;9;0;0
"Doetinchem";222;"Doetinchem";58001;"13-01-2021";"26-01-2021";144;248.3;0;0;1;1.7
"Dongen";766;"Dongen";26222;"13-01-2021";"26-01-2021";103;392.8;0;0;0;0
"Dordrecht";505;"Dordrecht";119284;"13-01-2021";"26-01-2021";398;333.7;1;0.8;4;3.4
"Drechterland";498;"Drechterland";19719;"13-01-2021";"26-01-2021";164;831.7;1;5.1;1;5.1
"Drimmelen";1719;"Drimmelen";27272;"13-01-2021";"26-01-2021";66;242;0;0;0;0
"Dronten";303;"Dronten";41555;"13-01-2021";"26-01-2021";84;202.1;0;0;1;2.4
"Druten";225;"Druten";18926;"13-01-2021";"26-01-2021";169;893;0;0;2;10.6
"Duiven";226;"Duiven";25126;"13-01-2021";"26-01-2021";83;330.3;0;0;1;4
"Echt-Susteren";1711;"Echt-Susteren";31610;"13-01-2021";"26-01-2021";166;525.2;2;6.3;1;3.2
"Edam-Volendam";385;"Edam-Volendam";36197;"13-01-2021";"26-01-2021";243;671.3;0;0;0;0
"Ede";228;"Ede";117165;"13-01-2021";"26-01-2021";556;474.5;3;2.6;3;2.6
"Eemnes";317;"Eemnes";9247;"13-01-2021";"26-01-2021";56;605.6;2;21.6;0;0
"Eemsdelta";1979;"Eemsdelta";45857;"13-01-2021";"26-01-2021";145;316.2;2;4.4;0;0
"Eersel";770;"Eersel";19313;"13-01-2021";"26-01-2021";89;460.8;0;0;0;0
"Eijsden-Margraten";1903;"Eijsden-Margraten";25768;"13-01-2021";"26-01-2021";118;457.9;0;0;1;3.9
"Eindhoven";772;"Eindhoven";234394;"13-01-2021";"26-01-2021";1089;464.6;9;3.8;26;11.1
"Elburg";230;"Elburg";23161;"13-01-2021";"26-01-2021";85;367;0;0;0;0
"Emmen";114;"Emmen";107048;"13-01-2021";"26-01-2021";353;329.8;6;5.6;4;3.7
"Enkhuizen";388;"Enkhuizen";18591;"13-01-2021";"26-01-2021";77;414.2;0;0;0;0
"Enschede";153;"Enschede";159640;"13-01-2021";"26-01-2021";575;360.2;5;3.1;11;6.9
"Epe";232;"Epe";33178;"13-01-2021";"26-01-2021";124;373.7;0;0;4;12.1
"Ermelo";233;"Ermelo";27008;"13-01-2021";"26-01-2021";127;470.2;0;0;1;3.7
"Etten-Leur";777;"Etten-Leur";43878;"13-01-2021";"26-01-2021";79;180;2;4.6;0;0
"Geertruidenberg";779;"Geertruidenberg";21544;"13-01-2021";"26-01-2021";99;459.5;1;4.6;2;9.3
"Geldrop-Mierlo";1771;"Geldrop-Mierlo";39726;"13-01-2021";"26-01-2021";223;561.3;1;2.5;0;0
"Gemert-Bakel";1652;"Gemert-Bakel";30723;"13-01-2021";"26-01-2021";153;498;0;0;0;0
"Gennep";907;"Gennep";16921;"13-01-2021";"26-01-2021";76;449.1;0;0;0;0
"Gilze en Rijen";784;"Gilze en Rijen";26431;"13-01-2021";"26-01-2021";68;257.3;0;0;0;0
"Goeree-Overflakkee";1924;"Goeree-Overflakkee";50049;"13-01-2021";"26-01-2021";119;237.8;3;6;1;2
"Goes";664;"Goes";38082;"13-01-2021";"26-01-2021";136;357.1;7;18.4;1;2.6
"Goirle";785;"Goirle";23904;"13-01-2021";"26-01-2021";74;309.6;0;0;3;12.6
"Gooise Meren";1942;"Gooise Meren";58055;"13-01-2021";"26-01-2021";177;304.9;1;1.7;1;1.7
"Gorinchem";512;"Gorinchem";37022;"13-01-2021";"26-01-2021";169;456.5;1;2.7;2;5.4
"Gouda";513;"Gouda";73427;"13-01-2021";"26-01-2021";249;339.1;8;10.9;8;10.9
"Grave";786;"Grave";12436;"13-01-2021";"26-01-2021";46;369.9;0;0;0;0
"'s-Gravenhage";518;"'s-Gravenhage";545838;"13-01-2021";"26-01-2021";1469;269.1;42;7.7;14;2.6
"Groningen";14;"Groningen";232874;"13-01-2021";"26-01-2021";492;211.3;2;0.9;3;1.3
"Gulpen-Wittem";1729;"Gulpen-Wittem";14171;"13-01-2021";"26-01-2021";40;282.3;0;0;0;0
"Haaksbergen";158;"Haaksbergen";24311;"13-01-2021";"26-01-2021";165;678.7;1;4.1;0;0
"Haarlem";392;"Haarlem";162902;"13-01-2021";"26-01-2021";408;250.5;4;2.5;5;3.1
"Haarlemmermeer";394;"Haarlemmermeer";156002;"13-01-2021";"26-01-2021";451;289.1;5;3.2;5;3.2
"Halderberge";1655;"Halderberge";30284;"13-01-2021";"26-01-2021";106;350;1;3.3;4;13.2
"Hardenberg";160;"Hardenberg";60948;"13-01-2021";"26-01-2021";428;702.2;1;1.6;6;9.8
"Harderwijk";243;"Harderwijk";48414;"13-01-2021";"26-01-2021";197;406.9;2;4.1;5;10.3
"Hardinxveld-Giessendam";523;"Hardinxveld-Giessendam";18295;"13-01-2021";"26-01-2021";161;880;0;0;3;16.4
"Harlingen";72;"Harlingen";15722;"13-01-2021";"26-01-2021";40;254.4;0;0;0;0
"Hattem";244;"Hattem";12209;"13-01-2021";"26-01-2021";21;172;0;0;0;0
"Heemskerk";396;"Heemskerk";39182;"13-01-2021";"26-01-2021";140;357.3;2;5.1;1;2.6
"Heemstede";397;"Heemstede";27234;"13-01-2021";"26-01-2021";51;187.3;0;0;0;0
"Heerde";246;"Heerde";18589;"13-01-2021";"26-01-2021";49;263.6;0;0;0;0
"Heerenveen";74;"Heerenveen";50493;"13-01-2021";"26-01-2021";204;404;1;2;0;0
"Heerhugowaard";398;"Heerhugowaard";57587;"13-01-2021";"26-01-2021";291;505.3;0;0;4;6.9
"Heerlen";917;"Heerlen";87086;"13-01-2021";"26-01-2021";439;504.1;6;6.9;6;6.9
"Heeze-Leende";1658;"Heeze-Leende";16152;"13-01-2021";"26-01-2021";63;390;0;0;0;0
"Heiloo";399;"Heiloo";23968;"13-01-2021";"26-01-2021";57;237.8;1;4.2;0;0
"Hellendoorn";163;"Hellendoorn";35916;"13-01-2021";"26-01-2021";197;548.5;4;11.1;4;11.1
"Hellevoetsluis";530;"Hellevoetsluis";40142;"13-01-2021";"26-01-2021";108;269;2;5;4;10
"Helmond";794;"Helmond";92423;"13-01-2021";"26-01-2021";574;621.1;2;2.2;3;3.2
"Hendrik-Ido-Ambacht";531;"Hendrik-Ido-Ambacht";31202;"13-01-2021";"26-01-2021";127;407;1;3.2;4;12.8
"Hengelo (O.)";164;"Hengelo (O.)";81140;"13-01-2021";"26-01-2021";367;452.3;2;2.5;6;7.4
"'s-Hertogenbosch";796;"'s-Hertogenbosch";155111;"13-01-2021";"26-01-2021";588;379.1;3;1.9;2;1.3
"Het Hogeland";1966;"Het Hogeland";47801;"13-01-2021";"26-01-2021";112;234.3;2;4.2;2;4.2
"Heumen";252;"Heumen";16454;"13-01-2021";"26-01-2021";64;389;0;0;0;0
"Heusden";797;"Heusden";44692;"13-01-2021";"26-01-2021";187;418.4;0;0;1;2.2
"Hillegom";534;"Hillegom";22209;"13-01-2021";"26-01-2021";66;297.2;0;0;6;27
"Hilvarenbeek";798;"Hilvarenbeek";15518;"13-01-2021";"26-01-2021";39;251.3;0;0;0;0
"Hilversum";402;"Hilversum";90831;"13-01-2021";"26-01-2021";238;262;2;2.2;3;3.3
"Hoeksche Waard";1963;"Hoeksche Waard";87401;"13-01-2021";"26-01-2021";334;382.1;1;1.1;1;1.1
"Hof van Twente";1735;"Hof van Twente";35017;"13-01-2021";"26-01-2021";200;571.2;1;2.9;1;2.9
"Hollands Kroon";1911;"Hollands Kroon";48432;"13-01-2021";"26-01-2021";221;456.3;0;0;1;2.1
"Hoogeveen";118;"Hoogeveen";55699;"13-01-2021";"26-01-2021";228;409.3;2;3.6;5;9
"Hoorn";405;"Hoorn";73261;"13-01-2021";"26-01-2021";553;754.8;2;2.7;4;5.5
"Horst aan de Maas";1507;"Horst aan de Maas";42429;"13-01-2021";"26-01-2021";282;664.6;0;0;3;7.1
"Houten";321;"Houten";50146;"13-01-2021";"26-01-2021";125;249.3;1;2;0;0
"Huizen";406;"Huizen";41273;"13-01-2021";"26-01-2021";167;404.6;3;7.3;1;2.4
"Hulst";677;"Hulst";27556;"13-01-2021";"26-01-2021";121;439.1;0;0;0;0
"IJsselstein";353;"IJsselstein";34109;"13-01-2021";"26-01-2021";100;293.2;1;2.9;0;0
"Kaag en Braassem";1884;"Kaag en Braassem";27297;"13-01-2021";"26-01-2021";83;304.1;0;0;4;14.7
"Kampen";166;"Kampen";54319;"13-01-2021";"26-01-2021";141;259.6;1;1.8;0;0
"Kapelle";678;"Kapelle";12695;"13-01-2021";"26-01-2021";55;433.2;0;0;1;7.9
"Katwijk";537;"Katwijk";65753;"13-01-2021";"26-01-2021";380;577.9;2;3;1;1.5
"Kerkrade";928;"Kerkrade";45749;"13-01-2021";"26-01-2021";331;723.5;4;8.7;17;37.2
"Koggenland";1598;"Koggenland";22749;"13-01-2021";"26-01-2021";192;844;0;0;1;4.4
"Krimpen aan den IJssel";542;"Krimpen aan den IJssel";29526;"13-01-2021";"26-01-2021";141;477.5;4;13.5;6;20.3
"Krimpenerwaard";1931;"Krimpenerwaard";56319;"13-01-2021";"26-01-2021";296;525.6;5;8.9;3;5.3
"Laarbeek";1659;"Laarbeek";22523;"13-01-2021";"26-01-2021";161;714.8;1;4.4;0;0
"Landerd";1685;"Landerd";15730;"13-01-2021";"26-01-2021";91;578.5;0;0;0;0
"Landgraaf";882;"Landgraaf";37445;"13-01-2021";"26-01-2021";248;662.3;5;13.4;5;13.4
"Landsmeer";415;"Landsmeer";11491;"13-01-2021";"26-01-2021";41;356.8;0;0;0;0
"Langedijk";416;"Langedijk";28163;"13-01-2021";"26-01-2021";83;294.7;0;0;0;0
"Lansingerland";1621;"Lansingerland";62384;"13-01-2021";"26-01-2021";262;420;0;0;3;4.8
"Laren";417;"Laren";11280;"13-01-2021";"26-01-2021";33;292.6;0;0;0;0
"Leeuwarden";80;"Leeuwarden";124084;"13-01-2021";"26-01-2021";347;279.6;3;2.4;5;4
"Leiden";546;"Leiden";125099;"13-01-2021";"26-01-2021";307;245.4;4;3.2;1;0.8
"Leiderdorp";547;"Leiderdorp";27056;"13-01-2021";"26-01-2021";73;269.8;0;0;2;7.4
"Leidschendam-Voorburg";1916;"Leidschendam-Voorburg";76534;"13-01-2021";"26-01-2021";223;291.4;7;9.1;4;5.2
"Lelystad";995;"Lelystad";78598;"13-01-2021";"26-01-2021";198;251.9;0;0;3;3.8
"Leudal";1640;"Leudal";35879;"13-01-2021";"26-01-2021";198;551.9;0;0;1;2.8
"Leusden";327;"Leusden";30401;"13-01-2021";"26-01-2021";105;345.4;1;3.3;0;0
"Lingewaard";1705;"Lingewaard";46601;"13-01-2021";"26-01-2021";149;319.7;1;2.1;0;0
"Lisse";553;"Lisse";22955;"13-01-2021";"26-01-2021";62;270.1;0;0;3;13.1
"Lochem";262;"Lochem";33729;"13-01-2021";"26-01-2021";55;163.1;2;5.9;1;3
"Loon op Zand";809;"Loon op Zand";23408;"13-01-2021";"26-01-2021";99;422.9;0;0;2;8.5
"Lopik";331;"Lopik";14467;"13-01-2021";"26-01-2021";75;518.4;0;0;0;0
"Losser";168;"Losser";22683;"13-01-2021";"26-01-2021";167;736.2;3;13.2;3;13.2
"Maasdriel";263;"Maasdriel";25030;"13-01-2021";"26-01-2021";162;647.2;1;4;2;8
"Maasgouw";1641;"Maasgouw";23965;"13-01-2021";"26-01-2021";153;638.4;1;4.2;1;4.2
"Maassluis";556;"Maassluis";33213;"13-01-2021";"26-01-2021";52;156.6;3;9;1;3
"Maastricht";935;"Maastricht";121575;"13-01-2021";"26-01-2021";387;318.3;4;3.3;4;3.3
"Medemblik";420;"Medemblik";45101;"13-01-2021";"26-01-2021";432;957.9;3;6.7;1;2.2
"Meerssen";938;"Meerssen";18828;"13-01-2021";"26-01-2021";65;345.2;0;0;0;0
"Meierijstad";1948;"Meierijstad";81194;"13-01-2021";"26-01-2021";252;310.4;1;1.2;6;7.4
"Meppel";119;"Meppel";33920;"13-01-2021";"26-01-2021";152;448.1;0;0;4;11.8
"Middelburg";687;"Middelburg";48822;"13-01-2021";"26-01-2021";202;413.7;3;6.1;0;0
"Midden-Delfland";1842;"Midden-Delfland";19341;"13-01-2021";"26-01-2021";70;361.9;0;0;0;0
"Midden-Drenthe";1731;"Midden-Drenthe";33185;"13-01-2021";"26-01-2021";78;235;3;9;9;27.1
"Midden-Groningen";1952;"Midden-Groningen";60797;"13-01-2021";"26-01-2021";192;315.8;0;0;0;0
"Mill en Sint Hubert";815;"Mill en Sint Hubert";10939;"13-01-2021";"26-01-2021";51;466.2;0;0;1;9.1
"Moerdijk";1709;"Moerdijk";37129;"13-01-2021";"26-01-2021";111;299;0;0;0;0
"Molenlanden";1978;"Molenlanden";43909;"13-01-2021";"26-01-2021";253;576.2;0;0;1;2.3
"Montferland";1955;"Montferland";36011;"13-01-2021";"26-01-2021";131;363.8;0;0;2;5.6
"Montfoort";335;"Montfoort";13917;"13-01-2021";"26-01-2021";45;323.3;0;0;0;0
"Mook en Middelaar";944;"Mook en Middelaar";7847;"13-01-2021";"26-01-2021";18;229.4;0;0;1;12.7
"Neder-Betuwe";1740;"Neder-Betuwe";24339;"13-01-2021";"26-01-2021";94;386.2;1;4.1;0;0
"Nederweert";946;"Nederweert";17019;"13-01-2021";"26-01-2021";118;693.3;0;0;0;0
"Nieuwegein";356;"Nieuwegein";63462;"13-01-2021";"26-01-2021";217;341.9;1;1.6;1;1.6
"Nieuwkoop";569;"Nieuwkoop";28811;"13-01-2021";"26-01-2021";81;281.1;1;3.5;1;3.5
"Nijkerk";267;"Nijkerk";43171;"13-01-2021";"26-01-2021";333;771.4;3;6.9;6;13.9
"Nijmegen";268;"Nijmegen";177659;"13-01-2021";"26-01-2021";504;283.7;3;1.7;8;4.5
"Nissewaard";1930;"Nissewaard";85219;"13-01-2021";"26-01-2021";232;272.2;1;1.2;7;8.2
"Noardeast-Fryslân";1970;"Noardeast-Fryslân";45228;"13-01-2021";"26-01-2021";189;417.9;4;8.8;2;4.4
"Noord-Beveland";1695;"Noord-Beveland";7392;"13-01-2021";"26-01-2021";39;527.6;1;13.5;0;0
"Noordenveld";1699;"Noordenveld";31253;"13-01-2021";"26-01-2021";134;428.8;1;3.2;0;0
"Noordoostpolder";171;"Noordoostpolder";47291;"13-01-2021";"26-01-2021";131;277;0;0;0;0
"Noordwijk";575;"Noordwijk";43508;"13-01-2021";"26-01-2021";116;266.6;2;4.6;2;4.6
"Nuenen, Gerwen en Nederwetten";820;"Nuenen, Gerwen en Nederwetten";23383;"13-01-2021";"26-01-2021";112;479;0;0;1;4.3
"Nunspeet";302;"Nunspeet";27851;"13-01-2021";"26-01-2021";80;287.2;3;10.8;3;10.8
"Oegstgeest";579;"Oegstgeest";24840;"13-01-2021";"26-01-2021";42;169.1;0;0;1;4
"Oirschot";823;"Oirschot";18714;"13-01-2021";"26-01-2021";73;390.1;0;0;2;10.7
"Oisterwijk";824;"Oisterwijk";32130;"13-01-2021";"26-01-2021";105;326.8;1;3.1;0;0
"Oldambt";1895;"Oldambt";38209;"13-01-2021";"26-01-2021";254;664.8;2;5.2;4;10.5
"Oldebroek";269;"Oldebroek";23646;"13-01-2021";"26-01-2021";144;609;0;0;1;4.2
"Oldenzaal";173;"Oldenzaal";31836;"13-01-2021";"26-01-2021";157;493.2;1;3.1;1;3.1
"Olst-Wijhe";1773;"Olst-Wijhe";18252;"13-01-2021";"26-01-2021";77;421.9;0;0;1;5.5
"Ommen";175;"Ommen";18009;"13-01-2021";"26-01-2021";96;533.1;0;0;1;5.6
"Oost Gelre";1586;"Oost Gelre";29627;"13-01-2021";"26-01-2021";163;550.2;0;0;2;6.8
"Oosterhout";826;"Oosterhout";55982;"13-01-2021";"26-01-2021";128;228.6;1;1.8;0;0
"Ooststellingwerf";85;"Ooststellingwerf";25469;"13-01-2021";"26-01-2021";99;388.7;0;0;2;7.9
"Oostzaan";431;"Oostzaan";9735;"13-01-2021";"26-01-2021";66;678;0;0;2;20.5
"Opmeer";432;"Opmeer";11836;"13-01-2021";"26-01-2021";100;844.9;0;0;0;0
"Opsterland";86;"Opsterland";29733;"13-01-2021";"26-01-2021";151;507.9;0;0;0;0
"Oss";828;"Oss";91915;"13-01-2021";"26-01-2021";579;629.9;1;1.1;4;4.4
"Oude IJsselstreek";1509;"Oude IJsselstreek";39388;"13-01-2021";"26-01-2021";258;655;2;5.1;8;20.3
"Ouder-Amstel";437;"Ouder-Amstel";14026;"13-01-2021";"26-01-2021";24;171.1;0;0;0;0
"Oudewater";589;"Oudewater";10230;"13-01-2021";"26-01-2021";39;381.2;1;9.8;0;0
"Overbetuwe";1734;"Overbetuwe";47906;"13-01-2021";"26-01-2021";128;267.2;1;2.1;1;2.1
"Papendrecht";590;"Papendrecht";32136;"13-01-2021";"26-01-2021";153;476.1;0;0;5;15.6
"Peel en Maas";1894;"Peel en Maas";43425;"13-01-2021";"26-01-2021";223;513.5;0;0;1;2.3
"Pekela";765;"Pekela";12196;"13-01-2021";"26-01-2021";106;869.1;0;0;0;0
"Pijnacker-Nootdorp";1926;"Pijnacker-Nootdorp";55308;"13-01-2021";"26-01-2021";138;249.5;0;0;1;1.8
"Purmerend";439;"Purmerend";81249;"13-01-2021";"26-01-2021";440;541.5;6;7.4;4;4.9
"Putten";273;"Putten";24112;"13-01-2021";"26-01-2021";137;568.2;0;0;0;0
"Raalte";177;"Raalte";37712;"13-01-2021";"26-01-2021";215;570.1;1;2.7;1;2.7
"Reimerswaal";703;"Reimerswaal";22730;"13-01-2021";"26-01-2021";172;756.7;6;26.4;1;4.4
"Renkum";274;"Renkum";31419;"13-01-2021";"26-01-2021";80;254.6;0;0;2;6.4
"Renswoude";339;"Renswoude";5444;"13-01-2021";"26-01-2021";19;349;0;0;0;0
"Reusel-De Mierden";1667;"Reusel-De Mierden";13112;"13-01-2021";"26-01-2021";82;625.4;0;0;0;0
"Rheden";275;"Rheden";43761;"13-01-2021";"26-01-2021";195;445.6;5;11.4;8;18.3
"Rhenen";340;"Rhenen";20119;"13-01-2021";"26-01-2021";104;516.9;1;5;0;0
"Ridderkerk";597;"Ridderkerk";46189;"13-01-2021";"26-01-2021";178;385.4;4;8.7;3;6.5
"Rijssen-Holten";1742;"Rijssen-Holten";38177;"13-01-2021";"26-01-2021";290;759.6;0;0;1;2.6
"Rijswijk";603;"Rijswijk";54450;"13-01-2021";"26-01-2021";108;198.3;2;3.7;1;1.8
"Roerdalen";1669;"Roerdalen";20574;"13-01-2021";"26-01-2021";90;437.4;0;0;4;19.4
"Roermond";957;"Roermond";58260;"13-01-2021";"26-01-2021";342;587;1;1.7;4;6.9
"Roosendaal";1674;"Roosendaal";77251;"13-01-2021";"26-01-2021";277;358.6;4;5.2;1;1.3
"Rotterdam";599;"Rotterdam";651157;"13-01-2021";"26-01-2021";1860;285.6;41;6.3;22;3.4
"Rozendaal";277;"Rozendaal";1704;"13-01-2021";"26-01-2021";3;176.1;0;0;0;0
"Rucphen";840;"Rucphen";22878;"13-01-2021";"26-01-2021";77;336.6;1;4.4;0;0
"Schagen";441;"Schagen";46483;"13-01-2021";"26-01-2021";208;447.5;0;0;1;2.2
"Scherpenzeel";279;"Scherpenzeel";9880;"13-01-2021";"26-01-2021";50;506.1;0;0;2;20.2
"Schiedam";606;"Schiedam";78730;"13-01-2021";"26-01-2021";319;405.2;2;2.5;8;10.2
"Schiermonnikoog";88;"Schiermonnikoog";947;"13-01-2021";"26-01-2021";3;316.8;0;0;0;0
