"Gemeente";"Inwoners";"Van";"Tot";"Meldingen";"Meldingen per 100.000";"Zkh opname";"Zkh opname per 100.000";"Overleden";"Overleden per 100.000"
"Bloemendaal";23732;"23-11-2022";"06-12-2022";13;54,8;0;0;0;0
"Bodegraven-Reeuwijk";35752;"23-11-2022";"06-12-2022";10;28;1;2,8;0;0
"Boekel";11030;"23-11-2022";"06-12-2022";0;0;0;0;0;0
"Borger-Odoorn";25681;"23-11-2022";"06-12-2022";7;27,3;0;0;0;0
"Borne";24007;"23-11-2022";"06-12-2022";5;20,8;0;0;0;0
"Borsele";22847;"23-11-2022";"06-12-2022";13;56,9;0;0;0;0
"Boxtel";33129;"23-11-2022";"06-12-2022";15;45,3;1;3;0;0
"Breda";184702;"23-11-2022";"06-12-2022";115;62,3;8;4,3;0;0
"Brielle";17704;"23-11-2022";"06-12-2022";5;28,2;0;0;0;0
"Bronckhorst";36077;"23-11-2022";"06-12-2022";15;41,6;0;0;0;0
"Brummen";20890;"23-11-2022";"06-12-2022";8;38,3;1;4,8;0;0
"Brunssum";27674;"23-11-2022";"06-12-2022";18;65;1;3,6;0;0
"Bunnik";15590;"23-11-2022";"06-12-2022";5;32,1;1;6,4;0;0
"Bunschoten";22325;"23-11-2022";"06-12-2022";20;89,6;0;0;0;0
"Buren";27155;"23-11-2022";"06-12-2022";15;55,2;1;3,7;0;0
"Capelle aan den IJssel";67188;"23-11-2022";"06-12-2022";33;49,1;1;1,5;0;0
"Castricum";36263;"23-11-2022";"06-12-2022";28;77,2;2;5,5;0;0
"Coevorden";35517;"23-11-2022";"06-12-2022";15;42,2;7;19,7;0;0
"Cranendonck";20669;"23-11-2022";"06-12-2022";11;53,2;0;0;0;0
"Culemborg";29397;"23-11-2022";"06-12-2022";13;44,2;1;3,4;0;0
"Dalfsen";29162;"23-11-2022";"06-12-2022";15;51,4;2;6,9;0;0
"Dantumadiel";18957;"23-11-2022";"06-12-2022";6;31,7;0;0;0;0
"De Bilt";43508;"23-11-2022";"06-12-2022";26;59,8;1;2,3;2;4,6
"De Fryske Marren";51597;"23-11-2022";"06-12-2022";27;52,3;1;1,9;0;0
"De Ronde Venen";44955;"23-11-2022";"06-12-2022";23;51,2;3;6,7;0;0
"De Wolden";24511;"23-11-2022";"06-12-2022";14;57,1;1;4,1;0;0
"Delft";104572;"23-11-2022";"06-12-2022";33;31,6;3;2,9;0;0
"Den Helder";56334;"23-11-2022";"06-12-2022";39;69,2;1;1,8;0;0
"Deurne";32606;"23-11-2022";"06-12-2022";7;21,5;0;0;0;0
"Deventer";101446;"23-11-2022";"06-12-2022";60;59,1;4;3,9;0;0
"Diemen";31822;"23-11-2022";"06-12-2022";22;69,1;1;3,1;0;0
"Dijk en Waard";87695;"23-11-2022";"06-12-2022";42;47,9;4;4,6;0;0
"Dinkelland";26594;"23-11-2022";"06-12-2022";12;45,1;1;3,8;0;0
"Doesburg";11036;"23-11-2022";"06-12-2022";7;63,4;0;0;0;0
"Doetinchem";58546;"23-11-2022";"06-12-2022";39;66,6;1;1,7;0;0
"Dongen";26483;"23-11-2022";"06-12-2022";12;45,3;0;0;0;0
"Dordrecht";119537;"23-11-2022";"06-12-2022";70;58,6;2;1,7;0;0
"Drechterland";19983;"23-11-2022";"06-12-2022";6;30;0;0;0;0
"Drimmelen";27476;"23-11-2022";"06-12-2022";5;18,2;2;7,3;0;0
"Dronten";42865;"23-11-2022";"06-12-2022";23;53,7;3;7;0;0
"Druten";19178;"23-11-2022";"06-12-2022";27;140,8;4;20,9;0;0
"Duiven";24946;"23-11-2022";"06-12-2022";16;64,1;0;0;0;0
"Echt-Susteren";31731;"23-11-2022";"06-12-2022";38;119,8;0;0;0;0
"Edam-Volendam";36471;"23-11-2022";"06-12-2022";9;24,7;1;2,7;0;0
"Ede";119986;"23-11-2022";"06-12-2022";46;38,3;1;0,8;0;0
"Eemnes";9450;"23-11-2022";"06-12-2022";5;52,9;0;0;0;0
"Eemsdelta";45389;"23-11-2022";"06-12-2022";15;33;0;0;0;0
"Eersel";19823;"23-11-2022";"06-12-2022";4;20,2;0;0;0;0
"Eijsden-Margraten";25857;"23-11-2022";"06-12-2022";15;58;0;0;0;0
"Eindhoven";238326;"23-11-2022";"06-12-2022";107;44,9;5;2,1;0;0
"Elburg";23740;"23-11-2022";"06-12-2022";7;29,5;2;8,4;0;0
"Emmen";107856;"23-11-2022";"06-12-2022";31;28,7;5;4,6;0;0
"Enkhuizen";18620;"23-11-2022";"06-12-2022";9;48,3;1;5,4;0;0
"Enschede";160640;"23-11-2022";"06-12-2022";59;36,7;2;1,2;0;0
"Epe";33257;"23-11-2022";"06-12-2022";12;36,1;1;3;0;0
"Ermelo";27258;"23-11-2022";"06-12-2022";11;40,4;1;3,7;0;0
"Etten-Leur";44152;"23-11-2022";"06-12-2022";18;40,8;1;2,3;0;0
"Geertruidenberg";21944;"23-11-2022";"06-12-2022";9;41;1;4,6;0;0
"Geldrop-Mierlo";40131;"23-11-2022";"06-12-2022";20;49,8;1;2,5;0;0
"Gemert-Bakel";31040;"23-11-2022";"06-12-2022";7;22,6;4;12,9;0;0
"Gennep";17237;"23-11-2022";"06-12-2022";5;29;1;5,8;0;0
"Gilze en Rijen";26557;"23-11-2022";"06-12-2022";9;33,9;1;3,8;0;0
"Goeree-Overflakkee";51051;"23-11-2022";"06-12-2022";27;52,9;3;5,9;0;0
"Goes";38950;"23-11-2022";"06-12-2022";49;125,8;3;7,7;0;0
"Goirle";23979;"23-11-2022";"06-12-2022";12;50;2;8,3;0;0
"Gooise Meren";58846;"23-11-2022";"06-12-2022";36;61,2;0;0;0;0
"Gorinchem";37632;"23-11-2022";"06-12-2022";6;15,9;0;0;0;0
"Gouda";74095;"23-11-2022";"06-12-2022";57;76,9;3;4;0;0
"Groningen";234950;"23-11-2022";"06-12-2022";118;50,2;1;0,4;0;0
"Gulpen-Wittem";14178;"23-11-2022";"06-12-2022";6;42,3;0;0;0;0
"Haaksbergen";24268;"23-11-2022";"06-12-2022";6;24,7;0;0;0;0
"Haarlem";162898;"23-11-2022";"06-12-2022";85;52,2;0;0;0;0
"Haarlemmermeer";159336;"23-11-2022";"06-12-2022";83;52,1;3;1,9;0;0
"Halderberge";30770;"23-11-2022";"06-12-2022";21;68,2;3;9,7;0;0
"Hardenberg";61798;"23-11-2022";"06-12-2022";48;77,7;7;11,3;0;0
"Harderwijk";48857;"23-11-2022";"06-12-2022";26;53,2;0;0;0;0
"Hardinxveld-Giessendam";18511;"23-11-2022";"06-12-2022";4;21,6;1;5,4;0;0
"Harlingen";15904;"23-11-2022";"06-12-2022";5;31,4;0;0;0;0
"Hattem";12307;"23-11-2022";"06-12-2022";4;32,5;0;0;0;0
"Heemskerk";39189;"23-11-2022";"06-12-2022";15;38,3;1;2,6;0;0
"Heemstede";27557;"23-11-2022";"06-12-2022";24;87,1;0;0;0;0
"Heerde";18976;"23-11-2022";"06-12-2022";10;52,7;2;10,5;0;0
"Heerenveen";51119;"23-11-2022";"06-12-2022";34;66,5;3;5,9;0;0
"Heerlen";86845;"23-11-2022";"06-12-2022";87;100,2;5;5,8;0;0
"Heeze-Leende";16470;"23-11-2022";"06-12-2022";10;60,7;2;12,1;0;0
"Heiloo";24417;"23-11-2022";"06-12-2022";21;86;3;12,3;0;0
"Hellendoorn";35940;"23-11-2022";"06-12-2022";9;25;1;2,8;0;0
"Hellevoetsluis";40574;"23-11-2022";"06-12-2022";21;51,8;3;7,4;0;0
"Helmond";93476;"23-11-2022";"06-12-2022";33;35,3;3;3,2;0;0
"Hendrik-Ido-Ambacht";31663;"23-11-2022";"06-12-2022";13;41,1;0;0;0;0
"Hengelo";81476;"23-11-2022";"06-12-2022";43;52,8;2;2,5;0;0
"Het Hogeland";48022;"23-11-2022";"06-12-2022";28;58,3;1;2,1;0;0
"Heumen";17175;"23-11-2022";"06-12-2022";9;52,4;0;0;0;0
"Heusden";45557;"23-11-2022";"06-12-2022";13;28,5;1;2,2;0;0
"Hillegom";22312;"23-11-2022";"06-12-2022";18;80,7;2;9;0;0
"Hilvarenbeek";15810;"23-11-2022";"06-12-2022";12;75,9;1;6,3;0;0
"Hilversum";91733;"23-11-2022";"06-12-2022";46;50,1;0;0;0;0
"Hoeksche Waard";88715;"23-11-2022";"06-12-2022";41;46,2;3;3,4;0;0
"Hof van Twente";35056;"23-11-2022";"06-12-2022";4;11,4;1;2,9;0;0
"Hollands Kroon";48778;"23-11-2022";"06-12-2022";24;49,2;4;8,2;0;0
"Hoogeveen";55857;"23-11-2022";"06-12-2022";21;37,6;1;1,8;0;0
"Hoorn";74298;"23-11-2022";"06-12-2022";32;43,1;3;4;0;0
"Horst aan de Maas";43039;"23-11-2022";"06-12-2022";17;39,5;0;0;0;0
"Houten";50323;"23-11-2022";"06-12-2022";22;43,7;2;4;0;0
"Huizen";40938;"23-11-2022";"06-12-2022";21;51,3;0;0;0;0
"Hulst";27533;"23-11-2022";"06-12-2022";12;43,6;1;3,6;0;0
"IJsselstein";33429;"23-11-2022";"06-12-2022";18;53,8;2;6;0;0
"Kaag en Braassem";27895;"23-11-2022";"06-12-2022";11;39,4;0;0;0;0
"Kampen";54791;"23-11-2022";"06-12-2022";16;29,2;1;1,8;0;0
"Kapelle";13020;"23-11-2022";"06-12-2022";5;38,4;1;7,7;0;0
"Katwijk";66032;"23-11-2022";"06-12-2022";42;63,6;4;6,1;0;0
"Kerkrade";45324;"23-11-2022";"06-12-2022";25;55,2;0;0;0;0
"Koggenland";23048;"23-11-2022";"06-12-2022";10;43,4;1;4,3;0;0
"Krimpen aan den IJssel";29415;"23-11-2022";"06-12-2022";6;20,4;0;0;0;0
"Krimpenerwaard";57062;"23-11-2022";"06-12-2022";23;40,3;2;3,5;0;0
"Laarbeek";22943;"23-11-2022";"06-12-2022";7;30,5;2;8,7;0;0
"Land van Cuijk";90707;"23-11-2022";"06-12-2022";33;36,4;1;1,1;0;0
"Landgraaf";37023;"23-11-2022";"06-12-2022";22;59,4;3;8,1;0;0
"Landsmeer";11560;"23-11-2022";"06-12-2022";9;77,9;0;0;0;0
"Lansingerland";64110;"23-11-2022";"06-12-2022";34;53;0;0;0;0
"Laren";11528;"23-11-2022";"06-12-2022";10;86,7;0;0;0;0
"Leeuwarden";125504;"23-11-2022";"06-12-2022";76;60,6;4;3,2;0;0
"Leiden";125074;"23-11-2022";"06-12-2022";83;66,4;6;4,8;0;0
"Leiderdorp";27464;"23-11-2022";"06-12-2022";10;36,4;2;7,3;0;0
"Leidschendam-Voorburg";76659;"23-11-2022";"06-12-2022";43;56,1;1;1,3;0;0
"Lelystad";81214;"23-11-2022";"06-12-2022";76;93,6;9;11,1;0;0
"Leudal";35928;"23-11-2022";"06-12-2022";11;30,6;0;0;0;0
"Leusden";30713;"23-11-2022";"06-12-2022";26;84,7;0;0;0;0
"Lingewaard";46963;"23-11-2022";"06-12-2022";20;42,6;4;8,5;0;0
"Lisse";23015;"23-11-2022";"06-12-2022";12;52,1;0;0;0;0
"Lochem";34069;"23-11-2022";"06-12-2022";15;44;4;11,7;0;0
"Loon op Zand";23768;"23-11-2022";"06-12-2022";11;46,3;0;0;0;0
"Lopik";14512;"23-11-2022";"06-12-2022";4;27,6;0;0;0;0
"Losser";23084;"23-11-2022";"06-12-2022";13;56,3;1;4,3;0;0
"Maasdriel";25504;"23-11-2022";"06-12-2022";12;47,1;3;11,8;0;0
"Maasgouw";24028;"23-11-2022";"06-12-2022";12;49,9;0;0;0;0
"Maashorst";58362;"23-11-2022";"06-12-2022";12;20,6;4;6,9;0;0
"Maassluis";34148;"23-11-2022";"06-12-2022";9;26,4;3;8,8;0;0
"Maastricht";121151;"23-11-2022";"06-12-2022";90;74,3;1;0,8;0;0
"Medemblik";45464;"23-11-2022";"06-12-2022";17;37,4;2;4,4;0;0
"Meerssen";18581;"23-11-2022";"06-12-2022";9;48,4;0;0;0;0
"Meierijstad";82613;"23-11-2022";"06-12-2022";17;20,6;4;4,8;0;0
"Meppel";34761;"23-11-2022";"06-12-2022";20;57,5;2;5,8;0;0
"Middelburg";49199;"23-11-2022";"06-12-2022";36;73,2;1;2;0;0
"Midden-Delfland";19484;"23-11-2022";"06-12-2022";12;61,6;0;0;0;0
"Midden-Drenthe";33689;"23-11-2022";"06-12-2022";6;17,8;0;0;0;0
"Midden-Groningen";60898;"23-11-2022";"06-12-2022";30;49,3;0;0;0;0
"Moerdijk";37313;"23-11-2022";"06-12-2022";21;56,3;2;5,4;0;0
"Molenlanden";44644;"23-11-2022";"06-12-2022";9;20,2;0;0;0;0
"Montferland";36359;"23-11-2022";"06-12-2022";18;49,5;0;0;0;0
"Montfoort";13818;"23-11-2022";"06-12-2022";9;65,1;0;0;0;0
"Mook en Middelaar";7989;"23-11-2022";"06-12-2022";11;137,7;1;12,5;0;0
"Neder-Betuwe";25032;"23-11-2022";"06-12-2022";13;51,9;2;8;0;0
"Nederweert";17323;"23-11-2022";"06-12-2022";7;40,4;0;0;0;0
"Nieuwegein";64554;"23-11-2022";"06-12-2022";27;41,8;2;3,1;0;0
"Nieuwkoop";29304;"23-11-2022";"06-12-2022";6;20,5;1;3,4;0;0
"Nijkerk";44311;"23-11-2022";"06-12-2022";21;47,4;0;0;0;0
"Nijmegen";179100;"23-11-2022";"06-12-2022";139;77,6;5;2,8;0;0
"Nissewaard";86332;"23-11-2022";"06-12-2022";61;70,7;4;4,6;0;0
"Noardeast-Fryslân";45593;"23-11-2022";"06-12-2022";18;39,5;2;4,4;0;0
"Noord-Beveland";7668;"23-11-2022";"06-12-2022";3;39,1;0;0;0;0
"Noordenveld";31238;"23-11-2022";"06-12-2022";2;6,4;1;3,2;0;0
"Noordoostpolder";48048;"23-11-2022";"06-12-2022";31;64,5;3;6,2;1;2,1
"Noordwijk";44365;"23-11-2022";"06-12-2022";21;47,3;4;9;0;0
"Nuenen, Gerwen en Nederwetten";23826;"23-11-2022";"06-12-2022";11;46,2;2;8,4;0;0
"Nunspeet";28223;"23-11-2022";"06-12-2022";8;28,3;0;0;0;0
"Oegstgeest";25499;"23-11-2022";"06-12-2022";23;90,2;1;3,9;0;0
"Oirschot";19061;"23-11-2022";"06-12-2022";5;26,2;0;0;0;0
"Oisterwijk";32503;"23-11-2022";"06-12-2022";17;52,3;2;6,2;0;0
"Oldambt";38521;"23-11-2022";"06-12-2022";14;36,3;0;0;0;0
"Oldebroek";23930;"23-11-2022";"06-12-2022";7;29,3;0;0;0;0
"Oldenzaal";31741;"23-11-2022";"06-12-2022";18;56,7;4;12,6;0;0
"Olst-Wijhe";18496;"23-11-2022";"06-12-2022";6;32,4;1;5,4;0;0
"Ommen";18457;"23-11-2022";"06-12-2022";4;21,7;0;0;0;0
"Oost Gelre";29603;"23-11-2022";"06-12-2022";11;37,2;4;13,5;0;0
"Oosterhout";56535;"23-11-2022";"06-12-2022";17;30,1;0;0;0;0
"Ooststellingwerf";25680;"23-11-2022";"06-12-2022";10;38,9;0;0;0;0
"Oostzaan";9639;"23-11-2022";"06-12-2022";3;31,1;0;0;0;0
"Opmeer";12074;"23-11-2022";"06-12-2022";5;41,4;0;0;0;0
"Opsterland";29791;"23-11-2022";"06-12-2022";5;16,8;2;6,7;0;0
"Oss";93307;"23-11-2022";"06-12-2022";38;40,7;8;8,6;0;0
"Oude IJsselstreek";39387;"23-11-2022";"06-12-2022";18;45,7;1;2,5;0;0
"Ouder-Amstel";14212;"23-11-2022";"06-12-2022";6;42,2;0;0;0;0
"Oudewater";10159;"23-11-2022";"06-12-2022";2;19,7;0;0;0;0
"Overbetuwe";48266;"23-11-2022";"06-12-2022";25;51,8;1;2,1;0;0
"Papendrecht";32208;"23-11-2022";"06-12-2022";11;34,2;4;12,4;0;0
"Peel en Maas";44278;"23-11-2022";"06-12-2022";20;45,2;0;0;0;0
"Pekela";12196;"23-11-2022";"06-12-2022";3;24,6;0;0;0;0
"Pijnacker-Nootdorp";56572;"23-11-2022";"06-12-2022";33;58,3;2;3,5;0;0
"Purmerend";92240;"23-11-2022";"06-12-2022";27;29,3;4;4,3;0;0
"Putten";24598;"23-11-2022";"06-12-2022";13;52,8;1;4,1;0;0
"Raalte";38140;"23-11-2022";"06-12-2022";12;31,5;0;0;0;0
"Reimerswaal";22920;"23-11-2022";"06-12-2022";13;56,7;1;4,4;0;0
"Renkum";31358;"23-11-2022";"06-12-2022";28;89,3;1;3,2;1;3,2
"Renswoude";5651;"23-11-2022";"06-12-2022";2;35,4;0;0;0;0
"Reusel-De Mierden";13271;"23-11-2022";"06-12-2022";2;15,1;0;0;0;0
"Rheden";43435;"23-11-2022";"06-12-2022";34;78,3;0;0;0;0
"Rhenen";20265;"23-11-2022";"06-12-2022";13;64,2;0;0;0;0
"Ridderkerk";47099;"23-11-2022";"06-12-2022";29;61,6;3;6,4;1;2,1
"Rijssen-Holten";38231;"23-11-2022";"06-12-2022";12;31,4;1;2,6;0;0
"Rijswijk";56941;"23-11-2022";"06-12-2022";34;59,7;4;7;0;0
"Roerdalen";20558;"23-11-2022";"06-12-2022";12;58,4;0;0;0;0
"Roermond";59184;"23-11-2022";"06-12-2022";50;84,5;0;0;0;0
"Roosendaal";77244;"23-11-2022";"06-12-2022";25;32,4;2;2,6;0;0
"Rotterdam";655468;"23-11-2022";"06-12-2022";356;54,3;37;5,6;0;0
"Rozendaal";1756;"23-11-2022";"06-12-2022";3;170,8;0;0;0;0
"Rucphen";23326;"23-11-2022";"06-12-2022";7;30;0;0;0;0
"Schagen";46833;"23-11-2022";"06-12-2022";15;32;1;2,1;0;0
"Scherpenzeel";10317;"23-11-2022";"06-12-2022";6;58,2;0;0;0;0
"Schiedam";79644;"23-11-2022";"06-12-2022";34;42,7;6;7,5;1;1,3
"Schiermonnikoog";944;"23-11-2022";"06-12-2022";0;0;0;0;0;0
"Schouwen-Duiveland";34152;"23-11-2022";"06-12-2022";23;67,3;2;5,9;0;0
"Simpelveld";10425;"23-11-2022";"06-12-2022";7;67,1;1;9,6;0;0
"Sint-Michielsgestel";29731;"23-11-2022";"06-12-2022";15;50,5;1;3,4;0;0
"Sittard-Geleen";91719;"23-11-2022";"06-12-2022";77;84;4;4,4;0;0
"Sliedrecht";25897;"23-11-2022";"06-12-2022";10;38,6;4;15,4;1;3,9
"Sluis";23141;"23-11-2022";"06-12-2022";14;60,5;0;0;0;0
"Smallingerland";55895;"23-11-2022";"06-12-2022";24;42,9;0;0;0;0
"Soest";47113;"23-11-2022";"06-12-2022";28;59,4;2;4,2;0;0
"Someren";19701;"23-11-2022";"06-12-2022";8;40,6;0;0;0;0
"Son en Breugel";17775;"23-11-2022";"06-12-2022";16;90;0;0;1;5,6
"Stadskanaal";31851;"23-11-2022";"06-12-2022";7;22;2;6,3;0;0
"Staphorst";17282;"23-11-2022";"06-12-2022";5;28,9;1;5,8;0;0
"Stede Broec";21947;"23-11-2022";"06-12-2022";6;27,3;0;0;0;0
"Steenbergen";24333;"23-11-2022";"06-12-2022";2;8,2;0;0;0;0
"Steenwijkerland";44741;"23-11-2022";"06-12-2022";11;24,6;4;8,9;0;0
"Stein";24803;"23-11-2022";"06-12-2022";15;60,5;0;0;0;0
"Stichtse Vecht";65240;"23-11-2022";"06-12-2022";29;44,5;2;3,1;0;0
"Súdwest-Fryslân";90300;"23-11-2022";"06-12-2022";63;69,8;2;2,2;0;0
"Terneuzen";54501;"23-11-2022";"06-12-2022";38;69,7;4;7,3;0;0
"Terschelling";4960;"23-11-2022";"06-12-2022";1;20,2;0;0;0;0
"Texel";13687;"23-11-2022";"06-12-2022";3;21,9;0;0;0;0
"Teylingen";37942;"23-11-2022";"06-12-2022";26;68,5;4;10,5;0;0
"Tholen";26401;"23-11-2022";"06-12-2022";8;30,3;3;11,4;0;0
"Tiel";42277;"23-11-2022";"06-12-2022";35;82,8;2;4,7;0;0
"Tilburg";224459;"23-11-2022";"06-12-2022";101;45;6;2,7;0;0
"Tubbergen";21364;"23-11-2022";"06-12-2022";3;14;0;0;0;0
"Twenterand";33718;"23-11-2022";"06-12-2022";4;11,9;0;0;0;0
"Tynaarlo";34221;"23-11-2022";"06-12-2022";13;38;2;5,8;0;0
"Tytsjerksteradiel";32282;"23-11-2022";"06-12-2022";18;55,8;1;3,1;0;0
"Uitgeest";13563;"23-11-2022";"06-12-2022";7;51,6;0;0;0;0
"Uithoorn";31018;"23-11-2022";"06-12-2022";18;58;1;3,2;0;0
"Urk";21468;"23-11-2022";"06-12-2022";5;23,3;0;0;0;0
"Utrecht";361699;"23-11-2022";"06-12-2022";242;66,9;8;2,2;0;0
"Utrechtse Heuvelrug";49981;"23-11-2022";"06-12-2022";30;60;6;12;0;0
"Vaals";10135;"23-11-2022";"06-12-2022";6;59,2;0;0;0;0
"Valkenburg aan de Geul";16167;"23-11-2022";"06-12-2022";13;80,4;1;6,2;0;0
"Valkenswaard";31236;"23-11-2022";"06-12-2022";16;51,2;0;0;0;0
"Veendam";27466;"23-11-2022";"06-12-2022";16;58,3;0;0;0;0
"Veenendaal";67671;"23-11-2022";"06-12-2022";37;54,7;2;3;0;0
"Veere";21850;"23-11-2022";"06-12-2022";25;114,4;2;9,2;0;0
"Veldhoven";45822;"23-11-2022";"06-12-2022";19;41,5;1;2,2;0;0
"Velsen";68482;"23-11-2022";"06-12-2022";30;43,8;0;0;0;0
"Venlo";102136;"23-11-2022";"06-12-2022";66;64,6;1;1;0;0
"Venray";43964;"23-11-2022";"06-12-2022";14;31,8;2;4,5;0;0
"Vijfheerenlanden";58788;"23-11-2022";"06-12-2022";26;44,2;2;3,4;0;0
"Vlaardingen";74143;"23-11-2022";"06-12-2022";17;22,9;4;5,4;0;0
"Vlieland";1195;"23-11-2022";"06-12-2022";0;0;0;0;0;0
"Vlissingen";44585;"23-11-2022";"06-12-2022";44;98,7;5;11,2;0;0
"Voerendaal";12426;"23-11-2022";"06-12-2022";11;88,5;0;0;0;0
"Voorschoten";25627;"23-11-2022";"06-12-2022";21;81,9;2;7,8;0;0
"Voorst";24994;"23-11-2022";"06-12-2022";11;44;0;0;0;0
"Vught";31783;"23-11-2022";"06-12-2022";12;37,8;0;0;0;0
"Waadhoeke";46309;"23-11-2022";"06-12-2022";24;51,8;4;8,6;0;0
"Waalre";17626;"23-11-2022";"06-12-2022";14;79,4;0;0;0;0
"Waalwijk";49342;"23-11-2022";"06-12-2022";30;60,8;4;8,1;0;0
"Waddinxveen";31342;"23-11-2022";"06-12-2022";17;54,2;0;0;0;0
"Wageningen";39939;"23-11-2022";"06-12-2022";30;75,1;2;5;0;0
"Wassenaar";27115;"23-11-2022";"06-12-2022";16;59;1;3,7;0;0
"Waterland";17343;"23-11-2022";"06-12-2022";10;57,7;0;0;0;0
"Weert";50346;"23-11-2022";"06-12-2022";23;45,7;1;2;1;2
"West Betuwe";51971;"23-11-2022";"06-12-2022";36;69,3;3;5,8;0;0
"West Maas en Waal";19675;"23-11-2022";"06-12-2022";17;86,4;1;5,1;0;0
"Westerkwartier";64306;"23-11-2022";"06-12-2022";21;32,7;3;4,7;0;0
"Westerveld";19854;"23-11-2022";"06-12-2022";6;30,2;1;5;0;0
"Westervoort";14944;"23-11-2022";"06-12-2022";5;33,5;0;0;0;0
"Westerwolde";26571;"23-11-2022";"06-12-2022";9;33,9;1;3,8;0;0
"Westland";112448;"23-11-2022";"06-12-2022";43;38,2;4;3,6;0;0
"Weststellingwerf";26278;"23-11-2022";"06-12-2022";17;64,7;1;3,8;0;0
"Westvoorne";14960;"23-11-2022";"06-12-2022";10;66,8;2;13,4;0;0
"Wierden";24643;"23-11-2022";"06-12-2022";9;36,5;0;0;0;0
"Wijchen";41344;"23-11-2022";"06-12-2022";23;55,6;1;2,4;0;0
"Wijdemeren";24494;"23-11-2022";"06-12-2022";16;65,3;0;0;0;0
"Wijk bij Duurstede";23921;"23-11-2022";"06-12-2022";22;92;1;4,2;0;0
"Winterswijk";29185;"23-11-2022";"06-12-2022";12;41,1;4;13,7;0;0
"Woensdrecht";22112;"23-11-2022";"06-12-2022";13;58,8;1;4,5;0;0
"Woerden";52882;"23-11-2022";"06-12-2022";33;62,4;4;7,6;0;0
