"Gemeente";"Gemnr";"Gemeente";"Bev_2020";"van_datum";"tot_datum";"Totaal_Absoluut";"Totaal_inc100000";"Zkh_Absoluut";"Zkh_inc100000";"Overleden_Absoluut";"Overleden_inc100000"
"Capelle aan den IJssel";502;"Capelle aan den IJssel";67122;"24-03-2021";"06-04-2021";535;797.1;5;7.4;5;7.4
"Castricum";383;"Castricum";35986;"24-03-2021";"06-04-2021";286;794.8;0;0;0;0
"Coevorden";109;"Coevorden";35297;"24-03-2021";"06-04-2021";108;306;1;2.8;1;2.8
"Cranendonck";1706;"Cranendonck";21138;"24-03-2021";"06-04-2021";100;473.1;1;4.7;1;4.7
"Cuijk";1684;"Cuijk";25130;"24-03-2021";"06-04-2021";157;624.8;0;0;1;4
"Culemborg";216;"Culemborg";28955;"24-03-2021";"06-04-2021";170;587.1;0;0;0;0
"Dalfsen";148;"Dalfsen";28587;"24-03-2021";"06-04-2021";131;458.3;0;0;0;0
"Dantumadiel";1891;"Dantumadiel";18922;"24-03-2021";"06-04-2021";92;486.2;2;10.6;0;0
"De Bilt";310;"De Bilt";43137;"24-03-2021";"06-04-2021";152;352.4;2;4.6;0;0
"De Fryske Marren";1940;"De Fryske Marren";51564;"24-03-2021";"06-04-2021";288;558.5;0;0;0;0
"De Ronde Venen";736;"De Ronde Venen";44456;"24-03-2021";"06-04-2021";241;542.1;2;4.5;0;0
"De Wolden";1690;"De Wolden";24330;"24-03-2021";"06-04-2021";126;517.9;1;4.1;0;0
"Delft";503;"Delft";103595;"24-03-2021";"06-04-2021";443;427.6;2;1.9;0;0
"Den Helder";400;"Den Helder";56296;"24-03-2021";"06-04-2021";333;591.5;1;1.8;1;1.8
"Deurne";762;"Deurne";32471;"24-03-2021";"06-04-2021";153;471.2;0;0;0;0
"Deventer";150;"Deventer";100719;"24-03-2021";"06-04-2021";460;456.7;1;1;0;0
"Diemen";384;"Diemen";30780;"24-03-2021";"06-04-2021";107;347.6;2;6.5;0;0
"Dinkelland";1774;"Dinkelland";26461;"24-03-2021";"06-04-2021";106;400.6;0;0;0;0
"Doesburg";221;"Doesburg";11077;"24-03-2021";"06-04-2021";43;388.2;1;9;0;0
"Doetinchem";222;"Doetinchem";58001;"24-03-2021";"06-04-2021";295;508.6;0;0;0;0
"Dongen";766;"Dongen";26222;"24-03-2021";"06-04-2021";162;617.8;0;0;0;0
"Dordrecht";505;"Dordrecht";119284;"24-03-2021";"06-04-2021";883;740.3;4;3.4;3;2.5
"Drechterland";498;"Drechterland";19719;"24-03-2021";"06-04-2021";101;512.2;0;0;0;0
"Drimmelen";1719;"Drimmelen";27272;"24-03-2021";"06-04-2021";177;649;0;0;0;0
"Dronten";303;"Dronten";41555;"24-03-2021";"06-04-2021";176;423.5;1;2.4;1;2.4
"Druten";225;"Druten";18926;"24-03-2021";"06-04-2021";68;359.3;0;0;1;5.3
"Duiven";226;"Duiven";25126;"24-03-2021";"06-04-2021";84;334.3;0;0;0;0
"Echt-Susteren";1711;"Echt-Susteren";31610;"24-03-2021";"06-04-2021";183;578.9;0;0;0;0
"Edam-Volendam";385;"Edam-Volendam";36197;"24-03-2021";"06-04-2021";457;1262.5;1;2.8;0;0
"Ede";228;"Ede";117165;"24-03-2021";"06-04-2021";583;497.6;1;0.9;2;1.7
"Eemnes";317;"Eemnes";9247;"24-03-2021";"06-04-2021";32;346.1;0;0;1;10.8
"Eemsdelta";1979;"Eemsdelta";45857;"24-03-2021";"06-04-2021";103;224.6;1;2.2;1;2.2
"Eersel";770;"Eersel";19313;"24-03-2021";"06-04-2021";129;667.9;0;0;0;0
"Eijsden-Margraten";1903;"Eijsden-Margraten";25768;"24-03-2021";"06-04-2021";57;221.2;0;0;0;0
"Eindhoven";772;"Eindhoven";234394;"24-03-2021";"06-04-2021";1314;560.6;4;1.7;7;3
"Elburg";230;"Elburg";23161;"24-03-2021";"06-04-2021";133;574.2;1;4.3;0;0
"Emmen";114;"Emmen";107048;"24-03-2021";"06-04-2021";578;539.9;8;7.5;2;1.9
"Enkhuizen";388;"Enkhuizen";18591;"24-03-2021";"06-04-2021";65;349.6;0;0;0;0
"Enschede";153;"Enschede";159640;"24-03-2021";"06-04-2021";489;306.3;0;0;0;0
"Epe";232;"Epe";33178;"24-03-2021";"06-04-2021";156;470.2;2;6;1;3
"Ermelo";233;"Ermelo";27008;"24-03-2021";"06-04-2021";97;359.2;1;3.7;1;3.7
"Etten-Leur";777;"Etten-Leur";43878;"24-03-2021";"06-04-2021";139;316.8;0;0;0;0
"Geertruidenberg";779;"Geertruidenberg";21544;"24-03-2021";"06-04-2021";99;459.5;1;4.6;0;0
"Geldrop-Mierlo";1771;"Geldrop-Mierlo";39726;"24-03-2021";"06-04-2021";286;719.9;3;7.6;0;0
"Gemert-Bakel";1652;"Gemert-Bakel";30723;"24-03-2021";"06-04-2021";121;393.8;0;0;0;0
"Gennep";907;"Gennep";16921;"24-03-2021";"06-04-2021";73;431.4;0;0;0;0
"Gilze en Rijen";784;"Gilze en Rijen";26431;"24-03-2021";"06-04-2021";182;688.6;0;0;0;0
"Goeree-Overflakkee";1924;"Goeree-Overflakkee";50049;"24-03-2021";"06-04-2021";221;441.6;2;4;0;0
"Goes";664;"Goes";38082;"24-03-2021";"06-04-2021";200;525.2;0;0;0;0
"Goirle";785;"Goirle";23904;"24-03-2021";"06-04-2021";144;602.4;0;0;0;0
"Gooise Meren";1942;"Gooise Meren";58055;"24-03-2021";"06-04-2021";234;403.1;0;0;0;0
"Gorinchem";512;"Gorinchem";37022;"24-03-2021";"06-04-2021";211;569.9;0;0;1;2.7
"Gouda";513;"Gouda";73427;"24-03-2021";"06-04-2021";432;588.3;16;21.8;1;1.4
"Grave";786;"Grave";12436;"24-03-2021";"06-04-2021";39;313.6;0;0;0;0
"'s-Gravenhage";518;"'s-Gravenhage";545838;"24-03-2021";"06-04-2021";2992;548.1;50;9.2;1;0.2
"Groningen";14;"Groningen";232874;"24-03-2021";"06-04-2021";679;291.6;3;1.3;3;1.3
"Gulpen-Wittem";1729;"Gulpen-Wittem";14171;"24-03-2021";"06-04-2021";51;359.9;0;0;0;0
"Haaksbergen";158;"Haaksbergen";24311;"24-03-2021";"06-04-2021";45;185.1;0;0;0;0
"Haarlem";392;"Haarlem";162902;"24-03-2021";"06-04-2021";829;508.9;4;2.5;2;1.2
"Haarlemmermeer";394;"Haarlemmermeer";156002;"24-03-2021";"06-04-2021";812;520.5;3;1.9;3;1.9
"Halderberge";1655;"Halderberge";30284;"24-03-2021";"06-04-2021";131;432.6;2;6.6;0;0
"Hardenberg";160;"Hardenberg";60948;"24-03-2021";"06-04-2021";271;444.6;4;6.6;0;0
"Harderwijk";243;"Harderwijk";48414;"24-03-2021";"06-04-2021";246;508.1;1;2.1;0;0
"Hardinxveld-Giessendam";523;"Hardinxveld-Giessendam";18295;"24-03-2021";"06-04-2021";140;765.2;0;0;0;0
"Harlingen";72;"Harlingen";15722;"24-03-2021";"06-04-2021";49;311.7;0;0;0;0
"Hattem";244;"Hattem";12209;"24-03-2021";"06-04-2021";63;516;0;0;0;0
"Heemskerk";396;"Heemskerk";39182;"24-03-2021";"06-04-2021";227;579.3;1;2.6;1;2.6
"Heemstede";397;"Heemstede";27234;"24-03-2021";"06-04-2021";144;528.8;0;0;0;0
"Heerde";246;"Heerde";18589;"24-03-2021";"06-04-2021";129;694;0;0;0;0
"Heerenveen";74;"Heerenveen";50493;"24-03-2021";"06-04-2021";179;354.5;1;2;1;2
"Heerhugowaard";398;"Heerhugowaard";57587;"24-03-2021";"06-04-2021";395;685.9;0;0;1;1.7
"Heerlen";917;"Heerlen";87086;"24-03-2021";"06-04-2021";406;466.2;1;1.1;0;0
"Heeze-Leende";1658;"Heeze-Leende";16152;"24-03-2021";"06-04-2021";91;563.4;0;0;0;0
"Heiloo";399;"Heiloo";23968;"24-03-2021";"06-04-2021";123;513.2;0;0;0;0
"Hellendoorn";163;"Hellendoorn";35916;"24-03-2021";"06-04-2021";221;615.3;2;5.6;0;0
"Hellevoetsluis";530;"Hellevoetsluis";40142;"24-03-2021";"06-04-2021";217;540.6;0;0;0;0
"Helmond";794;"Helmond";92423;"24-03-2021";"06-04-2021";595;643.8;1;1.1;2;2.2
"Hendrik-Ido-Ambacht";531;"Hendrik-Ido-Ambacht";31202;"24-03-2021";"06-04-2021";229;733.9;0;0;0;0
"Hengelo (O.)";164;"Hengelo (O.)";81140;"24-03-2021";"06-04-2021";175;215.7;1;1.2;0;0
"'s-Hertogenbosch";796;"'s-Hertogenbosch";155111;"24-03-2021";"06-04-2021";1037;668.6;6;3.9;1;0.6
"Het Hogeland";1966;"Het Hogeland";47801;"24-03-2021";"06-04-2021";155;324.3;1;2.1;0;0
"Heumen";252;"Heumen";16454;"24-03-2021";"06-04-2021";56;340.3;0;0;0;0
"Heusden";797;"Heusden";44692;"24-03-2021";"06-04-2021";285;637.7;0;0;0;0
"Hillegom";534;"Hillegom";22209;"24-03-2021";"06-04-2021";105;472.8;0;0;0;0
"Hilvarenbeek";798;"Hilvarenbeek";15518;"24-03-2021";"06-04-2021";93;599.3;0;0;0;0
"Hilversum";402;"Hilversum";90831;"24-03-2021";"06-04-2021";271;298.4;1;1.1;1;1.1
"Hoeksche Waard";1963;"Hoeksche Waard";87401;"24-03-2021";"06-04-2021";714;816.9;1;1.1;1;1.1
"Hof van Twente";1735;"Hof van Twente";35017;"24-03-2021";"06-04-2021";176;502.6;0;0;0;0
"Hollands Kroon";1911;"Hollands Kroon";48432;"24-03-2021";"06-04-2021";258;532.7;0;0;0;0
"Hoogeveen";118;"Hoogeveen";55699;"24-03-2021";"06-04-2021";171;307;0;0;0;0
"Hoorn";405;"Hoorn";73261;"24-03-2021";"06-04-2021";424;578.8;4;5.5;0;0
"Horst aan de Maas";1507;"Horst aan de Maas";42429;"24-03-2021";"06-04-2021";322;758.9;3;7.1;2;4.7
"Houten";321;"Houten";50146;"24-03-2021";"06-04-2021";183;364.9;0;0;0;0
"Huizen";406;"Huizen";41273;"24-03-2021";"06-04-2021";182;441;1;2.4;0;0
"Hulst";677;"Hulst";27556;"24-03-2021";"06-04-2021";68;246.8;1;3.6;1;3.6
"IJsselstein";353;"IJsselstein";34109;"24-03-2021";"06-04-2021";148;433.9;2;5.9;1;2.9
"Kaag en Braassem";1884;"Kaag en Braassem";27297;"24-03-2021";"06-04-2021";192;703.4;1;3.7;1;3.7
"Kampen";166;"Kampen";54319;"24-03-2021";"06-04-2021";166;305.6;0;0;1;1.8
"Kapelle";678;"Kapelle";12695;"24-03-2021";"06-04-2021";135;1063.4;0;0;0;0
"Katwijk";537;"Katwijk";65753;"24-03-2021";"06-04-2021";650;988.5;1;1.5;0;0
"Kerkrade";928;"Kerkrade";45749;"24-03-2021";"06-04-2021";142;310.4;3;6.6;0;0
"Koggenland";1598;"Koggenland";22749;"24-03-2021";"06-04-2021";179;786.8;2;8.8;1;4.4
"Krimpen aan den IJssel";542;"Krimpen aan den IJssel";29526;"24-03-2021";"06-04-2021";170;575.8;0;0;1;3.4
"Krimpenerwaard";1931;"Krimpenerwaard";56319;"24-03-2021";"06-04-2021";283;502.5;5;8.9;0;0
"Laarbeek";1659;"Laarbeek";22523;"24-03-2021";"06-04-2021";132;586.1;1;4.4;0;0
"Landerd";1685;"Landerd";15730;"24-03-2021";"06-04-2021";119;756.5;1;6.4;0;0
"Landgraaf";882;"Landgraaf";37445;"24-03-2021";"06-04-2021";125;333.8;0;0;0;0
"Landsmeer";415;"Landsmeer";11491;"24-03-2021";"06-04-2021";37;322;1;8.7;1;8.7
"Langedijk";416;"Langedijk";28163;"24-03-2021";"06-04-2021";106;376.4;0;0;0;0
"Lansingerland";1621;"Lansingerland";62384;"24-03-2021";"06-04-2021";384;615.5;0;0;1;1.6
"Laren";417;"Laren";11280;"24-03-2021";"06-04-2021";29;257.1;0;0;0;0
"Leeuwarden";80;"Leeuwarden";124084;"24-03-2021";"06-04-2021";424;341.7;0;0;1;0.8
"Leiden";546;"Leiden";125099;"24-03-2021";"06-04-2021";569;454.8;2;1.6;0;0
"Leiderdorp";547;"Leiderdorp";27056;"24-03-2021";"06-04-2021";166;613.5;0;0;0;0
"Leidschendam-Voorburg";1916;"Leidschendam-Voorburg";76534;"24-03-2021";"06-04-2021";302;394.6;2;2.6;0;0
"Lelystad";995;"Lelystad";78598;"24-03-2021";"06-04-2021";301;383;1;1.3;0;0
"Leudal";1640;"Leudal";35879;"24-03-2021";"06-04-2021";215;599.2;0;0;0;0
"Leusden";327;"Leusden";30401;"24-03-2021";"06-04-2021";128;421;1;3.3;0;0
"Lingewaard";1705;"Lingewaard";46601;"24-03-2021";"06-04-2021";188;403.4;3;6.4;0;0
"Lisse";553;"Lisse";22955;"24-03-2021";"06-04-2021";150;653.5;1;4.4;0;0
"Lochem";262;"Lochem";33729;"24-03-2021";"06-04-2021";99;293.5;0;0;0;0
"Loon op Zand";809;"Loon op Zand";23408;"24-03-2021";"06-04-2021";135;576.7;3;12.8;0;0
"Lopik";331;"Lopik";14467;"24-03-2021";"06-04-2021";117;808.7;1;6.9;2;13.8
"Losser";168;"Losser";22683;"24-03-2021";"06-04-2021";40;176.3;1;4.4;0;0
"Maasdriel";263;"Maasdriel";25030;"24-03-2021";"06-04-2021";293;1170.6;1;4;4;16
"Maasgouw";1641;"Maasgouw";23965;"24-03-2021";"06-04-2021";138;575.8;0;0;0;0
"Maassluis";556;"Maassluis";33213;"24-03-2021";"06-04-2021";191;575.1;0;0;1;3
"Maastricht";935;"Maastricht";121575;"24-03-2021";"06-04-2021";428;352;3;2.5;2;1.6
"Medemblik";420;"Medemblik";45101;"24-03-2021";"06-04-2021";289;640.8;2;4.4;0;0
"Meerssen";938;"Meerssen";18828;"24-03-2021";"06-04-2021";62;329.3;1;5.3;0;0
"Meierijstad";1948;"Meierijstad";81194;"24-03-2021";"06-04-2021";556;684.8;1;1.2;1;1.2
"Meppel";119;"Meppel";33920;"24-03-2021";"06-04-2021";198;583.7;1;2.9;1;2.9
"Middelburg";687;"Middelburg";48822;"24-03-2021";"06-04-2021";270;553;1;2;1;2
"Midden-Delfland";1842;"Midden-Delfland";19341;"24-03-2021";"06-04-2021";116;599.8;0;0;0;0
"Midden-Drenthe";1731;"Midden-Drenthe";33185;"24-03-2021";"06-04-2021";124;373.7;1;3;0;0
"Midden-Groningen";1952;"Midden-Groningen";60797;"24-03-2021";"06-04-2021";213;350.3;1;1.6;1;1.6
"Mill en Sint Hubert";815;"Mill en Sint Hubert";10939;"24-03-2021";"06-04-2021";81;740.5;0;0;0;0
"Moerdijk";1709;"Moerdijk";37129;"24-03-2021";"06-04-2021";162;436.3;1;2.7;1;2.7
"Molenlanden";1978;"Molenlanden";43909;"24-03-2021";"06-04-2021";320;728.8;0;0;1;2.3
"Montferland";1955;"Montferland";36011;"24-03-2021";"06-04-2021";212;588.7;1;2.8;0;0
"Montfoort";335;"Montfoort";13917;"24-03-2021";"06-04-2021";69;495.8;0;0;0;0
"Mook en Middelaar";944;"Mook en Middelaar";7847;"24-03-2021";"06-04-2021";28;356.8;0;0;0;0
"Neder-Betuwe";1740;"Neder-Betuwe";24339;"24-03-2021";"06-04-2021";121;497.1;1;4.1;0;0
"Nederweert";946;"Nederweert";17019;"24-03-2021";"06-04-2021";103;605.2;0;0;1;5.9
"Nieuwegein";356;"Nieuwegein";63462;"24-03-2021";"06-04-2021";340;535.8;4;6.3;0;0
"Nieuwkoop";569;"Nieuwkoop";28811;"24-03-2021";"06-04-2021";246;853.8;0;0;0;0
"Nijkerk";267;"Nijkerk";43171;"24-03-2021";"06-04-2021";179;414.6;1;2.3;1;2.3
"Nijmegen";268;"Nijmegen";177659;"24-03-2021";"06-04-2021";1095;616.3;8;4.5;2;1.1
"Nissewaard";1930;"Nissewaard";85219;"24-03-2021";"06-04-2021";593;695.9;7;8.2;1;1.2
"Noardeast-Fryslân";1970;"Noardeast-Fryslân";45228;"24-03-2021";"06-04-2021";256;566;4;8.8;1;2.2
"Noord-Beveland";1695;"Noord-Beveland";7392;"24-03-2021";"06-04-2021";39;527.6;0;0;0;0
"Noordenveld";1699;"Noordenveld";31253;"24-03-2021";"06-04-2021";152;486.4;1;3.2;1;3.2
"Noordoostpolder";171;"Noordoostpolder";47291;"24-03-2021";"06-04-2021";168;355.2;0;0;0;0
"Noordwijk";575;"Noordwijk";43508;"24-03-2021";"06-04-2021";251;576.9;0;0;0;0
"Nuenen, Gerwen en Nederwetten";820;"Nuenen, Gerwen en Nederwetten";23383;"24-03-2021";"06-04-2021";128;547.4;0;0;0;0
"Nunspeet";302;"Nunspeet";27851;"24-03-2021";"06-04-2021";160;574.5;0;0;0;0
"Oegstgeest";579;"Oegstgeest";24840;"24-03-2021";"06-04-2021";112;450.9;0;0;0;0
"Oirschot";823;"Oirschot";18714;"24-03-2021";"06-04-2021";140;748.1;0;0;0;0
"Oisterwijk";824;"Oisterwijk";32130;"24-03-2021";"06-04-2021";160;498;1;3.1;0;0
"Oldambt";1895;"Oldambt";38209;"24-03-2021";"06-04-2021";162;424;0;0;3;7.9
"Oldebroek";269;"Oldebroek";23646;"24-03-2021";"06-04-2021";142;600.5;0;0;0;0
"Oldenzaal";173;"Oldenzaal";31836;"24-03-2021";"06-04-2021";88;276.4;1;3.1;0;0
"Olst-Wijhe";1773;"Olst-Wijhe";18252;"24-03-2021";"06-04-2021";120;657.5;0;0;0;0
"Ommen";175;"Ommen";18009;"24-03-2021";"06-04-2021";73;405.4;0;0;0;0
"Oost Gelre";1586;"Oost Gelre";29627;"24-03-2021";"06-04-2021";130;438.8;0;0;0;0
"Oosterhout";826;"Oosterhout";55982;"24-03-2021";"06-04-2021";190;339.4;0;0;0;0
"Ooststellingwerf";85;"Ooststellingwerf";25469;"24-03-2021";"06-04-2021";148;581.1;0;0;0;0
"Oostzaan";431;"Oostzaan";9735;"24-03-2021";"06-04-2021";39;400.6;0;0;0;0
"Opmeer";432;"Opmeer";11836;"24-03-2021";"06-04-2021";66;557.6;2;16.9;1;8.4
"Opsterland";86;"Opsterland";29733;"24-03-2021";"06-04-2021";82;275.8;0;0;0;0
"Oss";828;"Oss";91915;"24-03-2021";"06-04-2021";586;637.5;3;3.3;1;1.1
"Oude IJsselstreek";1509;"Oude IJsselstreek";39388;"24-03-2021";"06-04-2021";310;787;2;5.1;0;0
"Ouder-Amstel";437;"Ouder-Amstel";14026;"24-03-2021";"06-04-2021";65;463.4;0;0;1;7.1
"Oudewater";589;"Oudewater";10230;"24-03-2021";"06-04-2021";42;410.6;3;29.3;0;0
"Overbetuwe";1734;"Overbetuwe";47906;"24-03-2021";"06-04-2021";169;352.8;0;0;0;0
"Papendrecht";590;"Papendrecht";32136;"24-03-2021";"06-04-2021";219;681.5;2;6.2;1;3.1
"Peel en Maas";1894;"Peel en Maas";43425;"24-03-2021";"06-04-2021";414;953.4;0;0;2;4.6
"Pekela";765;"Pekela";12196;"24-03-2021";"06-04-2021";93;762.5;2;16.4;0;0
"Pijnacker-Nootdorp";1926;"Pijnacker-Nootdorp";55308;"24-03-2021";"06-04-2021";327;591.2;1;1.8;0;0
"Purmerend";439;"Purmerend";81249;"24-03-2021";"06-04-2021";530;652.3;3;3.7;2;2.5
"Putten";273;"Putten";24112;"24-03-2021";"06-04-2021";111;460.4;1;4.1;0;0
"Raalte";177;"Raalte";37712;"24-03-2021";"06-04-2021";94;249.3;2;5.3;1;2.7
"Reimerswaal";703;"Reimerswaal";22730;"24-03-2021";"06-04-2021";263;1157.1;0;0;1;4.4
"Renkum";274;"Renkum";31419;"24-03-2021";"06-04-2021";112;356.5;2;6.4;0;0
"Renswoude";339;"Renswoude";5444;"24-03-2021";"06-04-2021";37;679.6;1;18.4;0;0
"Reusel-De Mierden";1667;"Reusel-De Mierden";13112;"24-03-2021";"06-04-2021";87;663.5;0;0;0;0
"Rheden";275;"Rheden";43761;"24-03-2021";"06-04-2021";193;441;0;0;0;0
"Rhenen";340;"Rhenen";20119;"24-03-2021";"06-04-2021";102;507;2;9.9;1;5
"Ridderkerk";597;"Ridderkerk";46189;"24-03-2021";"06-04-2021";333;721;3;6.5;3;6.5
"Rijssen-Holten";1742;"Rijssen-Holten";38177;"24-03-2021";"06-04-2021";125;327.4;0;0;1;2.6
"Rijswijk";603;"Rijswijk";54450;"24-03-2021";"06-04-2021";276;506.9;2;3.7;0;0
"Roerdalen";1669;"Roerdalen";20574;"24-03-2021";"06-04-2021";219;1064.5;0;0;2;9.7
"Roermond";957;"Roermond";58260;"24-03-2021";"06-04-2021";509;873.7;4;6.9;5;8.6
"Roosendaal";1674;"Roosendaal";77251;"24-03-2021";"06-04-2021";367;475.1;1;1.3;0;0
"Rotterdam";599;"Rotterdam";651157;"24-03-2021";"06-04-2021";3944;605.7;48;7.4;12;1.8
"Rozendaal";277;"Rozendaal";1704;"24-03-2021";"06-04-2021";4;234.7;0;0;0;0
"Rucphen";840;"Rucphen";22878;"24-03-2021";"06-04-2021";130;568.2;1;4.4;1;4.4
"Schagen";441;"Schagen";46483;"24-03-2021";"06-04-2021";289;621.7;0;0;3;6.5
"Scherpenzeel";279;"Scherpenzeel";9880;"24-03-2021";"06-04-2021";37;374.5;0;0;0;0
"Schiedam";606;"Schiedam";78730;"24-03-2021";"06-04-2021";483;613.5;3;3.8;1;1.3
"Schiermonnikoog";88;"Schiermonnikoog";947;"24-03-2021";"06-04-2021";1;105.6;0;0;0;0
"Schouwen-Duiveland";1676;"Schouwen-Duiveland";33839;"24-03-2021";"06-04-2021";134;396;2;5.9;0;0
"Simpelveld";965;"Simpelveld";10555;"24-03-2021";"06-04-2021";31;293.7;0;0;0;0
"Sint Anthonis";1702;"Sint Anthonis";11664;"24-03-2021";"06-04-2021";46;394.4;1;8.6;0;0
