"Gemeente";"Gemnr";"Gemeente";"Bev";"van_datum";"tot_datum";"Totaal_Absoluut";"Totaal_inc100000";"Zkh_Absoluut";"Zkh_inc100000";"Overleden_Absoluut";"Overleden_inc100000"
"Borne";147;"Borne";23668;"29-09-2021";"12-10-2021";24;101.4;1;4.2;0;0
"Borsele";654;"Borsele";22818;"29-09-2021";"12-10-2021";42;184.1;0;0;0;0
"Boxmeer";756;"Boxmeer";29609;"29-09-2021";"12-10-2021";116;391.8;0;0;0;0
"Boxtel";757;"Boxtel";32973;"29-09-2021";"12-10-2021";24;72.8;0;0;0;0
"Breda";758;"Breda";184126;"29-09-2021";"12-10-2021";266;144.5;2;1.1;1;0.5
"Brielle";501;"Brielle";17439;"29-09-2021";"12-10-2021";25;143.4;0;0;0;0
"Bronckhorst";1876;"Bronckhorst";36087;"29-09-2021";"12-10-2021";73;202.3;0;0;0;0
"Brummen";213;"Brummen";20884;"29-09-2021";"12-10-2021";12;57.5;0;0;0;0
"Brunssum";899;"Brunssum";27670;"29-09-2021";"12-10-2021";61;220.5;1;3.6;0;0
"Bunnik";312;"Bunnik";15341;"29-09-2021";"12-10-2021";22;143.4;0;0;0;0
"Bunschoten";313;"Bunschoten";22019;"29-09-2021";"12-10-2021";15;68.1;0;0;0;0
"Buren";214;"Buren";27009;"29-09-2021";"12-10-2021";58;214.7;1;3.7;0;0
"Capelle aan den IJssel";502;"Capelle aan den IJssel";67319;"29-09-2021";"12-10-2021";148;219.8;0;0;0;0
"Castricum";383;"Castricum";36086;"29-09-2021";"12-10-2021";22;61;0;0;0;0
"Coevorden";109;"Coevorden";35317;"29-09-2021";"12-10-2021";109;308.6;0;0;0;0
"Cranendonck";1706;"Cranendonck";21001;"29-09-2021";"12-10-2021";18;85.7;0;0;0;0
"Cuijk";1684;"Cuijk";25404;"29-09-2021";"12-10-2021";56;220.4;0;0;0;0
"Culemborg";216;"Culemborg";29121;"29-09-2021";"12-10-2021";47;161.4;0;0;0;0
"Dalfsen";148;"Dalfsen";28901;"29-09-2021";"12-10-2021";40;138.4;1;3.5;1;3.5
"Dantumadiel";1891;"Dantumadiel";18943;"29-09-2021";"12-10-2021";54;285.1;1;5.3;0;0
"De Bilt";310;"De Bilt";43384;"29-09-2021";"12-10-2021";69;159;0;0;0;0
"De Fryske Marren";1940;"De Fryske Marren";51778;"29-09-2021";"12-10-2021";40;77.3;1;1.9;0;0
"De Ronde Venen";736;"De Ronde Venen";44720;"29-09-2021";"12-10-2021";71;158.8;0;0;0;0
"De Wolden";1690;"De Wolden";24374;"29-09-2021";"12-10-2021";26;106.7;0;0;0;0
"Delft";503;"Delft";103581;"29-09-2021";"12-10-2021";188;181.5;2;1.9;0;0
"Den Helder";400;"Den Helder";56582;"29-09-2021";"12-10-2021";51;90.1;0;0;0;0
"Deurne";762;"Deurne";32437;"29-09-2021";"12-10-2021";17;52.4;0;0;0;0
"Deventer";150;"Deventer";101236;"29-09-2021";"12-10-2021";109;107.7;1;1;0;0
"Diemen";384;"Diemen";31334;"29-09-2021";"12-10-2021";44;140.4;0;0;0;0
"Dinkelland";1774;"Dinkelland";26606;"29-09-2021";"12-10-2021";15;56.4;1;3.8;0;0
"Doesburg";221;"Doesburg";11064;"29-09-2021";"12-10-2021";10;90.4;0;0;0;0
"Doetinchem";222;"Doetinchem";58270;"29-09-2021";"12-10-2021";68;116.7;0;0;0;0
"Dongen";766;"Dongen";26368;"29-09-2021";"12-10-2021";33;125.2;0;0;0;0
"Dordrecht";505;"Dordrecht";119115;"29-09-2021";"12-10-2021";139;116.7;1;0.8;0;0
"Drechterland";498;"Drechterland";19838;"29-09-2021";"12-10-2021";7;35.3;0;0;0;0
"Drimmelen";1719;"Drimmelen";27325;"29-09-2021";"12-10-2021";21;76.9;0;0;0;0
"Dronten";303;"Dronten";42011;"29-09-2021";"12-10-2021";47;111.9;0;0;0;0
"Druten";225;"Druten";18991;"29-09-2021";"12-10-2021";26;136.9;0;0;0;0
"Duiven";226;"Duiven";25066;"29-09-2021";"12-10-2021";19;75.8;0;0;0;0
"Echt-Susteren";1711;"Echt-Susteren";31751;"29-09-2021";"12-10-2021";47;148;1;3.1;1;3.1
"Edam-Volendam";385;"Edam-Volendam";36268;"29-09-2021";"12-10-2021";54;148.9;0;0;0;0
"Ede";228;"Ede";118530;"29-09-2021";"12-10-2021";410;345.9;0;0;1;0.8
"Eemnes";317;"Eemnes";9362;"29-09-2021";"12-10-2021";22;235;1;10.7;0;0
"Eemsdelta";1979;"Eemsdelta";45587;"29-09-2021";"12-10-2021";51;111.9;0;0;0;0
"Eersel";770;"Eersel";19528;"29-09-2021";"12-10-2021";18;92.2;0;0;0;0
"Eijsden-Margraten";1903;"Eijsden-Margraten";25900;"29-09-2021";"12-10-2021";34;131.3;0;0;0;0
"Eindhoven";772;"Eindhoven";235691;"29-09-2021";"12-10-2021";305;129.4;1;0.4;0;0
"Elburg";230;"Elburg";23429;"29-09-2021";"12-10-2021";108;461;0;0;0;0
"Emmen";114;"Emmen";107024;"29-09-2021";"12-10-2021";150;140.2;2;1.9;0;0
"Enkhuizen";388;"Enkhuizen";18637;"29-09-2021";"12-10-2021";38;203.9;0;0;0;0
"Enschede";153;"Enschede";159732;"29-09-2021";"12-10-2021";221;138.4;3;1.9;0;0
"Epe";232;"Epe";33198;"29-09-2021";"12-10-2021";53;159.6;0;0;0;0
"Ermelo";233;"Ermelo";27016;"29-09-2021";"12-10-2021";57;211;0;0;0;0
"Etten-Leur";777;"Etten-Leur";43869;"29-09-2021";"12-10-2021";58;132.2;0;0;0;0
"Geertruidenberg";779;"Geertruidenberg";21770;"29-09-2021";"12-10-2021";17;78.1;0;0;0;0
"Geldrop-Mierlo";1771;"Geldrop-Mierlo";40066;"29-09-2021";"12-10-2021";39;97.3;0;0;0;0
"Gemert-Bakel";1652;"Gemert-Bakel";30760;"29-09-2021";"12-10-2021";26;84.5;0;0;0;0
"Gennep";907;"Gennep";17035;"29-09-2021";"12-10-2021";36;211.3;0;0;0;0
"Gilze en Rijen";784;"Gilze en Rijen";26723;"29-09-2021";"12-10-2021";17;63.6;0;0;0;0
"Goeree-Overflakkee";1924;"Goeree-Overflakkee";50589;"29-09-2021";"12-10-2021";54;106.7;0;0;0;0
"Goes";664;"Goes";38594;"29-09-2021";"12-10-2021";76;196.9;0;0;0;0
"Goirle";785;"Goirle";23952;"29-09-2021";"12-10-2021";28;116.9;0;0;0;0
"Gooise Meren";1942;"Gooise Meren";58524;"29-09-2021";"12-10-2021";102;174.3;0;0;0;0
"Gorinchem";512;"Gorinchem";37410;"29-09-2021";"12-10-2021";112;299.4;1;2.7;1;2.7
"Gouda";513;"Gouda";73681;"29-09-2021";"12-10-2021";164;222.6;0;0;0;0
"Grave";786;"Grave";12486;"29-09-2021";"12-10-2021";14;112.1;0;0;0;0
"Groningen";14;"Groningen";233273;"29-09-2021";"12-10-2021";247;105.9;1;0.4;0;0
"Gulpen-Wittem";1729;"Gulpen-Wittem";14206;"29-09-2021";"12-10-2021";27;190.1;0;0;0;0
"Haaksbergen";158;"Haaksbergen";24229;"29-09-2021";"12-10-2021";30;123.8;0;0;0;0
"Haarlem";392;"Haarlem";162543;"29-09-2021";"12-10-2021";244;150.1;1;0.6;1;0.6
"Haarlemmermeer";394;"Haarlemmermeer";157789;"29-09-2021";"12-10-2021";221;140.1;0;0;0;0
"Halderberge";1655;"Halderberge";30430;"29-09-2021";"12-10-2021";28;92;0;0;0;0
"Hardenberg";160;"Hardenberg";61357;"29-09-2021";"12-10-2021";89;145.1;0;0;0;0
"Harderwijk";243;"Harderwijk";48726;"29-09-2021";"12-10-2021";87;178.5;1;2.1;0;0
"Hardinxveld-Giessendam";523;"Hardinxveld-Giessendam";18413;"29-09-2021";"12-10-2021";85;461.6;0;0;0;0
"Harlingen";72;"Harlingen";15807;"29-09-2021";"12-10-2021";6;38;0;0;0;0
"Hattem";244;"Hattem";12228;"29-09-2021";"12-10-2021";16;130.8;0;0;0;0
"Heemskerk";396;"Heemskerk";39191;"29-09-2021";"12-10-2021";29;74;0;0;0;0
"Heemstede";397;"Heemstede";27545;"29-09-2021";"12-10-2021";52;188.8;0;0;0;0
"Heerde";246;"Heerde";18776;"29-09-2021";"12-10-2021";6;32;0;0;0;0
"Heerenveen";74;"Heerenveen";50650;"29-09-2021";"12-10-2021";88;173.7;1;2;0;0
"Heerhugowaard";398;"Heerhugowaard";58387;"29-09-2021";"12-10-2021";34;58.2;1;1.7;0;0
"Heerlen";917;"Heerlen";86936;"29-09-2021";"12-10-2021";232;266.9;1;1.2;1;1.2
"Heeze-Leende";1658;"Heeze-Leende";16243;"29-09-2021";"12-10-2021";14;86.2;2;12.3;0;0
"Heiloo";399;"Heiloo";24144;"29-09-2021";"12-10-2021";14;58;0;0;0;0
"Hellendoorn";163;"Hellendoorn";35932;"29-09-2021";"12-10-2021";33;91.8;1;2.8;0;0
"Hellevoetsluis";530;"Hellevoetsluis";40312;"29-09-2021";"12-10-2021";68;168.7;0;0;0;0
"Helmond";794;"Helmond";92627;"29-09-2021";"12-10-2021";102;110.1;1;1.1;0;0
"Hendrik-Ido-Ambacht";531;"Hendrik-Ido-Ambacht";31258;"29-09-2021";"12-10-2021";49;156.8;0;0;0;0
"Hengelo (O.)";164;"Hengelo (O.)";81049;"29-09-2021";"12-10-2021";127;156.7;0;0;0;0
"Het Hogeland";1966;"Het Hogeland";47834;"29-09-2021";"12-10-2021";41;85.7;0;0;0;0
"Heumen";252;"Heumen";16569;"29-09-2021";"12-10-2021";11;66.4;0;0;0;0
"Heusden";797;"Heusden";45005;"29-09-2021";"12-10-2021";58;128.9;0;0;0;0
"Hillegom";534;"Hillegom";22197;"29-09-2021";"12-10-2021";35;157.7;0;0;0;0
"Hilvarenbeek";798;"Hilvarenbeek";15698;"29-09-2021";"12-10-2021";12;76.4;0;0;0;0
"Hilversum";402;"Hilversum";91235;"29-09-2021";"12-10-2021";98;107.4;0;0;0;0
"Hoeksche Waard";1963;"Hoeksche Waard";88047;"29-09-2021";"12-10-2021";152;172.6;0;0;0;0
"Hof van Twente";1735;"Hof van Twente";35040;"29-09-2021";"12-10-2021";61;174.1;0;0;0;0
"Hollands Kroon";1911;"Hollands Kroon";48583;"29-09-2021";"12-10-2021";29;59.7;0;0;0;0
"Hoogeveen";118;"Hoogeveen";55603;"29-09-2021";"12-10-2021";65;116.9;1;1.8;0;0
"Hoorn";405;"Hoorn";73619;"29-09-2021";"12-10-2021";60;81.5;0;0;0;0
"Horst aan de Maas";1507;"Horst aan de Maas";42487;"29-09-2021";"12-10-2021";97;228.3;0;0;0;0
"Houten";321;"Houten";50223;"29-09-2021";"12-10-2021";69;137.4;0;0;0;0
"Huizen";406;"Huizen";41090;"29-09-2021";"12-10-2021";66;160.6;0;0;0;0
"Hulst";677;"Hulst";27575;"29-09-2021";"12-10-2021";16;58;0;0;0;0
"IJsselstein";353;"IJsselstein";33819;"29-09-2021";"12-10-2021";68;201.1;0;0;0;0
"Kaag en Braassem";1884;"Kaag en Braassem";27541;"29-09-2021";"12-10-2021";42;152.5;0;0;0;0
"Kampen";166;"Kampen";54474;"29-09-2021";"12-10-2021";75;137.7;0;0;0;0
"Kapelle";678;"Kapelle";12882;"29-09-2021";"12-10-2021";15;116.4;0;0;0;0
"Katwijk";537;"Katwijk";65995;"29-09-2021";"12-10-2021";131;198.5;0;0;0;0
"Kerkrade";928;"Kerkrade";45442;"29-09-2021";"12-10-2021";77;169.4;1;2.2;0;0
"Koggenland";1598;"Koggenland";22940;"29-09-2021";"12-10-2021";19;82.8;0;0;0;0
"Krimpen aan den IJssel";542;"Krimpen aan den IJssel";29410;"29-09-2021";"12-10-2021";40;136;0;0;0;0
"Krimpenerwaard";1931;"Krimpenerwaard";56622;"29-09-2021";"12-10-2021";138;243.7;0;0;0;0
"Laarbeek";1659;"Laarbeek";22805;"29-09-2021";"12-10-2021";16;70.2;0;0;0;0
"Landerd";1685;"Landerd";15817;"29-09-2021";"12-10-2021";10;63.2;0;0;0;0
"Landgraaf";882;"Landgraaf";37262;"29-09-2021";"12-10-2021";92;246.9;1;2.7;0;0
"Landsmeer";415;"Landsmeer";11565;"29-09-2021";"12-10-2021";20;172.9;0;0;0;0
"Langedijk";416;"Langedijk";28335;"29-09-2021";"12-10-2021";12;42.4;0;0;0;0
"Lansingerland";1621;"Lansingerland";63363;"29-09-2021";"12-10-2021";115;181.5;0;0;1;1.6
"Laren";417;"Laren";11398;"29-09-2021";"12-10-2021";28;245.7;0;0;0;0
"Leeuwarden";80;"Leeuwarden";124481;"29-09-2021";"12-10-2021";127;102;2;1.6;0;0
"Leiden";546;"Leiden";124093;"29-09-2021";"12-10-2021";280;225.6;0;0;0;0
"Leiderdorp";547;"Leiderdorp";27377;"29-09-2021";"12-10-2021";48;175.3;0;0;0;0
"Leidschendam-Voorburg";1916;"Leidschendam-Voorburg";76433;"29-09-2021";"12-10-2021";109;142.6;1;1.3;0;0
"Lelystad";995;"Lelystad";79811;"29-09-2021";"12-10-2021";186;233.1;3;3.8;0;0
"Leudal";1640;"Leudal";36045;"29-09-2021";"12-10-2021";42;116.5;0;0;0;0
"Leusden";327;"Leusden";30544;"29-09-2021";"12-10-2021";45;147.3;0;0;0;0
"Lingewaard";1705;"Lingewaard";46822;"29-09-2021";"12-10-2021";47;100.4;0;0;1;2.1
"Lisse";553;"Lisse";22982;"29-09-2021";"12-10-2021";19;82.7;0;0;0;0
"Lochem";262;"Lochem";33948;"29-09-2021";"12-10-2021";22;64.8;0;0;0;0
"Loon op Zand";809;"Loon op Zand";23504;"29-09-2021";"12-10-2021";13;55.3;0;0;0;0
"Lopik";331;"Lopik";14456;"29-09-2021";"12-10-2021";31;214.4;1;6.9;0;0
"Losser";168;"Losser";22888;"29-09-2021";"12-10-2021";16;69.9;1;4.4;0;0
"Maasdriel";263;"Maasdriel";25452;"29-09-2021";"12-10-2021";22;86.4;0;0;0;0
"Maasgouw";1641;"Maasgouw";23947;"29-09-2021";"12-10-2021";23;96;1;4.2;0;0
"Maassluis";556;"Maassluis";33567;"29-09-2021";"12-10-2021";65;193.6;0;0;0;0
"Maastricht";935;"Maastricht";120227;"29-09-2021";"12-10-2021";172;143.1;2;1.7;0;0
"Medemblik";420;"Medemblik";45165;"29-09-2021";"12-10-2021";46;101.8;0;0;0;0
"Meerssen";938;"Meerssen";18661;"29-09-2021";"12-10-2021";52;278.7;0;0;0;0
"Meierijstad";1948;"Meierijstad";81647;"29-09-2021";"12-10-2021";67;82.1;1;1.2;0;0
"Meppel";119;"Meppel";34386;"29-09-2021";"12-10-2021";23;66.9;0;0;0;0
"Middelburg";687;"Middelburg";48964;"29-09-2021";"12-10-2021";114;232.8;2;4.1;0;0
"Midden-Delfland";1842;"Midden-Delfland";19414;"29-09-2021";"12-10-2021";25;128.8;0;0;0;0
"Midden-Drenthe";1731;"Midden-Drenthe";33381;"29-09-2021";"12-10-2021";5;15;0;0;0;0
"Midden-Groningen";1952;"Midden-Groningen";60726;"29-09-2021";"12-10-2021";119;196;1;1.6;0;0
"Mill en Sint Hubert";815;"Mill en Sint Hubert";11004;"29-09-2021";"12-10-2021";3;27.3;0;0;0;0
"Moerdijk";1709;"Moerdijk";37185;"29-09-2021";"12-10-2021";22;59.2;0;0;0;0
"Molenlanden";1978;"Molenlanden";44130;"29-09-2021";"12-10-2021";93;210.7;0;0;0;0
"Montferland";1955;"Montferland";36031;"29-09-2021";"12-10-2021";28;77.7;0;0;0;0
"Montfoort";335;"Montfoort";13896;"29-09-2021";"12-10-2021";38;273.5;0;0;0;0
"Mook en Middelaar";944;"Mook en Middelaar";7909;"29-09-2021";"12-10-2021";7;88.5;0;0;0;0
"Neder-Betuwe";1740;"Neder-Betuwe";24648;"29-09-2021";"12-10-2021";249;1010.2;0;0;0;0
"Nederweert";946;"Nederweert";17171;"29-09-2021";"12-10-2021";17;99;0;0;1;5.8
"Nieuwegein";356;"Nieuwegein";63866;"29-09-2021";"12-10-2021";170;266.2;1;1.6;0;0
"Nieuwkoop";569;"Nieuwkoop";29151;"29-09-2021";"12-10-2021";137;470;0;0;1;3.4
"Nijkerk";267;"Nijkerk";43600;"29-09-2021";"12-10-2021";82;188.1;1;2.3;0;0
"Nijmegen";268;"Nijmegen";177359;"29-09-2021";"12-10-2021";206;116.1;2;1.1;1;0.6
"Nissewaard";1930;"Nissewaard";85440;"29-09-2021";"12-10-2021";187;218.9;1;1.2;0;0
"Noardeast-Fryslân";1970;"Noardeast-Fryslân";45481;"29-09-2021";"12-10-2021";205;450.7;1;2.2;0;0
"Noord-Beveland";1695;"Noord-Beveland";7581;"29-09-2021";"12-10-2021";4;52.8;0;0;0;0
"Noordenveld";1699;"Noordenveld";31214;"29-09-2021";"12-10-2021";14;44.9;0;0;0;0
"Noordoostpolder";171;"Noordoostpolder";47583;"29-09-2021";"12-10-2021";45;94.6;0;0;0;0
"Noordwijk";575;"Noordwijk";44062;"29-09-2021";"12-10-2021";29;65.8;1;2.3;0;0
"Nuenen, Gerwen en Nederwetten";820;"Nuenen, Gerwen en Nederwetten";23702;"29-09-2021";"12-10-2021";25;105.5;0;0;0;0
"Nunspeet";302;"Nunspeet";28021;"29-09-2021";"12-10-2021";92;328.3;1;3.6;2;7.1
"Oegstgeest";579;"Oegstgeest";25064;"29-09-2021";"12-10-2021";41;163.6;0;0;0;0
"Oirschot";823;"Oirschot";18842;"29-09-2021";"12-10-2021";37;196.4;0;0;0;0
"Oisterwijk";824;"Oisterwijk";32373;"29-09-2021";"12-10-2021";25;77.2;0;0;0;0
"Oldambt";1895;"Oldambt";38277;"29-09-2021";"12-10-2021";25;65.3;0;0;0;0
"Oldebroek";269;"Oldebroek";23760;"29-09-2021";"12-10-2021";39;164.1;0;0;0;0
"Oldenzaal";173;"Oldenzaal";31701;"29-09-2021";"12-10-2021";50;157.7;1;3.2;0;0
"Olst-Wijhe";1773;"Olst-Wijhe";18361;"29-09-2021";"12-10-2021";21;114.4;0;0;0;0
"Ommen";175;"Ommen";18295;"29-09-2021";"12-10-2021";36;196.8;0;0;0;0
"Oost Gelre";1586;"Oost Gelre";29574;"29-09-2021";"12-10-2021";53;179.2;0;0;0;0
"Oosterhout";826;"Oosterhout";56206;"29-09-2021";"12-10-2021";77;137;0;0;2;3.6
"Ooststellingwerf";85;"Ooststellingwerf";25464;"29-09-2021";"12-10-2021";8;31.4;0;0;0;0
"Oostzaan";431;"Oostzaan";9689;"29-09-2021";"12-10-2021";12;123.9;0;0;0;0
"Opmeer";432;"Opmeer";12009;"29-09-2021";"12-10-2021";39;324.8;0;0;0;0
"Opsterland";86;"Opsterland";29812;"29-09-2021";"12-10-2021";57;191.2;1;3.4;0;0
"Oss";828;"Oss";92526;"29-09-2021";"12-10-2021";115;124.3;1;1.1;0;0
"Oude IJsselstreek";1509;"Oude IJsselstreek";39346;"29-09-2021";"12-10-2021";25;63.5;0;0;0;0
"Ouder-Amstel";437;"Ouder-Amstel";14125;"29-09-2021";"12-10-2021";14;99.1;0;0;0;0
"Oudewater";589;"Oudewater";10138;"29-09-2021";"12-10-2021";17;167.7;0;0;0;0
"Overbetuwe";1734;"Overbetuwe";48214;"29-09-2021";"12-10-2021";50;103.7;1;2.1;0;0
"Papendrecht";590;"Papendrecht";32171;"29-09-2021";"12-10-2021";45;139.9;0;0;0;0
"Peel en Maas";1894;"Peel en Maas";43660;"29-09-2021";"12-10-2021";125;286.3;0;0;0;0
"Pekela";765;"Pekela";12176;"29-09-2021";"12-10-2021";4;32.9;0;0;0;0
"Pijnacker-Nootdorp";1926;"Pijnacker-Nootdorp";55674;"29-09-2021";"12-10-2021";75;134.7;1;1.8;0;0
"Purmerend";439;"Purmerend";81683;"29-09-2021";"12-10-2021";89;109;0;0;1;1.2
"Putten";273;"Putten";24365;"29-09-2021";"12-10-2021";43;176.5;0;0;0;0
"Raalte";177;"Raalte";37911;"29-09-2021";"12-10-2021";111;292.8;0;0;0;0
"Reimerswaal";703;"Reimerswaal";22896;"29-09-2021";"12-10-2021";23;100.5;1;4.4;0;0
"Renkum";274;"Renkum";31417;"29-09-2021";"12-10-2021";19;60.5;0;0;0;0
"Renswoude";339;"Renswoude";5556;"29-09-2021";"12-10-2021";26;468;0;0;0;0
"Reusel-De Mierden";1667;"Reusel-De Mierden";13127;"29-09-2021";"12-10-2021";26;198.1;0;0;0;0
"Rheden";275;"Rheden";43525;"29-09-2021";"12-10-2021";62;142.4;1;2.3;2;4.6
"Rhenen";340;"Rhenen";20203;"29-09-2021";"12-10-2021";88;435.6;0;0;0;0
"Ridderkerk";597;"Ridderkerk";46671;"29-09-2021";"12-10-2021";85;182.1;0;0;0;0
"Rijssen-Holten";1742;"Rijssen-Holten";38204;"29-09-2021";"12-10-2021";88;230.3;0;0;0;0
"Rijswijk";603;"Rijswijk";55220;"29-09-2021";"12-10-2021";96;173.9;1;1.8;1;1.8
"Roerdalen";1669;"Roerdalen";20580;"29-09-2021";"12-10-2021";39;189.5;0;0;0;0
"Roermond";957;"Roermond";58763;"29-09-2021";"12-10-2021";145;246.8;0;0;0;0
"Roosendaal";1674;"Roosendaal";77200;"29-09-2021";"12-10-2021";80;103.6;0;0;0;0
"Rotterdam";599;"Rotterdam";651631;"29-09-2021";"12-10-2021";1308;200.7;11;1.7;2;0.3
"Rozendaal";277;"Rozendaal";1726;"29-09-2021";"12-10-2021";0;0;0;0;0;0
"Rucphen";840;"Rucphen";23080;"29-09-2021";"12-10-2021";8;34.7;0;0;1;4.3
"Schagen";441;"Schagen";46532;"29-09-2021";"12-10-2021";52;111.8;1;2.1;0;0
"Scherpenzeel";279;"Scherpenzeel";10128;"29-09-2021";"12-10-2021";58;572.7;0;0;0;0
"Schiedam";606;"Schiedam";79279;"29-09-2021";"12-10-2021";181;228.3;1;1.3;0;0
"Schiermonnikoog";88;"Schiermonnikoog";931;"29-09-2021";"12-10-2021";0;0;0;0;0;0
"Schouwen-Duiveland";1676;"Schouwen-Duiveland";34065;"29-09-2021";"12-10-2021";48;140.9;0;0;0;0
"Simpelveld";965;"Simpelveld";10477;"29-09-2021";"12-10-2021";13;124.1;1;9.5;0;0
"Sint Anthonis";1702;"Sint Anthonis";11691;"29-09-2021";"12-10-2021";44;376.4;0;0;0;0
"Sint-Michielsgestel";845;"Sint-Michielsgestel";29498;"29-09-2021";"12-10-2021";35;118.7;0;0;0;0
"Sittard-Geleen";1883;"Sittard-Geleen";91743;"29-09-2021";"12-10-2021";157;171.1;3;3.3;0;0
"Sliedrecht";610;"Sliedrecht";25597;"29-09-2021";"12-10-2021";52;203.1;0;0;0;0
"Sluis";1714;"Sluis";23166;"29-09-2021";"12-10-2021";18;77.7;0;0;0;0
