"Gemeente";"Gemnr";"Gemeente";"Bev";"van_datum";"tot_datum";"Totaal_Absoluut";"Totaal_inc100000";"Zkh_Absoluut";"Zkh_inc100000";"Overleden_Absoluut";"Overleden_inc100000"
"Baarn";308;"Baarn";24792;"08-12-2021";"21-12-2021";262;1056.8;2;8.1;0;0
"Barendrecht";489;"Barendrecht";48643;"08-12-2021";"21-12-2021";556;1143;10;20.6;0;0
"Barneveld";203;"Barneveld";59992;"08-12-2021";"21-12-2021";659;1098.5;8;13.3;0;0
"Beek";888;"Beek";15875;"08-12-2021";"21-12-2021";164;1033.1;1;6.3;0;0
"Beekdaelen";1954;"Beekdaelen";36065;"08-12-2021";"21-12-2021";393;1089.7;9;25;2;5.5
"Beemster";370;"Beemster";10110;"08-12-2021";"21-12-2021";92;910;3;29.7;1;9.9
"Beesel";889;"Beesel";13450;"08-12-2021";"21-12-2021";187;1390.3;2;14.9;0;0
"Berg en Dal";1945;"Berg en Dal";35010;"08-12-2021";"21-12-2021";302;862.6;5;14.3;4;11.4
"Bergeijk";1724;"Bergeijk";18754;"08-12-2021";"21-12-2021";198;1055.8;8;42.7;0;0
"Bergen (L.)";893;"Bergen (L.)";13108;"08-12-2021";"21-12-2021";183;1396.1;3;22.9;0;0
"Bergen (NH.)";373;"Bergen (NH.)";29715;"08-12-2021";"21-12-2021";357;1201.4;8;26.9;0;0
"Bergen op Zoom";748;"Bergen op Zoom";67514;"08-12-2021";"21-12-2021";820;1214.6;15;22.2;0;0
"Berkelland";1859;"Berkelland";43846;"08-12-2021";"21-12-2021";383;873.5;7;16;4;9.1
"Bernheze";1721;"Bernheze";31455;"08-12-2021";"21-12-2021";262;832.9;3;9.5;0;0
"Best";753;"Best";30216;"08-12-2021";"21-12-2021";368;1217.9;1;3.3;2;6.6
"Beuningen";209;"Beuningen";26157;"08-12-2021";"21-12-2021";273;1043.7;5;19.1;0;0
"Beverwijk";375;"Beverwijk";41863;"08-12-2021";"21-12-2021";464;1108.4;3;7.2;0;0
"Bladel";1728;"Bladel";20529;"08-12-2021";"21-12-2021";201;979.1;3;14.6;0;0
"Blaricum";376;"Blaricum";11954;"08-12-2021";"21-12-2021";175;1463.9;5;41.8;0;0
"Bloemendaal";377;"Bloemendaal";23478;"08-12-2021";"21-12-2021";255;1086.1;0;0;1;4.3
"Bodegraven-Reeuwijk";1901;"Bodegraven-Reeuwijk";35278;"08-12-2021";"21-12-2021";346;980.8;2;5.7;0;0
"Boekel";755;"Boekel";10959;"08-12-2021";"21-12-2021";86;784.7;0;0;0;0
"Borger-Odoorn";1681;"Borger-Odoorn";25598;"08-12-2021";"21-12-2021";187;730.5;4;15.6;1;3.9
"Borne";147;"Borne";23668;"08-12-2021";"21-12-2021";207;874.6;2;8.5;1;4.2
"Borsele";654;"Borsele";22818;"08-12-2021";"21-12-2021";309;1354.2;5;21.9;0;0
"Boxmeer";756;"Boxmeer";29609;"08-12-2021";"21-12-2021";285;962.5;4;13.5;0;0
"Boxtel";757;"Boxtel";32973;"08-12-2021";"21-12-2021";327;991.7;2;6.1;1;3
"Breda";758;"Breda";184126;"08-12-2021";"21-12-2021";1841;999.9;23;12.5;5;2.7
"Brielle";501;"Brielle";17439;"08-12-2021";"21-12-2021";191;1095.2;2;11.5;0;0
"Bronckhorst";1876;"Bronckhorst";36087;"08-12-2021";"21-12-2021";389;1078;4;11.1;0;0
"Brummen";213;"Brummen";20884;"08-12-2021";"21-12-2021";241;1154;3;14.4;0;0
"Brunssum";899;"Brunssum";27670;"08-12-2021";"21-12-2021";363;1311.9;8;28.9;3;10.8
"Bunnik";312;"Bunnik";15341;"08-12-2021";"21-12-2021";113;736.6;2;13;0;0
"Bunschoten";313;"Bunschoten";22019;"08-12-2021";"21-12-2021";378;1716.7;5;22.7;0;0
"Buren";214;"Buren";27009;"08-12-2021";"21-12-2021";268;992.3;4;14.8;1;3.7
"Capelle aan den IJssel";502;"Capelle aan den IJssel";67319;"08-12-2021";"21-12-2021";722;1072.5;14;20.8;2;3
"Castricum";383;"Castricum";36086;"08-12-2021";"21-12-2021";309;856.3;4;11.1;3;8.3
"Coevorden";109;"Coevorden";35317;"08-12-2021";"21-12-2021";297;841;9;25.5;0;0
"Cranendonck";1706;"Cranendonck";21001;"08-12-2021";"21-12-2021";207;985.7;3;14.3;0;0
"Cuijk";1684;"Cuijk";25404;"08-12-2021";"21-12-2021";280;1102.2;5;19.7;0;0
"Culemborg";216;"Culemborg";29121;"08-12-2021";"21-12-2021";351;1205.3;2;6.9;0;0
"Dalfsen";148;"Dalfsen";28901;"08-12-2021";"21-12-2021";306;1058.8;2;6.9;0;0
"Dantumadiel";1891;"Dantumadiel";18943;"08-12-2021";"21-12-2021";228;1203.6;9;47.5;6;31.7
"De Bilt";310;"De Bilt";43384;"08-12-2021";"21-12-2021";520;1198.6;5;11.5;1;2.3
"De Fryske Marren";1940;"De Fryske Marren";51778;"08-12-2021";"21-12-2021";718;1386.7;9;17.4;1;1.9
"De Ronde Venen";736;"De Ronde Venen";44720;"08-12-2021";"21-12-2021";591;1321.6;5;11.2;5;11.2
"De Wolden";1690;"De Wolden";24374;"08-12-2021";"21-12-2021";282;1157;7;28.7;0;0
"Delft";503;"Delft";103581;"08-12-2021";"21-12-2021";898;867;12;11.6;1;1
"Den Helder";400;"Den Helder";56582;"08-12-2021";"21-12-2021";730;1290.2;14;24.7;3;5.3
"Deurne";762;"Deurne";32437;"08-12-2021";"21-12-2021";402;1239.3;2;6.2;0;0
"Deventer";150;"Deventer";101236;"08-12-2021";"21-12-2021";814;804.1;14;13.8;0;0
"Diemen";384;"Diemen";31334;"08-12-2021";"21-12-2021";357;1139.3;5;16;0;0
"Dinkelland";1774;"Dinkelland";26606;"08-12-2021";"21-12-2021";146;548.7;0;0;0;0
"Doesburg";221;"Doesburg";11064;"08-12-2021";"21-12-2021";93;840.6;1;9;0;0
"Doetinchem";222;"Doetinchem";58270;"08-12-2021";"21-12-2021";414;710.5;6;10.3;6;10.3
"Dongen";766;"Dongen";26368;"08-12-2021";"21-12-2021";228;864.7;5;19;4;15.2
"Dordrecht";505;"Dordrecht";119115;"08-12-2021";"21-12-2021";1381;1159.4;25;21;8;6.7
"Drechterland";498;"Drechterland";19838;"08-12-2021";"21-12-2021";200;1008.2;1;5;0;0
"Drimmelen";1719;"Drimmelen";27325;"08-12-2021";"21-12-2021";256;936.9;2;7.3;0;0
"Dronten";303;"Dronten";42011;"08-12-2021";"21-12-2021";450;1071.1;9;21.4;2;4.8
"Druten";225;"Druten";18991;"08-12-2021";"21-12-2021";219;1153.2;2;10.5;0;0
"Duiven";226;"Duiven";25066;"08-12-2021";"21-12-2021";248;989.4;1;4;0;0
"Echt-Susteren";1711;"Echt-Susteren";31751;"08-12-2021";"21-12-2021";351;1105.5;7;22;0;0
"Edam-Volendam";385;"Edam-Volendam";36268;"08-12-2021";"21-12-2021";573;1579.9;10;27.6;1;2.8
"Ede";228;"Ede";118530;"08-12-2021";"21-12-2021";1107;933.9;7;5.9;0;0
"Eemnes";317;"Eemnes";9362;"08-12-2021";"21-12-2021";118;1260.4;0;0;0;0
"Eemsdelta";1979;"Eemsdelta";45587;"08-12-2021";"21-12-2021";301;660.3;8;17.5;0;0
"Eersel";770;"Eersel";19528;"08-12-2021";"21-12-2021";148;757.9;8;41;0;0
"Eijsden-Margraten";1903;"Eijsden-Margraten";25900;"08-12-2021";"21-12-2021";349;1347.5;5;19.3;2;7.7
"Eindhoven";772;"Eindhoven";235691;"08-12-2021";"21-12-2021";2574;1092.1;55;23.3;9;3.8
"Elburg";230;"Elburg";23429;"08-12-2021";"21-12-2021";285;1216.4;1;4.3;0;0
"Emmen";114;"Emmen";107024;"08-12-2021";"21-12-2021";747;698;19;17.8;2;1.9
"Enkhuizen";388;"Enkhuizen";18637;"08-12-2021";"21-12-2021";168;901.4;4;21.5;0;0
"Enschede";153;"Enschede";159732;"08-12-2021";"21-12-2021";1654;1035.5;40;25;10;6.3
"Epe";232;"Epe";33198;"08-12-2021";"21-12-2021";333;1003.1;4;12;0;0
"Ermelo";233;"Ermelo";27016;"08-12-2021";"21-12-2021";352;1302.9;3;11.1;0;0
"Etten-Leur";777;"Etten-Leur";43869;"08-12-2021";"21-12-2021";461;1050.9;2;4.6;0;0
"Geertruidenberg";779;"Geertruidenberg";21770;"08-12-2021";"21-12-2021";305;1401;2;9.2;3;13.8
"Geldrop-Mierlo";1771;"Geldrop-Mierlo";40066;"08-12-2021";"21-12-2021";372;928.5;8;20;2;5
"Gemert-Bakel";1652;"Gemert-Bakel";30760;"08-12-2021";"21-12-2021";378;1228.9;4;13;0;0
"Gennep";907;"Gennep";17035;"08-12-2021";"21-12-2021";141;827.7;1;5.9;0;0
"Gilze en Rijen";784;"Gilze en Rijen";26723;"08-12-2021";"21-12-2021";360;1347.2;3;11.2;0;0
"Goeree-Overflakkee";1924;"Goeree-Overflakkee";50589;"08-12-2021";"21-12-2021";724;1431.1;13;25.7;0;0
"Goes";664;"Goes";38594;"08-12-2021";"21-12-2021";637;1650.5;12;31.1;1;2.6
"Goirle";785;"Goirle";23952;"08-12-2021";"21-12-2021";201;839.2;1;4.2;2;8.4
"Gooise Meren";1942;"Gooise Meren";58524;"08-12-2021";"21-12-2021";629;1074.8;7;12;1;1.7
"Gorinchem";512;"Gorinchem";37410;"08-12-2021";"21-12-2021";452;1208.2;5;13.4;0;0
"Gouda";513;"Gouda";73681;"08-12-2021";"21-12-2021";593;804.8;11;14.9;0;0
"Grave";786;"Grave";12486;"08-12-2021";"21-12-2021";79;632.7;2;16;2;16
"Groningen";14;"Groningen";233273;"08-12-2021";"21-12-2021";1654;709;16;6.9;2;0.9
"Gulpen-Wittem";1729;"Gulpen-Wittem";14206;"08-12-2021";"21-12-2021";178;1253;3;21.1;0;0
"Haaksbergen";158;"Haaksbergen";24229;"08-12-2021";"21-12-2021";239;986.4;2;8.3;0;0
"Haarlem";392;"Haarlem";162543;"08-12-2021";"21-12-2021";1989;1223.7;17;10.5;15;9.2
"Haarlemmermeer";394;"Haarlemmermeer";157789;"08-12-2021";"21-12-2021";1799;1140.1;16;10.1;5;3.2
"Halderberge";1655;"Halderberge";30430;"08-12-2021";"21-12-2021";307;1008.9;3;9.9;0;0
"Hardenberg";160;"Hardenberg";61357;"08-12-2021";"21-12-2021";602;981.1;15;24.4;3;4.9
"Harderwijk";243;"Harderwijk";48726;"08-12-2021";"21-12-2021";503;1032.3;4;8.2;3;6.2
"Hardinxveld-Giessendam";523;"Hardinxveld-Giessendam";18413;"08-12-2021";"21-12-2021";215;1167.7;2;10.9;0;0
"Harlingen";72;"Harlingen";15807;"08-12-2021";"21-12-2021";169;1069.1;2;12.7;1;6.3
"Hattem";244;"Hattem";12228;"08-12-2021";"21-12-2021";62;507;0;0;0;0
"Heemskerk";396;"Heemskerk";39191;"08-12-2021";"21-12-2021";431;1099.7;6;15.3;6;15.3
"Heemstede";397;"Heemstede";27545;"08-12-2021";"21-12-2021";298;1081.9;3;10.9;1;3.6
"Heerde";246;"Heerde";18776;"08-12-2021";"21-12-2021";154;820.2;1;5.3;0;0
"Heerenveen";74;"Heerenveen";50650;"08-12-2021";"21-12-2021";584;1153;9;17.8;2;3.9
"Heerhugowaard";398;"Heerhugowaard";58387;"08-12-2021";"21-12-2021";626;1072.2;3;5.1;2;3.4
"Heerlen";917;"Heerlen";86936;"08-12-2021";"21-12-2021";1155;1328.6;23;26.5;3;3.5
"Heeze-Leende";1658;"Heeze-Leende";16243;"08-12-2021";"21-12-2021";193;1188.2;7;43.1;0;0
"Heiloo";399;"Heiloo";24144;"08-12-2021";"21-12-2021";280;1159.7;1;4.1;1;4.1
"Hellendoorn";163;"Hellendoorn";35932;"08-12-2021";"21-12-2021";320;890.6;5;13.9;1;2.8
"Hellevoetsluis";530;"Hellevoetsluis";40312;"08-12-2021";"21-12-2021";580;1438.8;16;39.7;0;0
"Helmond";794;"Helmond";92627;"08-12-2021";"21-12-2021";849;916.6;17;18.4;2;2.2
"Hendrik-Ido-Ambacht";531;"Hendrik-Ido-Ambacht";31258;"08-12-2021";"21-12-2021";379;1212.5;4;12.8;2;6.4
"Hengelo (O.)";164;"Hengelo (O.)";81049;"08-12-2021";"21-12-2021";677;835.3;10;12.3;0;0
"Het Hogeland";1966;"Het Hogeland";47834;"08-12-2021";"21-12-2021";549;1147.7;4;8.4;2;4.2
"Heumen";252;"Heumen";16569;"08-12-2021";"21-12-2021";173;1044.1;2;12.1;0;0
"Heusden";797;"Heusden";45005;"08-12-2021";"21-12-2021";660;1466.5;5;11.1;1;2.2
"Hillegom";534;"Hillegom";22197;"08-12-2021";"21-12-2021";218;982.1;1;4.5;0;0
"Hilvarenbeek";798;"Hilvarenbeek";15698;"08-12-2021";"21-12-2021";103;656.1;0;0;0;0
"Hilversum";402;"Hilversum";91235;"08-12-2021";"21-12-2021";963;1055.5;15;16.4;5;5.5
"Hoeksche Waard";1963;"Hoeksche Waard";88047;"08-12-2021";"21-12-2021";1245;1414;13;14.8;1;1.1
"Hof van Twente";1735;"Hof van Twente";35040;"08-12-2021";"21-12-2021";318;907.5;3;8.6;0;0
"Hollands Kroon";1911;"Hollands Kroon";48583;"08-12-2021";"21-12-2021";550;1132.1;7;14.4;0;0
"Hoogeveen";118;"Hoogeveen";55603;"08-12-2021";"21-12-2021";799;1437;14;25.2;3;5.4
"Hoorn";405;"Hoorn";73619;"08-12-2021";"21-12-2021";696;945.4;16;21.7;0;0
"Horst aan de Maas";1507;"Horst aan de Maas";42487;"08-12-2021";"21-12-2021";364;856.7;6;14.1;0;0
"Houten";321;"Houten";50223;"08-12-2021";"21-12-2021";409;814.4;3;6;0;0
"Huizen";406;"Huizen";41090;"08-12-2021";"21-12-2021";592;1440.7;7;17;0;0
"Hulst";677;"Hulst";27575;"08-12-2021";"21-12-2021";336;1218.5;9;32.6;0;0
"IJsselstein";353;"IJsselstein";33819;"08-12-2021";"21-12-2021";415;1227.1;4;11.8;1;3
"Kaag en Braassem";1884;"Kaag en Braassem";27541;"08-12-2021";"21-12-2021";331;1201.8;0;0;0;0
"Kampen";166;"Kampen";54474;"08-12-2021";"21-12-2021";855;1569.6;6;11;1;1.8
"Kapelle";678;"Kapelle";12882;"08-12-2021";"21-12-2021";163;1265.3;1;7.8;0;0
"Katwijk";537;"Katwijk";65995;"08-12-2021";"21-12-2021";837;1268.3;4;6.1;2;3
"Kerkrade";928;"Kerkrade";45442;"08-12-2021";"21-12-2021";586;1289.6;15;33;0;0
"Koggenland";1598;"Koggenland";22940;"08-12-2021";"21-12-2021";299;1303.4;3;13.1;0;0
"Krimpen aan den IJssel";542;"Krimpen aan den IJssel";29410;"08-12-2021";"21-12-2021";435;1479.1;5;17;1;3.4
"Krimpenerwaard";1931;"Krimpenerwaard";56622;"08-12-2021";"21-12-2021";604;1066.7;12;21.2;1;1.8
"Laarbeek";1659;"Laarbeek";22805;"08-12-2021";"21-12-2021";147;644.6;4;17.5;1;4.4
"Landerd";1685;"Landerd";15817;"08-12-2021";"21-12-2021";97;613.3;0;0;0;0
"Landgraaf";882;"Landgraaf";37262;"08-12-2021";"21-12-2021";471;1264;17;45.6;3;8.1
"Landsmeer";415;"Landsmeer";11565;"08-12-2021";"21-12-2021";124;1072.2;1;8.6;0;0
"Langedijk";416;"Langedijk";28335;"08-12-2021";"21-12-2021";366;1291.7;4;14.1;0;0
"Lansingerland";1621;"Lansingerland";63363;"08-12-2021";"21-12-2021";814;1284.7;9;14.2;0;0
"Laren";417;"Laren";11398;"08-12-2021";"21-12-2021";124;1087.9;0;0;0;0
"Leeuwarden";80;"Leeuwarden";124481;"08-12-2021";"21-12-2021";1440;1156.8;26;20.9;6;4.8
"Leiden";546;"Leiden";124093;"08-12-2021";"21-12-2021";1170;942.8;12;9.7;0;0
"Leiderdorp";547;"Leiderdorp";27377;"08-12-2021";"21-12-2021";230;840.1;1;3.7;0;0
"Leidschendam-Voorburg";1916;"Leidschendam-Voorburg";76433;"08-12-2021";"21-12-2021";700;915.8;6;7.9;0;0
"Lelystad";995;"Lelystad";79811;"08-12-2021";"21-12-2021";964;1207.9;20;25.1;0;0
"Leudal";1640;"Leudal";36045;"08-12-2021";"21-12-2021";371;1029.3;8;22.2;0;0
"Leusden";327;"Leusden";30544;"08-12-2021";"21-12-2021";371;1214.6;3;9.8;4;13.1
"Lingewaard";1705;"Lingewaard";46822;"08-12-2021";"21-12-2021";445;950.4;7;15;5;10.7
"Lisse";553;"Lisse";22982;"08-12-2021";"21-12-2021";281;1222.7;2;8.7;0;0
"Lochem";262;"Lochem";33948;"08-12-2021";"21-12-2021";472;1390.4;6;17.7;5;14.7
"Loon op Zand";809;"Loon op Zand";23504;"08-12-2021";"21-12-2021";335;1425.3;5;21.3;1;4.3
"Lopik";331;"Lopik";14456;"08-12-2021";"21-12-2021";177;1224.4;2;13.8;0;0
"Losser";168;"Losser";22888;"08-12-2021";"21-12-2021";190;830.1;3;13.1;0;0
"Maasdriel";263;"Maasdriel";25452;"08-12-2021";"21-12-2021";325;1276.9;3;11.8;1;3.9
"Maasgouw";1641;"Maasgouw";23947;"08-12-2021";"21-12-2021";280;1169.2;3;12.5;1;4.2
"Maassluis";556;"Maassluis";33567;"08-12-2021";"21-12-2021";333;992;5;14.9;0;0
"Maastricht";935;"Maastricht";120227;"08-12-2021";"21-12-2021";1296;1078;27;22.5;6;5
"Medemblik";420;"Medemblik";45165;"08-12-2021";"21-12-2021";468;1036.2;2;4.4;0;0
"Meerssen";938;"Meerssen";18661;"08-12-2021";"21-12-2021";225;1205.7;6;32.2;1;5.4
"Meierijstad";1948;"Meierijstad";81647;"08-12-2021";"21-12-2021";849;1039.8;10;12.2;1;1.2
"Meppel";119;"Meppel";34386;"08-12-2021";"21-12-2021";351;1020.8;4;11.6;0;0
"Middelburg";687;"Middelburg";48964;"08-12-2021";"21-12-2021";723;1476.6;10;20.4;0;0
"Midden-Delfland";1842;"Midden-Delfland";19414;"08-12-2021";"21-12-2021";214;1102.3;2;10.3;0;0
"Midden-Drenthe";1731;"Midden-Drenthe";33381;"08-12-2021";"21-12-2021";357;1069.5;3;9;0;0
"Midden-Groningen";1952;"Midden-Groningen";60726;"08-12-2021";"21-12-2021";439;722.9;10;16.5;1;1.6
"Mill en Sint Hubert";815;"Mill en Sint Hubert";11004;"08-12-2021";"21-12-2021";109;990.5;2;18.2;1;9.1
"Moerdijk";1709;"Moerdijk";37185;"08-12-2021";"21-12-2021";390;1048.8;3;8.1;0;0
"Molenlanden";1978;"Molenlanden";44130;"08-12-2021";"21-12-2021";475;1076.4;5;11.3;1;2.3
"Montferland";1955;"Montferland";36031;"08-12-2021";"21-12-2021";369;1024.1;6;16.7;1;2.8
"Montfoort";335;"Montfoort";13896;"08-12-2021";"21-12-2021";126;906.7;2;14.4;0;0
"Mook en Middelaar";944;"Mook en Middelaar";7909;"08-12-2021";"21-12-2021";49;619.5;1;12.6;0;0
"Neder-Betuwe";1740;"Neder-Betuwe";24648;"08-12-2021";"21-12-2021";184;746.5;4;16.2;2;8.1
"Nederweert";946;"Nederweert";17171;"08-12-2021";"21-12-2021";153;891;7;40.8;1;5.8
"Nieuwegein";356;"Nieuwegein";63866;"08-12-2021";"21-12-2021";793;1241.7;9;14.1;0;0
"Nieuwkoop";569;"Nieuwkoop";29151;"08-12-2021";"21-12-2021";347;1190.4;0;0;0;0
"Nijkerk";267;"Nijkerk";43600;"08-12-2021";"21-12-2021";631;1447.2;6;13.8;0;0
"Nijmegen";268;"Nijmegen";177359;"08-12-2021";"21-12-2021";1781;1004.2;29;16.4;11;6.2
"Nissewaard";1930;"Nissewaard";85440;"08-12-2021";"21-12-2021";918;1074.4;17;19.9;0;0
"Noardeast-Fryslân";1970;"Noardeast-Fryslân";45481;"08-12-2021";"21-12-2021";491;1079.6;8;17.6;3;6.6
"Noord-Beveland";1695;"Noord-Beveland";7581;"08-12-2021";"21-12-2021";99;1305.9;3;39.6;1;13.2
"Noordenveld";1699;"Noordenveld";31214;"08-12-2021";"21-12-2021";274;877.8;6;19.2;0;0
"Noordoostpolder";171;"Noordoostpolder";47583;"08-12-2021";"21-12-2021";542;1139.1;6;12.6;1;2.1
"Noordwijk";575;"Noordwijk";44062;"08-12-2021";"21-12-2021";470;1066.7;4;9.1;3;6.8
"Nuenen, Gerwen en Nederwetten";820;"Nuenen, Gerwen en Nederwetten";23702;"08-12-2021";"21-12-2021";218;919.8;4;16.9;3;12.7
"Nunspeet";302;"Nunspeet";28021;"08-12-2021";"21-12-2021";301;1074.2;3;10.7;0;0
"Oegstgeest";579;"Oegstgeest";25064;"08-12-2021";"21-12-2021";178;710.2;1;4;0;0
"Oirschot";823;"Oirschot";18842;"08-12-2021";"21-12-2021";261;1385.2;0;0;0;0
"Oisterwijk";824;"Oisterwijk";32373;"08-12-2021";"21-12-2021";350;1081.1;6;18.5;1;3.1
"Oldambt";1895;"Oldambt";38277;"08-12-2021";"21-12-2021";300;783.8;5;13.1;0;0
"Oldebroek";269;"Oldebroek";23760;"08-12-2021";"21-12-2021";189;795.5;4;16.8;0;0
"Oldenzaal";173;"Oldenzaal";31701;"08-12-2021";"21-12-2021";266;839.1;6;18.9;2;6.3
"Olst-Wijhe";1773;"Olst-Wijhe";18361;"08-12-2021";"21-12-2021";199;1083.8;1;5.4;0;0
"Ommen";175;"Ommen";18295;"08-12-2021";"21-12-2021";186;1016.7;0;0;2;10.9
"Oost Gelre";1586;"Oost Gelre";29574;"08-12-2021";"21-12-2021";235;794.6;2;6.8;0;0
"Oosterhout";826;"Oosterhout";56206;"08-12-2021";"21-12-2021";709;1261.4;13;23.1;1;1.8
"Ooststellingwerf";85;"Ooststellingwerf";25464;"08-12-2021";"21-12-2021";339;1331.3;7;27.5;0;0
"Oostzaan";431;"Oostzaan";9689;"08-12-2021";"21-12-2021";109;1125;0;0;0;0
"Opmeer";432;"Opmeer";12009;"08-12-2021";"21-12-2021";123;1024.2;2;16.7;0;0
"Opsterland";86;"Opsterland";29812;"08-12-2021";"21-12-2021";411;1378.6;4;13.4;0;0
"Oss";828;"Oss";92526;"08-12-2021";"21-12-2021";800;864.6;13;14.1;4;4.3
"Oude IJsselstreek";1509;"Oude IJsselstreek";39346;"08-12-2021";"21-12-2021";288;732;3;7.6;1;2.5
"Ouder-Amstel";437;"Ouder-Amstel";14125;"08-12-2021";"21-12-2021";149;1054.9;1;7.1;0;0
"Oudewater";589;"Oudewater";10138;"08-12-2021";"21-12-2021";81;799;0;0;0;0
"Overbetuwe";1734;"Overbetuwe";48214;"08-12-2021";"21-12-2021";531;1101.3;0;0;1;2.1
"Papendrecht";590;"Papendrecht";32171;"08-12-2021";"21-12-2021";391;1215.4;5;15.5;0;0
"Peel en Maas";1894;"Peel en Maas";43660;"08-12-2021";"21-12-2021";446;1021.5;11;25.2;3;6.9
"Pekela";765;"Pekela";12176;"08-12-2021";"21-12-2021";104;854.1;0;0;0;0
"Pijnacker-Nootdorp";1926;"Pijnacker-Nootdorp";55674;"08-12-2021";"21-12-2021";630;1131.6;2;3.6;0;0
"Purmerend";439;"Purmerend";81683;"08-12-2021";"21-12-2021";854;1045.5;11;13.5;2;2.4
"Putten";273;"Putten";24365;"08-12-2021";"21-12-2021";279;1145.1;3;12.3;0;0
"Raalte";177;"Raalte";37911;"08-12-2021";"21-12-2021";435;1147.4;3;7.9;0;0
"Reimerswaal";703;"Reimerswaal";22896;"08-12-2021";"21-12-2021";380;1659.7;4;17.5;1;4.4
"Renkum";274;"Renkum";31417;"08-12-2021";"21-12-2021";324;1031.3;1;3.2;1;3.2
"Renswoude";339;"Renswoude";5556;"08-12-2021";"21-12-2021";46;827.9;1;18;0;0
"Reusel-De Mierden";1667;"Reusel-De Mierden";13127;"08-12-2021";"21-12-2021";156;1188.4;3;22.9;1;7.6
"Rheden";275;"Rheden";43525;"08-12-2021";"21-12-2021";440;1010.9;7;16.1;2;4.6
"Rhenen";340;"Rhenen";20203;"08-12-2021";"21-12-2021";246;1217.6;3;14.8;1;4.9
"Ridderkerk";597;"Ridderkerk";46671;"08-12-2021";"21-12-2021";581;1244.9;8;17.1;2;4.3
"Rijssen-Holten";1742;"Rijssen-Holten";38204;"08-12-2021";"21-12-2021";436;1141.2;10;26.2;1;2.6
"Rijswijk";603;"Rijswijk";55220;"08-12-2021";"21-12-2021";554;1003.3;4;7.2;0;0
"Roerdalen";1669;"Roerdalen";20580;"08-12-2021";"21-12-2021";185;898.9;3;14.6;1;4.9
"Roermond";957;"Roermond";58763;"08-12-2021";"21-12-2021";582;990.4;15;25.5;1;1.7
"Roosendaal";1674;"Roosendaal";77200;"08-12-2021";"21-12-2021";1034;1339.4;16;20.7;2;2.6
"Rotterdam";599;"Rotterdam";651631;"08-12-2021";"21-12-2021";6987;1072.2;159;24.4;13;2
"Rozendaal";277;"Rozendaal";1726;"08-12-2021";"21-12-2021";17;984.9;0;0;0;0
