"Gemeente";"Gemnr";"Gemeente";"Bev_2020";"van_datum";"tot_datum";"Totaal_Absoluut";"Totaal_inc100000";"Zkh_Absoluut";"Zkh_inc100000";"Overleden_Absoluut";"Overleden_inc100000"
"Goes";664;"Goes";38082;"16-06-2021";"29-06-2021";71;186.4;3;7.9;0;0
"Goirle";785;"Goirle";23904;"16-06-2021";"29-06-2021";11;46;0;0;0;0
"Gooise Meren";1942;"Gooise Meren";58055;"16-06-2021";"29-06-2021";20;34.5;0;0;0;0
"Gorinchem";512;"Gorinchem";37022;"16-06-2021";"29-06-2021";14;37.8;1;2.7;0;0
"Gouda";513;"Gouda";73427;"16-06-2021";"29-06-2021";45;61.3;2;2.7;0;0
"Grave";786;"Grave";12436;"16-06-2021";"29-06-2021";4;32.2;1;8;0;0
"'s-Gravenhage";518;"'s-Gravenhage";545838;"16-06-2021";"29-06-2021";380;69.6;5;0.9;2;0.4
"Groningen";14;"Groningen";232874;"16-06-2021";"29-06-2021";82;35.2;0;0;0;0
"Gulpen-Wittem";1729;"Gulpen-Wittem";14171;"16-06-2021";"29-06-2021";1;7.1;0;0;0;0
"Haaksbergen";158;"Haaksbergen";24311;"16-06-2021";"29-06-2021";2;8.2;0;0;0;0
"Haarlem";392;"Haarlem";162902;"16-06-2021";"29-06-2021";103;63.2;0;0;0;0
"Haarlemmermeer";394;"Haarlemmermeer";156002;"16-06-2021";"29-06-2021";79;50.6;0;0;0;0
"Halderberge";1655;"Halderberge";30284;"16-06-2021";"29-06-2021";15;49.5;0;0;0;0
"Hardenberg";160;"Hardenberg";60948;"16-06-2021";"29-06-2021";16;26.3;0;0;0;0
"Harderwijk";243;"Harderwijk";48414;"16-06-2021";"29-06-2021";21;43.4;0;0;0;0
"Hardinxveld-Giessendam";523;"Hardinxveld-Giessendam";18295;"16-06-2021";"29-06-2021";8;43.7;0;0;0;0
"Harlingen";72;"Harlingen";15722;"16-06-2021";"29-06-2021";5;31.8;1;6.4;0;0
"Hattem";244;"Hattem";12209;"16-06-2021";"29-06-2021";3;24.6;0;0;0;0
"Heemskerk";396;"Heemskerk";39182;"16-06-2021";"29-06-2021";31;79.1;0;0;0;0
"Heemstede";397;"Heemstede";27234;"16-06-2021";"29-06-2021";16;58.8;0;0;0;0
"Heerde";246;"Heerde";18589;"16-06-2021";"29-06-2021";2;10.8;0;0;0;0
"Heerenveen";74;"Heerenveen";50493;"16-06-2021";"29-06-2021";22;43.6;0;0;0;0
"Heerhugowaard";398;"Heerhugowaard";57587;"16-06-2021";"29-06-2021";12;20.8;0;0;0;0
"Heerlen";917;"Heerlen";87086;"16-06-2021";"29-06-2021";36;41.3;0;0;0;0
"Heeze-Leende";1658;"Heeze-Leende";16152;"16-06-2021";"29-06-2021";2;12.4;0;0;0;0
"Heiloo";399;"Heiloo";23968;"16-06-2021";"29-06-2021";8;33.4;0;0;0;0
"Hellendoorn";163;"Hellendoorn";35916;"16-06-2021";"29-06-2021";7;19.5;0;0;0;0
"Hellevoetsluis";530;"Hellevoetsluis";40142;"16-06-2021";"29-06-2021";28;69.8;1;2.5;0;0
"Helmond";794;"Helmond";92423;"16-06-2021";"29-06-2021";45;48.7;0;0;0;0
"Hendrik-Ido-Ambacht";531;"Hendrik-Ido-Ambacht";31202;"16-06-2021";"29-06-2021";15;48.1;0;0;0;0
"Hengelo (O.)";164;"Hengelo (O.)";81140;"16-06-2021";"29-06-2021";32;39.4;0;0;0;0
"'s-Hertogenbosch";796;"'s-Hertogenbosch";155111;"16-06-2021";"29-06-2021";105;67.7;0;0;0;0
"Het Hogeland";1966;"Het Hogeland";47801;"16-06-2021";"29-06-2021";17;35.6;0;0;0;0
"Heumen";252;"Heumen";16454;"16-06-2021";"29-06-2021";2;12.2;0;0;0;0
"Heusden";797;"Heusden";44692;"16-06-2021";"29-06-2021";32;71.6;1;2.2;0;0
"Hillegom";534;"Hillegom";22209;"16-06-2021";"29-06-2021";7;31.5;0;0;0;0
"Hilvarenbeek";798;"Hilvarenbeek";15518;"16-06-2021";"29-06-2021";9;58;0;0;0;0
"Hilversum";402;"Hilversum";90831;"16-06-2021";"29-06-2021";72;79.3;0;0;0;0
"Hoeksche Waard";1963;"Hoeksche Waard";87401;"16-06-2021";"29-06-2021";111;127;0;0;0;0
"Hof van Twente";1735;"Hof van Twente";35017;"16-06-2021";"29-06-2021";20;57.1;0;0;0;0
"Hollands Kroon";1911;"Hollands Kroon";48432;"16-06-2021";"29-06-2021";30;61.9;0;0;0;0
"Hoogeveen";118;"Hoogeveen";55699;"16-06-2021";"29-06-2021";13;23.3;0;0;0;0
"Hoorn";405;"Hoorn";73261;"16-06-2021";"29-06-2021";30;40.9;0;0;0;0
"Horst aan de Maas";1507;"Horst aan de Maas";42429;"16-06-2021";"29-06-2021";28;66;0;0;1;2.4
"Houten";321;"Houten";50146;"16-06-2021";"29-06-2021";29;57.8;0;0;0;0
"Huizen";406;"Huizen";41273;"16-06-2021";"29-06-2021";17;41.2;0;0;0;0
"Hulst";677;"Hulst";27556;"16-06-2021";"29-06-2021";1;3.6;0;0;0;0
"IJsselstein";353;"IJsselstein";34109;"16-06-2021";"29-06-2021";7;20.5;0;0;0;0
"Kaag en Braassem";1884;"Kaag en Braassem";27297;"16-06-2021";"29-06-2021";27;98.9;0;0;0;0
"Kampen";166;"Kampen";54319;"16-06-2021";"29-06-2021";32;58.9;0;0;0;0
"Kapelle";678;"Kapelle";12695;"16-06-2021";"29-06-2021";24;189.1;1;7.9;0;0
"Katwijk";537;"Katwijk";65753;"16-06-2021";"29-06-2021";19;28.9;0;0;0;0
"Kerkrade";928;"Kerkrade";45749;"16-06-2021";"29-06-2021";7;15.3;0;0;0;0
"Koggenland";1598;"Koggenland";22749;"16-06-2021";"29-06-2021";6;26.4;0;0;0;0
"Krimpen aan den IJssel";542;"Krimpen aan den IJssel";29526;"16-06-2021";"29-06-2021";17;57.6;0;0;0;0
"Krimpenerwaard";1931;"Krimpenerwaard";56319;"16-06-2021";"29-06-2021";36;63.9;0;0;0;0
"Laarbeek";1659;"Laarbeek";22523;"16-06-2021";"29-06-2021";5;22.2;0;0;0;0
"Landerd";1685;"Landerd";15730;"16-06-2021";"29-06-2021";5;31.8;0;0;0;0
"Landgraaf";882;"Landgraaf";37445;"16-06-2021";"29-06-2021";10;26.7;0;0;0;0
"Landsmeer";415;"Landsmeer";11491;"16-06-2021";"29-06-2021";9;78.3;0;0;0;0
"Langedijk";416;"Langedijk";28163;"16-06-2021";"29-06-2021";25;88.8;0;0;0;0
"Lansingerland";1621;"Lansingerland";62384;"16-06-2021";"29-06-2021";50;80.1;1;1.6;0;0
"Laren";417;"Laren";11280;"16-06-2021";"29-06-2021";15;133;0;0;0;0
"Leeuwarden";80;"Leeuwarden";124084;"16-06-2021";"29-06-2021";39;31.4;0;0;0;0
"Leiden";546;"Leiden";125099;"16-06-2021";"29-06-2021";102;81.5;1;0.8;0;0
"Leiderdorp";547;"Leiderdorp";27056;"16-06-2021";"29-06-2021";14;51.7;0;0;0;0
"Leidschendam-Voorburg";1916;"Leidschendam-Voorburg";76534;"16-06-2021";"29-06-2021";72;94.1;0;0;0;0
"Lelystad";995;"Lelystad";78598;"16-06-2021";"29-06-2021";15;19.1;0;0;0;0
"Leudal";1640;"Leudal";35879;"16-06-2021";"29-06-2021";5;13.9;0;0;0;0
"Leusden";327;"Leusden";30401;"16-06-2021";"29-06-2021";15;49.3;0;0;0;0
"Lingewaard";1705;"Lingewaard";46601;"16-06-2021";"29-06-2021";19;40.8;0;0;0;0
"Lisse";553;"Lisse";22955;"16-06-2021";"29-06-2021";20;87.1;0;0;0;0
"Lochem";262;"Lochem";33729;"16-06-2021";"29-06-2021";7;20.8;0;0;0;0
"Loon op Zand";809;"Loon op Zand";23408;"16-06-2021";"29-06-2021";10;42.7;0;0;0;0
"Lopik";331;"Lopik";14467;"16-06-2021";"29-06-2021";5;34.6;0;0;0;0
"Losser";168;"Losser";22683;"16-06-2021";"29-06-2021";3;13.2;0;0;0;0
"Maasdriel";263;"Maasdriel";25030;"16-06-2021";"29-06-2021";23;91.9;0;0;0;0
"Maasgouw";1641;"Maasgouw";23965;"16-06-2021";"29-06-2021";4;16.7;0;0;0;0
"Maassluis";556;"Maassluis";33213;"16-06-2021";"29-06-2021";19;57.2;0;0;0;0
"Maastricht";935;"Maastricht";121575;"16-06-2021";"29-06-2021";46;37.8;0;0;0;0
"Medemblik";420;"Medemblik";45101;"16-06-2021";"29-06-2021";10;22.2;0;0;0;0
"Meerssen";938;"Meerssen";18828;"16-06-2021";"29-06-2021";5;26.6;0;0;0;0
"Meierijstad";1948;"Meierijstad";81194;"16-06-2021";"29-06-2021";16;19.7;0;0;0;0
"Meppel";119;"Meppel";33920;"16-06-2021";"29-06-2021";4;11.8;0;0;0;0
"Middelburg";687;"Middelburg";48822;"16-06-2021";"29-06-2021";18;36.9;0;0;0;0
"Midden-Delfland";1842;"Midden-Delfland";19341;"16-06-2021";"29-06-2021";7;36.2;0;0;0;0
"Midden-Drenthe";1731;"Midden-Drenthe";33185;"16-06-2021";"29-06-2021";0;0;0;0;0;0
"Midden-Groningen";1952;"Midden-Groningen";60797;"16-06-2021";"29-06-2021";14;23;0;0;0;0
"Mill en Sint Hubert";815;"Mill en Sint Hubert";10939;"16-06-2021";"29-06-2021";4;36.6;0;0;0;0
"Moerdijk";1709;"Moerdijk";37129;"16-06-2021";"29-06-2021";18;48.5;0;0;1;2.7
"Molenlanden";1978;"Molenlanden";43909;"16-06-2021";"29-06-2021";40;91.1;0;0;0;0
"Montferland";1955;"Montferland";36011;"16-06-2021";"29-06-2021";21;58.3;0;0;0;0
"Montfoort";335;"Montfoort";13917;"16-06-2021";"29-06-2021";7;50.3;0;0;0;0
"Mook en Middelaar";944;"Mook en Middelaar";7847;"16-06-2021";"29-06-2021";4;51;0;0;0;0
"Neder-Betuwe";1740;"Neder-Betuwe";24339;"16-06-2021";"29-06-2021";13;53.4;0;0;0;0
"Nederweert";946;"Nederweert";17019;"16-06-2021";"29-06-2021";3;17.6;0;0;0;0
"Nieuwegein";356;"Nieuwegein";63462;"16-06-2021";"29-06-2021";21;33.1;0;0;0;0
"Nieuwkoop";569;"Nieuwkoop";28811;"16-06-2021";"29-06-2021";8;27.8;1;3.5;0;0
"Nijkerk";267;"Nijkerk";43171;"16-06-2021";"29-06-2021";33;76.4;0;0;0;0
"Nijmegen";268;"Nijmegen";177659;"16-06-2021";"29-06-2021";105;59.1;1;0.6;0;0
"Nissewaard";1930;"Nissewaard";85219;"16-06-2021";"29-06-2021";30;35.2;1;1.2;0;0
"Noardeast-Fryslân";1970;"Noardeast-Fryslân";45228;"16-06-2021";"29-06-2021";12;26.5;1;2.2;1;2.2
"Noord-Beveland";1695;"Noord-Beveland";7392;"16-06-2021";"29-06-2021";11;148.8;0;0;0;0
"Noordenveld";1699;"Noordenveld";31253;"16-06-2021";"29-06-2021";2;6.4;0;0;0;0
"Noordoostpolder";171;"Noordoostpolder";47291;"16-06-2021";"29-06-2021";3;6.3;0;0;0;0
"Noordwijk";575;"Noordwijk";43508;"16-06-2021";"29-06-2021";31;71.3;0;0;0;0
"Nuenen, Gerwen en Nederwetten";820;"Nuenen, Gerwen en Nederwetten";23383;"16-06-2021";"29-06-2021";16;68.4;0;0;0;0
"Nunspeet";302;"Nunspeet";27851;"16-06-2021";"29-06-2021";21;75.4;0;0;0;0
"Oegstgeest";579;"Oegstgeest";24840;"16-06-2021";"29-06-2021";22;88.6;0;0;0;0
"Oirschot";823;"Oirschot";18714;"16-06-2021";"29-06-2021";12;64.1;0;0;0;0
"Oisterwijk";824;"Oisterwijk";32130;"16-06-2021";"29-06-2021";9;28;0;0;0;0
"Oldambt";1895;"Oldambt";38209;"16-06-2021";"29-06-2021";5;13.1;0;0;0;0
"Oldebroek";269;"Oldebroek";23646;"16-06-2021";"29-06-2021";6;25.4;1;4.2;0;0
"Oldenzaal";173;"Oldenzaal";31836;"16-06-2021";"29-06-2021";7;22;0;0;0;0
"Olst-Wijhe";1773;"Olst-Wijhe";18252;"16-06-2021";"29-06-2021";2;11;0;0;0;0
"Ommen";175;"Ommen";18009;"16-06-2021";"29-06-2021";8;44.4;0;0;0;0
"Oost Gelre";1586;"Oost Gelre";29627;"16-06-2021";"29-06-2021";11;37.1;0;0;0;0
"Oosterhout";826;"Oosterhout";55982;"16-06-2021";"29-06-2021";37;66.1;0;0;0;0
"Ooststellingwerf";85;"Ooststellingwerf";25469;"16-06-2021";"29-06-2021";4;15.7;0;0;0;0
"Oostzaan";431;"Oostzaan";9735;"16-06-2021";"29-06-2021";2;20.5;0;0;0;0
"Opmeer";432;"Opmeer";11836;"16-06-2021";"29-06-2021";3;25.3;0;0;0;0
"Opsterland";86;"Opsterland";29733;"16-06-2021";"29-06-2021";1;3.4;0;0;0;0
"Oss";828;"Oss";91915;"16-06-2021";"29-06-2021";51;55.5;1;1.1;0;0
"Oude IJsselstreek";1509;"Oude IJsselstreek";39388;"16-06-2021";"29-06-2021";6;15.2;0;0;0;0
"Ouder-Amstel";437;"Ouder-Amstel";14026;"16-06-2021";"29-06-2021";9;64.2;0;0;0;0
"Oudewater";589;"Oudewater";10230;"16-06-2021";"29-06-2021";4;39.1;0;0;0;0
"Overbetuwe";1734;"Overbetuwe";47906;"16-06-2021";"29-06-2021";50;104.4;0;0;0;0
"Papendrecht";590;"Papendrecht";32136;"16-06-2021";"29-06-2021";12;37.3;0;0;0;0
"Peel en Maas";1894;"Peel en Maas";43425;"16-06-2021";"29-06-2021";21;48.4;0;0;0;0
"Pekela";765;"Pekela";12196;"16-06-2021";"29-06-2021";1;8.2;0;0;0;0
"Pijnacker-Nootdorp";1926;"Pijnacker-Nootdorp";55308;"16-06-2021";"29-06-2021";45;81.4;2;3.6;0;0
"Purmerend";439;"Purmerend";81249;"16-06-2021";"29-06-2021";25;30.8;0;0;0;0
"Putten";273;"Putten";24112;"16-06-2021";"29-06-2021";43;178.3;0;0;0;0
"Raalte";177;"Raalte";37712;"16-06-2021";"29-06-2021";8;21.2;0;0;0;0
"Reimerswaal";703;"Reimerswaal";22730;"16-06-2021";"29-06-2021";17;74.8;0;0;0;0
"Renkum";274;"Renkum";31419;"16-06-2021";"29-06-2021";13;41.4;0;0;0;0
"Renswoude";339;"Renswoude";5444;"16-06-2021";"29-06-2021";10;183.7;0;0;0;0
"Reusel-De Mierden";1667;"Reusel-De Mierden";13112;"16-06-2021";"29-06-2021";4;30.5;0;0;0;0
"Rheden";275;"Rheden";43761;"16-06-2021";"29-06-2021";14;32;0;0;0;0
"Rhenen";340;"Rhenen";20119;"16-06-2021";"29-06-2021";3;14.9;0;0;0;0
"Ridderkerk";597;"Ridderkerk";46189;"16-06-2021";"29-06-2021";50;108.3;0;0;0;0
"Rijssen-Holten";1742;"Rijssen-Holten";38177;"16-06-2021";"29-06-2021";21;55;0;0;0;0
"Rijswijk";603;"Rijswijk";54450;"16-06-2021";"29-06-2021";25;45.9;0;0;0;0
"Roerdalen";1669;"Roerdalen";20574;"16-06-2021";"29-06-2021";5;24.3;0;0;0;0
"Roermond";957;"Roermond";58260;"16-06-2021";"29-06-2021";13;22.3;0;0;0;0
"Roosendaal";1674;"Roosendaal";77251;"16-06-2021";"29-06-2021";68;88;1;1.3;0;0
"Rotterdam";599;"Rotterdam";651157;"16-06-2021";"29-06-2021";530;81.4;8;1.2;2;0.3
"Rozendaal";277;"Rozendaal";1704;"16-06-2021";"29-06-2021";1;58.7;0;0;0;0
"Rucphen";840;"Rucphen";22878;"16-06-2021";"29-06-2021";18;78.7;0;0;0;0
"Schagen";441;"Schagen";46483;"16-06-2021";"29-06-2021";32;68.8;0;0;0;0
"Scherpenzeel";279;"Scherpenzeel";9880;"16-06-2021";"29-06-2021";2;20.2;0;0;0;0
"Schiedam";606;"Schiedam";78730;"16-06-2021";"29-06-2021";27;34.3;1;1.3;0;0
"Schiermonnikoog";88;"Schiermonnikoog";947;"16-06-2021";"29-06-2021";0;0;0;0;0;0
"Schouwen-Duiveland";1676;"Schouwen-Duiveland";33839;"16-06-2021";"29-06-2021";27;79.8;0;0;0;0
"Simpelveld";965;"Simpelveld";10555;"16-06-2021";"29-06-2021";1;9.5;0;0;0;0
"Sint Anthonis";1702;"Sint Anthonis";11664;"16-06-2021";"29-06-2021";3;25.7;0;0;0;0
"Sint-Michielsgestel";845;"Sint-Michielsgestel";29208;"16-06-2021";"29-06-2021";15;51.4;0;0;0;0
"Sittard-Geleen";1883;"Sittard-Geleen";92429;"16-06-2021";"29-06-2021";24;26;0;0;0;0
"Sliedrecht";610;"Sliedrecht";25220;"16-06-2021";"29-06-2021";23;91.2;0;0;0;0
"Sluis";1714;"Sluis";23210;"16-06-2021";"29-06-2021";16;68.9;0;0;0;0
"Smallingerland";90;"Smallingerland";56150;"16-06-2021";"29-06-2021";3;5.3;0;0;0;0
"Soest";342;"Soest";46606;"16-06-2021";"29-06-2021";17;36.5;0;0;0;0
