"Gemeente";"Gemnr";"Gemeente";"Bev";"van_datum";"tot_datum";"Totaal_Absoluut";"Totaal_inc100000";"Zkh_Absoluut";"Zkh_inc100000";"Overleden_Absoluut";"Overleden_inc100000"
"Beesel";889;"Beesel";13450;"03-11-2021";"16-11-2021";170;1263.9;2;14.9;1;7.4
"Berg en Dal";1945;"Berg en Dal";35010;"03-11-2021";"16-11-2021";380;1085.4;3;8.6;1;2.9
"Bergeijk";1724;"Bergeijk";18754;"03-11-2021";"16-11-2021";130;693.2;1;5.3;0;0
"Bergen (L.)";893;"Bergen (L.)";13108;"03-11-2021";"16-11-2021";179;1365.6;0;0;0;0
"Bergen (NH.)";373;"Bergen (NH.)";29715;"03-11-2021";"16-11-2021";184;619.2;0;0;1;3.4
"Bergen op Zoom";748;"Bergen op Zoom";67514;"03-11-2021";"16-11-2021";614;909.4;4;5.9;0;0
"Berkelland";1859;"Berkelland";43846;"03-11-2021";"16-11-2021";434;989.8;1;2.3;4;9.1
"Bernheze";1721;"Bernheze";31455;"03-11-2021";"16-11-2021";259;823.4;0;0;0;0
"Best";753;"Best";30216;"03-11-2021";"16-11-2021";239;791;0;0;0;0
"Beuningen";209;"Beuningen";26157;"03-11-2021";"16-11-2021";262;1001.6;1;3.8;0;0
"Beverwijk";375;"Beverwijk";41863;"03-11-2021";"16-11-2021";345;824.1;0;0;0;0
"Bladel";1728;"Bladel";20529;"03-11-2021";"16-11-2021";189;920.6;0;0;0;0
"Blaricum";376;"Blaricum";11954;"03-11-2021";"16-11-2021";85;711.1;0;0;0;0
"Bloemendaal";377;"Bloemendaal";23478;"03-11-2021";"16-11-2021";258;1098.9;0;0;0;0
"Bodegraven-Reeuwijk";1901;"Bodegraven-Reeuwijk";35278;"03-11-2021";"16-11-2021";469;1329.4;1;2.8;1;2.8
"Boekel";755;"Boekel";10959;"03-11-2021";"16-11-2021";196;1788.5;3;27.4;0;0
"Borger-Odoorn";1681;"Borger-Odoorn";25598;"03-11-2021";"16-11-2021";166;648.5;1;3.9;1;3.9
"Borne";147;"Borne";23668;"03-11-2021";"16-11-2021";203;857.7;0;0;1;4.2
"Borsele";654;"Borsele";22818;"03-11-2021";"16-11-2021";325;1424.3;2;8.8;0;0
"Boxmeer";756;"Boxmeer";29609;"03-11-2021";"16-11-2021";383;1293.5;0;0;3;10.1
"Boxtel";757;"Boxtel";32973;"03-11-2021";"16-11-2021";354;1073.6;1;3;1;3
"Breda";758;"Breda";184126;"03-11-2021";"16-11-2021";1674;909.2;2;1.1;3;1.6
"Brielle";501;"Brielle";17439;"03-11-2021";"16-11-2021";145;831.5;0;0;1;5.7
"Bronckhorst";1876;"Bronckhorst";36087;"03-11-2021";"16-11-2021";521;1443.7;2;5.5;0;0
"Brummen";213;"Brummen";20884;"03-11-2021";"16-11-2021";195;933.7;1;4.8;0;0
"Brunssum";899;"Brunssum";27670;"03-11-2021";"16-11-2021";510;1843.2;3;10.8;0;0
"Bunnik";312;"Bunnik";15341;"03-11-2021";"16-11-2021";108;704;2;13;0;0
"Bunschoten";313;"Bunschoten";22019;"03-11-2021";"16-11-2021";251;1139.9;1;4.5;0;0
"Buren";214;"Buren";27009;"03-11-2021";"16-11-2021";305;1129.3;2;7.4;0;0
"Capelle aan den IJssel";502;"Capelle aan den IJssel";67319;"03-11-2021";"16-11-2021";485;720.5;2;3;0;0
"Castricum";383;"Castricum";36086;"03-11-2021";"16-11-2021";328;908.9;0;0;0;0
"Coevorden";109;"Coevorden";35317;"03-11-2021";"16-11-2021";242;685.2;2;5.7;1;2.8
"Cranendonck";1706;"Cranendonck";21001;"03-11-2021";"16-11-2021";232;1104.7;0;0;0;0
"Cuijk";1684;"Cuijk";25404;"03-11-2021";"16-11-2021";373;1468.3;2;7.9;1;3.9
"Culemborg";216;"Culemborg";29121;"03-11-2021";"16-11-2021";369;1267.1;0;0;0;0
"Dalfsen";148;"Dalfsen";28901;"03-11-2021";"16-11-2021";263;910;1;3.5;0;0
"Dantumadiel";1891;"Dantumadiel";18943;"03-11-2021";"16-11-2021";335;1768.5;3;15.8;0;0
"De Bilt";310;"De Bilt";43384;"03-11-2021";"16-11-2021";348;802.1;3;6.9;0;0
"De Fryske Marren";1940;"De Fryske Marren";51778;"03-11-2021";"16-11-2021";538;1039.1;1;1.9;0;0
"De Ronde Venen";736;"De Ronde Venen";44720;"03-11-2021";"16-11-2021";505;1129.2;2;4.5;2;4.5
"De Wolden";1690;"De Wolden";24374;"03-11-2021";"16-11-2021";236;968.2;0;0;1;4.1
"Delft";503;"Delft";103581;"03-11-2021";"16-11-2021";616;594.7;0;0;0;0
"Den Helder";400;"Den Helder";56582;"03-11-2021";"16-11-2021";392;692.8;2;3.5;0;0
"Deurne";762;"Deurne";32437;"03-11-2021";"16-11-2021";392;1208.5;1;3.1;1;3.1
"Deventer";150;"Deventer";101236;"03-11-2021";"16-11-2021";746;736.9;2;2;1;1
"Diemen";384;"Diemen";31334;"03-11-2021";"16-11-2021";283;903.2;0;0;0;0
"Dinkelland";1774;"Dinkelland";26606;"03-11-2021";"16-11-2021";327;1229;0;0;0;0
"Doesburg";221;"Doesburg";11064;"03-11-2021";"16-11-2021";72;650.8;0;0;0;0
"Doetinchem";222;"Doetinchem";58270;"03-11-2021";"16-11-2021";1013;1738.5;1;1.7;1;1.7
"Dongen";766;"Dongen";26368;"03-11-2021";"16-11-2021";246;932.9;0;0;1;3.8
"Dordrecht";505;"Dordrecht";119115;"03-11-2021";"16-11-2021";1207;1013.3;2;1.7;3;2.5
"Drechterland";498;"Drechterland";19838;"03-11-2021";"16-11-2021";193;972.9;2;10.1;0;0
"Drimmelen";1719;"Drimmelen";27325;"03-11-2021";"16-11-2021";189;691.7;1;3.7;0;0
"Dronten";303;"Dronten";42011;"03-11-2021";"16-11-2021";349;830.7;0;0;2;4.8
"Druten";225;"Druten";18991;"03-11-2021";"16-11-2021";176;926.8;0;0;1;5.3
"Duiven";226;"Duiven";25066;"03-11-2021";"16-11-2021";160;638.3;0;0;0;0
"Echt-Susteren";1711;"Echt-Susteren";31751;"03-11-2021";"16-11-2021";410;1291.3;1;3.1;0;0
"Edam-Volendam";385;"Edam-Volendam";36268;"03-11-2021";"16-11-2021";267;736.2;1;2.8;0;0
"Ede";228;"Ede";118530;"03-11-2021";"16-11-2021";1816;1532.1;5;4.2;2;1.7
"Eemnes";317;"Eemnes";9362;"03-11-2021";"16-11-2021";129;1377.9;0;0;0;0
"Eemsdelta";1979;"Eemsdelta";45587;"03-11-2021";"16-11-2021";310;680;1;2.2;0;0
"Eersel";770;"Eersel";19528;"03-11-2021";"16-11-2021";179;916.6;1;5.1;2;10.2
"Eijsden-Margraten";1903;"Eijsden-Margraten";25900;"03-11-2021";"16-11-2021";341;1316.6;2;7.7;3;11.6
"Eindhoven";772;"Eindhoven";235691;"03-11-2021";"16-11-2021";1946;825.7;2;0.8;1;0.4
"Elburg";230;"Elburg";23429;"03-11-2021";"16-11-2021";375;1600.6;1;4.3;2;8.5
"Emmen";114;"Emmen";107024;"03-11-2021";"16-11-2021";982;917.6;4;3.7;2;1.9
"Enkhuizen";388;"Enkhuizen";18637;"03-11-2021";"16-11-2021";128;686.8;0;0;0;0
"Enschede";153;"Enschede";159732;"03-11-2021";"16-11-2021";1183;740.6;4;2.5;0;0
"Epe";232;"Epe";33198;"03-11-2021";"16-11-2021";362;1090.4;1;3;1;3
"Ermelo";233;"Ermelo";27016;"03-11-2021";"16-11-2021";285;1054.9;2;7.4;2;7.4
"Etten-Leur";777;"Etten-Leur";43869;"03-11-2021";"16-11-2021";412;939.2;1;2.3;0;0
"Geertruidenberg";779;"Geertruidenberg";21770;"03-11-2021";"16-11-2021";197;904.9;1;4.6;0;0
"Geldrop-Mierlo";1771;"Geldrop-Mierlo";40066;"03-11-2021";"16-11-2021";351;876.1;0;0;0;0
"Gemert-Bakel";1652;"Gemert-Bakel";30760;"03-11-2021";"16-11-2021";327;1063.1;1;3.3;1;3.3
"Gennep";907;"Gennep";17035;"03-11-2021";"16-11-2021";241;1414.7;1;5.9;8;47
"Gilze en Rijen";784;"Gilze en Rijen";26723;"03-11-2021";"16-11-2021";177;662.4;1;3.7;0;0
"Goeree-Overflakkee";1924;"Goeree-Overflakkee";50589;"03-11-2021";"16-11-2021";452;893.5;2;4;0;0
"Goes";664;"Goes";38594;"03-11-2021";"16-11-2021";496;1285.2;3;7.8;0;0
"Goirle";785;"Goirle";23952;"03-11-2021";"16-11-2021";212;885.1;1;4.2;1;4.2
"Gooise Meren";1942;"Gooise Meren";58524;"03-11-2021";"16-11-2021";602;1028.6;0;0;1;1.7
"Gorinchem";512;"Gorinchem";37410;"03-11-2021";"16-11-2021";419;1120;1;2.7;0;0
"Gouda";513;"Gouda";73681;"03-11-2021";"16-11-2021";853;1157.7;5;6.8;1;1.4
"Grave";786;"Grave";12486;"03-11-2021";"16-11-2021";156;1249.4;0;0;0;0
"Groningen";14;"Groningen";233273;"03-11-2021";"16-11-2021";1096;469.8;1;0.4;2;0.9
"Gulpen-Wittem";1729;"Gulpen-Wittem";14206;"03-11-2021";"16-11-2021";212;1492.3;1;7;0;0
"Haaksbergen";158;"Haaksbergen";24229;"03-11-2021";"16-11-2021";221;912.1;0;0;1;4.1
"Haarlem";392;"Haarlem";162543;"03-11-2021";"16-11-2021";1713;1053.9;7;4.3;1;0.6
"Haarlemmermeer";394;"Haarlemmermeer";157789;"03-11-2021";"16-11-2021";1638;1038.1;4;2.5;2;1.3
"Halderberge";1655;"Halderberge";30430;"03-11-2021";"16-11-2021";248;815;1;3.3;0;0
"Hardenberg";160;"Hardenberg";61357;"03-11-2021";"16-11-2021";729;1188.1;2;3.3;1;1.6
"Harderwijk";243;"Harderwijk";48726;"03-11-2021";"16-11-2021";494;1013.8;0;0;0;0
"Hardinxveld-Giessendam";523;"Hardinxveld-Giessendam";18413;"03-11-2021";"16-11-2021";380;2063.8;1;5.4;1;5.4
"Harlingen";72;"Harlingen";15807;"03-11-2021";"16-11-2021";132;835.1;0;0;0;0
"Hattem";244;"Hattem";12228;"03-11-2021";"16-11-2021";141;1153.1;0;0;0;0
"Heemskerk";396;"Heemskerk";39191;"03-11-2021";"16-11-2021";479;1222.2;0;0;1;2.6
"Heemstede";397;"Heemstede";27545;"03-11-2021";"16-11-2021";335;1216.2;1;3.6;1;3.6
"Heerde";246;"Heerde";18776;"03-11-2021";"16-11-2021";250;1331.5;0;0;0;0
"Heerenveen";74;"Heerenveen";50650;"03-11-2021";"16-11-2021";703;1388;2;3.9;0;0
"Heerhugowaard";398;"Heerhugowaard";58387;"03-11-2021";"16-11-2021";586;1003.6;1;1.7;0;0
"Heerlen";917;"Heerlen";86936;"03-11-2021";"16-11-2021";1263;1452.8;4;4.6;1;1.2
"Heeze-Leende";1658;"Heeze-Leende";16243;"03-11-2021";"16-11-2021";167;1028.1;0;0;0;0
"Heiloo";399;"Heiloo";24144;"03-11-2021";"16-11-2021";200;828.4;0;0;0;0
"Hellendoorn";163;"Hellendoorn";35932;"03-11-2021";"16-11-2021";349;971.3;1;2.8;1;2.8
"Hellevoetsluis";530;"Hellevoetsluis";40312;"03-11-2021";"16-11-2021";373;925.3;0;0;1;2.5
"Helmond";794;"Helmond";92627;"03-11-2021";"16-11-2021";789;851.8;3;3.2;1;1.1
"Hendrik-Ido-Ambacht";531;"Hendrik-Ido-Ambacht";31258;"03-11-2021";"16-11-2021";488;1561.2;0;0;3;9.6
"Hengelo (O.)";164;"Hengelo (O.)";81049;"03-11-2021";"16-11-2021";716;883.4;2;2.5;0;0
"Het Hogeland";1966;"Het Hogeland";47834;"03-11-2021";"16-11-2021";390;815.3;1;2.1;1;2.1
"Heumen";252;"Heumen";16569;"03-11-2021";"16-11-2021";145;875.1;1;6;0;0
"Heusden";797;"Heusden";45005;"03-11-2021";"16-11-2021";478;1062.1;0;0;1;2.2
"Hillegom";534;"Hillegom";22197;"03-11-2021";"16-11-2021";174;783.9;0;0;1;4.5
"Hilvarenbeek";798;"Hilvarenbeek";15698;"03-11-2021";"16-11-2021";195;1242.2;0;0;0;0
"Hilversum";402;"Hilversum";91235;"03-11-2021";"16-11-2021";728;797.9;1;1.1;1;1.1
"Hoeksche Waard";1963;"Hoeksche Waard";88047;"03-11-2021";"16-11-2021";1330;1510.6;1;1.1;2;2.3
"Hof van Twente";1735;"Hof van Twente";35040;"03-11-2021";"16-11-2021";395;1127.3;2;5.7;0;0
"Hollands Kroon";1911;"Hollands Kroon";48583;"03-11-2021";"16-11-2021";300;617.5;1;2.1;0;0
"Hoogeveen";118;"Hoogeveen";55603;"03-11-2021";"16-11-2021";424;762.5;3;5.4;0;0
"Hoorn";405;"Hoorn";73619;"03-11-2021";"16-11-2021";573;778.3;0;0;0;0
"Horst aan de Maas";1507;"Horst aan de Maas";42487;"03-11-2021";"16-11-2021";775;1824.1;0;0;0;0
"Houten";321;"Houten";50223;"03-11-2021";"16-11-2021";577;1148.9;0;0;0;0
"Huizen";406;"Huizen";41090;"03-11-2021";"16-11-2021";367;893.2;1;2.4;1;2.4
"Hulst";677;"Hulst";27575;"03-11-2021";"16-11-2021";397;1439.7;0;0;0;0
"IJsselstein";353;"IJsselstein";33819;"03-11-2021";"16-11-2021";381;1126.6;3;8.9;0;0
"Kaag en Braassem";1884;"Kaag en Braassem";27541;"03-11-2021";"16-11-2021";271;984;0;0;0;0
"Kampen";166;"Kampen";54474;"03-11-2021";"16-11-2021";716;1314.4;0;0;2;3.7
"Kapelle";678;"Kapelle";12882;"03-11-2021";"16-11-2021";157;1218.8;0;0;0;0
"Katwijk";537;"Katwijk";65995;"03-11-2021";"16-11-2021";918;1391;0;0;1;1.5
"Kerkrade";928;"Kerkrade";45442;"03-11-2021";"16-11-2021";700;1540.4;2;4.4;1;2.2
"Koggenland";1598;"Koggenland";22940;"03-11-2021";"16-11-2021";173;754.1;0;0;0;0
"Krimpen aan den IJssel";542;"Krimpen aan den IJssel";29410;"03-11-2021";"16-11-2021";380;1292.1;0;0;0;0
"Krimpenerwaard";1931;"Krimpenerwaard";56622;"03-11-2021";"16-11-2021";860;1518.8;1;1.8;0;0
"Laarbeek";1659;"Laarbeek";22805;"03-11-2021";"16-11-2021";260;1140.1;2;8.8;2;8.8
"Landerd";1685;"Landerd";15817;"03-11-2021";"16-11-2021";178;1125.4;0;0;0;0
"Landgraaf";882;"Landgraaf";37262;"03-11-2021";"16-11-2021";631;1693.4;2;5.4;3;8.1
"Landsmeer";415;"Landsmeer";11565;"03-11-2021";"16-11-2021";144;1245.1;0;0;1;8.6
"Langedijk";416;"Langedijk";28335;"03-11-2021";"16-11-2021";232;818.8;0;0;0;0
"Lansingerland";1621;"Lansingerland";63363;"03-11-2021";"16-11-2021";746;1177.3;0;0;0;0
"Laren";417;"Laren";11398;"03-11-2021";"16-11-2021";85;745.7;0;0;0;0
"Leeuwarden";80;"Leeuwarden";124481;"03-11-2021";"16-11-2021";1015;815.4;2;1.6;0;0
"Leiden";546;"Leiden";124093;"03-11-2021";"16-11-2021";1100;886.4;0;0;1;0.8
"Leiderdorp";547;"Leiderdorp";27377;"03-11-2021";"16-11-2021";263;960.7;0;0;4;14.6
"Leidschendam-Voorburg";1916;"Leidschendam-Voorburg";76433;"03-11-2021";"16-11-2021";680;889.7;5;6.5;0;0
"Lelystad";995;"Lelystad";79811;"03-11-2021";"16-11-2021";818;1024.9;2;2.5;3;3.8
"Leudal";1640;"Leudal";36045;"03-11-2021";"16-11-2021";454;1259.5;0;0;0;0
"Leusden";327;"Leusden";30544;"03-11-2021";"16-11-2021";235;769.4;0;0;0;0
"Lingewaard";1705;"Lingewaard";46822;"03-11-2021";"16-11-2021";530;1131.9;4;8.5;2;4.3
"Lisse";553;"Lisse";22982;"03-11-2021";"16-11-2021";294;1279.3;1;4.4;1;4.4
"Lochem";262;"Lochem";33948;"03-11-2021";"16-11-2021";252;742.3;1;2.9;0;0
"Loon op Zand";809;"Loon op Zand";23504;"03-11-2021";"16-11-2021";275;1170;0;0;1;4.3
"Lopik";331;"Lopik";14456;"03-11-2021";"16-11-2021";224;1549.5;0;0;0;0
"Losser";168;"Losser";22888;"03-11-2021";"16-11-2021";255;1114.1;0;0;0;0
"Maasdriel";263;"Maasdriel";25452;"03-11-2021";"16-11-2021";257;1009.7;2;7.9;0;0
"Maasgouw";1641;"Maasgouw";23947;"03-11-2021";"16-11-2021";330;1378;1;4.2;1;4.2
"Maassluis";556;"Maassluis";33567;"03-11-2021";"16-11-2021";406;1209.5;0;0;0;0
"Maastricht";935;"Maastricht";120227;"03-11-2021";"16-11-2021";1405;1168.6;12;10;3;2.5
"Medemblik";420;"Medemblik";45165;"03-11-2021";"16-11-2021";479;1060.6;0;0;2;4.4
"Meerssen";938;"Meerssen";18661;"03-11-2021";"16-11-2021";277;1484.4;2;10.7;3;16.1
"Meierijstad";1948;"Meierijstad";81647;"03-11-2021";"16-11-2021";964;1180.7;1;1.2;1;1.2
"Meppel";119;"Meppel";34386;"03-11-2021";"16-11-2021";248;721.2;0;0;1;2.9
"Middelburg";687;"Middelburg";48964;"03-11-2021";"16-11-2021";521;1064;2;4.1;0;0
"Midden-Delfland";1842;"Midden-Delfland";19414;"03-11-2021";"16-11-2021";211;1086.8;0;0;0;0
"Midden-Drenthe";1731;"Midden-Drenthe";33381;"03-11-2021";"16-11-2021";218;653.1;1;3;0;0
"Midden-Groningen";1952;"Midden-Groningen";60726;"03-11-2021";"16-11-2021";327;538.5;1;1.6;0;0
"Mill en Sint Hubert";815;"Mill en Sint Hubert";11004;"03-11-2021";"16-11-2021";111;1008.7;0;0;0;0
"Moerdijk";1709;"Moerdijk";37185;"03-11-2021";"16-11-2021";313;841.7;0;0;3;8.1
"Molenlanden";1978;"Molenlanden";44130;"03-11-2021";"16-11-2021";768;1740.3;0;0;2;4.5
"Montferland";1955;"Montferland";36031;"03-11-2021";"16-11-2021";428;1187.9;1;2.8;1;2.8
"Montfoort";335;"Montfoort";13896;"03-11-2021";"16-11-2021";153;1101;0;0;0;0
"Mook en Middelaar";944;"Mook en Middelaar";7909;"03-11-2021";"16-11-2021";76;960.9;1;12.6;0;0
"Neder-Betuwe";1740;"Neder-Betuwe";24648;"03-11-2021";"16-11-2021";780;3164.6;1;4.1;3;12.2
"Nederweert";946;"Nederweert";17171;"03-11-2021";"16-11-2021";208;1211.3;0;0;0;0
"Nieuwegein";356;"Nieuwegein";63866;"03-11-2021";"16-11-2021";572;895.6;1;1.6;0;0
"Nieuwkoop";569;"Nieuwkoop";29151;"03-11-2021";"16-11-2021";419;1437.3;1;3.4;0;0
"Nijkerk";267;"Nijkerk";43600;"03-11-2021";"16-11-2021";411;942.7;1;2.3;0;0
"Nijmegen";268;"Nijmegen";177359;"03-11-2021";"16-11-2021";1639;924.1;5;2.8;3;1.7
"Nissewaard";1930;"Nissewaard";85440;"03-11-2021";"16-11-2021";830;971.4;6;7;1;1.2
"Noardeast-Fryslân";1970;"Noardeast-Fryslân";45481;"03-11-2021";"16-11-2021";612;1345.6;4;8.8;2;4.4
"Noord-Beveland";1695;"Noord-Beveland";7581;"03-11-2021";"16-11-2021";54;712.3;2;26.4;0;0
"Noordenveld";1699;"Noordenveld";31214;"03-11-2021";"16-11-2021";184;589.5;0;0;0;0
"Noordoostpolder";171;"Noordoostpolder";47583;"03-11-2021";"16-11-2021";616;1294.6;0;0;0;0
"Noordwijk";575;"Noordwijk";44062;"03-11-2021";"16-11-2021";409;928.2;0;0;0;0
"Nuenen, Gerwen en Nederwetten";820;"Nuenen, Gerwen en Nederwetten";23702;"03-11-2021";"16-11-2021";161;679.3;0;0;0;0
"Nunspeet";302;"Nunspeet";28021;"03-11-2021";"16-11-2021";429;1531;1;3.6;0;0
"Oegstgeest";579;"Oegstgeest";25064;"03-11-2021";"16-11-2021";314;1252.8;0;0;1;4
"Oirschot";823;"Oirschot";18842;"03-11-2021";"16-11-2021";128;679.3;0;0;0;0
"Oisterwijk";824;"Oisterwijk";32373;"03-11-2021";"16-11-2021";388;1198.5;2;6.2;2;6.2
"Oldambt";1895;"Oldambt";38277;"03-11-2021";"16-11-2021";171;446.7;2;5.2;1;2.6
"Oldebroek";269;"Oldebroek";23760;"03-11-2021";"16-11-2021";592;2491.6;5;21;2;8.4
"Oldenzaal";173;"Oldenzaal";31701;"03-11-2021";"16-11-2021";329;1037.8;0;0;0;0
"Olst-Wijhe";1773;"Olst-Wijhe";18361;"03-11-2021";"16-11-2021";131;713.5;0;0;0;0
"Ommen";175;"Ommen";18295;"03-11-2021";"16-11-2021";223;1218.9;0;0;0;0
"Oost Gelre";1586;"Oost Gelre";29574;"03-11-2021";"16-11-2021";315;1065.1;0;0;0;0
"Oosterhout";826;"Oosterhout";56206;"03-11-2021";"16-11-2021";459;816.6;4;7.1;0;0
"Ooststellingwerf";85;"Ooststellingwerf";25464;"03-11-2021";"16-11-2021";183;718.7;0;0;0;0
"Oostzaan";431;"Oostzaan";9689;"03-11-2021";"16-11-2021";154;1589.4;0;0;0;0
"Opmeer";432;"Opmeer";12009;"03-11-2021";"16-11-2021";138;1149.1;0;0;0;0
"Opsterland";86;"Opsterland";29812;"03-11-2021";"16-11-2021";395;1325;1;3.4;0;0
"Oss";828;"Oss";92526;"03-11-2021";"16-11-2021";810;875.4;2;2.2;0;0
"Oude IJsselstreek";1509;"Oude IJsselstreek";39346;"03-11-2021";"16-11-2021";525;1334.3;0;0;1;2.5
"Ouder-Amstel";437;"Ouder-Amstel";14125;"03-11-2021";"16-11-2021";192;1359.3;1;7.1;0;0
"Oudewater";589;"Oudewater";10138;"03-11-2021";"16-11-2021";104;1025.8;0;0;0;0
"Overbetuwe";1734;"Overbetuwe";48214;"03-11-2021";"16-11-2021";430;891.9;1;2.1;0;0
"Papendrecht";590;"Papendrecht";32171;"03-11-2021";"16-11-2021";385;1196.7;0;0;1;3.1
"Peel en Maas";1894;"Peel en Maas";43660;"03-11-2021";"16-11-2021";576;1319.3;1;2.3;0;0
"Pekela";765;"Pekela";12176;"03-11-2021";"16-11-2021";61;501;0;0;0;0
"Pijnacker-Nootdorp";1926;"Pijnacker-Nootdorp";55674;"03-11-2021";"16-11-2021";496;890.9;0;0;0;0
"Purmerend";439;"Purmerend";81683;"03-11-2021";"16-11-2021";763;934.1;4;4.9;0;0
"Putten";273;"Putten";24365;"03-11-2021";"16-11-2021";340;1395.4;0;0;1;4.1
"Raalte";177;"Raalte";37911;"03-11-2021";"16-11-2021";306;807.2;1;2.6;2;5.3
"Reimerswaal";703;"Reimerswaal";22896;"03-11-2021";"16-11-2021";492;2148.8;2;8.7;0;0
"Renkum";274;"Renkum";31417;"03-11-2021";"16-11-2021";221;703.4;0;0;1;3.2
"Renswoude";339;"Renswoude";5556;"03-11-2021";"16-11-2021";112;2015.8;0;0;0;0
"Reusel-De Mierden";1667;"Reusel-De Mierden";13127;"03-11-2021";"16-11-2021";131;997.9;0;0;0;0
"Rheden";275;"Rheden";43525;"03-11-2021";"16-11-2021";316;726;2;4.6;2;4.6
"Rhenen";340;"Rhenen";20203;"03-11-2021";"16-11-2021";386;1910.6;0;0;0;0
"Ridderkerk";597;"Ridderkerk";46671;"03-11-2021";"16-11-2021";476;1019.9;1;2.1;3;6.4
"Rijssen-Holten";1742;"Rijssen-Holten";38204;"03-11-2021";"16-11-2021";542;1418.7;0;0;2;5.2
"Rijswijk";603;"Rijswijk";55220;"03-11-2021";"16-11-2021";468;847.5;4;7.2;0;0
"Roerdalen";1669;"Roerdalen";20580;"03-11-2021";"16-11-2021";222;1078.7;1;4.9;2;9.7
"Roermond";957;"Roermond";58763;"03-11-2021";"16-11-2021";692;1177.6;1;1.7;2;3.4
"Roosendaal";1674;"Roosendaal";77200;"03-11-2021";"16-11-2021";752;974.1;2;2.6;2;2.6
"Rotterdam";599;"Rotterdam";651631;"03-11-2021";"16-11-2021";5349;820.9;16;2.5;5;0.8
"Rozendaal";277;"Rozendaal";1726;"03-11-2021";"16-11-2021";5;289.7;0;0;0;0
"Rucphen";840;"Rucphen";23080;"03-11-2021";"16-11-2021";167;723.6;0;0;0;0
"Schagen";441;"Schagen";46532;"03-11-2021";"16-11-2021";344;739.3;0;0;0;0
"Scherpenzeel";279;"Scherpenzeel";10128;"03-11-2021";"16-11-2021";150;1481;0;0;0;0
"Schiedam";606;"Schiedam";79279;"03-11-2021";"16-11-2021";609;768.2;0;0;2;2.5
