"Gemeente";"Gemnr";"Gemeente";"Bev_2020";"van_datum";"tot_datum";"Totaal_Absoluut";"Totaal_inc100000";"Zkh_Absoluut";"Zkh_inc100000";"Overleden_Absoluut";"Overleden_inc100000"
"Bergen op Zoom";748;"Bergen op Zoom";67496;"05-05-2021";"18-05-2021";204;302.2;1;1.5;1;1.5
"Berkelland";1859;"Berkelland";43747;"05-05-2021";"18-05-2021";125;285.7;0;0;0;0
"Bernheze";1721;"Bernheze";31240;"05-05-2021";"18-05-2021";203;649.8;0;0;0;0
"Best";753;"Best";29988;"05-05-2021";"18-05-2021";124;413.5;1;3.3;0;0
"Beuningen";209;"Beuningen";25890;"05-05-2021";"18-05-2021";124;478.9;0;0;0;0
"Beverwijk";375;"Beverwijk";41626;"05-05-2021";"18-05-2021";154;370;0;0;0;0
"Bladel";1728;"Bladel";20390;"05-05-2021";"18-05-2021";115;564;0;0;1;4.9
"Blaricum";376;"Blaricum";11540;"05-05-2021";"18-05-2021";48;415.9;0;0;0;0
"Bloemendaal";377;"Bloemendaal";23571;"05-05-2021";"18-05-2021";41;173.9;1;4.2;0;0
"Bodegraven-Reeuwijk";1901;"Bodegraven-Reeuwijk";34872;"05-05-2021";"18-05-2021";180;516.2;1;2.9;0;0
"Boekel";755;"Boekel";10785;"05-05-2021";"18-05-2021";132;1223.9;1;9.3;0;0
"Borger-Odoorn";1681;"Borger-Odoorn";25559;"05-05-2021";"18-05-2021";72;281.7;2;7.8;0;0
"Borne";147;"Borne";23312;"05-05-2021";"18-05-2021";145;622;0;0;0;0
"Borsele";654;"Borsele";22739;"05-05-2021";"18-05-2021";78;343;1;4.4;0;0
"Boxmeer";756;"Boxmeer";29365;"05-05-2021";"18-05-2021";148;504;0;0;0;0
"Boxtel";757;"Boxtel";32970;"05-05-2021";"18-05-2021";181;549;1;3;0;0
"Breda";758;"Breda";184069;"05-05-2021";"18-05-2021";871;473.2;4;2.2;0;0
"Brielle";501;"Brielle";17271;"05-05-2021";"18-05-2021";73;422.7;0;0;0;0
"Bronckhorst";1876;"Bronckhorst";36055;"05-05-2021";"18-05-2021";135;374.4;1;2.8;0;0
"Brummen";213;"Brummen";20726;"05-05-2021";"18-05-2021";79;381.2;1;4.8;0;0
"Brunssum";899;"Brunssum";27821;"05-05-2021";"18-05-2021";147;528.4;4;14.4;0;0
"Bunnik";312;"Bunnik";15191;"05-05-2021";"18-05-2021";60;395;0;0;0;0
"Bunschoten";313;"Bunschoten";21866;"05-05-2021";"18-05-2021";87;397.9;0;0;0;0
"Buren";214;"Buren";26749;"05-05-2021";"18-05-2021";162;605.6;0;0;0;0
"Capelle aan den IJssel";502;"Capelle aan den IJssel";67122;"05-05-2021";"18-05-2021";290;432;1;1.5;3;4.5
"Castricum";383;"Castricum";35986;"05-05-2021";"18-05-2021";110;305.7;0;0;1;2.8
"Coevorden";109;"Coevorden";35297;"05-05-2021";"18-05-2021";70;198.3;0;0;0;0
"Cranendonck";1706;"Cranendonck";21138;"05-05-2021";"18-05-2021";95;449.4;1;4.7;0;0
"Cuijk";1684;"Cuijk";25130;"05-05-2021";"18-05-2021";106;421.8;0;0;0;0
"Culemborg";216;"Culemborg";28955;"05-05-2021";"18-05-2021";95;328.1;1;3.5;0;0
"Dalfsen";148;"Dalfsen";28587;"05-05-2021";"18-05-2021";120;419.8;0;0;0;0
"Dantumadiel";1891;"Dantumadiel";18922;"05-05-2021";"18-05-2021";51;269.5;1;5.3;0;0
"De Bilt";310;"De Bilt";43137;"05-05-2021";"18-05-2021";108;250.4;0;0;0;0
"De Fryske Marren";1940;"De Fryske Marren";51564;"05-05-2021";"18-05-2021";189;366.5;1;1.9;1;1.9
"De Ronde Venen";736;"De Ronde Venen";44456;"05-05-2021";"18-05-2021";175;393.6;0;0;1;2.2
"De Wolden";1690;"De Wolden";24330;"05-05-2021";"18-05-2021";129;530.2;0;0;0;0
"Delft";503;"Delft";103595;"05-05-2021";"18-05-2021";504;486.5;0;0;0;0
"Den Helder";400;"Den Helder";56296;"05-05-2021";"18-05-2021";138;245.1;1;1.8;0;0
"Deurne";762;"Deurne";32471;"05-05-2021";"18-05-2021";272;837.7;3;9.2;0;0
"Deventer";150;"Deventer";100719;"05-05-2021";"18-05-2021";448;444.8;4;4;2;2
"Diemen";384;"Diemen";30780;"05-05-2021";"18-05-2021";130;422.4;2;6.5;0;0
"Dinkelland";1774;"Dinkelland";26461;"05-05-2021";"18-05-2021";169;638.7;0;0;0;0
"Doesburg";221;"Doesburg";11077;"05-05-2021";"18-05-2021";30;270.8;0;0;0;0
"Doetinchem";222;"Doetinchem";58001;"05-05-2021";"18-05-2021";206;355.2;1;1.7;0;0
"Dongen";766;"Dongen";26222;"05-05-2021";"18-05-2021";123;469.1;0;0;0;0
"Dordrecht";505;"Dordrecht";119284;"05-05-2021";"18-05-2021";554;464.4;0;0;1;0.8
"Drechterland";498;"Drechterland";19719;"05-05-2021";"18-05-2021";67;339.8;1;5.1;0;0
"Drimmelen";1719;"Drimmelen";27272;"05-05-2021";"18-05-2021";115;421.7;1;3.7;2;7.3
"Dronten";303;"Dronten";41555;"05-05-2021";"18-05-2021";120;288.8;0;0;1;2.4
"Druten";225;"Druten";18926;"05-05-2021";"18-05-2021";97;512.5;0;0;0;0
"Duiven";226;"Duiven";25126;"05-05-2021";"18-05-2021";116;461.7;0;0;1;4
"Echt-Susteren";1711;"Echt-Susteren";31610;"05-05-2021";"18-05-2021";129;408.1;0;0;0;0
"Edam-Volendam";385;"Edam-Volendam";36197;"05-05-2021";"18-05-2021";231;638.2;2;5.5;1;2.8
"Ede";228;"Ede";117165;"05-05-2021";"18-05-2021";521;444.7;0;0;1;0.9
"Eemnes";317;"Eemnes";9247;"05-05-2021";"18-05-2021";23;248.7;0;0;0;0
"Eemsdelta";1979;"Eemsdelta";45857;"05-05-2021";"18-05-2021";105;229;0;0;1;2.2
"Eersel";770;"Eersel";19313;"05-05-2021";"18-05-2021";95;491.9;0;0;0;0
"Eijsden-Margraten";1903;"Eijsden-Margraten";25768;"05-05-2021";"18-05-2021";105;407.5;5;19.4;0;0
"Eindhoven";772;"Eindhoven";234394;"05-05-2021";"18-05-2021";1139;485.9;8;3.4;2;0.9
"Elburg";230;"Elburg";23161;"05-05-2021";"18-05-2021";87;375.6;1;4.3;0;0
"Emmen";114;"Emmen";107048;"05-05-2021";"18-05-2021";357;333.5;3;2.8;3;2.8
"Enkhuizen";388;"Enkhuizen";18591;"05-05-2021";"18-05-2021";32;172.1;0;0;0;0
"Enschede";153;"Enschede";159640;"05-05-2021";"18-05-2021";712;446;5;3.1;1;0.6
"Epe";232;"Epe";33178;"05-05-2021";"18-05-2021";97;292.4;0;0;0;0
"Ermelo";233;"Ermelo";27008;"05-05-2021";"18-05-2021";66;244.4;2;7.4;0;0
"Etten-Leur";777;"Etten-Leur";43878;"05-05-2021";"18-05-2021";174;396.6;0;0;0;0
"Geertruidenberg";779;"Geertruidenberg";21544;"05-05-2021";"18-05-2021";109;505.9;1;4.6;0;0
"Geldrop-Mierlo";1771;"Geldrop-Mierlo";39726;"05-05-2021";"18-05-2021";200;503.4;0;0;0;0
"Gemert-Bakel";1652;"Gemert-Bakel";30723;"05-05-2021";"18-05-2021";211;686.8;1;3.3;0;0
"Gennep";907;"Gennep";16921;"05-05-2021";"18-05-2021";74;437.3;0;0;0;0
"Gilze en Rijen";784;"Gilze en Rijen";26431;"05-05-2021";"18-05-2021";130;491.8;1;3.8;0;0
"Goeree-Overflakkee";1924;"Goeree-Overflakkee";50049;"05-05-2021";"18-05-2021";250;499.5;1;2;0;0
"Goes";664;"Goes";38082;"05-05-2021";"18-05-2021";155;407;3;7.9;0;0
"Goirle";785;"Goirle";23904;"05-05-2021";"18-05-2021";148;619.1;1;4.2;0;0
"Gooise Meren";1942;"Gooise Meren";58055;"05-05-2021";"18-05-2021";210;361.7;4;6.9;1;1.7
"Gorinchem";512;"Gorinchem";37022;"05-05-2021";"18-05-2021";209;564.5;1;2.7;0;0
"Gouda";513;"Gouda";73427;"05-05-2021";"18-05-2021";302;411.3;13;17.7;1;1.4
"Grave";786;"Grave";12436;"05-05-2021";"18-05-2021";71;570.9;0;0;0;0
"'s-Gravenhage";518;"'s-Gravenhage";545838;"05-05-2021";"18-05-2021";2556;468.3;40;7.3;3;0.5
"Groningen";14;"Groningen";232874;"05-05-2021";"18-05-2021";626;268.8;3;1.3;0;0
"Gulpen-Wittem";1729;"Gulpen-Wittem";14171;"05-05-2021";"18-05-2021";55;388.1;1;7.1;0;0
"Haaksbergen";158;"Haaksbergen";24311;"05-05-2021";"18-05-2021";110;452.5;1;4.1;0;0
"Haarlem";392;"Haarlem";162902;"05-05-2021";"18-05-2021";499;306.3;3;1.8;1;0.6
"Haarlemmermeer";394;"Haarlemmermeer";156002;"05-05-2021";"18-05-2021";572;366.7;0;0;0;0
"Halderberge";1655;"Halderberge";30284;"05-05-2021";"18-05-2021";182;601;2;6.6;0;0
"Hardenberg";160;"Hardenberg";60948;"05-05-2021";"18-05-2021";233;382.3;1;1.6;0;0
"Harderwijk";243;"Harderwijk";48414;"05-05-2021";"18-05-2021";164;338.7;0;0;0;0
"Hardinxveld-Giessendam";523;"Hardinxveld-Giessendam";18295;"05-05-2021";"18-05-2021";83;453.7;1;5.5;0;0
"Harlingen";72;"Harlingen";15722;"05-05-2021";"18-05-2021";31;197.2;0;0;0;0
"Hattem";244;"Hattem";12209;"05-05-2021";"18-05-2021";39;319.4;0;0;0;0
"Heemskerk";396;"Heemskerk";39182;"05-05-2021";"18-05-2021";151;385.4;0;0;0;0
"Heemstede";397;"Heemstede";27234;"05-05-2021";"18-05-2021";66;242.3;0;0;0;0
"Heerde";246;"Heerde";18589;"05-05-2021";"18-05-2021";51;274.4;0;0;0;0
"Heerenveen";74;"Heerenveen";50493;"05-05-2021";"18-05-2021";123;243.6;0;0;0;0
"Heerhugowaard";398;"Heerhugowaard";57587;"05-05-2021";"18-05-2021";242;420.2;0;0;1;1.7
"Heerlen";917;"Heerlen";87086;"05-05-2021";"18-05-2021";416;477.7;5;5.7;1;1.1
"Heeze-Leende";1658;"Heeze-Leende";16152;"05-05-2021";"18-05-2021";47;291;0;0;0;0
"Heiloo";399;"Heiloo";23968;"05-05-2021";"18-05-2021";61;254.5;0;0;0;0
"Hellendoorn";163;"Hellendoorn";35916;"05-05-2021";"18-05-2021";123;342.5;1;2.8;1;2.8
"Hellevoetsluis";530;"Hellevoetsluis";40142;"05-05-2021";"18-05-2021";94;234.2;0;0;0;0
"Helmond";794;"Helmond";92423;"05-05-2021";"18-05-2021";557;602.7;4;4.3;0;0
"Hendrik-Ido-Ambacht";531;"Hendrik-Ido-Ambacht";31202;"05-05-2021";"18-05-2021";167;535.2;0;0;1;3.2
"Hengelo (O.)";164;"Hengelo (O.)";81140;"05-05-2021";"18-05-2021";334;411.6;1;1.2;0;0
"'s-Hertogenbosch";796;"'s-Hertogenbosch";155111;"05-05-2021";"18-05-2021";1039;669.8;5;3.2;3;1.9
"Het Hogeland";1966;"Het Hogeland";47801;"05-05-2021";"18-05-2021";130;272;1;2.1;0;0
"Heumen";252;"Heumen";16454;"05-05-2021";"18-05-2021";95;577.4;0;0;1;6.1
"Heusden";797;"Heusden";44692;"05-05-2021";"18-05-2021";281;628.7;3;6.7;0;0
"Hillegom";534;"Hillegom";22209;"05-05-2021";"18-05-2021";53;238.6;0;0;0;0
"Hilvarenbeek";798;"Hilvarenbeek";15518;"05-05-2021";"18-05-2021";51;328.7;0;0;0;0
"Hilversum";402;"Hilversum";90831;"05-05-2021";"18-05-2021";271;298.4;1;1.1;1;1.1
"Hoeksche Waard";1963;"Hoeksche Waard";87401;"05-05-2021";"18-05-2021";358;409.6;1;1.1;2;2.3
"Hof van Twente";1735;"Hof van Twente";35017;"05-05-2021";"18-05-2021";165;471.2;2;5.7;0;0
"Hollands Kroon";1911;"Hollands Kroon";48432;"05-05-2021";"18-05-2021";133;274.6;1;2.1;0;0
"Hoogeveen";118;"Hoogeveen";55699;"05-05-2021";"18-05-2021";175;314.2;0;0;1;1.8
"Hoorn";405;"Hoorn";73261;"05-05-2021";"18-05-2021";211;288;1;1.4;0;0
"Horst aan de Maas";1507;"Horst aan de Maas";42429;"05-05-2021";"18-05-2021";238;560.9;1;2.4;0;0
"Houten";321;"Houten";50146;"05-05-2021";"18-05-2021";197;392.9;1;2;0;0
"Huizen";406;"Huizen";41273;"05-05-2021";"18-05-2021";123;298;1;2.4;0;0
"Hulst";677;"Hulst";27556;"05-05-2021";"18-05-2021";80;290.3;0;0;0;0
"IJsselstein";353;"IJsselstein";34109;"05-05-2021";"18-05-2021";190;557;1;2.9;0;0
"Kaag en Braassem";1884;"Kaag en Braassem";27297;"05-05-2021";"18-05-2021";119;435.9;0;0;0;0
"Kampen";166;"Kampen";54319;"05-05-2021";"18-05-2021";180;331.4;2;3.7;0;0
"Kapelle";678;"Kapelle";12695;"05-05-2021";"18-05-2021";40;315.1;1;7.9;0;0
"Katwijk";537;"Katwijk";65753;"05-05-2021";"18-05-2021";333;506.4;0;0;0;0
"Kerkrade";928;"Kerkrade";45749;"05-05-2021";"18-05-2021";253;553;4;8.7;0;0
"Koggenland";1598;"Koggenland";22749;"05-05-2021";"18-05-2021";58;255;0;0;0;0
"Krimpen aan den IJssel";542;"Krimpen aan den IJssel";29526;"05-05-2021";"18-05-2021";103;348.8;0;0;1;3.4
"Krimpenerwaard";1931;"Krimpenerwaard";56319;"05-05-2021";"18-05-2021";247;438.6;6;10.7;0;0
"Laarbeek";1659;"Laarbeek";22523;"05-05-2021";"18-05-2021";199;883.5;2;8.9;0;0
"Landerd";1685;"Landerd";15730;"05-05-2021";"18-05-2021";74;470.4;0;0;0;0
"Landgraaf";882;"Landgraaf";37445;"05-05-2021";"18-05-2021";202;539.5;5;13.4;2;5.3
"Landsmeer";415;"Landsmeer";11491;"05-05-2021";"18-05-2021";47;409;0;0;0;0
"Langedijk";416;"Langedijk";28163;"05-05-2021";"18-05-2021";93;330.2;0;0;1;3.6
"Lansingerland";1621;"Lansingerland";62384;"05-05-2021";"18-05-2021";280;448.8;2;3.2;0;0
"Laren";417;"Laren";11280;"05-05-2021";"18-05-2021";45;398.9;0;0;0;0
"Leeuwarden";80;"Leeuwarden";124084;"05-05-2021";"18-05-2021";405;326.4;3;2.4;1;0.8
"Leiden";546;"Leiden";125099;"05-05-2021";"18-05-2021";549;438.9;1;0.8;0;0
"Leiderdorp";547;"Leiderdorp";27056;"05-05-2021";"18-05-2021";104;384.4;0;0;0;0
"Leidschendam-Voorburg";1916;"Leidschendam-Voorburg";76534;"05-05-2021";"18-05-2021";260;339.7;2;2.6;0;0
"Lelystad";995;"Lelystad";78598;"05-05-2021";"18-05-2021";251;319.3;2;2.5;1;1.3
"Leudal";1640;"Leudal";35879;"05-05-2021";"18-05-2021";127;354;0;0;0;0
"Leusden";327;"Leusden";30401;"05-05-2021";"18-05-2021";104;342.1;0;0;0;0
"Lingewaard";1705;"Lingewaard";46601;"05-05-2021";"18-05-2021";156;334.8;0;0;1;2.1
"Lisse";553;"Lisse";22955;"05-05-2021";"18-05-2021";76;331.1;0;0;0;0
"Lochem";262;"Lochem";33729;"05-05-2021";"18-05-2021";126;373.6;1;3;0;0
"Loon op Zand";809;"Loon op Zand";23408;"05-05-2021";"18-05-2021";143;610.9;2;8.5;2;8.5
"Lopik";331;"Lopik";14467;"05-05-2021";"18-05-2021";82;566.8;0;0;0;0
"Losser";168;"Losser";22683;"05-05-2021";"18-05-2021";139;612.8;0;0;0;0
"Maasdriel";263;"Maasdriel";25030;"05-05-2021";"18-05-2021";155;619.3;1;4;0;0
"Maasgouw";1641;"Maasgouw";23965;"05-05-2021";"18-05-2021";127;529.9;0;0;0;0
"Maassluis";556;"Maassluis";33213;"05-05-2021";"18-05-2021";155;466.7;0;0;0;0
"Maastricht";935;"Maastricht";121575;"05-05-2021";"18-05-2021";577;474.6;3;2.5;1;0.8
"Medemblik";420;"Medemblik";45101;"05-05-2021";"18-05-2021";110;243.9;0;0;0;0
"Meerssen";938;"Meerssen";18828;"05-05-2021";"18-05-2021";60;318.7;4;21.2;0;0
"Meierijstad";1948;"Meierijstad";81194;"05-05-2021";"18-05-2021";537;661.4;0;0;0;0
"Meppel";119;"Meppel";33920;"05-05-2021";"18-05-2021";105;309.6;0;0;0;0
"Middelburg";687;"Middelburg";48822;"05-05-2021";"18-05-2021";207;424;0;0;0;0
"Midden-Delfland";1842;"Midden-Delfland";19341;"05-05-2021";"18-05-2021";88;455;0;0;0;0
"Midden-Drenthe";1731;"Midden-Drenthe";33185;"05-05-2021";"18-05-2021";60;180.8;0;0;0;0
"Midden-Groningen";1952;"Midden-Groningen";60797;"05-05-2021";"18-05-2021";135;222.1;1;1.6;1;1.6
"Mill en Sint Hubert";815;"Mill en Sint Hubert";10939;"05-05-2021";"18-05-2021";50;457.1;0;0;0;0
"Moerdijk";1709;"Moerdijk";37129;"05-05-2021";"18-05-2021";158;425.5;1;2.7;0;0
"Molenlanden";1978;"Molenlanden";43909;"05-05-2021";"18-05-2021";295;671.8;0;0;0;0
"Montferland";1955;"Montferland";36011;"05-05-2021";"18-05-2021";167;463.7;1;2.8;0;0
"Montfoort";335;"Montfoort";13917;"05-05-2021";"18-05-2021";44;316.2;3;21.6;0;0
"Mook en Middelaar";944;"Mook en Middelaar";7847;"05-05-2021";"18-05-2021";11;140.2;0;0;0;0
"Neder-Betuwe";1740;"Neder-Betuwe";24339;"05-05-2021";"18-05-2021";206;846.4;0;0;0;0
"Nederweert";946;"Nederweert";17019;"05-05-2021";"18-05-2021";86;505.3;2;11.8;0;0
"Nieuwegein";356;"Nieuwegein";63462;"05-05-2021";"18-05-2021";249;392.4;3;4.7;0;0
"Nieuwkoop";569;"Nieuwkoop";28811;"05-05-2021";"18-05-2021";158;548.4;1;3.5;0;0
"Nijkerk";267;"Nijkerk";43171;"05-05-2021";"18-05-2021";117;271;1;2.3;1;2.3
"Nijmegen";268;"Nijmegen";177659;"05-05-2021";"18-05-2021";728;409.8;3;1.7;0;0
"Nissewaard";1930;"Nissewaard";85219;"05-05-2021";"18-05-2021";328;384.9;4;4.7;1;1.2
"Noardeast-Fryslân";1970;"Noardeast-Fryslân";45228;"05-05-2021";"18-05-2021";101;223.3;1;2.2;0;0
"Noord-Beveland";1695;"Noord-Beveland";7392;"05-05-2021";"18-05-2021";37;500.5;0;0;0;0
"Noordenveld";1699;"Noordenveld";31253;"05-05-2021";"18-05-2021";73;233.6;1;3.2;0;0
"Noordoostpolder";171;"Noordoostpolder";47291;"05-05-2021";"18-05-2021";147;310.8;0;0;0;0
"Noordwijk";575;"Noordwijk";43508;"05-05-2021";"18-05-2021";123;282.7;0;0;0;0
"Nuenen, Gerwen en Nederwetten";820;"Nuenen, Gerwen en Nederwetten";23383;"05-05-2021";"18-05-2021";93;397.7;0;0;0;0
"Nunspeet";302;"Nunspeet";27851;"05-05-2021";"18-05-2021";84;301.6;0;0;0;0
"Oegstgeest";579;"Oegstgeest";24840;"05-05-2021";"18-05-2021";51;205.3;0;0;0;0
"Oirschot";823;"Oirschot";18714;"05-05-2021";"18-05-2021";130;694.7;0;0;0;0
"Oisterwijk";824;"Oisterwijk";32130;"05-05-2021";"18-05-2021";145;451.3;0;0;0;0
"Oldambt";1895;"Oldambt";38209;"05-05-2021";"18-05-2021";90;235.5;1;2.6;0;0
"Oldebroek";269;"Oldebroek";23646;"05-05-2021";"18-05-2021";77;325.6;0;0;0;0
"Oldenzaal";173;"Oldenzaal";31836;"05-05-2021";"18-05-2021";240;753.9;1;3.1;0;0
"Olst-Wijhe";1773;"Olst-Wijhe";18252;"05-05-2021";"18-05-2021";62;339.7;0;0;0;0
"Ommen";175;"Ommen";18009;"05-05-2021";"18-05-2021";59;327.6;0;0;0;0
"Oost Gelre";1586;"Oost Gelre";29627;"05-05-2021";"18-05-2021";146;492.8;1;3.4;0;0
"Oosterhout";826;"Oosterhout";55982;"05-05-2021";"18-05-2021";211;376.9;2;3.6;1;1.8
"Ooststellingwerf";85;"Ooststellingwerf";25469;"05-05-2021";"18-05-2021";68;267;1;3.9;0;0
"Oostzaan";431;"Oostzaan";9735;"05-05-2021";"18-05-2021";32;328.7;0;0;0;0
"Opmeer";432;"Opmeer";11836;"05-05-2021";"18-05-2021";41;346.4;1;8.4;1;8.4
"Opsterland";86;"Opsterland";29733;"05-05-2021";"18-05-2021";130;437.2;0;0;0;0
"Oss";828;"Oss";91915;"05-05-2021";"18-05-2021";612;665.8;1;1.1;0;0
"Oude IJsselstreek";1509;"Oude IJsselstreek";39388;"05-05-2021";"18-05-2021";178;451.9;2;5.1;2;5.1
"Ouder-Amstel";437;"Ouder-Amstel";14026;"05-05-2021";"18-05-2021";54;385;0;0;0;0
"Oudewater";589;"Oudewater";10230;"05-05-2021";"18-05-2021";63;615.8;0;0;0;0
"Overbetuwe";1734;"Overbetuwe";47906;"05-05-2021";"18-05-2021";241;503.1;2;4.2;0;0
"Papendrecht";590;"Papendrecht";32136;"05-05-2021";"18-05-2021";243;756.2;0;0;1;3.1
"Peel en Maas";1894;"Peel en Maas";43425;"05-05-2021";"18-05-2021";212;488.2;1;2.3;2;4.6
"Pekela";765;"Pekela";12196;"05-05-2021";"18-05-2021";47;385.4;1;8.2;1;8.2
"Pijnacker-Nootdorp";1926;"Pijnacker-Nootdorp";55308;"05-05-2021";"18-05-2021";224;405;0;0;3;5.4
"Purmerend";439;"Purmerend";81249;"05-05-2021";"18-05-2021";281;345.9;1;1.2;0;0
"Putten";273;"Putten";24112;"05-05-2021";"18-05-2021";116;481.1;1;4.1;2;8.3
"Raalte";177;"Raalte";37712;"05-05-2021";"18-05-2021";108;286.4;0;0;0;0
"Reimerswaal";703;"Reimerswaal";22730;"05-05-2021";"18-05-2021";270;1187.9;2;8.8;0;0
"Renkum";274;"Renkum";31419;"05-05-2021";"18-05-2021";125;397.8;2;6.4;0;0
"Renswoude";339;"Renswoude";5444;"05-05-2021";"18-05-2021";25;459.2;0;0;0;0
"Reusel-De Mierden";1667;"Reusel-De Mierden";13112;"05-05-2021";"18-05-2021";79;602.5;0;0;0;0
"Rheden";275;"Rheden";43761;"05-05-2021";"18-05-2021";119;271.9;0;0;0;0
"Rhenen";340;"Rhenen";20119;"05-05-2021";"18-05-2021";109;541.8;0;0;0;0
"Ridderkerk";597;"Ridderkerk";46189;"05-05-2021";"18-05-2021";218;472;0;0;2;4.3
"Rijssen-Holten";1742;"Rijssen-Holten";38177;"05-05-2021";"18-05-2021";255;667.9;1;2.6;2;5.2
"Rijswijk";603;"Rijswijk";54450;"05-05-2021";"18-05-2021";186;341.6;0;0;0;0
"Roerdalen";1669;"Roerdalen";20574;"05-05-2021";"18-05-2021";95;461.7;1;4.9;1;4.9
"Roermond";957;"Roermond";58260;"05-05-2021";"18-05-2021";309;530.4;1;1.7;2;3.4
"Roosendaal";1674;"Roosendaal";77251;"05-05-2021";"18-05-2021";269;348.2;1;1.3;0;0
"Rotterdam";599;"Rotterdam";651157;"05-05-2021";"18-05-2021";3478;534.1;54;8.3;13;2
"Rozendaal";277;"Rozendaal";1704;"05-05-2021";"18-05-2021";6;352.1;0;0;0;0
"Rucphen";840;"Rucphen";22878;"05-05-2021";"18-05-2021";85;371.5;1;4.4;0;0
"Schagen";441;"Schagen";46483;"05-05-2021";"18-05-2021";161;346.4;2;4.3;0;0
"Scherpenzeel";279;"Scherpenzeel";9880;"05-05-2021";"18-05-2021";36;364.4;0;0;0;0
"Schiedam";606;"Schiedam";78730;"05-05-2021";"18-05-2021";343;435.7;4;5.1;1;1.3
"Schiermonnikoog";88;"Schiermonnikoog";947;"05-05-2021";"18-05-2021";0;0;0;0;0;0
"Schouwen-Duiveland";1676;"Schouwen-Duiveland";33839;"05-05-2021";"18-05-2021";120;354.6;2;5.9;0;0
"Simpelveld";965;"Simpelveld";10555;"05-05-2021";"18-05-2021";33;312.6;1;9.5;1;9.5
"Sint Anthonis";1702;"Sint Anthonis";11664;"05-05-2021";"18-05-2021";73;625.9;0;0;0;0
