"Gemeente";"Gemnr";"Gemeente";"Bev";"van_datum";"tot_datum";"Totaal_Absoluut";"Totaal_inc100000";"Zkh_Absoluut";"Zkh_inc100000";"Overleden_Absoluut";"Overleden_inc100000"
"Apeldoorn";200;"Apeldoorn";164781;"02-03-2022";"15-03-2022";7848;4762.7;24;14.6;2;1.2
"Arnhem";202;"Arnhem";162424;"02-03-2022";"15-03-2022";8515;5242.5;21;12.9;0;0
"Assen";106;"Assen";68836;"02-03-2022";"15-03-2022";3921;5696.1;5;7.3;0;0
"Asten";743;"Asten";16817;"02-03-2022";"15-03-2022";1217;7236.7;4;23.8;0;0
"Baarle-Nassau";744;"Baarle-Nassau";6899;"02-03-2022";"15-03-2022";281;4073.1;3;43.5;0;0
"Baarn";308;"Baarn";24792;"02-03-2022";"15-03-2022";808;3259.1;4;16.1;0;0
"Barendrecht";489;"Barendrecht";48643;"02-03-2022";"15-03-2022";1511;3106.3;11;22.6;0;0
"Barneveld";203;"Barneveld";59992;"02-03-2022";"15-03-2022";2093;3488.8;6;10;0;0
"Beek";888;"Beek";15875;"02-03-2022";"15-03-2022";1325;8346.5;4;25.2;0;0
"Beekdaelen";1954;"Beekdaelen";36065;"02-03-2022";"15-03-2022";2810;7791.5;5;13.9;0;0
"Beesel";889;"Beesel";13450;"02-03-2022";"15-03-2022";1037;7710;3;22.3;0;0
"Berg en Dal";1945;"Berg en Dal";35010;"02-03-2022";"15-03-2022";2207;6303.9;10;28.6;2;5.7
"Bergeijk";1724;"Bergeijk";18754;"02-03-2022";"15-03-2022";1420;7571.7;2;10.7;0;0
"Bergen (L.)";893;"Bergen (L.)";13108;"02-03-2022";"15-03-2022";988;7537.4;3;22.9;0;0
"Bergen (NH.)";373;"Bergen (NH.)";29715;"02-03-2022";"15-03-2022";919;3092.7;5;16.8;0;0
"Bergen op Zoom";748;"Bergen op Zoom";67514;"02-03-2022";"15-03-2022";4482;6638.6;18;26.7;0;0
"Berkelland";1859;"Berkelland";43846;"02-03-2022";"15-03-2022";2019;4604.8;6;13.7;1;2.3
"Bernheze";1721;"Bernheze";31455;"02-03-2022";"15-03-2022";2257;7175.3;5;15.9;0;0
"Best";753;"Best";30216;"02-03-2022";"15-03-2022";2061;6820.9;7;23.2;0;0
"Beuningen";209;"Beuningen";26157;"02-03-2022";"15-03-2022";1569;5998.4;8;30.6;0;0
"Beverwijk";375;"Beverwijk";41863;"02-03-2022";"15-03-2022";1385;3308.4;0;0;0;0
"Bladel";1728;"Bladel";20529;"02-03-2022";"15-03-2022";1440;7014.5;0;0;0;0
"Blaricum";376;"Blaricum";11954;"02-03-2022";"15-03-2022";401;3354.5;1;8.4;0;0
"Bloemendaal";377;"Bloemendaal";23478;"02-03-2022";"15-03-2022";912;3884.5;3;12.8;0;0
"Bodegraven-Reeuwijk";1901;"Bodegraven-Reeuwijk";35278;"02-03-2022";"15-03-2022";1231;3489.4;1;2.8;0;0
"Boekel";755;"Boekel";10959;"02-03-2022";"15-03-2022";805;7345.6;4;36.5;0;0
"Borger-Odoorn";1681;"Borger-Odoorn";25598;"02-03-2022";"15-03-2022";1164;4547.2;3;11.7;1;3.9
"Borne";147;"Borne";23668;"02-03-2022";"15-03-2022";1162;4909.6;2;8.5;0;0
"Borsele";654;"Borsele";22818;"02-03-2022";"15-03-2022";1161;5088.1;0;0;0;0
"Boxtel";757;"Boxtel";32973;"02-03-2022";"15-03-2022";2222;6738.8;8;24.3;0;0
"Breda";758;"Breda";184126;"02-03-2022";"15-03-2022";12661;6876.3;40;21.7;2;1.1
"Brielle";501;"Brielle";17439;"02-03-2022";"15-03-2022";592;3394.7;6;34.4;0;0
"Bronckhorst";1876;"Bronckhorst";36087;"02-03-2022";"15-03-2022";1955;5417.5;4;11.1;0;0
"Brummen";213;"Brummen";20884;"02-03-2022";"15-03-2022";1185;5674.2;3;14.4;0;0
"Brunssum";899;"Brunssum";27670;"02-03-2022";"15-03-2022";1826;6599.2;4;14.5;0;0
"Bunnik";312;"Bunnik";15341;"02-03-2022";"15-03-2022";610;3976.3;1;6.5;0;0
"Bunschoten";313;"Bunschoten";22019;"02-03-2022";"15-03-2022";698;3170;1;4.5;0;0
"Buren";214;"Buren";27009;"02-03-2022";"15-03-2022";1127;4172.7;5;18.5;0;0
"Capelle aan den IJssel";502;"Capelle aan den IJssel";67319;"02-03-2022";"15-03-2022";1742;2587.7;9;13.4;0;0
"Castricum";383;"Castricum";36086;"02-03-2022";"15-03-2022";1293;3583.1;6;16.6;0;0
"Coevorden";109;"Coevorden";35317;"02-03-2022";"15-03-2022";1637;4635.2;5;14.2;0;0
"Cranendonck";1706;"Cranendonck";21001;"02-03-2022";"15-03-2022";1193;5680.7;5;23.8;0;0
"Culemborg";216;"Culemborg";29121;"02-03-2022";"15-03-2022";1225;4206.6;6;20.6;0;0
"Dalfsen";148;"Dalfsen";28901;"02-03-2022";"15-03-2022";1526;5280.1;5;17.3;0;0
"Dantumadiel";1891;"Dantumadiel";18943;"02-03-2022";"15-03-2022";653;3447.2;3;15.8;1;5.3
"De Bilt";310;"De Bilt";43384;"02-03-2022";"15-03-2022";1638;3775.6;4;9.2;0;0
"De Fryske Marren";1940;"De Fryske Marren";51778;"02-03-2022";"15-03-2022";2177;4204.5;4;7.7;0;0
"De Ronde Venen";736;"De Ronde Venen";44720;"02-03-2022";"15-03-2022";1658;3707.5;6;13.4;0;0
"De Wolden";1690;"De Wolden";24374;"02-03-2022";"15-03-2022";974;3996.1;5;20.5;1;4.1
"Delft";503;"Delft";103581;"02-03-2022";"15-03-2022";4154;4010.4;18;17.4;0;0
"Den Helder";400;"Den Helder";56582;"02-03-2022";"15-03-2022";1828;3230.7;9;15.9;0;0
"Deurne";762;"Deurne";32437;"02-03-2022";"15-03-2022";1900;5857.5;3;9.2;0;0
"Deventer";150;"Deventer";101236;"02-03-2022";"15-03-2022";6039;5965.3;13;12.8;0;0
"Diemen";384;"Diemen";31334;"02-03-2022";"15-03-2022";1145;3654.2;2;6.4;0;0
"Dijk en Waard";1980;"Dijk en Waard";86722;"02-03-2022";"15-03-2022";3239;3734.9;12;13.8;0;0
"Dinkelland";1774;"Dinkelland";26606;"02-03-2022";"15-03-2022";1225;4604.2;2;7.5;0;0
"Doesburg";221;"Doesburg";11064;"02-03-2022";"15-03-2022";548;4953;5;45.2;0;0
"Doetinchem";222;"Doetinchem";58270;"02-03-2022";"15-03-2022";3683;6320.6;5;8.6;0;0
"Dongen";766;"Dongen";26368;"02-03-2022";"15-03-2022";1815;6883.3;0;0;1;3.8
"Dordrecht";505;"Dordrecht";119115;"02-03-2022";"15-03-2022";3588;3012.2;23;19.3;0;0
"Drechterland";498;"Drechterland";19838;"02-03-2022";"15-03-2022";599;3019.5;0;0;0;0
"Drimmelen";1719;"Drimmelen";27325;"02-03-2022";"15-03-2022";1713;6269;2;7.3;0;0
"Dronten";303;"Dronten";42011;"02-03-2022";"15-03-2022";1592;3789.5;3;7.1;0;0
"Druten";225;"Druten";18991;"02-03-2022";"15-03-2022";1217;6408.3;3;15.8;1;5.3
"Duiven";226;"Duiven";25066;"02-03-2022";"15-03-2022";1587;6331.3;1;4;0;0
"Echt-Susteren";1711;"Echt-Susteren";31751;"02-03-2022";"15-03-2022";2169;6831.3;6;18.9;0;0
"Edam-Volendam";385;"Edam-Volendam";36268;"02-03-2022";"15-03-2022";1001;2760;4;11;0;0
"Ede";228;"Ede";118530;"02-03-2022";"15-03-2022";4818;4064.8;13;11;0;0
"Eemnes";317;"Eemnes";9362;"02-03-2022";"15-03-2022";414;4422.1;0;0;0;0
"Eemsdelta";1979;"Eemsdelta";45587;"02-03-2022";"15-03-2022";2162;4742.6;7;15.4;1;2.2
"Eersel";770;"Eersel";19528;"02-03-2022";"15-03-2022";1471;7532.8;4;20.5;0;0
"Eijsden-Margraten";1903;"Eijsden-Margraten";25900;"02-03-2022";"15-03-2022";2535;9787.6;8;30.9;0;0
"Eindhoven";772;"Eindhoven";235691;"02-03-2022";"15-03-2022";14273;6055.8;52;22.1;1;0.4
"Elburg";230;"Elburg";23429;"02-03-2022";"15-03-2022";762;3252.4;3;12.8;0;0
"Emmen";114;"Emmen";107024;"02-03-2022";"15-03-2022";5733;5356.7;24;22.4;0;0
"Enkhuizen";388;"Enkhuizen";18637;"02-03-2022";"15-03-2022";497;2666.7;3;16.1;0;0
"Enschede";153;"Enschede";159732;"02-03-2022";"15-03-2022";6749;4225.2;28;17.5;0;0
"Epe";232;"Epe";33198;"02-03-2022";"15-03-2022";1356;4084.6;4;12;0;0
"Ermelo";233;"Ermelo";27016;"02-03-2022";"15-03-2022";1081;4001.3;5;18.5;1;3.7
"Etten-Leur";777;"Etten-Leur";43869;"02-03-2022";"15-03-2022";2919;6653.9;7;16;0;0
"Geertruidenberg";779;"Geertruidenberg";21770;"02-03-2022";"15-03-2022";1525;7005.1;3;13.8;0;0
"Geldrop-Mierlo";1771;"Geldrop-Mierlo";40066;"02-03-2022";"15-03-2022";2422;6045;9;22.5;0;0
"Gemert-Bakel";1652;"Gemert-Bakel";30760;"02-03-2022";"15-03-2022";2155;7005.9;9;29.3;1;3.3
"Gennep";907;"Gennep";17035;"02-03-2022";"15-03-2022";1343;7883.8;2;11.7;1;5.9
"Gilze en Rijen";784;"Gilze en Rijen";26723;"02-03-2022";"15-03-2022";1764;6601.1;4;15;0;0
"Goeree-Overflakkee";1924;"Goeree-Overflakkee";50589;"02-03-2022";"15-03-2022";1835;3627.3;7;13.8;0;0
"Goes";664;"Goes";38594;"02-03-2022";"15-03-2022";1853;4801.3;5;13;1;2.6
"Goirle";785;"Goirle";23952;"02-03-2022";"15-03-2022";1348;5627.9;5;20.9;0;0
"Gooise Meren";1942;"Gooise Meren";58524;"02-03-2022";"15-03-2022";2284;3902.7;10;17.1;1;1.7
"Gorinchem";512;"Gorinchem";37410;"02-03-2022";"15-03-2022";1463;3910.7;4;10.7;0;0
"Gouda";513;"Gouda";73681;"02-03-2022";"15-03-2022";2376;3224.7;17;23.1;0;0
"Groningen";14;"Groningen";233273;"02-03-2022";"15-03-2022";13448;5764.9;36;15.4;1;0.4
"Gulpen-Wittem";1729;"Gulpen-Wittem";14206;"02-03-2022";"15-03-2022";1171;8243;3;21.1;0;0
"Haaksbergen";158;"Haaksbergen";24229;"02-03-2022";"15-03-2022";1156;4771.1;3;12.4;0;0
"Haarlem";392;"Haarlem";162543;"02-03-2022";"15-03-2022";6457;3972.5;14;8.6;1;0.6
"Haarlemmermeer";394;"Haarlemmermeer";157789;"02-03-2022";"15-03-2022";6039;3827.3;12;7.6;2;1.3
"Halderberge";1655;"Halderberge";30430;"02-03-2022";"15-03-2022";2039;6700.6;5;16.4;0;0
"Hardenberg";160;"Hardenberg";61357;"02-03-2022";"15-03-2022";3266;5322.9;3;4.9;1;1.6
"Harderwijk";243;"Harderwijk";48726;"02-03-2022";"15-03-2022";1864;3825.5;9;18.5;0;0
"Hardinxveld-Giessendam";523;"Hardinxveld-Giessendam";18413;"02-03-2022";"15-03-2022";535;2905.6;3;16.3;0;0
"Harlingen";72;"Harlingen";15807;"02-03-2022";"15-03-2022";906;5731.6;4;25.3;1;6.3
"Hattem";244;"Hattem";12228;"02-03-2022";"15-03-2022";573;4686;1;8.2;0;0
"Heemskerk";396;"Heemskerk";39191;"02-03-2022";"15-03-2022";1380;3521.2;0;0;0;0
"Heemstede";397;"Heemstede";27545;"02-03-2022";"15-03-2022";1024;3717.6;2;7.3;0;0
"Heerde";246;"Heerde";18776;"02-03-2022";"15-03-2022";869;4628.2;1;5.3;0;0
"Heerenveen";74;"Heerenveen";50650;"02-03-2022";"15-03-2022";2497;4929.9;13;25.7;0;0
"Heerlen";917;"Heerlen";86936;"02-03-2022";"15-03-2022";5296;6091.8;16;18.4;0;0
"Heeze-Leende";1658;"Heeze-Leende";16243;"02-03-2022";"15-03-2022";1143;7036.9;4;24.6;0;0
"Heiloo";399;"Heiloo";24144;"02-03-2022";"15-03-2022";886;3669.6;2;8.3;0;0
"Hellendoorn";163;"Hellendoorn";35932;"02-03-2022";"15-03-2022";2153;5991.9;5;13.9;1;2.8
"Hellevoetsluis";530;"Hellevoetsluis";40312;"02-03-2022";"15-03-2022";1120;2778.3;5;12.4;0;0
"Helmond";794;"Helmond";92627;"02-03-2022";"15-03-2022";5039;5440.1;25;27;0;0
"Hendrik-Ido-Ambacht";531;"Hendrik-Ido-Ambacht";31258;"02-03-2022";"15-03-2022";987;3157.6;6;19.2;0;0
"Hengelo";164;"Hengelo";81049;"02-03-2022";"15-03-2022";3741;4615.7;12;14.8;0;0
"Het Hogeland";1966;"Het Hogeland";47834;"02-03-2022";"15-03-2022";2386;4988.1;10;20.9;1;2.1
"Heumen";252;"Heumen";16569;"02-03-2022";"15-03-2022";1021;6162.1;6;36.2;0;0
"Heusden";797;"Heusden";45005;"02-03-2022";"15-03-2022";3325;7388.1;10;22.2;0;0
"Hillegom";534;"Hillegom";22197;"02-03-2022";"15-03-2022";821;3698.7;1;4.5;0;0
"Hilvarenbeek";798;"Hilvarenbeek";15698;"02-03-2022";"15-03-2022";976;6217.4;2;12.7;0;0
"Hilversum";402;"Hilversum";91235;"02-03-2022";"15-03-2022";3002;3290.4;12;13.2;0;0
"Hoeksche Waard";1963;"Hoeksche Waard";88047;"02-03-2022";"15-03-2022";2781;3158.5;10;11.4;0;0
"Hof van Twente";1735;"Hof van Twente";35040;"02-03-2022";"15-03-2022";1783;5088.5;4;11.4;0;0
"Hollands Kroon";1911;"Hollands Kroon";48583;"02-03-2022";"15-03-2022";1664;3425.1;3;6.2;0;0
"Hoogeveen";118;"Hoogeveen";55603;"02-03-2022";"15-03-2022";3053;5490.7;12;21.6;0;0
"Hoorn";405;"Hoorn";73619;"02-03-2022";"15-03-2022";2420;3287.2;15;20.4;0;0
"Horst aan de Maas";1507;"Horst aan de Maas";42487;"02-03-2022";"15-03-2022";3317;7807.1;6;14.1;0;0
"Houten";321;"Houten";50223;"02-03-2022";"15-03-2022";2258;4495.9;6;11.9;0;0
"Huizen";406;"Huizen";41090;"02-03-2022";"15-03-2022";1301;3166.2;6;14.6;1;2.4
"Hulst";677;"Hulst";27575;"02-03-2022";"15-03-2022";1549;5617.4;0;0;0;0
"IJsselstein";353;"IJsselstein";33819;"02-03-2022";"15-03-2022";1653;4887.8;6;17.7;1;3
"Kaag en Braassem";1884;"Kaag en Braassem";27541;"02-03-2022";"15-03-2022";1121;4070.3;1;3.6;0;0
"Kampen";166;"Kampen";54474;"02-03-2022";"15-03-2022";2287;4198.3;7;12.9;0;0
"Kapelle";678;"Kapelle";12882;"02-03-2022";"15-03-2022";680;5278.7;1;7.8;0;0
"Katwijk";537;"Katwijk";65995;"02-03-2022";"15-03-2022";2007;3041.1;3;4.5;0;0
"Kerkrade";928;"Kerkrade";45442;"02-03-2022";"15-03-2022";3000;6601.8;9;19.8;0;0
"Koggenland";1598;"Koggenland";22940;"02-03-2022";"15-03-2022";794;3461.2;1;4.4;0;0
"Krimpen aan den IJssel";542;"Krimpen aan den IJssel";29410;"02-03-2022";"15-03-2022";788;2679.4;1;3.4;0;0
"Krimpenerwaard";1931;"Krimpenerwaard";56622;"02-03-2022";"15-03-2022";1846;3260.2;6;10.6;0;0
"Laarbeek";1659;"Laarbeek";22805;"02-03-2022";"15-03-2022";1695;7432.6;2;8.8;1;4.4
"Land van Cuijk";1982;"Land van Cuijk";90194;"02-03-2022";"15-03-2022";8380;9291.1;23;25.5;1;1.1
"Landgraaf";882;"Landgraaf";37262;"02-03-2022";"15-03-2022";2292;6151;8;21.5;0;0
"Landsmeer";415;"Landsmeer";11565;"02-03-2022";"15-03-2022";432;3735.4;0;0;0;0
"Lansingerland";1621;"Lansingerland";63363;"02-03-2022";"15-03-2022";2198;3468.9;4;6.3;0;0
"Laren";417;"Laren";11398;"02-03-2022";"15-03-2022";430;3772.6;0;0;0;0
"Leeuwarden";80;"Leeuwarden";124481;"02-03-2022";"15-03-2022";6394;5136.5;18;14.5;0;0
"Leiden";546;"Leiden";124093;"02-03-2022";"15-03-2022";5464;4403.1;8;6.4;1;0.8
"Leiderdorp";547;"Leiderdorp";27377;"02-03-2022";"15-03-2022";1132;4134.9;1;3.7;0;0
"Leidschendam-Voorburg";1916;"Leidschendam-Voorburg";76433;"02-03-2022";"15-03-2022";2451;3206.7;6;7.9;0;0
"Lelystad";995;"Lelystad";79811;"02-03-2022";"15-03-2022";2500;3132.4;16;20;0;0
"Leudal";1640;"Leudal";36045;"02-03-2022";"15-03-2022";2213;6139.5;7;19.4;0;0
"Leusden";327;"Leusden";30544;"02-03-2022";"15-03-2022";1616;5290.7;3;9.8;0;0
"Lingewaard";1705;"Lingewaard";46822;"02-03-2022";"15-03-2022";3376;7210.3;5;10.7;0;0
"Lisse";553;"Lisse";22982;"02-03-2022";"15-03-2022";898;3907.4;0;0;0;0
"Lochem";262;"Lochem";33948;"02-03-2022";"15-03-2022";1470;4330.2;6;17.7;0;0
"Loon op Zand";809;"Loon op Zand";23504;"02-03-2022";"15-03-2022";1506;6407.4;2;8.5;0;0
"Lopik";331;"Lopik";14456;"02-03-2022";"15-03-2022";522;3611;3;20.8;0;0
"Losser";168;"Losser";22888;"02-03-2022";"15-03-2022";1050;4587.6;4;17.5;0;0
"Maasdriel";263;"Maasdriel";25452;"02-03-2022";"15-03-2022";1603;6298.1;1;3.9;0;0
"Maasgouw";1641;"Maasgouw";23947;"02-03-2022";"15-03-2022";1570;6556.1;1;4.2;0;0
"Maashorst";1991;"Maashorst";58108;"02-03-2022";"15-03-2022";4514;7768.3;8;13.8;2;3.4
"Maassluis";556;"Maassluis";33567;"02-03-2022";"15-03-2022";871;2594.8;5;14.9;0;0
"Maastricht";935;"Maastricht";120227;"02-03-2022";"15-03-2022";9883;8220.3;31;25.8;1;0.8
"Medemblik";420;"Medemblik";45165;"02-03-2022";"15-03-2022";1486;3290.2;6;13.3;0;0
"Meerssen";938;"Meerssen";18661;"02-03-2022";"15-03-2022";1626;8713.4;7;37.5;0;0
"Meierijstad";1948;"Meierijstad";81647;"02-03-2022";"15-03-2022";5252;6432.6;22;26.9;1;1.2
"Meppel";119;"Meppel";34386;"02-03-2022";"15-03-2022";1734;5042.7;3;8.7;1;2.9
"Middelburg";687;"Middelburg";48964;"02-03-2022";"15-03-2022";2181;4454.3;11;22.5;0;0
"Midden-Delfland";1842;"Midden-Delfland";19414;"02-03-2022";"15-03-2022";628;3234.8;3;15.5;0;0
"Midden-Drenthe";1731;"Midden-Drenthe";33381;"02-03-2022";"15-03-2022";1615;4838.1;3;9;0;0
"Midden-Groningen";1952;"Midden-Groningen";60726;"02-03-2022";"15-03-2022";2674;4403.4;10;16.5;0;0
"Moerdijk";1709;"Moerdijk";37185;"02-03-2022";"15-03-2022";2622;7051.2;7;18.8;1;2.7
"Molenlanden";1978;"Molenlanden";44130;"02-03-2022";"15-03-2022";1323;2998;8;18.1;0;0
"Montferland";1955;"Montferland";36031;"02-03-2022";"15-03-2022";2682;7443.6;9;25;0;0
"Montfoort";335;"Montfoort";13896;"02-03-2022";"15-03-2022";642;4620;2;14.4;0;0
"Mook en Middelaar";944;"Mook en Middelaar";7909;"02-03-2022";"15-03-2022";543;6865.6;1;12.6;0;0
"Neder-Betuwe";1740;"Neder-Betuwe";24648;"02-03-2022";"15-03-2022";922;3740.7;3;12.2;1;4.1
"Nederweert";946;"Nederweert";17171;"02-03-2022";"15-03-2022";1377;8019.3;1;5.8;0;0
"Nieuwegein";356;"Nieuwegein";63866;"02-03-2022";"15-03-2022";2418;3786.1;10;15.7;0;0
"Nieuwkoop";569;"Nieuwkoop";29151;"02-03-2022";"15-03-2022";1223;4195.4;2;6.9;0;0
"Nijkerk";267;"Nijkerk";43600;"02-03-2022";"15-03-2022";1858;4261.5;10;22.9;0;0
"Nijmegen";268;"Nijmegen";177359;"02-03-2022";"15-03-2022";10708;6037.5;41;23.1;0;0
"Nissewaard";1930;"Nissewaard";85440;"02-03-2022";"15-03-2022";2578;3017.3;15;17.6;1;1.2
"Noardeast-Fryslân";1970;"Noardeast-Fryslân";45481;"02-03-2022";"15-03-2022";2004;4406.2;8;17.6;1;2.2
"Noord-Beveland";1695;"Noord-Beveland";7581;"02-03-2022";"15-03-2022";365;4814.7;2;26.4;0;0
"Noordenveld";1699;"Noordenveld";31214;"02-03-2022";"15-03-2022";1478;4735.1;4;12.8;0;0
"Noordoostpolder";171;"Noordoostpolder";47583;"02-03-2022";"15-03-2022";1894;3980.4;5;10.5;1;2.1
"Noordwijk";575;"Noordwijk";44062;"02-03-2022";"15-03-2022";1928;4375.7;6;13.6;0;0
"Nuenen, Gerwen en Nederwetten";820;"Nuenen, Gerwen en Nederwetten";23702;"02-03-2022";"15-03-2022";1571;6628.1;2;8.4;0;0
"Nunspeet";302;"Nunspeet";28021;"02-03-2022";"15-03-2022";1093;3900.6;8;28.6;0;0
"Oegstgeest";579;"Oegstgeest";25064;"02-03-2022";"15-03-2022";985;3929.9;3;12;0;0
"Oirschot";823;"Oirschot";18842;"02-03-2022";"15-03-2022";1365;7244.5;3;15.9;0;0
"Oisterwijk";824;"Oisterwijk";32373;"02-03-2022";"15-03-2022";2066;6381.9;5;15.4;0;0
"Oldambt";1895;"Oldambt";38277;"02-03-2022";"15-03-2022";1567;4093.8;10;26.1;0;0
"Oldebroek";269;"Oldebroek";23760;"02-03-2022";"15-03-2022";923;3884.7;3;12.6;0;0
"Oldenzaal";173;"Oldenzaal";31701;"02-03-2022";"15-03-2022";1542;4864.2;1;3.2;1;3.2
"Olst-Wijhe";1773;"Olst-Wijhe";18361;"02-03-2022";"15-03-2022";1147;6246.9;3;16.3;0;0
"Ommen";175;"Ommen";18295;"02-03-2022";"15-03-2022";875;4782.7;4;21.9;0;0
"Oost Gelre";1586;"Oost Gelre";29574;"02-03-2022";"15-03-2022";2184;7384.9;4;13.5;0;0
"Oosterhout";826;"Oosterhout";56206;"02-03-2022";"15-03-2022";4004;7123.8;13;23.1;0;0
"Ooststellingwerf";85;"Ooststellingwerf";25464;"02-03-2022";"15-03-2022";1168;4586.9;3;11.8;0;0
"Oostzaan";431;"Oostzaan";9689;"02-03-2022";"15-03-2022";320;3302.7;1;10.3;0;0
"Opmeer";432;"Opmeer";12009;"02-03-2022";"15-03-2022";384;3197.6;0;0;0;0
"Opsterland";86;"Opsterland";29812;"02-03-2022";"15-03-2022";1245;4176.2;2;6.7;0;0
"Oss";828;"Oss";92526;"02-03-2022";"15-03-2022";6718;7260.7;14;15.1;1;1.1
"Oude IJsselstreek";1509;"Oude IJsselstreek";39346;"02-03-2022";"15-03-2022";2514;6389.5;4;10.2;0;0
"Ouder-Amstel";437;"Ouder-Amstel";14125;"02-03-2022";"15-03-2022";569;4028.3;0;0;1;7.1
"Oudewater";589;"Oudewater";10138;"02-03-2022";"15-03-2022";359;3541.1;3;29.6;0;0
"Overbetuwe";1734;"Overbetuwe";48214;"02-03-2022";"15-03-2022";2832;5873.8;6;12.4;0;0
"Papendrecht";590;"Papendrecht";32171;"02-03-2022";"15-03-2022";943;2931.2;4;12.4;0;0
"Peel en Maas";1894;"Peel en Maas";43660;"02-03-2022";"15-03-2022";3235;7409.5;7;16;0;0
"Pekela";765;"Pekela";12176;"02-03-2022";"15-03-2022";451;3704;2;16.4;1;8.2
"Pijnacker-Nootdorp";1926;"Pijnacker-Nootdorp";55674;"02-03-2022";"15-03-2022";2106;3782.7;5;9;0;0
"Purmerend";439;"Purmerend";91793;"02-03-2022";"15-03-2022";2837;3090.6;14;15.3;0;0
"Putten";273;"Putten";24365;"02-03-2022";"15-03-2022";868;3562.5;5;20.5;1;4.1
"Raalte";177;"Raalte";37911;"02-03-2022";"15-03-2022";2299;6064.2;7;18.5;0;0
"Reimerswaal";703;"Reimerswaal";22896;"02-03-2022";"15-03-2022";797;3481;6;26.2;0;0
"Renkum";274;"Renkum";31417;"02-03-2022";"15-03-2022";1498;4768.1;0;0;0;0
"Renswoude";339;"Renswoude";5556;"02-03-2022";"15-03-2022";168;3023.8;0;0;0;0
"Reusel-De Mierden";1667;"Reusel-De Mierden";13127;"02-03-2022";"15-03-2022";966;7358.9;2;15.2;0;0
"Rheden";275;"Rheden";43525;"02-03-2022";"15-03-2022";2183;5015.5;10;23;0;0
"Rhenen";340;"Rhenen";20203;"02-03-2022";"15-03-2022";782;3870.7;1;4.9;0;0
"Ridderkerk";597;"Ridderkerk";46671;"02-03-2022";"15-03-2022";1381;2959;6;12.9;0;0
"Rijssen-Holten";1742;"Rijssen-Holten";38204;"02-03-2022";"15-03-2022";1834;4800.5;4;10.5;0;0
"Rijswijk";603;"Rijswijk";55220;"02-03-2022";"15-03-2022";1846;3343;12;21.7;0;0
"Roerdalen";1669;"Roerdalen";20580;"02-03-2022";"15-03-2022";1413;6865.9;4;19.4;0;0
"Roermond";957;"Roermond";58763;"02-03-2022";"15-03-2022";3675;6253.9;18;30.6;1;1.7
"Roosendaal";1674;"Roosendaal";77200;"02-03-2022";"15-03-2022";5684;7362.7;14;18.1;1;1.3
"Rotterdam";599;"Rotterdam";651631;"02-03-2022";"15-03-2022";16925;2597.3;84;12.9;0;0
"Rozendaal";277;"Rozendaal";1726;"02-03-2022";"15-03-2022";75;4345.3;1;57.9;0;0
"Rucphen";840;"Rucphen";23080;"02-03-2022";"15-03-2022";1220;5286;2;8.7;0;0
"Schagen";441;"Schagen";46532;"02-03-2022";"15-03-2022";1608;3455.7;5;10.7;0;0
