"Gemeente";"Inwoners";"Van";"Tot";"Meldingen";"Meldingen per 100.000";"Zkh opname";"Zkh opname per 100.000";"Overleden";"Overleden per 100.000"
"Edam-Volendam";36471;"07-12-2022";"20-12-2022";16;43,9;0;0;0;0
"Ede";119986;"07-12-2022";"20-12-2022";73;60,8;3;2,5;1;0,8
"Eemnes";9450;"07-12-2022";"20-12-2022";3;31,7;0;0;0;0
"Eemsdelta";45389;"07-12-2022";"20-12-2022";33;72,7;1;2,2;0;0
"Eersel";19823;"07-12-2022";"20-12-2022";6;30,3;1;5;0;0
"Eijsden-Margraten";25857;"07-12-2022";"20-12-2022";31;119,9;0;0;0;0
"Eindhoven";238326;"07-12-2022";"20-12-2022";122;51,2;10;4,2;1;0,4
"Elburg";23740;"07-12-2022";"20-12-2022";10;42,1;1;4,2;0;0
"Emmen";107856;"07-12-2022";"20-12-2022";69;64;2;1,9;0;0
"Enkhuizen";18620;"07-12-2022";"20-12-2022";5;26,9;1;5,4;0;0
"Enschede";160640;"07-12-2022";"20-12-2022";73;45,4;9;5,6;0;0
"Epe";33257;"07-12-2022";"20-12-2022";20;60,1;5;15;0;0
"Ermelo";27258;"07-12-2022";"20-12-2022";26;95,4;0;0;0;0
"Etten-Leur";44152;"07-12-2022";"20-12-2022";20;45,3;3;6,8;0;0
"Geertruidenberg";21944;"07-12-2022";"20-12-2022";4;18,2;3;13,7;0;0
"Geldrop-Mierlo";40131;"07-12-2022";"20-12-2022";23;57,3;8;19,9;0;0
"Gemert-Bakel";31040;"07-12-2022";"20-12-2022";2;6,4;3;9,7;0;0
"Gennep";17237;"07-12-2022";"20-12-2022";13;75,4;2;11,6;0;0
"Gilze en Rijen";26557;"07-12-2022";"20-12-2022";12;45,2;1;3,8;0;0
"Goeree-Overflakkee";51051;"07-12-2022";"20-12-2022";53;103,8;4;7,8;0;0
"Goes";38950;"07-12-2022";"20-12-2022";36;92,4;1;2,6;0;0
"Goirle";23979;"07-12-2022";"20-12-2022";1;4,2;2;8,3;0;0
"Gooise Meren";58846;"07-12-2022";"20-12-2022";40;68;0;0;0;0
"Gorinchem";37632;"07-12-2022";"20-12-2022";23;61,1;5;13,3;0;0
"Gouda";74095;"07-12-2022";"20-12-2022";63;85;2;2,7;0;0
"Groningen";234950;"07-12-2022";"20-12-2022";108;46;6;2,6;0;0
"Gulpen-Wittem";14178;"07-12-2022";"20-12-2022";9;63,5;0;0;0;0
"Haaksbergen";24268;"07-12-2022";"20-12-2022";8;33;2;8,2;0;0
"Haarlem";162898;"07-12-2022";"20-12-2022";113;69,4;8;4,9;0;0
"Haarlemmermeer";159336;"07-12-2022";"20-12-2022";91;57,1;7;4,4;1;0,6
"Halderberge";30770;"07-12-2022";"20-12-2022";22;71,5;2;6,5;0;0
"Hardenberg";61798;"07-12-2022";"20-12-2022";31;50,2;3;4,9;0;0
"Harderwijk";48857;"07-12-2022";"20-12-2022";33;67,5;0;0;0;0
"Hardinxveld-Giessendam";18511;"07-12-2022";"20-12-2022";12;64,8;3;16,2;0;0
"Harlingen";15904;"07-12-2022";"20-12-2022";6;37,7;0;0;0;0
"Hattem";12307;"07-12-2022";"20-12-2022";8;65;1;8,1;0;0
"Heemskerk";39189;"07-12-2022";"20-12-2022";30;76,6;0;0;0;0
"Heemstede";27557;"07-12-2022";"20-12-2022";14;50,8;0;0;0;0
"Heerde";18976;"07-12-2022";"20-12-2022";8;42,2;3;15,8;0;0
"Heerenveen";51119;"07-12-2022";"20-12-2022";19;37,2;4;7,8;0;0
"Heerlen";86845;"07-12-2022";"20-12-2022";60;69,1;5;5,8;1;1,2
"Heeze-Leende";16470;"07-12-2022";"20-12-2022";10;60,7;1;6,1;0;0
"Heiloo";24417;"07-12-2022";"20-12-2022";10;41;1;4,1;0;0
"Hellendoorn";35940;"07-12-2022";"20-12-2022";7;19,5;0;0;0;0
"Hellevoetsluis";40574;"07-12-2022";"20-12-2022";21;51,8;1;2,5;0;0
"Helmond";93476;"07-12-2022";"20-12-2022";36;38,5;8;8,6;0;0
"Hendrik-Ido-Ambacht";31663;"07-12-2022";"20-12-2022";14;44,2;0;0;0;0
"Hengelo";81476;"07-12-2022";"20-12-2022";42;51,5;3;3,7;0;0
"Het Hogeland";48022;"07-12-2022";"20-12-2022";24;50;3;6,2;0;0
"Heumen";17175;"07-12-2022";"20-12-2022";12;69,9;1;5,8;0;0
"Heusden";45557;"07-12-2022";"20-12-2022";13;28,5;2;4,4;0;0
"Hillegom";22312;"07-12-2022";"20-12-2022";9;40,3;1;4,5;0;0
"Hilvarenbeek";15810;"07-12-2022";"20-12-2022";5;31,6;0;0;0;0
"Hilversum";91733;"07-12-2022";"20-12-2022";51;55,6;0;0;0;0
"Hoeksche Waard";88715;"07-12-2022";"20-12-2022";32;36,1;3;3,4;0;0
"Hof van Twente";35056;"07-12-2022";"20-12-2022";13;37,1;3;8,6;0;0
"Hollands Kroon";48778;"07-12-2022";"20-12-2022";19;39;3;6,2;0;0
"Hoogeveen";55857;"07-12-2022";"20-12-2022";40;71,6;3;5,4;0;0
"Hoorn";74298;"07-12-2022";"20-12-2022";26;35;4;5,4;0;0
"Horst aan de Maas";43039;"07-12-2022";"20-12-2022";17;39,5;0;0;0;0
"Houten";50323;"07-12-2022";"20-12-2022";26;51,7;2;4;0;0
"Huizen";40938;"07-12-2022";"20-12-2022";12;29,3;0;0;0;0
"Hulst";27533;"07-12-2022";"20-12-2022";13;47,2;3;10,9;0;0
"IJsselstein";33429;"07-12-2022";"20-12-2022";25;74,8;4;12;0;0
"Kaag en Braassem";27895;"07-12-2022";"20-12-2022";7;25,1;1;3,6;0;0
"Kampen";54791;"07-12-2022";"20-12-2022";31;56,6;1;1,8;0;0
"Kapelle";13020;"07-12-2022";"20-12-2022";7;53,8;0;0;0;0
"Katwijk";66032;"07-12-2022";"20-12-2022";30;45,4;3;4,5;0;0
"Kerkrade";45324;"07-12-2022";"20-12-2022";29;64;0;0;0;0
"Koggenland";23048;"07-12-2022";"20-12-2022";10;43,4;1;4,3;0;0
"Krimpen aan den IJssel";29415;"07-12-2022";"20-12-2022";21;71,4;0;0;0;0
"Krimpenerwaard";57062;"07-12-2022";"20-12-2022";17;29,8;5;8,8;0;0
"Laarbeek";22943;"07-12-2022";"20-12-2022";6;26,2;1;4,4;0;0
"Land van Cuijk";90707;"07-12-2022";"20-12-2022";49;54;3;3,3;0;0
"Landgraaf";37023;"07-12-2022";"20-12-2022";30;81;2;5,4;0;0
"Landsmeer";11560;"07-12-2022";"20-12-2022";5;43,3;0;0;0;0
"Lansingerland";64110;"07-12-2022";"20-12-2022";33;51,5;5;7,8;1;1,6
"Laren";11528;"07-12-2022";"20-12-2022";6;52;0;0;0;0
"Leeuwarden";125504;"07-12-2022";"20-12-2022";102;81,3;8;6,4;0;0
"Leiden";125074;"07-12-2022";"20-12-2022";65;52;2;1,6;1;0,8
"Leiderdorp";27464;"07-12-2022";"20-12-2022";24;87,4;2;7,3;0;0
"Leidschendam-Voorburg";76659;"07-12-2022";"20-12-2022";35;45,7;2;2,6;0;0
"Lelystad";81214;"07-12-2022";"20-12-2022";63;77,6;4;4,9;0;0
"Leudal";35928;"07-12-2022";"20-12-2022";22;61,2;0;0;0;0
"Leusden";30713;"07-12-2022";"20-12-2022";33;107,4;2;6,5;0;0
"Lingewaard";46963;"07-12-2022";"20-12-2022";22;46,8;0;0;0;0
"Lisse";23015;"07-12-2022";"20-12-2022";14;60,8;2;8,7;0;0
"Lochem";34069;"07-12-2022";"20-12-2022";10;29,4;1;2,9;0;0
"Loon op Zand";23768;"07-12-2022";"20-12-2022";9;37,9;0;0;0;0
"Lopik";14512;"07-12-2022";"20-12-2022";3;20,7;0;0;0;0
"Losser";23084;"07-12-2022";"20-12-2022";14;60,6;0;0;0;0
"Maasdriel";25504;"07-12-2022";"20-12-2022";9;35,3;2;7,8;0;0
"Maasgouw";24028;"07-12-2022";"20-12-2022";16;66,6;0;0;0;0
"Maashorst";58362;"07-12-2022";"20-12-2022";27;46,3;1;1,7;0;0
"Maassluis";34148;"07-12-2022";"20-12-2022";15;43,9;1;2,9;0;0
"Maastricht";121151;"07-12-2022";"20-12-2022";120;99;0;0;1;0,8
"Medemblik";45464;"07-12-2022";"20-12-2022";23;50,6;3;6,6;0;0
"Meerssen";18581;"07-12-2022";"20-12-2022";17;91,5;0;0;0;0
"Meierijstad";82613;"07-12-2022";"20-12-2022";27;32,7;3;3,6;0;0
"Meppel";34761;"07-12-2022";"20-12-2022";23;66,2;1;2,9;0;0
"Middelburg";49199;"07-12-2022";"20-12-2022";54;109,8;0;0;0;0
"Midden-Delfland";19484;"07-12-2022";"20-12-2022";11;56,5;2;10,3;0;0
"Midden-Drenthe";33689;"07-12-2022";"20-12-2022";29;86,1;0;0;0;0
"Midden-Groningen";60898;"07-12-2022";"20-12-2022";23;37,8;1;1,6;0;0
"Moerdijk";37313;"07-12-2022";"20-12-2022";15;40,2;3;8;0;0
"Molenlanden";44644;"07-12-2022";"20-12-2022";9;20,2;0;0;0;0
"Montferland";36359;"07-12-2022";"20-12-2022";20;55;1;2,8;0;0
"Montfoort";13818;"07-12-2022";"20-12-2022";8;57,9;0;0;0;0
"Mook en Middelaar";7989;"07-12-2022";"20-12-2022";5;62,6;1;12,5;0;0
"Neder-Betuwe";25032;"07-12-2022";"20-12-2022";17;67,9;3;12;0;0
"Nederweert";17323;"07-12-2022";"20-12-2022";7;40,4;0;0;0;0
"Nieuwegein";64554;"07-12-2022";"20-12-2022";30;46,5;5;7,7;0;0
"Nieuwkoop";29304;"07-12-2022";"20-12-2022";10;34,1;2;6,8;0;0
"Nijkerk";44311;"07-12-2022";"20-12-2022";29;65,4;3;6,8;0;0
"Nijmegen";179100;"07-12-2022";"20-12-2022";128;71,5;8;4,5;0;0
"Nissewaard";86332;"07-12-2022";"20-12-2022";67;77,6;3;3,5;0;0
"Noardeast-Fryslân";45593;"07-12-2022";"20-12-2022";29;63,6;3;6,6;0;0
"Noord-Beveland";7668;"07-12-2022";"20-12-2022";6;78,2;0;0;0;0
"Noordenveld";31238;"07-12-2022";"20-12-2022";8;25,6;1;3,2;0;0
"Noordoostpolder";48048;"07-12-2022";"20-12-2022";20;41,6;0;0;0;0
"Noordwijk";44365;"07-12-2022";"20-12-2022";39;87,9;1;2,3;0;0
"Nuenen, Gerwen en Nederwetten";23826;"07-12-2022";"20-12-2022";9;37,8;1;4,2;0;0
"Nunspeet";28223;"07-12-2022";"20-12-2022";7;24,8;2;7,1;0;0
"Oegstgeest";25499;"07-12-2022";"20-12-2022";31;121,6;0;0;0;0
"Oirschot";19061;"07-12-2022";"20-12-2022";11;57,7;0;0;0;0
"Oisterwijk";32503;"07-12-2022";"20-12-2022";8;24,6;2;6,2;0;0
"Oldambt";38521;"07-12-2022";"20-12-2022";20;51,9;1;2,6;0;0
"Oldebroek";23930;"07-12-2022";"20-12-2022";7;29,3;2;8,4;0;0
"Oldenzaal";31741;"07-12-2022";"20-12-2022";19;59,9;2;6,3;0;0
"Olst-Wijhe";18496;"07-12-2022";"20-12-2022";3;16,2;0;0;0;0
"Ommen";18457;"07-12-2022";"20-12-2022";10;54,2;1;5,4;0;0
"Oost Gelre";29603;"07-12-2022";"20-12-2022";14;47,3;3;10,1;0;0
"Oosterhout";56535;"07-12-2022";"20-12-2022";19;33,6;2;3,5;0;0
"Ooststellingwerf";25680;"07-12-2022";"20-12-2022";7;27,3;1;3,9;0;0
"Oostzaan";9639;"07-12-2022";"20-12-2022";3;31,1;0;0;0;0
"Opmeer";12074;"07-12-2022";"20-12-2022";9;74,5;0;0;0;0
"Opsterland";29791;"07-12-2022";"20-12-2022";17;57,1;3;10,1;0;0
"Oss";93307;"07-12-2022";"20-12-2022";39;41,8;6;6,4;0;0
"Oude IJsselstreek";39387;"07-12-2022";"20-12-2022";17;43,2;0;0;0;0
"Ouder-Amstel";14212;"07-12-2022";"20-12-2022";3;21,1;0;0;0;0
"Oudewater";10159;"07-12-2022";"20-12-2022";1;9,8;1;9,8;0;0
"Overbetuwe";48266;"07-12-2022";"20-12-2022";26;53,9;3;6,2;0;0
"Papendrecht";32208;"07-12-2022";"20-12-2022";23;71,4;0;0;0;0
"Peel en Maas";44278;"07-12-2022";"20-12-2022";26;58,7;0;0;0;0
"Pekela";12196;"07-12-2022";"20-12-2022";15;123;0;0;0;0
"Pijnacker-Nootdorp";56572;"07-12-2022";"20-12-2022";22;38,9;1;1,8;0;0
"Purmerend";92240;"07-12-2022";"20-12-2022";34;36,9;11;11,9;0;0
"Putten";24598;"07-12-2022";"20-12-2022";10;40,7;0;0;0;0
"Raalte";38140;"07-12-2022";"20-12-2022";14;36,7;0;0;1;2,6
"Reimerswaal";22920;"07-12-2022";"20-12-2022";19;82,9;1;4,4;0;0
"Renkum";31358;"07-12-2022";"20-12-2022";12;38,3;2;6,4;0;0
"Renswoude";5651;"07-12-2022";"20-12-2022";2;35,4;0;0;0;0
"Reusel-De Mierden";13271;"07-12-2022";"20-12-2022";7;52,7;1;7,5;0;0
"Rheden";43435;"07-12-2022";"20-12-2022";30;69,1;2;4,6;1;2,3
"Rhenen";20265;"07-12-2022";"20-12-2022";5;24,7;0;0;0;0
"Ridderkerk";47099;"07-12-2022";"20-12-2022";38;80,7;0;0;0;0
"Rijssen-Holten";38231;"07-12-2022";"20-12-2022";3;7,8;0;0;0;0
"Rijswijk";56941;"07-12-2022";"20-12-2022";51;89,6;3;5,3;0;0
"Roerdalen";20558;"07-12-2022";"20-12-2022";21;102,2;0;0;0;0
"Roermond";59184;"07-12-2022";"20-12-2022";25;42,2;0;0;0;0
"Roosendaal";77244;"07-12-2022";"20-12-2022";41;53,1;2;2,6;0;0
"Rotterdam";655468;"07-12-2022";"20-12-2022";392;59,8;34;5,2;1;0,2
"Rozendaal";1756;"07-12-2022";"20-12-2022";5;284,7;0;0;0;0
"Rucphen";23326;"07-12-2022";"20-12-2022";15;64,3;0;0;0;0
"Schagen";46833;"07-12-2022";"20-12-2022";14;29,9;0;0;0;0
"Scherpenzeel";10317;"07-12-2022";"20-12-2022";7;67,8;0;0;0;0
"Schiedam";79644;"07-12-2022";"20-12-2022";28;35,2;2;2,5;0;0
"Schiermonnikoog";944;"07-12-2022";"20-12-2022";0;0;0;0;0;0
"Schouwen-Duiveland";34152;"07-12-2022";"20-12-2022";17;49,8;3;8,8;0;0
"Simpelveld";10425;"07-12-2022";"20-12-2022";4;38,4;0;0;0;0
"Sint-Michielsgestel";29731;"07-12-2022";"20-12-2022";8;26,9;0;0;0;0
"Sittard-Geleen";91719;"07-12-2022";"20-12-2022";57;62,1;0;0;0;0
"Sliedrecht";25897;"07-12-2022";"20-12-2022";10;38,6;0;0;0;0
"Sluis";23141;"07-12-2022";"20-12-2022";51;220,4;1;4,3;0;0
"Smallingerland";55895;"07-12-2022";"20-12-2022";26;46,5;0;0;0;0
"Soest";47113;"07-12-2022";"20-12-2022";46;97,6;1;2,1;0;0
"Someren";19701;"07-12-2022";"20-12-2022";13;66;1;5,1;0;0
"Son en Breugel";17775;"07-12-2022";"20-12-2022";8;45;0;0;0;0
"Stadskanaal";31851;"07-12-2022";"20-12-2022";9;28,3;1;3,1;0;0
"Staphorst";17282;"07-12-2022";"20-12-2022";7;40,5;0;0;0;0
"Stede Broec";21947;"07-12-2022";"20-12-2022";7;31,9;0;0;0;0
"Steenbergen";24333;"07-12-2022";"20-12-2022";15;61,6;2;8,2;0;0
"Steenwijkerland";44741;"07-12-2022";"20-12-2022";22;49,2;2;4,5;0;0
"Stein";24803;"07-12-2022";"20-12-2022";24;96,8;0;0;0;0
"Stichtse Vecht";65240;"07-12-2022";"20-12-2022";38;58,2;3;4,6;1;1,5
"Súdwest-Fryslân";90300;"07-12-2022";"20-12-2022";35;38,8;2;2,2;0;0
"Terneuzen";54501;"07-12-2022";"20-12-2022";87;159,6;11;20,2;0;0
"Terschelling";4960;"07-12-2022";"20-12-2022";0;0;0;0;0;0
"Texel";13687;"07-12-2022";"20-12-2022";5;36,5;0;0;0;0
"Teylingen";37942;"07-12-2022";"20-12-2022";27;71,2;0;0;0;0
"Tholen";26401;"07-12-2022";"20-12-2022";7;26,5;1;3,8;0;0
"Tiel";42277;"07-12-2022";"20-12-2022";45;106,4;1;2,4;0;0
"Tilburg";224459;"07-12-2022";"20-12-2022";129;57,5;9;4;0;0
"Tubbergen";21364;"07-12-2022";"20-12-2022";7;32,8;1;4,7;0;0
"Twenterand";33718;"07-12-2022";"20-12-2022";14;41,5;4;11,9;0;0
"Tynaarlo";34221;"07-12-2022";"20-12-2022";12;35,1;3;8,8;0;0
"Tytsjerksteradiel";32282;"07-12-2022";"20-12-2022";16;49,6;2;6,2;0;0
"Uitgeest";13563;"07-12-2022";"20-12-2022";1;7,4;1;7,4;0;0
"Uithoorn";31018;"07-12-2022";"20-12-2022";19;61,3;0;0;0;0
"Urk";21468;"07-12-2022";"20-12-2022";6;27,9;4;18,6;0;0
"Utrecht";361699;"07-12-2022";"20-12-2022";224;61,9;26;7,2;1;0,3
"Utrechtse Heuvelrug";49981;"07-12-2022";"20-12-2022";38;76;6;12;0;0
"Vaals";10135;"07-12-2022";"20-12-2022";6;59,2;0;0;0;0
"Valkenburg aan de Geul";16167;"07-12-2022";"20-12-2022";16;99;0;0;0;0
"Valkenswaard";31236;"07-12-2022";"20-12-2022";16;51,2;0;0;0;0
"Veendam";27466;"07-12-2022";"20-12-2022";8;29,1;1;3,6;0;0
"Veenendaal";67671;"07-12-2022";"20-12-2022";48;70,9;2;3;0;0
"Veere";21850;"07-12-2022";"20-12-2022";14;64,1;1;4,6;0;0
"Veldhoven";45822;"07-12-2022";"20-12-2022";21;45,8;2;4,4;0;0
"Velsen";68482;"07-12-2022";"20-12-2022";31;45,3;1;1,5;0;0
"Venlo";102136;"07-12-2022";"20-12-2022";72;70,5;2;2;0;0
"Venray";43964;"07-12-2022";"20-12-2022";25;56,9;1;2,3;0;0
"Vijfheerenlanden";58788;"07-12-2022";"20-12-2022";23;39,1;0;0;0;0
"Vlaardingen";74143;"07-12-2022";"20-12-2022";30;40,5;3;4;0;0
"Vlieland";1195;"07-12-2022";"20-12-2022";0;0;0;0;0;0
"Vlissingen";44585;"07-12-2022";"20-12-2022";35;78,5;0;0;0;0
"Voerendaal";12426;"07-12-2022";"20-12-2022";10;80,5;0;0;0;0
"Voorschoten";25627;"07-12-2022";"20-12-2022";11;42,9;1;3,9;0;0
"Voorst";24994;"07-12-2022";"20-12-2022";9;36;4;16;0;0
"Vught";31783;"07-12-2022";"20-12-2022";18;56,6;0;0;0;0
"Waadhoeke";46309;"07-12-2022";"20-12-2022";44;95;6;13;0;0
"Waalre";17626;"07-12-2022";"20-12-2022";13;73,8;1;5,7;0;0
"Waalwijk";49342;"07-12-2022";"20-12-2022";18;36,5;5;10,1;0;0
"Waddinxveen";31342;"07-12-2022";"20-12-2022";16;51;1;3,2;0;0
"Wageningen";39939;"07-12-2022";"20-12-2022";21;52,6;3;7,5;0;0
"Wassenaar";27115;"07-12-2022";"20-12-2022";12;44,3;2;7,4;0;0
"Waterland";17343;"07-12-2022";"20-12-2022";14;80,7;0;0;0;0
"Weert";50346;"07-12-2022";"20-12-2022";16;31,8;2;4;0;0
"West Betuwe";51971;"07-12-2022";"20-12-2022";26;50;2;3,8;0;0
"West Maas en Waal";19675;"07-12-2022";"20-12-2022";29;147,4;1;5,1;0;0
"Westerkwartier";64306;"07-12-2022";"20-12-2022";34;52,9;5;7,8;0;0
"Westerveld";19854;"07-12-2022";"20-12-2022";27;136;3;15,1;0;0
"Westervoort";14944;"07-12-2022";"20-12-2022";9;60,2;0;0;0;0
"Westerwolde";26571;"07-12-2022";"20-12-2022";11;41,4;0;0;0;0
"Westland";112448;"07-12-2022";"20-12-2022";54;48;7;6,2;0;0
"Weststellingwerf";26278;"07-12-2022";"20-12-2022";16;60,9;5;19;0;0
"Westvoorne";14960;"07-12-2022";"20-12-2022";6;40,1;1;6,7;0;0
"Wierden";24643;"07-12-2022";"20-12-2022";8;32,5;2;8,1;0;0
"Wijchen";41344;"07-12-2022";"20-12-2022";21;50,8;2;4,8;0;0
"Wijdemeren";24494;"07-12-2022";"20-12-2022";12;49;0;0;0;0
"Wijk bij Duurstede";23921;"07-12-2022";"20-12-2022";17;71,1;0;0;1;4,2
"Winterswijk";29185;"07-12-2022";"20-12-2022";4;13,7;3;10,3;0;0
"Woensdrecht";22112;"07-12-2022";"20-12-2022";5;22,6;0;0;0;0
"Woerden";52882;"07-12-2022";"20-12-2022";25;47,3;2;3,8;0;0
