"Gemeente";"Gemnr";"Gemeente";"Bev";"van_datum";"tot_datum";"Totaal_Absoluut";"Totaal_inc100000";"Zkh_Absoluut";"Zkh_inc100000";"Overleden_Absoluut";"Overleden_inc100000"
"Beesel";889;"Beesel";13450;"24-11-2021";"07-12-2021";272;2022.3;7;52;0;0
"Berg en Dal";1945;"Berg en Dal";35010;"24-11-2021";"07-12-2021";581;1659.5;7;20;2;5.7
"Bergeijk";1724;"Bergeijk";18754;"24-11-2021";"07-12-2021";342;1823.6;5;26.7;2;10.7
"Bergen (L.)";893;"Bergen (L.)";13108;"24-11-2021";"07-12-2021";220;1678.4;4;30.5;0;0
"Bergen (NH.)";373;"Bergen (NH.)";29715;"24-11-2021";"07-12-2021";414;1393.2;7;23.6;1;3.4
"Bergen op Zoom";748;"Bergen op Zoom";67514;"24-11-2021";"07-12-2021";1029;1524.1;15;22.2;1;1.5
"Berkelland";1859;"Berkelland";43846;"24-11-2021";"07-12-2021";737;1680.9;9;20.5;3;6.8
"Bernheze";1721;"Bernheze";31455;"24-11-2021";"07-12-2021";514;1634.1;7;22.3;1;3.2
"Best";753;"Best";30216;"24-11-2021";"07-12-2021";557;1843.4;6;19.9;1;3.3
"Beuningen";209;"Beuningen";26157;"24-11-2021";"07-12-2021";446;1705.1;10;38.2;1;3.8
"Beverwijk";375;"Beverwijk";41863;"24-11-2021";"07-12-2021";735;1755.7;9;21.5;0;0
"Bladel";1728;"Bladel";20529;"24-11-2021";"07-12-2021";433;2109.2;7;34.1;1;4.9
"Blaricum";376;"Blaricum";11954;"24-11-2021";"07-12-2021";157;1313.4;3;25.1;0;0
"Bloemendaal";377;"Bloemendaal";23478;"24-11-2021";"07-12-2021";471;2006.1;1;4.3;0;0
"Bodegraven-Reeuwijk";1901;"Bodegraven-Reeuwijk";35278;"24-11-2021";"07-12-2021";545;1544.9;12;34;0;0
"Boekel";755;"Boekel";10959;"24-11-2021";"07-12-2021";109;994.6;1;9.1;0;0
"Borger-Odoorn";1681;"Borger-Odoorn";25598;"24-11-2021";"07-12-2021";239;933.7;5;19.5;4;15.6
"Borne";147;"Borne";23668;"24-11-2021";"07-12-2021";350;1478.8;6;25.4;0;0
"Borsele";654;"Borsele";22818;"24-11-2021";"07-12-2021";510;2235.1;3;13.1;0;0
"Boxmeer";756;"Boxmeer";29609;"24-11-2021";"07-12-2021";542;1830.5;3;10.1;2;6.8
"Boxtel";757;"Boxtel";32973;"24-11-2021";"07-12-2021";698;2116.9;3;9.1;0;0
"Breda";758;"Breda";184126;"24-11-2021";"07-12-2021";3082;1673.9;38;20.6;10;5.4
"Brielle";501;"Brielle";17439;"24-11-2021";"07-12-2021";255;1462.2;3;17.2;0;0
"Bronckhorst";1876;"Bronckhorst";36087;"24-11-2021";"07-12-2021";468;1296.9;7;19.4;1;2.8
"Brummen";213;"Brummen";20884;"24-11-2021";"07-12-2021";305;1460.4;7;33.5;1;4.8
"Brunssum";899;"Brunssum";27670;"24-11-2021";"07-12-2021";740;2674.4;17;61.4;6;21.7
"Bunnik";312;"Bunnik";15341;"24-11-2021";"07-12-2021";248;1616.6;1;6.5;1;6.5
"Bunschoten";313;"Bunschoten";22019;"24-11-2021";"07-12-2021";514;2334.3;4;18.2;0;0
"Buren";214;"Buren";27009;"24-11-2021";"07-12-2021";390;1444;11;40.7;0;0
"Capelle aan den IJssel";502;"Capelle aan den IJssel";67319;"24-11-2021";"07-12-2021";1138;1690.5;27;40.1;3;4.5
"Castricum";383;"Castricum";36086;"24-11-2021";"07-12-2021";564;1562.9;4;11.1;2;5.5
"Coevorden";109;"Coevorden";35317;"24-11-2021";"07-12-2021";446;1262.8;10;28.3;1;2.8
"Cranendonck";1706;"Cranendonck";21001;"24-11-2021";"07-12-2021";340;1619;8;38.1;1;4.8
"Cuijk";1684;"Cuijk";25404;"24-11-2021";"07-12-2021";607;2389.4;7;27.6;1;3.9
"Culemborg";216;"Culemborg";29121;"24-11-2021";"07-12-2021";486;1668.9;7;24;1;3.4
"Dalfsen";148;"Dalfsen";28901;"24-11-2021";"07-12-2021";383;1325.2;2;6.9;2;6.9
"Dantumadiel";1891;"Dantumadiel";18943;"24-11-2021";"07-12-2021";347;1831.8;8;42.2;0;0
"De Bilt";310;"De Bilt";43384;"24-11-2021";"07-12-2021";616;1419.9;6;13.8;0;0
"De Fryske Marren";1940;"De Fryske Marren";51778;"24-11-2021";"07-12-2021";793;1531.5;13;25.1;0;0
"De Ronde Venen";736;"De Ronde Venen";44720;"24-11-2021";"07-12-2021";760;1699.5;5;11.2;3;6.7
"De Wolden";1690;"De Wolden";24374;"24-11-2021";"07-12-2021";291;1193.9;4;16.4;1;4.1
"Delft";503;"Delft";103581;"24-11-2021";"07-12-2021";1204;1162.4;18;17.4;1;1
"Den Helder";400;"Den Helder";56582;"24-11-2021";"07-12-2021";1156;2043.1;14;24.7;2;3.5
"Deurne";762;"Deurne";32437;"24-11-2021";"07-12-2021";633;1951.5;11;33.9;1;3.1
"Deventer";150;"Deventer";101236;"24-11-2021";"07-12-2021";1030;1017.4;17;16.8;0;0
"Diemen";384;"Diemen";31334;"24-11-2021";"07-12-2021";436;1391.5;1;3.2;2;6.4
"Dinkelland";1774;"Dinkelland";26606;"24-11-2021";"07-12-2021";251;943.4;5;18.8;0;0
"Doesburg";221;"Doesburg";11064;"24-11-2021";"07-12-2021";134;1211.1;1;9;0;0
"Doetinchem";222;"Doetinchem";58270;"24-11-2021";"07-12-2021";777;1333.4;16;27.5;6;10.3
"Dongen";766;"Dongen";26368;"24-11-2021";"07-12-2021";429;1627;7;26.5;0;0
"Dordrecht";505;"Dordrecht";119115;"24-11-2021";"07-12-2021";2246;1885.6;39;32.7;7;5.9
"Drechterland";498;"Drechterland";19838;"24-11-2021";"07-12-2021";323;1628.2;4;20.2;0;0
"Drimmelen";1719;"Drimmelen";27325;"24-11-2021";"07-12-2021";510;1866.4;12;43.9;1;3.7
"Dronten";303;"Dronten";42011;"24-11-2021";"07-12-2021";549;1306.8;9;21.4;1;2.4
"Druten";225;"Druten";18991;"24-11-2021";"07-12-2021";338;1779.8;4;21.1;0;0
"Duiven";226;"Duiven";25066;"24-11-2021";"07-12-2021";344;1372.4;1;4;1;4
"Echt-Susteren";1711;"Echt-Susteren";31751;"24-11-2021";"07-12-2021";712;2242.4;13;40.9;2;6.3
"Edam-Volendam";385;"Edam-Volendam";36268;"24-11-2021";"07-12-2021";698;1924.6;5;13.8;0;0
"Ede";228;"Ede";118530;"24-11-2021";"07-12-2021";1725;1455.3;13;11;4;3.4
"Eemnes";317;"Eemnes";9362;"24-11-2021";"07-12-2021";115;1228.4;3;32;0;0
"Eemsdelta";1979;"Eemsdelta";45587;"24-11-2021";"07-12-2021";446;978.3;11;24.1;1;2.2
"Eersel";770;"Eersel";19528;"24-11-2021";"07-12-2021";252;1290.5;2;10.2;0;0
"Eijsden-Margraten";1903;"Eijsden-Margraten";25900;"24-11-2021";"07-12-2021";675;2606.2;5;19.3;2;7.7
"Eindhoven";772;"Eindhoven";235691;"24-11-2021";"07-12-2021";3360;1425.6;62;26.3;10;4.2
"Elburg";230;"Elburg";23429;"24-11-2021";"07-12-2021";308;1314.6;4;17.1;0;0
"Emmen";114;"Emmen";107024;"24-11-2021";"07-12-2021";1238;1156.7;34;31.8;2;1.9
"Enkhuizen";388;"Enkhuizen";18637;"24-11-2021";"07-12-2021";260;1395.1;5;26.8;1;5.4
"Enschede";153;"Enschede";159732;"24-11-2021";"07-12-2021";2345;1468.1;22;13.8;3;1.9
"Epe";232;"Epe";33198;"24-11-2021";"07-12-2021";416;1253.1;7;21.1;1;3
"Ermelo";233;"Ermelo";27016;"24-11-2021";"07-12-2021";466;1724.9;7;25.9;3;11.1
"Etten-Leur";777;"Etten-Leur";43869;"24-11-2021";"07-12-2021";746;1700.5;10;22.8;1;2.3
"Geertruidenberg";779;"Geertruidenberg";21770;"24-11-2021";"07-12-2021";363;1667.4;1;4.6;0;0
"Geldrop-Mierlo";1771;"Geldrop-Mierlo";40066;"24-11-2021";"07-12-2021";564;1407.7;14;34.9;1;2.5
"Gemert-Bakel";1652;"Gemert-Bakel";30760;"24-11-2021";"07-12-2021";456;1482.4;5;16.3;1;3.3
"Gennep";907;"Gennep";17035;"24-11-2021";"07-12-2021";183;1074.3;4;23.5;1;5.9
"Gilze en Rijen";784;"Gilze en Rijen";26723;"24-11-2021";"07-12-2021";426;1594.1;4;15;0;0
"Goeree-Overflakkee";1924;"Goeree-Overflakkee";50589;"24-11-2021";"07-12-2021";607;1199.9;9;17.8;0;0
"Goes";664;"Goes";38594;"24-11-2021";"07-12-2021";776;2010.7;16;41.5;0;0
"Goirle";785;"Goirle";23952;"24-11-2021";"07-12-2021";497;2075;9;37.6;2;8.4
"Gooise Meren";1942;"Gooise Meren";58524;"24-11-2021";"07-12-2021";973;1662.6;6;10.3;1;1.7
"Gorinchem";512;"Gorinchem";37410;"24-11-2021";"07-12-2021";690;1844.4;7;18.7;0;0
"Gouda";513;"Gouda";73681;"24-11-2021";"07-12-2021";1274;1729.1;23;31.2;0;0
"Grave";786;"Grave";12486;"24-11-2021";"07-12-2021";212;1697.9;8;64.1;1;8
"Groningen";14;"Groningen";233273;"24-11-2021";"07-12-2021";2124;910.5;17;7.3;2;0.9
"Gulpen-Wittem";1729;"Gulpen-Wittem";14206;"24-11-2021";"07-12-2021";275;1935.8;1;7;0;0
"Haaksbergen";158;"Haaksbergen";24229;"24-11-2021";"07-12-2021";355;1465.2;4;16.5;0;0
"Haarlem";392;"Haarlem";162543;"24-11-2021";"07-12-2021";2747;1690;21;12.9;5;3.1
"Haarlemmermeer";394;"Haarlemmermeer";157789;"24-11-2021";"07-12-2021";2322;1471.6;20;12.7;3;1.9
"Halderberge";1655;"Halderberge";30430;"24-11-2021";"07-12-2021";399;1311.2;4;13.1;1;3.3
"Hardenberg";160;"Hardenberg";61357;"24-11-2021";"07-12-2021";922;1502.7;19;31;1;1.6
"Harderwijk";243;"Harderwijk";48726;"24-11-2021";"07-12-2021";724;1485.9;5;10.3;1;2.1
"Hardinxveld-Giessendam";523;"Hardinxveld-Giessendam";18413;"24-11-2021";"07-12-2021";412;2237.5;8;43.4;2;10.9
"Harlingen";72;"Harlingen";15807;"24-11-2021";"07-12-2021";196;1240;2;12.7;1;6.3
"Hattem";244;"Hattem";12228;"24-11-2021";"07-12-2021";202;1651.9;2;16.4;0;0
"Heemskerk";396;"Heemskerk";39191;"24-11-2021";"07-12-2021";789;2013.2;6;15.3;1;2.6
"Heemstede";397;"Heemstede";27545;"24-11-2021";"07-12-2021";430;1561.1;5;18.2;0;0
"Heerde";246;"Heerde";18776;"24-11-2021";"07-12-2021";195;1038.6;5;26.6;0;0
"Heerenveen";74;"Heerenveen";50650;"24-11-2021";"07-12-2021";708;1397.8;7;13.8;1;2
"Heerhugowaard";398;"Heerhugowaard";58387;"24-11-2021";"07-12-2021";949;1625.4;10;17.1;1;1.7
"Heerlen";917;"Heerlen";86936;"24-11-2021";"07-12-2021";2182;2509.9;48;55.2;7;8.1
"Heeze-Leende";1658;"Heeze-Leende";16243;"24-11-2021";"07-12-2021";187;1151.3;1;6.2;0;0
"Heiloo";399;"Heiloo";24144;"24-11-2021";"07-12-2021";347;1437.2;3;12.4;0;0
"Hellendoorn";163;"Hellendoorn";35932;"24-11-2021";"07-12-2021";618;1719.9;3;8.3;1;2.8
"Hellevoetsluis";530;"Hellevoetsluis";40312;"24-11-2021";"07-12-2021";568;1409;5;12.4;0;0
"Helmond";794;"Helmond";92627;"24-11-2021";"07-12-2021";1422;1535.2;23;24.8;2;2.2
"Hendrik-Ido-Ambacht";531;"Hendrik-Ido-Ambacht";31258;"24-11-2021";"07-12-2021";665;2127.5;12;38.4;3;9.6
"Hengelo (O.)";164;"Hengelo (O.)";81049;"24-11-2021";"07-12-2021";1127;1390.5;9;11.1;1;1.2
"Het Hogeland";1966;"Het Hogeland";47834;"24-11-2021";"07-12-2021";724;1513.6;7;14.6;9;18.8
"Heumen";252;"Heumen";16569;"24-11-2021";"07-12-2021";249;1502.8;4;24.1;1;6
"Heusden";797;"Heusden";45005;"24-11-2021";"07-12-2021";793;1762;9;20;1;2.2
"Hillegom";534;"Hillegom";22197;"24-11-2021";"07-12-2021";339;1527.2;3;13.5;1;4.5
"Hilvarenbeek";798;"Hilvarenbeek";15698;"24-11-2021";"07-12-2021";181;1153;4;25.5;0;0
"Hilversum";402;"Hilversum";91235;"24-11-2021";"07-12-2021";1403;1537.8;7;7.7;4;4.4
"Hoeksche Waard";1963;"Hoeksche Waard";88047;"24-11-2021";"07-12-2021";1238;1406.1;10;11.4;2;2.3
"Hof van Twente";1735;"Hof van Twente";35040;"24-11-2021";"07-12-2021";586;1672.4;8;22.8;2;5.7
"Hollands Kroon";1911;"Hollands Kroon";48583;"24-11-2021";"07-12-2021";684;1407.9;6;12.3;2;4.1
"Hoogeveen";118;"Hoogeveen";55603;"24-11-2021";"07-12-2021";829;1490.9;16;28.8;1;1.8
"Hoorn";405;"Hoorn";73619;"24-11-2021";"07-12-2021";1167;1585.2;16;21.7;1;1.4
"Horst aan de Maas";1507;"Horst aan de Maas";42487;"24-11-2021";"07-12-2021";930;2188.9;5;11.8;2;4.7
"Houten";321;"Houten";50223;"24-11-2021";"07-12-2021";1015;2021;6;11.9;1;2
"Huizen";406;"Huizen";41090;"24-11-2021";"07-12-2021";565;1375;5;12.2;1;2.4
"Hulst";677;"Hulst";27575;"24-11-2021";"07-12-2021";667;2418.9;8;29;0;0
"IJsselstein";353;"IJsselstein";33819;"24-11-2021";"07-12-2021";504;1490.3;3;8.9;0;0
"Kaag en Braassem";1884;"Kaag en Braassem";27541;"24-11-2021";"07-12-2021";307;1114.7;1;3.6;1;3.6
"Kampen";166;"Kampen";54474;"24-11-2021";"07-12-2021";989;1815.5;7;12.9;2;3.7
"Kapelle";678;"Kapelle";12882;"24-11-2021";"07-12-2021";186;1443.9;0;0;0;0
"Katwijk";537;"Katwijk";65995;"24-11-2021";"07-12-2021";1153;1747.1;4;6.1;3;4.5
"Kerkrade";928;"Kerkrade";45442;"24-11-2021";"07-12-2021";1054;2319.4;24;52.8;1;2.2
"Koggenland";1598;"Koggenland";22940;"24-11-2021";"07-12-2021";332;1447.3;1;4.4;0;0
"Krimpen aan den IJssel";542;"Krimpen aan den IJssel";29410;"24-11-2021";"07-12-2021";517;1757.9;9;30.6;3;10.2
"Krimpenerwaard";1931;"Krimpenerwaard";56622;"24-11-2021";"07-12-2021";802;1416.4;10;17.7;1;1.8
"Laarbeek";1659;"Laarbeek";22805;"24-11-2021";"07-12-2021";291;1276;3;13.2;2;8.8
"Landerd";1685;"Landerd";15817;"24-11-2021";"07-12-2021";215;1359.3;1;6.3;0;0
"Landgraaf";882;"Landgraaf";37262;"24-11-2021";"07-12-2021";1062;2850.1;17;45.6;1;2.7
"Landsmeer";415;"Landsmeer";11565;"24-11-2021";"07-12-2021";171;1478.6;2;17.3;1;8.6
"Langedijk";416;"Langedijk";28335;"24-11-2021";"07-12-2021";491;1732.8;3;10.6;0;0
"Lansingerland";1621;"Lansingerland";63363;"24-11-2021";"07-12-2021";1199;1892.3;7;11;0;0
"Laren";417;"Laren";11398;"24-11-2021";"07-12-2021";174;1526.6;1;8.8;1;8.8
"Leeuwarden";80;"Leeuwarden";124481;"24-11-2021";"07-12-2021";2097;1684.6;28;22.5;6;4.8
"Leiden";546;"Leiden";124093;"24-11-2021";"07-12-2021";1381;1112.9;8;6.4;0;0
"Leiderdorp";547;"Leiderdorp";27377;"24-11-2021";"07-12-2021";339;1238.3;0;0;0;0
"Leidschendam-Voorburg";1916;"Leidschendam-Voorburg";76433;"24-11-2021";"07-12-2021";955;1249.5;9;11.8;3;3.9
"Lelystad";995;"Lelystad";79811;"24-11-2021";"07-12-2021";1205;1509.8;23;28.8;3;3.8
"Leudal";1640;"Leudal";36045;"24-11-2021";"07-12-2021";582;1614.6;11;30.5;4;11.1
"Leusden";327;"Leusden";30544;"24-11-2021";"07-12-2021";624;2043;3;9.8;1;3.3
"Lingewaard";1705;"Lingewaard";46822;"24-11-2021";"07-12-2021";916;1956.3;5;10.7;2;4.3
"Lisse";553;"Lisse";22982;"24-11-2021";"07-12-2021";312;1357.6;3;13.1;2;8.7
"Lochem";262;"Lochem";33948;"24-11-2021";"07-12-2021";516;1520;4;11.8;5;14.7
"Loon op Zand";809;"Loon op Zand";23504;"24-11-2021";"07-12-2021";496;2110.3;4;17;0;0
"Lopik";331;"Lopik";14456;"24-11-2021";"07-12-2021";210;1452.7;2;13.8;0;0
"Losser";168;"Losser";22888;"24-11-2021";"07-12-2021";256;1118.5;1;4.4;0;0
"Maasdriel";263;"Maasdriel";25452;"24-11-2021";"07-12-2021";331;1300.5;7;27.5;1;3.9
"Maasgouw";1641;"Maasgouw";23947;"24-11-2021";"07-12-2021";578;2413.7;11;45.9;1;4.2
"Maassluis";556;"Maassluis";33567;"24-11-2021";"07-12-2021";493;1468.7;10;29.8;2;6
"Maastricht";935;"Maastricht";120227;"24-11-2021";"07-12-2021";2773;2306.5;45;37.4;8;6.7
"Medemblik";420;"Medemblik";45165;"24-11-2021";"07-12-2021";612;1355;10;22.1;1;2.2
"Meerssen";938;"Meerssen";18661;"24-11-2021";"07-12-2021";447;2395.4;2;10.7;3;16.1
"Meierijstad";1948;"Meierijstad";81647;"24-11-2021";"07-12-2021";1146;1403.6;17;20.8;4;4.9
"Meppel";119;"Meppel";34386;"24-11-2021";"07-12-2021";482;1401.7;4;11.6;2;5.8
"Middelburg";687;"Middelburg";48964;"24-11-2021";"07-12-2021";1171;2391.6;9;18.4;1;2
"Midden-Delfland";1842;"Midden-Delfland";19414;"24-11-2021";"07-12-2021";324;1668.9;1;5.2;0;0
"Midden-Drenthe";1731;"Midden-Drenthe";33381;"24-11-2021";"07-12-2021";475;1423;9;27;0;0
"Midden-Groningen";1952;"Midden-Groningen";60726;"24-11-2021";"07-12-2021";586;965;11;18.1;2;3.3
"Mill en Sint Hubert";815;"Mill en Sint Hubert";11004;"24-11-2021";"07-12-2021";192;1744.8;2;18.2;1;9.1
"Moerdijk";1709;"Moerdijk";37185;"24-11-2021";"07-12-2021";539;1449.5;8;21.5;4;10.8
"Molenlanden";1978;"Molenlanden";44130;"24-11-2021";"07-12-2021";858;1944.3;11;24.9;0;0
"Montferland";1955;"Montferland";36031;"24-11-2021";"07-12-2021";416;1154.6;7;19.4;1;2.8
"Montfoort";335;"Montfoort";13896;"24-11-2021";"07-12-2021";223;1604.8;5;36;0;0
"Mook en Middelaar";944;"Mook en Middelaar";7909;"24-11-2021";"07-12-2021";80;1011.5;2;25.3;0;0
"Neder-Betuwe";1740;"Neder-Betuwe";24648;"24-11-2021";"07-12-2021";472;1915;9;36.5;2;8.1
"Nederweert";946;"Nederweert";17171;"24-11-2021";"07-12-2021";360;2096.6;4;23.3;1;5.8
"Nieuwegein";356;"Nieuwegein";63866;"24-11-2021";"07-12-2021";875;1370.1;17;26.6;1;1.6
"Nieuwkoop";569;"Nieuwkoop";29151;"24-11-2021";"07-12-2021";510;1749.5;4;13.7;0;0
"Nijkerk";267;"Nijkerk";43600;"24-11-2021";"07-12-2021";752;1724.8;7;16.1;1;2.3
"Nijmegen";268;"Nijmegen";177359;"24-11-2021";"07-12-2021";3120;1759.1;39;22;3;1.7
"Nissewaard";1930;"Nissewaard";85440;"24-11-2021";"07-12-2021";1345;1574.2;34;39.8;3;3.5
"Noardeast-Fryslân";1970;"Noardeast-Fryslân";45481;"24-11-2021";"07-12-2021";709;1558.9;12;26.4;0;0
"Noord-Beveland";1695;"Noord-Beveland";7581;"24-11-2021";"07-12-2021";127;1675.2;0;0;0;0
"Noordenveld";1699;"Noordenveld";31214;"24-11-2021";"07-12-2021";412;1319.9;5;16;1;3.2
"Noordoostpolder";171;"Noordoostpolder";47583;"24-11-2021";"07-12-2021";965;2028;10;21;2;4.2
"Noordwijk";575;"Noordwijk";44062;"24-11-2021";"07-12-2021";590;1339;3;6.8;0;0
"Nuenen, Gerwen en Nederwetten";820;"Nuenen, Gerwen en Nederwetten";23702;"24-11-2021";"07-12-2021";377;1590.6;6;25.3;0;0
"Nunspeet";302;"Nunspeet";28021;"24-11-2021";"07-12-2021";405;1445.3;13;46.4;2;7.1
"Oegstgeest";579;"Oegstgeest";25064;"24-11-2021";"07-12-2021";330;1316.6;5;19.9;0;0
"Oirschot";823;"Oirschot";18842;"24-11-2021";"07-12-2021";285;1512.6;6;31.8;0;0
"Oisterwijk";824;"Oisterwijk";32373;"24-11-2021";"07-12-2021";675;2085.1;10;30.9;1;3.1
"Oldambt";1895;"Oldambt";38277;"24-11-2021";"07-12-2021";378;987.5;12;31.4;0;0
"Oldebroek";269;"Oldebroek";23760;"24-11-2021";"07-12-2021";265;1115.3;3;12.6;1;4.2
"Oldenzaal";173;"Oldenzaal";31701;"24-11-2021";"07-12-2021";423;1334.3;3;9.5;2;6.3
"Olst-Wijhe";1773;"Olst-Wijhe";18361;"24-11-2021";"07-12-2021";169;920.4;2;10.9;0;0
"Ommen";175;"Ommen";18295;"24-11-2021";"07-12-2021";240;1311.8;3;16.4;0;0
"Oost Gelre";1586;"Oost Gelre";29574;"24-11-2021";"07-12-2021";276;933.3;1;3.4;3;10.1
"Oosterhout";826;"Oosterhout";56206;"24-11-2021";"07-12-2021";1134;2017.6;16;28.5;1;1.8
"Ooststellingwerf";85;"Ooststellingwerf";25464;"24-11-2021";"07-12-2021";441;1731.9;4;15.7;0;0
"Oostzaan";431;"Oostzaan";9689;"24-11-2021";"07-12-2021";148;1527.5;2;20.6;0;0
"Opmeer";432;"Opmeer";12009;"24-11-2021";"07-12-2021";178;1482.2;1;8.3;0;0
"Opsterland";86;"Opsterland";29812;"24-11-2021";"07-12-2021";438;1469.2;6;20.1;0;0
"Oss";828;"Oss";92526;"24-11-2021";"07-12-2021";1455;1572.5;10;10.8;2;2.2
"Oude IJsselstreek";1509;"Oude IJsselstreek";39346;"24-11-2021";"07-12-2021";486;1235.2;8;20.3;7;17.8
"Ouder-Amstel";437;"Ouder-Amstel";14125;"24-11-2021";"07-12-2021";214;1515;1;7.1;0;0
"Oudewater";589;"Oudewater";10138;"24-11-2021";"07-12-2021";86;848.3;1;9.9;0;0
"Overbetuwe";1734;"Overbetuwe";48214;"24-11-2021";"07-12-2021";673;1395.9;9;18.7;2;4.1
"Papendrecht";590;"Papendrecht";32171;"24-11-2021";"07-12-2021";587;1824.6;11;34.2;2;6.2
"Peel en Maas";1894;"Peel en Maas";43660;"24-11-2021";"07-12-2021";882;2020.2;9;20.6;2;4.6
"Pekela";765;"Pekela";12176;"24-11-2021";"07-12-2021";132;1084.1;4;32.9;0;0
"Pijnacker-Nootdorp";1926;"Pijnacker-Nootdorp";55674;"24-11-2021";"07-12-2021";913;1639.9;12;21.6;1;1.8
"Purmerend";439;"Purmerend";81683;"24-11-2021";"07-12-2021";1102;1349.1;12;14.7;1;1.2
"Putten";273;"Putten";24365;"24-11-2021";"07-12-2021";366;1502.2;4;16.4;0;0
"Raalte";177;"Raalte";37911;"24-11-2021";"07-12-2021";513;1353.2;6;15.8;1;2.6
"Reimerswaal";703;"Reimerswaal";22896;"24-11-2021";"07-12-2021";469;2048.4;4;17.5;1;4.4
"Renkum";274;"Renkum";31417;"24-11-2021";"07-12-2021";351;1117.2;0;0;0;0
"Renswoude";339;"Renswoude";5556;"24-11-2021";"07-12-2021";71;1277.9;1;18;0;0
"Reusel-De Mierden";1667;"Reusel-De Mierden";13127;"24-11-2021";"07-12-2021";229;1744.5;2;15.2;0;0
"Rheden";275;"Rheden";43525;"24-11-2021";"07-12-2021";674;1548.5;3;6.9;4;9.2
"Rhenen";340;"Rhenen";20203;"24-11-2021";"07-12-2021";323;1598.8;1;4.9;0;0
"Ridderkerk";597;"Ridderkerk";46671;"24-11-2021";"07-12-2021";681;1459.2;14;30;2;4.3
"Rijssen-Holten";1742;"Rijssen-Holten";38204;"24-11-2021";"07-12-2021";721;1887.2;18;47.1;4;10.5
"Rijswijk";603;"Rijswijk";55220;"24-11-2021";"07-12-2021";884;1600.9;8;14.5;0;0
"Roerdalen";1669;"Roerdalen";20580;"24-11-2021";"07-12-2021";349;1695.8;4;19.4;0;0
