"Gemeente";"Inwoners";"Van";"Tot";"Meldingen";"Meldingen per 100.000";"Zkh opname";"Zkh opname per 100.000";"Overleden";"Overleden per 100.000"
"Winterswijk";29185;"19-10-2022";"01-11-2022";40;137,1;3;10,3;0;0
"Woensdrecht";22112;"19-10-2022";"01-11-2022";31;140,2;3;13,6;0;0
"Woerden";52882;"19-10-2022";"01-11-2022";83;157;3;5,7;0;0
"Wormerland";16381;"19-10-2022";"01-11-2022";17;103,8;1;6,1;0;0
"Woudenberg";13873;"19-10-2022";"01-11-2022";18;129,7;0;0;0;0
"Zaanstad";157166;"19-10-2022";"01-11-2022";219;139,3;11;7;2;1,3
"Zaltbommel";29957;"19-10-2022";"01-11-2022";31;103,5;3;10;0;0
"Zandvoort";17107;"19-10-2022";"01-11-2022";22;128,6;1;5,8;0;0
"Zeewolde";23348;"19-10-2022";"01-11-2022";33;141,3;0;0;0;0
"Zeist";65987;"19-10-2022";"01-11-2022";107;162,2;4;6,1;0;0
"Zevenaar";44645;"19-10-2022";"01-11-2022";59;132,2;1;2,2;1;2,2
"Zoetermeer";125767;"19-10-2022";"01-11-2022";205;163;12;9,5;0;0
"Zoeterwoude";9302;"19-10-2022";"01-11-2022";26;279,5;2;21,5;0;0
"Zuidplas";45794;"19-10-2022";"01-11-2022";58;126,7;1;2,2;2;4,4
"Zundert";22260;"19-10-2022";"01-11-2022";14;62,9;0;0;0;0
"Zutphen";48330;"19-10-2022";"01-11-2022";80;165,5;7;14,5;1;2,1
"Zwartewaterland";23012;"19-10-2022";"01-11-2022";26;113;0;0;0;0
"Zwijndrecht";44789;"19-10-2022";"01-11-2022";50;111,6;5;11,2;0;0
"Zwolle";130668;"19-10-2022";"01-11-2022";201;153,8;7;5,4;1;0,8
