"Gemeente";"Gemnr";"Gemeente";"Bev";"van_datum";"tot_datum";"Totaal_Absoluut";"Totaal_inc100000";"Zkh_Absoluut";"Zkh_inc100000";"Overleden_Absoluut";"Overleden_inc100000"
"Dronten";303;"Dronten";42011;"15-09-2021";"28-09-2021";43;102.4;2;4.8;0;0
"Druten";225;"Druten";18991;"15-09-2021";"28-09-2021";29;152.7;1;5.3;0;0
"Duiven";226;"Duiven";25066;"15-09-2021";"28-09-2021";21;83.8;0;0;0;0
"Echt-Susteren";1711;"Echt-Susteren";31751;"15-09-2021";"28-09-2021";31;97.6;0;0;0;0
"Edam-Volendam";385;"Edam-Volendam";36268;"15-09-2021";"28-09-2021";32;88.2;0;0;0;0
"Ede";228;"Ede";118530;"15-09-2021";"28-09-2021";378;318.9;3;2.5;1;0.8
"Eemnes";317;"Eemnes";9362;"15-09-2021";"28-09-2021";18;192.3;0;0;0;0
"Eemsdelta";1979;"Eemsdelta";45587;"15-09-2021";"28-09-2021";20;43.9;0;0;0;0
"Eersel";770;"Eersel";19528;"15-09-2021";"28-09-2021";9;46.1;0;0;0;0
"Eijsden-Margraten";1903;"Eijsden-Margraten";25900;"15-09-2021";"28-09-2021";15;57.9;1;3.9;0;0
"Eindhoven";772;"Eindhoven";235691;"15-09-2021";"28-09-2021";231;98;2;0.8;1;0.4
"Elburg";230;"Elburg";23429;"15-09-2021";"28-09-2021";25;106.7;0;0;0;0
"Emmen";114;"Emmen";107024;"15-09-2021";"28-09-2021";132;123.3;2;1.9;1;0.9
"Enkhuizen";388;"Enkhuizen";18637;"15-09-2021";"28-09-2021";26;139.5;0;0;0;0
"Enschede";153;"Enschede";159732;"15-09-2021";"28-09-2021";239;149.6;1;0.6;0;0
"Epe";232;"Epe";33198;"15-09-2021";"28-09-2021";30;90.4;1;3;0;0
"Ermelo";233;"Ermelo";27016;"15-09-2021";"28-09-2021";29;107.3;0;0;0;0
"Etten-Leur";777;"Etten-Leur";43869;"15-09-2021";"28-09-2021";32;72.9;0;0;0;0
"Geertruidenberg";779;"Geertruidenberg";21770;"15-09-2021";"28-09-2021";8;36.7;0;0;0;0
"Geldrop-Mierlo";1771;"Geldrop-Mierlo";40066;"15-09-2021";"28-09-2021";24;59.9;0;0;0;0
"Gemert-Bakel";1652;"Gemert-Bakel";30760;"15-09-2021";"28-09-2021";17;55.3;0;0;0;0
"Gennep";907;"Gennep";17035;"15-09-2021";"28-09-2021";21;123.3;0;0;0;0
"Gilze en Rijen";784;"Gilze en Rijen";26723;"15-09-2021";"28-09-2021";8;29.9;0;0;0;0
"Goeree-Overflakkee";1924;"Goeree-Overflakkee";50589;"15-09-2021";"28-09-2021";45;89;0;0;0;0
"Goes";664;"Goes";38594;"15-09-2021";"28-09-2021";60;155.5;0;0;0;0
"Goirle";785;"Goirle";23952;"15-09-2021";"28-09-2021";15;62.6;0;0;0;0
"Gooise Meren";1942;"Gooise Meren";58524;"15-09-2021";"28-09-2021";56;95.7;0;0;0;0
"Gorinchem";512;"Gorinchem";37410;"15-09-2021";"28-09-2021";67;179.1;0;0;0;0
"Gouda";513;"Gouda";73681;"15-09-2021";"28-09-2021";188;255.2;1;1.4;0;0
"Grave";786;"Grave";12486;"15-09-2021";"28-09-2021";5;40;0;0;0;0
"Groningen";14;"Groningen";233273;"15-09-2021";"28-09-2021";239;102.5;3;1.3;0;0
"Gulpen-Wittem";1729;"Gulpen-Wittem";14206;"15-09-2021";"28-09-2021";16;112.6;0;0;0;0
"Haaksbergen";158;"Haaksbergen";24229;"15-09-2021";"28-09-2021";9;37.1;0;0;0;0
"Haarlem";392;"Haarlem";162543;"15-09-2021";"28-09-2021";212;130.4;4;2.5;1;0.6
"Haarlemmermeer";394;"Haarlemmermeer";157789;"15-09-2021";"28-09-2021";145;91.9;0;0;1;0.6
"Halderberge";1655;"Halderberge";30430;"15-09-2021";"28-09-2021";31;101.9;0;0;0;0
"Hardenberg";160;"Hardenberg";61357;"15-09-2021";"28-09-2021";75;122.2;0;0;0;0
"Harderwijk";243;"Harderwijk";48726;"15-09-2021";"28-09-2021";51;104.7;1;2.1;0;0
"Hardinxveld-Giessendam";523;"Hardinxveld-Giessendam";18413;"15-09-2021";"28-09-2021";18;97.8;0;0;0;0
"Harlingen";72;"Harlingen";15807;"15-09-2021";"28-09-2021";12;75.9;0;0;0;0
"Hattem";244;"Hattem";12228;"15-09-2021";"28-09-2021";1;8.2;0;0;0;0
"Heemskerk";396;"Heemskerk";39191;"15-09-2021";"28-09-2021";30;76.5;0;0;0;0
"Heemstede";397;"Heemstede";27545;"15-09-2021";"28-09-2021";26;94.4;0;0;1;3.6
"Heerde";246;"Heerde";18776;"15-09-2021";"28-09-2021";7;37.3;0;0;0;0
"Heerenveen";74;"Heerenveen";50650;"15-09-2021";"28-09-2021";86;169.8;0;0;0;0
"Heerhugowaard";398;"Heerhugowaard";58387;"15-09-2021";"28-09-2021";31;53.1;0;0;0;0
"Heerlen";917;"Heerlen";86936;"15-09-2021";"28-09-2021";174;200.1;0;0;0;0
"Heeze-Leende";1658;"Heeze-Leende";16243;"15-09-2021";"28-09-2021";8;49.3;0;0;0;0
"Heiloo";399;"Heiloo";24144;"15-09-2021";"28-09-2021";10;41.4;0;0;0;0
"Hellendoorn";163;"Hellendoorn";35932;"15-09-2021";"28-09-2021";29;80.7;0;0;0;0
"Hellevoetsluis";530;"Hellevoetsluis";40312;"15-09-2021";"28-09-2021";43;106.7;1;2.5;0;0
"Helmond";794;"Helmond";92627;"15-09-2021";"28-09-2021";65;70.2;0;0;0;0
"Hendrik-Ido-Ambacht";531;"Hendrik-Ido-Ambacht";31258;"15-09-2021";"28-09-2021";106;339.1;0;0;0;0
"Hengelo (O.)";164;"Hengelo (O.)";81049;"15-09-2021";"28-09-2021";91;112.3;0;0;1;1.2
"Het Hogeland";1966;"Het Hogeland";47834;"15-09-2021";"28-09-2021";58;121.3;0;0;0;0
"Heumen";252;"Heumen";16569;"15-09-2021";"28-09-2021";10;60.4;0;0;0;0
"Heusden";797;"Heusden";45005;"15-09-2021";"28-09-2021";44;97.8;1;2.2;0;0
"Hillegom";534;"Hillegom";22197;"15-09-2021";"28-09-2021";20;90.1;0;0;0;0
"Hilvarenbeek";798;"Hilvarenbeek";15698;"15-09-2021";"28-09-2021";5;31.9;0;0;0;0
"Hilversum";402;"Hilversum";91235;"15-09-2021";"28-09-2021";108;118.4;0;0;0;0
"Hoeksche Waard";1963;"Hoeksche Waard";88047;"15-09-2021";"28-09-2021";99;112.4;0;0;0;0
"Hof van Twente";1735;"Hof van Twente";35040;"15-09-2021";"28-09-2021";38;108.4;0;0;0;0
"Hollands Kroon";1911;"Hollands Kroon";48583;"15-09-2021";"28-09-2021";23;47.3;0;0;0;0
"Hoogeveen";118;"Hoogeveen";55603;"15-09-2021";"28-09-2021";85;152.9;0;0;1;1.8
"Hoorn";405;"Hoorn";73619;"15-09-2021";"28-09-2021";57;77.4;0;0;0;0
"Horst aan de Maas";1507;"Horst aan de Maas";42487;"15-09-2021";"28-09-2021";88;207.1;0;0;0;0
"Houten";321;"Houten";50223;"15-09-2021";"28-09-2021";73;145.4;1;2;0;0
"Huizen";406;"Huizen";41090;"15-09-2021";"28-09-2021";58;141.2;0;0;1;2.4
"Hulst";677;"Hulst";27575;"15-09-2021";"28-09-2021";20;72.5;0;0;0;0
"IJsselstein";353;"IJsselstein";33819;"15-09-2021";"28-09-2021";33;97.6;0;0;0;0
"Kaag en Braassem";1884;"Kaag en Braassem";27541;"15-09-2021";"28-09-2021";18;65.4;0;0;0;0
"Kampen";166;"Kampen";54474;"15-09-2021";"28-09-2021";36;66.1;1;1.8;0;0
"Kapelle";678;"Kapelle";12882;"15-09-2021";"28-09-2021";9;69.9;0;0;0;0
"Katwijk";537;"Katwijk";65995;"15-09-2021";"28-09-2021";110;166.7;0;0;0;0
"Kerkrade";928;"Kerkrade";45442;"15-09-2021";"28-09-2021";73;160.6;2;4.4;0;0
"Koggenland";1598;"Koggenland";22940;"15-09-2021";"28-09-2021";15;65.4;0;0;0;0
"Krimpen aan den IJssel";542;"Krimpen aan den IJssel";29410;"15-09-2021";"28-09-2021";32;108.8;0;0;0;0
"Krimpenerwaard";1931;"Krimpenerwaard";56622;"15-09-2021";"28-09-2021";66;116.6;0;0;0;0
"Laarbeek";1659;"Laarbeek";22805;"15-09-2021";"28-09-2021";23;100.9;1;4.4;0;0
"Landerd";1685;"Landerd";15817;"15-09-2021";"28-09-2021";14;88.5;0;0;0;0
"Landgraaf";882;"Landgraaf";37262;"15-09-2021";"28-09-2021";67;179.8;2;5.4;1;2.7
"Landsmeer";415;"Landsmeer";11565;"15-09-2021";"28-09-2021";11;95.1;0;0;0;0
"Langedijk";416;"Langedijk";28335;"15-09-2021";"28-09-2021";44;155.3;0;0;0;0
"Lansingerland";1621;"Lansingerland";63363;"15-09-2021";"28-09-2021";126;198.9;1;1.6;1;1.6
"Laren";417;"Laren";11398;"15-09-2021";"28-09-2021";8;70.2;0;0;0;0
"Leeuwarden";80;"Leeuwarden";124481;"15-09-2021";"28-09-2021";162;130.1;0;0;0;0
"Leiden";546;"Leiden";124093;"15-09-2021";"28-09-2021";232;187;4;3.2;0;0
"Leiderdorp";547;"Leiderdorp";27377;"15-09-2021";"28-09-2021";50;182.6;0;0;0;0
"Leidschendam-Voorburg";1916;"Leidschendam-Voorburg";76433;"15-09-2021";"28-09-2021";80;104.7;0;0;1;1.3
"Lelystad";995;"Lelystad";79811;"15-09-2021";"28-09-2021";158;198;0;0;0;0
"Leudal";1640;"Leudal";36045;"15-09-2021";"28-09-2021";33;91.6;0;0;0;0
"Leusden";327;"Leusden";30544;"15-09-2021";"28-09-2021";37;121.1;0;0;0;0
"Lingewaard";1705;"Lingewaard";46822;"15-09-2021";"28-09-2021";28;59.8;0;0;0;0
"Lisse";553;"Lisse";22982;"15-09-2021";"28-09-2021";14;60.9;0;0;0;0
"Lochem";262;"Lochem";33948;"15-09-2021";"28-09-2021";36;106;0;0;0;0
"Loon op Zand";809;"Loon op Zand";23504;"15-09-2021";"28-09-2021";20;85.1;0;0;0;0
"Lopik";331;"Lopik";14456;"15-09-2021";"28-09-2021";19;131.4;0;0;0;0
"Losser";168;"Losser";22888;"15-09-2021";"28-09-2021";10;43.7;0;0;0;0
"Maasdriel";263;"Maasdriel";25452;"15-09-2021";"28-09-2021";17;66.8;0;0;0;0
"Maasgouw";1641;"Maasgouw";23947;"15-09-2021";"28-09-2021";37;154.5;0;0;0;0
"Maassluis";556;"Maassluis";33567;"15-09-2021";"28-09-2021";60;178.7;1;3;0;0
"Maastricht";935;"Maastricht";120227;"15-09-2021";"28-09-2021";98;81.5;2;1.7;1;0.8
"Medemblik";420;"Medemblik";45165;"15-09-2021";"28-09-2021";39;86.4;0;0;0;0
"Meerssen";938;"Meerssen";18661;"15-09-2021";"28-09-2021";29;155.4;0;0;0;0
"Meierijstad";1948;"Meierijstad";81647;"15-09-2021";"28-09-2021";54;66.1;0;0;1;1.2
"Meppel";119;"Meppel";34386;"15-09-2021";"28-09-2021";15;43.6;0;0;0;0
"Middelburg";687;"Middelburg";48964;"15-09-2021";"28-09-2021";42;85.8;0;0;0;0
"Midden-Delfland";1842;"Midden-Delfland";19414;"15-09-2021";"28-09-2021";28;144.2;0;0;0;0
"Midden-Drenthe";1731;"Midden-Drenthe";33381;"15-09-2021";"28-09-2021";21;62.9;0;0;0;0
"Midden-Groningen";1952;"Midden-Groningen";60726;"15-09-2021";"28-09-2021";81;133.4;0;0;0;0
"Mill en Sint Hubert";815;"Mill en Sint Hubert";11004;"15-09-2021";"28-09-2021";5;45.4;0;0;0;0
"Moerdijk";1709;"Moerdijk";37185;"15-09-2021";"28-09-2021";26;69.9;0;0;0;0
"Molenlanden";1978;"Molenlanden";44130;"15-09-2021";"28-09-2021";65;147.3;0;0;0;0
"Montferland";1955;"Montferland";36031;"15-09-2021";"28-09-2021";59;163.7;1;2.8;0;0
"Montfoort";335;"Montfoort";13896;"15-09-2021";"28-09-2021";27;194.3;0;0;0;0
"Mook en Middelaar";944;"Mook en Middelaar";7909;"15-09-2021";"28-09-2021";2;25.3;0;0;0;0
"Neder-Betuwe";1740;"Neder-Betuwe";24648;"15-09-2021";"28-09-2021";118;478.7;0;0;0;0
"Nederweert";946;"Nederweert";17171;"15-09-2021";"28-09-2021";45;262.1;0;0;0;0
"Nieuwegein";356;"Nieuwegein";63866;"15-09-2021";"28-09-2021";82;128.4;0;0;0;0
"Nieuwkoop";569;"Nieuwkoop";29151;"15-09-2021";"28-09-2021";36;123.5;0;0;0;0
"Nijkerk";267;"Nijkerk";43600;"15-09-2021";"28-09-2021";48;110.1;0;0;0;0
"Nijmegen";268;"Nijmegen";177359;"15-09-2021";"28-09-2021";194;109.4;2;1.1;1;0.6
"Nissewaard";1930;"Nissewaard";85440;"15-09-2021";"28-09-2021";167;195.5;1;1.2;0;0
"Noardeast-Fryslân";1970;"Noardeast-Fryslân";45481;"15-09-2021";"28-09-2021";224;492.5;3;6.6;0;0
"Noord-Beveland";1695;"Noord-Beveland";7581;"15-09-2021";"28-09-2021";2;26.4;0;0;0;0
"Noordenveld";1699;"Noordenveld";31214;"15-09-2021";"28-09-2021";10;32;0;0;0;0
"Noordoostpolder";171;"Noordoostpolder";47583;"15-09-2021";"28-09-2021";38;79.9;0;0;0;0
"Noordwijk";575;"Noordwijk";44062;"15-09-2021";"28-09-2021";43;97.6;0;0;0;0
"Nuenen, Gerwen en Nederwetten";820;"Nuenen, Gerwen en Nederwetten";23702;"15-09-2021";"28-09-2021";5;21.1;0;0;0;0
"Nunspeet";302;"Nunspeet";28021;"15-09-2021";"28-09-2021";62;221.3;0;0;3;10.7
"Oegstgeest";579;"Oegstgeest";25064;"15-09-2021";"28-09-2021";22;87.8;0;0;0;0
"Oirschot";823;"Oirschot";18842;"15-09-2021";"28-09-2021";5;26.5;0;0;0;0
"Oisterwijk";824;"Oisterwijk";32373;"15-09-2021";"28-09-2021";17;52.5;0;0;0;0
"Oldambt";1895;"Oldambt";38277;"15-09-2021";"28-09-2021";12;31.4;0;0;0;0
"Oldebroek";269;"Oldebroek";23760;"15-09-2021";"28-09-2021";44;185.2;0;0;1;4.2
"Oldenzaal";173;"Oldenzaal";31701;"15-09-2021";"28-09-2021";52;164;0;0;0;0
"Olst-Wijhe";1773;"Olst-Wijhe";18361;"15-09-2021";"28-09-2021";12;65.4;0;0;0;0
"Ommen";175;"Ommen";18295;"15-09-2021";"28-09-2021";25;136.6;0;0;0;0
"Oost Gelre";1586;"Oost Gelre";29574;"15-09-2021";"28-09-2021";11;37.2;0;0;0;0
"Oosterhout";826;"Oosterhout";56206;"15-09-2021";"28-09-2021";34;60.5;1;1.8;0;0
"Ooststellingwerf";85;"Ooststellingwerf";25464;"15-09-2021";"28-09-2021";13;51.1;0;0;0;0
"Oostzaan";431;"Oostzaan";9689;"15-09-2021";"28-09-2021";11;113.5;0;0;0;0
"Opmeer";432;"Opmeer";12009;"15-09-2021";"28-09-2021";5;41.6;0;0;0;0
"Opsterland";86;"Opsterland";29812;"15-09-2021";"28-09-2021";38;127.5;0;0;0;0
"Oss";828;"Oss";92526;"15-09-2021";"28-09-2021";110;118.9;0;0;1;1.1
"Oude IJsselstreek";1509;"Oude IJsselstreek";39346;"15-09-2021";"28-09-2021";17;43.2;0;0;0;0
"Ouder-Amstel";437;"Ouder-Amstel";14125;"15-09-2021";"28-09-2021";27;191.2;0;0;0;0
"Oudewater";589;"Oudewater";10138;"15-09-2021";"28-09-2021";15;148;0;0;0;0
"Overbetuwe";1734;"Overbetuwe";48214;"15-09-2021";"28-09-2021";48;99.6;0;0;0;0
"Papendrecht";590;"Papendrecht";32171;"15-09-2021";"28-09-2021";30;93.3;0;0;0;0
"Peel en Maas";1894;"Peel en Maas";43660;"15-09-2021";"28-09-2021";94;215.3;0;0;1;2.3
"Pekela";765;"Pekela";12176;"15-09-2021";"28-09-2021";4;32.9;0;0;0;0
"Pijnacker-Nootdorp";1926;"Pijnacker-Nootdorp";55674;"15-09-2021";"28-09-2021";71;127.5;0;0;0;0
"Purmerend";439;"Purmerend";81683;"15-09-2021";"28-09-2021";80;97.9;0;0;0;0
"Putten";273;"Putten";24365;"15-09-2021";"28-09-2021";38;156;0;0;0;0
"Raalte";177;"Raalte";37911;"15-09-2021";"28-09-2021";59;155.6;0;0;0;0
"Reimerswaal";703;"Reimerswaal";22896;"15-09-2021";"28-09-2021";32;139.8;0;0;0;0
"Renkum";274;"Renkum";31417;"15-09-2021";"28-09-2021";19;60.5;0;0;0;0
"Renswoude";339;"Renswoude";5556;"15-09-2021";"28-09-2021";18;324;0;0;0;0
"Reusel-De Mierden";1667;"Reusel-De Mierden";13127;"15-09-2021";"28-09-2021";39;297.1;0;0;0;0
"Rheden";275;"Rheden";43525;"15-09-2021";"28-09-2021";48;110.3;0;0;0;0
"Rhenen";340;"Rhenen";20203;"15-09-2021";"28-09-2021";55;272.2;1;4.9;0;0
"Ridderkerk";597;"Ridderkerk";46671;"15-09-2021";"28-09-2021";61;130.7;0;0;1;2.1
"Rijssen-Holten";1742;"Rijssen-Holten";38204;"15-09-2021";"28-09-2021";60;157.1;0;0;1;2.6
"Rijswijk";603;"Rijswijk";55220;"15-09-2021";"28-09-2021";79;143.1;0;0;0;0
"Roerdalen";1669;"Roerdalen";20580;"15-09-2021";"28-09-2021";13;63.2;0;0;0;0
"Roermond";957;"Roermond";58763;"15-09-2021";"28-09-2021";69;117.4;0;0;0;0
"Roosendaal";1674;"Roosendaal";77200;"15-09-2021";"28-09-2021";60;77.7;0;0;0;0
"Rotterdam";599;"Rotterdam";651631;"15-09-2021";"28-09-2021";1501;230.3;14;2.1;3;0.5
"Rozendaal";277;"Rozendaal";1726;"15-09-2021";"28-09-2021";0;0;0;0;0;0
"Rucphen";840;"Rucphen";23080;"15-09-2021";"28-09-2021";9;39;0;0;0;0
"Schagen";441;"Schagen";46532;"15-09-2021";"28-09-2021";31;66.6;0;0;0;0
"Scherpenzeel";279;"Scherpenzeel";10128;"15-09-2021";"28-09-2021";24;237;0;0;0;0
"Schiedam";606;"Schiedam";79279;"15-09-2021";"28-09-2021";173;218.2;0;0;0;0
"Schiermonnikoog";88;"Schiermonnikoog";931;"15-09-2021";"28-09-2021";0;0;0;0;0;0
"Schouwen-Duiveland";1676;"Schouwen-Duiveland";34065;"15-09-2021";"28-09-2021";24;70.5;2;5.9;0;0
"Simpelveld";965;"Simpelveld";10477;"15-09-2021";"28-09-2021";6;57.3;0;0;0;0
"Sint Anthonis";1702;"Sint Anthonis";11691;"15-09-2021";"28-09-2021";32;273.7;0;0;0;0
"Sint-Michielsgestel";845;"Sint-Michielsgestel";29498;"15-09-2021";"28-09-2021";20;67.8;0;0;0;0
"Sittard-Geleen";1883;"Sittard-Geleen";91743;"15-09-2021";"28-09-2021";117;127.5;2;2.2;0;0
"Sliedrecht";610;"Sliedrecht";25597;"15-09-2021";"28-09-2021";46;179.7;0;0;0;0
"Sluis";1714;"Sluis";23166;"15-09-2021";"28-09-2021";17;73.4;0;0;0;0
