"Gemeente";"Inwoners";"Van";"Tot";"Meldingen";"Meldingen per 100.000";"Zkh opname";"Zkh opname per 100.000";"Overleden";"Overleden per 100.000"
"Dantumadiel";18957;"02-11-2022";"15-11-2022";12;63,3;1;5,3;0;0
"De Bilt";43508;"02-11-2022";"15-11-2022";16;36,8;2;4,6;0;0
"De Fryske Marren";51597;"02-11-2022";"15-11-2022";27;52,3;1;1,9;0;0
"De Ronde Venen";44955;"02-11-2022";"15-11-2022";33;73,4;0;0;0;0
"De Wolden";24511;"02-11-2022";"15-11-2022";15;61,2;1;4,1;0;0
"Delft";104572;"02-11-2022";"15-11-2022";77;73,6;6;5,7;0;0
"Den Helder";56334;"02-11-2022";"15-11-2022";32;56,8;1;1,8;0;0
"Deurne";32606;"02-11-2022";"15-11-2022";9;27,6;1;3,1;0;0
"Deventer";101446;"02-11-2022";"15-11-2022";65;64,1;3;3;0;0
"Diemen";31822;"02-11-2022";"15-11-2022";47;147,7;1;3,1;0;0
"Dijk en Waard";87695;"02-11-2022";"15-11-2022";54;61,6;3;3,4;1;1,1
"Dinkelland";26594;"02-11-2022";"15-11-2022";14;52,6;0;0;0;0
"Doesburg";11036;"02-11-2022";"15-11-2022";1;9,1;0;0;0;0
"Doetinchem";58546;"02-11-2022";"15-11-2022";34;58,1;0;0;0;0
"Dongen";26483;"02-11-2022";"15-11-2022";18;68;2;7,6;0;0
"Dordrecht";119537;"02-11-2022";"15-11-2022";91;76,1;4;3,3;1;0,8
"Drechterland";19983;"02-11-2022";"15-11-2022";10;50;0;0;0;0
"Drimmelen";27476;"02-11-2022";"15-11-2022";9;32,8;0;0;0;0
"Dronten";42865;"02-11-2022";"15-11-2022";14;32,7;3;7;0;0
"Druten";19178;"02-11-2022";"15-11-2022";8;41,7;0;0;0;0
"Duiven";24946;"02-11-2022";"15-11-2022";15;60,1;0;0;0;0
"Echt-Susteren";31731;"02-11-2022";"15-11-2022";63;198,5;2;6,3;0;0
"Edam-Volendam";36471;"02-11-2022";"15-11-2022";15;41,1;2;5,5;0;0
"Ede";119986;"02-11-2022";"15-11-2022";96;80;2;1,7;0;0
"Eemnes";9450;"02-11-2022";"15-11-2022";7;74,1;0;0;0;0
"Eemsdelta";45389;"02-11-2022";"15-11-2022";10;22;1;2,2;0;0
"Eersel";19823;"02-11-2022";"15-11-2022";8;40,4;1;5;0;0
"Eijsden-Margraten";25857;"02-11-2022";"15-11-2022";28;108,3;0;0;0;0
"Eindhoven";238326;"02-11-2022";"15-11-2022";149;62,5;17;7,1;0;0
"Elburg";23740;"02-11-2022";"15-11-2022";5;21,1;0;0;0;0
"Emmen";107856;"02-11-2022";"15-11-2022";61;56,6;3;2,8;0;0
"Enkhuizen";18620;"02-11-2022";"15-11-2022";8;43;2;10,7;0;0
"Enschede";160640;"02-11-2022";"15-11-2022";129;80,3;10;6,2;1;0,6
"Epe";33257;"02-11-2022";"15-11-2022";27;81,2;1;3;0;0
"Ermelo";27258;"02-11-2022";"15-11-2022";18;66;2;7,3;0;0
"Etten-Leur";44152;"02-11-2022";"15-11-2022";15;34;3;6,8;0;0
"Geertruidenberg";21944;"02-11-2022";"15-11-2022";11;50,1;3;13,7;0;0
"Geldrop-Mierlo";40131;"02-11-2022";"15-11-2022";17;42,4;6;15;0;0
"Gemert-Bakel";31040;"02-11-2022";"15-11-2022";13;41,9;1;3,2;0;0
"Gennep";17237;"02-11-2022";"15-11-2022";13;75,4;1;5,8;0;0
"Gilze en Rijen";26557;"02-11-2022";"15-11-2022";20;75,3;1;3,8;0;0
"Goeree-Overflakkee";51051;"02-11-2022";"15-11-2022";61;119,5;12;23,5;0;0
"Goes";38950;"02-11-2022";"15-11-2022";44;113;2;5,1;0;0
"Goirle";23979;"02-11-2022";"15-11-2022";14;58,4;0;0;0;0
"Gooise Meren";58846;"02-11-2022";"15-11-2022";37;62,9;0;0;0;0
"Gorinchem";37632;"02-11-2022";"15-11-2022";16;42,5;2;5,3;0;0
"Gouda";74095;"02-11-2022";"15-11-2022";46;62,1;5;6,7;0;0
"Groningen";234950;"02-11-2022";"15-11-2022";147;62,6;8;3,4;1;0,4
"Gulpen-Wittem";14178;"02-11-2022";"15-11-2022";27;190,4;0;0;0;0
"Haaksbergen";24268;"02-11-2022";"15-11-2022";14;57,7;0;0;0;0
"Haarlem";162898;"02-11-2022";"15-11-2022";110;67,5;2;1,2;2;1,2
"Haarlemmermeer";159336;"02-11-2022";"15-11-2022";77;48,3;4;2,5;1;0,6
"Halderberge";30770;"02-11-2022";"15-11-2022";17;55,2;3;9,7;0;0
"Hardenberg";61798;"02-11-2022";"15-11-2022";24;38,8;2;3,2;0;0
"Harderwijk";48857;"02-11-2022";"15-11-2022";40;81,9;2;4,1;0;0
"Hardinxveld-Giessendam";18511;"02-11-2022";"15-11-2022";8;43,2;1;5,4;0;0
"Harlingen";15904;"02-11-2022";"15-11-2022";7;44;1;6,3;0;0
"Hattem";12307;"02-11-2022";"15-11-2022";12;97,5;1;8,1;0;0
"Heemskerk";39189;"02-11-2022";"15-11-2022";30;76,6;1;2,6;0;0
"Heemstede";27557;"02-11-2022";"15-11-2022";17;61,7;2;7,3;1;3,6
"Heerde";18976;"02-11-2022";"15-11-2022";8;42,2;1;5,3;0;0
"Heerenveen";51119;"02-11-2022";"15-11-2022";34;66,5;0;0;0;0
"Heerlen";86845;"02-11-2022";"15-11-2022";102;117,5;4;4,6;0;0
"Heeze-Leende";16470;"02-11-2022";"15-11-2022";15;91,1;2;12,1;0;0
"Heiloo";24417;"02-11-2022";"15-11-2022";15;61,4;0;0;0;0
"Hellendoorn";35940;"02-11-2022";"15-11-2022";9;25;2;5,6;0;0
"Hellevoetsluis";40574;"02-11-2022";"15-11-2022";22;54,2;4;9,9;0;0
"Helmond";93476;"02-11-2022";"15-11-2022";47;50,3;3;3,2;0;0
"Hendrik-Ido-Ambacht";31663;"02-11-2022";"15-11-2022";23;72,6;1;3,2;0;0
"Hengelo";81476;"02-11-2022";"15-11-2022";42;51,5;4;4,9;0;0
"Het Hogeland";48022;"02-11-2022";"15-11-2022";29;60,4;2;4,2;0;0
"Heumen";17175;"02-11-2022";"15-11-2022";17;99;2;11,6;0;0
"Heusden";45557;"02-11-2022";"15-11-2022";27;59,3;2;4,4;0;0
"Hillegom";22312;"02-11-2022";"15-11-2022";7;31,4;0;0;0;0
"Hilvarenbeek";15810;"02-11-2022";"15-11-2022";6;38;0;0;0;0
"Hilversum";91733;"02-11-2022";"15-11-2022";47;51,2;1;1,1;0;0
"Hoeksche Waard";88715;"02-11-2022";"15-11-2022";47;53;5;5,6;0;0
"Hof van Twente";35056;"02-11-2022";"15-11-2022";8;22,8;1;2,9;0;0
"Hollands Kroon";48778;"02-11-2022";"15-11-2022";30;61,5;1;2,1;0;0
"Hoogeveen";55857;"02-11-2022";"15-11-2022";32;57,3;3;5,4;0;0
"Hoorn";74298;"02-11-2022";"15-11-2022";41;55,2;1;1,3;0;0
"Horst aan de Maas";43039;"02-11-2022";"15-11-2022";44;102,2;0;0;0;0
"Houten";50323;"02-11-2022";"15-11-2022";27;53,7;3;6;0;0
"Huizen";40938;"02-11-2022";"15-11-2022";35;85,5;0;0;0;0
"Hulst";27533;"02-11-2022";"15-11-2022";24;87,2;0;0;0;0
"IJsselstein";33429;"02-11-2022";"15-11-2022";19;56,8;3;9;1;3
"Kaag en Braassem";27895;"02-11-2022";"15-11-2022";17;60,9;1;3,6;1;3,6
"Kampen";54791;"02-11-2022";"15-11-2022";31;56,6;3;5,5;0;0
"Kapelle";13020;"02-11-2022";"15-11-2022";19;145,9;0;0;0;0
"Katwijk";66032;"02-11-2022";"15-11-2022";38;57,5;1;1,5;0;0
"Kerkrade";45324;"02-11-2022";"15-11-2022";50;110,3;3;6,6;0;0
"Koggenland";23048;"02-11-2022";"15-11-2022";10;43,4;2;8,7;0;0
"Krimpen aan den IJssel";29415;"02-11-2022";"15-11-2022";25;85;1;3,4;0;0
"Krimpenerwaard";57062;"02-11-2022";"15-11-2022";27;47,3;3;5,3;0;0
"Laarbeek";22943;"02-11-2022";"15-11-2022";7;30,5;2;8,7;0;0
"Land van Cuijk";90707;"02-11-2022";"15-11-2022";58;63,9;5;5,5;0;0
"Landgraaf";37023;"02-11-2022";"15-11-2022";32;86,4;1;2,7;0;0
"Landsmeer";11560;"02-11-2022";"15-11-2022";16;138,4;0;0;0;0
"Lansingerland";64110;"02-11-2022";"15-11-2022";44;68,6;2;3,1;0;0
"Laren";11528;"02-11-2022";"15-11-2022";9;78,1;0;0;0;0
"Leeuwarden";125504;"02-11-2022";"15-11-2022";103;82,1;10;8;0;0
"Leiden";125074;"02-11-2022";"15-11-2022";94;75,2;8;6,4;1;0,8
"Leiderdorp";27464;"02-11-2022";"15-11-2022";14;51;1;3,6;0;0
"Leidschendam-Voorburg";76659;"02-11-2022";"15-11-2022";49;63,9;0;0;0;0
"Lelystad";81214;"02-11-2022";"15-11-2022";71;87,4;6;7,4;0;0
"Leudal";35928;"02-11-2022";"15-11-2022";27;75,2;1;2,8;0;0
"Leusden";30713;"02-11-2022";"15-11-2022";30;97,7;2;6,5;0;0
"Lingewaard";46963;"02-11-2022";"15-11-2022";21;44,7;1;2,1;0;0
"Lisse";23015;"02-11-2022";"15-11-2022";12;52,1;1;4,3;0;0
"Lochem";34069;"02-11-2022";"15-11-2022";20;58,7;2;5,9;0;0
"Loon op Zand";23768;"02-11-2022";"15-11-2022";12;50,5;0;0;0;0
"Lopik";14512;"02-11-2022";"15-11-2022";7;48,2;1;6,9;0;0
"Losser";23084;"02-11-2022";"15-11-2022";14;60,6;2;8,7;0;0
"Maasdriel";25504;"02-11-2022";"15-11-2022";9;35,3;0;0;0;0
"Maasgouw";24028;"02-11-2022";"15-11-2022";33;137,3;0;0;0;0
"Maashorst";58362;"02-11-2022";"15-11-2022";21;36;1;1,7;0;0
"Maassluis";34148;"02-11-2022";"15-11-2022";29;84,9;3;8,8;0;0
"Maastricht";121151;"02-11-2022";"15-11-2022";125;103,2;0;0;1;0,8
"Medemblik";45464;"02-11-2022";"15-11-2022";15;33;1;2,2;0;0
"Meerssen";18581;"02-11-2022";"15-11-2022";19;102,3;0;0;0;0
"Meierijstad";82613;"02-11-2022";"15-11-2022";29;35,1;2;2,4;0;0
"Meppel";34761;"02-11-2022";"15-11-2022";39;112,2;1;2,9;0;0
"Middelburg";49199;"02-11-2022";"15-11-2022";28;56,9;3;6,1;0;0
"Midden-Delfland";19484;"02-11-2022";"15-11-2022";13;66,7;1;5,1;0;0
"Midden-Drenthe";33689;"02-11-2022";"15-11-2022";16;47,5;0;0;0;0
"Midden-Groningen";60898;"02-11-2022";"15-11-2022";41;67,3;1;1,6;0;0
"Moerdijk";37313;"02-11-2022";"15-11-2022";13;34,8;2;5,4;0;0
"Molenlanden";44644;"02-11-2022";"15-11-2022";14;31,4;0;0;0;0
"Montferland";36359;"02-11-2022";"15-11-2022";23;63,3;0;0;0;0
"Montfoort";13818;"02-11-2022";"15-11-2022";11;79,6;0;0;0;0
"Mook en Middelaar";7989;"02-11-2022";"15-11-2022";4;50,1;0;0;0;0
"Neder-Betuwe";25032;"02-11-2022";"15-11-2022";16;63,9;2;8;0;0
"Nederweert";17323;"02-11-2022";"15-11-2022";5;28,9;0;0;0;0
"Nieuwegein";64554;"02-11-2022";"15-11-2022";44;68,2;0;0;0;0
"Nieuwkoop";29304;"02-11-2022";"15-11-2022";16;54,6;2;6,8;0;0
"Nijkerk";44311;"02-11-2022";"15-11-2022";25;56,4;3;6,8;0;0
"Nijmegen";179100;"02-11-2022";"15-11-2022";125;69,8;6;3,4;2;1,1
"Nissewaard";86332;"02-11-2022";"15-11-2022";79;91,5;5;5,8;0;0
"Noardeast-Fryslân";45593;"02-11-2022";"15-11-2022";17;37,3;0;0;0;0
"Noord-Beveland";7668;"02-11-2022";"15-11-2022";0;0;0;0;0;0
"Noordenveld";31238;"02-11-2022";"15-11-2022";11;35,2;1;3,2;1;3,2
"Noordoostpolder";48048;"02-11-2022";"15-11-2022";36;74,9;1;2,1;1;2,1
"Noordwijk";44365;"02-11-2022";"15-11-2022";12;27;1;2,3;0;0
"Nuenen, Gerwen en Nederwetten";23826;"02-11-2022";"15-11-2022";13;54,6;1;4,2;0;0
"Nunspeet";28223;"02-11-2022";"15-11-2022";14;49,6;0;0;0;0
"Oegstgeest";25499;"02-11-2022";"15-11-2022";19;74,5;1;3,9;0;0
"Oirschot";19061;"02-11-2022";"15-11-2022";9;47,2;0;0;0;0
"Oisterwijk";32503;"02-11-2022";"15-11-2022";17;52,3;2;6,2;0;0
"Oldambt";38521;"02-11-2022";"15-11-2022";27;70,1;0;0;0;0
"Oldebroek";23930;"02-11-2022";"15-11-2022";10;41,8;1;4,2;0;0
"Oldenzaal";31741;"02-11-2022";"15-11-2022";17;53,6;0;0;0;0
"Olst-Wijhe";18496;"02-11-2022";"15-11-2022";12;64,9;2;10,8;0;0
"Ommen";18457;"02-11-2022";"15-11-2022";12;65;1;5,4;0;0
"Oost Gelre";29603;"02-11-2022";"15-11-2022";25;84,5;0;0;0;0
"Oosterhout";56535;"02-11-2022";"15-11-2022";42;74,3;5;8,8;0;0
"Ooststellingwerf";25680;"02-11-2022";"15-11-2022";7;27,3;0;0;0;0
"Oostzaan";9639;"02-11-2022";"15-11-2022";8;83;0;0;0;0
"Opmeer";12074;"02-11-2022";"15-11-2022";6;49,7;0;0;0;0
"Opsterland";29791;"02-11-2022";"15-11-2022";10;33,6;0;0;0;0
"Oss";93307;"02-11-2022";"15-11-2022";47;50,4;3;3,2;0;0
"Oude IJsselstreek";39387;"02-11-2022";"15-11-2022";24;60,9;1;2,5;0;0
"Ouder-Amstel";14212;"02-11-2022";"15-11-2022";23;161,8;0;0;0;0
"Oudewater";10159;"02-11-2022";"15-11-2022";3;29,5;0;0;0;0
"Overbetuwe";48266;"02-11-2022";"15-11-2022";28;58;0;0;0;0
"Papendrecht";32208;"02-11-2022";"15-11-2022";22;68,3;0;0;0;0
"Peel en Maas";44278;"02-11-2022";"15-11-2022";25;56,5;1;2,3;0;0
"Pekela";12196;"02-11-2022";"15-11-2022";6;49,2;0;0;0;0
"Pijnacker-Nootdorp";56572;"02-11-2022";"15-11-2022";34;60,1;2;3,5;0;0
"Purmerend";92240;"02-11-2022";"15-11-2022";58;62,9;2;2,2;0;0
"Putten";24598;"02-11-2022";"15-11-2022";12;48,8;2;8,1;0;0
"Raalte";38140;"02-11-2022";"15-11-2022";9;23,6;0;0;0;0
"Reimerswaal";22920;"02-11-2022";"15-11-2022";10;43,6;2;8,7;0;0
"Renkum";31358;"02-11-2022";"15-11-2022";23;73,3;1;3,2;0;0
"Renswoude";5651;"02-11-2022";"15-11-2022";1;17,7;0;0;0;0
"Reusel-De Mierden";13271;"02-11-2022";"15-11-2022";5;37,7;0;0;0;0
"Rheden";43435;"02-11-2022";"15-11-2022";19;43,7;3;6,9;0;0
"Rhenen";20265;"02-11-2022";"15-11-2022";7;34,5;0;0;0;0
"Ridderkerk";47099;"02-11-2022";"15-11-2022";22;46,7;2;4,2;0;0
"Rijssen-Holten";38231;"02-11-2022";"15-11-2022";20;52,3;1;2,6;0;0
"Rijswijk";56941;"02-11-2022";"15-11-2022";39;68,5;2;3,5;0;0
"Roerdalen";20558;"02-11-2022";"15-11-2022";15;73;0;0;0;0
"Roermond";59184;"02-11-2022";"15-11-2022";54;91,2;1;1,7;0;0
"Roosendaal";77244;"02-11-2022";"15-11-2022";34;44;5;6,5;1;1,3
"Rotterdam";655468;"02-11-2022";"15-11-2022";440;67,1;42;6,4;1;0,2
"Rozendaal";1756;"02-11-2022";"15-11-2022";1;56,9;0;0;0;0
"Rucphen";23326;"02-11-2022";"15-11-2022";10;42,9;2;8,6;0;0
"Schagen";46833;"02-11-2022";"15-11-2022";23;49,1;3;6,4;0;0
"Scherpenzeel";10317;"02-11-2022";"15-11-2022";9;87,2;0;0;0;0
"Schiedam";79644;"02-11-2022";"15-11-2022";39;49;3;3,8;0;0
"Schiermonnikoog";944;"02-11-2022";"15-11-2022";0;0;0;0;0;0
"Schouwen-Duiveland";34152;"02-11-2022";"15-11-2022";30;87,8;3;8,8;0;0
"Simpelveld";10425;"02-11-2022";"15-11-2022";8;76,7;0;0;0;0
"Sint-Michielsgestel";29731;"02-11-2022";"15-11-2022";15;50,5;0;0;0;0
"Sittard-Geleen";91719;"02-11-2022";"15-11-2022";139;151,5;4;4,4;0;0
"Sliedrecht";25897;"02-11-2022";"15-11-2022";9;34,8;0;0;0;0
"Sluis";23141;"02-11-2022";"15-11-2022";15;64,8;0;0;0;0
"Smallingerland";55895;"02-11-2022";"15-11-2022";24;42,9;2;3,6;0;0
"Soest";47113;"02-11-2022";"15-11-2022";37;78,5;2;4,2;0;0
"Someren";19701;"02-11-2022";"15-11-2022";4;20,3;0;0;0;0
"Son en Breugel";17775;"02-11-2022";"15-11-2022";8;45;1;5,6;0;0
"Stadskanaal";31851;"02-11-2022";"15-11-2022";23;72,2;1;3,1;0;0
"Staphorst";17282;"02-11-2022";"15-11-2022";8;46,3;0;0;0;0
"Stede Broec";21947;"02-11-2022";"15-11-2022";12;54,7;3;13,7;1;4,6
"Steenbergen";24333;"02-11-2022";"15-11-2022";14;57,5;1;4,1;0;0
"Steenwijkerland";44741;"02-11-2022";"15-11-2022";23;51,4;4;8,9;0;0
"Stein";24803;"02-11-2022";"15-11-2022";22;88,7;0;0;0;0
"Stichtse Vecht";65240;"02-11-2022";"15-11-2022";31;47,5;4;6,1;0;0
"Súdwest-Fryslân";90300;"02-11-2022";"15-11-2022";50;55,4;2;2,2;0;0
"Terneuzen";54501;"02-11-2022";"15-11-2022";49;89,9;0;0;0;0
"Terschelling";4960;"02-11-2022";"15-11-2022";1;20,2;0;0;0;0
"Texel";13687;"02-11-2022";"15-11-2022";2;14,6;0;0;0;0
"Teylingen";37942;"02-11-2022";"15-11-2022";29;76,4;1;2,6;0;0
"Tholen";26401;"02-11-2022";"15-11-2022";3;11,4;0;0;0;0
"Tiel";42277;"02-11-2022";"15-11-2022";25;59,1;1;2,4;0;0
"Tilburg";224459;"02-11-2022";"15-11-2022";155;69,1;8;3,6;1;0,4
"Tubbergen";21364;"02-11-2022";"15-11-2022";10;46,8;2;9,4;0;0
"Twenterand";33718;"02-11-2022";"15-11-2022";17;50,4;2;5,9;0;0
"Tynaarlo";34221;"02-11-2022";"15-11-2022";19;55,5;1;2,9;0;0
"Tytsjerksteradiel";32282;"02-11-2022";"15-11-2022";21;65,1;1;3,1;0;0
"Uitgeest";13563;"02-11-2022";"15-11-2022";15;110,6;1;7,4;0;0
"Uithoorn";31018;"02-11-2022";"15-11-2022";21;67,7;0;0;0;0
"Urk";21468;"02-11-2022";"15-11-2022";5;23,3;0;0;0;0
"Utrecht";361699;"02-11-2022";"15-11-2022";252;69,7;14;3,9;0;0
"Utrechtse Heuvelrug";49981;"02-11-2022";"15-11-2022";31;62;1;2;0;0
"Vaals";10135;"02-11-2022";"15-11-2022";5;49,3;1;9,9;0;0
"Valkenburg aan de Geul";16167;"02-11-2022";"15-11-2022";20;123,7;0;0;0;0
"Valkenswaard";31236;"02-11-2022";"15-11-2022";12;38,4;0;0;0;0
"Veendam";27466;"02-11-2022";"15-11-2022";18;65,5;0;0;0;0
"Veenendaal";67671;"02-11-2022";"15-11-2022";55;81,3;2;3;1;1,5
"Veere";21850;"02-11-2022";"15-11-2022";16;73,2;0;0;0;0
"Veldhoven";45822;"02-11-2022";"15-11-2022";23;50,2;4;8,7;0;0
"Velsen";68482;"02-11-2022";"15-11-2022";52;75,9;1;1,5;1;1,5
"Venlo";102136;"02-11-2022";"15-11-2022";83;81,3;0;0;0;0
"Venray";43964;"02-11-2022";"15-11-2022";21;47,8;0;0;0;0
"Vijfheerenlanden";58788;"02-11-2022";"15-11-2022";21;35,7;1;1,7;0;0
"Vlaardingen";74143;"02-11-2022";"15-11-2022";46;62;5;6,7;0;0
"Vlieland";1195;"02-11-2022";"15-11-2022";0;0;0;0;0;0
"Vlissingen";44585;"02-11-2022";"15-11-2022";34;76,3;2;4,5;0;0
"Voerendaal";12426;"02-11-2022";"15-11-2022";4;32,2;0;0;0;0
"Voorschoten";25627;"02-11-2022";"15-11-2022";27;105,4;1;3,9;0;0
"Voorst";24994;"02-11-2022";"15-11-2022";11;44;1;4;0;0
"Vught";31783;"02-11-2022";"15-11-2022";21;66,1;1;3,1;0;0
"Waadhoeke";46309;"02-11-2022";"15-11-2022";27;58,3;0;0;0;0
"Waalre";17626;"02-11-2022";"15-11-2022";15;85,1;1;5,7;0;0
"Waalwijk";49342;"02-11-2022";"15-11-2022";36;73;6;12,2;0;0
"Waddinxveen";31342;"02-11-2022";"15-11-2022";19;60,6;2;6,4;0;0
"Wageningen";39939;"02-11-2022";"15-11-2022";22;55,1;2;5;0;0
"Wassenaar";27115;"02-11-2022";"15-11-2022";20;73,8;0;0;0;0
"Waterland";17343;"02-11-2022";"15-11-2022";12;69,2;0;0;0;0
"Weert";50346;"02-11-2022";"15-11-2022";26;51,6;1;2;0;0
"West Betuwe";51971;"02-11-2022";"15-11-2022";16;30,8;4;7,7;1;1,9
"West Maas en Waal";19675;"02-11-2022";"15-11-2022";15;76,2;2;10,2;0;0
"Westerkwartier";64306;"02-11-2022";"15-11-2022";26;40,4;2;3,1;0;0
"Westerveld";19854;"02-11-2022";"15-11-2022";16;80,6;1;5;0;0
"Westervoort";14944;"02-11-2022";"15-11-2022";18;120,4;0;0;0;0
"Westerwolde";26571;"02-11-2022";"15-11-2022";12;45,2;0;0;0;0
"Westland";112448;"02-11-2022";"15-11-2022";51;45,4;4;3,6;0;0
"Weststellingwerf";26278;"02-11-2022";"15-11-2022";8;30,4;2;7,6;0;0
"Westvoorne";14960;"02-11-2022";"15-11-2022";8;53,5;0;0;0;0
"Wierden";24643;"02-11-2022";"15-11-2022";6;24,3;2;8,1;0;0
"Wijchen";41344;"02-11-2022";"15-11-2022";30;72,6;3;7,3;0;0
"Wijdemeren";24494;"02-11-2022";"15-11-2022";22;89,8;0;0;0;0
"Wijk bij Duurstede";23921;"02-11-2022";"15-11-2022";12;50,2;2;8,4;0;0
"Winterswijk";29185;"02-11-2022";"15-11-2022";10;34,3;0;0;0;0
"Woensdrecht";22112;"02-11-2022";"15-11-2022";11;49,7;1;4,5;0;0
"Woerden";52882;"02-11-2022";"15-11-2022";39;73,7;1;1,9;0;0
