"Gemeente";"Gemnr";"Gemeente";"Bev_2020";"van_datum";"tot_datum";"Totaal_Absoluut";"Totaal_inc100000";"Zkh_Absoluut";"Zkh_inc100000";"Overleden_Absoluut";"Overleden_inc100000"
"Barneveld";203;"Barneveld";59082;"10-03-2021";"23-03-2021";209;353.7;1;1.7;0;0
"Beek";888;"Beek";15865;"10-03-2021";"23-03-2021";46;289.9;0;0;0;0
"Beekdaelen";1954;"Beekdaelen";35938;"10-03-2021";"23-03-2021";155;431.3;1;2.8;2;5.6
"Beemster";370;"Beemster";10022;"10-03-2021";"23-03-2021";62;618.6;0;0;0;0
"Beesel";889;"Beesel";13482;"10-03-2021";"23-03-2021";80;593.4;0;0;0;0
"Berg en Dal";1945;"Berg en Dal";34992;"10-03-2021";"23-03-2021";124;354.4;2;5.7;0;0
"Bergeijk";1724;"Bergeijk";18635;"10-03-2021";"23-03-2021";99;531.3;0;0;0;0
"Bergen (L.)";893;"Bergen (L.)";13085;"10-03-2021";"23-03-2021";27;206.3;0;0;0;0
"Bergen (NH.)";373;"Bergen (NH.)";29839;"10-03-2021";"23-03-2021";136;455.8;0;0;1;3.4
"Bergen op Zoom";748;"Bergen op Zoom";67496;"10-03-2021";"23-03-2021";361;534.8;1;1.5;1;1.5
"Berkelland";1859;"Berkelland";43747;"10-03-2021";"23-03-2021";130;297.2;1;2.3;0;0
"Bernheze";1721;"Bernheze";31240;"10-03-2021";"23-03-2021";198;633.8;1;3.2;1;3.2
"Best";753;"Best";29988;"10-03-2021";"23-03-2021";113;376.8;0;0;0;0
"Beuningen";209;"Beuningen";25890;"10-03-2021";"23-03-2021";124;478.9;1;3.9;0;0
"Beverwijk";375;"Beverwijk";41626;"10-03-2021";"23-03-2021";312;749.5;2;4.8;3;7.2
"Bladel";1728;"Bladel";20390;"10-03-2021";"23-03-2021";90;441.4;0;0;0;0
"Blaricum";376;"Blaricum";11540;"10-03-2021";"23-03-2021";61;528.6;0;0;0;0
"Bloemendaal";377;"Bloemendaal";23571;"10-03-2021";"23-03-2021";93;394.6;0;0;0;0
"Bodegraven-Reeuwijk";1901;"Bodegraven-Reeuwijk";34872;"10-03-2021";"23-03-2021";183;524.8;4;11.5;1;2.9
"Boekel";755;"Boekel";10785;"10-03-2021";"23-03-2021";17;157.6;0;0;0;0
"Borger-Odoorn";1681;"Borger-Odoorn";25559;"10-03-2021";"23-03-2021";105;410.8;1;3.9;0;0
"Borne";147;"Borne";23312;"10-03-2021";"23-03-2021";105;450.4;0;0;0;0
"Borsele";654;"Borsele";22739;"10-03-2021";"23-03-2021";80;351.8;2;8.8;0;0
"Boxmeer";756;"Boxmeer";29365;"10-03-2021";"23-03-2021";128;435.9;0;0;0;0
"Boxtel";757;"Boxtel";32970;"10-03-2021";"23-03-2021";204;618.7;1;3;0;0
"Breda";758;"Breda";184069;"10-03-2021";"23-03-2021";525;285.2;2;1.1;0;0
"Brielle";501;"Brielle";17271;"10-03-2021";"23-03-2021";59;341.6;0;0;0;0
"Bronckhorst";1876;"Bronckhorst";36055;"10-03-2021";"23-03-2021";186;515.9;1;2.8;0;0
"Brummen";213;"Brummen";20726;"10-03-2021";"23-03-2021";82;395.6;0;0;0;0
"Brunssum";899;"Brunssum";27821;"10-03-2021";"23-03-2021";114;409.8;0;0;1;3.6
"Bunnik";312;"Bunnik";15191;"10-03-2021";"23-03-2021";64;421.3;0;0;0;0
"Bunschoten";313;"Bunschoten";21866;"10-03-2021";"23-03-2021";170;777.5;1;4.6;1;4.6
"Buren";214;"Buren";26749;"10-03-2021";"23-03-2021";101;377.6;0;0;0;0
"Capelle aan den IJssel";502;"Capelle aan den IJssel";67122;"10-03-2021";"23-03-2021";486;724.1;4;6;3;4.5
"Castricum";383;"Castricum";35986;"10-03-2021";"23-03-2021";253;703.1;0;0;0;0
"Coevorden";109;"Coevorden";35297;"10-03-2021";"23-03-2021";163;461.8;4;11.3;0;0
"Cranendonck";1706;"Cranendonck";21138;"10-03-2021";"23-03-2021";122;577.2;0;0;0;0
"Cuijk";1684;"Cuijk";25130;"10-03-2021";"23-03-2021";168;668.5;1;4;1;4
"Culemborg";216;"Culemborg";28955;"10-03-2021";"23-03-2021";146;504.2;1;3.5;4;13.8
"Dalfsen";148;"Dalfsen";28587;"10-03-2021";"23-03-2021";126;440.8;1;3.5;0;0
"Dantumadiel";1891;"Dantumadiel";18922;"10-03-2021";"23-03-2021";84;443.9;0;0;1;5.3
"De Bilt";310;"De Bilt";43137;"10-03-2021";"23-03-2021";176;408;0;0;1;2.3
"De Fryske Marren";1940;"De Fryske Marren";51564;"10-03-2021";"23-03-2021";291;564.3;2;3.9;0;0
"De Ronde Venen";736;"De Ronde Venen";44456;"10-03-2021";"23-03-2021";183;411.6;0;0;0;0
"De Wolden";1690;"De Wolden";24330;"10-03-2021";"23-03-2021";92;378.1;1;4.1;1;4.1
"Delft";503;"Delft";103595;"10-03-2021";"23-03-2021";487;470.1;1;1;1;1
"Den Helder";400;"Den Helder";56296;"10-03-2021";"23-03-2021";505;897;4;7.1;1;1.8
"Deurne";762;"Deurne";32471;"10-03-2021";"23-03-2021";137;421.9;1;3.1;1;3.1
"Deventer";150;"Deventer";100719;"10-03-2021";"23-03-2021";281;279;3;3;2;2
"Diemen";384;"Diemen";30780;"10-03-2021";"23-03-2021";96;311.9;0;0;0;0
"Dinkelland";1774;"Dinkelland";26461;"10-03-2021";"23-03-2021";78;294.8;0;0;0;0
"Doesburg";221;"Doesburg";11077;"10-03-2021";"23-03-2021";28;252.8;0;0;0;0
"Doetinchem";222;"Doetinchem";58001;"10-03-2021";"23-03-2021";325;560.3;1;1.7;0;0
"Dongen";766;"Dongen";26222;"10-03-2021";"23-03-2021";122;465.3;0;0;1;3.8
"Dordrecht";505;"Dordrecht";119284;"10-03-2021";"23-03-2021";778;652.2;2;1.7;5;4.2
"Drechterland";498;"Drechterland";19719;"10-03-2021";"23-03-2021";111;562.9;2;10.1;1;5.1
"Drimmelen";1719;"Drimmelen";27272;"10-03-2021";"23-03-2021";100;366.7;1;3.7;0;0
"Dronten";303;"Dronten";41555;"10-03-2021";"23-03-2021";90;216.6;0;0;0;0
"Druten";225;"Druten";18926;"10-03-2021";"23-03-2021";91;480.8;1;5.3;0;0
"Duiven";226;"Duiven";25126;"10-03-2021";"23-03-2021";55;218.9;1;4;1;4
"Echt-Susteren";1711;"Echt-Susteren";31610;"10-03-2021";"23-03-2021";119;376.5;1;3.2;1;3.2
"Edam-Volendam";385;"Edam-Volendam";36197;"10-03-2021";"23-03-2021";525;1450.4;2;5.5;1;2.8
"Ede";228;"Ede";117165;"10-03-2021";"23-03-2021";344;293.6;1;0.9;2;1.7
"Eemnes";317;"Eemnes";9247;"10-03-2021";"23-03-2021";41;443.4;0;0;1;10.8
"Eemsdelta";1979;"Eemsdelta";45857;"10-03-2021";"23-03-2021";95;207.2;0;0;2;4.4
"Eersel";770;"Eersel";19313;"10-03-2021";"23-03-2021";167;864.7;0;0;0;0
"Eijsden-Margraten";1903;"Eijsden-Margraten";25768;"10-03-2021";"23-03-2021";45;174.6;1;3.9;0;0
"Eindhoven";772;"Eindhoven";234394;"10-03-2021";"23-03-2021";1050;448;6;2.6;6;2.6
"Elburg";230;"Elburg";23161;"10-03-2021";"23-03-2021";94;405.9;0;0;0;0
"Emmen";114;"Emmen";107048;"10-03-2021";"23-03-2021";746;696.9;6;5.6;1;0.9
"Enkhuizen";388;"Enkhuizen";18591;"10-03-2021";"23-03-2021";89;478.7;0;0;0;0
"Enschede";153;"Enschede";159640;"10-03-2021";"23-03-2021";340;213;0;0;0;0
"Epe";232;"Epe";33178;"10-03-2021";"23-03-2021";151;455.1;1;3;1;3
"Ermelo";233;"Ermelo";27008;"10-03-2021";"23-03-2021";94;348;0;0;0;0
"Etten-Leur";777;"Etten-Leur";43878;"10-03-2021";"23-03-2021";123;280.3;0;0;1;2.3
"Geertruidenberg";779;"Geertruidenberg";21544;"10-03-2021";"23-03-2021";70;324.9;0;0;1;4.6
"Geldrop-Mierlo";1771;"Geldrop-Mierlo";39726;"10-03-2021";"23-03-2021";236;594.1;1;2.5;0;0
"Gemert-Bakel";1652;"Gemert-Bakel";30723;"10-03-2021";"23-03-2021";112;364.5;1;3.3;1;3.3
"Gennep";907;"Gennep";16921;"10-03-2021";"23-03-2021";36;212.8;1;5.9;0;0
"Gilze en Rijen";784;"Gilze en Rijen";26431;"10-03-2021";"23-03-2021";136;514.5;2;7.6;0;0
"Goeree-Overflakkee";1924;"Goeree-Overflakkee";50049;"10-03-2021";"23-03-2021";157;313.7;0;0;2;4
"Goes";664;"Goes";38082;"10-03-2021";"23-03-2021";179;470;1;2.6;1;2.6
"Goirle";785;"Goirle";23904;"10-03-2021";"23-03-2021";113;472.7;0;0;1;4.2
"Gooise Meren";1942;"Gooise Meren";58055;"10-03-2021";"23-03-2021";232;399.6;0;0;0;0
"Gorinchem";512;"Gorinchem";37022;"10-03-2021";"23-03-2021";224;605;0;0;0;0
"Gouda";513;"Gouda";73427;"10-03-2021";"23-03-2021";306;416.7;6;8.2;0;0
"Grave";786;"Grave";12436;"10-03-2021";"23-03-2021";80;643.3;0;0;0;0
"'s-Gravenhage";518;"'s-Gravenhage";545838;"10-03-2021";"23-03-2021";2075;380.1;36;6.6;1;0.2
"Groningen";14;"Groningen";232874;"10-03-2021";"23-03-2021";763;327.6;4;1.7;5;2.1
"Gulpen-Wittem";1729;"Gulpen-Wittem";14171;"10-03-2021";"23-03-2021";26;183.5;0;0;0;0
"Haaksbergen";158;"Haaksbergen";24311;"10-03-2021";"23-03-2021";55;226.2;0;0;0;0
"Haarlem";392;"Haarlem";162902;"10-03-2021";"23-03-2021";728;446.9;5;3.1;1;0.6
"Haarlemmermeer";394;"Haarlemmermeer";156002;"10-03-2021";"23-03-2021";796;510.2;2;1.3;1;0.6
"Halderberge";1655;"Halderberge";30284;"10-03-2021";"23-03-2021";106;350;1;3.3;0;0
"Hardenberg";160;"Hardenberg";60948;"10-03-2021";"23-03-2021";262;429.9;2;3.3;0;0
"Harderwijk";243;"Harderwijk";48414;"10-03-2021";"23-03-2021";222;458.5;2;4.1;1;2.1
"Hardinxveld-Giessendam";523;"Hardinxveld-Giessendam";18295;"10-03-2021";"23-03-2021";119;650.5;0;0;0;0
"Harlingen";72;"Harlingen";15722;"10-03-2021";"23-03-2021";56;356.2;0;0;0;0
"Hattem";244;"Hattem";12209;"10-03-2021";"23-03-2021";52;425.9;0;0;0;0
"Heemskerk";396;"Heemskerk";39182;"10-03-2021";"23-03-2021";256;653.4;3;7.7;2;5.1
"Heemstede";397;"Heemstede";27234;"10-03-2021";"23-03-2021";103;378.2;0;0;0;0
"Heerde";246;"Heerde";18589;"10-03-2021";"23-03-2021";82;441.1;0;0;1;5.4
"Heerenveen";74;"Heerenveen";50493;"10-03-2021";"23-03-2021";109;215.9;2;4;0;0
"Heerhugowaard";398;"Heerhugowaard";57587;"10-03-2021";"23-03-2021";337;585.2;0;0;0;0
"Heerlen";917;"Heerlen";87086;"10-03-2021";"23-03-2021";268;307.7;5;5.7;0;0
"Heeze-Leende";1658;"Heeze-Leende";16152;"10-03-2021";"23-03-2021";95;588.2;0;0;0;0
"Heiloo";399;"Heiloo";23968;"10-03-2021";"23-03-2021";68;283.7;0;0;1;4.2
"Hellendoorn";163;"Hellendoorn";35916;"10-03-2021";"23-03-2021";173;481.7;0;0;0;0
"Hellevoetsluis";530;"Hellevoetsluis";40142;"10-03-2021";"23-03-2021";173;431;2;5;0;0
"Helmond";794;"Helmond";92423;"10-03-2021";"23-03-2021";544;588.6;3;3.2;0;0
"Hendrik-Ido-Ambacht";531;"Hendrik-Ido-Ambacht";31202;"10-03-2021";"23-03-2021";235;753.2;1;3.2;0;0
"Hengelo (O.)";164;"Hengelo (O.)";81140;"10-03-2021";"23-03-2021";181;223.1;0;0;0;0
"'s-Hertogenbosch";796;"'s-Hertogenbosch";155111;"10-03-2021";"23-03-2021";851;548.6;4;2.6;1;0.6
"Het Hogeland";1966;"Het Hogeland";47801;"10-03-2021";"23-03-2021";120;251;2;4.2;0;0
"Heumen";252;"Heumen";16454;"10-03-2021";"23-03-2021";51;310;0;0;0;0
"Heusden";797;"Heusden";44692;"10-03-2021";"23-03-2021";279;624.3;1;2.2;1;2.2
"Hillegom";534;"Hillegom";22209;"10-03-2021";"23-03-2021";86;387.2;0;0;0;0
"Hilvarenbeek";798;"Hilvarenbeek";15518;"10-03-2021";"23-03-2021";50;322.2;0;0;0;0
"Hilversum";402;"Hilversum";90831;"10-03-2021";"23-03-2021";248;273;4;4.4;1;1.1
"Hoeksche Waard";1963;"Hoeksche Waard";87401;"10-03-2021";"23-03-2021";631;722;4;4.6;2;2.3
"Hof van Twente";1735;"Hof van Twente";35017;"10-03-2021";"23-03-2021";126;359.8;2;5.7;1;2.9
"Hollands Kroon";1911;"Hollands Kroon";48432;"10-03-2021";"23-03-2021";345;712.3;1;2.1;0;0
"Hoogeveen";118;"Hoogeveen";55699;"10-03-2021";"23-03-2021";173;310.6;2;3.6;0;0
"Hoorn";405;"Hoorn";73261;"10-03-2021";"23-03-2021";584;797.1;3;4.1;3;4.1
"Horst aan de Maas";1507;"Horst aan de Maas";42429;"10-03-2021";"23-03-2021";248;584.5;0;0;0;0
"Houten";321;"Houten";50146;"10-03-2021";"23-03-2021";167;333;1;2;0;0
"Huizen";406;"Huizen";41273;"10-03-2021";"23-03-2021";131;317.4;1;2.4;0;0
"Hulst";677;"Hulst";27556;"10-03-2021";"23-03-2021";82;297.6;5;18.1;0;0
"IJsselstein";353;"IJsselstein";34109;"10-03-2021";"23-03-2021";173;507.2;4;11.7;0;0
"Kaag en Braassem";1884;"Kaag en Braassem";27297;"10-03-2021";"23-03-2021";190;696;0;0;0;0
"Kampen";166;"Kampen";54319;"10-03-2021";"23-03-2021";189;347.9;0;0;0;0
"Kapelle";678;"Kapelle";12695;"10-03-2021";"23-03-2021";54;425.4;0;0;0;0
"Katwijk";537;"Katwijk";65753;"10-03-2021";"23-03-2021";460;699.6;1;1.5;0;0
"Kerkrade";928;"Kerkrade";45749;"10-03-2021";"23-03-2021";210;459;0;0;0;0
"Koggenland";1598;"Koggenland";22749;"10-03-2021";"23-03-2021";232;1019.8;0;0;0;0
"Krimpen aan den IJssel";542;"Krimpen aan den IJssel";29526;"10-03-2021";"23-03-2021";206;697.7;0;0;1;3.4
"Krimpenerwaard";1931;"Krimpenerwaard";56319;"10-03-2021";"23-03-2021";351;623.2;5;8.9;0;0
"Laarbeek";1659;"Laarbeek";22523;"10-03-2021";"23-03-2021";138;612.7;0;0;0;0
"Landerd";1685;"Landerd";15730;"10-03-2021";"23-03-2021";66;419.6;0;0;0;0
"Landgraaf";882;"Landgraaf";37445;"10-03-2021";"23-03-2021";75;200.3;0;0;2;5.3
"Landsmeer";415;"Landsmeer";11491;"10-03-2021";"23-03-2021";69;600.5;1;8.7;0;0
"Langedijk";416;"Langedijk";28163;"10-03-2021";"23-03-2021";139;493.6;1;3.6;1;3.6
"Lansingerland";1621;"Lansingerland";62384;"10-03-2021";"23-03-2021";266;426.4;0;0;0;0
"Laren";417;"Laren";11280;"10-03-2021";"23-03-2021";30;266;0;0;0;0
"Leeuwarden";80;"Leeuwarden";124084;"10-03-2021";"23-03-2021";420;338.5;1;0.8;3;2.4
"Leiden";546;"Leiden";125099;"10-03-2021";"23-03-2021";436;348.5;3;2.4;1;0.8
"Leiderdorp";547;"Leiderdorp";27056;"10-03-2021";"23-03-2021";89;328.9;0;0;0;0
"Leidschendam-Voorburg";1916;"Leidschendam-Voorburg";76534;"10-03-2021";"23-03-2021";306;399.8;1;1.3;0;0
"Lelystad";995;"Lelystad";78598;"10-03-2021";"23-03-2021";244;310.4;1;1.3;0;0
"Leudal";1640;"Leudal";35879;"10-03-2021";"23-03-2021";258;719.1;1;2.8;0;0
"Leusden";327;"Leusden";30401;"10-03-2021";"23-03-2021";89;292.8;1;3.3;0;0
"Lingewaard";1705;"Lingewaard";46601;"10-03-2021";"23-03-2021";227;487.1;0;0;0;0
"Lisse";553;"Lisse";22955;"10-03-2021";"23-03-2021";132;575;0;0;0;0
"Lochem";262;"Lochem";33729;"10-03-2021";"23-03-2021";119;352.8;0;0;0;0
"Loon op Zand";809;"Loon op Zand";23408;"10-03-2021";"23-03-2021";120;512.6;0;0;0;0
"Lopik";331;"Lopik";14467;"10-03-2021";"23-03-2021";100;691.2;1;6.9;0;0
"Losser";168;"Losser";22683;"10-03-2021";"23-03-2021";60;264.5;0;0;0;0
"Maasdriel";263;"Maasdriel";25030;"10-03-2021";"23-03-2021";319;1274.5;5;20;4;16
"Maasgouw";1641;"Maasgouw";23965;"10-03-2021";"23-03-2021";118;492.4;1;4.2;1;4.2
"Maassluis";556;"Maassluis";33213;"10-03-2021";"23-03-2021";171;514.9;2;6;1;3
"Maastricht";935;"Maastricht";121575;"10-03-2021";"23-03-2021";369;303.5;8;6.6;2;1.6
"Medemblik";420;"Medemblik";45101;"10-03-2021";"23-03-2021";363;804.9;0;0;0;0
"Meerssen";938;"Meerssen";18828;"10-03-2021";"23-03-2021";31;164.6;0;0;0;0
"Meierijstad";1948;"Meierijstad";81194;"10-03-2021";"23-03-2021";530;652.8;2;2.5;0;0
"Meppel";119;"Meppel";33920;"10-03-2021";"23-03-2021";150;442.2;1;2.9;0;0
"Middelburg";687;"Middelburg";48822;"10-03-2021";"23-03-2021";266;544.8;1;2;0;0
"Midden-Delfland";1842;"Midden-Delfland";19341;"10-03-2021";"23-03-2021";100;517;0;0;0;0
"Midden-Drenthe";1731;"Midden-Drenthe";33185;"10-03-2021";"23-03-2021";77;232;0;0;0;0
"Midden-Groningen";1952;"Midden-Groningen";60797;"10-03-2021";"23-03-2021";222;365.1;0;0;2;3.3
"Mill en Sint Hubert";815;"Mill en Sint Hubert";10939;"10-03-2021";"23-03-2021";68;621.6;0;0;0;0
"Moerdijk";1709;"Moerdijk";37129;"10-03-2021";"23-03-2021";154;414.8;0;0;1;2.7
"Molenlanden";1978;"Molenlanden";43909;"10-03-2021";"23-03-2021";334;760.7;1;2.3;0;0
"Montferland";1955;"Montferland";36011;"10-03-2021";"23-03-2021";138;383.2;3;8.3;0;0
"Montfoort";335;"Montfoort";13917;"10-03-2021";"23-03-2021";78;560.5;0;0;0;0
"Mook en Middelaar";944;"Mook en Middelaar";7847;"10-03-2021";"23-03-2021";11;140.2;0;0;0;0
"Neder-Betuwe";1740;"Neder-Betuwe";24339;"10-03-2021";"23-03-2021";131;538.2;0;0;0;0
"Nederweert";946;"Nederweert";17019;"10-03-2021";"23-03-2021";97;570;0;0;1;5.9
"Nieuwegein";356;"Nieuwegein";63462;"10-03-2021";"23-03-2021";345;543.6;2;3.2;0;0
"Nieuwkoop";569;"Nieuwkoop";28811;"10-03-2021";"23-03-2021";268;930.2;2;6.9;1;3.5
"Nijkerk";267;"Nijkerk";43171;"10-03-2021";"23-03-2021";172;398.4;0;0;1;2.3
"Nijmegen";268;"Nijmegen";177659;"10-03-2021";"23-03-2021";670;377.1;3;1.7;2;1.1
"Nissewaard";1930;"Nissewaard";85219;"10-03-2021";"23-03-2021";532;624.3;6;7;1;1.2
"Noardeast-Fryslân";1970;"Noardeast-Fryslân";45228;"10-03-2021";"23-03-2021";262;579.3;2;4.4;1;2.2
"Noord-Beveland";1695;"Noord-Beveland";7392;"10-03-2021";"23-03-2021";37;500.5;1;13.5;1;13.5
"Noordenveld";1699;"Noordenveld";31253;"10-03-2021";"23-03-2021";140;448;2;6.4;1;3.2
"Noordoostpolder";171;"Noordoostpolder";47291;"10-03-2021";"23-03-2021";96;203;1;2.1;1;2.1
"Noordwijk";575;"Noordwijk";43508;"10-03-2021";"23-03-2021";294;675.7;4;9.2;1;2.3
"Nuenen, Gerwen en Nederwetten";820;"Nuenen, Gerwen en Nederwetten";23383;"10-03-2021";"23-03-2021";97;414.8;2;8.6;1;4.3
"Nunspeet";302;"Nunspeet";27851;"10-03-2021";"23-03-2021";93;333.9;1;3.6;0;0
"Oegstgeest";579;"Oegstgeest";24840;"10-03-2021";"23-03-2021";82;330.1;1;4;1;4
"Oirschot";823;"Oirschot";18714;"10-03-2021";"23-03-2021";128;684;0;0;1;5.3
"Oisterwijk";824;"Oisterwijk";32130;"10-03-2021";"23-03-2021";155;482.4;1;3.1;0;0
"Oldambt";1895;"Oldambt";38209;"10-03-2021";"23-03-2021";206;539.1;1;2.6;2;5.2
"Oldebroek";269;"Oldebroek";23646;"10-03-2021";"23-03-2021";166;702;0;0;0;0
"Oldenzaal";173;"Oldenzaal";31836;"10-03-2021";"23-03-2021";80;251.3;0;0;1;3.1
"Olst-Wijhe";1773;"Olst-Wijhe";18252;"10-03-2021";"23-03-2021";57;312.3;0;0;0;0
"Ommen";175;"Ommen";18009;"10-03-2021";"23-03-2021";87;483.1;1;5.6;0;0
"Oost Gelre";1586;"Oost Gelre";29627;"10-03-2021";"23-03-2021";115;388.2;1;3.4;0;0
"Oosterhout";826;"Oosterhout";55982;"10-03-2021";"23-03-2021";151;269.7;0;0;1;1.8
"Ooststellingwerf";85;"Ooststellingwerf";25469;"10-03-2021";"23-03-2021";99;388.7;0;0;0;0
"Oostzaan";431;"Oostzaan";9735;"10-03-2021";"23-03-2021";41;421.2;0;0;0;0
"Opmeer";432;"Opmeer";11836;"10-03-2021";"23-03-2021";92;777.3;1;8.4;0;0
"Opsterland";86;"Opsterland";29733;"10-03-2021";"23-03-2021";93;312.8;2;6.7;1;3.4
"Oss";828;"Oss";91915;"10-03-2021";"23-03-2021";590;641.9;2;2.2;3;3.3
"Oude IJsselstreek";1509;"Oude IJsselstreek";39388;"10-03-2021";"23-03-2021";249;632.2;0;0;2;5.1
"Ouder-Amstel";437;"Ouder-Amstel";14026;"10-03-2021";"23-03-2021";59;420.6;1;7.1;0;0
"Oudewater";589;"Oudewater";10230;"10-03-2021";"23-03-2021";69;674.5;1;9.8;0;0
"Overbetuwe";1734;"Overbetuwe";47906;"10-03-2021";"23-03-2021";99;206.7;0;0;0;0
"Papendrecht";590;"Papendrecht";32136;"10-03-2021";"23-03-2021";216;672.1;0;0;0;0
"Peel en Maas";1894;"Peel en Maas";43425;"10-03-2021";"23-03-2021";227;522.7;1;2.3;3;6.9
"Pekela";765;"Pekela";12196;"10-03-2021";"23-03-2021";58;475.6;0;0;0;0
"Pijnacker-Nootdorp";1926;"Pijnacker-Nootdorp";55308;"10-03-2021";"23-03-2021";238;430.3;4;7.2;0;0
"Purmerend";439;"Purmerend";81249;"10-03-2021";"23-03-2021";541;665.9;2;2.5;4;4.9
"Putten";273;"Putten";24112;"10-03-2021";"23-03-2021";72;298.6;1;4.1;1;4.1
"Raalte";177;"Raalte";37712;"10-03-2021";"23-03-2021";123;326.2;1;2.7;2;5.3
"Reimerswaal";703;"Reimerswaal";22730;"10-03-2021";"23-03-2021";220;967.9;4;17.6;4;17.6
"Renkum";274;"Renkum";31419;"10-03-2021";"23-03-2021";65;206.9;1;3.2;1;3.2
"Renswoude";339;"Renswoude";5444;"10-03-2021";"23-03-2021";23;422.5;0;0;0;0
"Reusel-De Mierden";1667;"Reusel-De Mierden";13112;"10-03-2021";"23-03-2021";57;434.7;1;7.6;0;0
"Rheden";275;"Rheden";43761;"10-03-2021";"23-03-2021";163;372.5;0;0;0;0
"Rhenen";340;"Rhenen";20119;"10-03-2021";"23-03-2021";86;427.5;1;5;0;0
"Ridderkerk";597;"Ridderkerk";46189;"10-03-2021";"23-03-2021";312;675.5;5;10.8;2;4.3
"Rijssen-Holten";1742;"Rijssen-Holten";38177;"10-03-2021";"23-03-2021";121;316.9;0;0;1;2.6
"Rijswijk";603;"Rijswijk";54450;"10-03-2021";"23-03-2021";242;444.4;6;11;1;1.8
"Roerdalen";1669;"Roerdalen";20574;"10-03-2021";"23-03-2021";82;398.6;3;14.6;0;0
"Roermond";957;"Roermond";58260;"10-03-2021";"23-03-2021";246;422.2;2;3.4;3;5.1
"Roosendaal";1674;"Roosendaal";77251;"10-03-2021";"23-03-2021";361;467.3;1;1.3;1;1.3
"Rotterdam";599;"Rotterdam";651157;"10-03-2021";"23-03-2021";3096;475.5;34;5.2;10;1.5
"Rozendaal";277;"Rozendaal";1704;"10-03-2021";"23-03-2021";4;234.7;0;0;0;0
"Rucphen";840;"Rucphen";22878;"10-03-2021";"23-03-2021";90;393.4;1;4.4;0;0
"Schagen";441;"Schagen";46483;"10-03-2021";"23-03-2021";288;619.6;3;6.5;3;6.5
"Scherpenzeel";279;"Scherpenzeel";9880;"10-03-2021";"23-03-2021";25;253;0;0;0;0
"Schiedam";606;"Schiedam";78730;"10-03-2021";"23-03-2021";489;621.1;6;7.6;1;1.3
"Schiermonnikoog";88;"Schiermonnikoog";947;"10-03-2021";"23-03-2021";2;211.2;0;0;0;0
"Schouwen-Duiveland";1676;"Schouwen-Duiveland";33839;"10-03-2021";"23-03-2021";100;295.5;1;3;1;3
"Simpelveld";965;"Simpelveld";10555;"10-03-2021";"23-03-2021";17;161.1;0;0;0;0
