"Gemeente";"Gemnr";"Gemeente";"Bev_2020";"van_datum";"tot_datum";"Totaal_Absoluut";"Totaal_inc100000";"Zkh_Absoluut";"Zkh_inc100000";"Overleden_Absoluut";"Overleden_inc100000"
"Hardinxveld-Giessendam";523;"Hardinxveld-Giessendam";18295;"30-12-2020";"12-01-2021";203;1109.6;0;0;3;16.4
"Harlingen";72;"Harlingen";15722;"30-12-2020";"12-01-2021";40;254.4;0;0;0;0
"Hattem";244;"Hattem";12209;"30-12-2020";"12-01-2021";77;630.7;0;0;0;0
"Heemskerk";396;"Heemskerk";39182;"30-12-2020";"12-01-2021";195;497.7;0;0;0;0
"Heemstede";397;"Heemstede";27234;"30-12-2020";"12-01-2021";88;323.1;0;0;3;11
"Heerde";246;"Heerde";18589;"30-12-2020";"12-01-2021";85;457.3;0;0;0;0
"Heerenveen";74;"Heerenveen";50493;"30-12-2020";"12-01-2021";204;404;0;0;0;0
"Heerhugowaard";398;"Heerhugowaard";57587;"30-12-2020";"12-01-2021";293;508.8;3;5.2;3;5.2
"Heerlen";917;"Heerlen";87086;"30-12-2020";"12-01-2021";526;604;8;9.2;16;18.4
"Heeze-Leende";1658;"Heeze-Leende";16152;"30-12-2020";"12-01-2021";63;390;0;0;0;0
"Heiloo";399;"Heiloo";23968;"30-12-2020";"12-01-2021";112;467.3;2;8.3;1;4.2
"Hellendoorn";163;"Hellendoorn";35916;"30-12-2020";"12-01-2021";329;916;2;5.6;10;27.8
"Hellevoetsluis";530;"Hellevoetsluis";40142;"30-12-2020";"12-01-2021";229;570.5;1;2.5;1;2.5
"Helmond";794;"Helmond";92423;"30-12-2020";"12-01-2021";467;505.3;5;5.4;0;0
"Hendrik-Ido-Ambacht";531;"Hendrik-Ido-Ambacht";31202;"30-12-2020";"12-01-2021";183;586.5;0;0;1;3.2
"Hengelo (O.)";164;"Hengelo (O.)";81140;"30-12-2020";"12-01-2021";635;782.6;1;1.2;10;12.3
"'s-Hertogenbosch";796;"'s-Hertogenbosch";155111;"30-12-2020";"12-01-2021";849;547.3;3;1.9;5;3.2
"Het Hogeland";1966;"Het Hogeland";47801;"30-12-2020";"12-01-2021";219;458.1;0;0;2;4.2
"Heumen";252;"Heumen";16454;"30-12-2020";"12-01-2021";76;461.9;0;0;1;6.1
"Heusden";797;"Heusden";44692;"30-12-2020";"12-01-2021";244;546;0;0;2;4.5
"Hillegom";534;"Hillegom";22209;"30-12-2020";"12-01-2021";129;580.8;0;0;3;13.5
"Hilvarenbeek";798;"Hilvarenbeek";15518;"30-12-2020";"12-01-2021";120;773.3;0;0;2;12.9
"Hilversum";402;"Hilversum";90831;"30-12-2020";"12-01-2021";385;423.9;3;3.3;10;11
"Hoeksche Waard";1963;"Hoeksche Waard";87401;"30-12-2020";"12-01-2021";412;471.4;2;2.3;2;2.3
"Hof van Twente";1735;"Hof van Twente";35017;"30-12-2020";"12-01-2021";305;871;0;0;0;0
"Hollands Kroon";1911;"Hollands Kroon";48432;"30-12-2020";"12-01-2021";425;877.5;0;0;5;10.3
"Hoogeveen";118;"Hoogeveen";55699;"30-12-2020";"12-01-2021";478;858.2;3;5.4;5;9
"Hoorn";405;"Hoorn";73261;"30-12-2020";"12-01-2021";614;838.1;1;1.4;8;10.9
"Horst aan de Maas";1507;"Horst aan de Maas";42429;"30-12-2020";"12-01-2021";377;888.5;0;0;3;7.1
"Houten";321;"Houten";50146;"30-12-2020";"12-01-2021";191;380.9;2;4;2;4
"Huizen";406;"Huizen";41273;"30-12-2020";"12-01-2021";244;591.2;2;4.8;10;24.2
"Hulst";677;"Hulst";27556;"30-12-2020";"12-01-2021";98;355.6;1;3.6;0;0
"IJsselstein";353;"IJsselstein";34109;"30-12-2020";"12-01-2021";131;384.1;3;8.8;0;0
"Kaag en Braassem";1884;"Kaag en Braassem";27297;"30-12-2020";"12-01-2021";156;571.5;1;3.7;1;3.7
"Kampen";166;"Kampen";54319;"30-12-2020";"12-01-2021";197;362.7;0;0;0;0
"Kapelle";678;"Kapelle";12695;"30-12-2020";"12-01-2021";41;323;1;7.9;0;0
"Katwijk";537;"Katwijk";65753;"30-12-2020";"12-01-2021";588;894.3;5;7.6;4;6.1
"Kerkrade";928;"Kerkrade";45749;"30-12-2020";"12-01-2021";378;826.2;4;8.7;10;21.9
"Koggenland";1598;"Koggenland";22749;"30-12-2020";"12-01-2021";172;756.1;1;4.4;1;4.4
"Krimpen aan den IJssel";542;"Krimpen aan den IJssel";29526;"30-12-2020";"12-01-2021";202;684.1;2;6.8;3;10.2
"Krimpenerwaard";1931;"Krimpenerwaard";56319;"30-12-2020";"12-01-2021";414;735.1;8;14.2;1;1.8
"Laarbeek";1659;"Laarbeek";22523;"30-12-2020";"12-01-2021";120;532.8;1;4.4;0;0
"Landerd";1685;"Landerd";15730;"30-12-2020";"12-01-2021";141;896.4;2;12.7;0;0
"Landgraaf";882;"Landgraaf";37445;"30-12-2020";"12-01-2021";384;1025.5;5;13.4;7;18.7
"Landsmeer";415;"Landsmeer";11491;"30-12-2020";"12-01-2021";80;696.2;0;0;0;0
"Langedijk";416;"Langedijk";28163;"30-12-2020";"12-01-2021";160;568.1;0;0;0;0
"Lansingerland";1621;"Lansingerland";62384;"30-12-2020";"12-01-2021";366;586.7;5;8;2;3.2
"Laren";417;"Laren";11280;"30-12-2020";"12-01-2021";56;496.5;1;8.9;7;62.1
"Leeuwarden";80;"Leeuwarden";124084;"30-12-2020";"12-01-2021";439;353.8;1;0.8;3;2.4
"Leiden";546;"Leiden";125099;"30-12-2020";"12-01-2021";428;342.1;2;1.6;2;1.6
"Leiderdorp";547;"Leiderdorp";27056;"30-12-2020";"12-01-2021";103;380.7;0;0;0;0
"Leidschendam-Voorburg";1916;"Leidschendam-Voorburg";76534;"30-12-2020";"12-01-2021";327;427.3;5;6.5;4;5.2
"Lelystad";995;"Lelystad";78598;"30-12-2020";"12-01-2021";313;398.2;5;6.4;5;6.4
"Leudal";1640;"Leudal";35879;"30-12-2020";"12-01-2021";256;713.5;1;2.8;1;2.8
"Leusden";327;"Leusden";30401;"30-12-2020";"12-01-2021";141;463.8;0;0;1;3.3
"Lingewaard";1705;"Lingewaard";46601;"30-12-2020";"12-01-2021";258;553.6;0;0;3;6.4
"Lisse";553;"Lisse";22955;"30-12-2020";"12-01-2021";167;727.5;1;4.4;0;0
"Lochem";262;"Lochem";33729;"30-12-2020";"12-01-2021";137;406.2;1;3;1;3
"Loon op Zand";809;"Loon op Zand";23408;"30-12-2020";"12-01-2021";193;824.5;1;4.3;0;0
"Lopik";331;"Lopik";14467;"30-12-2020";"12-01-2021";53;366.4;0;0;0;0
"Losser";168;"Losser";22683;"30-12-2020";"12-01-2021";294;1296.1;3;13.2;8;35.3
"Maasdriel";263;"Maasdriel";25030;"30-12-2020";"12-01-2021";163;651.2;0;0;1;4
"Maasgouw";1641;"Maasgouw";23965;"30-12-2020";"12-01-2021";226;943;0;0;1;4.2
"Maassluis";556;"Maassluis";33213;"30-12-2020";"12-01-2021";131;394.4;1;3;4;12
"Maastricht";935;"Maastricht";121575;"30-12-2020";"12-01-2021";428;352;8;6.6;6;4.9
"Medemblik";420;"Medemblik";45101;"30-12-2020";"12-01-2021";464;1028.8;1;2.2;1;2.2
"Meerssen";938;"Meerssen";18828;"30-12-2020";"12-01-2021";68;361.2;1;5.3;0;0
"Meierijstad";1948;"Meierijstad";81194;"30-12-2020";"12-01-2021";479;589.9;3;3.7;4;4.9
"Meppel";119;"Meppel";33920;"30-12-2020";"12-01-2021";184;542.5;2;5.9;7;20.6
"Middelburg";687;"Middelburg";48822;"30-12-2020";"12-01-2021";206;421.9;1;2;0;0
"Midden-Delfland";1842;"Midden-Delfland";19341;"30-12-2020";"12-01-2021";104;537.7;2;10.3;3;15.5
"Midden-Drenthe";1731;"Midden-Drenthe";33185;"30-12-2020";"12-01-2021";243;732.3;1;3;2;6
"Midden-Groningen";1952;"Midden-Groningen";60797;"30-12-2020";"12-01-2021";303;498.4;1;1.6;6;9.9
"Mill en Sint Hubert";815;"Mill en Sint Hubert";10939;"30-12-2020";"12-01-2021";122;1115.3;0;0;0;0
"Moerdijk";1709;"Moerdijk";37129;"30-12-2020";"12-01-2021";102;274.7;0;0;2;5.4
"Molenlanden";1978;"Molenlanden";43909;"30-12-2020";"12-01-2021";313;712.8;0;0;1;2.3
"Montferland";1955;"Montferland";36011;"30-12-2020";"12-01-2021";219;608.1;2;5.6;1;2.8
"Montfoort";335;"Montfoort";13917;"30-12-2020";"12-01-2021";57;409.6;0;0;0;0
"Mook en Middelaar";944;"Mook en Middelaar";7847;"30-12-2020";"12-01-2021";61;777.4;0;0;1;12.7
"Neder-Betuwe";1740;"Neder-Betuwe";24339;"30-12-2020";"12-01-2021";205;842.3;0;0;2;8.2
"Nederweert";946;"Nederweert";17019;"30-12-2020";"12-01-2021";219;1286.8;0;0;0;0
"Nieuwegein";356;"Nieuwegein";63462;"30-12-2020";"12-01-2021";271;427;1;1.6;1;1.6
"Nieuwkoop";569;"Nieuwkoop";28811;"30-12-2020";"12-01-2021";169;586.6;3;10.4;1;3.5
"Nijkerk";267;"Nijkerk";43171;"30-12-2020";"12-01-2021";542;1255.5;3;6.9;2;4.6
"Nijmegen";268;"Nijmegen";177659;"30-12-2020";"12-01-2021";886;498.7;4;2.3;23;12.9
"Nissewaard";1930;"Nissewaard";85219;"30-12-2020";"12-01-2021";286;335.6;4;4.7;7;8.2
"Noardeast-Fryslân";1970;"Noardeast-Fryslân";45228;"30-12-2020";"12-01-2021";252;557.2;3;6.6;3;6.6
"Noord-Beveland";1695;"Noord-Beveland";7392;"30-12-2020";"12-01-2021";22;297.6;0;0;0;0
"Noordenveld";1699;"Noordenveld";31253;"30-12-2020";"12-01-2021";94;300.8;0;0;1;3.2
"Noordoostpolder";171;"Noordoostpolder";47291;"30-12-2020";"12-01-2021";249;526.5;1;2.1;0;0
"Noordwijk";575;"Noordwijk";43508;"30-12-2020";"12-01-2021";290;666.5;1;2.3;2;4.6
"Nuenen, Gerwen en Nederwetten";820;"Nuenen, Gerwen en Nederwetten";23383;"30-12-2020";"12-01-2021";117;500.4;0;0;0;0
"Nunspeet";302;"Nunspeet";27851;"30-12-2020";"12-01-2021";154;552.9;1;3.6;0;0
"Oegstgeest";579;"Oegstgeest";24840;"30-12-2020";"12-01-2021";79;318;1;4;6;24.2
"Oirschot";823;"Oirschot";18714;"30-12-2020";"12-01-2021";104;555.7;2;10.7;0;0
"Oisterwijk";824;"Oisterwijk";32130;"30-12-2020";"12-01-2021";174;541.5;0;0;0;0
"Oldambt";1895;"Oldambt";38209;"30-12-2020";"12-01-2021";248;649.1;0;0;2;5.2
"Oldebroek";269;"Oldebroek";23646;"30-12-2020";"12-01-2021";199;841.6;1;4.2;3;12.7
"Oldenzaal";173;"Oldenzaal";31836;"30-12-2020";"12-01-2021";275;863.8;2;6.3;5;15.7
"Olst-Wijhe";1773;"Olst-Wijhe";18252;"30-12-2020";"12-01-2021";63;345.2;0;0;0;0
"Ommen";175;"Ommen";18009;"30-12-2020";"12-01-2021";156;866.2;1;5.6;5;27.8
"Oost Gelre";1586;"Oost Gelre";29627;"30-12-2020";"12-01-2021";248;837.1;1;3.4;2;6.8
"Oosterhout";826;"Oosterhout";55982;"30-12-2020";"12-01-2021";228;407.3;1;1.8;0;0
"Ooststellingwerf";85;"Ooststellingwerf";25469;"30-12-2020";"12-01-2021";56;219.9;0;0;0;0
"Oostzaan";431;"Oostzaan";9735;"30-12-2020";"12-01-2021";51;523.9;2;20.5;1;10.3
"Opmeer";432;"Opmeer";11836;"30-12-2020";"12-01-2021";105;887.1;0;0;0;0
"Opsterland";86;"Opsterland";29733;"30-12-2020";"12-01-2021";141;474.2;2;6.7;2;6.7
"Oss";828;"Oss";91915;"30-12-2020";"12-01-2021";489;532;3;3.3;1;1.1
"Oude IJsselstreek";1509;"Oude IJsselstreek";39388;"30-12-2020";"12-01-2021";270;685.5;3;7.6;1;2.5
"Ouder-Amstel";437;"Ouder-Amstel";14026;"30-12-2020";"12-01-2021";55;392.1;0;0;2;14.3
"Oudewater";589;"Oudewater";10230;"30-12-2020";"12-01-2021";47;459.4;0;0;0;0
"Overbetuwe";1734;"Overbetuwe";47906;"30-12-2020";"12-01-2021";252;526;2;4.2;1;2.1
"Papendrecht";590;"Papendrecht";32136;"30-12-2020";"12-01-2021";143;445;0;0;1;3.1
"Peel en Maas";1894;"Peel en Maas";43425;"30-12-2020";"12-01-2021";188;432.9;1;2.3;2;4.6
"Pekela";765;"Pekela";12196;"30-12-2020";"12-01-2021";70;574;1;8.2;1;8.2
"Pijnacker-Nootdorp";1926;"Pijnacker-Nootdorp";55308;"30-12-2020";"12-01-2021";238;430.3;2;3.6;1;1.8
"Purmerend";439;"Purmerend";81249;"30-12-2020";"12-01-2021";575;707.7;4;4.9;1;1.2
"Putten";273;"Putten";24112;"30-12-2020";"12-01-2021";249;1032.7;0;0;2;8.3
"Raalte";177;"Raalte";37712;"30-12-2020";"12-01-2021";280;742.5;1;2.7;1;2.7
"Reimerswaal";703;"Reimerswaal";22730;"30-12-2020";"12-01-2021";230;1011.9;2;8.8;0;0
"Renkum";274;"Renkum";31419;"30-12-2020";"12-01-2021";138;439.2;1;3.2;1;3.2
"Renswoude";339;"Renswoude";5444;"30-12-2020";"12-01-2021";45;826.6;1;18.4;0;0
"Reusel-De Mierden";1667;"Reusel-De Mierden";13112;"30-12-2020";"12-01-2021";96;732.2;0;0;0;0
"Rheden";275;"Rheden";43761;"30-12-2020";"12-01-2021";300;685.5;4;9.1;3;6.9
"Rhenen";340;"Rhenen";20119;"30-12-2020";"12-01-2021";177;879.8;3;14.9;3;14.9
"Ridderkerk";597;"Ridderkerk";46189;"30-12-2020";"12-01-2021";208;450.3;1;2.2;0;0
"Rijssen-Holten";1742;"Rijssen-Holten";38177;"30-12-2020";"12-01-2021";434;1136.8;3;7.9;5;13.1
"Rijswijk";603;"Rijswijk";54450;"30-12-2020";"12-01-2021";209;383.8;2;3.7;1;1.8
"Roerdalen";1669;"Roerdalen";20574;"30-12-2020";"12-01-2021";112;544.4;1;4.9;3;14.6
"Roermond";957;"Roermond";58260;"30-12-2020";"12-01-2021";327;561.3;1;1.7;0;0
"Roosendaal";1674;"Roosendaal";77251;"30-12-2020";"12-01-2021";231;299;0;0;1;1.3
"Rotterdam";599;"Rotterdam";651157;"30-12-2020";"12-01-2021";2148;329.9;38;5.8;19;2.9
"Rozendaal";277;"Rozendaal";1704;"30-12-2020";"12-01-2021";6;352.1;0;0;0;0
"Rucphen";840;"Rucphen";22878;"30-12-2020";"12-01-2021";109;476.4;1;4.4;0;0
"Schagen";441;"Schagen";46483;"30-12-2020";"12-01-2021";327;703.5;2;4.3;2;4.3
"Scherpenzeel";279;"Scherpenzeel";9880;"30-12-2020";"12-01-2021";45;455.5;0;0;1;10.1
